Date,EVER,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-08,1.0,-2.917465120188267,-2.4254496554042695,-4.162212136493528,-3.5247940830391657,-2.7797949235165573,0.0
2020-01-09,1.0,-2.935047361299053,-2.456190798376184,-4.176928281461434,-3.54127198917456,-2.805142083897158,0.0
2020-01-10,1.0,-2.9504664970313823,-2.4639525021204407,-4.189312977099236,-3.548600508905852,-2.8111959287531807,0.0
2020-01-13,1.0,-2.9484920365977634,-2.462385631989156,-4.183327685530329,-3.542189088444595,-2.807184005421891,0.0
2020-01-14,1.0,-3.0039209001022846,-2.4544834640300035,-4.233037845209683,-3.5651210364814188,-2.7908285032390046,0.0
2020-01-15,1.0,-3.0229295003422316,-2.4668035592060233,-4.246235455167693,-3.5768309377138947,-2.798767967145791,0.0
2020-01-16,1.0,-3.0165755297334242,-2.4606971975393024,-4.235475051264524,-3.572112098427888,-2.803485987696514,0.0
2020-01-17,1.0,-3.036992635725295,-2.4660044528172635,-4.234971741736599,-3.5864017811269058,-2.802020893988697,0.0
2020-01-21,1.0,-3.050017188037126,-2.4664833276039873,-4.2586799587487105,-3.603987624613269,-2.808869027157099,0.0
2020-01-22,1.0,-3.0600895316804406,-2.4612603305785123,-4.278409090909091,-3.6120867768595044,-2.805957300275482,0.0
2020-01-23,1.0,-3.124450694322376,-2.4884865529970117,-4.375285638952364,-3.6981894884865527,-2.8911935313763397,0.0
2020-01-24,1.0,-3.135120832598342,-2.4919738931028403,-4.398482977597459,-3.714588110777915,-2.8996295642970544,0.0
2020-01-27,1.0,-3.0847988855998607,-2.460212432526554,-4.34685704335713,-3.6569737071217134,-2.8636601079575135,0.0
2020-01-28,1.0,-3.057068516912403,-2.473894189071986,-4.35993061578491,-3.636079791847355,-2.8189071986123153,0.0
2020-01-29,1.0,-3.0489753386592566,-2.482632858631469,-4.370267453977075,-3.6398054880166724,-2.8252865578325808,0.0
2020-01-30,1.0,-3.06184850590688,-2.480194579569145,-4.370743571924948,-3.647150799166088,-2.813238359972203,0.0
2020-01-31,1.0,-3.059552916521132,-2.5204331121201538,-4.383513796716731,-3.664163464896961,-2.8367097450227035,0.0
2020-02-03,1.0,-3.0206896551724136,-2.467758620689655,-4.34,-3.6179310344827584,-2.795172413793103,0.0
2020-02-04,1.0,-2.9849443969204446,-2.4412318220701454,-4.305218135158254,-3.5948674080410608,-2.782378100940975,0.0
2020-02-05,1.0,-2.9289219834151297,-2.4166525638855987,-4.275850397698426,-3.5618547977661197,-2.739719072601117,0.0
2020-02-06,1.0,-2.9731520815632964,-2.417841971112999,-4.32642310960068,-3.5656754460492777,-2.709090909090909,0.0
2020-02-07,1.0,-2.9684156902699947,-2.4206147053829175,-4.322295805739515,-3.5622346748174563,-2.707420614705383,0.0
2020-02-10,1.0,-2.847504470817753,-2.340432450008129,-4.09478133636807,-3.3857909283043406,-2.5890099170866527,0.0
2020-02-11,1.0,-2.812238325281803,-2.3148148148148144,-4.049436392914654,-3.3492753623188407,-2.577294685990338,0.0
2020-02-12,1.0,-2.8323091849935316,-2.3177554980595088,-4.066946959896507,-3.36885510996119,-2.5848965071151357,0.0
2020-02-13,1.0,-2.8233301064859635,-2.3225233946434334,-4.064536947402387,-3.360922878347854,-2.5629235237173282,0.0
2020-02-14,1.0,-2.8033049895716347,-2.3183057917535694,-4.0429969517086475,-3.328734156906786,-2.550296807315899,0.0
2020-02-18,1.0,-2.804752729608221,-2.321130378933847,-4.046403339755941,-3.3310854206807963,-2.5529865125240847,0.0
2020-02-19,1.0,-2.8305194805194804,-2.3775974025974027,-4.085714285714285,-3.3582792207792207,-2.5814935064935063,0.0
2020-02-20,1.0,-2.8399154883796522,-2.3799772468714444,-4.0849991873882665,-3.36274987810824,-2.584592881521209,0.0
2020-02-21,1.0,-2.840834964122635,-2.3984018264840183,-4.100619699934769,-3.3731245923026743,-2.594911937377691,0.0
2020-02-24,1.0,-2.8454963839579226,-2.439184746877055,-4.132971729125575,-3.401216305062459,-2.6175213675213675,0.0
2020-02-25,1.0,-2.6488141982095175,-2.347259305795508,-4.038950840270143,-3.2275797078686974,-2.4432228679126746,0.0
2020-02-26,1.0,-2.460368528809594,-2.136443404504241,-3.8033050599590528,-3.0092132202398365,-2.2146826557472945,0.0
2020-02-27,1.0,-2.462817147856518,-2.1239428404782736,-3.7892971711869348,-3.0033537474482355,-2.2022455526392535,0.0
2020-02-28,1.0,-2.260228681636589,-2.096156495385039,-3.567709050833448,-2.7871607659457225,-2.0648849703815952,0.0
2020-03-02,1.0,-2.321075358685053,-2.077169522217579,-3.603705251427775,-2.8371639504109205,-2.0904025630310628,0.0
2020-03-03,1.0,-2.227707877461707,-2.1797045951859952,-3.4421498905908097,-2.760393873085339,-2.0661925601750544,0.0
2020-03-04,1.0,-2.104180491041805,-2.160185799601858,-3.3972130059721297,-2.6496350364963503,-1.9603185136031853,0.0
2020-03-05,1.0,-1.99666922879836,-2.218037407122726,-3.1992057391749933,-2.514732257238022,-1.8820138355111453,0.0
2020-03-06,1.0,-1.9348016518583406,-2.2657990239018897,-3.095732699286698,-2.4197221874608936,-1.798147916405957,0.0
2020-03-09,1.0,-1.9027400641816836,-2.226734139718588,-3.0744260676376207,-2.3852135275240682,-1.7533942236484819,0.0
2020-03-10,1.0,-1.7695259827818692,-1.5976558448293747,-2.7430764443522455,-2.0244787885074165,-1.2375272274660305,0.0
2020-03-11,1.0,-1.5946613939693524,-1.6707859614434009,-2.6611962432031633,-1.8657439446366781,-1.0938210578348986,0.0
2020-03-12,1.0,-1.5505733196606692,-1.4674186631863522,-2.5244709611261302,-1.7893166775426492,-0.9903980609676517,0.0
2020-03-13,1.0,-1.4487333173499561,-1.096379765044354,-2.2477423479581238,-1.5643730520258932,-0.6344601614321107,0.0
2020-03-16,1.0,-1.2316844534179405,-1.1801269108739545,-2.0464378425151426,-1.3753965964811075,-0.3771271993077589,0.0
2020-03-17,1.0,-1.0728244837758112,-0.8680555555555555,-1.5523598820058997,-1.2755653883972466,-0.3766592920353982,0.0
2020-03-18,1.0,-1.0266998932004272,-0.8731458407499705,-1.43437759582295,-1.236442387563783,-0.3626438827578023,0.0
2020-03-19,1.0,-1.0277860592689763,-0.8883191222944369,-1.4430862798879018,-1.2458410351201479,-0.35764116629896847,0.0
2020-03-20,1.0,-1.0447191419741866,-0.9972732230503545,-1.4380415681997212,-1.2638914136823607,-0.31563958068230014,0.0
2020-03-23,1.0,-1.0329808209356515,-1.0667981119674972,-1.3382326581824702,-1.2400669176076957,-0.2966481448288224,0.0
2020-03-24,1.0,-1.0636347294625201,-1.0998861525555754,-1.2856971657978309,-1.2323686260411049,-0.3103840853256636,0.0
2020-03-25,1.0,-1.069915254237288,-1.0919606046724692,-1.0980302336234542,-1.2269239578561613,-0.239234997709574,0.0
2020-03-26,1.0,-1.0833380998684436,-1.0927186409655092,-1.0804209803809415,-1.2244466052736944,-0.23897500428988158,0.0
2020-03-27,1.0,-1.0942381707040978,-1.0774847181344804,-1.0361104822277565,-1.2418496717228888,-0.2102671496490831,0.0
2020-03-30,1.0,-1.0922382162009596,-1.0772226926333615,-1.0399096810612476,-1.2464578041208016,-0.18899237933954277,0.0
2020-03-31,1.0,-1.0740761636107194,-1.1043159379407617,-1.0358251057827927,-1.2344710860366714,-0.19311706629055006,0.0
2020-04-01,1.0,-1.0894364202775417,-1.1476635514018692,-1.0006230529595015,-1.2483149249504388,-0.17813650523930896,0.0
2020-04-02,1.0,-1.0937412918686953,-1.097865462854595,-0.9829459956529009,-1.2485091679206375,-0.1501421167028925,0.0
2020-04-03,1.0,-1.0906967691708838,-1.1021520324751153,-0.9815937274092199,-1.2391703275315578,-0.14719457265194907,0.0
2020-04-06,1.0,-1.0962543069912194,-1.0905857508058243,-0.9772146270979216,-1.2444703790152274,-0.1488273869067467,0.0
2020-04-07,1.0,-1.0534753604476006,-1.0440606843124596,-0.9385087153001936,-1.2237465031202928,-0.12002367118571122,0.0
2020-04-08,1.0,-1.053744351194319,-1.0435765009683668,-0.939423283839036,-1.22385409941898,-0.11916290079621261,0.0
2020-04-09,1.0,-1.0543100219380384,-1.030124672267109,-0.9427470704692601,-1.2192733693616564,-0.10428594360318905,0.0
2020-04-13,1.0,-1.0490174908227166,-1.085294752753185,-0.9383502483264954,-1.2316994169725761,-0.09404016411142303,0.0
2020-04-14,1.0,-1.047235085807682,-1.1239444293108145,-0.9236720239716699,-1.2489784799782078,-0.1043312448923999,0.0
2020-04-15,1.0,-1.036962657403387,-1.1299934867564048,-0.9124511506730353,-1.2482631350412505,-0.09997828918801563,0.0
2020-04-16,1.0,-1.0498646453708718,-1.1109907958852192,-0.9214401732539254,-1.25224688684353,-0.07964266377910124,0.0
2020-04-17,1.0,-1.0518678938819708,-1.1211694639956686,-0.917920952896589,-1.2490525175961018,-0.0742284786139686,0.0
2020-04-20,1.0,-1.1176181371210052,-1.0511881999453703,-0.9773832286260585,-1.2669762360010925,-0.0497131931166348,0.0
2020-04-21,1.0,-1.1204188481675392,-1.0689804069736062,-0.96324283478167,-1.2390025368381283,-0.005829330166783614,0.0
2020-04-22,1.0,-1.1041070753953262,-1.1049705866479573,-0.9384748232500404,-1.2494468131037832,-0.0,0.0
2020-04-23,1.0,-1.0921802732064108,-1.1129934387436808,-0.9288480154888674,-1.2440572227600302,-0.0,0.0
2020-04-24,1.0,-1.0917021162026816,-1.1226105217812719,-0.9261213720316623,-1.2443056378224113,-0.0,0.0
2020-04-27,1.0,-1.1133498545415366,-1.1325826958301908,-0.8906906583342312,-1.2472255144919728,-0.0035017778256653375,0.0
2020-04-28,1.0,-1.1589540498019855,-1.073129713014702,-0.912331145228666,-1.2805837356914231,-0.0,0.0
2020-04-29,1.0,-1.1438911564625849,-1.1017687074829932,-0.8963809523809524,-1.2805986394557822,-0.019591836734693877,0.0
2020-04-30,1.0,-1.1474511930585682,-1.0574295010845987,-0.9135574837310195,-1.2989154013015185,-0.0056399132321041205,0.0
2020-05-01,1.0,-1.1515331783029583,-1.040776594018712,-0.9159050348818345,-1.299821534800714,-0.0,0.0
2020-05-04,1.0,-1.156608344549125,-1.0157200538358009,-0.9114401076716017,-1.2998654104979812,-0.0,0.0
2020-05-05,1.0,-1.1583881047300937,-1.019394461803685,-0.9104622346729878,-1.29910569981683,-0.0,0.0
2020-05-06,1.0,-1.2052771324261533,-1.0293174023675185,-0.956798318398053,-1.340247815023786,-0.0,0.0
2020-05-07,1.0,-1.2111529516003987,-1.0318972200686678,-0.9576365045963009,-1.3370251412116514,-0.0,0.0
2020-05-08,1.0,-1.2075356866216664,-1.0338054664158458,-0.9569547416177935,-1.3344583379440078,-0.0,0.0
2020-05-11,1.0,-1.2289042995839115,-0.9871289875173371,-0.9816920943134535,-1.350124826629681,-0.0,0.0
2020-05-12,1.0,-1.227421593116847,-0.9943935609214543,-0.9736885928393006,-1.355481543158479,-0.0,0.0
2020-05-13,1.0,-1.228430612470927,-0.9714254070218186,-0.9779599069664415,-1.3599512681360062,-0.0,0.0
2020-05-14,1.0,-1.2356585716656527,-0.949106599546385,-0.9825745422359906,-1.3644963212922498,-0.0,0.0
2020-05-15,1.0,-1.2238171479048197,-0.9564953348423783,-0.9800143543311434,-1.36056975652846,-0.0,0.0
2020-05-18,1.0,-1.2352517587104637,-0.9553536808286712,-0.975018002548053,-1.373566720212707,-0.0,0.0
2020-05-19,1.0,-1.2725297983736215,-0.8453826445360365,-1.073131335635513,-1.378745683413167,-0.0,0.0
2020-05-20,1.0,-1.2766301018987694,-0.8325630603040257,-1.0791246728659725,-1.3799766133971825,-0.0,0.0
2020-05-21,1.0,-1.278993374533712,-0.8123712488168812,-1.094259785089917,-1.3820499972161908,-0.0,0.0
2020-05-22,1.0,-1.2761576135351735,-0.8189002671415849,-1.0911620658949244,-1.3792297417631345,-0.0,0.0
2020-05-26,1.0,-1.276537712218202,-0.8180907319788476,-1.0906206512663512,-1.3811299749512942,-0.0,0.0
2020-05-27,1.0,-1.297569153394803,-0.785470801899972,-1.1280245878737079,-1.377088572226879,-0.0,0.0
2020-05-28,1.0,-1.2964812840226725,-0.8032437286042989,-1.1253156742802628,-1.3869465177619396,-0.0,0.0
2020-05-29,1.0,-1.2976504233723996,-0.7945382156675826,-1.1265070375147201,-1.3888857735658613,-0.0,0.0
2020-06-01,1.0,-1.2971518277640728,-0.79440457501682,-1.1257568961650595,-1.3893810271361293,-0.0,0.0
2020-06-02,1.0,-1.2976470588235294,-0.7978711484593838,-1.1189915966386554,-1.3876750700280114,-0.0,0.0
2020-06-03,1.0,-1.2944764676254967,-0.7974145167608708,-1.1211035872180872,-1.3833454586154794,-0.0,0.0
2020-06-04,1.0,-1.2995068923007957,-0.780567073854085,-1.1422167432477865,-1.3812058724644176,-0.0,0.0
2020-06-05,1.0,-1.2928795342588446,-0.7857142857142858,-1.141625615763547,-1.3776309896999552,-0.0,0.0
2020-06-08,1.0,-1.2963543708349667,-0.7507420059360476,-1.1798734389875118,-1.3730749845998766,-0.0,0.0
2020-06-09,1.0,-1.3034173669467788,-0.7429131652661065,-1.1838095238095239,-1.3721568627450982,-0.0,0.0
2020-06-10,1.0,-1.3022839229735783,-0.7358374384236455,-1.1925100761307659,-1.3672189879086432,-0.0,0.0
2020-06-11,1.0,-1.2931448684284037,-0.7557405441644784,-1.180903961115146,-1.3571707916643387,-0.0,0.0
2020-06-12,1.0,-1.2793253117960552,-0.6828745673314652,-1.2069666501840557,-1.3249821438382507,-0.0,0.0
2020-06-15,1.0,-1.2829815303430079,-0.6703496042216359,-1.2175131926121372,-1.3260773966578716,-0.0,0.0
2020-06-16,1.0,-1.283932300252775,-0.666831519947247,-1.2167820639630729,-1.3275634685130233,-0.0,0.0
2020-06-17,1.0,-1.2797214301381883,-0.6597389778460189,-1.2186883088396578,-1.3255099802588286,-0.0,0.0
2020-06-18,1.0,-1.278560851203861,-0.6634124938298689,-1.2167498491745736,-1.3258377666867769,-0.0,0.0
2020-06-19,1.0,-1.2804697360478516,-0.6654776930252977,-1.2160456565878286,-1.3255775668111727,-0.0,0.0
2020-06-22,1.0,-1.2812311406155703,-0.6651121961924618,-1.215559335052395,-1.3244637076863994,-0.0,0.0
2020-06-23,1.0,-1.2792407285494842,-0.663594470046083,-1.2156572306341893,-1.327572964669739,-0.0,0.0
2020-06-24,1.0,-1.277536907963339,-0.6634652324241259,-1.218978102189781,-1.3281927446353108,-0.0,0.0
2020-06-25,1.0,-1.2727222982216142,-0.651983584131327,-1.224514363885089,-1.322735978112175,-0.0,0.0
2020-06-26,1.0,-1.272031907337595,-0.6466699448177895,-1.2238430858329237,-1.321040266622958,-0.0,0.0
2020-06-29,1.0,-1.2727917894966698,-0.6408450704225351,-1.2240965170870182,-1.321323288568621,-0.0,0.0
2020-06-30,1.0,-1.2771748022907008,-0.6254704117807471,-1.2288519225524952,-1.322497954731388,-0.0,0.0
2020-07-01,1.0,-1.2722367560497057,-0.6264988009592326,-1.2209505123174187,-1.3304992369740571,-0.0,0.0
2020-07-02,1.0,-1.2692894507410637,-0.631702266782912,-1.2193221447253706,-1.3287380122057544,-0.0,0.0
2020-07-06,1.0,-1.2708299275243855,-0.6319001689281237,-1.217971772655441,-1.3285924472780775,-0.0,0.0
2020-07-07,1.0,-1.2604767606400349,-0.6441166866224013,-1.2074670730379886,-1.3303581147273322,-0.0,0.0
2020-07-08,1.0,-1.2625530987909814,-0.640071887593944,-1.2146824964600804,-1.3287223613985404,-0.0,0.0
2020-07-09,1.0,-1.2589426689170795,-0.6425654706811129,-1.2128273534055645,-1.3302117928894213,-0.0,0.0
2020-07-10,1.0,-1.260564147244609,-0.6412001742539751,-1.214223480723154,-1.3294489218035286,-0.0,0.0
2020-07-13,1.0,-1.2695429536416625,-0.6339271122732473,-1.2165386501062263,-1.3275589693305005,-0.0,0.0
2020-07-14,1.0,-1.2703203312268467,-0.6309653519285248,-1.2164414905208105,-1.3300828067117019,-0.0,0.0
2020-07-15,1.0,-1.2914219856209868,-0.621974644640799,-1.2301739750836944,-1.3445475001372043,-0.0,0.0
2020-07-16,1.0,-1.288334797891037,-0.632798769771529,-1.2279217926186292,-1.343090949033392,-0.0,0.0
2020-07-17,1.0,-1.2864285714285715,-0.6332417582417583,-1.2291758241758242,-1.3456593406593407,-0.0,0.0
2020-07-20,1.0,-1.3028492392807747,-0.6391147994467496,-1.2364591977869985,-1.3540248962655603,-0.0,0.0
2020-07-21,1.0,-1.0350558659217877,-0.6098696461824954,-0.9140595903165736,-1.0965083798882682,-0.0,0.0
2020-07-22,1.0,-1.056445960469137,-0.592448950983599,-0.9301434512405962,-1.0936404840895286,-0.0,0.0
2020-07-23,1.0,-1.0604910505107301,-0.5977883984631244,-0.934589073189017,-1.0927279542685784,-0.0,0.0
2020-07-24,1.0,-1.063510663229435,-0.5993438012655261,-0.9317553316147176,-1.092477150222639,-0.0,0.0
2020-07-27,1.0,-1.0662102597767982,-0.5977210916252461,-0.9302260151927225,-1.0949545156147424,-0.0,0.0
2020-07-28,1.0,-1.0591951333645298,-0.5999064108563407,-0.925643425362658,-1.094759007955077,-0.0,0.0
2020-07-29,1.0,-1.0635330578512396,-0.6023196844477836,-0.9290946656649136,-1.100770097670924,-0.0,0.0
2020-07-30,1.0,-1.0628402477942558,-0.5986483949690258,-0.9299793504786935,-1.1016519617045242,-0.0,0.0
2020-07-31,1.0,-1.0611670963206,-0.5970939770330442,-0.9290367940004687,-1.0998828216545582,-0.0,0.0
2020-08-03,1.0,-1.0860453068337024,-0.5811237225074177,-0.9281307398860265,-1.1143503037724296,-0.0,0.0
2020-08-04,1.0,-1.0721923885127247,-0.5772122344151296,-0.9126780294186319,-1.1074947466728928,-0.0,0.0
2020-08-05,1.0,-1.0786506339774482,-0.5743227436485285,-0.9149394095353951,-1.1108875684274553,-0.0,0.0
2020-08-06,1.0,-1.1551494852977393,-0.5193813722110033,-1.024331379599074,-1.226567502339556,-0.0,0.0
2020-08-07,1.0,-1.1548249740060406,-0.5364162994504135,-1.035549834133782,-1.22443927315938,-0.0,0.0
2020-08-10,1.0,-1.1393776717367532,-0.5617357590217715,-1.032508201610498,-1.2370016900288299,-0.0,0.0
2020-08-11,1.0,-1.1647707341518416,-0.5411676271611126,-1.0643447757454272,-1.240992232523177,-0.0,0.0
2020-08-12,1.0,-1.1634697250463264,-0.5411428857615065,-1.0606500726198227,-1.2430009515700906,-0.0,0.0
2020-08-13,1.0,-1.1567656765676568,-0.5596559655965597,-1.0394539453945395,-1.2446744674467447,-0.0,0.0
2020-08-14,1.0,-1.1556700515231855,-0.5608023610624782,-1.0378670401680756,-1.247911560202091,-0.0,0.0
2020-08-17,1.0,-1.1569846123001355,-0.566137035737557,-1.0391960302741716,-1.2500125307002157,-0.0,0.0
2020-08-18,1.0,-1.1573321288768443,-0.5637860082304527,-1.0473752885677006,-1.2501254642176052,-0.0,0.0
2020-08-19,1.0,-1.1552495351057948,-0.5786299442126953,-1.0411619842187265,-1.2508418354525808,-0.0,0.0
2020-08-20,1.0,-1.1570767528417665,-0.5754451262448446,-1.0426516447037522,-1.2545015591992759,-0.0,0.0
2020-08-21,1.0,-1.1505300708435913,-0.5844847510425564,-1.032005225342913,-1.257348138471587,-0.0,0.0
2020-08-24,1.0,-1.142649636864513,-0.6025544703230654,-1.0105684948660156,-1.2529426496368645,-0.0,0.0
2020-08-25,1.0,-1.139736684619988,-0.5838819070416916,-1.0223419110313186,-1.2410732096548973,-0.0,0.0
2020-08-26,1.0,-1.1391243642166151,-0.5843223297097836,-1.021841029221103,-1.2412486287025033,-0.0,0.0
2020-08-27,1.0,-1.1282319533701988,-0.5958252378817317,-1.0172370846410603,-1.2405719125193047,-0.0,0.0
2020-08-28,1.0,-1.1203237587602408,-0.5784226631132169,-1.0106603494225643,-1.2259401835949069,-0.0,0.0
2020-08-31,1.0,-1.1188893811844631,-0.5684044700438142,-1.0188056909368384,-1.2168562004627579,-0.0,0.0
2020-09-01,1.0,-1.1178699739160392,-0.5691224961858359,-1.0125498302081795,-1.221959742113293,-0.0,0.0
2020-09-02,1.0,-1.1300652302826644,-0.5692330500098833,-1.0168511563550109,-1.225489227119984,-0.0,0.0
2020-09-03,1.0,-1.1333102493074791,-0.5681143648595172,-1.0158785120696479,-1.2292738425009893,-0.0,0.0
2020-09-04,1.0,-1.095245090837863,-0.5804319083296606,-0.9798736594681945,-1.2414181479849176,-0.0,0.0
2020-09-08,1.0,-1.0911894273127751,-0.5858051884483602,-0.9774840920215369,-1.2402349486049926,-0.0,0.0
2020-09-09,1.0,-1.0683865885480772,-0.6317266505834277,-0.9354536950420954,-1.287873566047954,-0.0,0.0
2020-09-10,1.0,-1.0570641479732388,-0.6457103502558048,-0.915141676505313,-1.3014069264069266,-0.0,0.0
2020-09-11,1.0,-1.0486643095659007,-0.6513455116872914,-0.9133765468473778,-1.2972893341190337,-0.0,0.0
2020-09-14,1.0,-1.0484116462905682,-0.6476653409927825,-0.9132420091324202,-1.300584278489714,-0.0,0.0
2020-09-15,1.0,-1.0527918283160633,-0.6405244806757353,-0.903452340028483,-1.314148209988705,-0.0,0.0
2020-09-16,1.0,-1.0521161417322835,-0.6533464566929134,-0.890994094488189,-1.3248523622047246,-0.0,0.0
2020-09-17,1.0,-1.0497933477661876,-0.6562192481794922,-0.8895394607360756,-1.324739224562094,-0.0,0.0
2020-09-18,1.0,-1.0463641280298934,-0.6529327892226757,-0.8928167559860367,-1.324548896209253,-0.0,0.0
2020-09-21,1.0,-1.0400433433482736,-0.6619218834654977,-0.9063685169679357,-1.3169974880559525,-0.0,0.0
2020-09-22,1.0,-1.0604172846830813,-0.6331454563433205,-0.9326114901611786,-1.3179570849401758,-0.0,0.0
2020-09-23,1.0,-1.0604637365897067,-0.6305433331685371,-0.9344440599199091,-1.3184851930587826,-0.0,0.0
2020-09-24,1.0,-1.0518496654860292,-0.6218516332152696,-0.9214384100747738,-1.3241833923652104,-0.0,0.0
2020-09-25,1.0,-1.0567596991290578,-0.6276722090261283,-0.9310669041963578,-1.333036421219319,-0.0,0.0
2020-09-28,1.0,-1.0572403898481175,-0.6261811705338148,-0.9302429129767971,-1.3336466630386383,-0.0,0.0
2020-09-29,1.0,-1.0707775065995915,-0.6111470837276486,-0.9437664989789312,-1.3551825471933057,-0.0,0.0
2020-09-30,1.0,-1.0704786571698959,-0.6120436320167356,-0.945310554365692,-1.3529909847088708,-0.0,0.0
2020-10-01,1.0,-1.0705179282868527,-0.6139442231075697,-0.9435756972111553,-1.3520418326693227,-0.0,0.0
2020-10-02,1.0,-1.0654270657253653,-0.6141990653276325,-0.9418315601073878,-1.3501541215074075,-0.0,0.0
2020-10-05,1.0,-1.0598052851182198,-0.6203059805285118,-0.9353765150009935,-1.3517285912974368,-0.0,0.0
2020-10-06,1.0,-1.0639892772041302,-0.6085683081810961,-0.9283161239078633,-1.363383637807784,-0.0,0.0
2020-10-07,1.0,-1.052376477570602,-0.6206538404471041,-0.9252683119837776,-1.347544388941095,-0.0,0.0
2020-10-08,1.0,-1.052805933250927,-0.6154758961681087,-0.924301606922126,-1.3517923362175523,-0.0,0.0
2020-10-09,1.0,-1.0565552699228793,-0.6130611034210006,-0.9257959264386,-1.3482796124184298,-0.0,0.0
2020-10-12,1.0,-1.0520853923700335,-0.6157837517295908,-0.9246392567701126,-1.3491302628978057,-0.0,0.0
2020-10-13,1.0,-1.039596618715705,-0.6296406149587227,-0.9251075189084977,-1.349053339265411,-0.0,0.0
2020-10-14,1.0,-1.0449365834324218,-0.6320352754657154,-0.9340566785572731,-1.3433908045977012,-0.0,0.0
2020-10-15,1.0,-1.0443850002476842,-0.6320404220537971,-0.934215088918611,-1.3429930153068808,-0.0,0.0
2020-10-16,1.0,-1.0479255371818992,-0.6196653133973661,-0.9420734726210517,-1.3413209228636498,-0.0,0.0
2020-10-19,1.0,-1.052195895707346,-0.6199563794983641,-0.9424011103400417,-1.3423218003370674,-0.0,0.0
2020-10-20,1.0,-0.9687918378652879,-0.5753658649185172,-0.8830617238354647,-1.1894187710632012,-0.0,0.0
2020-10-21,1.0,-0.9685267960001843,-0.579466384037602,-0.8745219114326529,-1.1855214045435694,-0.0,0.0
2020-10-22,1.0,-0.9699497626399963,-0.5769461215836291,-0.8731160989998618,-1.1888740378854221,-0.0,0.0
2020-10-23,1.0,-0.9728596442724173,-0.5728965072343563,-0.8736521979541056,-1.1885079716155194,-0.0,0.0
2020-10-26,1.0,-0.9727448810182623,-0.5714812765172478,-0.875622578859989,-1.1918465227817745,-0.0,0.0
2020-10-27,1.0,-0.9663761467889909,-0.5639908256880735,-0.8744036697247707,-1.1824311926605504,-0.0,0.0
2020-10-28,1.0,-0.9647674098541149,-0.5642719515551885,-0.8754472887420864,-1.183090191760712,-0.0,0.0
