Date,AXTA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-21,1.0,-0.0,-0.3798851018883479,-0.0,-0.4496741118582065,-0.7466573923796274,0.0
2019-02-22,1.0,-0.0,-0.3872585581646563,-0.0,-0.44309559939301973,-0.7415961523623363,0.0
2019-02-25,1.0,-0.0,-0.3838115388584993,-0.0,-0.4498142223139643,-0.7466198782124058,0.0
2019-02-26,1.0,-0.0,-0.3899856424982053,-0.0,-0.4321351656240386,-0.7417187980719926,0.0
2019-02-27,1.0,-0.0,-0.38977971311475407,-0.0,-0.42761270491803277,-0.7440829918032787,0.0
2019-02-28,1.0,-0.0,-0.3962626884035681,-0.0,-0.4343535322464882,-0.7326976314980005,0.0
2019-03-01,1.0,-0.0,-0.38956851103035267,-0.0,-0.4335875518247428,-0.7360904949582843,0.0
2019-03-04,1.0,-0.0,-0.38663087934560325,-0.0,-0.4391104294478527,-0.730521472392638,0.0
2019-03-05,1.0,-0.0,-0.3813227580913394,-0.0,-0.44950748368939497,-0.7276960470768837,0.0
2019-03-06,1.0,-0.0,-0.38559832014545076,-0.0,-0.4438554710506773,-0.7313000947478937,0.0
2019-03-07,1.0,-0.0,-0.37092200393429225,-0.0,-0.46348006029175076,-0.7203075901182842,0.0
2019-03-08,1.0,-0.0,-0.3617833737550958,-0.0,-0.48531915991537233,-0.7330099592342227,0.0
2019-03-11,1.0,-0.0,-0.35961513457287736,-0.0,-0.48230399167858534,-0.7585229489013132,0.0
2019-03-12,1.0,-0.0,-0.328685102024738,-0.0,-0.4959689067465007,-0.80146537461593,0.0
2019-03-13,1.0,-0.0,-0.34652788729432793,-0.0,-0.49524260106187246,-0.7866267150291751,0.0
2019-03-14,1.0,-0.0,-0.34883110749612994,-0.0,-0.48828483719465793,-0.7866607194395612,0.0
2019-03-15,1.0,-0.0,-0.34464229269834584,-0.0,-0.4874354651775366,-0.8019966283847857,0.0
2019-03-18,1.0,-0.0,-0.3603323776149516,-0.0,-0.49214187108420937,-0.8022990336625251,0.0
2019-03-19,1.0,-0.0,-0.3615798158300953,-0.0,-0.49119071698514927,-0.8086442752967478,0.0
2019-03-20,1.0,-0.0,-0.3689527414238878,-0.0,-0.49052429565263744,-0.8059812884825546,0.0
2019-03-21,1.0,-0.0,-0.363429418459991,-0.0,-0.4904576616638874,-0.7930861060377458,0.0
2019-03-22,1.0,-0.0,-0.35035494682395163,-0.0,-0.5158208640118228,-0.7728340326709419,0.0
2019-03-25,1.0,-0.0,-0.33848462510530747,-0.0,-0.5231939764111204,-0.7710088458298231,0.0
2019-03-26,1.0,-0.0,-0.3453243114658772,-0.0,-0.5141935824919385,-0.783607337315642,0.0
2019-03-27,1.0,-0.0,-0.33497198435352576,-0.0,-0.5202981287662544,-0.7877154033195899,0.0
2019-03-28,1.0,-0.0,-0.33369496189669773,-0.0,-0.5159822184589331,-0.7963854784081288,0.0
2019-03-29,1.0,-0.0,-0.3296284534772944,-0.0,-0.5160633005186832,-0.8006245368900179,0.0
2019-04-01,1.0,-0.0,-0.3339859251812265,-0.0,-0.5167998306788719,-0.7948833271601672,0.0
2019-04-02,1.0,-0.0,-0.3401232771619798,-0.0,-0.5264146451152085,-0.7789211925610433,0.0
2019-04-03,1.0,-0.0,-0.34124087591240876,-0.0,-0.5290384005077753,-0.7744102401354068,0.0
2019-04-04,1.0,-0.0,-0.34165588957217136,-0.0,-0.5322125155058196,-0.7654200427564728,0.0
2019-04-05,1.0,-0.0,-0.3427711956091511,-0.0,-0.5319154550492124,-0.764044647333562,0.0
2019-04-08,1.0,-0.0,-0.34518878129864644,-0.0,-0.5239175747341759,-0.7693728397667609,0.0
2019-04-09,1.0,-0.0,-0.34465737514517997,-0.0,-0.5181607010875303,-0.776818709745539,0.0
2019-04-10,1.0,-0.0,-0.36016385315834787,-0.0,-0.5118584809664205,-0.7371043911602786,0.0
2019-04-11,1.0,-0.0,-0.35113826232247286,-0.0,-0.5285870927318296,-0.7309419381787803,0.0
2019-04-12,1.0,-0.0,-0.35233349855216134,-0.0,-0.5246654318733206,-0.7317194062557066,0.0
2019-04-15,1.0,-0.0,-0.35295192834947914,-0.0,-0.5235135911429094,-0.7347050682821109,0.0
2019-04-16,1.0,-0.0,-0.33978332204802336,-0.0,-0.5271628730663055,-0.7373561122975155,0.0
2019-04-17,1.0,-0.0,-0.3524920136093292,-0.0,-0.5201153156896865,-0.7245928888658028,0.0
2019-04-18,1.0,-0.0,-0.3478565679121336,-0.0,-0.5216420429465376,-0.7270012722976659,0.0
2019-04-22,1.0,-0.0,-0.33913246996411295,-0.0,-0.5287356321839081,-0.7326415977531596,0.0
2019-04-23,1.0,-0.0,-0.3412411135126689,-0.0,-0.5239446889403921,-0.7389130491393453,0.0
2019-04-24,1.0,-0.0,-0.33139081117644,-0.0,-0.523986679848067,-0.7462146833862323,0.0
2019-04-25,1.0,-0.0,-0.3020483679133078,-0.0,-0.548433989692084,-0.7925730144046518,0.0
2019-04-26,1.0,-0.0,-0.28276464515445904,-0.0,-0.5825502289753024,-0.7817984487915928,0.0
2019-04-29,1.0,-0.0,-0.28969063966280517,-0.0,-0.5862736261697108,-0.7749383665137979,0.0
2019-04-30,1.0,-0.0,-0.2828793980500212,-0.0,-0.5861328952946164,-0.7804154302670623,0.0
2019-05-01,1.0,-0.0,-0.28397942408654614,-0.0,-0.5950045076099062,-0.7725513072068728,0.0
2019-05-02,1.0,-0.0,-0.2786421125046304,-0.0,-0.601047785362756,-0.7662327353548183,0.0
2019-05-03,1.0,-0.0,-0.2699105678149971,-0.0,-0.6076625919458115,-0.7683759326877282,0.0
2019-05-06,1.0,-0.0,-0.2632163835529449,-0.0,-0.6068423559295126,-0.7758638937397471,0.0
2019-05-07,1.0,-0.0,-0.26132090461310314,-0.0,-0.6074095651713363,-0.7794078703458504,0.0
2019-05-08,1.0,-0.0,-0.268910230970712,-0.0,-0.6063179617429956,-0.7705108871074424,0.0
2019-05-09,1.0,-0.0,-0.2688217554626739,-0.0,-0.6091476641447542,-0.7674197132426855,0.0
2019-05-10,1.0,-0.0,-0.2705611678214418,-0.0,-0.6100915005024594,-0.7638705241444967,0.0
2019-05-13,1.0,-0.0,-0.26734290607298117,-0.0,-0.6009221446449743,-0.766433934922935,0.0
2019-05-14,1.0,-0.0,-0.2647863114305805,-0.0,-0.5936401281350105,-0.7459436935177228,0.0
2019-05-15,1.0,-0.0,-0.2753028018921869,-0.0,-0.6022768622966159,-0.7215522170816655,0.0
2019-05-16,1.0,-0.0,-0.27720867349591805,-0.0,-0.6013727835265976,-0.7213873433518797,0.0
2019-05-17,1.0,-0.0,-0.2758737258165176,-0.0,-0.597384023299355,-0.7271427085500312,0.0
2019-05-20,1.0,-0.0,-0.26519739064895914,-0.0,-0.6023078722353614,-0.7314499571172389,0.0
2019-05-21,1.0,-0.0,-0.2629798615481435,-0.0,-0.6198080553807427,-0.7393801132787917,0.0
2019-05-22,1.0,-0.0,-0.26182304084680486,-0.0,-0.6203526606754526,-0.7378625514187649,0.0
2019-05-23,1.0,-0.0,-0.2609651994029694,-0.0,-0.6302076514179475,-0.7273822304852183,0.0
2019-05-24,1.0,-0.0,-0.25192795336313495,-0.0,-0.6310616160823989,-0.7311844822628291,0.0
2019-05-28,1.0,-0.0,-0.24350258850598755,-0.0,-0.6344454322020603,-0.7367044919730168,0.0
2019-05-29,1.0,-0.0,-0.2508219821512447,-0.0,-0.635874954334325,-0.7227963049945202,0.0
2019-05-30,1.0,-0.0,-0.2497653806047967,-0.0,-0.6339676746611053,-0.7231230448383734,0.0
2019-05-31,1.0,-0.0,-0.25046923879040667,-0.0,-0.6337591240875913,-0.7226538060479667,0.0
2019-06-03,1.0,-0.0,-0.2507946433223907,-0.0,-0.6329790005731853,-0.7216142983690271,0.0
2019-06-04,1.0,-0.0,-0.2632238852754486,-0.0,-0.5934749105347021,-0.7554528119530862,0.0
2019-06-05,1.0,-0.0,-0.259604527192038,-0.0,-0.5941545652687692,-0.7721961082954755,0.0
2019-06-06,1.0,-0.0,-0.26328641949375065,-0.0,-0.5920071421069215,-0.7704810419073627,0.0
2019-06-07,1.0,-0.0,-0.2716337946792027,-0.0,-0.5876776006513118,-0.766945925361767,0.0
2019-06-10,1.0,-0.0,-0.2727034189604051,-0.0,-0.5784681587992968,-0.7727427776757366,0.0
2019-06-11,1.0,-0.0,-0.2734707831483722,-0.0,-0.585047073055278,-0.7712617682638194,0.0
2019-06-12,1.0,-0.0,-0.26507577352136397,-0.0,-0.5856924857924648,-0.7802567880446222,0.0
2019-06-13,1.0,-0.0,-0.2745412904414668,-0.0,-0.5869376365598757,-0.7710006054702925,0.0
2019-06-14,1.0,-0.0,-0.27847600980159676,-0.0,-0.5783205543698785,-0.7780149131820937,0.0
2019-06-17,1.0,-0.0,-0.27629811111989255,-0.0,-0.582470560341421,-0.7756526778893017,0.0
2019-06-18,1.0,-0.0,-0.2709459637648672,-0.0,-0.5843772251377937,-0.781877159207785,0.0
2019-06-19,1.0,-0.0,-0.27146354948266327,-0.0,-0.5925808914514388,-0.7687123186688782,0.0
2019-06-20,1.0,-0.0,-0.3022882741086022,-0.0,-0.843695138930928,-0.8808341909316544,0.0
2019-06-21,1.0,-0.0,-0.3032901114881241,-0.0,-0.8461282113427048,-0.8801502666020359,0.0
2019-06-24,1.0,-0.0,-0.27970289525541914,-0.0,-0.8394421706836442,-0.9125360012126724,0.0
2019-06-25,1.0,-0.0,-0.26566339998179556,-0.0,-0.8522103219151067,-0.9161989138019965,0.0
2019-06-26,1.0,-0.0,-0.2655356925696218,-0.0,-0.8246990149580445,-0.9499878389882039,0.0
2019-06-27,1.0,-0.0,-0.2751460289305483,-0.0,-0.862319948622282,-0.9207315208416159,0.0
2019-06-28,1.0,-0.0,-0.255917793137195,-0.0,-0.880145574652884,-0.9222276591840479,0.0
2019-07-01,1.0,-0.0,-0.24232238349885407,-0.0,-0.9021848739495799,-0.9112605042016806,0.0
2019-07-02,1.0,-0.0,-0.23879547538978904,-0.0,-0.9057474778355242,-0.9125955365331703,0.0
2019-07-03,1.0,-0.0,-0.2388374438434033,-0.0,-0.9055346719232298,-0.9117386387946578,0.0
2019-07-05,1.0,-0.0,-0.23524021868605116,-0.0,-0.9046760941938243,-0.91435814422284,0.0
2019-07-08,1.0,-0.0,-0.23421221471999024,-0.0,-0.9055635330420703,-0.9154624056704654,0.0
2019-07-09,1.0,-0.0,-0.2310838445807771,-0.0,-0.9031529469218326,-0.9179867533498155,0.0
2019-07-10,1.0,-0.0,-0.21802742906014233,-0.0,-0.9123369681419713,-0.9240966431473165,0.0
2019-07-11,1.0,-0.0,-0.21845061369410182,-0.0,-0.9185822288880046,-0.9237856202748616,0.0
2019-07-12,1.0,-0.0,-0.214119804400978,-0.0,-0.9301650366748166,-0.9119498777506112,0.0
2019-07-15,1.0,-0.0,-0.22994652406417113,-0.0,-0.9321619556913675,-0.893659281894576,0.0
2019-07-16,1.0,-0.0,-0.23211393294825955,-0.0,-0.9343540845328688,-0.8896732984933222,0.0
2019-07-17,1.0,-0.0,-0.2501158659045265,-0.0,-0.9418507647149699,-0.8977908234203615,0.0
2019-07-18,1.0,-0.0,-0.24915824915824913,-0.0,-0.9423902634911809,-0.8974762919717049,0.0
2019-07-19,1.0,-0.0,-0.25184590194321727,-0.0,-0.9404368377150979,-0.8970928975254102,0.0
2019-07-22,1.0,-0.0,-0.2476896924741153,-0.0,-0.9419873280791222,-0.9010353886570854,0.0
2019-07-23,1.0,-0.0,-0.25342211210901205,-0.0,-0.9395168782904922,-0.9039950449055434,0.0
2019-07-24,1.0,-0.0,-0.25152784240732123,-0.0,-0.9415852334419109,-0.9091050100822087,0.0
2019-07-25,1.0,-0.0,-0.22909294095734775,-0.0,-0.9770286210964179,-0.8981188303222203,0.0
2019-07-26,1.0,-0.0,-0.20787916536904394,-0.0,-1.0000311429461228,-0.9063843039551542,0.0
2019-07-29,1.0,-0.0,-0.19913999937681112,-0.0,-1.0005608699716448,-0.9162434175676939,0.0
2019-07-30,1.0,-0.0,-0.2090997095837367,-0.0,-1.0017175155357088,-0.9119382943509352,0.0
2019-07-31,1.0,-0.0,-0.21596552047221965,-0.0,-0.9983759642712141,-0.9088041475373998,0.0
2019-08-01,1.0,-0.0,-0.22069805955691654,-0.0,-0.9968752929412867,-0.9071649532856296,0.0
2019-08-02,1.0,-0.0,-0.216487746862383,-0.0,-0.9884510656943444,-0.9248536822008699,0.0
2019-08-05,1.0,-0.0,-0.21315320386527817,-0.0,-0.9878037339337649,-0.9262907714920099,0.0
2019-08-06,1.0,-0.0,-0.21603453592352762,-0.0,-0.9440024668516807,-0.9235275979031761,0.0
2019-08-07,1.0,-0.0,-0.22961003813507197,-0.0,-0.918624677082052,-0.9271743141837865,0.0
2019-08-08,1.0,-0.0,-0.2352000983586402,-0.0,-0.9193766521177844,-0.919100018442245,0.0
2019-08-09,1.0,-0.0,-0.22625168319255723,-0.0,-0.9049149222671073,-0.9291834985922389,0.0
2019-08-12,1.0,-0.0,-0.22483776172401126,-0.0,-0.9070344067589078,-0.9292273784743479,0.0
2019-08-13,1.0,-0.0,-0.21314033906603833,-0.0,-0.9096945957524939,-0.9373278658424629,0.0
2019-08-14,1.0,-0.0,-0.22174111907302943,-0.0,-0.8943741423997561,-0.9331605427656655,0.0
2019-08-15,1.0,-0.0,-0.2488165857750614,-0.0,-0.8670381688537359,-0.88013062496255,0.0
2019-08-16,1.0,-0.0,-0.2503145407704751,-0.0,-0.8659157629860403,-0.8793960817206877,0.0
2019-08-19,1.0,-0.0,-0.23629145398644816,-0.0,-0.8771379958807201,-0.8715560729530463,0.0
2019-08-20,1.0,-0.0,-0.237887164853457,-0.0,-0.8730455977646989,-0.8615421199690863,0.0
2019-08-21,1.0,-0.0,-0.2422209026128266,-0.0,-0.8749703087885986,-0.8519299287410927,0.0
2019-08-22,1.0,-0.0,-0.2437881752950246,-0.0,-0.8796477495107632,-0.8416355334163553,0.0
2019-08-23,1.0,-0.0,-0.24539604400818482,-0.0,-0.8809347291005605,-0.8391803327303461,0.0
2019-08-26,1.0,-0.0,-0.23773984074280843,-0.0,-0.8752681221167689,-0.82531660447213,0.0
2019-08-27,1.0,-0.0,-0.2364319469312278,-0.0,-0.8715841380727347,-0.827203616190672,0.0
2019-08-28,1.0,-0.0,-0.2275647607592337,-0.0,-0.8814210696159827,-0.8246838970868661,0.0
2019-08-29,1.0,-0.0,-0.2314383070301291,-0.0,-0.8906025824964131,-0.8669595887135341,0.0
2019-08-30,1.0,-0.0,-0.2259459137123945,-0.0,-0.894570500014908,-0.8611169086734846,0.0
2019-09-03,1.0,-0.0,-0.23745490324696622,-0.0,-0.8961507498732818,-0.8479978532454754,0.0
2019-09-04,1.0,-0.0,-0.2273635252377687,-0.0,-0.8991085537103843,-0.8549536388300887,0.0
2019-09-05,1.0,-0.0,-0.24679677304543837,-0.0,-0.8931367896547633,-0.8259876616443231,0.0
2019-09-06,1.0,-0.0,-0.2443898395405293,-0.0,-0.8999052637811593,-0.8161821303807211,0.0
2019-09-09,1.0,-0.0,-0.2339825426043584,-0.0,-0.9032420877620093,-0.8317202066385606,0.0
2019-09-10,1.0,-0.0,-0.23279154454214407,-0.0,-0.9188797110459779,-0.8089232317849423,0.0
2019-09-11,1.0,-0.0,-0.2268419805733239,-0.0,-0.9545427623785834,-0.7799988154465767,0.0
2019-09-12,1.0,-0.0,-0.18817809924705045,-0.0,-0.9831920317780283,-0.7929981620916584,0.0
2019-09-13,1.0,-0.0,-0.1869383397099386,-0.0,-0.9894711866417534,-0.7894533914642465,0.0
2019-09-16,1.0,-0.0,-0.19277395526166863,-0.0,-0.9904089595806154,-0.7953712804932536,0.0
2019-09-17,1.0,-0.0,-0.1941151944725713,-0.0,-0.9902912621359222,-0.7937339924950859,0.0
2019-09-18,1.0,-0.0,-0.18877490158654417,-0.0,-1.002684003340093,-0.79076702851008,0.0
2019-09-19,1.0,-0.0,-0.20107805473659132,-0.0,-0.9796599064891748,-0.7973137973137975,0.0
