Date,BHC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-04,1.0,-0.0,-0.9078493317132443,-0.0,-1.3035722964763063,-1.648797083839611,0.0
2019-03-05,1.0,-0.0,-0.8979313701630568,-0.0,-1.3243124847894865,-1.645120467266975,0.0
2019-03-06,1.0,-0.0,-0.8926713028254631,-0.0,-1.3250012157759081,-1.6454311141370421,0.0
2019-03-07,1.0,-0.0,-0.8384768179836248,-0.0,-1.3632575941088123,-1.6429921030957801,0.0
2019-03-08,1.0,-0.0,-0.8195429857611195,-0.0,-1.4099916817536822,-1.6636003327298527,0.0
2019-03-11,1.0,-0.0,-0.8205584383493946,-0.0,-1.4184334074623177,-1.7029898690387943,0.0
2019-03-12,1.0,-0.0,-0.7490880015991205,-0.0,-1.4576482934386088,-1.7904652441157363,0.0
2019-03-13,1.0,-0.0,-0.768650713854816,-0.0,-1.4716971646893222,-1.7867484415845565,0.0
2019-03-14,1.0,-0.0,-0.7698799417290401,-0.0,-1.4710905711558748,-1.7824383382729692,0.0
2019-03-15,1.0,-0.0,-0.759780197620488,-0.0,-1.4847751562815084,-1.7967836257309941,0.0
2019-03-18,1.0,-0.0,-0.7865214292985849,-0.0,-1.5017306321897588,-1.801791713325868,0.0
2019-03-19,1.0,-0.0,-0.7918390276288237,-0.0,-1.5026301006077318,-1.8124712731729737,0.0
2019-03-20,1.0,-0.0,-0.7696711074104913,-0.0,-1.550166527893422,-1.8841590341382182,0.0
2019-03-21,1.0,-0.0,-0.7744674201781342,-0.0,-1.5537788426480548,-1.8803583519975,0.0
2019-03-22,1.0,-0.0,-0.769808348647939,-0.0,-1.6177999474927802,-1.8631136781307427,0.0
2019-03-25,1.0,-0.0,-0.6574083688090541,-0.0,-1.663586335790676,-1.8705741875194684,0.0
2019-03-26,1.0,-0.0,-0.6594032502482102,-0.0,-1.6534462036891884,-1.9126822385953912,0.0
2019-03-27,1.0,-0.0,-0.6237024672682698,-0.0,-1.6754472901778728,-1.9170622294090034,0.0
2019-03-28,1.0,-0.0,-0.6239619783778138,-0.0,-1.6718545986316395,-1.9269337232986892,0.0
2019-03-29,1.0,-0.0,-0.6247464503042597,-0.0,-1.6550163832111093,-1.9212565662869923,0.0
2019-04-01,1.0,-0.0,-0.6373094730271028,-0.0,-1.6507829162981844,-1.9139572387244448,0.0
2019-04-02,1.0,-0.0,-0.6610820063281291,-0.0,-1.6784584262669227,-1.8475024638207376,0.0
2019-04-03,1.0,-0.0,-0.6608402489626556,-0.0,-1.6795643153526971,-1.8463174273858922,0.0
2019-04-04,1.0,-0.0,-0.6562775959690407,-0.0,-1.6884837151316816,-1.8497740377123268,0.0
2019-04-05,1.0,-0.0,-0.6470374031108568,-0.0,-1.6993185246839722,-1.8557457212713935,0.0
2019-04-08,1.0,-0.0,-0.6414624013294558,-0.0,-1.703105525550478,-1.8486186123805566,0.0
2019-04-09,1.0,-0.0,-0.6190252556877478,-0.0,-1.7548006679190147,-1.8442913796702147,0.0
2019-04-10,1.0,-0.0,-0.5935328840829547,-0.0,-1.7938672099461945,-1.8364415190931411,0.0
2019-04-11,1.0,-0.0,-0.5660337883780532,-0.0029290234844918665,-1.8316334536325123,-1.8298028139547047,0.0
2019-04-12,1.0,-0.0,-0.569009668147374,-0.005016984583224458,-1.8251371831721976,-1.826861771622681,0.0
2019-04-15,1.0,-0.0,-0.5846714557363195,-0.013310796534967253,-1.8163427001901544,-1.867737164589056,0.0
2019-04-16,1.0,-0.0,-0.5861740922784208,-0.0071349294434755045,-1.8195127107446754,-1.8722583372971833,0.0
2019-04-17,1.0,-0.0,-0.579300862023375,-0.026865513776508542,-1.83039822306838,-1.85192236501137,0.0
2019-04-18,1.0,-0.0,-0.6093450988730597,-0.042366574526897724,-1.8321815862215605,-1.8318626408675314,0.0
2019-04-22,1.0,-0.0,-0.6149906641771139,-0.03254201120298746,-1.8466791144305148,-1.8405441451053612,0.0
2019-04-23,1.0,-0.0,-0.6184505388965958,-0.03441468359833529,-1.8440934798847508,-1.8386511578273397,0.0
2019-04-24,1.0,-0.0,-0.5603623301577385,-0.0261856421469103,-1.8149305013275026,-1.8044145973241708,0.0
2019-04-25,1.0,-0.0,-0.5509075735447528,-0.026496974754850827,-1.824483621948675,-1.8140517421239306,0.0
2019-04-26,1.0,-0.0,-0.5070149722542142,-0.0616165846508219,-1.876557428541514,-1.7899172861480472,0.0
2019-04-29,1.0,-0.0,-0.498515083624238,-0.06851456260094826,-1.856666492992237,-1.786536758193091,0.0
2019-04-30,1.0,-0.0,-0.48858661663539715,-0.07535959974984366,-1.8597039816552012,-1.7879924953095685,0.0
2019-05-01,1.0,-0.0,-0.47643053895327686,-0.06668052596018918,-1.900265058988618,-1.7538589470401746,0.0
2019-05-02,1.0,-0.0,-0.472030332935127,-0.06404196748558666,-1.8959123253518932,-1.7619591751934762,0.0
2019-05-03,1.0,-0.0,-0.49997394068900813,-0.06113514358680357,-1.8906551310783344,-1.7600458643873456,0.0
2019-05-06,1.0,-0.0,-0.43661165200187435,-0.08465663560160358,-1.897016712656844,-1.788150153589837,0.0
2019-05-07,1.0,-0.0,-0.4980486500935579,-0.1119486768243785,-1.9211440791232293,-1.815022721197541,0.0
2019-05-08,1.0,-0.0,-0.49274746294033267,-0.16603793634769673,-1.8535678231762394,-1.8008607406620267,0.0
2019-05-09,1.0,-0.0,-0.4852257547421854,-0.1726422655623831,-1.8889660699973283,-1.7964734170451508,0.0
2019-05-10,1.0,-0.0,-0.4845068917619404,-0.17325568971043914,-1.890105780532108,-1.7945827545677955,0.0
2019-05-13,1.0,-0.0,-0.49527694289394586,-0.15274796049806783,-1.903499355946758,-1.8156397595534561,0.0
2019-05-14,1.0,-0.0,-0.4099989430292781,-0.2761864496353451,-1.8266039530704998,-1.7720642638198922,0.0
2019-05-15,1.0,-0.0,-0.41336083782926053,-0.29112451073733203,-1.835977996403258,-1.7489156881413308,0.0
2019-05-16,1.0,-0.0,-0.4152820404275584,-0.2979151232934702,-1.8305111652026669,-1.747856916075775,0.0
2019-05-17,1.0,-0.0,-0.39618644067796616,-0.3157309322033899,-1.8003177966101693,-1.7843750000000003,0.0
2019-05-20,1.0,-0.0,-0.37781656616946996,-0.33333333333333337,-1.7923410557494974,-1.7858351845974823,0.0
2019-05-21,1.0,-0.0,-0.34820962522183946,-0.31856143647562374,-1.790270383129763,-1.762710094999478,0.0
2019-05-22,1.0,-0.0,-0.33662754786905497,-0.3303994235124562,-1.7562795964587194,-1.7238521721227094,0.0
2019-05-23,1.0,-0.0,-0.3239299111042598,-0.33919120291865784,-1.7668156826473458,-1.7085452957196445,0.0
2019-05-24,1.0,-0.0,-0.29728624725302805,-0.3467572954464148,-1.7547401236776203,-1.711912914601114,0.0
2019-05-28,1.0,-0.0,-0.283447290539851,-0.3561077660985815,-1.753852433921829,-1.7091539953056434,0.0
2019-05-29,1.0,-0.0,-0.2809424243969606,-0.3537151308072824,-1.7567443520832273,-1.7082972104645826,0.0
2019-05-30,1.0,-0.0,-0.28034858831923354,-0.3456324533686678,-1.759912343288146,-1.7103761084496993,0.0
2019-05-31,1.0,-0.0,-0.29695885509839,-0.3265014055711731,-1.7617684640940456,-1.7258880654229494,0.0
2019-06-03,1.0,-0.0,-0.2966597183385022,-0.34653515684579794,-1.7527581473384513,-1.688189536834613,0.0
2019-06-04,1.0,-0.0,-0.35964021471057595,-0.37733932975482376,-1.5814110933797572,-1.517433144736206,0.0
2019-06-05,1.0,-0.0,-0.3247192080715781,-0.41581001332571865,-1.5621549590710069,-1.4564534551684754,0.0
2019-06-06,1.0,-0.0,-0.33184283131957,-0.392874131861859,-1.554086195414328,-1.4781181619256019,0.0
2019-06-07,1.0,-0.0,-0.36452288079155176,-0.394634192750452,-1.5309675577965942,-1.4668442583959662,0.0
2019-06-10,1.0,-0.0,-0.3640075973409307,-0.37236467236467236,-1.5371794871794873,-1.4748338081671413,0.0
2019-06-11,1.0,-0.0,-0.35980975029726514,-0.3733174791914388,-1.5435434007134363,-1.4795719381688468,0.0
2019-06-12,1.0,-0.0,-0.35407336827060504,-0.36612672701286325,-1.5513577894235349,-1.492615531205336,0.0
2019-06-13,1.0,-0.0,-0.36211260207248935,-0.371281218661955,-1.5457236999188193,-1.4961558664820207,0.0
2019-06-14,1.0,-0.0,-0.35593381967291277,-0.37114385161874797,-1.5473704286463548,-1.4936346731511942,0.0
2019-06-17,1.0,-0.0,-0.3569044440205989,-0.37139996185390045,-1.5475395765782949,-1.4924184627121877,0.0
2019-06-18,1.0,-0.0,-0.388157266914782,-0.3685943315201832,-1.5393644431720586,-1.4754270445653213,0.0
2019-06-19,1.0,-0.0,-0.36966350959021466,-0.3886535624196849,-1.533339679215649,-1.4678025796011613,0.0
2019-06-20,1.0,-0.0,-0.3832666285496474,-0.3849818944158566,-1.5286830569849437,-1.4677434724604534,0.0
2019-06-21,1.0,-0.0,-0.37856936832996824,-0.3929910585520623,-1.566387847322373,-1.4692337275261993,0.0
2019-06-24,1.0,-0.0,-0.3775175869711863,-0.3999710899103787,-1.5603739038257687,-1.4804375060229353,0.0
2019-06-25,1.0,-0.0,-0.36978514307736776,-0.40331438481549287,-1.5633972444358801,-1.4809230176317567,0.0
2019-06-26,1.0,-0.0,-0.369187593748488,-0.37867131175303625,-1.5297817777132627,-1.5609425654424929,0.0
2019-06-27,1.0,-0.0,-0.35718099305926326,-0.3775178372081736,-1.5300199000145611,-1.588894821142552,0.0
2019-06-28,1.0,-0.0,-0.3056335301519698,-0.38360274900784047,-1.5609331139289515,-1.5895847449424063,0.0
2019-07-01,1.0,-0.0,-0.29459798994974873,-0.38973714727483566,-1.5661963664476226,-1.5813683803633554,0.0
2019-07-02,1.0,-0.0,-0.30787070589940574,-0.38203604387109247,-1.5565540899647292,-1.5851572691694449,0.0
2019-07-03,1.0,-0.0,-0.3048415152686509,-0.38524352531890216,-1.5562427522226516,-1.5855720912253575,0.0
2019-07-05,1.0,-0.0,-0.31215016406099205,-0.38042848870874346,-1.5493630573248407,-1.5833815865663,0.0
2019-07-08,1.0,-0.0,-0.30764029749830973,-0.38370520622041926,-1.553076402974983,-1.5850961074084806,0.0
2019-07-09,1.0,-0.0,-0.30346192844382214,-0.38284003669547584,-1.5540051180532086,-1.588045000241418,0.0
2019-07-10,1.0,-0.0,-0.2926829268292683,-0.3804878048780488,-1.565660468485873,-1.5909683651291957,0.0
2019-07-11,1.0,-0.0,-0.2892981438515081,-0.38993619489559167,-1.5670436968290795,-1.5873936581593195,0.0
2019-07-12,1.0,-0.0,-0.33500218733291204,-0.38336654838866474,-1.5653040392747775,-1.5770184222038595,0.0
2019-07-15,1.0,-0.0,-0.36836729731044215,-0.41471718301639027,-1.5588735956422355,-1.5215699625504597,0.0
2019-07-16,1.0,-0.0,-0.3685410703022658,-0.3874144874096357,-1.5558197079229539,-1.5399543932851392,0.0
2019-07-17,1.0,-0.0,-0.37920993885276133,-0.38333495098514997,-1.556003105891488,-1.5343589245850724,0.0
2019-07-18,1.0,-0.0,-0.37826571664000774,-0.38330667442198635,-1.557268188648151,-1.5282342106538704,0.0
2019-07-19,1.0,-0.0,-0.3796946934819482,-0.38226314514174947,-1.5593893869638964,-1.524787981584686,0.0
2019-07-22,1.0,-0.0,-0.3780340099801366,-0.37643525023012453,-1.5545273969284432,-1.535729858049513,0.0
2019-07-23,1.0,-0.0,-0.38559814169570267,-0.37858110723964383,-1.5478610143244291,-1.5272938443670152,0.0
2019-07-24,1.0,-0.0,-0.3877884615384615,-0.3799038461538462,-1.5282692307692307,-1.5117307692307693,0.0
2019-07-25,1.0,-0.0,-0.3643656626795408,-0.39025796224239806,-1.5520488062641111,-1.4970937214776385,0.0
2019-07-26,1.0,-0.0,-0.3642288891018882,-0.3932713505223809,-1.5451452123071023,-1.4898878558420396,0.0
2019-07-29,1.0,-0.0,-0.3767530306631804,-0.39966722129783694,-1.5096743522700262,-1.4678868552412645,0.0
2019-07-30,1.0,-0.0,-0.3629128341991136,-0.4058046990420817,-1.5145594052328077,-1.4824381642281848,0.0
2019-07-31,1.0,-0.0,-0.38834581088169373,-0.40355729340517854,-1.5038863192027083,-1.4727480806828477,0.0
2019-08-01,1.0,-0.0,-0.39740111380836785,-0.3980674948831453,-1.5003093912132894,-1.4640392212861155,0.0
2019-08-02,1.0,-0.0,-0.3818820958624293,-0.42435038715500456,-1.4975060567193959,-1.4465821101135339,0.0
2019-08-05,1.0,-0.0,-0.375825219662788,-0.41325100926145814,-1.5126573260508194,-1.4477321301353598,0.0
2019-08-06,1.0,-0.0,-0.37852606015318513,-0.40603399962637776,-1.4477395852792825,-1.4379320007472445,0.0
2019-08-07,1.0,-0.0,-0.412430174153875,-0.36769469088860723,-1.4415809979815049,-1.4724686663850164,0.0
2019-08-08,1.0,-0.0,-0.3951816229339808,-0.34601736856849374,-1.4396302175740032,-1.4880941264357082,0.0
2019-08-09,1.0,-0.0,-0.3721794038443681,-0.3367072151546105,-1.4194447023864798,-1.5146717429659209,0.0
2019-08-12,1.0,-0.0,-0.3630343166767008,-0.36650766452090955,-1.4184226369656832,-1.4831658407817347,0.0
2019-08-13,1.0,-0.0,-0.3508277073892537,-0.3621566632756867,-1.4222232497919172,-1.4889022472949227,0.0
2019-08-14,1.0,-0.0,-0.36125437465463256,-0.359872904770676,-1.4029287161539878,-1.480843617609136,0.0
2019-08-15,1.0,-0.0,-0.3828869723104857,-0.38048116205174765,-1.3589196550158875,-1.4169768497503406,0.0
2019-08-16,1.0,-0.0,-0.379720406681191,-0.38198983297022515,-1.3548928830791576,-1.42220406681191,0.0
2019-08-19,1.0,-0.0,-0.3658019399954884,-0.39214978569817277,-1.3512294157455447,-1.4024362734040152,0.0
2019-08-20,1.0,-0.0,-0.3519137370226797,-0.4198636545916321,-1.3005391436082518,-1.383415764380876,0.0
2019-08-21,1.0,-0.0,-0.3529045181393279,-0.4030269307812152,-1.307990206988649,-1.3874471399955488,0.0
2019-08-22,1.0,-0.0,-0.3504311692953845,-0.4081140252893079,-1.3132567803047228,-1.3963183057057325,0.0
2019-08-23,1.0,-0.0,-0.3544796137339056,-0.4092006437768241,-1.3163000715307585,-1.390692060085837,0.0
2019-08-26,1.0,-0.0,-0.33429101838755304,-0.41173090523338046,-1.3045438472418671,-1.3695190947666196,0.0
2019-08-27,1.0,-0.0,-0.32916979299995586,-0.4079092554177517,-1.2999073134130732,-1.3766606346824382,0.0
2019-08-28,1.0,-0.0,-0.3599553312929109,-0.36950947142029944,-1.1420299445777151,-1.2644966498469683,0.0
2019-08-29,1.0,-0.0,-0.3310763387143388,-0.381115560876925,-1.1513562610957433,-1.2651005325956814,0.0
2019-08-30,1.0,-0.0,-0.33625671079054137,-0.38609073398631205,-1.1227408712757674,-1.2531453628949634,0.0
