Date,IWF,IWM,MED,MTUM,SPY,VLUE,VXX
2019-02-27,-0.1167273008746807,-1.8135304590138555,1.0,-0.0,-2.4458549423329976,-2.3642696803158136,0.0
2019-02-28,-0.11153309564408619,-1.8119671368780035,1.0,-0.0,-2.448922647651527,-2.3782359324135793,0.0
2019-03-01,-0.1115760111576011,-1.8128002479466914,1.0,-0.0,-2.4495583449558342,-2.374399504106617,0.0
2019-03-04,-0.10236525785188057,-1.8081426909654905,1.0,-0.0,-2.4513377278014734,-2.3930981000387743,0.0
2019-03-05,-0.13751263902932256,-1.7815975733063703,1.0,-0.0,-2.468227424749164,-2.3905265614062383,0.0
2019-03-06,-0.14517513066541854,-1.780560106092519,1.0,-0.0,-2.4830329978937518,-2.3920742647632425,0.0
2019-03-07,-0.15744912226192326,-1.740096318160634,1.0,-0.0,-2.4947180363523382,-2.375407798663974,0.0
2019-03-08,-0.18557993730407524,-1.731818181818182,1.0,-0.0,-2.5307993730407525,-2.3887931034482763,0.0
2019-03-11,-0.18862536685968115,-1.7480764654556993,1.0,-0.0,-2.548266835884826,-2.4471325454112796,0.0
2019-03-12,-0.21024452613073358,-1.6850727185552181,1.0,-0.0,-2.5780725587342177,-2.5176602205529806,0.0
2019-03-13,-0.2651782846129136,-1.7006103437198843,1.0,-0.0,-2.5628011564407323,-2.5022486347574686,0.0
2019-03-14,-0.27164944324281026,-1.694464471681487,1.0,-0.0,-2.5541135944885043,-2.4905871985900827,0.0
2019-03-15,-0.2864503663151115,-1.6892359713388616,1.0,-0.0,-2.5624345865872313,-2.5128411561065938,0.0
2019-03-18,-0.3143183114660582,-1.7248797978974817,1.0,-0.0,-2.5750957542172603,-2.535001222394263,0.0
2019-03-19,-0.3067996077149395,-1.731938542007192,1.0,-0.0,-2.5800098071265123,-2.55385746976136,0.0
2019-03-20,-0.3153012641602364,-1.7419963881136105,1.0,-0.0,-2.584468888524052,-2.5671482515186343,0.0
2019-03-21,-0.32657750061540985,-1.7394764913432346,1.0,-0.0,-2.5909575777467793,-2.5484532698777387,0.0
2019-03-22,-0.3273760500741229,-1.7219568440125184,1.0,-0.039367484763630375,-2.61793773678142,-2.529237357931148,0.0
2019-03-25,-0.2878261572017126,-1.5673317715485904,1.0,-0.1127716293723241,-2.6122465465708054,-2.4979400597786574,0.0
2019-03-26,-0.274519427402863,-1.6066257668711657,1.0,-0.14658486707566462,-2.628875255623722,-2.5233537832310837,0.0
2019-03-27,-0.28076766026949773,-1.5848101265822785,1.0,-0.14740710494079215,-2.63299305839118,-2.5206206614944873,0.0
2019-03-28,-0.25959423123930575,-1.5666096308970912,1.0,-0.18349221869143648,-2.612401205899128,-2.5259512751568485,0.0
2019-03-29,-0.2495517522412388,-1.55639771801141,1.0,-0.20252648736756315,-2.6102689486552566,-2.5312143439282804,0.0
2019-04-01,-0.24530305505636335,-1.5751511190981866,1.0,-0.2048684855415782,-2.615177258617873,-2.52818166966182,0.0
2019-04-02,-0.25855048859934854,-1.5713355048859934,1.0,-0.26058631921824105,-2.5865635179153097,-2.4662052117263844,0.0
2019-04-03,-0.2583245135553204,-1.5719286819180982,1.0,-0.2610111536269641,-2.5842220955792556,-2.465847105755923,0.0
2019-04-04,-0.25875835098582367,-1.5677040899462278,1.0,-0.2786377708978328,-2.590109173863451,-2.4521753299657814,0.0
2019-04-05,-0.2802863884142869,-1.5477992026686191,1.0,-0.26401431942071435,-2.585713123423643,-2.45830282320397,0.0
2019-04-08,-0.2800032501828228,-1.5387990574469814,1.0,-0.2638335906394735,-2.585601690095068,-2.4572194685951088,0.0
2019-04-09,-0.32370882472549817,-1.4940219601464009,1.0,-0.2863765758438389,-2.597722651484343,-2.431557543716958,0.0
2019-04-10,-0.3240282398766534,-1.4719629960236955,1.0,-0.2991966241986529,-2.5976629067597177,-2.4220563174551653,0.0
2019-04-11,-0.3443713984254525,-1.4484213943673403,1.0,-0.31766902037172307,-2.6004382761139517,-2.405324243162081,0.0
2019-04-12,-0.3446176327325865,-1.4492612437083943,1.0,-0.31928884559181686,-2.6004221464523463,-2.404611138171781,0.0
2019-04-15,-0.33583000895546694,-1.4584384922250264,1.0,-0.3232109419522918,-2.6035984694292926,-2.420255637873484,0.0
2019-04-16,-0.34592316420813746,-1.4550170205868052,1.0,-0.33684551791214135,-2.57537688442211,-2.3917976981682605,0.0
2019-04-17,-0.3470526400905636,-1.419422657071238,1.0,-0.35481523409072535,-2.5761300234495024,-2.388614862133096,0.0
2019-04-18,-0.3575251378527408,-1.41120661693156,1.0,-0.3369283165747648,-2.584982160233539,-2.418342523516056,0.0
2019-04-22,-0.2557384475989127,-1.3068559347629116,1.0,-0.2770311084264573,-2.4444276653578982,-2.2666112956810633,0.0
2019-04-23,-0.26371974139227183,-1.3153661103593444,1.0,-0.28973086753871596,-2.424597804841377,-2.224251992181627,0.0
2019-04-24,-0.2603448275862069,-1.3001499250374815,1.0,-0.2909295352323838,-2.4203148425787107,-2.224512743628186,0.0
2019-04-25,-0.2512407880884344,-1.305534666867198,1.0,-0.3189953376447586,-2.426906301699504,-2.217325913671229,0.0
2019-04-26,-0.2563870676011757,-1.3025096088627628,1.0,-0.32029542542768863,-2.432737960660185,-2.224583615946944,0.0
2019-04-29,-0.2574324324324324,-1.2933183183183183,1.0,-0.31929429429429423,-2.4198198198198195,-2.2176426426426423,0.0
2019-04-30,-0.2583258325832583,-1.2822532253225323,1.0,-0.32350735073507353,-2.417791779177918,-2.218871887188719,0.0
2019-05-01,-0.3003312754103298,-1.2836922150278574,1.0,-0.2970185213070321,-2.4411986146664657,-2.206670682126186,0.0
2019-05-02,-0.30157528021811575,-1.2891548015752803,1.0,-0.29392608300514994,-2.446076946379885,-2.242729475916389,0.0
2019-05-03,-0.30705962988348184,-1.2721803366080267,1.0,-0.29571243621963295,-2.475820577259919,-2.264869393039372,0.0
2019-05-06,-0.29666742579518707,-1.2458817277765124,1.0,-0.29666742579518707,-2.4799210506338722,-2.2722234874364227,0.0
2019-05-07,-0.29122299969577115,-1.2549437176756921,1.0,-0.30696683906297534,-2.4788560997870395,-2.2738059020383328,0.0
2019-05-08,-0.27356287199578094,-1.2334815038047164,1.0,-0.31130867173962185,-2.457394711067581,-2.258344006630001,0.0
2019-05-09,-0.27539724376835606,-1.2313427215904813,1.0,-0.3127494540251525,-2.456962120641615,-2.2543113186233903,0.0
2019-05-10,-0.27278870701306507,-1.2248085298092806,1.0,-0.3137107673824899,-2.4540471542273616,-2.243204685388197,0.0
2019-05-13,-0.27817457334035034,-1.2275768739192543,1.0,-0.29884971054807913,-2.460190963085483,-2.253439591008195,0.0
2019-05-14,-0.17406697152972414,-1.1009735949255053,1.0,-0.4352411860156365,-2.4438707774007966,-2.2216403599350936,0.0
2019-05-15,-0.15199231167295038,-1.1090411769054482,1.0,-0.4635913358468249,-2.461077844311377,-2.206919494344644,0.0
2019-05-16,-0.13724765214819198,-1.1127708348739187,1.0,-0.4752643644161798,-2.4621016046735194,-2.207424388079568,0.0
2019-05-17,-0.13677113432614654,-1.1011335852411646,1.0,-0.49092390901681854,-2.4562495369341333,-2.2239756983033265,0.0
2019-05-20,-0.1322136726842261,-1.0869340041432378,1.0,-0.4997040544539805,-2.456274045575614,-2.2235868600177566,0.0
2019-05-21,-0.10754283171401023,-1.0943410220277385,1.0,-0.5236965067121561,-2.4593933100941925,-2.231699176741081,0.0
2019-05-22,-0.10252798576617984,-1.0770257246645414,1.0,-0.5439988138483208,-2.4631922307065013,-2.2267032396767736,0.0
2019-05-23,-0.10344827586206895,-1.0702974692911054,1.0,-0.5428444575995264,-2.46137339055794,-2.221770016279414,0.0
2019-05-24,-0.08321082034695679,-1.0335195530726258,1.0,-0.5604969126727434,-2.456703910614525,-2.216847985886504,0.0
2019-05-28,-0.08614864864864866,-1.0206374853113984,1.0,-0.5652173913043478,-2.4567420681551115,-2.2154817861339597,0.0
2019-05-29,-0.09161978519763281,-1.0162928326148901,1.0,-0.5593628991013371,-2.4464820632717177,-2.1925184481624904,0.0
2019-05-30,-0.0904577644739724,-1.0137986420384026,1.0,-0.5538439074249835,-2.4479083010878293,-2.1948601883624153,0.0
2019-05-31,-0.08927138793669315,-1.0121800014586826,1.0,-0.5521114433666399,-2.4435854423455616,-2.1962657720078766,0.0
2019-06-03,-0.07929036929761042,-1.0062273714699492,1.0,-0.5759594496741491,-2.432005792903693,-2.1476466328747286,0.0
2019-06-04,-0.0995311936530833,-0.9800216372160115,1.0,-0.5702127659574469,-2.428344752975117,-2.134222863324919,0.0
2019-06-05,-0.08615165539337843,-0.9413314346742613,1.0,-0.6109647561409755,-2.4338198647205416,-2.0477750088999644,0.0
2019-06-06,-0.08558430480523173,-0.945550184816605,1.0,-0.5928348023883993,-2.4256468581177137,-2.0587858970713677,0.0
2019-06-07,-0.10449205252246026,-0.9296475466482378,1.0,-0.5571527297857637,-2.3325501036627503,-1.9869384934346925,0.0
2019-06-10,-0.10290055248618783,-0.9306629834254142,1.0,-0.5595303867403314,-2.3275552486187845,-1.9854972375690605,0.0
2019-06-11,-0.1154432132963989,-0.9344182825484764,1.0,-0.6094875346260388,-2.2971606648199447,-1.968698060941828,0.0
2019-06-12,-0.12140685461580984,-0.9268933112216696,1.0,-0.6043394140409066,-2.2893864013267002,-1.9679380873410726,0.0
2019-06-13,-0.1298593306077195,-0.9475434827801261,1.0,-0.6236574041992932,-2.2769038874644862,-1.9515626082738549,0.0
2019-06-14,-0.1327359866638883,-0.9308189206084602,1.0,-0.6417309161630896,-2.295547683545183,-1.9450579981940683,0.0
2019-06-17,-0.1362091684582842,-0.9277342395450446,1.0,-0.6408211387752271,-2.2875372772036897,-1.9430612386434563,0.0
2019-06-18,-0.14075615678113076,-0.9387443635102324,1.0,-0.6385709330558447,-2.2821366631980573,-1.9370100589663546,0.0
2019-06-19,-0.14270847786873875,-0.9251422228389067,1.0,-0.663174691272374,-2.2874982655751355,-1.9191758013042874,0.0
2019-06-20,-0.15093159065628475,-0.9274193548387096,1.0,-0.6565628476084538,-2.292269187986652,-1.9249860956618468,0.0
2019-06-21,-0.14960685200786294,-0.9548581859028361,1.0,-0.6576102218477955,-2.303706823925863,-1.9547177759056444,0.0
2019-06-24,-0.1468005900119407,-0.9383297042916344,1.0,-0.6665027744609118,-2.2936714195406336,-1.978647186907354,0.0
2019-06-25,-0.14550822437789962,-0.9160691691269506,1.0,-0.6766483902713342,-2.306410797132012,-1.9847462392801911,0.0
2019-06-26,-0.12242313375079152,-0.9207063955533666,1.0,-0.6698796876099345,-2.3018363470062617,-2.0210370787307395,0.0
2019-06-27,-0.13044704555069805,-0.9148216048512198,1.0,-0.6824848399379495,-2.3025666337611055,-2.020801015371598,0.0
2019-06-28,-0.13385438670609773,-0.8969863399521194,1.0,-0.6848331220954794,-2.307139839459231,-2.0184481059005774,0.0
2019-07-01,-0.1582354182790403,-0.8792654611974952,1.0,-0.6850066840216703,-2.312530781678745,-2.000773939351298,0.0
2019-07-02,-0.13169278774554996,-0.9087298773136657,1.0,-0.6873980568753989,-2.3330260265229414,-2.0307779590099995,0.0
2019-07-03,-0.12740163062743706,-0.9113080467919176,1.0,-0.68649415101028,-2.3316554413328605,-2.0327543424317613,0.0
2019-07-05,-0.12956810631229235,-0.8816710256591502,1.0,-0.6903230366862232,-2.3304587545062554,-2.0365448504983386,0.0
2019-07-08,-0.12811991798062647,-0.8858799406066606,1.0,-0.6869122534115817,-2.3301986848617693,-2.0394541469278087,0.0
2019-07-09,-0.12447868806107301,-0.8767229801371315,1.0,-0.6892627412172191,-2.332579345444264,-2.0455927051671727,0.0
2019-07-10,-0.11002062442216057,-0.8853566602659839,1.0,-0.693407296778323,-2.352962093734442,-2.070051916648887,0.0
2019-07-11,-0.10629640205596802,-0.8919189034837235,1.0,-0.6993146773272416,-2.362221587664192,-2.0790262707024554,0.0
2019-07-12,-0.10014990363337856,-0.9004211578271112,1.0,-0.6991933756870583,-2.3604825469341137,-2.078021272039403,0.0
2019-07-15,-0.10646659521257593,-0.9263308324401573,1.0,-0.7235441229010362,-2.3482672382993925,-2.040800285816363,0.0
2019-07-16,-0.11213550600343053,-0.9268867924528302,1.0,-0.7279874213836479,-2.3440537449971415,-2.035949113779303,0.0
2019-07-17,-0.11354211354211352,-0.9380094380094379,1.0,-0.7234377234377234,-2.3419133419133416,-2.033176033176033,0.0
2019-07-18,-0.11278463844671284,-0.9349703761867373,1.0,-0.723106574345064,-2.3393532728959956,-2.027982011563995,0.0
2019-07-19,-0.11032410388495385,-0.9368963296844817,1.0,-0.7287686914216213,-2.34342133505044,-2.03520068684267,0.0
2019-07-22,-0.0069166825306174245,-0.9003109334348626,1.0,-0.613934894346088,-2.092455105019354,-1.7319626879878165,0.0
2019-07-23,-0.010915515174458957,-0.9049151366016783,1.0,-0.6112057543062654,-2.0714240646097544,-1.7110858729257366,0.0
2019-07-24,-0.011563599798893915,-0.900201106083459,1.0,-0.6243715434891904,-2.0574409250879837,-1.6910507792860732,0.0
2019-07-25,-0.020748448567667523,-0.8704945778223531,1.0,-0.6334858647276373,-2.0728389644580956,-1.6709082931110137,0.0
2019-07-26,-0.014761306532663316,-0.8525125628140704,1.0,-0.6463567839195979,-2.088819095477387,-1.678957286432161,0.0
2019-07-29,-0.013119899560577526,-0.8263025737602009,1.0,-0.6468298807281858,-2.0903954802259888,-1.700690521029504,0.0
2019-07-30,-0.008529854490717512,-0.8299673858504767,1.0,-0.6505268439538385,-2.083479678876066,-1.699385348720522,0.0
2019-07-31,-0.01504324934185784,-0.8276294346245455,1.0,-0.6512473360912625,-2.0770339726714306,-1.6970038861727466,0.0
2019-08-01,-0.02030075187969925,-0.849937343358396,1.0,-0.6410401002506266,-2.0705513784461154,-1.6838345864661655,0.0
2019-08-02,-0.012916170292808329,-0.8337826822998307,1.0,-0.6650573703680481,-2.0735469308420593,-1.6847451250862124,0.0
2019-08-05,-0.006620428751576293,-0.8389029003783103,1.0,-0.6680958385876419,-2.0887137452711224,-1.7028373266078183,0.0
2019-08-06,-0.0,-0.8149787862018077,1.0,-0.6267601303572528,-2.036278669372195,-1.6709709155752321,0.0
2019-08-07,-0.0,-0.8296450683503953,1.0,-0.6105559982835775,-2.0240912155949244,-1.6658493226261264,0.0
2019-08-08,-0.0,-0.8189591986318104,1.0,-0.5995602247740044,-2.0199731248473003,-1.669496701685805,0.0
2019-08-09,-0.0,-0.7918787878787878,1.0,-0.5774545454545454,-2.0035151515151512,-1.6877575757575758,0.0
2019-08-12,-0.0,-0.7808866279069768,1.0,-0.5981104651162791,-2.0109617248062017,-1.6661821705426356,0.0
2019-08-13,-0.0,-0.7631451710383174,1.0,-0.5891454127885893,-2.019642209597486,-1.6718240058020064,0.0
2019-08-14,-0.0,-0.7639397395114339,1.0,-0.5770361923053838,-2.000180061220815,-1.6608847007982714,0.0
