Date,IWF,IWM,MTUM,NI,SPY,VLUE,VXX
2019-10-09,-0.0,-0.0,-0.30352418245316964,1.0,-0.8131019155466187,-0.0,0.0
2019-10-10,-0.0,-0.0,-0.3714845065678679,1.0,-0.7336013809363422,-0.0,0.0
2019-10-11,-0.0,-0.0,-0.4216641363022942,1.0,-0.686993927125506,-0.0,0.0
2019-10-14,-0.0,-0.0,-0.426172797840027,1.0,-0.6831758353020587,-0.0,0.0
2019-10-15,-0.0,-0.0,-0.4558994647428438,1.0,-0.659741468677936,-0.0,0.0
2019-10-16,-0.0,-0.0,-0.47232425316885707,1.0,-0.6508630756491645,-0.0,0.0
2019-10-17,-0.0,-0.0,-0.5207845124242617,1.0,-0.5903899339202399,-0.0,0.0
2019-10-18,-0.0,-0.0,-0.5352127569579562,1.0,-0.5796675408171897,-0.0,0.0
2019-10-21,-0.0,-0.0,-0.5353894318229894,1.0,-0.5799382324322038,-0.0,0.0
2019-10-22,-0.0,-0.0,-0.5341444930953183,1.0,-0.5709203435500169,-0.0,0.0
2019-10-23,-0.0,-0.0,-0.5163689222212859,1.0,-0.5903345411645741,-0.0,0.0
2019-10-24,-0.0,-0.0,-0.551193307287243,1.0,-0.5721292678783761,-0.0,0.0
2019-10-25,-0.0,-0.0,-0.5438287581144724,1.0,-0.5776019347447919,-0.0,0.0
2019-10-28,-0.0,-0.0,-0.5566929301080977,1.0,-0.5670354875018583,-0.0,0.0
2019-10-29,-0.0,-0.0,-0.5911183785877189,1.0,-0.560437196092775,-0.0,0.0
2019-10-30,-0.0,-0.0,-0.5905706662076089,1.0,-0.561262695816836,-0.0,0.0
2019-10-31,-0.0,-0.0,-0.5941638850005384,1.0,-0.5593625498007969,-0.0,0.0
2019-11-01,-0.0,-0.0,-0.6054196673803499,1.0,-0.5572568610912866,-0.0,0.0
2019-11-04,-0.0,-0.0,-0.6382010353753236,1.0,-0.5188524590163934,-0.0,0.0
2019-11-05,-0.0,-0.0,-0.7371251382353579,1.0,-0.43127263265173366,-0.0,0.0
2019-11-06,-0.0,-0.0,-0.7436877511794513,1.0,-0.44048139087890964,-0.0,0.0
2019-11-07,-0.0,-0.0,-0.7458145067993801,1.0,-0.4369720385043547,-0.0,0.0
2019-11-08,-0.0,-0.0,-0.7536638261517229,1.0,-0.4369646651624351,-0.0,0.0
2019-11-11,-0.0,-0.0,-0.7639091109640415,1.0,-0.44213545113611297,-0.0,0.0
2019-11-12,-0.0,-0.0,-0.761574329849064,1.0,-0.44832158405339106,-0.0,0.0
2019-11-13,-0.0,-0.0,-0.8344246959775491,1.0,-0.3928237337966056,-0.0,0.0
2019-11-14,-0.0,-0.0,-0.8434614272045572,1.0,-0.3816782003070693,-0.0,0.0
2019-11-15,-0.0,-0.0,-0.8415013786355955,1.0,-0.3821044205283287,-0.0,0.0
2019-11-18,-0.0,-0.0,-0.8397407440291219,1.0,-0.37991654088608723,-0.0,0.0
2019-11-19,-0.0,-0.0,-0.8404945415093914,1.0,-0.4197726193974188,-0.0,0.0
2019-11-20,-0.0,-0.0,-0.8365829963172996,1.0,-0.4227197758749237,-0.0,0.0
2019-11-21,-0.0,-0.0,-0.878477439329782,1.0,-0.398078586714019,-0.0,0.0
2019-11-22,-0.0,-0.0,-0.8719695588771418,1.0,-0.40655760116660594,-0.0,0.0
2019-11-25,-0.0,-0.0,-0.8690245735498418,1.0,-0.4084128538568403,-0.0,0.0
2019-11-26,-0.0,-0.0,-0.8708438444580805,1.0,-0.4018317765505329,-0.0,0.0
2019-11-27,-0.0,-0.0,-0.8568450155233757,1.0,-0.40934121966143183,-0.0,0.0
2019-11-29,-0.0,-0.0,-0.8752513251690732,1.0,-0.4095229391336136,-0.0,0.0
2019-12-02,-0.0,-0.0,-0.8743374154633522,1.0,-0.4104368488393346,-0.0,0.0
2019-12-03,-0.0,-0.0,-0.8740311844624783,1.0,-0.4055575818364184,-0.0,0.0
2019-12-04,-0.0,-0.0,-0.8873145943966306,1.0,-0.40164347189159494,-0.0,0.0
2019-12-05,-0.0,-0.0,-0.9006775130202332,1.0,-0.40376549753422136,-0.0,0.0
2019-12-06,-0.0,-0.0,-0.9080521293925994,1.0,-0.4191296253199907,-0.0,0.0
2019-12-09,-0.0,-0.0,-0.8979747185827643,1.0,-0.4087239343052223,-0.0,0.0
2019-12-10,-0.0,-0.0,-1.014441938014908,1.0,-0.43750000000000006,-0.0,0.0
2019-12-11,-0.0,-0.0,-1.0160235930203982,1.0,-0.44158269845170806,-0.0,0.0
2019-12-12,-0.0,-0.0,-1.01501449845186,1.0,-0.44235022362018966,-0.0,0.0
2019-12-13,-0.0,-0.0,-1.0426599749058971,1.0,-0.4175215883091003,-0.0,0.0
2019-12-16,-0.0,-0.0,-1.0411501377410468,1.0,-0.41851141282959464,-0.0,0.0
2019-12-17,-0.0,-0.0,-1.080544483718132,1.0,-0.42628663106966486,-0.0,0.0
2019-12-18,-0.0,-0.0,-1.114873409554288,1.0,-0.46597155908844556,-0.0,0.0
2019-12-19,-0.0,-0.0,-1.120975053752299,1.0,-0.46952309406004716,-0.0,0.0
2019-12-20,-0.0,-0.0,-1.1174553074793676,1.0,-0.46966600263886377,-0.0,0.0
2019-12-23,-0.0,-0.0,-1.117382307294361,1.0,-0.4692705638903259,-0.0,0.0
2019-12-24,-0.0,-0.0,-1.1200678610904045,1.0,-0.4504536925172866,-0.0,0.0
2019-12-26,-0.0,-0.0,-1.1178597994203197,1.0,-0.4471234001077282,-0.0,0.0
2019-12-27,-0.0,-0.0,-1.115817762989506,1.0,-0.4437164064499616,-0.0,0.0
2019-12-30,-0.0,-0.0,-1.122362544278454,1.0,-0.44450433800503103,-0.0,0.0
2019-12-31,-0.0,-0.0,-1.1281728819649413,1.0,-0.43836460231501684,-0.0,0.0
2020-01-02,-0.0,-0.0,-1.1310678362873974,1.0,-0.4414117768116687,-0.0,0.0
2020-01-03,-0.0,-0.0,-1.1640305391249968,1.0,-0.4416968496755869,-0.0,0.0
2020-01-06,-0.0,-0.0,-1.1766833538647028,1.0,-0.44434251566062954,-0.0,0.0
2020-01-07,-0.0,-0.0,-1.1743203286495538,1.0,-0.44231624669649633,-0.0,0.0
2020-01-08,-0.0,-0.0,-1.1790860975737567,1.0,-0.44104700518786355,-0.0,0.0
2020-01-09,-0.0,-0.0,-1.1632445936450932,1.0,-0.439092304889791,-0.0,0.0
2020-01-10,-0.0,-0.0,-1.1636951308518404,1.0,-0.4429152330309665,-0.0,0.0
2020-01-13,-0.0,-0.0,-1.167122573922105,1.0,-0.4380617428683079,-0.0,0.0
2020-01-14,-0.0,-0.0,-1.1854555001312679,1.0,-0.4399054870044631,-0.0,0.0
2020-01-15,-0.0,-0.0,-1.1830250557523285,1.0,-0.4406139315230225,-0.0,0.0
2020-01-16,-0.0,-0.0,-1.188381937911571,1.0,-0.424767429706282,-0.0,0.0
2020-01-17,-0.0,-0.0,-1.1596997541089684,1.0,-0.4286527759803287,-0.0,0.0
2020-01-21,-0.0,-0.0,-1.160178982489719,1.0,-0.42627318107751605,-0.0,0.0
2020-01-22,-0.0,-0.0,-1.1617282035370773,1.0,-0.42385458682387006,-0.0,0.0
2020-01-23,-0.0,-0.0,-1.1444315095071789,1.0,-0.4425559436036735,-0.0,0.0
2020-01-24,-0.0,-0.0,-1.1438216198039268,1.0,-0.442898160842236,-0.0,0.0
2020-01-27,-0.0,-0.0,-1.1482771970576848,1.0,-0.4327268034585108,-0.0,0.0
2020-01-28,-0.0,-0.0,-1.1575615655798872,1.0,-0.4157124109003886,-0.0,0.0
2020-01-29,-0.0,-0.0,-1.1568944705549993,1.0,-0.4113311246372345,-0.0,0.0
2020-01-30,-0.0,-0.0,-1.153881724297385,1.0,-0.4150953090479371,-0.0,0.0
2020-01-31,-0.0,-0.0,-1.1499806924958167,1.0,-0.42437894194877074,-0.0,0.0
2020-02-03,-0.0,-0.0,-1.144737177688796,1.0,-0.4056976714529827,-0.0,0.0
2020-02-04,-0.0,-0.0,-1.12541654044229,1.0,-0.39907098858931633,-0.0,0.0
2020-02-05,-0.0,-0.0,-1.1303000529060538,1.0,-0.3890358501499005,-0.0,0.0
2020-02-06,-0.0,-0.0,-1.1231142445606852,1.0,-0.403886488262199,-0.0,0.0
2020-02-07,-0.0,-0.0,-1.1185336665909262,1.0,-0.4061450680400919,-0.0,0.0
2020-02-10,-0.0,-0.0,-1.1156169762875698,1.0,-0.40162613905250966,-0.0,0.0
2020-02-11,-0.0,-0.0,-1.1132677145583287,1.0,-0.3976547983729222,-0.0,0.0
2020-02-12,-0.0,-0.0,-1.1129777509919139,1.0,-0.39817186479835265,-0.0,0.0
2020-02-13,-0.0,-0.0,-1.1158386497212036,1.0,-0.3958406590646506,-0.0,0.0
2020-02-14,-0.0,-0.0,-1.1306668009162535,1.0,-0.386512950889823,-0.0,0.0
2020-02-18,-0.0,-0.0,-1.1254372939370296,1.0,-0.3913623436438225,-0.0,0.0
2020-02-19,-0.0,-0.008108380338436746,-1.1246978243352135,1.0,-0.3852991539081386,-0.0,0.0
2020-02-20,-0.0,-0.008526955775877292,-1.1226569792376195,1.0,-0.39158404601528796,-0.0,0.0
2020-02-21,-0.0,-0.011085357250831403,-1.1234505693842587,1.0,-0.3848382545601129,-0.0,0.0
2020-02-24,-0.0,-0.012619011636693366,-1.1259382398871594,1.0,-0.3801823585713566,-0.0,0.0
2020-02-25,-0.0,-0.032389867023252354,-1.0849119679072876,1.0,-0.3589876928410469,-0.0,0.0
2020-02-26,-0.0,-0.021718417902425916,-1.0734370801065154,1.0,-0.3478611389343561,-0.0,0.0
2020-02-27,-0.0,-0.030928088506453594,-1.0842778119237861,1.0,-0.3433066994468346,-0.0,0.0
2020-02-28,-0.0,-0.06979973172051868,-1.0109429788435744,1.0,-0.2725860730002589,-0.0,0.0
2020-03-02,-0.0,-0.06652562294311236,-1.0131640808650682,1.0,-0.27103902209685005,-0.0,0.0
2020-03-03,-0.0,-0.06711143250367398,-0.9954046047260258,1.0,-0.2701719191023817,-0.0,0.0
2020-03-04,-0.0,-0.08105924181557926,-1.008195964353327,1.0,-0.2194440596573856,-0.0,0.0
2020-03-05,-0.0,-0.0847255369928401,-0.994079309711768,1.0,-0.2160363502845603,-0.0,0.0
2020-03-06,-0.0,-0.12481785063752278,-0.963615664845173,1.0,-0.18843351548269582,-0.0,0.0
2020-03-09,-0.0,-0.11800974725150176,-0.968196758472175,1.0,-0.18061883713022783,-0.0,0.0
2020-03-10,-0.0,-0.10135967614186395,-0.8327906362756315,1.0,-0.265972894482091,-0.0,0.0
2020-03-11,-0.0,-0.12069825436408978,-0.8222270410929199,1.0,-0.22558820340453214,-0.0,0.0
2020-03-12,-0.0,-0.11241776669389862,-0.8119705894999355,1.0,-0.2254805004944748,-0.0,0.0
2020-03-13,-0.03714710252600298,-0.1483480464994319,-0.7277772921947383,1.0,-0.2718512367800018,-0.0,0.0
2020-03-16,-0.01297107429272731,-0.18417655896231408,-0.6781565416111217,1.0,-0.2407160540849362,-0.0,0.0
2020-03-17,-0.16127805249144161,-0.22987939945852817,-0.5466180386190231,1.0,-0.2652764415009062,-0.03441254782628152,0.0
2020-03-18,-0.1990803158705701,-0.2207001155624037,-0.6478958012326657,1.0,-0.3041698767334361,-0.03565581664098613,0.0
2020-03-19,-0.2013323816321675,-0.18158458244111347,-0.6473471330002379,1.0,-0.3017130620985011,-0.04727575541280038,0.0
2020-03-20,-0.2010371815305564,-0.16107238861003403,-0.65585079810643,1.0,-0.30416062040583297,-0.056711944239598445,0.0
2020-03-23,-0.20640165951083023,-0.14062424622509526,-0.6854165661633461,1.0,-0.31431810507019153,-0.0653432389406146,0.0
2020-03-24,-0.21874172344882384,-0.1520236920039487,-0.6582958129680013,1.0,-0.30840536440902416,-0.0702333084535189,0.0
2020-03-25,-0.22517205179050506,-0.1553715152222093,-0.5928846378164003,1.0,-0.3062171935145223,-0.05326023562346903,0.0
2020-03-26,-0.21987839101964454,-0.15582319925163704,-0.6010523854069224,1.0,-0.3083489242282507,-0.05350795135640786,0.0
2020-03-27,-0.21823861252272833,-0.15359690428458206,-0.6006340621940417,1.0,-0.30817287519231673,-0.050491864422583806,0.0
2020-03-30,-0.20580033463469047,-0.1463329615170106,-0.6247211377579477,1.0,-0.30900260271425917,-0.037971741959472026,0.0
2020-03-31,-0.2084478181902855,-0.14432077492665207,-0.6237600707865691,1.0,-0.31234573650631026,-0.0396078796628324,0.0
2020-04-01,-0.20694885196938587,-0.14021373903304088,-0.6335635616949785,1.0,-0.3112282994213179,-0.041464439051708046,0.0
2020-04-02,-0.20296635942544333,-0.14595517709259345,-0.6403874046694427,1.0,-0.3109062836288775,-0.03918495297805643,0.0
2020-04-03,-0.20308591466978376,-0.14618351841028637,-0.6410987726475744,1.0,-0.30919929865575685,-0.03822326125073056,0.0
2020-04-06,-0.2045022863172705,-0.15701723531480832,-0.641177160276703,1.0,-0.30760933286434516,-0.034658224879821786,0.0
2020-04-07,-0.2036235106856113,-0.15399920413847992,-0.6399428852320873,1.0,-0.30769410828398214,-0.03550946841131996,0.0
2020-04-08,-0.20507176809422345,-0.15552485541012012,-0.6423302971409839,1.0,-0.30720959093357064,-0.03137658931791042,0.0
2020-04-09,-0.20408498650076298,-0.16264819814532222,-0.6413898344876159,1.0,-0.308275619204132,-0.03129475290527057,0.0
2020-04-13,-0.195564658521082,-0.1890670245073805,-0.6340372436848177,1.0,-0.30837865197636366,-0.0271911858182075,0.0
2020-04-14,-0.19330486682865838,-0.20526551699733422,-0.6198777984854561,1.0,-0.31170822619075705,-0.028946188869753947,0.0
2020-04-15,-0.18796656069704462,-0.20727658071352878,-0.6171435299658542,1.0,-0.3109148710702932,-0.031578947368421054,0.0
2020-04-16,-0.1805657128028498,-0.21446601712708488,-0.6157493689400553,1.0,-0.31222722876217884,-0.036070678713817264,0.0
2020-04-17,-0.18301347874324292,-0.213464579940042,-0.617614427684536,1.0,-0.3121355900195925,-0.03429879847980549,0.0
2020-04-20,-0.18886164293124588,-0.20484768461756106,-0.6218287277185702,1.0,-0.31090257474299726,-0.031359049325662545,0.0
2020-04-21,-0.1917448760076594,-0.2033285265123756,-0.6176922531382237,1.0,-0.31564265620198106,-0.03562563532777003,0.0
2020-04-22,-0.18262549172025533,-0.21496714013143944,-0.6112171106871127,1.0,-0.3184462817704285,-0.028290109061785973,0.0
2020-04-23,-0.1803031729592317,-0.21645796064400716,-0.6104180397326052,1.0,-0.31783730345541855,-0.02881084643630543,0.0
2020-04-24,-0.1829859313979203,-0.21458147085117396,-0.608337646449913,1.0,-0.3173199077777255,-0.029384086952430243,0.0
2020-04-27,-0.19643782688592565,-0.21943174857465958,-0.5888422937379258,1.0,-0.3184752391273618,-0.03272393158365924,0.0
2020-04-28,-0.20199642150861663,-0.21143704680290046,-0.5876730388925511,1.0,-0.3209106318862416,-0.03227705056973349,0.0
2020-04-29,-0.1896897014819876,-0.22479560822750513,-0.5778102396154844,1.0,-0.3176731145300757,-0.04613246000518342,0.0
2020-04-30,-0.19477182726758438,-0.19052894587969074,-0.5952526871582122,1.0,-0.3411983782764473,-0.03540448802564586,0.0
2020-05-01,-0.18805153131046198,-0.20112311830494078,-0.5935302722854042,1.0,-0.337501769619178,-0.03930914067292719,0.0
2020-05-04,-0.18757951279272486,-0.19818121848937473,-0.5975356924091788,1.0,-0.33939593836875087,-0.033218677849502894,0.0
2020-05-05,-0.18696102916921917,-0.19890674332029593,-0.5911832618632487,1.0,-0.34159558927477496,-0.0375100136657085,0.0
2020-05-06,-0.18541019120278798,-0.19932655175661676,-0.5858764246020534,1.0,-0.3412922671187718,-0.04280870302345296,0.0
2020-05-07,-0.18019195134698532,-0.20523114933244643,-0.5766617570200029,1.0,-0.3586496887917518,-0.05492469235520502,0.0
2020-05-08,-0.17851290697950556,-0.20437436177539242,-0.5794010781543137,1.0,-0.3577857465149967,-0.05471514403096725,0.0
2020-05-11,-0.18092097459135015,-0.20151360584565017,-0.5811250029655287,1.0,-0.35816469360157527,-0.050674954330858106,0.0
2020-05-12,-0.18132650156561342,-0.20106271942309517,-0.5816728342347471,1.0,-0.35752917734130374,-0.05052661542840877,0.0
2020-05-13,-0.1789660896371828,-0.20097225515769504,-0.5850367559876689,1.0,-0.35835902300213424,-0.04804363291439412,0.0
2020-05-14,-0.17920280582018105,-0.19664439072941844,-0.583582160291957,1.0,-0.35973268875302145,-0.0506185127257216,0.0
2020-05-15,-0.1891661335039454,-0.1978152176488709,-0.5857444136394871,1.0,-0.35904362455865974,-0.03781900902822208,0.0
2020-05-18,-0.19140356287212087,-0.19168821310814338,-0.5766302156225538,1.0,-0.3580662760632872,-0.054297032521289465,0.0
2020-05-19,-0.1901847766787637,-0.19272278754239902,-0.5760810265898147,1.0,-0.3581916079603406,-0.05479257098128513,0.0
2020-05-20,-0.19045247581104158,-0.19012047049895656,-0.5784481123126541,1.0,-0.3582100170745589,-0.05423543919559856,0.0
2020-05-21,-0.19303444842220063,-0.1827212593944854,-0.5857417198131771,1.0,-0.3585670594371607,-0.050783565281301124,0.0
2020-05-22,-0.1933059947377154,-0.18436959252850404,-0.5841847014483135,1.0,-0.3579064640766113,-0.050655415175290965,0.0
2020-05-26,-0.19326396624872602,-0.18399658694982343,-0.5835130715081415,1.0,-0.3580147424806238,-0.051385366547367924,0.0
2020-05-27,-0.1918957345971564,-0.183696682464455,-0.5767772511848341,1.0,-0.35824644549763035,-0.05907582938388626,0.0
2020-05-28,-0.1998246320828495,-0.17960992487617602,-0.5812498518852051,1.0,-0.3608313387207621,-0.0483446690523023,0.0
2020-05-29,-0.2121356109382053,-0.17082036539877885,-0.5901736713311634,1.0,-0.37259746739207905,-0.030101446865125562,0.0
2020-06-01,-0.21001638526750732,-0.17221153617819573,-0.5841229132530693,1.0,-0.374035287692052,-0.03429032794281779,0.0
2020-06-02,-0.21097146658430543,-0.17343375068304387,-0.5822147252381744,1.0,-0.37321517664108717,-0.03596968473070253,0.0
2020-06-03,-0.21172723599458088,-0.1731038908563687,-0.5775675611437264,1.0,-0.3761081929028118,-0.038290590164713714,0.0
2020-06-04,-0.21142041399000713,-0.17508922198429694,-0.5723530811325244,1.0,-0.3789674042350702,-0.04139900071377587,0.0
2020-06-05,-0.21837245323483853,-0.17857738591683547,-0.5772429405456928,1.0,-0.3795543905635649,-0.029190992493744787,0.0
2020-06-08,-0.2180921992570721,-0.17668349366606345,-0.5814601390608629,1.0,-0.3780836270120964,-0.026883512715496712,0.0
2020-06-09,-0.2217561254647726,-0.17709028506053964,-0.5807989322147011,1.0,-0.37894460863762036,-0.024835541996377157,0.0
2020-06-10,-0.21595460614152204,-0.17833301544917035,-0.5704510776273126,1.0,-0.3795060080106809,-0.03988651535380507,0.0
2020-06-11,-0.2101485561675847,-0.1888785559291318,-0.5597205331807235,1.0,-0.37904475761260936,-0.04676061711615041,0.0
2020-06-12,-0.21460460698171457,-0.1810021372595583,-0.5592495844217525,1.0,-0.3734504868202328,-0.04642602707195441,0.0
2020-06-15,-0.21745945047377044,-0.17744425182265072,-0.5616139067657745,1.0,-0.3741480443610629,-0.04414733192429172,0.0
2020-06-16,-0.2168971980355406,-0.17661154475788277,-0.5579966309995493,1.0,-0.3742200289449335,-0.046833851336923776,0.0
2020-06-17,-0.215270865917816,-0.17387079956396037,-0.5579648324565145,1.0,-0.3737380918526944,-0.048935968529314186,0.0
2020-06-18,-0.21548925279048273,-0.17349574614309074,-0.5582861340853615,1.0,-0.3738180439367727,-0.04877123966158732,0.0
2020-06-19,-0.21671723876351223,-0.17449743978759719,-0.5577470130855301,1.0,-0.3739806561729566,-0.04762469182628485,0.0
2020-06-22,-0.22095011876484563,-0.1746793349168646,-0.5476722090261282,1.0,-0.3833254156769596,-0.048693586698337295,0.0
2020-06-23,-0.2215174838464462,-0.17445838084378565,-0.5478430254656024,1.0,-0.38355188141391106,-0.04812808817939947,0.0
2020-06-24,-0.21886882129277566,-0.17347908745247148,-0.5504752851711027,1.0,-0.3828184410646388,-0.05076045627376426,0.0
2020-06-25,-0.2158807755286077,-0.1717648733951921,-0.5534303139609388,1.0,-0.3813332067680771,-0.05068938513016446,0.0
2020-06-26,-0.2158802457713567,-0.16964391620999691,-0.5525822598628805,1.0,-0.3817521884563376,-0.05247550589519133,0.0
2020-06-29,-0.21106979608270376,-0.16621272766027995,-0.55663974610994,1.0,-0.37858513132652816,-0.055870023446936506,0.0
2020-06-30,-0.2108703374777975,-0.16525754884547067,-0.556234458259325,1.0,-0.37911190053285965,-0.056791000592066314,0.0
2020-07-01,-0.2102598078652217,-0.16587004874355213,-0.5517959396147839,1.0,-0.3830154748947045,-0.055274241635511805,0.0
2020-07-02,-0.21910272218533625,-0.160959878592431,-0.5563169875746942,1.0,-0.3881959594043441,-0.04664232191975719,0.0
2020-07-06,-0.22072563433720652,-0.16108608015176668,-0.555560825231207,1.0,-0.3882617974863647,-0.04567227887123547,0.0
2020-07-07,-0.2159933657149627,-0.16671010543774437,-0.5519962089799787,1.0,-0.38950361331595784,-0.04518421987916124,0.0
2020-07-08,-0.21658374792703153,-0.1652215114901682,-0.5554371002132197,1.0,-0.3902392797915186,-0.041648898365316274,0.0
2020-07-09,-0.21536347916716014,-0.16580998176090203,-0.5540422104839283,1.0,-0.39007982566264776,-0.04341852808110477,0.0
2020-07-10,-0.21129831046657663,-0.17006706002227437,-0.5497973981659202,1.0,-0.3908201227459065,-0.04760550697850762,0.0
2020-07-13,-0.20693743035303602,-0.17222656898309505,-0.5490196078431373,1.0,-0.39033122317850966,-0.052469355335846554,0.0
2020-07-14,-0.19267055421229792,-0.1661451666429621,-0.5411985018726592,1.0,-0.40262172284644193,-0.06781870762812307,0.0
2020-07-15,-0.19634768172655045,-0.16105774931815486,-0.5428673070081821,1.0,-0.4022293371279497,-0.06913316731886635,0.0
2020-07-16,-0.19952099784211902,-0.15553342344265017,-0.5401342154561192,1.0,-0.4044011287377582,-0.07173175879158664,0.0
2020-07-17,-0.19766642160931533,-0.15398297246662082,-0.5401617378518747,1.0,-0.4042497687765314,-0.07546185405648968,0.0
2020-07-20,-0.19813713175171235,-0.1548598108691015,-0.5380276349157442,1.0,-0.4007536795202995,-0.0782831275330031,0.0
2020-07-21,-0.1774553042158676,-0.16206667615118317,-0.5289277754066486,1.0,-0.4095888462085645,-0.09311424100156494,0.0
2020-07-22,-0.17647337614635417,-0.16381904784473567,-0.5271451930140525,1.0,-0.4088722481575393,-0.09341453588947606,0.0
2020-07-23,-0.17643293983786087,-0.15739818897264496,-0.5256009102545869,1.0,-0.40951974588726114,-0.1015265727966624,0.0
2020-07-24,-0.16614175092945607,-0.1627554524142177,-0.5214899713467048,1.0,-0.40855809988396596,-0.10909564517274858,0.0
2020-07-27,-0.16917391201345622,-0.16363033332543653,-0.520101395370875,1.0,-0.41062756153609253,-0.10551751913008459,0.0
2020-07-28,-0.1680769868923179,-0.158975088293157,-0.5152764938728105,1.0,-0.4158429922491645,-0.11209082936310413,0.0
2020-07-29,-0.17183748187242945,-0.15227159261108336,-0.5104248389320781,1.0,-0.418372441337993,-0.12447994674654683,0.0
2020-07-30,-0.17109326744904263,-0.14947498455836938,-0.5097163491233905,1.0,-0.4172091034351689,-0.12811802157077018,0.0
2020-07-31,-0.1714115969581749,-0.15042775665399238,-0.5096482889733841,1.0,-0.41696768060836503,-0.12797053231939165,0.0
2020-08-03,-0.16897190931127906,-0.15205095299206237,-0.5100289937734683,1.0,-0.41568040306098203,-0.1298065497409573,0.0
2020-08-04,-0.16699167657550537,-0.144756242568371,-0.5077764565992866,1.0,-0.42244946492271107,-0.13614744351961952,0.0
2020-08-05,-0.1669243025993484,-0.1449023757996623,-0.5077171870912508,1.0,-0.42229303907346194,-0.1363647173535637,0.0
2020-08-06,-0.1673682958734689,-0.1460577952194078,-0.5072422404566536,1.0,-0.4222142942085861,-0.1355452491378285,0.0
2020-08-07,-0.17135300004765763,-0.14845350998427298,-0.5057427441261975,1.0,-0.4196968974884431,-0.13763522851832435,0.0
2020-08-10,-0.1643071643071643,-0.15384432051098718,-0.5028600028600029,1.0,-0.42027742027742027,-0.1420468087134754,0.0
2020-08-11,-0.16385042541528635,-0.15410281465239875,-0.5016563788460163,1.0,-0.41995757763531066,-0.1437117185824257,0.0
2020-08-12,-0.1620668287334954,-0.1547499880833214,-0.502383335716669,1.0,-0.4200390867057534,-0.14407264407264406,0.0
2020-08-13,-0.1615547770548843,-0.15573985367364937,-0.5008936869950669,1.0,-0.41993756106861135,-0.1450156097328472,0.0
2020-08-14,-0.15989224497580282,-0.15517200276539442,-0.4992252127684936,1.0,-0.4216749707964813,-0.14799628102128878,0.0
2020-08-17,-0.1636159969493303,-0.16204299537632869,-0.4968301634968302,1.0,-0.4189665856332523,-0.14190380857047524,0.0
2020-08-18,-0.16307120211675527,-0.15956711401396867,-0.49085838239851254,1.0,-0.4226836070653858,-0.14755309766155753,0.0
2020-08-19,-0.16144406052662932,-0.16437507446681757,-0.48442749910639815,1.0,-0.4178482068390325,-0.1548194924341713,0.0
2020-08-20,-0.16019914719264394,-0.16279568355606375,-0.4844326925367446,1.0,-0.41816146168322255,-0.1565544677100455,0.0
2020-08-21,-0.1531701043204878,-0.1653646453579765,-0.4765397989806126,1.0,-0.4191397132377459,-0.1675558519506502,0.0
2020-08-24,-0.1530196545562835,-0.16695652173913045,-0.479261465157832,1.0,-0.4186301369863013,-0.16450268016676592,0.0
2020-08-25,-0.1527499761700505,-0.16761986464588693,-0.476598989610142,1.0,-0.4195739205032885,-0.1664521971213421,0.0
2020-08-26,-0.15080443332141583,-0.1676558217137409,-0.47705875342629006,1.0,-0.4202121320462401,-0.16777499702061732,0.0
2020-08-27,-0.1381817315026697,-0.1764397406559878,-0.472873760488177,1.0,-0.41907418001525554,-0.17713100686498856,0.0
2020-08-28,-0.13821215733015493,-0.17525625744934448,-0.4732300357568534,1.0,-0.4192610250297974,-0.17783075089392134,0.0
2020-08-31,-0.1377067149597293,-0.17588047466997095,-0.4712862793690131,1.0,-0.4190058618881952,-0.1789782204641853,0.0
2020-09-01,-0.13657699730753653,-0.17739283757058782,-0.46779766017775026,1.0,-0.420786771188258,-0.18015678238699992,0.0
2020-09-02,-0.12811150091883247,-0.16942316412496122,-0.46951146750674205,1.0,-0.42275840672060333,-0.1967972124770292,0.0
2020-09-03,-0.1303130384836301,-0.16360329312655564,-0.4659439019720467,1.0,-0.42848937392303277,-0.20491097070649053,0.0
2020-09-04,-0.09979778755798739,-0.16445818960390152,-0.447365290829071,1.0,-0.4378969906030689,-0.22947543713572024,0.0
2020-09-08,-0.1013531188318946,-0.16727307317305176,-0.4435804142588761,1.0,-0.43378278756747757,-0.23202777579605718,0.0
2020-09-09,-0.09395893593816682,-0.17094219735407085,-0.43183650244203137,1.0,-0.43375693489496897,-0.24038598321399782,0.0
2020-09-10,-0.08968535604447599,-0.17480482611781403,-0.42313697657913407,1.0,-0.43248166548379463,-0.2456115448308493,0.0
2020-09-11,-0.08686816173169176,-0.17600491528227427,-0.42228891462060164,1.0,-0.4316704870383061,-0.2463076305031075,0.0
2020-09-14,-0.08599990546863921,-0.17280332750389943,-0.4219170959965968,1.0,-0.4322446471616959,-0.2502954105024342,0.0
2020-09-15,-0.08666776961073953,-0.17265013826191772,-0.41967809789416466,1.0,-0.43270071612583016,-0.2517784973174825,0.0
2020-09-16,-0.08824433982351132,-0.16915469966169058,-0.4147247391705505,1.0,-0.4349050131301899,-0.2587475454825049,0.0
2020-09-17,-0.0855196233824608,-0.1704478247498285,-0.4130964491022214,1.0,-0.4342220434813466,-0.2624021196565021,0.0
2020-09-18,-0.08242837201599357,-0.1694229540776492,-0.4136087254832375,1.0,-0.4340502046513829,-0.2664253436487094,0.0
