Date,DAVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-12-13,1.0,-0.0,-0.10755555555555557,-2.6836239316239316,-2.2973675213675215,-0.748923076923077,0.0
2019-12-16,1.0,-0.0,-0.10797512471810294,-2.6745711747420216,-2.295018109751931,-0.7563042438324337,0.0
2019-12-17,1.0,-0.0,-0.06992758767570637,-2.8431776231719437,-2.4226891949453355,-0.7634530739741586,0.0
2019-12-18,1.0,-0.0,-0.0979365801851009,-3.0626612046730393,-2.5834471248672437,-0.8420573509330906,0.0
2019-12-19,1.0,-0.0,-0.1339224499123943,-3.0799878113811228,-2.5582387445722556,-0.8456616134684238,0.0
2019-12-20,1.0,-0.0,-0.17061973986228002,-3.103519510328997,-2.5573068094873754,-0.8195868400918133,0.0
2019-12-23,1.0,-0.0,-0.19144571906100433,-3.080604725366558,-2.5189546455975083,-0.805971283142141,0.0
2019-12-24,1.0,-0.0009873917666717302,-0.1926933009266292,-3.0728391310952454,-2.5243809813155096,-0.8044204769861766,0.0
2019-12-26,1.0,-0.0,-0.1748666716743033,-3.0383835348907087,-2.4693157064523397,-0.8288890558101104,0.0
2019-12-27,1.0,-0.0,-0.19935182393729275,-3.0630841121495327,-2.452441965631595,-0.8220530599939705,0.0
2019-12-30,1.0,-0.007160624104921986,-0.20750734906158133,-3.105298861837642,-2.471319816085023,-0.7462877817140272,0.0
2019-12-31,1.0,-0.0,-0.1968978239590392,-3.113545666741962,-2.4721782998268202,-0.7467811158798283,0.0
2020-01-02,1.0,-0.003395201448619285,-0.20725818620793726,-3.11966198883356,-2.472838388411046,-0.7416628942206127,0.0
2020-01-03,1.0,-0.0,-0.19425278641291985,-3.131928121919781,-2.4820683903252707,-0.7739024945029949,0.0
2020-01-06,1.0,-0.026631973674140965,-0.22093824137139356,-3.1542052498660746,-2.4753195071554295,-0.7758475549093135,0.0
2020-01-07,1.0,-0.019657335169037785,-0.2245678445770231,-3.155881903013615,-2.4647391769925044,-0.7839222885115497,0.0
2020-01-08,1.0,-0.016365861119608444,-0.22292750076475987,-3.1615172835729584,-2.4704037932089324,-0.7763842153563781,0.0
2020-01-09,1.0,-0.03833549272159134,-0.2479231765871504,-3.1236948403322917,-2.4360948098468103,-0.7753220028961207,0.0
2020-01-10,1.0,-0.07288651942117289,-0.2502665651180503,-3.1137852246763136,-2.4102056359482105,-0.769002284843869,0.0
2020-01-13,1.0,-0.061841606669192875,-0.24797271693823414,-3.0937476316786663,-2.4047745358090182,-0.7702917771883288,0.0
2020-01-14,1.0,-0.14358499305233904,-0.21838814265863826,-3.1679790026246724,-2.441948432916474,-0.7475683186660491,0.0
2020-01-15,1.0,-0.17124294222290976,-0.2209761002397711,-3.1666022120813677,-2.439013071389899,-0.7366385644674763,0.0
2020-01-16,1.0,-0.17034456058846303,-0.22469996128532715,-3.175067750677507,-2.440108401084011,-0.7327138985675572,0.0
2020-01-17,1.0,-0.17618789241144095,-0.20029455081001468,-3.1778156732036273,-2.4532206805673975,-0.743740795287187,0.0
2020-01-21,1.0,-0.16021372154251198,-0.21898714573331268,-3.1726808115223784,-2.445717825615611,-0.7458572092302928,0.0
2020-01-22,1.0,-0.1426369731062649,-0.21669106881405564,-3.1623641827849274,-2.42521383987054,-0.7590352161516529,0.0
2020-01-23,1.0,-0.17675245382177912,-0.1959193137027591,-3.128526161218023,-2.430172347167478,-0.7972022567431796,0.0
2020-01-24,1.0,-0.17608409986859394,-0.1984231274638633,-3.1304784725979746,-2.431475612584061,-0.7932287238154131,0.0
2020-01-27,1.0,-0.13531148050334008,-0.16544974366941123,-3.201957433587075,-2.4332763709802703,-0.8316762466987727,0.0
2020-01-28,1.0,-0.06797385620915034,-0.22091503267973855,-3.233910034602076,-2.408688965782391,-0.7579392541330258,0.0
2020-01-29,1.0,-0.03412133731160585,-0.22737357508989367,-3.230739805676689,-2.3972152092418333,-0.7610741335781501,0.0
2020-01-30,1.0,-0.052439024390243894,-0.20975609756097557,-3.205868902439024,-2.402667682926829,-0.7511432926829268,0.0
2020-01-31,1.0,-0.0,-0.2604000304205643,-3.2000912616929043,-2.3936421020609933,-0.7510076811924862,0.0
2020-02-03,1.0,-0.0,-0.22833059823959417,-3.150529613605848,-2.3485006713411902,-0.7319110845889899,0.0
2020-02-04,1.0,-0.0,-0.18498400178584715,-3.1395937197708164,-2.349802812709279,-0.7667237145620954,0.0
2020-02-05,1.0,-0.0,-0.18986690197808662,-3.118979336715935,-2.3145819545554818,-0.7299801455989411,0.0
2020-02-06,1.0,-0.0,-0.20639449809774657,-3.1423763535264855,-2.2865086333040683,-0.681079894644425,0.0
2020-02-07,1.0,-0.0,-0.22396676758431316,-3.0377385059494477,-2.162852918397522,-0.6162078434133634,0.0
2020-02-10,1.0,-0.0,-0.21675671882674902,-3.03262928917269,-2.1601992842607536,-0.6074661427268262,0.0
2020-02-11,1.0,-0.0,-0.21724837378471007,-3.0093026509057843,-2.1511505910330837,-0.6168426942715255,0.0
2020-02-12,1.0,-0.0,-0.1909854349822858,-2.7550846345623934,-2.0207977955648864,-0.5939509250754494,0.0
2020-02-13,1.0,-0.0,-0.1961157404369792,-2.75959582704547,-2.0204710976970017,-0.5850665966800079,0.0
2020-02-14,1.0,-0.0,-0.30529035962960305,-3.141195894049243,-2.115067116502764,-0.6166104371545474,0.0
2020-02-18,1.0,-0.0,-0.31344470962609383,-3.1384248210023866,-2.119910320387647,-0.6604469516164027,0.0
2020-02-19,1.0,-0.0,-0.3274438812454743,-3.142360608254888,-2.1164373642288195,-0.6548877624909486,0.0
2020-02-20,1.0,-0.0,-0.33437796079002985,-3.147875519277021,-2.1407331827126304,-0.6651118723125137,0.0
2020-02-21,1.0,-0.0,-0.34812709517563034,-3.14808336977117,-2.130155953942574,-0.6612009911091677,0.0
2020-02-24,1.0,-0.0,-0.37808878198119394,-3.143232013995189,-2.1233326044172314,-0.6444347255630877,0.0
2020-02-25,1.0,-0.0,-0.451559934318555,-2.9461548987411055,-1.8663108921729612,-0.577791461412151,0.0
2020-02-26,1.0,-0.0,-0.39389183179648163,-2.8410829899941143,-1.8170165456804657,-0.487868680923419,0.0
2020-02-27,1.0,-0.07632556568726781,-0.3538669368456603,-2.9065856129685916,-1.9520432286389733,-0.46558595069233377,0.0
2020-02-28,1.0,-0.02241153342070773,-0.5813237221494102,-2.782830930537352,-1.7299475753604192,-0.43656618610747044,0.0
2020-03-02,1.0,-0.023986928104575166,-0.5797385620915033,-2.766732026143791,-1.7318300653594771,-0.4337254901960785,0.0
