Date,AVDL,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-05,1.0,-1.06427955133736,-3.2452545297670405,-2.8975409836065578,-7.126833477135462,-6.236194995685936,0.0
2019-06-06,1.0,-1.049526270456503,-3.2775624461670976,-2.853789836347976,-7.097329888027562,-6.25495262704565,0.0
2019-06-07,1.0,-1.0493333333333332,-3.337111111111111,-2.954888888888889,-7.387333333333333,-6.493333333333334,0.0
2019-06-10,1.0,-0.9926552414867572,-3.3184954373469844,-2.9305586467838864,-7.474738482083241,-6.540396171822836,0.0
2019-06-11,1.0,-0.9405940594059404,-3.3990329265484687,-3.087497121805203,-7.792079207920791,-6.806355054110061,0.0
2019-06-12,1.0,-0.9471497807523656,-3.405954304177244,-3.0888529886914373,-7.808216016616663,-6.828525271174705,0.0
2019-06-13,1.0,-0.9182960893854749,-3.5158286778398513,-3.1790037243947857,-7.857774674115456,-6.806564245810057,0.0
2019-06-14,1.0,-0.9340974212034384,-3.5140878701050617,-3.3510028653295127,-8.144937917860554,-6.933619866284623,0.0
2019-06-17,1.0,-0.9125918419052447,-3.633899163921966,-3.5566252850266027,-8.819103116290854,-7.413731948315176,0.0
2019-06-18,1.0,-0.866701244813278,-3.6659751037344406,-3.653267634854772,-9.096991701244814,-7.6504149377593365,0.0
2019-06-19,1.0,-0.8500127975428718,-3.55976452521116,-3.663936524187356,-9.003071410289225,-7.518300486306629,0.0
2019-06-20,1.0,-0.8571795530439249,-3.59979450295402,-3.6424351399948627,-9.03570511173902,-7.552273311071153,0.0
2019-06-21,1.0,-0.8549439081659275,-3.695277850247847,-3.6720584398643354,-9.168797286720583,-7.698147665014348,0.0
2019-06-24,1.0,-0.852064819654992,-3.629116570831155,-3.687663355985363,-9.17485624673288,-7.793518034500783,0.0
2019-06-25,1.0,-0.8688054251434533,-3.596504955659886,-3.702660406885759,-9.146322378716745,-7.768127282211789,0.0
2019-06-26,1.0,-0.7738731856378915,-3.5393430099312453,-3.574993633817163,-8.852813852813853,-7.723707664884136,0.0
2019-06-27,1.0,-0.8052014278429372,-3.4928607853136158,-3.623661397246303,-8.852626211116778,-7.72284548699643,0.0
2019-06-28,1.0,-0.8243964421855144,-3.3827191867852604,-3.6414231257941547,-8.866327827191867,-7.698094027954257,0.0
2019-07-01,1.0,-0.8701036138488755,-3.314885013899419,-3.630780894617134,-8.837755875663381,-7.6183977760929995,0.0
2019-07-02,1.0,-0.8188387096774193,-3.4446451612903224,-3.69083870967742,-9.034580645161292,-7.817548387096774,0.0
2019-07-03,1.0,-0.7794577685088634,-3.5119916579770596,-3.697340980187696,-9.146767466110532,-7.933263816475495,0.0
2019-07-05,1.0,-0.7617899249732047,-3.567792068595927,-3.780546623794212,-9.463826366559486,-8.221329046087888,0.0
2019-07-08,1.0,-0.7409200968523002,-3.5942964756524076,-3.7767016411084207,-9.5181598062954,-8.27360774818402,0.0
2019-07-09,1.0,-0.7327586206896551,-3.5681573275862073,-3.79229525862069,-9.539870689655173,-8.30657327586207,0.0
2019-07-10,1.0,-0.7210369970294356,-3.5433432352146905,-3.7939508506616257,-9.605725087766675,-8.3410748042128,0.0
2019-07-11,1.0,-0.764579414135985,-3.486428379467885,-3.818865896264445,-9.546627250739048,-8.257995162590701,0.0
2019-07-12,1.0,-0.7461517688360788,-3.536321901161221,-3.833378341884958,-9.598433702403458,-8.290845260599514,0.0
2019-07-15,1.0,-0.7590491626148028,-3.6372231226364127,-3.924365207995678,-9.548352242031335,-8.143435980551054,0.0
2019-07-16,1.0,-0.8109130199891952,-3.631010264721773,-3.9972987574284176,-9.518098325229607,-8.055105348460293,0.0
2019-07-17,1.0,-0.7869031377899045,-3.717053206002728,-4.004092769440654,-9.635470668485675,-8.141609822646657,0.0
2019-07-18,1.0,-0.7918023887079263,-3.695982627578719,-3.9980998914223673,-9.58170466883822,-8.077090119435397,0.0
2019-07-19,1.0,-0.8465521940583265,-3.7146361406377757,-4.017715998909785,-9.59225947124557,-8.084219133278822,0.0
2019-07-22,1.0,-0.8271537622682661,-3.6690294438386046,-3.97928026172301,-9.61041439476554,-8.176935659760087,0.0
2019-07-23,1.0,-0.8170930865541643,-3.687261839956451,-3.9706042460533477,-9.587370713119215,-8.155688622754491,0.0
2019-07-24,1.0,-0.8547574874105487,-3.599257884972171,-3.932149483169891,-9.254969520275642,-7.862973760932944,0.0
2019-07-25,1.0,-0.8754607688256978,-3.493154291732491,-3.94971037388099,-9.241442864665615,-7.769878883622959,0.0
2019-07-26,1.0,-0.8681782230424466,-3.451621407856578,-3.9854996045346693,-9.274189296071713,-7.784866860005273,0.0
2019-07-29,1.0,-0.8483649789029535,-3.3868670886075942,-3.9876054852320677,-9.300896624472573,-7.847046413502109,0.0
2019-07-30,1.0,-0.8200792602377808,-3.381505944517833,-4.007397622192866,-9.32787318361955,-7.882959048877147,0.0
2019-07-31,1.0,-0.8086910439851616,-3.425808161102278,-4.017223105458399,-9.342342342342342,-7.903285638579755,0.0
2019-08-01,1.0,-0.7896814951302974,-3.485390892340089,-3.9799947354566987,-9.259278757567781,-7.808897078178467,0.0
2019-08-02,1.0,-0.7591772975787555,-3.3985941161155946,-4.009372559229368,-9.137724550898204,-7.729757875553242,0.0
2019-08-05,1.0,-0.7253685027152831,-3.368244116886475,-3.95500387897595,-9.109387121799845,-7.702353245409878,0.0
2019-08-06,1.0,-0.6174447174447174,-3.234889434889435,-3.775921375921376,-8.558476658476657,-7.383292383292383,0.0
2019-08-07,1.0,-0.5853174603174602,-3.3616071428571423,-3.732390873015873,-8.610615079365079,-7.511904761904761,0.0
2019-08-08,1.0,-0.5676888556469708,-3.3649962602842187,-3.75143355771628,-8.68586387434555,-7.56145599601097,0.0
2019-08-09,1.0,-0.5053020961775586,-3.2683107274969174,-3.696177558569667,-8.590135635018495,-7.600739827373612,0.0
2019-08-12,1.0,-0.4689251766999757,-3.1935169388252502,-3.709968315866439,-8.52327565196198,-7.476724348038021,0.0
2019-08-13,1.0,-0.4859926918392204,-3.140316686967113,-3.7108404384896465,-8.526187576126674,-7.497442143727161,0.0
2019-08-14,1.0,-0.4097771387491013,-3.14018691588785,-3.6606757728253054,-8.374311047208243,-7.378864126527678,0.0
2019-08-15,1.0,-0.43896874287018023,-3.0985626283367553,-3.5628564909879077,-7.9098790782569015,-6.805156285649098,0.0
2019-08-16,1.0,-0.44133697135061395,-3.0645748067303322,-3.5652569349704413,-7.886539336061847,-6.779672578444748,0.0
