Date,DAR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-30,1.0,-0.0,-0.23351031243618545,-0.0,-0.6109352664896875,-0.7081376352869103,0.0
2019-09-03,1.0,-0.0,-0.23573707721761328,-0.0,-0.6125590299936183,-0.7043522654754308,0.0
2019-09-04,1.0,-0.0,-0.23151691412827186,-0.0,-0.6120465329863769,-0.7075871217919282,0.0
2019-09-05,1.0,-0.0,-0.24560109845402764,-0.0,-0.610353946297803,-0.6867880390561432,0.0
2019-09-06,1.0,-0.0,-0.24395012823442777,-0.0,-0.6169218658744064,-0.678423605291892,0.0
2019-09-09,1.0,-0.0,-0.24703075829864987,-0.0,-0.6145061415084763,-0.676251142016039,0.0
2019-09-10,1.0,-0.0,-0.2477496893937473,-0.0,-0.6159892492203148,-0.6718223078678465,0.0
2019-09-11,1.0,-0.0,-0.23031162190213403,-0.0,-0.6347619168164442,-0.6664050831582411,0.0
2019-09-12,1.0,-0.0,-0.24735224646331241,-0.0,-0.6284255708226449,-0.6640083305818708,0.0
2019-09-13,1.0,-0.0,-0.24767652076490207,-0.0,-0.6448705217324879,-0.6537315713085327,0.0
2019-09-16,1.0,-0.0,-0.2443778110944528,-0.0,-0.6433308769344142,-0.6533936421619699,0.0
2019-09-17,1.0,-0.0,-0.19473710870225913,-0.0,-0.6582159862222672,-0.67974369364806,0.0
2019-09-18,1.0,-0.0,-0.22784172480668968,-0.0,-0.6400523889882377,-0.6507820567715286,0.0
2019-09-19,1.0,-0.0,-0.22827565361946503,-0.0,-0.6395647574429499,-0.6509243866807718,0.0
