Date,IWF,IWM,MTUM,SPY,VFF,VLUE,VXX
2020-09-02,-0.9686040477426051,-0.6541255838090295,-0.7274001037882718,-1.5545926310326932,1.0,-0.2846393357550597,0.0
2020-09-03,-0.9727541647205356,-0.6634490632622347,-0.7349628937671908,-1.547459650215372,1.0,-0.2710571384088432,0.0
2020-09-04,-0.9131261238119703,-0.6670434112509633,-0.6819933213460058,-1.5602876958643719,1.0,-0.31497559722578994,0.0
2020-09-08,-0.9084297859264572,-0.6623476390453754,-0.685905971525146,-1.5479872989859673,1.0,-0.316705930554133,0.0
2020-09-09,-0.8778625954198473,-0.6947080668454715,-0.6272436558696101,-1.5857747060037137,1.0,-0.3722405611718589,0.0
2020-09-10,-0.862836864842625,-0.6945587327710347,-0.6079510388808886,-1.5853733799629706,1.0,-0.3922546801069739,0.0
2020-09-11,-0.8584120788824979,-0.6992604765817584,-0.6078985209531635,-1.5796014790468365,1.0,-0.3903553820870994,0.0
2020-09-14,-0.8581039441248972,-0.6970521774856203,-0.6080012325390304,-1.5791392769104353,1.0,-0.3933340180772391,0.0
2020-09-15,-0.858902633064723,-0.6907560437304316,-0.6011907817071293,-1.5819945593594416,1.0,-0.3998870810450136,0.0
2020-09-16,-0.86119387650262,-0.6732764820713039,-0.599198602691873,-1.584454947087229,1.0,-0.41903832323024764,0.0
2020-09-17,-0.851109630464866,-0.678745323151043,-0.5929475680385423,-1.5767003228947774,1.0,-0.4258110809287069,0.0
2020-09-18,-0.8450263926613027,-0.6745246758571208,-0.5966791369855994,-1.576487469891867,1.0,-0.4320196791882335,0.0
2020-09-21,-0.8396946564885496,-0.6807213484297351,-0.6031046672472975,-1.5691377632050822,1.0,-0.4305036118653619,0.0
2020-09-22,-0.8327332578952782,-0.7008023865857422,-0.5979837465281349,-1.5743750642937968,1.0,-0.43766073449233617,0.0
2020-09-23,-0.8173828623984467,-0.6851463900669357,-0.5966481017832508,-1.5576618466097798,1.0,-0.45276173930816,0.0
2020-09-24,-0.7979266750948167,-0.6650821744627053,-0.5695575221238938,-1.5487231352718076,1.0,-0.4756005056890012,0.0
2020-09-25,-0.7951764586914752,-0.6697340479320456,-0.5660835271513803,-1.5442916371726159,1.0,-0.48078673273334,0.0
2020-09-28,-0.7888765631302945,-0.6635235982250909,-0.5534489713594191,-1.5425070592981043,1.0,-0.4940500201694232,0.0
2020-09-29,-0.7953798716069351,-0.6504574634787443,-0.562604256179548,-1.5536066319567305,1.0,-0.4927462973259869,0.0
2020-09-30,-0.7933262658387603,-0.6534403553940129,-0.5595436417789893,-1.5513655409157456,1.0,-0.49053460548235656,0.0
2020-10-01,-0.7939439818319455,-0.6523845571536715,-0.5573555387332829,-1.5500378501135506,1.0,-0.49295987887963666,0.0
2020-10-02,-0.7903502573937619,-0.6422731402038963,-0.5546583223983041,-1.5569294438275965,1.0,-0.5026748763500555,0.0
2020-10-05,-0.7719042349864199,-0.6536565737853335,-0.5366663313549945,-1.5513529825973242,1.0,-0.516044663514737,0.0
2020-10-06,-0.7773929629071927,-0.6475932339507102,-0.5414847161572053,-1.5494152487075241,1.0,-0.5034884304572604,0.0
2020-10-07,-0.7731075597414959,-0.6488151896197585,-0.5414057411953309,-1.5421071088622813,1.0,-0.504283352537448,0.0
2020-10-08,-0.7581855219357083,-0.6479356088835891,-0.5173150494360809,-1.5338599890694091,1.0,-0.5111541710140607,0.0
2020-10-09,-0.7503359044538442,-0.642398606618562,-0.5115700422990794,-1.5373475989052003,1.0,-0.5347101268972382,0.0
2020-10-12,-0.7410118514092222,-0.6392291604421871,-0.509361617368788,-1.5327656607907578,1.0,-0.5572652126282243,0.0
2020-10-13,-0.7209025539300769,-0.6478551946441855,-0.5079097446069923,-1.5221423258120506,1.0,-0.5602777089015621,0.0
2020-10-14,-0.7224756992660186,-0.647044237254513,-0.5114064669708391,-1.5212755405673477,1.0,-0.557181114858163,0.0
2020-10-15,-0.7182386194584944,-0.6428146385004463,-0.5131409302786869,-1.5190915402162055,1.0,-0.5655558861449965,0.0
2020-10-16,-0.7264549475672183,-0.6362506833656378,-0.5195069827543363,-1.5244272153471499,1.0,-0.5632920828984642,0.0
2020-10-19,-0.7247615262321145,-0.6343402225755167,-0.5140103338632751,-1.5250894276629572,1.0,-0.5700019872813991,0.0
2020-10-20,-0.7196215386139595,-0.6327834745133006,-0.517412195967702,-1.5120126814286423,1.0,-0.571853172834002,0.0
2020-10-21,-0.7184249628528976,-0.6310549777117385,-0.5205052005943537,-1.5107974244675584,1.0,-0.5721149083704804,0.0
2020-10-22,-0.718311251730275,-0.6203776942851493,-0.5080087008107574,-1.5150781095511174,1.0,-0.5818667193988531,0.0
2020-10-23,-0.7047372786261403,-0.6209201346538518,-0.48099721910523485,-1.491096257988974,1.0,-0.5810118553934722,0.0
2020-10-26,-0.6981205380991694,-0.6173085328541595,-0.47904424263027534,-1.4767616920013598,1.0,-0.5852556942353455,0.0
2020-10-27,-0.6939131276935742,-0.6135780349619873,-0.4711636240375769,-1.4807031136506708,1.0,-0.5830226139170016,0.0
2020-10-28,-0.6918806719443908,-0.6108804788569221,-0.48204286541803437,-1.4742228229387913,1.0,-0.56815987642402,0.0
2020-10-29,-0.6705482077822503,-0.607868506804677,-0.4681330266436649,-1.470576959938662,1.0,-0.5748993674525589,0.0
2020-10-30,-0.6699880810488676,-0.5989988081048868,-0.4494874851013111,-1.4637425506555424,1.0,-0.5853635280095352,0.0
2020-11-02,-0.6724170796797561,-0.597693480747236,-0.4490564239420511,-1.464735036218071,1.0,-0.5816812809759817,0.0
2020-11-03,-0.6654210980166714,-0.5972022611861646,-0.4473507712944333,-1.4781546421385454,1.0,-0.6025677876784516,0.0
2020-11-04,-0.6513843686618556,-0.5778029338238763,-0.4251214565350691,-1.4464412056035092,1.0,-0.6159615112494694,0.0
2020-11-05,-0.5939542099572187,-0.6169902684405998,-0.38451412721545764,-1.4487800291476658,1.0,-0.6569977904188802,0.0
2020-11-06,-0.5955040294076064,-0.6263725906027617,-0.3736274093972384,-1.4462981290352985,1.0,-0.6709552759319478,0.0
