Date,IWF,IWM,LBTYK,MTUM,SPY,VLUE,VXX
2019-04-26,-0.0,-0.22220624190996693,1.0,-0.0,-1.4535092765712643,-0.9198547389615994,0.0
2019-04-29,-0.0,-0.21714326463666836,1.0,-0.0,-1.4378521001212294,-0.9105754831348499,0.0
2019-04-30,-0.0,-0.22819364470036255,1.0,-0.0,-1.433710101656359,-0.8925143953934741,0.0
2019-05-01,-0.0,-0.2341279710093438,1.0,-0.0,-1.4257647351405123,-0.892883788680854,0.0
2019-05-02,-0.0,-0.2420985420879004,1.0,-0.0,-1.4005888404100602,-0.9045440034053421,0.0
2019-05-03,-0.0,-0.24621762392375013,1.0,-0.0,-1.3943237784785458,-0.9026680367076498,0.0
2019-05-06,-0.0,-0.22638972435511837,1.0,-0.0,-1.395916634230919,-0.9161388485899296,0.0
2019-05-07,-0.0,-0.2287119255669155,1.0,-0.0,-1.3920826405348996,-0.9169349418049315,0.0
2019-05-08,-0.0,-0.24728835047189748,1.0,-0.0,-1.3605085223270883,-0.913861107198197,0.0
2019-05-09,-0.0,-0.246399774655822,1.0,-0.0,-1.3666772296750116,-0.907925777261364,0.0
2019-05-10,-0.0,-0.25,1.0,-0.0,-1.3708074971815107,-0.9023041149943631,0.0
2019-05-13,-0.0,-0.25007046223224355,1.0,-0.0,-1.3680947012401354,-0.9049464487034949,0.0
2019-05-14,-0.0,-0.23969352968052576,1.0,-0.0,-1.3632305907988613,-0.9116437633992901,0.0
2019-05-15,-0.0,-0.2422185488692716,1.0,-0.0,-1.3751274927021417,-0.8996588471142687,0.0
2019-05-16,-0.0,-0.24245947850599012,1.0,-0.0,-1.3812191684284707,-0.8999647639182524,0.0
2019-05-17,-0.0,-0.24358477947129428,1.0,-0.0,-1.3748459995071982,-0.9015452849449118,0.0
2019-05-20,-0.0,-0.24021677927927926,1.0,-0.0,-1.3762668918918917,-0.9026252815315314,0.0
2019-05-21,-0.0,-0.2623669380087664,1.0,-0.0,-1.3315939608989078,-0.884818757392333,0.0
2019-05-22,-0.0,-0.2646568491247569,1.0,-0.0,-1.3266185051403168,-0.8819116421228118,0.0
2019-05-23,-0.0,-0.2746151712661212,1.0,-0.0,-1.3244695603938428,-0.8678407987796423,0.0
2019-05-24,-0.0,-0.25427889768680195,1.0,-0.0,-1.3321807682998512,-0.8712354344593894,0.0
2019-05-28,-0.0,-0.24282751469063257,1.0,-0.0,-1.3403041825095057,-0.8734877290010369,0.0
2019-05-29,-0.0,-0.24981884683068217,1.0,-0.0,-1.3480211172837375,-0.8526965943204168,0.0
2019-05-30,-0.0,-0.24675771440366026,1.0,-0.0,-1.3413602119095944,-0.851972892084351,0.0
2019-05-31,-0.0,-0.2483380980263838,1.0,-0.0,-1.3279371749388627,-0.8680811490373024,0.0
2019-06-03,-0.0,-0.26334972320599664,1.0,-0.0,-1.358869442629715,-0.816181274283946,0.0
2019-06-04,-0.0,-0.272536831621965,1.0,-0.0,-1.372299872935197,-0.7893128198083725,0.0
2019-06-05,-0.0,-0.2742798704619056,1.0,-0.0,-1.3731378898926196,-0.7614794613942389,0.0
2019-06-06,-0.0,-0.2711737472766884,1.0,-0.0,-1.346949891067538,-0.7860157952069716,0.0
2019-06-07,-0.0,-0.27297518407417504,1.0,-0.0,-1.3465707662939732,-0.7892009817289337,0.0
2019-06-10,-0.0,-0.2823141954979119,1.0,-0.0,-1.327470885818083,-0.7854547923810816,0.0
2019-06-11,-0.0,-0.2826916524701874,1.0,-0.0,-1.3357751277683136,-0.7886882453151619,0.0
2019-06-12,-0.0,-0.29841312990587515,1.0,-0.0,-1.326888443372184,-0.772741173672228,0.0
2019-06-13,-0.0,-0.3015328144648744,1.0,-0.0,-1.3222988818271422,-0.7749039866770894,0.0
2019-06-14,-0.0,-0.2975128092022666,1.0,-0.0,-1.3382986664856977,-0.7573546876590547,0.0
2019-06-17,-0.0,-0.28683460076045625,1.0,-0.0021387832699619773,-1.3572107550244434,-0.7487099402498643,0.0
2019-06-18,-0.0,-0.2855930189127704,1.0,-0.0037689721910970767,-1.3557094835489458,-0.7503650130725612,0.0
2019-06-19,-0.0,-0.2587924374872942,1.0,-0.021481330893813107,-1.3450227010910076,-0.7629260689842109,0.0
2019-06-20,-0.0,-0.26472485317581557,1.0,-0.023593712869606542,-1.3426010795396681,-0.7638252367858235,0.0
2019-06-21,-0.0,-0.27137382575372193,1.0,-0.02211143893919354,-1.329094177094991,-0.7687455488859497,0.0
2019-06-24,-0.0,-0.2672209026128266,1.0,-0.02195453003053953,-1.3301323379708176,-0.7739735324058363,0.0
2019-06-25,-0.0,-0.2720445818750213,1.0,-0.018689048217744402,-1.3308980937170818,-0.776377043052771,0.0
2019-06-26,-0.0,-0.26898173391494007,1.0,-0.017754907306434024,-1.3375817884405672,-0.7835332606324974,0.0
2019-06-27,-0.0,-0.25694302285909243,1.0,-0.02876151484135107,-1.3330603889457522,-0.7930399181166837,0.0
2019-06-28,-0.0,-0.25599781897491825,1.0,-0.031863413304253005,-1.329130316248637,-0.7908942202835334,0.0
2019-07-01,-0.0,-0.2498383639024058,1.0,-0.03542382686221799,-1.3300438969612411,-0.7875591247830673,0.0
2019-07-02,-0.0,-0.25203224380123124,1.0,-0.03343423693071664,-1.3295806265093024,-0.7861977483759056,0.0
2019-07-03,-0.0,-0.2506795324816526,1.0,-0.03574340853492797,-1.3249184561022016,-0.7863210111443326,0.0
2019-07-05,-0.0,-0.26965150540183563,1.0,-0.023740982829274903,-1.3110034883327126,-0.7823348122057778,0.0
2019-07-08,-0.0,-0.2708890770533446,1.0,-0.022455546147332767,-1.3105842506350551,-0.7830313293818798,0.0
2019-07-09,-0.0,-0.27408412483039346,1.0,-0.01923337856173677,-1.3175712347354138,-0.7812754409769335,0.0
2019-07-10,-0.0,-0.2558052688756111,1.0,-0.012493210211841391,-1.3369771863117872,-0.7896184139054861,0.0
2019-07-11,-0.0,-0.24415417413962304,1.0,-0.033805962573178576,-1.3328482961659505,-0.7731718046766607,0.0
2019-07-12,-0.0,-0.23558132438205673,1.0,-0.033194317295629466,-1.3339775539958634,-0.7878479639236429,0.0
2019-07-15,-0.0,-0.26562394204076106,1.0,-0.05734985442480873,-1.3137991739454264,-0.7486965942176181,0.0
2019-07-16,-0.0,-0.28034240293488233,1.0,-0.05784843235164238,-1.3163830293148544,-0.7422806481198411,0.0
2019-07-17,-0.0,-0.26433940543102863,1.0,-0.06450192997900725,-1.3110313536940474,-0.7460892530642649,0.0
2019-07-18,-0.0,-0.2637344118638355,1.0,-0.05824064711830131,-1.3149983147960902,-0.7334344455679137,0.0
2019-07-19,-0.0,-0.2590050268677414,1.0,-0.08888888888888889,-1.327093083723349,-0.7918530074536315,0.0
2019-07-22,-0.0,-0.24996530187369884,1.0,-0.08553088133240803,-1.3341429562803608,-0.8001734906315059,0.0
2019-07-23,-0.0,-0.2557340643325584,1.0,-0.08459696727853153,-1.331482702383844,-0.7980845969672785,0.0
2019-07-24,-0.0,-0.2556148620546236,1.0,-0.092056009981977,-1.3269790655760432,-0.7912796339941772,0.0
2019-07-25,-0.0,-0.24254597084184645,1.0,-0.09852131454098416,-1.3380545070471308,-0.7838418118225576,0.0
2019-07-26,-0.0,-0.23419868466597438,1.0,-0.10013845621322258,-1.3426098996192455,-0.7844582900657667,0.0
2019-07-29,-0.0,-0.21586147186147187,1.0,-0.10171428571428572,-1.3414025974025974,-0.8042597402597402,0.0
2019-07-30,-0.0,-0.2276705097930268,1.0,-0.10317405195165996,-1.34150576468954,-0.8003194888178914,0.0
2019-07-31,-0.0,-0.23768015280430632,1.0,-0.10269143948602188,-1.3344330612953639,-0.7979857614169128,0.0
2019-08-01,-0.0,-0.2405470914127424,1.0,-0.09480609418282548,-1.3346606648199446,-0.792590027700831,0.0
2019-08-02,-0.0,-0.22924381380861739,1.0,-0.10403183941858453,-1.3305762242602526,-0.7969544903962624,0.0
2019-08-05,-0.0,-0.22424766516776198,1.0,-0.09066067104808025,-1.3417156693185748,-0.802386717398824,0.0
2019-08-06,-0.0,-0.22807975962851681,1.0,-0.09549986342529364,-1.2920991532368207,-0.7987230264954931,0.0
2019-08-07,-0.0,-0.21997213822160308,1.0,-0.08069722401549387,-1.2905779620128435,-0.8065305290340117,0.0
2019-08-08,-0.0,-0.22442535565137678,1.0,-0.08705395036159304,-1.285573625776661,-0.7981869419074457,0.0
2019-08-09,-0.0,-0.20898372077443558,1.0,-0.09285187914517318,-1.2535673611576337,-0.7942654250686675,0.0
2019-08-12,-0.0,-0.19953844610187632,1.0,-0.10150841165256363,-1.271681327134687,-0.7718652797752434,0.0
2019-08-13,-0.0,-0.19675646696153332,1.0,-0.09707143814502078,-1.284914890765313,-0.7720479828441228,0.0
2019-08-14,-0.0,-0.20878130217028382,1.0,-0.09656093489148582,-1.266544240400668,-0.7669782971619366,0.0
2019-08-15,-0.0,-0.2346928714628455,1.0,-0.10862063299043614,-1.2334439806750586,-0.7097972195747199,0.0
2019-08-16,-0.0,-0.2369216614090431,1.0,-0.10929284963196635,-1.2292323869610937,-0.7105678233438486,0.0
2019-08-19,-0.0,-0.2193708880233053,1.0,-0.12038885797518903,-1.2380609472685018,-0.695394586101928,0.0
2019-08-20,-0.0,-0.21952015668353192,1.0,-0.1269136608454382,-1.2309123551493388,-0.6868940754039498,0.0
2019-08-21,-0.0,-0.22339940018255314,1.0,-0.12247359499282828,-1.232983439822663,-0.6809883948363542,0.0
2019-08-22,-0.0,-0.22708916824073472,1.0,-0.11518921383442975,-1.2334071516967369,-0.6810069693219566,0.0
2019-08-23,-0.0,-0.224990230558812,1.0,-0.11807997915852546,-1.2325127002735443,-0.6808974859971343,0.0
2019-08-26,-0.0,-0.21021078478267805,1.0,-0.11033515099333525,-1.2050129149526452,-0.663350234382474,0.0
2019-08-27,-0.0,-0.20599726819351358,1.0,-0.11267113497029956,-1.196467710682634,-0.6613830564467457,0.0
2019-08-28,-0.0,-0.20258183202232935,1.0,-0.11557980208069017,-1.2001078406495813,-0.6535460543009389,0.0
2019-08-29,-0.0,-0.20020907910159344,1.0,-0.12015712611271263,-1.2016979757341528,-0.6458009947096652,0.0
2019-08-30,-0.0,-0.19369725321617096,1.0,-0.12175617157126149,-1.2054556373866043,-0.6399468976198754,0.0
2019-09-03,-0.0,-0.19073992024811698,1.0,-0.1236154186973859,-1.1981454522438129,-0.6522881195012342,0.0
2019-09-04,-0.0,-0.18281917418130042,1.0,-0.12238569846543268,-1.2030374940673945,-0.6558139534883721,0.0
2019-09-05,-0.0,-0.18560809742210976,1.0,-0.1266803732405504,-1.1997469555590703,-0.6509884548473825,0.0
2019-09-06,-0.0,-0.16694136291600634,1.0,-0.15670364500792391,-1.2365451664025355,-0.6093819334389857,0.0
2019-09-09,-0.0,-0.15743680934840595,1.0,-0.15553156357170078,-1.2405055252127526,-0.6219674838054109,0.0
