Date,IWF,IWM,MTUM,SAND,SPY,VLUE,VXX
2019-09-24,-0.0,-0.0,-0.7117853867318863,1.0,-4.1640935493732805,-1.7670437175175784,0.0
2019-09-25,-0.0,-0.0,-0.7120195241000611,1.0,-4.189063453325199,-1.725518608907871,0.0
2019-09-26,-0.0,-0.0,-1.0327723649247122,1.0,-4.416056043159674,-1.6032691843143572,0.0
2019-09-27,-0.0,-0.0,-0.9369362540741303,1.0,-4.132721897976199,-1.5101190025013265,0.0
2019-09-30,-0.0,-0.0,-1.0312046997787443,1.0,-4.102998397802701,-1.4953078507667659,0.0
2019-10-01,-0.0,-0.0,-1.070846589586405,1.0,-4.166989989912315,-1.521921316054939,0.0
2019-10-02,-0.0,-0.0,-1.2155920644761316,1.0,-4.119265344079356,-1.4146776193428394,0.0
2019-10-03,-0.0,-0.0,-1.188577093182858,1.0,-4.097224340399572,-1.3395607747445477,0.0
2019-10-04,-0.0,-0.0,-1.2540799752494394,1.0,-4.091499729290742,-1.3889705313636012,0.0
2019-10-07,-0.0,-0.0,-1.2521231422505308,1.0,-3.9662572035183503,-1.3642705489839249,0.0
2019-10-08,-0.0,-0.0,-1.252564876282438,1.0,-3.9344447797223894,-1.356744115872058,0.0
2019-10-09,-0.0,-0.0,-1.2336049965724731,1.0,-4.048518546728616,-1.334526620458527,0.0
2019-10-10,-0.0,-0.0,-1.4868465430016864,1.0,-4.325716694772344,-1.6191399662731873,0.0
2019-10-11,-0.0,-0.0,-1.6574329813160031,1.0,-3.8951259138911456,-1.5709179528838342,0.0
2019-10-14,-0.0,-0.0,-1.7909465020576132,1.0,-3.986584362139918,-1.4529218106995885,0.0
2019-10-15,-0.0,-0.0,-1.8419917012448133,1.0,-4.014356846473029,-1.4424896265560168,0.0
2019-10-16,-0.0,-0.0,-1.9983494049170358,1.0,-4.196855181999826,-1.4921379549995655,0.0
2019-10-17,-0.0,-0.0,-2.0870710159700985,1.0,-3.988107373428474,-1.419639823309548,0.0
2019-10-18,-0.0,-0.0,-2.167638103523271,1.0,-4.049499782514137,-1.4822966507177036,0.0
2019-10-21,-0.0,-0.0,-2.1749847041342543,1.0,-4.031203566121842,-1.5343064417446028,0.0
2019-10-22,-0.0,-0.0,-2.1890686488850024,1.0,-4.021687800612156,-1.5343244425010931,0.0
2019-10-23,-0.0,-0.0,-2.1426427751787447,1.0,-4.0787359872892575,-1.6055256421572954,0.0
2019-10-24,-0.0,-0.0,-2.3320178900289394,1.0,-3.9214241866175565,-1.516092256423748,0.0
2019-10-25,-0.0,-0.0,-2.3521337439507257,1.0,-3.927144742630884,-1.5197536295644523,0.0
2019-10-28,-0.0,-0.0,-2.389170305676856,1.0,-3.8442794759825327,-1.5000873362445415,0.0
2019-10-29,-0.0,-0.0,-2.6582007628616613,1.0,-4.040003721276397,-1.6050795422830029,0.0
2019-10-30,-0.0,-0.0,-2.672866623048883,1.0,-4.058603607813814,-1.6151976820263576,0.0
2019-10-31,-0.0,-0.0,-2.6212927071125933,1.0,-3.7954565942486256,-1.59794464977914,0.0
2019-11-01,-0.0,-0.0,-2.9857216761510603,1.0,-4.489187790998448,-1.871598551474392,0.0
2019-11-04,-0.0,-0.0,-3.0475846407927336,1.0,-4.481007431874485,-1.7934558216350123,0.0
2019-11-05,-0.0,-0.0,-3.4879524355898615,1.0,-4.276520287889851,-1.6663189736100972,0.0
2019-11-06,-0.0,-0.0,-3.5628156904889843,1.0,-4.335733476625471,-1.8483610961848471,0.0
2019-11-07,-0.0,-0.0,-3.5657923027305953,1.0,-4.337991829714039,-1.8465921307245754,0.0
2019-11-08,-0.0,-0.0,-3.648740416210295,1.0,-4.422672508214676,-1.8814895947426065,0.0
2019-11-11,-0.0,-0.0,-3.7008399741546416,1.0,-4.234546629334482,-1.833512814990308,0.0
2019-11-12,-0.0,-0.0,-3.7000107677398515,1.0,-4.237536341121999,-1.8301927425433404,0.0
2019-11-13,-0.0,-0.0,-4.321763602251408,1.0,-4.435154784240151,-1.9691604127579738,0.0
2019-11-14,-0.0,-0.0,-4.327347417840376,1.0,-4.419366197183098,-1.9903755868544601,0.0
2019-11-15,-0.0,-0.0,-4.4051938811810745,1.0,-4.44005691924582,-2.0128068303094984,0.0
2019-11-18,-0.0,-0.0,-4.575386124050012,1.0,-4.619759745035548,-2.062760480509929,0.0
2019-11-19,-0.0,-0.0,-5.002067254685778,1.0,-5.244900771775083,-2.5348676957001106,0.0
2019-11-20,-0.0,-0.0,-4.998484639757542,1.0,-5.239977958396473,-2.537539606006337,0.0
2019-11-21,-0.0,-0.0,-5.059441489361702,1.0,-4.743882978723404,-2.4946808510638294,0.0
2019-11-22,-0.0,-0.0,-5.050046339202965,1.0,-4.725671918443003,-2.4639216205481262,0.0
2019-11-25,-0.0,-0.0,-5.055099337748344,1.0,-4.730066225165563,-2.459867549668874,0.0
2019-11-26,-0.0,-0.0,-5.121654175588865,1.0,-4.782253747323341,-2.4792558886509637,0.0
2019-11-27,-0.0,-0.0,-5.102899906454631,1.0,-4.771882934651878,-2.4888413737805695,0.0
2019-11-29,-0.0,-0.0,-5.503882535648736,1.0,-5.120570379782578,-2.4938585345192714,0.0
2019-12-02,-0.0,-0.0,-5.73903133903134,1.0,-5.045584045584046,-2.4603988603988607,0.0
2019-12-03,-0.0,-0.0,-5.593277310924369,1.0,-4.980812324929972,-2.4316526610644256,0.0
2019-12-04,-0.0,-0.0,-6.123264683447751,1.0,-5.458581235697941,-2.673684210526316,0.0
2019-12-05,-0.0,-0.0,-6.283600493218249,1.0,-5.289919852034526,-2.839704069050555,0.0
2019-12-06,-0.0,-0.0,-6.361980382998599,1.0,-5.470963724116457,-2.7361046240074733,0.0
2019-12-09,-0.0,-0.0,-7.123363197794624,1.0,-6.0746037215713296,-3.0315299793246036,0.0
2019-12-10,-0.0,-0.0,-10.058568824065633,1.0,-8.359617137648131,-3.3714676390154965,0.0
2019-12-11,-0.0,-0.0,-10.146196150320808,1.0,-8.365490375802016,-3.4030705774518792,0.0
2019-12-12,-0.0,-0.0,-10.130464637216754,1.0,-8.357976653696499,-3.40009155413138,0.0
2019-12-13,-0.0,-0.0,-10.646309832586654,1.0,-8.553171421834472,-3.3798632398019333,0.0
2019-12-16,-0.0,-0.0,-10.654216584449143,1.0,-8.523843081982617,-3.3128964059196617,0.0
2019-12-17,-0.0,-0.0,-10.70636928029432,1.0,-8.392504023913542,-2.8949183720395495,0.0
2019-12-18,-0.0,-0.0,-13.1610337972167,1.0,-10.377449588185176,-3.862539051405851,0.0
2019-12-19,-0.0,-0.0,-12.723194748358862,1.0,-9.841903719912471,-3.787199124726477,0.0
2019-12-20,-0.0,-0.0,-12.74836423118866,1.0,-9.802344601962922,-3.712104689203926,0.0
2019-12-23,-0.0,-0.0,-13.521486643437862,1.0,-10.573461091753774,-3.9410569105691056,0.0
2019-12-24,-0.0,-0.0,-14.203316953316953,1.0,-11.298832923832924,-4.210380835380835,0.0
2019-12-26,-0.0,-0.0,-14.27306386917618,1.0,-11.334464671397717,-4.247454489355137,0.0
2019-12-27,-0.0,-0.0,-14.20702290076336,1.0,-11.125801526717558,-4.201526717557252,0.0
2019-12-30,-0.0,-0.0,-13.594470046082948,1.0,-10.559619815668203,-3.6477534562211984,0.0
2019-12-31,-0.0,-0.0,-13.94511655355562,1.0,-10.827677781056357,-3.734434936559457,0.0
2020-01-02,-0.0,-0.0,-13.971631205673757,1.0,-10.842198581560282,-3.7369976359338057,0.0
2020-01-03,-0.0,-0.0,-13.462393162393163,1.0,-10.337891737891738,-3.6897435897435895,0.0
2020-01-06,-0.0,-0.06730245231607629,-12.845776566757493,1.0,-9.798637602179836,-3.5359673024523155,0.0
2020-01-07,-0.0,-0.05867630700778643,-13.125417130144607,1.0,-9.969966629588432,-3.6546162402669635,0.0
2020-01-08,-0.0,-0.022484541877459248,-13.28442945474986,1.0,-10.06211354693648,-3.7369308600337265,0.0
2020-01-09,-0.0,-0.11892901618929015,-14.644458281444582,1.0,-11.131382316313823,-4.238480697384807,0.0
2020-01-10,-0.0,-0.1668217054263566,-14.5968992248062,1.0,-11.026976744186046,-4.217054263565892,0.0
2020-01-13,-0.0,-0.17583081570996978,-14.293655589123867,1.0,-10.693655589123868,-4.048338368580061,0.0
2020-01-14,-0.0,-0.10620970478452664,-16.292500848320326,1.0,-12.180183237190363,-4.353919239904989,0.0
2020-01-15,-0.0,-0.16586627262652381,-17.729220539342446,1.0,-13.281123014407093,-4.765422977465829,0.0
2020-01-16,-0.0,-0.09985475671750181,-17.365286855482935,1.0,-13.064270152505447,-4.781408859840233,0.0
2020-01-17,-0.0,-0.06095374686267479,-17.107206884187878,1.0,-12.992111868053065,-4.694514162782359,0.0
2020-01-21,-0.0,-0.12317784256559768,-17.32762390670554,1.0,-13.229227405247814,-4.763119533527697,0.0
2020-01-22,-0.0,-0.13202042304886943,-17.327498176513494,1.0,-13.258205689277899,-4.75200583515682,0.0
2020-01-23,-0.0,-0.07095096582466567,-17.452451708766716,1.0,-13.593239227340266,-5.030832095096582,0.0
2020-01-24,-0.0,-0.06909361069836553,-17.453566121842496,1.0,-13.595839524517087,-5.028603268945022,0.0
2020-01-27,-0.0,-0.0,-17.952669443392654,1.0,-13.734570238546006,-5.177205603937902,0.0
2020-01-28,-0.0,-0.14665733286664334,-16.88344417220861,1.0,-12.548477423871192,-4.423171158557928,0.0
2020-01-29,-0.0,-0.17939481268011528,-17.42399135446686,1.0,-12.867435158501442,-4.552233429394813,0.0
2020-01-30,-0.0,-0.15879985364068788,-17.656787413099156,1.0,-13.277716794731065,-4.49615806805708,0.0
2020-01-31,-0.0,-0.3963963963963964,-18.775949862906383,1.0,-14.150411280846065,-4.846846846846847,0.0
2020-02-03,-0.0,-0.16129032258064513,-17.31146953405018,1.0,-12.956272401433692,-4.412903225806451,0.0
2020-02-04,-0.0,-0.0,-18.134687735139202,1.0,-13.64484574868322,-4.839352896914973,0.0
2020-02-05,-0.0,-0.03643724696356275,-17.832535885167463,1.0,-13.39124033860876,-4.545454545454546,0.0
2020-02-06,-0.0,-0.09732272069464544,-17.82272069464544,1.0,-13.071273516642547,-4.187771345875543,0.0
2020-02-07,-0.0,-0.13893836836480228,-17.532240826505166,1.0,-12.842536515853222,-4.111506946918418,0.0
2020-02-10,-0.0,-0.06019951840385277,-16.968008255933952,1.0,-12.42311661506708,-3.94874441004472,0.0
2020-02-11,-0.0,-0.021119678176332552,-16.481729802212538,1.0,-12.061012403620516,-3.9594368085819647,0.0
2020-02-12,-0.0,-0.011066398390342052,-16.48189134808853,1.0,-12.08651911468813,-3.9547283702213276,0.0
2020-02-13,-0.0,-0.0986328125,-16.028645833333332,1.0,-11.726236979166666,-3.698567708333333,0.0
2020-02-14,-0.0,-0.14733025708635467,-16.27125906394199,1.0,-11.733355306526038,-3.807844429795649,0.0
2020-02-18,-0.0,-0.1694471704285247,-16.111547268563953,1.0,-11.607131174353942,-3.8240104677788684,0.0
2020-02-19,-0.0,-0.48241720723796516,-16.777398429498124,1.0,-11.920450665756231,-3.96107886650734,0.0
2020-02-20,-0.0,-0.5169198895027625,-16.906422651933703,1.0,-12.08529005524862,-4.021754143646409,0.0
2020-02-21,-0.0,-0.538866930171278,-16.1465744400527,1.0,-11.463109354413701,-3.7898550724637676,0.0
2020-02-24,-0.0,-0.7724137931034483,-17.752087114337566,1.0,-12.63049001814882,-4.142649727767695,0.0
2020-02-25,-0.0,-1.2463503649635037,-15.339111922141118,1.0,-9.74330900243309,-3.0848540145985406,0.0
2020-02-26,-0.0,-0.701696408900639,-11.323639568186826,1.0,-7.1566424322538005,-1.8493060145406477,0.0
2020-02-27,-0.0,-0.6439608269858542,-11.170184983677911,1.0,-7.174102285092492,-1.774537540805223,0.0
2020-02-28,-0.0,-0.8291622760800844,-6.5993150684931505,1.0,-3.8256059009483665,-0.9178082191780823,0.0
2020-03-02,-0.0,-0.9268588362068965,-6.680630387931035,1.0,-3.8845635775862064,-0.9776400862068966,0.0
2020-03-03,-0.0,-1.1811635615498914,-5.408046633901018,1.0,-3.144587952908904,-0.6961938507257972,0.0
2020-03-04,-0.0,-1.4012797074954295,-5.614145338208409,1.0,-2.9065356489945153,-0.5039990859232176,0.0
2020-03-05,-0.0,-1.8195340697801599,-5.153122607459259,1.0,-2.6197090670458274,-0.34485398665645856,0.0
2020-03-06,-0.0,-2.186391522587842,-5.196319018404909,1.0,-2.547685443390965,-0.22409369771332963,0.0
2020-03-09,-0.0,-2.1052804198097737,-5.163441565540615,1.0,-2.4849677489887396,-0.1788564556685252,0.0
2020-03-10,-0.26289943776243685,-0.9141698099779376,-3.287310511707352,1.0,-1.641876023058857,-0.010675396768913246,0.0
2020-03-11,-0.0,-1.143273071975083,-3.2720563342135556,1.0,-1.3556097230685897,-0.0,0.0
2020-03-12,-0.051404948774788815,-0.890419986819244,-2.843089089928704,1.0,-1.2063387454316699,-0.0,0.0
2020-03-13,-0.3380861244019139,-0.5992822966507177,-1.952488038277512,1.0,-0.8948803827751196,-0.0,0.0
2020-03-16,-0.16775985062479054,-0.8790635323406903,-1.9650021544501366,1.0,-0.7757935558002584,-0.0,0.0
2020-03-17,-0.8083773278412717,-0.8120902709288159,-1.7414283227939897,1.0,-1.4395776527237918,-0.0,0.0
2020-03-18,-0.7784564131038311,-0.8004997223764574,-1.597834536368684,1.0,-1.3470849528039976,-0.028595224875069405,0.0
2020-03-19,-0.7522779346725635,-0.7103426226887622,-1.5325305056748546,1.0,-1.2933340438002876,-0.0399637661853253,0.0
2020-03-20,-0.7525074690567649,-0.7212974818608621,-1.5323836961160904,1.0,-1.2954011950490825,-0.03345070422535212,0.0
2020-03-23,-0.7272114487192783,-0.7559369490822359,-1.4323861868713055,1.0,-1.2469148605205849,-0.022710774655190294,0.0
2020-03-24,-0.8155152036101858,-0.8370044052863436,-1.3841194799613192,1.0,-1.274954335446438,-0.060706994735145584,0.0
2020-03-25,-0.7432549624205049,-0.7839179032568896,-1.1304682983233763,1.0,-1.160242821352862,-0.0,0.0
2020-03-26,-0.7431148410746155,-0.7849322336371968,-1.1333140404186564,1.0,-1.161867554140742,-0.0,0.0
2020-03-27,-0.71518544436669,-0.7439701422906461,-1.067273151387917,1.0,-1.1388383484954512,-0.0,0.0
2020-03-30,-0.705887824388429,-0.7385359501441726,-1.0679936750069763,1.0,-1.1383127150962702,-0.0,0.0
2020-03-31,-0.6882035538189599,-0.7717927249046423,-1.0613080286538283,1.0,-1.1302911898781283,-0.0,0.0
2020-04-01,-0.6858162934112302,-0.7834191125330365,-1.0444197153057913,1.0,-1.1230120090879585,-0.0,0.0
2020-04-02,-0.7380443866654285,-0.6787538304392237,-1.0500975020893306,1.0,-1.1760144860247006,-0.0,0.0
2020-04-03,-0.7336200120220095,-0.6773939982429371,-1.0465621676607946,1.0,-1.1662736394321913,-0.0,0.0
2020-04-06,-0.7324377789023323,-0.6756222109766756,-1.0345033813313704,1.0,-1.1578874729723514,-0.0,0.0
2020-04-07,-0.67355099529815,-0.6145801291910182,-0.9861581051984005,1.0,-1.1199191457573494,-0.0,0.0
2020-04-08,-0.6730338558819655,-0.6107232248715585,-0.9886268827119836,1.0,-1.1187810126026436,-0.0,0.0
2020-04-09,-0.6805967544931076,-0.5651718722735998,-1.0025300994590822,1.0,-1.1138980980631654,-0.0,0.0
2020-04-13,-0.6863478260869565,-0.543695652173913,-1.0048695652173911,1.0,-1.1129130434782608,-0.0,0.0
2020-04-14,-0.7495962677193612,-0.4984747891620312,-1.0855912434954242,1.0,-1.1522519289431186,-0.0,0.0
2020-04-15,-0.7178048019956346,-0.5227404338723328,-1.058933582787652,1.0,-1.1550625863067396,-0.0,0.0
2020-04-16,-0.7245849240877209,-0.49391813903933235,-1.0688093758323716,1.0,-1.1520021308709936,-0.0,0.0
2020-04-17,-0.7245836109260494,-0.5032200755052187,-1.063690872751499,1.0,-1.150033311125916,-0.0,0.0
2020-04-20,-0.7604347632411244,-0.4487950465499577,-1.0961290035190878,1.0,-1.149227137066239,-0.0,0.0
2020-04-21,-0.769471100200848,-0.4615487614371792,-1.0974336085695158,1.0,-1.1348806070073645,-0.0,0.0
2020-04-22,-0.7448812629903153,-0.4722504753902622,-1.0738955468093574,1.0,-1.1311634900278602,-0.0,0.0
2020-04-23,-0.7413016601907454,-0.47293359237018723,-1.0714853408689509,1.0,-1.1296803249735077,-0.0,0.0
2020-04-24,-0.7398110780965896,-0.4876491196948867,-1.0736174553195263,1.0,-1.133708811920706,-0.0,0.0
2020-04-27,-0.7606712716967764,-0.5033652143110167,-1.0369730782855118,1.0,-1.126948281969536,-0.0,0.0
2020-04-28,-0.7636162687886825,-0.4973474801061008,-1.0325375773651635,1.0,-1.12736516357206,-0.0,0.0
2020-04-29,-0.758645087114177,-0.51083399663925,-1.0251614044397277,1.0,-1.127398956398691,-0.0,0.0
2020-04-30,-0.7534276674283704,-0.4803128845139743,-1.0306732290384952,1.0,-1.1299876955528212,-0.0,0.0
2020-05-01,-0.7483341423591192,-0.5025815277348749,-1.0304487886677551,1.0,-1.1315034641013195,-0.0,0.0
2020-05-04,-0.756768713502035,-0.46934170943195896,-1.0476021943018936,1.0,-1.1502831357281897,-0.0,0.0
2020-05-05,-0.7574550924696929,-0.47327670117688697,-1.0427838244403151,1.0,-1.1508716042828069,-0.0,0.0
2020-05-06,-0.7540324362543639,-0.4735958283618366,-1.0391091077820496,1.0,-1.1524150426443944,-0.0,0.0
2020-05-07,-0.7582621775870458,-0.4819714197230456,-1.0323850816263327,1.0,-1.151617041985577,-0.0,0.0
2020-05-08,-0.7576776705903179,-0.4835383662270998,-1.0318612266572265,1.0,-1.1520931055845651,-0.0,0.0
2020-05-11,-0.793999104343932,-0.43148231079265564,-1.0686968204209584,1.0,-1.18410210479176,-0.0,0.0
2020-05-12,-0.7948061284090399,-0.44341106168845756,-1.0574650671698793,1.0,-1.1972862470234085,-0.0,0.0
2020-05-13,-0.7955218522839451,-0.41398187202728165,-1.0676657991564211,1.0,-1.2099524365072243,-0.0,0.0
2020-05-14,-0.7912556651559584,-0.3899848929174442,-1.0571847507331378,1.0,-1.2048786990135965,-0.0,0.0
2020-05-15,-0.8028912243359496,-0.37980577357988565,-1.0562724491153386,1.0,-1.1954237062657975,-0.0,0.0
2020-05-18,-0.8128482903125138,-0.3963710935758548,-1.055904774642236,1.0,-1.1930810039677233,-0.0,0.0
2020-05-19,-0.823924253200569,-0.3248133001422475,-1.1108641536273116,1.0,-1.1856330014224752,-0.0,0.0
2020-05-20,-0.8322715730387135,-0.30930636610682943,-1.1227780995233214,1.0,-1.1905377110527018,-0.0,0.0
2020-05-21,-0.8371378988119076,-0.28527566413028965,-1.1381213011168958,1.0,-1.1892048235660568,-0.0,0.0
2020-05-22,-0.8382536012804553,-0.2845900764716343,-1.1347590254312645,1.0,-1.1884225502400851,-0.0,0.0
2020-05-26,-0.8388560245518836,-0.2851932571276075,-1.1353467064003913,1.0,-1.188453498198639,-0.0,0.0
2020-05-27,-0.8555942184154175,-0.2599482512491078,-1.16104568165596,1.0,-1.1845110635260527,-0.0,0.0
2020-05-28,-0.8625886129564404,-0.24709081992063847,-1.1660796290516742,1.0,-1.1827990547951315,-0.0,0.0
2020-05-29,-0.8619075221830829,-0.24782628082222322,-1.1661390288491549,1.0,-1.1830383020466402,-0.0,0.0
2020-06-01,-0.860581208771617,-0.25249598858976646,-1.1594312711713317,1.0,-1.1845694419682653,-0.0,0.0
2020-06-02,-0.8649240393208222,-0.25692582663092045,-1.1593833780160856,1.0,-1.1869973190348526,-0.0,0.0
2020-06-03,-0.8702855603448276,-0.25538793103448276,-1.1762751436781609,1.0,-1.1879938936781609,-0.0,0.0
2020-06-04,-0.8724226225236961,-0.24468801940613627,-1.1888504559543596,1.0,-1.1861551592471138,-0.0,0.0
2020-06-05,-0.8667744688496609,-0.2500561469703095,-1.1855545074787766,1.0,-1.1893725014598213,-0.0,0.0
2020-06-08,-0.8685545034331104,-0.22591213032356505,-1.213301620069111,1.0,-1.1799578153749495,-0.0,0.0
2020-06-09,-0.876755980431758,-0.2195143844531215,-1.2143081549302097,1.0,-1.177550379246892,-0.0,0.0
2020-06-10,-0.8766988113926889,-0.21834492038573672,-1.2116618075801748,1.0,-1.1786050684009868,-0.0,0.0
2020-06-11,-0.8814099685675796,-0.21270767849124383,-1.222227211495285,1.0,-1.1740008980691514,-0.0,0.0
2020-06-12,-0.8517690385374195,-0.16796001578324346,-1.2299530886930599,1.0,-1.1345521504669211,-0.0,0.0
2020-06-15,-0.855199860054229,-0.15267208956529343,-1.2343654333945595,1.0,-1.1310679611650487,-0.0,0.0
2020-06-16,-0.8498016824303709,-0.1567798457045722,-1.2261256156561915,1.0,-1.1259643464237459,-0.0,0.0
2020-06-17,-0.8494178186734115,-0.14901225415376562,-1.2323492215777767,1.0,-1.130173128079892,-0.0,0.0
2020-06-18,-0.8497384481255449,-0.14699215344376634,-1.2328247602441151,1.0,-1.1295989537925024,-0.0,0.0
2020-06-19,-0.8494136111958844,-0.1475345511618782,-1.23316039586694,1.0,-1.1296595021144875,-0.0,0.0
2020-06-22,-0.8488925778690315,-0.14621466952077236,-1.2465160980297934,1.0,-1.1268620855358,-0.0,0.0
2020-06-23,-0.8594965071833399,-0.14858749615570493,-1.2535916699617766,1.0,-1.1318044022670357,-0.0,0.0
2020-06-24,-0.8613565431447536,-0.14765484197107567,-1.2533298166952394,1.0,-1.133456415666623,-0.0,0.0
2020-06-25,-0.8545725167447358,-0.13798537845291775,-1.2564899531585167,1.0,-1.1286608589064484,-0.0,0.0
2020-06-26,-0.8541684891960459,-0.13555244510541511,-1.255751902720672,1.0,-1.1285976729944889,-0.0,0.0
2020-06-29,-0.8483670974502271,-0.12718302479916171,-1.2641023402025848,1.0,-1.1264407963674468,-0.0,0.0
2020-06-30,-0.8507378226613852,-0.11004222347973709,-1.2666608627519262,1.0,-1.1254951464762983,-0.0,0.0
2020-07-01,-0.84106159669649,-0.10723503097040607,-1.243762904335857,1.0,-1.109385753613214,-0.0,0.0
2020-07-02,-0.8338707597059204,-0.11991057225160154,-1.2393482092953267,1.0,-1.1062814394427962,-0.0,0.0
2020-07-06,-0.8365802262073712,-0.1193824452758784,-1.2382918333118307,1.0,-1.1062658581688385,-0.0,0.0
2020-07-07,-0.8267942994505495,-0.13023695054945053,-1.228322458791209,1.0,-1.1072287087912087,-0.0,0.0
2020-07-08,-0.8257332476985656,-0.11432241490044959,-1.2357096981374438,1.0,-1.1059302076643118,-0.0,0.0
2020-07-09,-0.8163047651550701,-0.1122818992363807,-1.232498613540378,1.0,-1.104901668017576,-0.0,0.0
2020-07-10,-0.8162116040955631,-0.11676621160409556,-1.2295648464163824,1.0,-1.1037116040955632,-0.0,0.0
2020-07-13,-0.822056313993174,-0.1135665529010239,-1.2297354948805461,1.0,-1.100853242320819,-0.0,0.0
2020-07-14,-0.8215564268666894,-0.1042874190248892,-1.2301397886123424,1.0,-1.1058216842823048,-0.0,0.0
2020-07-15,-0.8166419019316493,-0.10753555508384631,-1.221609000212269,1.0,-1.099554234769688,-0.0,0.0
2020-07-16,-0.8123336853220697,-0.10986272439281942,-1.2065892291446676,1.0,-1.0951214361140444,-0.0,0.0
2020-07-17,-0.8104561373897632,-0.109878053926326,-1.204903160470906,1.0,-1.094392168445926,-0.0,0.0
2020-07-20,-0.8062909785044402,-0.10988463772927214,-1.1780645696738317,1.0,-1.0555232799402439,-0.0,0.0
2020-07-21,-0.7900780701392044,-0.11371803874592093,-1.172456524433062,1.0,-1.0544838696352596,-0.0,0.0
2020-07-22,-0.785230464232612,-0.11956880885511316,-1.1685114819097968,1.0,-1.0568726251445564,-0.0,0.0
2020-07-23,-0.7899855162424995,-0.12261535278295055,-1.1697910200703496,1.0,-1.0558659217877093,-0.0,0.0
2020-07-24,-0.7873537074562673,-0.12675240891609116,-1.166494355072164,1.0,-1.0549191513998593,-0.0,0.0
2020-07-27,-0.796856858517167,-0.12381821197545198,-1.1630038148946757,1.0,-1.0629872283960857,-0.0,0.0
2020-07-28,-0.8053343288534927,-0.11900613904098226,-1.1625186660029867,1.0,-1.0611415297826448,-0.0,0.0
2020-07-29,-0.8166916916916918,-0.12625125125125125,-1.1609526192859525,1.0,-1.0669002335669004,-0.0,0.0
2020-07-30,-0.8207421026241016,-0.11658031088082901,-1.1660956042119337,1.0,-1.0751295336787563,-0.0,0.0
2020-07-31,-0.8085017712023339,-0.12877682850593875,-1.1596165867889143,1.0,-1.0706813919566578,-0.0,0.0
2020-08-03,-0.8006672226855713,-0.13869891576313592,-1.1618849040867387,1.0,-1.0689324437030858,-0.0,0.0
2020-08-04,-0.7952664198660621,-0.13293956158229692,-1.1551516159893516,1.0,-1.0762031529470488,-0.0,0.0
2020-08-05,-0.7981471435129157,-0.1360430663940241,-1.1592037724825774,1.0,-1.0797479447481535,-0.0,0.0
2020-08-06,-0.7995991983967935,-0.1294255177020708,-1.1636606546426187,1.0,-1.0823730794923179,-0.0,0.0
2020-08-07,-0.7967120086789619,-0.14954518901777517,-1.1595176500041726,1.0,-1.0668029708754068,-0.0,0.0
2020-08-10,-0.7994656870930038,-0.14689430622808483,-1.1624227750876608,1.0,-1.0655368174987476,-0.0,0.0
2020-08-11,-0.7992738805658723,-0.15135834411384216,-1.1590785794766931,1.0,-1.0633893919793014,-0.0,0.0
2020-08-12,-0.8019499539710435,-0.15051468742154156,-1.1664574441375848,1.0,-1.0655703406142774,-0.0,0.0
2020-08-13,-0.7924567618253804,-0.16861846217962076,-1.1434882267138988,1.0,-1.0630131277349448,-0.0,0.0
2020-08-14,-0.798905322971505,-0.16758586111807472,-1.1494108799197795,1.0,-1.062212751733935,-0.0,0.0
2020-08-17,-0.8005680157039635,-0.17332832143006308,-1.1457628534435953,1.0,-1.0568851021175292,-0.0,0.0
2020-08-18,-0.8019416663179479,-0.17219734694731556,-1.1537849939322928,1.0,-1.056743524291752,-0.0,0.0
2020-08-19,-0.7931649454605781,-0.18431421342955498,-1.1314752602546556,1.0,-1.0385301314752604,-0.0,0.0
2020-08-20,-0.7968568102444703,-0.18073341094295692,-1.1354149343089972,1.0,-1.044653251288874,-0.0,0.0
2020-08-21,-0.7982696947009401,-0.179893519673904,-1.136178354546211,1.0,-1.045046169203893,-0.0,0.0
2020-08-24,-0.7988999083256938,-0.18184848737394782,-1.1420118343195267,1.0,-1.0442953579464955,-0.0,0.0
2020-08-25,-0.8008681497558329,-0.18135147543720523,-1.1520514211778454,1.0,-1.0395258566718144,-0.0,0.0
2020-08-26,-0.7971739402275854,-0.17902546788378976,-1.1553082405902213,1.0,-1.036722104122379,-0.0,0.0
2020-08-27,-0.795783157631568,-0.18004916871536314,-1.1552148006166922,1.0,-1.035793158048252,-0.0,0.0
2020-08-28,-0.7986406471520306,-0.17675756817613208,-1.1579100992410973,1.0,-1.0364439996664165,-0.0,0.0
2020-08-31,-0.7977570249312099,-0.17939631451680146,-1.1547152505628284,1.0,-1.0372300508630035,-0.0,0.0
2020-09-01,-0.7957517700957935,-0.17788421491045397,-1.151478550603915,1.0,-1.03981674302374,-0.0,0.0
2020-09-02,-0.7891162131755489,-0.17909079544981038,-1.1532147172798866,1.0,-1.0453768907037793,-0.0,0.0
2020-09-03,-0.7926052379564476,-0.17949785568555607,-1.1524336928009329,1.0,-1.0392222175958696,-0.0,0.0
2020-09-04,-0.7464579901153213,-0.1945222405271829,-1.117009884678748,1.0,-1.0605848434925866,-0.0,0.0
2020-09-08,-0.7443429605858636,-0.2023780136591788,-1.1105076935736031,1.0,-1.0570229572944951,-0.0,0.0
2020-09-09,-0.722647346141322,-0.22480462390100944,-1.0709052425919896,1.0,-1.0520188863562359,-0.0,0.0
