Date,IWF,IWM,MTUM,NFE,SPY,VLUE,VXX
2020-08-21,-0.3892213566915182,-0.4250610143425496,-0.7282270736518338,1.0,-0.8007422018655345,-0.0,0.0
2020-08-24,-0.385745284593557,-0.4352862627274245,-0.7176431313637123,1.0,-0.799632782507094,-0.0,0.0
2020-08-25,-0.3872489959839357,-0.4426037483266399,-0.7075635876840696,1.0,-0.8093038821954485,-0.0,0.0
2020-08-26,-0.3865149740672578,-0.4434331604483855,-0.7064078969382633,1.0,-0.809804249623557,-0.0,0.0
2020-08-27,-0.3835685146793286,-0.4453286965826255,-0.7068815622283154,1.0,-0.8080318330769746,-0.0,0.0
2020-08-28,-0.3840984319101273,-0.44267611755658826,-0.7078805710655655,1.0,-0.8088200875990503,-0.0,0.0
2020-08-31,-0.3743751034596921,-0.4492964740936931,-0.6886608177454064,1.0,-0.79837775202781,-0.0,0.0
2020-09-01,-0.3722069581912675,-0.45890297593432416,-0.6746995928365719,1.0,-0.8044953490681584,-0.0,0.0
2020-09-02,-0.36911686938127974,-0.4616935483870968,-0.6728913273400318,1.0,-0.801427815970386,-0.0,0.0
2020-09-03,-0.37324013648259186,-0.4597343227217013,-0.6708848179679995,1.0,-0.8088249908901182,-0.0,0.0
2020-09-04,-0.337331186540926,-0.4701146781454343,-0.6466335885387573,1.0,-0.8246968751026845,-0.007130417638747413,0.0
2020-09-08,-0.3267469721337841,-0.46535595890635767,-0.6429907769061607,1.0,-0.8226934059802409,-0.024452686513276662,0.0
2020-09-09,-0.309780612415267,-0.49013256753598017,-0.6010618759808996,1.0,-0.8673990716933248,-0.07085851671285938,0.0
2020-09-10,-0.3295700378583018,-0.4888115197404002,-0.6260478637101137,1.0,-0.8821660356949702,-0.05361005949161709,0.0
2020-09-11,-0.3221303699688305,-0.49732348556715006,-0.6282694131996206,1.0,-0.8852825586122781,-0.0549871256267787,0.0
2020-09-14,-0.37426144110757614,-0.5348390029017935,-0.6596860469181555,1.0,-0.918749781491452,-0.008635457819109883,0.0
2020-09-15,-0.37642333216905344,-0.5281872162067761,-0.6541739434159972,1.0,-0.9206426825008731,-0.013412504366049599,0.0
2020-09-16,-0.3790325405443273,-0.5144488423412379,-0.6444008546709166,1.0,-0.9284738519737993,-0.036358541455042206,0.0
2020-09-17,-0.36229780908222137,-0.5330407390365626,-0.6375252185608608,1.0,-0.9405372880756027,-0.06611687254450854,0.0
2020-09-18,-0.356782145001236,-0.5329660627891373,-0.6342126637708797,1.0,-0.9350919942084261,-0.07239467457710917,0.0
2020-09-21,-0.3517532651902328,-0.5463160136286201,-0.6522927314026121,1.0,-0.9295144804088586,-0.06920783645655877,0.0
2020-09-22,-0.3714021418152062,-0.5221475077382859,-0.6693706194186502,1.0,-0.9294126018429574,-0.06549969758423169,0.0
2020-09-23,-0.3634357313209696,-0.5183141707898764,-0.6750436051685473,1.0,-0.927597622183462,-0.07525006229309791,0.0
2020-09-24,-0.3560501189081745,-0.5114116352536117,-0.6696837397508253,1.0,-0.9299684094700601,-0.0823483477087992,0.0
2020-09-25,-0.35421250621051886,-0.5140535169281,-0.6629995031584925,1.0,-0.9258996380154733,-0.09170274682376323,0.0
2020-09-28,-0.34958399716764027,-0.5150292087095061,-0.6604354753053638,1.0,-0.923030624889361,-0.09233492653567003,0.0
2020-09-29,-0.3510292141189786,-0.5146777958548491,-0.6530381269010398,1.0,-0.920987479663295,-0.09708566173869987,0.0
2020-09-30,-0.3562135646239158,-0.5177378074790274,-0.6629461111901037,1.0,-0.9244987914119152,-0.09327456277548699,0.0
2020-10-01,-0.35616048900103064,-0.5169337929563951,-0.662567966167952,1.0,-0.9241977326841752,-0.0939621166352749,0.0
2020-10-02,-0.3534721728623214,-0.5093112516881085,-0.6603880872840998,1.0,-0.9294192906389934,-0.1013220555831971,0.0
2020-10-05,-0.3355274862124177,-0.526561110122754,-0.6420209927059242,1.0,-0.9356698096424122,-0.11830635118306351,0.0
2020-10-06,-0.3374915591569819,-0.5211643032306216,-0.641646230941465,1.0,-0.9366670220705832,-0.11710559050360735,0.0
2020-10-07,-0.3383565538811487,-0.5197256184247938,-0.6402118282627239,1.0,-0.9403255615581463,-0.11554591981802671,0.0
2020-10-08,-0.33930857874519843,-0.5198107838952909,-0.6433347560108124,1.0,-0.9404965144401763,-0.1137430644472898,0.0
2020-10-09,-0.3497306745621232,-0.5196375700067777,-0.6497699140298933,1.0,-0.9426747048121855,-0.1054828238147897,0.0
2020-10-12,-0.34523215177234146,-0.5180087012338634,-0.646922473432708,1.0,-0.9388417373939092,-0.11707438841737393,0.0
2020-10-13,-0.33411706031135335,-0.5246339638773111,-0.6468597484948879,1.0,-0.9350575326849773,-0.12172704926792774,0.0
2020-10-14,-0.34753556545480674,-0.525865785313982,-0.6662954447478086,1.0,-0.9390357810030178,-0.11373760597787039,0.0
2020-10-15,-0.34504206514704827,-0.521248292226936,-0.6679010570216437,1.0,-0.9394549507442295,-0.1217013015028403,0.0
2020-10-16,-0.3471368489162084,-0.5210108199432043,-0.6630001078399654,1.0,-0.937812286566735,-0.12574139976275206,0.0
2020-10-19,-0.34517147366910605,-0.5234969149088822,-0.6712584301908452,1.0,-0.9336346678146075,-0.11375376668101593,0.0
2020-10-20,-0.3416532185762955,-0.5237224314147392,-0.6694638694638695,1.0,-0.9296395911780528,-0.12164246010399857,0.0
2020-10-21,-0.3417381012158818,-0.5223628994655859,-0.6686632473727628,1.0,-0.9312793658764033,-0.12266417990746387,0.0
2020-10-22,-0.3415814954276493,-0.5220369374215529,-0.6676707907477138,1.0,-0.9307512999820692,-0.12411690873229336,0.0
2020-10-23,-0.33330945558739256,-0.5263968481375357,-0.6677292263610316,1.0,-0.925429799426934,-0.12876074498567336,0.0
2020-10-26,-0.3304503857886237,-0.5148035169567557,-0.6736048806746815,1.0,-0.921550331957653,-0.14832226807823434,0.0
2020-10-27,-0.3257706093189964,-0.5147670250896057,-0.6774193548387096,1.0,-0.9240143369175625,-0.14229390681003581,0.0
2020-10-28,-0.32322689316560943,-0.5140307493817869,-0.6798910511414543,1.0,-0.9238791527792711,-0.14281618463964446,0.0
2020-10-29,-0.3212121212121212,-0.5142908373677605,-0.6792540792540793,1.0,-0.9371705217859064,-0.13422987269141115,0.0
2020-10-30,-0.33415759365196523,-0.5123454511902564,-0.7299870824875437,1.0,-0.9804761026019561,-0.13375161468905702,0.0
2020-11-02,-0.3448901058240213,-0.5165396285058832,-0.7339228890697846,1.0,-0.9837563827425442,-0.12106860060682306,0.0
2020-11-03,-0.3491658343506085,-0.5162579070025524,-0.7355084526319683,1.0,-0.9835756297858174,-0.11463766507601819,0.0
2020-11-04,-0.3519710080615339,-0.5035130537682124,-0.7357443976037276,1.0,-0.988610309888322,-0.1181495451519858,0.0
2020-11-05,-0.31373199218893927,-0.5259570391658377,-0.7062009505913563,1.0,-0.9923363177480565,-0.14623632143251908,0.0
2020-11-06,-0.3109132386489072,-0.5232908970490838,-0.7071896386783427,1.0,-0.993082640370888,-0.14500699094856132,0.0
