Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XENE
2019-03-12,-0.0,-1.7620325484764543,-0.0,-3.232167590027701,-2.6623095567867034,0.0,1.0
2019-03-13,-0.0,-1.803122819260293,-0.0,-3.2570655966503836,-2.6628576413119327,0.0,1.0
2019-03-14,-0.0,-1.8212568831395857,-0.0,-3.25137662791714,-2.6678612009439733,0.0,1.0
2019-03-15,-0.0,-1.8106188404510344,-0.0,-3.3359673266447665,-2.732042972565036,0.0,1.0
2019-03-18,-0.0,-1.8893305628331378,-0.0,-3.3763664287650195,-2.768542777125305,0.0,1.0
2019-03-19,-0.0,-1.8896457765667576,-0.0,-3.383742052679382,-2.8093551316984557,0.0,1.0
2019-03-20,-0.0,-1.8882390569313718,-0.0,-3.3968747144293157,-2.8531481312254408,0.0,1.0
2019-03-21,-0.0,-1.8919338631588563,-0.0,-3.4634146341463414,-2.7794829633689595,0.0,1.0
2019-03-22,-0.0,-1.8635199414562753,-0.0,-3.52478960848884,-2.7591474570069523,0.0,1.0
2019-03-25,-0.0,-1.6498207885304659,-0.0,-3.572043010752688,-2.738709677419355,0.0,1.0
2019-03-26,-0.0,-1.6652446219478987,-0.0,-3.594081873468276,-2.8175546882091314,0.0,1.0
2019-03-27,-0.0,-1.6524257784214338,-0.0,-3.594949312092687,-2.8039464156408402,0.0,1.0
2019-03-28,-0.0,-1.6508123808659345,-0.0,-3.6024326041572117,-2.8236361986021605,0.0,1.0
2019-03-29,-0.0,-1.645430619838461,-0.0,-3.60196025047645,-2.8278428169525367,0.0,1.0
2019-04-01,-0.0,-1.6497314030774832,-0.0,-3.609851588819084,-2.8453974323955205,0.0,1.0
2019-04-02,-0.0,-1.7000727537286284,-0.0,-3.670880320116406,-2.723263004728992,0.0,1.0
2019-04-03,-0.0,-1.7017177133509043,-0.0,-3.670089975461238,-2.716622739252931,0.0,1.0
2019-04-04,-0.0,-1.7007924218963477,-0.0,-3.6682757992531196,-2.7393205209946263,0.0,1.0
2019-04-05,-0.0,-1.7007346189164372,-0.0,-3.7300275482093666,-2.751974288337925,0.0,1.0
2019-04-08,-0.0,-1.6904740075181075,-0.0,-3.732557073439076,-2.7453928669661685,0.0,1.0
2019-04-09,-0.0,-1.6884884148584038,-0.0,-3.7570798087532182,-2.7489885987495404,0.0,1.0
2019-04-10,-0.0,-1.6818098552848508,-0.0,-3.7595713500641144,-2.717805458875252,0.0,1.0
2019-04-11,-0.0,-1.6381337252020571,-0.0,-3.816678912564291,-2.7296105804555473,0.0,1.0
2019-04-12,-0.0,-1.6328627591136524,-0.0,-3.668155825589707,-2.6339349535382413,0.0,1.0
2019-04-15,-0.0,-1.6457275238349818,-0.0,-3.616323621135169,-2.648222400427693,0.0,1.0
2019-04-16,-0.0,-1.6481233841490595,-0.0,-3.6156726397432464,-2.6512436480342334,0.0,1.0
2019-04-17,-0.0,-1.6425638278878771,-0.0,-3.649794679521514,-2.634618818068202,0.0,1.0
2019-04-18,-0.0,-1.6761699838622914,-0.0,-3.6527703066164605,-2.636453290299444,0.0,1.0
2019-04-22,-0.0,-1.6705259378926582,-0.0,-3.6578711182911503,-2.646562556094058,0.0,1.0
2019-04-23,-0.0,-1.6939469914040113,-0.0,-3.6501611747851004,-2.6101361031518624,0.0,1.0
2019-04-24,-0.0,-1.6836926379819304,-0.0,-3.65202612040433,-2.6097146435280436,0.0,1.0
2019-04-25,-0.0,-1.6819563662374821,-0.0,-3.6722997138769675,-2.5870886981402004,0.0,1.0
2019-04-26,-0.0,-1.6399283795881827,-0.0,-3.7339301700984784,-2.5786929274843335,0.0,1.0
2019-04-29,-0.0,-1.6031788793103448,-0.0,-3.746138649425287,-2.630567528735632,0.0,1.0
2019-04-30,-0.0,-1.6062808434275462,-0.0,-3.751996410946613,-2.614356213548677,0.0,1.0
2019-05-01,-0.0,-1.5123354546247056,-0.0,-3.7260918838810912,-2.479208438671432,0.0,1.0
2019-05-02,-0.0,-1.5406971715249544,-0.0,-3.6335957097136924,-2.475477899835654,0.0,1.0
2019-05-03,-0.0,-1.5509215194254564,-0.0,-3.6298347321969366,-2.4720083066539758,0.0,1.0
2019-05-06,-0.0,-1.5289973365409402,-0.0,-3.620671879027408,-2.442134203969413,0.0,1.0
2019-05-07,-0.0,-1.5520116918844566,-0.0,-3.6053129298486932,-2.439563273727648,0.0,1.0
2019-05-08,-0.0,-1.5182500210739274,-0.0,-3.4784624462614855,-2.432858467504004,0.0,1.0
2019-05-09,-0.0,-1.5187120701281187,-0.0,-3.478422117329737,-2.4318105192178017,0.0,1.0
2019-05-10,-0.0,-1.522438326176644,-0.0,-3.4746148017176055,-2.4225814599646376,0.0,1.0
2019-05-13,-0.0,-1.5274261603375527,-0.0,-3.471308016877637,-2.4400000000000004,0.0,1.0
2019-05-14,-0.0,-1.346655587868716,-0.12147901952638138,-3.4353967594515993,-2.405567095970087,0.0,1.0
2019-05-15,-0.0,-1.3560278977084024,-0.1571736964463633,-3.44644636333444,-2.3432414480239125,0.0,1.0
2019-05-16,-0.0,-1.3608922796251763,-0.17580230533211708,-3.4220084584128037,-2.3338585288995772,0.0,1.0
2019-05-17,-0.0,-1.335881033480103,-0.2014621583451026,-3.402758162332807,-2.3676165157431255,0.0,1.0
2019-05-20,-0.0,-1.2828074800230662,-0.23156767443776258,-3.3744130488508115,-2.349122662492792,0.0,1.0
2019-05-21,-0.0,-1.3058756695341664,-0.25385489368608993,-3.2644862846940432,-2.2913488070118486,0.0,1.0
2019-05-22,-0.0,-1.2970534217040643,-0.25161702467459873,-3.2053022438712766,-2.231334344805558,0.0,1.0
2019-05-23,-0.0,-1.2743348733471402,-0.27258244384259994,-3.2175402262227175,-2.201210769475864,0.0,1.0
2019-05-24,-0.0,-1.2039442420402344,-0.3127673055599556,-3.196103278948202,-2.2073499128781875,0.0,1.0
2019-05-28,-0.0,-1.2056648308418567,-0.32407553107789144,-3.1627065302911097,-2.1753737214791506,0.0,1.0
2019-05-29,-0.0,-1.1355188819506392,-0.280107047279215,-2.995093666369313,-2.0231192387749033,0.0,1.0
2019-05-30,-0.0,-1.1297749481788568,-0.2653982824992597,-2.9818625999407757,-2.0260586319218237,0.0,1.0
2019-05-31,-0.0,-1.146638159834857,-0.2710852255971689,-2.9627690946623413,-1.9920377469772927,0.0,1.0
2019-06-03,-0.0,-1.1505706760316068,-0.34225929177641207,-2.9435908691834944,-1.8800117061750075,0.0,1.0
2019-06-04,-0.0,-1.1578600702576112,-0.3359923887587822,-2.9333284543325524,-1.8913202576112411,0.0,1.0
2019-06-05,-0.0,-1.1499928335961016,-0.37989107066074246,-2.9081983660599113,-1.7283216282069658,0.0,1.0
2019-06-06,-0.0,-1.1334090263979564,-0.3415413000283849,-2.8755322168606305,-1.745742265114959,0.0,1.0
2019-06-07,-0.0,-1.1630381173818078,-0.33157190164165434,-2.8279433523567956,-1.7231029380680618,0.0,1.0
2019-06-10,-0.0,-1.1688320858635788,-0.2915548651320435,-2.84401920632679,-1.756743397825166,0.0,1.0
2019-06-11,-0.0,-1.1574410486571205,-0.3988744033625419,-2.850395383628981,-1.7173185153522832,0.0,1.0
2019-06-12,-0.0,-1.1850046591642176,-0.4200415740807111,-2.8636656870475234,-1.6991613504408287,0.0,1.0
2019-06-13,-0.0,-1.2287820237584084,-0.4539144124803206,-2.812008014884786,-1.6614426792614856,0.0,1.0
2019-06-14,-0.0,-1.2170886075949368,-0.42130801687763714,-2.7542897327707454,-1.6396624472573842,0.0,1.0
2019-06-17,-0.0,-1.2097245409015025,-0.41805787423483587,-2.693308291597106,-1.6350166944908182,0.0,1.0
2019-06-18,-0.0,-1.2250835189309577,-0.40736358574610243,-2.7033685968819596,-1.6241648106904232,0.0,1.0
2019-06-19,-0.0,-1.217558050345164,-0.4432047974339307,-2.7247053901401572,-1.587546196220626,0.0,1.0
2019-06-20,-0.0,-1.2247991617184772,-0.43723367097450233,-2.7295144952846666,-1.5941320293398533,0.0,1.0
2019-06-21,-0.0,-1.224405304890885,-0.4434074801768297,-2.749631604799663,-1.5996070451196407,0.0,1.0
2019-06-24,-0.0,-1.175762216344146,-0.4599053320339691,-2.678964221077544,-1.6462480857580397,0.0,1.0
2019-06-25,-0.0,-1.142110762800418,-0.468826192964124,-2.6995471960989197,-1.6557297109021245,0.0,1.0
2019-06-26,-0.0,-1.1476458724528826,-0.45983726267473396,-2.6630502816607553,-1.6840531330412407,0.0,1.0
2019-06-27,-0.0,-1.1548311184939093,-0.4476744186046512,-2.639811738648948,-1.6790559246954595,0.0,1.0
2019-06-28,-0.0,-1.1435603506405934,-0.4651382333108564,-2.5290627107215107,-1.605394470667566,0.0,1.0
2019-07-01,-0.0,-1.1131479989255977,-0.4840182648401827,-2.5387456352403976,-1.5791700241740532,0.0,1.0
2019-07-02,-0.0,-1.111693900880909,-0.48416380875529547,-2.5522157218747896,-1.5764239123125545,0.0,1.0
2019-07-03,-0.0,-1.148509485094851,-0.45596205962059616,-2.5596883468834686,-1.6109078590785908,0.0,1.0
2019-07-05,-0.0,-1.1187770562770563,-0.4675324675324675,-2.5610119047619047,-1.6167478354978355,0.0,1.0
2019-07-08,-0.0,-1.1231903666621568,-0.46394263293194427,-2.5600054119875524,-1.6178460289541334,0.0,1.0
2019-07-09,-0.0,-1.1149790455590105,-0.4632283358118156,-2.5612410436663517,-1.6200486683790727,0.0,1.0
2019-07-10,-0.0,-1.05425782564793,-0.4484685291147762,-2.60316391787277,-1.6258498821945475,0.0,1.0
2019-07-11,-0.0,-1.0363513968360822,-0.4747223157186133,-2.6108381016492768,-1.6098283406260518,0.0,1.0
2019-07-12,-0.0,-1.0467151319332257,-0.47455573505654275,-2.6088449111470116,-1.6012385568120626,0.0,1.0
2019-07-15,-0.0,-1.0472891161038613,-0.4910534104668371,-2.614556706578771,-1.5738598143414506,0.0,1.0
2019-07-16,-0.0,-1.034813115638915,-0.5410201052489543,-2.6180002698691136,-1.5528943462420728,0.0,1.0
2019-07-17,-0.0,-0.996317375292936,-0.5560763307666554,-2.593103448275862,-1.550251088048209,0.0,1.0
2019-07-18,-0.0,-0.9968601777005812,-0.5571514463223997,-2.5948961186452,-1.5315652348186253,0.0,1.0
2019-07-19,-0.0,-1.0046092184368738,-0.5683366733466934,-2.5861055444221774,-1.5209752839011357,0.0,1.0
2019-07-22,-0.0,-0.9571675992539302,-0.5411670663469225,-2.5856648014921397,-1.5773381294964028,0.0,1.0
2019-07-23,-0.0,-0.9721134054843638,-0.5409335369497378,-2.5668282318571145,-1.5598565832282054,0.0,1.0
2019-07-24,-0.0,-0.9760629504727897,-0.5643060239370495,-2.5418898366726177,-1.5301858096938439,0.0,1.0
2019-07-25,-0.0,-0.9269688203150114,-0.5647058823529412,-2.5144969463195115,-1.4226293796207008,0.0,1.0
2019-07-26,-0.0,-0.8635937792767473,-0.549184935356942,-2.4499406657922678,-1.3831116107675974,0.0,1.0
2019-07-29,-0.0,-0.8419868791002811,-0.5558887847547641,-2.4408622305529524,-1.4092471102780382,0.0,1.0
2019-07-30,-0.0,-0.8500312695434649,-0.559724828017511,-2.4347717323327083,-1.409443402126329,0.0,1.0
2019-07-31,-0.0,-0.8932601783153563,-0.5536504769624041,-2.401147203691003,-1.3867448095267785,0.0,1.0
2019-08-01,-0.0,-0.946706327074425,-0.5548119229100824,-2.3563239759558776,-1.33909648633575,0.0,1.0
2019-08-02,-0.0,-0.9234488315874295,-0.5855079650406,-2.352011405194322,-1.337506973284572,0.0,1.0
2019-08-05,-0.0,-0.918808951359349,-0.5603230380371124,-2.341162690339683,-1.344615005240121,0.0,1.0
2019-08-06,-0.0,-0.92092939481268,-0.5479106628242074,-2.225384245917387,-1.3096781940441882,0.0,1.0
2019-08-07,-0.0,-0.9267475931352032,-0.527656520959158,-2.213538240746278,-1.3118459606529929,0.0,1.0
2019-08-08,-0.0,-0.9288750523857989,-0.5247560318505657,-2.217984793150931,-1.3153325749865292,0.0,1.0
2019-08-09,-0.0,-0.9113961636676762,-0.5184987232020903,-2.1910445988479124,-1.3177148286715363,0.0,1.0
2019-08-12,-0.0,-0.903734439834025,-0.54149377593361,-2.194013040901008,-1.2884410195613516,0.0,1.0
2019-08-13,-0.0,-0.9006438655561463,-0.5331088664421998,-2.196172248803828,-1.2770984700809263,0.0,1.0
2019-08-14,-0.0,-0.9203243433809271,-0.5304071919619249,-2.161642869733827,-1.2634114812856219,0.0,1.0
2019-08-15,-0.0,-0.9652358788714589,-0.5562259380566569,-2.0896971786473597,-1.134976728150319,0.0,1.0
2019-08-16,-0.0,-0.9367939448712155,-0.5615680072300044,-2.0379010393131494,-1.1121780388612743,0.0,1.0
2019-08-19,-0.0,-0.8932432432432432,-0.5770833333333333,-2.063063063063063,-1.0972409909909908,0.0,1.0
2019-08-20,-0.0,-0.9014029180695847,-0.5814253647586981,-2.054096520763187,-1.0746913580246915,0.0,1.0
2019-08-21,-0.0,-0.9060717879906073,-0.64379961981438,-2.0114055686011407,-1.0296321145029632,0.0,1.0
2019-08-22,-0.0,-0.9080915178571429,-0.6431919642857143,-2.011439732142857,-1.0176339285714286,0.0,1.0
2019-08-23,-0.0,-0.8838720244594891,-0.647466695785106,-1.934101332168596,-0.9942673072723303,0.0,1.0
2019-08-26,-0.0,-0.8486431186732716,-0.6486108119750161,-1.9235946586258885,-0.9636549644626319,0.0,1.0
2019-08-27,-0.0,-0.8469519406515429,-0.6447156219761316,-1.919255993979142,-0.9648962477152996,0.0,1.0
2019-08-28,-0.0,-0.8210734523682242,-0.6616059018496738,-1.9094942799101893,-0.9537046936811718,0.0,1.0
2019-08-29,-0.0,-0.79296,-0.6692266666666667,-1.91376,-0.9573866666666667,0.0,1.0
2019-08-30,-0.0,-0.7769275731973007,-0.6761251926244752,-1.919336840427228,-0.9413890217333547,0.0,1.0
2019-09-03,-0.0,-0.7811386954441549,-0.6841741534208708,-1.910212109935676,-0.9405135293179522,0.0,1.0
2019-09-04,-0.0,-0.7242688338769181,-0.7091910388707694,-1.9296904239961503,-0.9835855210394056,0.0,1.0
2019-09-05,-0.0,-0.7265080125645531,-0.6921152105627429,-1.9368045573124635,-0.9684821381036043,0.0,1.0
2019-09-06,-0.0,-0.7145739315104858,-0.7125033182904169,-1.9575789753119193,-0.9246084417308204,0.0,1.0
2019-09-09,-0.0,-0.7190253742435503,-0.713929291856885,-1.9564178787557065,-0.9189404395371059,0.0,1.0
