Date,FDP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-10,1.0,-0.0,-0.4524422715963159,-0.0,-1.7111179012615132,-1.201536514033786,0.0
2019-05-13,1.0,-0.0,-0.45001090988435527,-0.0,-1.7087060877154703,-1.2052367444905083,0.0
2019-05-14,1.0,-0.0,-0.379878205678017,-0.0,-1.7154987563255852,-1.1931555021871516,0.0
2019-05-15,1.0,-0.0,-0.3909457950347908,-0.0,-1.7264410274031439,-1.1778197749334252,0.0
2019-05-16,1.0,-0.0,-0.391025088369687,-0.0,-1.7382964048624883,-1.1813949478403312,0.0
2019-05-17,1.0,-0.0,-0.3775659824046921,-0.0,-1.7274883560462306,-1.2075211316198033,0.0
2019-05-20,1.0,-0.0,-0.36789038262668045,-0.0,-1.7312995518786625,-1.2096690796277145,0.0
2019-05-21,1.0,-0.0,-0.36843465896850364,-0.0,-1.7307079150329614,-1.209487698737559,0.0
2019-05-22,1.0,-0.0,-0.35097878224795814,-0.0,-1.7594313123892658,-1.2109243334341646,0.0
2019-05-23,1.0,-0.0,-0.33457297297297295,-0.0,-1.737989189189189,-1.2517189189189188,0.0
2019-05-24,1.0,-0.0,-0.3292524658245371,-0.0,-1.7450683509257658,-1.2516871431043433,0.0
2019-05-28,1.0,-0.0,-0.30332825755927784,-0.0,-1.7758973243419622,-1.2714378942788775,0.0
2019-05-29,1.0,-0.0,-0.3162118780096308,-0.0,-1.7794455771983861,-1.2425491301895797,0.0
2019-05-30,1.0,-0.0,-0.30932626732114155,-0.0,-1.779983493332175,-1.254550193301768,0.0
2019-05-31,1.0,-0.0,-0.3099417745719997,-0.0,-1.7837837837837838,-1.2514556357000086,0.0
2019-06-03,1.0,-0.0,-0.3187111801242236,-0.0,-1.797705314009662,-1.1969030365769497,0.0
2019-06-04,1.0,-0.0,-0.3150157810540879,-0.0,-1.7845561848761295,-1.2240044965195211,0.0
2019-06-05,1.0,-0.0,-0.29969016595220915,-0.0,-1.7845167862145068,-1.1600526293451041,0.0
2019-06-06,1.0,-0.0,-0.30768578215134035,-0.0,-1.7745588734306075,-1.1593569731930777,0.0
2019-06-07,1.0,-0.0,-0.3211347638029005,-0.0,-1.7625307437876347,-1.156856924773132,0.0
2019-06-10,1.0,-0.0,-0.3200457026786848,-0.0,-1.7520206508399983,-1.1596631543311753,0.0
2019-06-11,1.0,-0.0,-0.3286047004022867,-0.0,-1.7500317594749102,-1.1559601947914462,0.0
2019-06-12,1.0,-0.0,-0.32545030726848906,-0.0,-1.7502436956982412,-1.162534435261708,0.0
2019-06-13,1.0,-0.0,-0.35206485293493484,-0.0,-1.7457663087305293,-1.1464284198463564,0.0
2019-06-14,1.0,-0.0,-0.3485639132832718,-0.0,-1.7548258453183998,-1.1391116202112765,0.0
2019-06-17,1.0,-0.0,-0.3396883359517643,-0.0,-1.7688420873848245,-1.1375737760604645,0.0
2019-06-18,1.0,-0.0,-0.3408212662958087,-0.0,-1.7665293643042166,-1.139114187438957,0.0
2019-06-19,1.0,-0.0,-0.32843593869082904,-0.01710559742569227,-1.7647133542213567,-1.1238462189855196,0.0
2019-06-20,1.0,-0.0,-0.3335456746082303,-0.006540111266828045,-1.7759374867286701,-1.1308022253365608,0.0
2019-06-21,1.0,-0.0,-0.34727249499638035,-0.0034493037516501296,-1.7652770089000553,-1.1424008857471362,0.0
2019-06-24,1.0,-0.0,-0.32765757692143554,-0.00977254299492169,-1.7572227200955917,-1.1728331839713224,0.0
2019-06-25,1.0,-0.0,-0.30760363745036934,-0.014942577808137302,-1.7684754301327754,-1.178286299790804,0.0
2019-06-26,1.0,-0.0,-0.3050021376656691,-0.0,-1.744164172723386,-1.2262077811030356,0.0
2019-06-27,1.0,-0.0,-0.302935370354476,-0.02858123766200326,-1.7557720367350442,-1.2041884816753927,0.0
2019-06-28,1.0,-0.0,-0.2786857118345987,-0.03427272337322524,-1.7710719341140135,-1.205421867627504,0.0
2019-07-01,1.0,-0.0,-0.26801609038000684,-0.04048271140020541,-1.7752482026703182,-1.1956093803491956,0.0
2019-07-02,1.0,-0.0,-0.27189570421030135,-0.03577687540072665,-1.7723445180594144,-1.1944005129301134,0.0
2019-07-03,1.0,-0.0,-0.2809896167158057,-0.02845789001410076,-1.7644746400034184,-1.1990343118403626,0.0
2019-07-05,1.0,-0.0,-0.2682572879764395,-0.03192624525161125,-1.7633701822527637,-1.2046182082035084,0.0
2019-07-08,1.0,-0.0,-0.27559088772064794,-0.025045946061460867,-1.7640723169637131,-1.2093003376501261,0.0
2019-07-09,1.0,-0.0,-0.26358509911141487,-0.02614490772385509,-1.764524948735475,-1.2178315105946684,0.0
2019-07-10,1.0,-0.0,-0.23397900844781977,-0.018943595869954775,-1.789956480928407,-1.223696561140029,0.0
2019-07-11,1.0,-0.0,-0.22018074857191577,-0.039602694176826665,-1.792778582999403,-1.2103333617529202,0.0
2019-07-12,1.0,-0.0,-0.2753713145643981,-0.04668587896253602,-1.8915096430946576,-1.2200399024606516,0.0
2019-07-15,1.0,-0.0,-0.2828645880132986,-0.07296253032617486,-1.946356366250337,-1.190538233444155,0.0
2019-07-16,1.0,-0.0,-0.28987592159683506,-0.08006653479590002,-1.9427710843373494,-1.1829257327818736,0.0
2019-07-17,1.0,-0.0,-0.3655291105234438,-0.027788271838139613,-1.772614700079755,-1.0316920622927424,0.0
2019-07-18,1.0,-0.0,-0.364224587768733,-0.021331663535796283,-1.7730327697766646,-1.015904821540388,0.0
2019-07-19,1.0,-0.0,-0.3668419295610082,-0.03125521615756969,-1.7601402103154733,-1.014688699716241,0.0
2019-07-22,1.0,-0.0,-0.3667794062382563,-0.023591799240051774,-1.7561484821913231,-1.0289782454382228,0.0
2019-07-23,1.0,-0.0,-0.3637313495214611,-0.02708237555899193,-1.7588498349145316,-1.029673590504451,0.0
2019-07-24,1.0,-0.0,-0.36360220440881763,-0.031813627254509015,-1.7555527722110886,-1.0240898463593855,0.0
2019-07-25,1.0,-0.0,-0.3437695157999917,-0.03813647529039511,-1.7749698155626796,-1.0065364919438777,0.0
2019-07-26,1.0,-0.0,-0.3114308419423648,-0.04650968254632147,-1.8033794805303442,-1.0212054038228282,0.0
2019-07-29,1.0,-0.0,-0.3132908740467611,-0.05019693287521997,-1.802145311321545,-1.024428056649627,0.0
2019-07-30,1.0,-0.0,-0.3045525242759259,-0.05859851191727269,-1.8003699188700661,-1.0401025684139729,0.0
2019-07-31,1.0,-0.0,-0.4730425358981306,-0.06710015352659623,-1.8981757427977966,-1.0771245371624674,0.0
2019-08-01,1.0,-0.0,-0.5006538895152198,-0.061420518602029316,-1.889064261555806,-1.058489289740699,0.0
2019-08-02,1.0,-0.0,-0.4871287128712871,-0.06692169216921692,-1.881143114311431,-1.0652115211521151,0.0
2019-08-05,1.0,-0.0,-0.48445083587992094,-0.05833183534064354,-1.8836958475642638,-1.0674546108214993,0.0
2019-08-06,1.0,-0.0,-0.48179616993176316,-0.052124147039401277,-1.805150781421968,-1.063350209112921,0.0
2019-08-07,1.0,-0.0,-0.5025686059275521,-0.025993413830954992,-1.7899890230515916,-1.0722283205268934,0.0
2019-08-08,1.0,-0.0,-0.49899016508605554,-0.02129434492448191,-1.7930716543730243,-1.0772304179838428,0.0
2019-08-09,1.0,-0.0,-0.48384427800034835,-0.012628461940428496,-1.7727747779132554,-1.0853945305695871,0.0
2019-08-12,1.0,-0.0,-0.4801357643270528,-0.020625734302249687,-1.776554545058962,-1.0741046951829774,0.0
2019-08-13,1.0,-0.0,-0.4678731456910428,-0.012354809240005222,-1.7913168312524472,-1.0787836603297516,0.0
2019-08-14,1.0,-0.0,-0.4862449015013452,-0.008895252972316237,-1.7718910006074806,-1.0721166362926322,0.0
2019-08-15,1.0,-0.0,-0.5108861402914265,-0.0281684174855981,-1.709547610979329,-0.987250084717045,0.0
2019-08-16,1.0,-0.0,-0.5261770084634032,-0.02122230255603283,-1.7003359843490835,-1.0052311487262364,0.0
2019-08-19,1.0,-0.0,-0.5059609368394352,-0.025703897860826923,-1.7041937938615035,-0.9917561511795044,0.0
2019-08-20,1.0,-0.0,-0.517106095760388,-0.026829782746256064,-1.7037755747732546,-0.9707656612529002,0.0
2019-08-21,1.0,-0.0,-0.5269094288611017,-0.039793849273403174,-1.704629942548158,-0.9530246704967894,0.0
2019-08-22,1.0,-0.0,-0.5307860998650472,-0.030237854251012147,-1.7000674763832657,-0.9561825236167341,0.0
2019-08-23,1.0,-0.0,-0.5243177120681655,-0.03129877251444721,-1.698359134432868,-0.9641877926350867,0.0
2019-08-26,1.0,-0.0,-0.5010386373078521,-0.029164935604486915,-1.689156626506024,-0.9351474864977151,0.0
2019-08-27,1.0,-0.0,-0.4968931234465617,-0.02816901408450704,-1.6816487158243578,-0.9357912178956089,0.0
2019-08-28,1.0,-0.0,-0.5053937432578209,-0.019044062733383122,-1.6843415484192181,-0.940253920836445,0.0
2019-08-29,1.0,-0.0,-0.4819657161831237,-0.03320466525546839,-1.6997053085958576,-0.9357074668990993,0.0
2019-08-30,1.0,-0.0,-0.46877584780810594,-0.0391232423490488,-1.705004135649297,-0.9227874276261373,0.0
2019-09-03,1.0,-0.0,-0.46235045742434905,-0.03721488595438175,-1.6997143685060232,-0.9403071573456968,0.0
2019-09-04,1.0,-0.0,-0.4189913940049058,-0.05620920467301377,-1.7116368020621129,-0.9706897268531992,0.0
2019-09-05,1.0,-0.0,-0.4121918831438294,-0.04398705286745788,-1.7185658560876422,-0.9750186737488589,0.0
2019-09-06,1.0,-0.0,-0.41036565188616814,-0.0467819324950364,-1.7211283917935143,-0.9580575777630708,0.0
2019-09-09,1.0,-0.0,-0.40501406586132715,-0.0466655634618567,-1.7218682773456895,-0.9634701307297701,0.0
2019-09-10,1.0,-0.0,-0.40773242818114086,-0.03580594420067886,-1.7230317079228414,-0.9727626459143969,0.0
2019-09-11,1.0,-0.0,-0.42196916171397697,-0.0,-1.7223723037280247,-1.0117617721624206,0.0
