Date,AVLR,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-16,1.0,-1.1619318181818183,-0.34146148989898994,-3.1871843434343434,-1.9405776515151514,-0.2602588383838384,0.0
2020-01-17,1.0,-1.1505748936840448,-0.306583713970704,-3.193573791148212,-1.9391242715388248,-0.2853205229169948,0.0
2020-01-21,1.0,-1.1691326932158035,-0.3168581772390996,-3.167322524791437,-1.9415236895954666,-0.2753817094286164,0.0
2020-01-22,1.0,-1.1729755253010152,-0.3194302353033761,-3.1629810340757065,-1.9445974659636422,-0.26961517273943497,0.0
2020-01-23,1.0,-1.1933138386153481,-0.3129692563028531,-3.1454990911246345,-1.9596933533549357,-0.29178850865407413,0.0
2020-01-24,1.0,-1.1924414927261227,-0.3139626818469323,-3.1423149905123338,-1.9599936748893105,-0.2977545857052498,0.0
2020-01-27,1.0,-1.1703283723127806,-0.3056933616820222,-3.157571462319868,-1.9433813686117019,-0.29758248680998506,0.0
2020-01-28,1.0,-1.1229463092524175,-0.351859130571496,-3.2194009904881695,-1.930665828158164,-0.2361449571574562,0.0
2020-01-29,1.0,-1.0284656988329064,-0.32856532877882155,-3.0170794192997437,-1.7086535724452034,-0.033660688869911755,0.0
2020-01-30,1.0,-1.0544522741832159,-0.3270695423161791,-3.004484304932735,-1.7240372980283294,-0.007972097658196313,0.0
2020-01-31,1.0,-1.006624875338367,-0.36301467445505053,-3.0185211568599515,-1.7261718193474853,-0.009189343211283658,0.0
2020-02-03,1.0,-0.9888647664402268,-0.33608796134183067,-2.9896351285104,-1.6887036907346453,-0.0,0.0
2020-02-04,1.0,-0.973327747521296,-0.32795698924731187,-2.983521854489597,-1.6969696969696972,-0.0,0.0
2020-02-05,1.0,-0.9640755866269813,-0.3208970720564823,-2.9515470339862953,-1.6854018135252995,-0.0,0.0
2020-02-06,1.0,-1.0188784785344707,-0.29142777233953293,-3.0385260802684937,-1.6431967556985037,-0.0,0.0
2020-02-07,1.0,-1.012513982102908,-0.3024328859060403,-3.0325782997762865,-1.6435262863534674,-0.0,0.0
2020-02-10,1.0,-1.0178209518484869,-0.28786078691732475,-3.0373890558389824,-1.6455377734293104,-0.0,0.0
2020-02-11,1.0,-1.0052895322939868,-0.28584354120267264,-3.026447661469933,-1.6423301781737194,-0.0,0.0
2020-02-12,1.0,-1.0097486247475804,-0.27860176867906133,-3.029942204581854,-1.6450107931202564,-0.0,0.0
2020-02-13,1.0,-1.0094674556213017,-0.28513748694744173,-3.027845457709711,-1.6389836407935956,-0.0,0.0
2020-02-14,1.0,-1.0246732368770533,-0.28811071503459845,-3.0223666736562524,-1.6545047878660795,-0.0,0.0
2020-02-18,1.0,-1.021654093322157,-0.29673093042749366,-3.013900530874546,-1.6529058396200056,-0.0,0.0
2020-02-19,1.0,-1.0132334406945807,-0.33419689119170987,-3.0155440414507773,-1.6389161181907295,-0.0,0.0
2020-02-20,1.0,-1.0263213308064854,-0.33536884958236823,-3.0117919562013054,-1.645539411805994,-0.0,0.0
2020-02-21,1.0,-1.0142416163883823,-0.3401852111687947,-3.017889715167672,-1.643258032832889,-0.0,0.0
2020-02-24,1.0,-0.9882551515577748,-0.36261340459947955,-3.0319994373725296,-1.6500457134819606,-0.0,0.0
2020-02-25,1.0,-0.8901360544217687,-0.406530612244898,-3.0004761904761907,-1.5055102040816328,-0.0,0.0
2020-02-26,1.0,-0.8842909332447693,-0.31969445366987714,-2.9781467950846894,-1.460179342411159,-0.0,0.0
2020-02-27,1.0,-0.9306527972261119,-0.28532373141294926,-2.9693938787757554,-1.4826298593051943,-0.0,0.0
2020-02-28,1.0,-0.8503012804418781,-0.39492844589505405,-2.7706502636203867,-1.2608586492593523,-0.0,0.0
2020-03-02,1.0,-0.9115577889447236,-0.3353015075376884,-2.7459170854271355,-1.2886934673366834,-0.0,0.0
2020-03-03,1.0,-0.8371087565460967,-0.5123614663256607,-2.542260382413835,-1.197661673364998,-0.0,0.0
2020-03-04,1.0,-0.7565462280544071,-0.5402960033555035,-2.5796632512433337,-1.1154652765294504,-0.0,0.0
2020-03-05,1.0,-0.7310245310245311,-0.6622799422799422,-2.39948051948052,-0.9791630591630593,-0.0,0.0
2020-03-06,1.0,-0.7296974522292994,-0.7145131938125568,-2.339968152866242,-0.9028093721565059,-0.0,0.0
2020-03-09,1.0,-0.72150324950551,-0.6996891777338231,-2.348573043232552,-0.8815484600169539,-0.0,0.0
2020-03-10,1.0,-0.9715211970074812,-0.300498753117207,-1.9562094763092268,-0.7593516209476309,-0.0,0.0
2020-03-11,1.0,-0.8735044384407565,-0.374421072944809,-1.9286954843689696,-0.6478193747587805,-0.0,0.0
2020-03-12,1.0,-0.9133832778394376,-0.23487791342952277,-1.838466518682945,-0.6377635960044395,-0.0,0.0
2020-03-13,1.0,-0.9508680122933798,-0.05835202259323864,-1.5660769166874327,-0.5778719162721156,-0.0,0.0
2020-03-16,1.0,-0.8042173370751481,-0.1803086997193639,-1.4593857187402555,-0.45385095104458995,-0.0,0.0
2020-03-17,1.0,-0.7429366589163672,-0.162192630169802,-1.0037342351863594,-0.6139998590854646,-0.0,0.0
2020-03-18,1.0,-0.7301307933878592,-0.20678469130689855,-0.8995410152879869,-0.6145908824239914,-0.0,0.0
2020-03-19,1.0,-0.7267852200387489,-0.21436479380016607,-0.9028854137835592,-0.615693329642956,-0.0,0.0
2020-03-20,1.0,-0.7287918627179629,-0.1979656794907279,-0.9120536949903127,-0.6209175200664268,-0.0,0.0
2020-03-23,1.0,-0.7458550036650493,-0.33097141261475094,-0.7856469684805751,-0.6280498446717163,-0.0,0.0
2020-03-24,1.0,-0.8026427360090446,-0.3855285472018089,-0.7156938948558508,-0.6292043527416619,-0.0,0.0
2020-03-25,1.0,-0.7911183100492678,-0.3757845717756631,-0.605216980495377,-0.6023823985962071,-0.0,0.0
2020-03-26,1.0,-0.8011662397195632,-0.37606175003370634,-0.5932317648645005,-0.6001752730214372,-0.0,0.0
2020-03-27,1.0,-0.7990205810336841,-0.35828204619151616,-0.559129111243465,-0.59241612070677,-0.0,0.0
2020-03-30,1.0,-0.7784958290744831,-0.3381911701671667,-0.5930297734841241,-0.5874575488806093,-0.0,0.0
2020-03-31,1.0,-0.7645996782982634,-0.3541016971407937,-0.5882874306535798,-0.5756819748547418,-0.0,0.0
2020-04-01,1.0,-0.7627705913410772,-0.34401399155227036,-0.6134503695881732,-0.5796264519535376,-0.0,0.0
2020-04-02,1.0,-0.7658008515132513,-0.34116637512789205,-0.6138486418693686,-0.579590085481369,-0.0,0.0
2020-04-03,1.0,-0.7629348722176422,-0.3548227535037098,-0.6191261335531739,-0.5607254740313272,-0.0,0.0
2020-04-06,1.0,-0.762926347009392,-0.35195254572417206,-0.6184214862415555,-0.5621354424122591,-0.0,0.0
2020-04-07,1.0,-0.7485621445978878,-0.3359220146222583,-0.6078310316815597,-0.5570755483346872,-0.0,0.0
2020-04-08,1.0,-0.7481734047735021,-0.3311251826595227,-0.6117226822536126,-0.5562266601721059,-0.0,0.0
2020-04-09,1.0,-0.7485999158330905,-0.32252112265708455,-0.6103719529960182,-0.5556634618497297,-0.0,0.0
2020-04-13,1.0,-0.7779829591473094,-0.2609907020442544,-0.6338484465610522,-0.5668513298992451,-0.0,0.0
2020-04-14,1.0,-0.7850912746019908,-0.24104276774423655,-0.6511462014850361,-0.5651567718297072,-0.0,0.0
2020-04-15,1.0,-0.7704727460604495,-0.25329372255231203,-0.638497804184965,-0.5668754843709636,-0.0,0.0
2020-04-16,1.0,-0.7895331203820218,-0.22066273029393738,-0.6527925660633046,-0.5635466072984223,-0.0,0.0
2020-04-17,1.0,-0.7813620071684587,-0.2374632697213342,-0.6397042203493816,-0.5705059898608286,-0.0,0.0
2020-04-20,1.0,-0.7753956927867152,-0.2547677737415672,-0.6332381940840686,-0.5799818370524131,-0.0,0.0
2020-04-21,1.0,-0.7790939183488025,-0.2618614915298241,-0.6346465892126956,-0.5696436684623871,-0.0,0.0
2020-04-22,1.0,-0.7086853063652587,-0.2548780487804878,-0.5588935157644259,-0.4519333729922665,-0.0,0.0
2020-04-23,1.0,-0.6980258275196676,-0.26747810598189103,-0.552382366038296,-0.45073474840433425,-0.0,0.0
2020-04-24,1.0,-0.6929993767991216,-0.26848087366827905,-0.5556577736890524,-0.4504555301658902,-0.0,0.0
2020-04-27,1.0,-0.6856211088052179,-0.2692558553216721,-0.5595315742662319,-0.45031129558256744,-0.0,0.0
2020-04-28,1.0,-0.6857904874796266,-0.26697288487183285,-0.5606163876129796,-0.450022225514891,-0.0,0.0
2020-04-29,1.0,-0.6863314468576847,-0.269756140922694,-0.5572313253726037,-0.44976147441405673,-0.0,0.0
2020-04-30,1.0,-0.6841002949852507,-0.24831858407079646,-0.561740412979351,-0.455693215339233,-0.0,0.0
2020-05-01,1.0,-0.6961099477983897,-0.23145663137405256,-0.5615359660247148,-0.46014097384020997,-0.0,0.0
2020-05-04,1.0,-0.6855736552209071,-0.2175377944450955,-0.5698464783780617,-0.45684401734442753,-0.0,0.0
2020-05-05,1.0,-0.6851048869096449,-0.21865111918434313,-0.5658033516934255,-0.46024258760107817,-0.0,0.0
2020-05-06,1.0,-0.6858623415405335,-0.22168223204613988,-0.5592997043065843,-0.4608133032760489,-0.0,0.0
2020-05-07,1.0,-0.6930362116991643,-0.22078874065386309,-0.5629673068465034,-0.45532913062600794,-0.0,0.0
2020-05-08,1.0,-0.7093674939951962,-0.2264626516027637,-0.556385849420277,-0.47311923612964446,-0.0,0.0
2020-05-11,1.0,-0.7277571067123083,-0.17502604554249143,-0.5800863223694002,-0.4937639529691918,-0.0,0.0
2020-05-12,1.0,-0.7368578523771055,-0.1651557310833857,-0.6027286599048559,-0.48717948717948717,-0.0,0.0
2020-05-13,1.0,-0.7402772372084669,-0.16370767342295142,-0.6042034669620671,-0.48570402083769953,-0.0,0.0
2020-05-14,1.0,-0.7383146905294556,-0.14246085011185683,-0.623206562266965,-0.47886651752423565,-0.0,0.0
2020-05-15,1.0,-0.7274055085250983,-0.1534219625611065,-0.6254024084893287,-0.474573745081674,-0.0,0.0
2020-05-18,1.0,-0.7320316243411595,-0.16752515572592236,-0.627815045519885,-0.4673574508864399,-0.0,0.0
2020-05-19,1.0,-0.7437212909383762,-0.11832607528485353,-0.6626498836723737,-0.4580623993318619,-0.0,0.0
2020-05-20,1.0,-0.7505219206680585,-0.1107366537429168,-0.6689830002982404,-0.45219206680584556,-0.0,0.0
2020-05-21,1.0,-0.7561666716377845,-0.09076266889372743,-0.6844632684105347,-0.4512780743878068,-0.0,0.0
2020-05-22,1.0,-0.7585117166537475,-0.09131834714686066,-0.6813547194562042,-0.4501818615467175,-0.0,0.0
2020-05-26,1.0,-0.7581845238095237,-0.09199404761904761,-0.6772023809523808,-0.44880952380952377,-0.0,0.0
2020-05-27,1.0,-0.7720676063067368,-0.0650382226469183,-0.7110606784519827,-0.4379777830864787,-0.0,0.0
2020-05-28,1.0,-0.8083353452438435,-0.021487204249154998,-0.7385622887493964,-0.44948092708836307,-0.0,0.0
2020-05-29,1.0,-0.8211547204121836,-0.0,-0.7496590392483709,-0.45994847704197606,-0.0,0.0
2020-06-01,1.0,-0.8193377241126968,-0.0,-0.7751250152457617,-0.4546895962922308,-0.0,0.0
2020-06-02,1.0,-0.8200146403952906,-0.0,-0.7756359421704387,-0.4544317696577808,-0.0,0.0
2020-06-03,1.0,-0.8201688869920435,-0.0,-0.7738011767216414,-0.4545315977197208,-0.0,0.0
2020-06-04,1.0,-0.8184145560939928,-0.0,-0.783487245131206,-0.4458565724909329,-0.0,0.0
2020-06-05,1.0,-0.8334150677373874,-0.0,-0.7927419849200024,-0.43888309936860176,-0.0,0.0
2020-06-08,1.0,-0.8200978892627714,-0.0,-0.8204037932089323,-0.41853777913735085,-0.0,0.0
2020-06-09,1.0,-0.8203113054646646,-0.0,-0.8207700070334241,-0.41692914589767893,-0.0,0.0
2020-06-10,1.0,-0.8218905776935074,-0.0,-0.8243982996421908,-0.411908621058748,-0.0,0.0
2020-06-11,1.0,-0.8193142612890422,-0.0,-0.8227643269318842,-0.4111073794766891,-0.0,0.0
2020-06-12,1.0,-0.7973156796952934,-0.0,-0.8332275324204226,-0.3923400139052628,-0.0,0.0
2020-06-15,1.0,-0.8008369215840864,-0.0,-0.8261265085814785,-0.40536114985748073,-0.0,0.0
2020-06-16,1.0,-0.8020459112220667,-0.0,-0.8345308408938685,-0.40790354989953115,-0.0,0.0
2020-06-17,1.0,-0.8009066293468009,-0.0,-0.8347074751285406,-0.40679667772064865,-0.0,0.0
2020-06-18,1.0,-0.8022710667316122,-0.0,-0.8389247442766683,-0.4031295664880663,-0.0,0.0
2020-06-19,1.0,-0.8057038279701083,-0.0,-0.838950739667531,-0.4054903156931524,-0.0,0.0
2020-06-22,1.0,-0.8053861168720264,-0.0,-0.839087471025985,-0.40542271562766863,-0.0,0.0
2020-06-23,1.0,-0.80518450747179,-0.0,-0.8390972857578529,-0.40545898139676734,-0.0,0.0
2020-06-24,1.0,-0.805131486729439,-0.0,-0.8383155072066307,-0.4037541518115611,-0.0,0.0
2020-06-25,1.0,-0.8003167158997472,-0.0,-0.8511130736669001,-0.3939154003106252,-0.0,0.0
2020-06-26,1.0,-0.8020690286551314,-0.0,-0.85394732826757,-0.3956483261619213,-0.0,0.0
2020-06-29,1.0,-0.7998111425873465,-0.0,-0.8556763836851563,-0.39059977458953976,-0.0,0.0
2020-06-30,1.0,-0.7981464600425403,-0.0,-0.8551807961106047,-0.38526283804314804,-0.0,0.0
2020-07-01,1.0,-0.7954987243348317,-0.0,-0.848226217956506,-0.3935730773903536,-0.0,0.0
2020-07-02,1.0,-0.7985283386037461,-0.0,-0.8503709559717829,-0.3917234249574313,-0.0,0.0
2020-07-06,1.0,-0.8035649105730625,-0.0,-0.8481567100620513,-0.3900109502372551,-0.0,0.0
2020-07-07,1.0,-0.7975342465753424,-0.0,-0.8414916286149163,-0.40511415525114153,-0.0,0.0
2020-07-08,1.0,-0.7971919351891331,-0.0,-0.8483888652007064,-0.4000121824937565,-0.0,0.0
2020-07-09,1.0,-0.8025157615813359,-0.0,-0.8460085889196844,-0.39719184966344834,-0.0,0.0
2020-07-10,1.0,-0.8006153658685188,-0.0,-0.8431426308414063,-0.4026381526838482,-0.0,0.0
2020-07-13,1.0,-0.8052007299270073,-0.0,-0.8427311435523115,-0.39346107055961077,-0.0,0.0
2020-07-14,1.0,-0.8193672509619496,-0.0,-0.8535088255054054,-0.38096256031271,-0.0,0.0
2020-07-15,1.0,-0.81987786259542,-0.0,-0.8527938931297709,-0.38076335877862594,-0.0,0.0
2020-07-16,1.0,-0.8218792971734148,-0.0,-0.853781512605042,-0.38010695187165777,-0.0,0.0
2020-07-17,1.0,-0.8221271393643033,-0.0,-0.8537897310513448,-0.38031784841075794,-0.0,0.0
2020-07-20,1.0,-0.8243102391171061,-0.0,-0.8527590435315756,-0.3885039852851012,-0.0,0.0
2020-07-21,1.0,-0.8230549848201417,-0.0,-0.8532920359409979,-0.39029102395044313,-0.0,0.0
2020-07-22,1.0,-0.8272612872533072,-0.0,-0.8574322457874222,-0.38457996992111965,-0.0,0.0
2020-07-23,1.0,-0.8110784699718344,-0.0,-0.8465731851358309,-0.3709379448196493,-0.0,0.0
2020-07-24,1.0,-0.8063969497987715,-0.0,-0.8434048476412384,-0.3761612249220807,-0.0,0.0
2020-07-27,1.0,-0.803884314967279,-0.0,-0.8365451310353148,-0.37534304412075153,-0.0,0.0
2020-07-28,1.0,-0.8042481293748491,-0.0,-0.834147960415158,-0.3787110789283128,-0.0,0.0
2020-07-29,1.0,-0.8060785856995822,-0.0,-0.8314766604104862,-0.38962886722770473,-0.0,0.0
2020-07-30,1.0,-0.8081460588966729,-0.0,-0.8327419403754586,-0.39189640008491794,-0.0,0.0
2020-07-31,1.0,-0.8099848254931715,-0.0,-0.8328679817905917,-0.3920485584218512,-0.0,0.0
2020-08-03,1.0,-0.8112571723488874,-0.0,-0.8307173866844773,-0.3939403139135978,-0.0,0.0
2020-08-04,1.0,-0.812203863443081,-0.0,-0.8314907058680598,-0.39360345037055045,-0.0,0.0
2020-08-05,1.0,-0.8127392017495898,-0.0,-0.8309337221310978,-0.393809610594739,-0.0,0.0
2020-08-06,1.0,-0.812946795242296,-0.0,-0.8368874152039668,-0.39217594986767257,-0.0,0.0
2020-08-07,1.0,-0.8110462450713695,-0.0,-0.8435064339639942,-0.4019622826053733,-0.0,0.0
2020-08-10,1.0,-0.8219652824633503,-0.0,-0.8503036250996748,-0.39465129117340364,-0.0,0.0
2020-08-11,1.0,-0.8235294117647058,-0.0,-0.8542146122924913,-0.39077602872134765,-0.0,0.0
2020-08-12,1.0,-0.8206173558532324,-0.0,-0.8467338993961314,-0.39800141004812556,-0.0,0.0
2020-08-13,1.0,-0.8204625516924491,-0.0,-0.8352887119007504,-0.4075049777913923,-0.0,0.0
2020-08-14,1.0,-0.821705426356589,-0.0,-0.8366577810460522,-0.40564390109385057,-0.0,0.0
2020-08-17,1.0,-0.8206440148288856,-0.0,-0.8369128956156745,-0.4062318085725666,-0.0,0.0
2020-08-18,1.0,-0.8197761766058562,-0.0,-0.8409320864632838,-0.4053656293116664,-0.0,0.0
2020-08-19,1.0,-0.8179977295738349,-0.0,-0.8398429110545208,-0.4103028257601325,-0.0,0.0
2020-08-20,1.0,-0.8151597781794786,-0.0,-0.8390575691657219,-0.40960200986549833,-0.0,0.0
2020-08-21,1.0,-0.8079812634972777,-0.0,-0.8121178939684278,-0.42154089485050333,-0.0,0.0
2020-08-24,1.0,-0.8078919411139778,-0.0,-0.7998785855213233,-0.4275914402792533,-0.0,0.0
2020-08-25,1.0,-0.8070292582250821,-0.0,-0.8081825907490592,-0.4198433895835863,-0.0,0.0
2020-08-26,1.0,-0.8084667637069384,-0.0,-0.8044335274138767,-0.41963852498786997,-0.0,0.0
2020-08-27,1.0,-0.8089428433034633,-0.0,-0.7997396464034876,-0.4186849116008719,-0.0,0.0
2020-08-28,1.0,-0.808791474933398,-0.0,-0.8001937515136837,-0.41835190118672805,-0.0,0.0
2020-08-31,1.0,-0.8085730707565721,-0.0,-0.7967147654052092,-0.4197900595940346,-0.0,0.0
2020-09-01,1.0,-0.8091868517342526,-0.0,-0.7955184613988934,-0.4192748495569869,-0.0,0.0
2020-09-02,1.0,-0.8140992641492293,-0.0,-0.7953547527480846,-0.4187384550162008,-0.0,0.0
2020-09-03,1.0,-0.8188462938250637,-0.0,-0.8021654737352906,-0.4118646123983986,-0.0,0.0
2020-09-04,1.0,-0.810706418419385,-0.0,-0.7946830019010832,-0.41220314433145233,-0.0,0.0
2020-09-08,1.0,-0.8017135127010371,-0.0,-0.7939576131068691,-0.4104915075905607,-0.0,0.0
2020-09-09,1.0,-0.7961048689138577,-0.0,-0.7819625468164794,-0.418187265917603,-0.0,0.0
2020-09-10,1.0,-0.7910028396353309,-0.0,-0.7772530264534449,-0.4208339560603796,-0.0,0.0
2020-09-11,1.0,-0.7788204549504069,-0.0,-0.7700599869335393,-0.42076973332541434,-0.0,0.0
2020-09-14,1.0,-0.7828658029240462,-0.0,-0.7710091525020802,-0.4176869131106621,-0.0,0.0
2020-09-15,1.0,-0.782781771730735,-0.0,-0.7659675598597826,-0.42195947953181634,-0.0,0.0
2020-09-16,1.0,-0.7829487331985251,-0.0,-0.7629059117402164,-0.42785773759961937,-0.0,0.0
2020-09-17,1.0,-0.7777711844291478,-0.0,-0.7592570614763826,-0.43000830761927367,-0.0,0.0
2020-09-18,1.0,-0.775730056980057,-0.0,-0.761099240265907,-0.43085232668566004,-0.0,0.0
2020-09-21,1.0,-0.7722349170549307,-0.0,-0.767694453512182,-0.42772353621984155,-0.0,0.0
2020-09-22,1.0,-0.7775200023794652,-0.0,-0.77927485797567,-0.4175664019511614,-0.0,0.0
2020-09-23,1.0,-0.772524796578963,-0.0,-0.7802161905327554,-0.4169388845993942,-0.0,0.0
2020-09-24,1.0,-0.7673730318456257,-0.0,-0.7730555226707706,-0.4192316798863502,-0.0,0.0
2020-09-25,1.0,-0.7662141779788838,-0.0,-0.7735190607162926,-0.41770916511400946,-0.0,0.0
2020-09-28,1.0,-0.7675520416925764,-0.0,-0.7763761807467945,-0.41716265434840544,-0.0,0.0
2020-09-29,1.0,-0.767905765360483,-0.0,-0.7751864567302,-0.4165680123120634,-0.0,0.0
2020-09-30,1.0,-0.7604676374930411,-0.0,-0.7608778458202703,-0.40871399689413695,-0.0,0.0
2020-10-01,1.0,-0.7636956138805707,-0.0,-0.7591450883682697,-0.41301156714227,-0.0,0.0
2020-10-02,1.0,-0.7678040451025995,-0.0,-0.7637707186386786,-0.4124591515294256,-0.0,0.0
2020-10-05,1.0,-0.7666637238456784,-0.0,-0.7619846384744415,-0.41417262587916776,-0.0,0.0
2020-10-06,1.0,-0.7644986051974747,-0.0,-0.7553369549258553,-0.4166201732491558,-0.0,0.0
2020-10-07,1.0,-0.7621065019123272,-0.0,-0.7570167696381288,-0.42294792586054725,-0.0,0.0
2020-10-08,1.0,-0.7525623107384114,-0.0,-0.7367516887957138,-0.4224027486606103,-0.0,0.0
2020-10-09,1.0,-0.7518996186206294,-0.0,-0.7366444437974904,-0.42274884276107016,-0.0,0.0
2020-10-12,1.0,-0.7554084786284914,-0.0,-0.7382646218438392,-0.4219488016793982,-0.0,0.0
2020-10-13,1.0,-0.7487765089722676,-0.0,-0.7393381496154744,-0.4249592169657423,-0.0,0.0
2020-10-14,1.0,-0.7500874227765474,-0.0,-0.743181023429304,-0.42082410537358667,-0.0,0.0
2020-10-15,1.0,-0.7474017302444407,-0.0,-0.7384601985716774,-0.41726180107995126,-0.0,0.0
2020-10-16,1.0,-0.745217567999071,-0.0,-0.7377572643618101,-0.41986704984179507,-0.0,0.0
2020-10-19,1.0,-0.7461703609144713,-0.0,-0.732795636532436,-0.4223047464314727,-0.0,0.0
2020-10-20,1.0,-0.7461873006668599,-0.0,-0.7310524789794143,-0.4221513482168745,-0.0,0.0
2020-10-21,1.0,-0.747863866763215,-0.0,-0.72605358435916,-0.42253439536567705,-0.0,0.0
2020-10-22,1.0,-0.7455138191679649,-0.0,-0.720702786913623,-0.4187871444232878,-0.0,0.0
2020-10-23,1.0,-0.7473696347755903,-0.0,-0.7190049292323658,-0.41618863682223056,-0.0,0.0
2020-10-26,1.0,-0.7471274298056155,-0.0,-0.719049676025918,-0.41359251259899205,-0.0,0.0
2020-10-27,1.0,-0.7472894078398665,-0.0,-0.7195651548704379,-0.40910528889016706,-0.0,0.0
2020-10-28,1.0,-0.7469155330591585,-0.0,-0.719536395271922,-0.40947916367087517,-0.0,0.0
2020-10-29,1.0,-0.7386972083035075,-0.0,-0.7221188260558339,-0.40246241947029343,-0.0,0.0
2020-10-30,1.0,-0.7387843911935641,-0.0,-0.7220647599415958,-0.4021014057087234,-0.0,0.0
2020-11-02,1.0,-0.7312952304974643,-0.0,-0.7181035956464755,-0.399737876802097,-0.0,0.0
2020-11-03,1.0,-0.7427763819095478,-0.0,-0.7157948835084513,-0.39661375057103704,-0.0,0.0
2020-11-04,1.0,-0.74305357448508,-0.0,-0.7148970160324071,-0.3947908940491813,-0.0,0.0
2020-11-05,1.0,-0.7525041497338446,-0.0,-0.722855016885124,-0.3864976246351096,-0.0,0.0
2020-11-06,1.0,-0.749371356726483,-0.0,-0.7225111441307579,-0.38558692421991086,-0.0,0.0
