Date,IWF,IWM,MCY,MTUM,SPY,VLUE,VXX
2019-05-30,-0.0,-0.169819670317513,1.0,-0.0,-1.2152155474425637,-1.3026883504812479,0.0
2019-05-31,-0.0,-0.16958287190845334,1.0,-0.0,-1.2250645994832043,-1.296751568844592,0.0
2019-06-03,-0.0,-0.1807764351562787,1.0,-0.0,-1.2419289675689573,-1.2501193668050097,0.0
2019-06-04,-0.0,-0.18194515915606851,1.0,-0.0,-1.2313827832095858,-1.2623318385650224,0.0
2019-06-05,-0.0,-0.16747467438494934,1.0,-0.0,-1.2484081041968162,-1.2020260492040522,0.0
2019-06-06,-0.0,-0.182257831673163,1.0,-0.0,-1.230150137144507,-1.196694095568067,0.0
2019-06-07,-0.0,-0.20714569560348253,1.0,-0.0,-1.2161771612297243,-1.1892633936635237,0.0
2019-06-10,-0.0,-0.21082795660166528,1.0,-0.0,-1.2018887647334462,-1.1918321738817,0.0
2019-06-11,-0.0,-0.21279292984171827,1.0,-0.0,-1.2196023035966532,-1.1896120830164076,0.0
2019-06-12,-0.0,-0.2212187985406206,1.0,-0.0,-1.2084311671422894,-1.1827114113354764,0.0
2019-06-13,-0.0,-0.224171469740634,1.0,-0.0,-1.2043587896253602,-1.1737752161383286,0.0
2019-06-14,-0.0,-0.2204438369960076,1.0,-0.0,-1.204618206668345,-1.1716721217134842,0.0
2019-06-17,-0.0,-0.21441415521829824,1.0,-0.0,-1.2103143206502196,-1.1716535999424587,0.0
2019-06-18,-0.0,-0.2220392970902974,1.0,-0.0,-1.1915106832253677,-1.165419992126266,0.0
2019-06-19,-0.0,-0.21818116924834036,1.0,-0.0,-1.195517167535156,-1.1554357912770363,0.0
2019-06-20,-0.0,-0.22675850255165766,1.0,-0.0,-1.1865743549480747,-1.1554191499232718,0.0
2019-06-21,-0.0,-0.23257389382108604,1.0,-0.0,-1.1813028131350947,-1.1515670125147075,0.0
2019-06-24,-0.0,-0.2376849932079788,1.0,-0.0,-1.1819189247158075,-1.1551440623436047,0.0
2019-06-25,-0.0,-0.2237237237237237,1.0,-0.0,-1.192049192049192,-1.1592306592306592,0.0
2019-06-26,-0.0,-0.21948596623292826,1.0,-0.0,-1.1580456679929743,-1.207083198910277,0.0
2019-06-27,-0.0,-0.2164678915511622,1.0,-0.0,-1.1792199419791554,-1.1858457791626373,0.0
2019-06-28,-0.0,-0.20396620847651778,1.0,-0.0,-1.1893256013745703,-1.1863187285223367,0.0
2019-07-01,-0.0,-0.20437799556477576,1.0,-0.0,-1.1902854281422135,-1.18213033836469,0.0
2019-07-02,-0.0,-0.20621872766261617,1.0,-0.0,-1.1864903502501787,-1.1812723373838456,0.0
2019-07-03,-0.0,-0.20763484290667333,1.0,-0.0,-1.1841870107588375,-1.1825428030167637,0.0
2019-07-05,-0.0,-0.18960102776389975,1.0,-0.0,-1.1913853400899292,-1.187638284205267,0.0
2019-07-08,-0.0,-0.19467161887075463,1.0,-0.0,-1.1854933752365988,-1.1911360308560408,0.0
2019-07-09,-0.0,-0.192935461980785,1.0,-0.0,-1.185935211971856,-1.1926854530518947,0.0
2019-07-10,-0.0,-0.16940983255382197,1.0,-0.0,-1.2027562569174195,-1.198079188832161,0.0
2019-07-11,-0.0,-0.16318900441532547,1.0,-0.0,-1.2125409485828231,-1.1850163794331292,0.0
2019-07-12,-0.0,-0.15522377473579688,1.0,-0.0,-1.2253705936591248,-1.1657919001347614,0.0
2019-07-15,-0.0,-0.17844735909252038,1.0,-0.0,-1.2265863169088975,-1.139808578518256,0.0
2019-07-16,-0.0,-0.22212511344919159,1.0,-0.0,-1.1684762513025648,-0.9708561632323777,0.0
2019-07-17,-0.0,-0.20159846123234065,1.0,-0.0,-1.1463819062147642,-0.9683624063142535,0.0
2019-07-18,-0.0,-0.19968901975055414,1.0,-0.0,-1.1460945512290337,-0.9625169550401959,0.0
2019-07-19,-0.0,-0.20367063492063492,1.0,-0.0,-1.1432539682539684,-0.9599537037037037,0.0
2019-07-22,-0.0,-0.19729354155637904,1.0,-0.0,-1.1447194282689253,-0.9666490206458442,0.0
2019-07-23,-0.0,-0.20129139072847682,1.0,-0.0,-1.142317880794702,-0.9676490066225165,0.0
2019-07-24,-0.0,-0.20392364442385946,1.0,-0.0,-1.1465577133026765,-0.9578191682932478,0.0
2019-07-25,-0.0,-0.18471105818530645,1.0,-0.0,-1.1754490423737223,-0.9477357679203465,0.0
2019-07-26,-0.0,-0.17398631902448697,1.0,-0.0,-1.1795710650672482,-0.9510260731634778,0.0
2019-07-29,-0.0,-0.16285298591363004,1.0,-0.0,-1.179419350572052,-0.9643872759738112,0.0
2019-07-30,-0.0,-0.19356375017009117,1.0,-0.0,-1.2332630289835353,-0.9749965981766225,0.0
2019-07-31,-0.0,-0.17745459511129316,1.0,-0.0,-1.2468592107059948,-0.9895534616960262,0.0
2019-08-01,-0.0,-0.193308803488689,1.0,-0.0,-1.2358272008721722,-0.9777868629054237,0.0
2019-08-02,-0.0,-0.18292350657312173,1.0,-0.0,-1.2425243512022341,-0.9802806348341393,0.0
2019-08-05,-0.0,-0.17812925170068028,1.0,-0.0,-1.2399659863945578,-0.9832993197278913,0.0
2019-08-06,-0.0,-0.1833539624661292,1.0,-0.0,-1.18917472317934,-0.9727695447094639,0.0
2019-08-07,-0.0,-0.18793356456776947,1.0,-0.0,-1.1708577908217717,-0.9763207043756671,0.0
2019-08-08,-0.0,-0.19274459508977648,1.0,-0.0,-1.1691595322962123,-0.9693194310270162,0.0
2019-08-09,-0.0,-0.17895677500496457,1.0,-0.0,-1.1508572185079762,-0.9798768782683523,0.0
2019-08-12,-0.0,-0.17614181301054999,1.0,-0.0,-1.1583490425637464,-0.9727155471772992,0.0
2019-08-13,-0.0,-0.15566925235187326,1.0,-0.0,-1.16128073939594,-0.983924740056115,0.0
2019-08-14,-0.0,-0.16482108237768214,1.0,-0.0,-1.142739789044787,-0.9783458745440805,0.0
2019-08-15,-0.0,-0.18852931752643384,1.0,-0.0,-1.0885613585389298,-0.9270105735341237,0.0
2019-08-16,-0.0,-0.18630971465213209,1.0,-0.0,-1.0947098428983648,-0.9251362616223148,0.0
2019-08-19,-0.0,-0.16703394973012678,1.0,-0.0,-1.1105681709303439,-0.9161636485580148,0.0
2019-08-20,-0.0,-0.1739268882944848,1.0,-0.0,-1.107629601324672,-0.9027830849573303,0.0
2019-08-21,-0.0,-0.1736018324107654,1.0,-0.0,-1.1048228033339695,-0.9028122415219189,0.0
2019-08-22,-0.0,-0.17575083426028923,1.0,-0.0,-1.1024312728428414,-0.8999523279834737,0.0
2019-08-23,-0.0,-0.1742212333121424,1.0,-0.0,-1.102383979656707,-0.9020343293070565,0.0
2019-08-26,-0.0,-0.16312435249427057,1.0,-0.0,-1.0930524597369164,-0.8832449062882617,0.0
2019-08-27,-0.0,-0.1606756714406594,1.0,-0.0,-1.0867466858879942,-0.886489705098875,0.0
2019-08-28,-0.0,-0.14762934411331516,1.0,-0.0,-1.1050734856319138,-0.8809814797405283,0.0
2019-08-29,-0.0,-0.13991292636326622,1.0,-0.0,-1.1133523350142513,-0.8788799448742445,0.0
2019-08-30,-0.0,-0.14244375991785682,1.0,-0.0,-1.0992874700519617,-0.869784374124895,0.0
2019-09-03,-0.0,-0.1333415948943553,1.0,-0.0,-1.0896585909907677,-0.8750851973480388,0.0
2019-09-04,-0.0,-0.11087697551905795,1.0,-0.0,-1.0975209172606135,-0.8904555314533623,0.0
2019-09-05,-0.0,-0.1203497713508837,1.0,-0.0,-1.096279817080707,-0.8732233345692745,0.0
2019-09-06,-0.0,-0.11906228821391163,1.0,-0.0,-1.1029511428747458,-0.8585114903579569,0.0
2019-09-09,-0.0,-0.11688391729068441,1.0,-0.0,-1.1020923854426674,-0.862623647961542,0.0
2019-09-10,-0.0,-0.10128622346195569,1.0,-0.0,-1.197024639702464,-0.8010227801022781,0.0
2019-09-11,-0.0,-0.09401444468553362,1.0,-0.0,-1.2164842999287064,-0.7892501782337807,0.0
2019-09-12,-0.0,-0.08183620369223144,1.0,-0.0,-1.2234233676124395,-0.7922500309750959,0.0
2019-09-13,-0.0,-0.07857718287166139,1.0,-0.0,-1.2178843651236289,-0.8019768234492161,0.0
2019-09-16,-0.0,-0.07841982958946553,1.0,-0.0,-1.2173508907823394,-0.802602633617351,0.0
2019-09-17,-0.0,-0.049064191802010826,1.0,-0.0,-1.228955916473318,-0.8155297757153906,0.0
2019-09-18,-0.0,-0.0469499551236421,1.0,-0.0,-1.2343164866454148,-0.8136547924855313,0.0
2019-09-19,-0.0,-0.039446024483739336,1.0,-0.0,-1.244775565722765,-0.8071596389266724,0.0
2019-09-20,-0.0,-0.054531941906914815,1.0,-0.0,-1.2401449230483388,-0.8019694670671662,0.0
2019-09-23,-0.0,-0.05765117936955646,1.0,-0.0,-1.23491305830208,-0.8069615348851628,0.0
