Date,AVID,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-22,1.0,-0.0,-0.9900368204461772,-0.35116598079561046,-2.586528048516353,-2.2919644790989824,0.0
2019-05-23,1.0,-0.0,-0.9789056875449965,-0.35399568034557233,-2.5856011519078477,-2.2809935205183587,0.0
2019-05-24,1.0,-0.0,-0.9404795889237797,-0.3616899800171282,-2.569012275192692,-2.265629460462461,0.0
2019-05-28,1.0,-0.0,-0.9429611650485437,-0.3561536264991433,-2.5711736150770985,-2.268489434608795,0.0
2019-05-29,1.0,-0.0,-0.9522861409372112,-0.3561828912749769,-2.5641754959823646,-2.2381426438171084,0.0
2019-05-30,1.0,-0.0,-0.9472561842479386,-0.35143588285470573,-2.5641171452942846,-2.2454506681831106,0.0
2019-05-31,1.0,-0.0,-0.9559493310560774,-0.34073441502988894,-2.5620552234557357,-2.2577569029319666,0.0
2019-06-03,1.0,-0.0,-0.9502505116082139,-0.37562627902053486,-2.5418107402441605,-2.1889774892385856,0.0
2019-06-04,1.0,-0.0,-0.9420966942733773,-0.4000141572874637,-2.5761308133361647,-2.16040206696397,0.0
2019-06-05,1.0,-0.0,-0.9029965156794426,-0.44055749128919863,-2.5711498257839724,-2.0538675958188155,0.0
2019-06-06,1.0,-0.0,-0.900374116668976,-0.40764860745462106,-2.5496743799362616,-2.0703893584591935,0.0
2019-06-07,1.0,-0.0,-0.922959994472466,-0.41504871139362953,-2.517722655980101,-2.0536861742555104,0.0
2019-06-10,1.0,-0.0,-0.9260944501895898,-0.4055842812823164,-2.5051361599448465,-2.057359531196139,0.0
2019-06-11,1.0,-0.0,-0.9323396880415945,-0.44499133448873485,-2.4998960138648183,-2.05525129982669,0.0
2019-06-12,1.0,-0.0,-0.9249585406301826,-0.4438225538971808,-2.489082365948038,-2.0519624101713654,0.0
2019-06-13,1.0,-0.0,-0.9562144935568796,-0.47180268809754744,-2.4722183732852985,-2.027920188443952,0.0
2019-06-14,1.0,-0.0,-0.9381664589392051,-0.49916909015371835,-2.4813045284586623,-2.0055393989752113,0.0
2019-06-17,1.0,-0.0,-0.9391653401619487,-0.5004498581216693,-2.480586891826424,-2.0006920894179525,0.0
2019-06-18,1.0,-0.0,-0.9244851258581235,-0.507177033492823,-2.488107620830733,-2.0144927536231885,0.0
2019-06-19,1.0,-0.0,-0.9122624497156333,-0.5110278818143986,-2.49250936329588,-2.0199056734637257,0.0
2019-06-20,1.0,-0.0,-0.9271114806346566,-0.49719393057576383,-2.4859696528788193,-2.0183607011709275,0.0
2019-06-21,1.0,-0.0,-0.9340438784690981,-0.497404664682677,-2.4760191016679354,-2.0134957436500796,0.0
2019-06-24,1.0,-0.0,-0.9045637397697324,-0.502635594395894,-2.475169926480788,-2.053405465390484,0.0
2019-06-25,1.0,-0.0,-0.8915153195619021,-0.5044364342159989,-2.47968944960488,-2.056217939830861,0.0
2019-06-26,1.0,-0.0,-0.8913179262960649,-0.4812270108959678,-2.4578388507183013,-2.109723089735582,0.0
2019-06-27,1.0,-0.0,-0.8787984145747861,-0.4989221889993742,-2.459147486266602,-2.1167512690355332,0.0
2019-06-28,1.0,-0.0,-0.845052807115064,-0.510561423012785,-2.4756114508060034,-2.1170789327404114,0.0
2019-07-01,1.0,-0.0,-0.8386895259248976,-0.509682793086694,-2.478933851599917,-2.113833553133893,0.0
2019-07-02,1.0,-0.0,-0.8451465391810434,-0.5007967851451534,-2.4719046629252404,-2.110718492343934,0.0
2019-07-03,1.0,-0.0,-0.843092469545958,-0.5010382059800664,-2.4674003322259135,-2.1097729789590254,0.0
2019-07-05,1.0,-0.0,-0.853024541997926,-0.494089180781196,-2.461320428620809,-2.104873833390944,0.0
2019-07-08,1.0,-0.0,-0.8605922236059222,-0.48602462986024636,-2.4616023246160235,-2.110350076103501,0.0
2019-07-09,1.0,-0.0,-0.8537951057652425,-0.4841006497995299,-2.462048942347573,-2.11281625881377,0.0
2019-07-10,1.0,-0.0,-0.7987369577155409,-0.4721993410214168,-2.48441790225151,-2.109006040637013,0.0
2019-07-11,1.0,-0.0,-0.7858465336350545,-0.4917369539875197,-2.484399643420421,-2.0952478913803745,0.0
2019-07-12,1.0,-0.0,-0.7758396607155074,-0.49791367398590874,-2.4871058211916,-2.0796224091935156,0.0
2019-07-15,1.0,-0.0,-0.8544442235036787,-0.5347650294955922,-2.3247829256976202,-1.9142307947239345,0.0
2019-07-16,1.0,-0.0,-0.8609924416694051,-0.5955964508708511,-2.2828787380874136,-1.8329937561616827,0.0
2019-07-17,1.0,-0.0,-0.878423645320197,-0.58752052545156,-2.2780295566502464,-1.8241707717569786,0.0
2019-07-18,1.0,-0.0,-0.8759892733337693,-0.5936294067630322,-2.2614297861207406,-1.8096016744064363,0.0
2019-07-19,1.0,-0.0,-0.8818092428711898,-0.5969190429367421,-2.2695509668961,-1.8070140937397576,0.0
2019-07-22,1.0,-0.0,-0.858564693556836,-0.5816526977475118,-2.272197485594552,-1.8355159769512837,0.0
2019-07-23,1.0,-0.0,-0.8663476664918721,-0.5797063450445726,-2.2714341898269534,-1.8373099108547457,0.0
2019-07-24,1.0,-0.0,-0.8656354460247754,-0.6007734154814184,-2.266500622665006,-1.821459002425116,0.0
2019-07-25,1.0,-0.0,-0.8441261119832549,-0.6105442176870749,-2.276556776556777,-1.8099162742019885,0.0
2019-07-26,1.0,-0.0,-0.8192385554757396,-0.6137268987135114,-2.2838111408607067,-1.8135571083393198,0.0
2019-07-29,1.0,-0.0,-0.7961691835000326,-0.617702817545924,-2.2852193240504675,-1.8380728247368765,0.0
2019-07-30,1.0,-0.0,-0.799660330524528,-0.6211378927428309,-2.2749363119733492,-1.836370762296688,0.0
2019-07-31,1.0,-0.0,-0.8170019467878002,-0.6118754055807918,-2.2427644386761845,-1.8176508760545103,0.0
2019-08-01,1.0,-0.0,-0.8582517938682322,-0.5994129158512721,-2.255772994129159,-1.8097195042400525,0.0
2019-08-02,1.0,-0.0,-0.8375717266562338,-0.6199139280125195,-2.2518257694314032,-1.8112284820031301,0.0
2019-08-05,1.0,-0.0,-0.8331163759437646,-0.6120801874511845,-2.254621192397813,-1.808903931267899,0.0
2019-08-06,1.0,-0.0,-0.8159954189730865,-0.5800089075523319,-2.1841318317745113,-1.782401221607177,0.0
2019-08-07,1.0,-0.583622299279808,-1.4515870898906373,-1.152218369342936,-2.392015648617409,-2.311816484395839,0.0
2019-08-08,1.0,-0.5863725315780111,-1.450186799501868,-1.1521081658067958,-2.3932574275040026,-2.3132894502757515,0.0
2019-08-09,1.0,-0.5553311083787106,-1.4228877568944316,-1.1256806604602143,-2.3716845248550853,-2.307219392236079,0.0
2019-08-12,1.0,-0.5506345733041574,-1.4105908096280086,-1.138030634573304,-2.36691466083151,-2.2866520787746167,0.0
2019-08-13,1.0,-0.5359511343804538,-1.3910994764397908,-1.130017452006981,-2.373996509598604,-2.2949389179755673,0.0
2019-08-14,1.0,-0.5090121317157712,-1.3924610051993067,-1.1194107452339688,-2.3596187175043326,-2.284922010398614,0.0
2019-08-15,1.0,-0.4809147326362323,-1.38901640737907,-1.1113661480914734,-2.324917112981382,-2.1950182776502594,0.0
2019-08-16,1.0,-0.4809556197925523,-1.3865839143002892,-1.1129909879272233,-2.3249447372895764,-2.1965652099982993,0.0
2019-08-19,1.0,-0.49339919938676435,-1.3509070777616898,-1.130908781194106,-2.349118473724555,-2.1927433779064818,0.0
2019-08-20,1.0,-0.4808674537385917,-1.350330737670602,-1.09788160428703,-2.3053671606798964,-2.138658628485305,0.0
2019-08-21,1.0,-0.4892904953145917,-1.3468875502008033,-1.1245816599732263,-2.292001338688086,-2.1140394912985276,0.0
2019-08-22,1.0,-0.48463593854375414,-1.345691382765531,-1.119321977287909,-2.290497661990648,-2.10996993987976,0.0
2019-08-23,1.0,-0.48534936138241924,-1.3457717672593705,-1.119041656231739,-2.2889222806578178,-2.108940646130729,0.0
2019-08-26,1.0,-0.4543300653594771,-1.296078431372549,-1.0930555555555554,-2.262908496732026,-2.063562091503268,0.0
2019-08-27,1.0,-0.45631856968711904,-1.2841121495327104,-1.0830556684274684,-2.2476229175132056,-2.055749695245835,0.0
2019-08-28,1.0,-0.475831558250041,-1.2449614943470426,-1.1328035392429954,-2.28223824348681,-2.056775356382107,0.0
2019-08-29,1.0,-0.4740297037827193,-1.23680971527037,-1.132518257159268,-2.2916222203987853,-2.070484942972019,0.0
2019-08-30,1.0,-0.46560717196414014,-1.2205378973105134,-1.1312143439282805,-2.2810920945395274,-2.0515077424612875,0.0
2019-09-03,1.0,-0.4711703606771898,-1.2254027970884107,-1.1400997791772307,-2.2808538480412204,-2.061012513290259,0.0
2019-09-04,1.0,-0.46262064452805496,-1.2164240143955505,-1.1485359070832653,-2.2854572223131036,-2.0662522493047604,0.0
