Date,IWF,IWM,MTUM,SPY,TIGO,VLUE,VXX
2020-08-14,-0.2625440202845471,-0.6808564586561487,-0.19690097196788278,-0.5512325679673193,1.0,-0.12573601915762786,0.0
2020-08-17,-0.2640419355747823,-0.682101287940704,-0.19702392695093426,-0.5502353239579517,1.0,-0.12484851900910296,0.0
2020-08-18,-0.2651953997004719,-0.6773856283025799,-0.18279691429540254,-0.5635084348243804,1.0,-0.13682217638249172,0.0
2020-08-19,-0.26644615950018374,-0.6774375936448704,-0.18191841234840134,-0.5628586775224041,1.0,-0.138382382042801,0.0
2020-08-20,-0.26519071450787457,-0.6787117934797976,-0.18138377583623153,-0.5623603924562446,1.0,-0.13984788079282948,0.0
2020-08-21,-0.2575612233382237,-0.6819772034759056,-0.16885791671368922,-0.5605180002257082,1.0,-0.1524376481209796,0.0
2020-08-24,-0.256690379403794,-0.6868224932249323,-0.1685862691960253,-0.5597052845528455,1.0,-0.15114046973803072,0.0
2020-08-25,-0.25676172173077466,-0.6835768589435605,-0.16256394313653452,-0.5647910013283215,1.0,-0.15855071644575078,0.0
2020-08-26,-0.2647693093468021,-0.6836445150672493,-0.16644912320526642,-0.5691504454911753,1.0,-0.15348164122354008,0.0
2020-08-27,-0.2676604202157865,-0.6820272572402044,-0.16766042021578648,-0.5702157864849517,1.0,-0.15170357751277683,0.0
2020-08-28,-0.2677735206470839,-0.6780190151837662,-0.1682418050234142,-0.5700865616574429,1.0,-0.15402298850574714,0.0
2020-08-31,-0.26559407340383423,-0.6744047955663632,-0.17338686874399142,-0.5644121472600804,1.0,-0.14977662161397956,0.0
2020-09-01,-0.2646011194662747,-0.6757222819019618,-0.16913552326567535,-0.5677050941369367,1.0,-0.14977101826200034,0.0
2020-09-02,-0.2569301486139703,-0.6754462649107471,-0.16708496658300667,-0.5643100871379826,1.0,-0.15619976876004626,0.0
2020-09-03,-0.26301686692615783,-0.6800925142438088,-0.170643650927963,-0.5610650420262876,1.0,-0.14570993399898458,0.0
2020-09-04,-0.2333324015318816,-0.6853772398177397,-0.14687054482430884,-0.5654543929779442,1.0,-0.16439773013166356,0.0
2020-09-08,-0.22997596556928063,-0.6850371695265776,-0.14401095522888602,-0.5620144206584315,1.0,-0.17369068246604435,0.0
2020-09-09,-0.21536920036739127,-0.6930891480419716,-0.1201258036683459,-0.5631105791978624,1.0,-0.19154443485763592,0.0
2020-09-10,-0.24398146832276954,-0.6970696074808856,-0.15078304863144132,-0.5838331012136544,1.0,-0.1666145581672967,0.0
2020-09-11,-0.2416094042819013,-0.6984496564256915,-0.15043443693565792,-0.582173888352547,1.0,-0.1667897098074848,0.0
2020-09-14,-0.24117663761038077,-0.6953065106902524,-0.15023140918254352,-0.5823277208325052,1.0,-0.17030580084613417,0.0
2020-09-15,-0.2453012321844302,-0.6833513145193345,-0.14326273351882346,-0.5909374822554085,1.0,-0.17631026063255922,0.0
2020-09-16,-0.24616564417177914,-0.68095319245626,-0.1440013633265167,-0.5896671211088389,1.0,-0.17947625539650078,0.0
2020-09-17,-0.24616564417177914,-0.6801863212906157,-0.14394455805498751,-0.5892694842081345,1.0,-0.18069756873437853,0.0
2020-09-18,-0.24358100431720064,-0.6776868893433311,-0.14615996364462622,-0.5893546921154282,1.0,-0.18348102703930927,0.0
2020-09-21,-0.2422762380736029,-0.6784700136301681,-0.14805770104497956,-0.5877726033621082,1.0,-0.18304179918218993,0.0
2020-09-22,-0.24030589037980438,-0.6824539458721856,-0.14674778257903115,-0.5873891289515578,1.0,-0.1859790766431658,0.0
2020-09-23,-0.23092889027892297,-0.6812999346052144,-0.15174433482130165,-0.5850274373773847,1.0,-0.19425094538113788,0.0
2020-09-24,-0.2249206529131716,-0.6771707095896622,-0.14713216957605985,-0.5853264565858082,1.0,-0.19927454092042618,0.0
2020-09-25,-0.22530294860515934,-0.6787183925986888,-0.14953032323977636,-0.5859465902318585,1.0,-0.19842778897181937,0.0
2020-09-28,-0.222250566893424,-0.6765873015873015,-0.1443310657596372,-0.586281179138322,1.0,-0.20504535147392292,0.0
2020-09-29,-0.2211492169578885,-0.6757101186599077,-0.1457619438701821,-0.5854549573787206,1.0,-0.20387414686641558,0.0
2020-09-30,-0.22197658929229375,-0.6760196128447128,-0.14939205849842702,-0.5841340022106964,1.0,-0.2026755094521441,0.0
2020-10-01,-0.2223861122142168,-0.6747035797356328,-0.1508764962841096,-0.5855222102456459,1.0,-0.20304078969762296,0.0
2020-10-02,-0.2221497077350888,-0.6684637648260598,-0.14911185517280517,-0.5904886215311277,1.0,-0.2073094603030475,0.0
2020-10-05,-0.22071548129024934,-0.6698629748361655,-0.14752191551533375,-0.590938750035462,1.0,-0.20792079207920788,0.0
2020-10-06,-0.2220898908265986,-0.6679994328654473,-0.14819225861335603,-0.5912094144335743,1.0,-0.20621012335176522,0.0
2020-10-07,-0.21722379603399433,-0.6744475920679888,-0.1471388101983003,-0.5855807365439094,1.0,-0.2084419263456091,0.0
2020-10-08,-0.2115979166086399,-0.667910759546556,-0.15394256747347018,-0.5545776118987271,1.0,-0.1972537113890204,0.0
2020-10-09,-0.20848862435334037,-0.6647104633698615,-0.15113756466596204,-0.5498414640930077,1.0,-0.20715358513656337,0.0
2020-10-12,-0.20414176511466298,-0.6634607366226546,-0.15082696316886726,-0.5486587908269631,1.0,-0.2126198749131341,0.0
2020-10-13,-0.19888919744515415,-0.6663149125242989,-0.15068036656484313,-0.5464315467925577,1.0,-0.21466259372396557,0.0
2020-10-14,-0.1978223432031554,-0.6671296039108938,-0.14810288317315703,-0.5483306482973168,1.0,-0.2162379867785123,0.0
2020-10-15,-0.19525461357014015,-0.665991397252671,-0.14885527958928818,-0.5453586790620231,1.0,-0.21964756486748993,0.0
2020-10-16,-0.197633727712048,-0.6640004443703827,-0.14978059212353498,-0.5463811586957729,1.0,-0.2195189690607121,0.0
2020-10-19,-0.19434501512250618,-0.6649185604484031,-0.15616415549821028,-0.5456588695579788,1.0,-0.21368517439440604,0.0
2020-10-20,-0.19221458582598294,-0.6651548457107878,-0.15401096302067394,-0.5429755975402766,1.0,-0.22810873980912102,0.0
2020-10-21,-0.1922927100723428,-0.6658041179744018,-0.15414579855314411,-0.5424596549805231,1.0,-0.22774067890929328,0.0
2020-10-22,-0.19221993433134846,-0.6657855195058157,-0.15395959708386667,-0.5421281095219546,1.0,-0.228476821192053,0.0
2020-10-23,-0.18950973022634263,-0.66847629388346,-0.15301094128455692,-0.5421921545700047,1.0,-0.23085275202539043,0.0
2020-10-26,-0.18880729862038273,-0.6681964842011571,-0.15334334668446817,-0.5400534045393859,1.0,-0.231113707165109,0.0
2020-10-27,-0.19061968137049748,-0.6705449066711308,-0.14832175441533438,-0.5482547919979911,1.0,-0.23235958818113336,0.0
2020-10-28,-0.18575177265367654,-0.6706772374518453,-0.1439338953715594,-0.5483501758695773,1.0,-0.24286751158505945,0.0
