Date,IWF,IWM,MSB,MTUM,SPY,VLUE,VXX
2019-04-15,-0.0,-0.4683185312336742,1.0,-0.0,-1.1880737368460332,-1.0752294947384133,0.0
2019-04-16,-0.0,-0.4672862033936566,1.0,-0.0,-1.216637194777832,-1.078445389217051,0.0
2019-04-17,-0.0,-0.45492883500263576,1.0,-0.0,-1.2295353565780556,-1.0808795843060472,0.0
2019-04-18,-0.0,-0.4773681225184344,1.0,-0.0,-1.2333900548307808,-1.0707128001512574,0.0
2019-04-22,-0.0,-0.48419054849117477,1.0,-0.0,-1.2375782881002086,-1.0740178401973808,0.0
2019-04-23,-0.0,-0.4871103686548464,1.0,-0.0,-1.2426439880025817,-1.0668590303352443,0.0
2019-04-24,-0.0,-0.4486692015209125,1.0,-0.0,-1.2575665399239542,-1.0960456273764259,0.0
2019-04-25,-0.0,-0.4393627563076454,1.0,-0.0,-1.2680844576568338,-1.1038188886348044,0.0
2019-04-26,-0.0,-0.43035462075810216,1.0,-0.0,-1.280070237050044,-1.1068442951482995,0.0
2019-04-29,-0.0,-0.44093222609161536,1.0,-0.0,-1.2876659905858943,-1.0982740805939306,0.0
2019-04-30,-0.0,-0.43252343600535675,1.0,-0.0,-1.2910273579491103,-1.1027357949110388,0.0
2019-05-01,-0.0,-0.42869169249607775,1.0,-0.0,-1.3102590594267784,-1.0876286687330194,0.0
2019-05-02,-0.0,-0.4247916188728302,1.0,-0.0,-1.3142157987305958,-1.0844995029441005,0.0
2019-05-03,-0.0,-0.40246266104207046,1.0,-0.0,-1.3181317219625281,-1.079846463725155,0.0
2019-05-06,-0.0,-0.37832929782082325,1.0,-0.0,-1.30141495157385,-1.1035865617433414,0.0
2019-05-07,-0.0,-0.37966330471298415,1.0,-0.0,-1.2741554497394174,-1.0955719695549473,0.0
2019-05-08,-0.0,-0.38076951756021177,1.0,-0.0,-1.24945939900082,-1.0980538364029528,0.0
2019-05-09,-0.0,-0.38031161473087816,1.0,-0.0,-1.2534665275085732,-1.0937080661994931,0.0
2019-05-10,-0.0,-0.3841976043449148,1.0,-0.0,-1.2474146268878805,-1.0883490811695558,0.0
2019-05-13,-0.0,-0.38479553903345726,1.0,-0.0,-1.2442007434944238,-1.0885130111524164,0.0
2019-05-14,-0.0,-0.368181651443454,1.0,-0.0,-1.2323465756942151,-1.0677157844539817,0.0
2019-05-15,-0.0,-0.35832575068243855,1.0,-0.0,-1.2234758871701548,-1.0578707916287535,0.0
2019-05-16,-0.0,-0.3640193194610887,1.0,-0.0,-1.2153829393180084,-1.0520753894759778,0.0
2019-05-17,-0.0,-0.35374322801148966,1.0,-0.0,-1.2111769625131805,-1.0710831545649566,0.0
2019-05-20,-0.0,-0.3403907611853573,1.0,-0.0,-1.2158991865194655,-1.075319581638582,0.0
2019-05-21,-0.0,-0.34010741762229635,1.0,-0.0,-1.2140368703730584,-1.0747931484976048,0.0
2019-05-22,-0.0,-0.33902430164553743,1.0,-0.0,-1.2164626393984528,-1.0770460241926696,0.0
2019-05-23,-0.0,-0.32776186505202853,1.0,-0.0,-1.2105072332402742,-1.0874515064718464,0.0
2019-05-24,-0.0,-0.3116413593637021,1.0,-0.0,-1.213702096890817,-1.0900216919739696,0.0
2019-05-28,-0.0,-0.3201013207888547,1.0,-0.0,-1.21183282069839,-1.086701646462819,0.0
2019-05-29,-0.0,-0.34147047123069696,1.0,-0.0,-1.2234277241329428,-1.0516437018552676,0.0
2019-05-30,-0.0,-0.34109059371951,1.0,-0.0,-1.2214794203736494,-1.0510967368915551,0.0
2019-05-31,-0.0,-0.3510476878612717,1.0,-0.0,-1.213619942196532,-1.048049132947977,0.0
2019-06-03,-0.0,-0.3531801675475497,1.0,-0.0,-1.217200589652321,-1.025060223636429,0.0
2019-06-04,-0.0,-0.36455305558545953,1.0,-0.0,-1.2273657013672086,-0.9965191803925791,0.0
2019-06-05,-0.0,-0.36433035080244286,1.0,-0.0,-1.2656582871751172,-0.9206788808407895,0.0
2019-06-06,-0.0,-0.369104652400724,1.0,-0.0,-1.2507895950885413,-0.9288477234820256,0.0
2019-06-07,-0.0,-0.382784792169102,1.0,-0.0,-1.2389700666761243,-0.924812030075188,0.0
2019-06-10,-0.0,-0.38166235789921027,1.0,-0.0,-1.2318234939972375,-0.9279668520026915,0.0
2019-06-11,-0.0,-0.38148687528860153,1.0,-0.0,-1.246083898696409,-0.9244485490001065,0.0
2019-06-12,-0.0,-0.38709791947738403,1.0,-0.0,-1.242810480721437,-0.920471490449478,0.0
2019-06-13,-0.0,-0.41267700606877944,1.0,-0.0,-1.2282357951520744,-0.9080810590197678,0.0
2019-06-14,-0.0,-0.4111134766872472,1.0,-0.0,-1.2365339578454333,-0.9007167695692285,0.0
2019-06-17,-0.0,-0.4144272072136036,1.0,-0.0,-1.2312826156413077,-0.9043274521637261,0.0
2019-06-18,-0.0,-0.4236813167322905,1.0,-0.0,-1.2241495512752298,-0.8994359902096414,0.0
2019-06-19,-0.0,-0.4138553577117774,1.0,-0.0,-1.2370703387730537,-0.8890226202697439,0.0
2019-06-20,-0.0,-0.4121145608383191,1.0,-0.0,-1.2377243601090382,-0.8903600382341488,0.0
2019-06-21,-0.0,-0.41998300524005094,1.0,-0.0,-1.226667610819997,-0.8939597790681205,0.0
2019-06-24,-0.0,-0.40760715299460687,1.0,-0.0,-1.2259437978995176,-0.9145614533068408,0.0
2019-06-25,-0.0,-0.39614674992903776,1.0,-0.0,-1.2337851263128017,-0.9181805279591259,0.0
2019-06-26,-0.0,-0.3949320367675764,1.0,-0.0,-1.2153884373780033,-0.938673386095042,0.0
2019-06-27,-0.0,-0.3838749778014562,1.0,-0.0,-1.2208133546439353,-0.9470431539690995,0.0
2019-06-28,-0.0,-0.36447307869305107,1.0,-0.003008956069241389,-1.2294948493751992,-0.9430068321002514,0.0
2019-07-01,-0.0,-0.3581962864721485,1.0,-0.006259946949602122,-1.2395048629531389,-0.9327320954907162,0.0
2019-07-02,-0.0,-0.36098060687413897,1.0,-0.0022607651276979053,-1.2358260623829878,-0.9334134020982725,0.0
2019-07-03,-0.0,-0.34564269766452854,1.0,-0.014849204380338096,-1.2512669667221887,-0.9321685508735869,0.0
2019-07-05,-0.0,-0.3327785843277504,1.0,-0.019191954959102017,-1.2516199851280054,-0.9373605750504586,0.0
2019-07-08,-0.0,-0.34277353955481243,1.0,-0.0049813634305221725,-1.2077542062911486,-0.9279618211586025,0.0
2019-07-09,-0.0,-0.3408547364042841,1.0,-0.004505909673841462,-1.2007902672351047,-0.9199334511802016,0.0
2019-07-10,-0.0,-0.31101556811483655,1.0,-0.0,-1.2254082729447662,-0.9308969869283312,0.0
2019-07-11,-0.0,-0.30998959417273675,1.0,-0.0,-1.2279223031564341,-0.9307318765175165,0.0
2019-07-12,-0.0,-0.312233803109526,1.0,-0.0,-1.2040583122684303,-0.9464316631462308,0.0
2019-07-15,-0.0,-0.33078201842488053,1.0,-0.0033940569370367805,-1.1971670014545959,-0.9320149615571103,0.0
2019-07-16,-0.0,-0.3735949022696356,1.0,-0.0016825374096083626,-1.261509271855087,-0.943080117419632,0.0
2019-07-17,-0.0,-0.36943630778023856,1.0,-0.002286204186611417,-1.2550903765092518,-0.9453811531042365,0.0
2019-07-18,-0.0,-0.36958150486995617,1.0,-0.004638053444646616,-1.2528809447358094,-0.9405972385743337,0.0
2019-07-19,-0.0,-0.37400407302868977,1.0,-0.0075744042302333045,-1.256279252563507,-0.9349744542498837,0.0
2019-07-22,-0.0,-0.36223486067889976,1.0,-0.0,-1.2558929785027007,-0.9588296312193727,0.0
2019-07-23,-0.0,-0.3652531758811952,1.0,-0.0,-1.2532116657720525,-0.9599928430846306,0.0
2019-07-24,-0.0,-0.36800834502356033,1.0,-0.024207762310708248,-1.2594510988813352,-0.9453616776374951,0.0
2019-07-25,-0.0,-0.3324554441157371,1.0,-0.041020275633162566,-1.3040262645212497,-0.930298001298795,0.0
2019-07-26,-0.0,-0.32965328137965866,1.0,-0.03943428220947433,-1.3075008117761662,-0.9313056968647401,0.0
2019-07-29,-0.0,-0.31377928594635573,1.0,-0.04122594852171402,-1.3067759286668352,-0.9481968159994225,0.0
2019-07-30,-0.0,-0.31756732398428206,1.0,-0.043837196726630376,-1.2999747647716209,-0.9436533400627275,0.0
2019-07-31,-0.0,-0.35299216295279706,1.0,-0.04073819928491458,-1.2885622449348115,-0.9292859980497669,0.0
2019-08-01,-0.0,-0.35734641607445616,1.0,-0.03892355975614155,-1.2860286425453626,-0.9251109267342448,0.0
2019-08-02,-0.0,-0.35621340273259594,1.0,-0.031193522735487603,-1.2943323935516517,-0.9328056097737295,0.0
2019-08-05,-0.0,-0.3518992821326792,1.0,-0.01630532809061722,-1.2994841455935933,-0.939648641823888,0.0
2019-08-06,-0.0,-0.3541141823084838,1.0,-0.016073519497569456,-1.240641521484583,-0.9374090763935704,0.0
2019-08-07,-0.0,-0.3568219604513778,1.0,-0.0,-1.2336481658353673,-0.9470090912306768,0.0
2019-08-08,-0.0,-0.3564148253741981,1.0,-0.0,-1.2457947255880255,-0.9615466856735566,0.0
2019-08-09,-0.0,-0.33512957776438473,1.0,-0.0,-1.2219661786081468,-0.98812351543943,0.0
2019-08-12,-0.0,-0.3337350251648118,1.0,-0.0,-1.2286453533706672,-0.9819593109803644,0.0
2019-08-13,-0.0,-0.31242699890277137,1.0,-0.0,-1.2325770714614377,-0.9944430679927795,0.0
2019-08-14,-0.0,-0.31952078928823113,1.0,-0.0,-1.2145172656800562,-0.9895701198026778,0.0
2019-08-15,-0.0,-0.34690627055849865,1.0,-0.002527613309788442,-1.1891901249956718,-0.9238599771476057,0.0
2019-08-16,-0.0,-0.3585389520377045,1.0,-0.0,-1.175006930967563,-0.9319378985306349,0.0
2019-08-19,-0.0,-0.3501244641128475,1.0,-0.0,-1.177326787442954,-0.9298506430645831,0.0
2019-08-20,-0.0,-0.36499982721083735,1.0,-0.0,-1.1794242665100043,-0.9111518125583163,0.0
2019-08-21,-0.0,-0.3702962093488918,1.0,-0.006524891251812471,-1.1779672719740386,-0.8975350410826487,0.0
2019-08-22,-0.0,-0.37365062941886534,1.0,-0.00037937575444042077,-1.1787549577513363,-0.8960510432833247,0.0
2019-08-23,-0.0,-0.38225090202608936,1.0,-0.0031917846239245076,-1.1959478212600612,-0.8879406050513461,0.0
2019-08-26,-0.0,-0.37354900748677794,1.0,-0.004911051583213133,-1.1839068617350093,-0.8719692286558144,0.0
2019-08-27,-0.0,-0.36967538693329677,1.0,-0.005889604163813175,-1.176756608683742,-0.8718668675523901,0.0
2019-08-28,-0.0,-0.3701817933296883,1.0,-0.005569983597594313,-1.1772484964461454,-0.8642017495899399,0.0
2019-08-29,-0.0,-0.36065629806870625,1.0,-0.006836438215689626,-1.180481968894206,-0.870244402666211,0.0
2019-08-30,-0.0,-0.3529110989910008,1.0,-0.006340332697027543,-1.1850627215707663,-0.8644668666484865,0.0
2019-09-03,-0.0,-0.364472921849971,1.0,-0.02096043079649637,-1.1736477965986163,-0.8491530622678164,0.0
2019-09-04,-0.0,-0.39176855519200965,1.0,-0.02765627690718099,-1.184673669708972,-0.8399862235233339,0.0
2019-09-05,-0.0,-0.3988725422796645,1.0,-0.030283239378523303,-1.1805307300976213,-0.827684586827994,0.0
2019-09-06,-0.0,-0.4006315644950917,1.0,-0.02769959497494337,-1.1825358687444223,-0.8215487059792683,0.0
2019-09-09,-0.0,-0.4191158736174758,1.0,-0.03145780932363987,-1.1904351721048823,-0.8045343348378873,0.0
2019-09-10,-0.0,-0.42978635137938187,1.0,-0.0,-1.1842632925395835,-0.8430132061121483,0.0
2019-09-11,-0.0,-0.43375077838511034,1.0,-0.0,-1.171729052791808,-0.8540441430844808,0.0
2019-09-12,-0.0,-0.4584158072021391,1.0,-0.0,-1.1642532208216134,-0.8499149216932319,0.0
2019-09-13,-0.0,-0.4526009760149517,1.0,-0.0,-1.1627037690790156,-0.8457411829854982,0.0
