Date,HMLP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-17,1.0,-0.0,-0.16652697039340272,-0.0,-0.9042584831688523,-0.6330133838042449,0.0
2019-05-20,1.0,-0.0,-0.15869242199108471,-0.0,-0.9082263947048493,-0.6347156558152102,0.0
2019-05-21,1.0,-0.0,-0.14653018457322478,-0.0,-0.9108567744015476,-0.6292415571854598,0.0
2019-05-22,1.0,-0.0,-0.13855662413085756,-0.0,-0.9029224498494819,-0.6225590750459548,0.0
2019-05-23,1.0,-0.0,-0.14202412333253453,-0.0,-0.9032137817184547,-0.6173815799984024,0.0
2019-05-24,1.0,-0.0,-0.13865836791147995,-0.0,-0.9062666241089478,-0.6149058410469198,0.0
2019-05-28,1.0,-0.0,-0.14041387381636342,-0.0,-0.9057346526226193,-0.6137355037769975,0.0
2019-05-29,1.0,-0.0,-0.14821987584230914,-0.0,-0.9061654374701543,-0.5985302700695071,0.0
2019-05-30,1.0,-0.0,-0.15444362684980786,-0.0,-0.9587932303164092,-0.6120785980977299,0.0
2019-05-31,1.0,-0.0,-0.15225563909774437,-0.0,-0.9572027895826523,-0.6147706222076932,0.0
2019-06-03,1.0,-0.0,-0.1614570647614408,-0.0,-0.9595410137749992,-0.5853156883440231,0.0
2019-06-04,1.0,-0.0,-0.13189969931271478,-0.0,-0.9324795962199314,-0.6203286082474226,0.0
2019-06-05,1.0,-0.0,-0.12749906701498107,-0.0,-0.9374633470171136,-0.600709068614384,0.0
2019-06-06,1.0,-0.0,-0.13349521039570936,-0.0,-0.9103183285748593,-0.6244896870080316,0.0
2019-06-07,1.0,-0.0,-0.15604407331323533,-0.0,-0.8936317797401488,-0.6182002507803538,0.0
2019-06-10,1.0,-0.0,-0.16246841335283949,-0.0,-0.8756217582125282,-0.6218380103737199,0.0
2019-06-11,1.0,-0.0,-0.15999147848317,-0.0,-0.8860513421389008,-0.6169311887515977,0.0
2019-06-12,1.0,-0.0,-0.1591266142990281,-0.0,-0.8859539342297964,-0.6177073625349487,0.0
2019-06-13,1.0,-0.0,-0.16421333333333335,-0.0,-0.88336,-0.61912,0.0
2019-06-14,1.0,-0.0,-0.16658221096146153,-0.0,-0.8880117348979863,-0.6124283237765036,0.0
2019-06-17,1.0,-0.0,-0.16771577936626483,-0.0,-0.8850421423236958,-0.6144510828976849,0.0
2019-06-18,1.0,-0.0,-0.1701112029654124,-0.0,-0.8846902584068909,-0.6119363183018214,0.0
2019-06-19,1.0,-0.0,-0.15822397316793996,-0.0,-0.8985279633721085,-0.6051587829744189,0.0
2019-06-20,1.0,-0.0,-0.16200804711023475,-0.0,-0.8964534093634257,-0.6061445815236217,0.0
2019-06-21,1.0,-0.0,-0.1706113082690717,-0.0,-0.8851295461216213,-0.6125356885556474,0.0
2019-06-24,1.0,-0.0,-0.16377489640422405,-0.0,-0.8806309316936239,-0.629033551664216,0.0
2019-06-25,1.0,-0.0,-0.15708177445216462,-0.0,-0.883083912346339,-0.6322020309994656,0.0
2019-06-26,1.0,-0.0,-0.15626586845551488,-0.0,-0.8691503861880963,-0.6471924526284843,0.0
2019-06-27,1.0,-0.0,-0.15361768168682438,-0.0,-0.8779567590709623,-0.644225623461415,0.0
2019-06-28,1.0,-0.0,-0.164786278976283,-0.0,-0.8698646656840413,-0.6452365000669973,0.0
2019-07-01,1.0,-0.0,-0.15584589435356483,-0.0,-0.8846081764879119,-0.6368504189981526,0.0
2019-07-02,1.0,-0.0,-0.15458433573910718,-0.0,-0.8810478481689388,-0.6374766105319434,0.0
2019-07-03,1.0,-0.0,-0.1480222662313333,-0.0,-0.89238880265482,-0.6358186586736606,0.0
2019-07-05,1.0,-0.0,-0.15013634176335347,-0.0,-0.8864085975511949,-0.6368229695770732,0.0
2019-07-08,1.0,-0.0,-0.1552130164846928,-0.0,-0.8806197816313422,-0.6402536929993576,0.0
2019-07-09,1.0,-0.0,-0.14933347581011408,-0.0,-0.8777549221275345,-0.6443512408837122,0.0
2019-07-10,1.0,-0.0,-0.15060916960564286,-0.0,-0.8750133589825799,-0.6461739873891205,0.0
2019-07-11,1.0,-0.0,-0.14968042146925895,-0.0,-0.8804856523948332,-0.6441312545128768,0.0
2019-07-12,1.0,-0.0,-0.14663390925841854,-0.0,-0.8908323764253477,-0.632974604107138,0.0
2019-07-15,1.0,-0.0,-0.15644859813084114,-0.0,-0.8962616822429906,-0.617543391188251,0.0
2019-07-16,1.0,-0.0,-0.16410311092154717,-0.0,-0.9081385119825126,-0.593527577106603,0.0
2019-07-17,1.0,-0.0,-0.16551613848983182,-0.0,-0.9066339721207921,-0.5931927823236227,0.0
2019-07-18,1.0,-0.0,-0.16472749540722598,-0.0,-0.908144519289651,-0.589605687052371,0.0
2019-07-19,1.0,-0.0,-0.16708062922308578,-0.0,-0.919664556792992,-0.5840076916913709,0.0
2019-07-22,1.0,-0.0,-0.14699676842133377,-0.0,-0.9133082285073312,-0.6104211735170794,0.0
2019-07-23,1.0,-0.0,-0.15362897855906246,-0.0,-0.9093088294047142,-0.6005326941004129,0.0
2019-07-24,1.0,-0.0,-0.15266016935612717,-0.0,-0.9091707940565587,-0.6010012249028067,0.0
2019-07-25,1.0,-0.0,-0.142081592463475,-0.0,-0.9248742581898503,-0.594246480559917,0.0
2019-07-26,1.0,-0.0,-0.12821329934140643,-0.0,-0.929201189717442,-0.598204801359677,0.0
2019-07-29,1.0,-0.0,-0.13195870788764705,-0.0,-0.9387020192589827,-0.5967883912614367,0.0
2019-07-30,1.0,-0.0,-0.13388575082596185,-0.0,-0.9356016199509752,-0.5948790365554727,0.0
2019-07-31,1.0,-0.0,-0.14198139609264637,-0.0,-0.930595165116341,-0.5927130254004637,0.0
2019-08-01,1.0,-0.0,-0.15224452846264444,-0.0,-0.9243836200010649,-0.5859204430480855,0.0
2019-08-02,1.0,-0.0,-0.14772093023255814,-0.0,-0.9308704318936878,-0.5792159468438539,0.0
2019-08-05,1.0,-0.0,-0.1485441552901024,-0.0,-0.9274210750853243,-0.5904170221843004,0.0
2019-08-06,1.0,-0.0,-0.1526797936190376,-0.0,-0.8909392439717805,-0.5887911972201748,0.0
2019-08-07,1.0,-0.0,-0.15679323564938816,-0.0,-0.8768184444094322,-0.5923008245365264,0.0
2019-08-08,1.0,-0.0,-0.1462313667856393,-0.0,-0.8727692630694941,-0.6053695150115473,0.0
2019-08-09,1.0,-0.0,-0.13203949430571518,-0.0,-0.8573816738062897,-0.6226360881830529,0.0
2019-08-12,1.0,-0.0,-0.1295238095238095,-0.0,-0.8711806914546641,-0.6085583822570124,0.0
2019-08-13,1.0,-0.0,-0.1458215187915657,-0.0,-0.8506470072691653,-0.5812496777852245,0.0
2019-08-14,1.0,-0.0,-0.1562267252227958,-0.0,-0.8378662968384826,-0.5741839381565093,0.0
2019-08-15,1.0,-0.0,-0.17428448297715923,-0.0,-0.8236367784622406,-0.5371257636829163,0.0
2019-08-16,1.0,-0.0,-0.16892132431470275,-0.0,-0.8420637746020444,-0.5318618725525098,0.0
2019-08-19,1.0,-0.0,-0.1640900667631305,-0.0,-0.8443378265174016,-0.5300687939481634,0.0
2019-08-20,1.0,-0.0,-0.16249809750900512,-0.0,-0.8445538024453351,-0.5296027598802698,0.0
2019-08-21,1.0,-0.0,-0.1589807365295297,-0.0,-0.8422375066622674,-0.5368137864521205,0.0
2019-08-22,1.0,-0.0,-0.1602596612232478,-0.0,-0.8417182270007101,-0.5337762450552794,0.0
2019-08-23,1.0,-0.0,-0.18202502844141072,-0.0,-1.0228641194261772,-0.5698826271539166,0.0
2019-08-26,1.0,-0.0,-0.17231529799505632,-0.0,-1.0179346333424883,-0.5562482834386158,0.0
2019-08-27,1.0,-0.0,-0.16264294790343076,-0.0,-1.020385614054472,-0.5792497652063422,0.0
2019-08-28,1.0,-0.0,-0.15399906131801996,-0.0,-1.0343723254465642,-0.5724579663730985,0.0
2019-08-29,1.0,-0.0,-0.15013188949049006,-0.0,-1.0348465916979035,-0.5916423712342079,0.0
2019-08-30,1.0,-0.0,-0.13592907564893558,-0.0,-1.059613139903285,-0.5836251459062864,0.0
2019-09-03,1.0,-0.0,-0.13957690490089789,-0.0,-1.0584327134239568,-0.581853056459011,0.0
2019-09-04,1.0,-0.0,-0.14762859051436206,-0.0,-1.060342908038299,-0.5753729681585393,0.0
2019-09-05,1.0,-0.0,-0.1507523711512252,-0.0,-1.060384390732345,-0.5702444858565349,0.0
2019-09-06,1.0,-0.0,-0.1599125888633786,-0.0,-1.0326961909767365,-0.573566429697657,0.0
2019-09-09,1.0,-0.0,-0.1649197329949799,-0.0,-1.0238318530369064,-0.5695647376841176,0.0
2019-09-10,1.0,-0.0,-0.16541291229230387,-0.0,-1.026590614752969,-0.5634730373921909,0.0
2019-09-11,1.0,-0.0,-0.1629874603830784,-0.0,-1.0123742593358136,-0.5805980432685682,0.0
2019-09-12,1.0,-0.0,-0.1435173722868697,-0.0,-1.021374927787406,-0.5860361475612775,0.0
2019-09-13,1.0,-0.0,-0.14235699517574085,-0.0,-1.0124052377670572,-0.6019848380427292,0.0
2019-09-16,1.0,-0.0,-0.1420064510793152,-0.0,-1.0118269787445207,-0.6030380723954456,0.0
2019-09-17,1.0,-0.0,-0.14357800694865713,-0.0,-1.0138973142888656,-0.5999283075056527,0.0
2019-09-18,1.0,-0.0,-0.13051024906325767,-0.0,-1.014243993828521,-0.6103702887370509,0.0
2019-09-19,1.0,-0.0,-0.12801213123793767,-0.0,-1.0206506754893852,-0.6084367245657567,0.0
