Date,IWF,IWM,MTUM,SPY,TCRR,VLUE,VXX
2020-09-10,-1.0391259331916516,-1.0022342106697182,-0.9764045556100485,-1.4315296169146094,1.0,-0.0,0.0
2020-09-11,-1.027409900130265,-1.0048849326964828,-0.9695505861919237,-1.4258575770733826,1.0,-0.0,0.0
2020-09-14,-1.0264871906209294,-0.9984802431610944,-0.969279201042119,-1.4334020842379505,1.0,-0.0,0.0
2020-09-15,-1.0271750922108918,-0.9963115643306575,-0.9664243870687784,-1.43431330006509,1.0,-0.0,0.0
2020-09-16,-1.0359402268760909,-0.9970004363001745,-0.9570789703315882,-1.4637870855148345,1.0,-0.0,0.0
2020-09-17,-1.0060602781234782,-1.0211027541799687,-0.9358259834424544,-1.447973594502462,1.0,-0.0,0.0
2020-09-18,-0.9995674272737104,-1.0183843408673083,-0.9398723910457446,-1.4492808478425436,1.0,-0.0,0.0
2020-09-21,-0.9921421991004172,-1.0293177261149948,-0.9569175743781498,-1.440849726331762,1.0,-0.0,0.0
2020-09-22,-0.9950610583446404,-1.028493894165536,-0.9628222523744913,-1.441031207598372,1.0,-0.0,0.0
2020-09-23,-0.9940347071583513,-1.0239696312364424,-0.964587852494577,-1.4404555314533622,1.0,-0.0,0.0
2020-09-24,-0.9850334990274476,-1.017830127512427,-0.9549924357034796,-1.4452128809163605,1.0,-0.0,0.0
2020-09-25,-0.9860938260916617,-1.019587684649099,-0.9594177804231372,-1.4458633190844652,1.0,-0.0,0.0
2020-09-28,-0.9803266318115668,-1.0185414757721123,-0.9457769632943459,-1.4453188163639303,1.0,-0.0,0.0
2020-09-29,-0.9818416940567918,-1.0089444474379008,-0.94935071932755,-1.4480306050972573,1.0,-0.0,0.0
2020-09-30,-0.983653431160984,-1.0087397496763055,-0.9558696590418645,-1.4466443677168752,1.0,-0.0,0.0
2020-10-01,-0.9839900813972292,-1.0009163926472966,-0.9574146946256266,-1.4482238154277398,1.0,-0.0,0.0
2020-10-02,-0.9739471422432316,-1.0015577997421574,-0.9535345938977224,-1.4426837129351096,1.0,-0.0,0.0
2020-10-05,-0.9735415660387485,-0.9990876402082327,-0.9534696506198681,-1.4406697794236034,1.0,-0.0,0.0
2020-10-06,-0.9713658745450653,-0.9931492185827446,-0.9435880967672875,-1.444016270605866,1.0,-0.0,0.0
2020-10-07,-0.9455721497686159,-0.9953723180479597,-0.9081299957930165,-1.4096024400504839,1.0,-0.0,0.0
2020-10-08,-0.9451738262787522,-0.9893918706018275,-0.9090956832265519,-1.407887826908938,1.0,-0.0,0.0
2020-10-09,-0.9466421825813223,-0.9866736621196223,-0.9102308499475341,-1.4029905561385099,1.0,-0.0,0.0
2020-10-12,-0.9449103679630989,-0.9903029667680049,-0.9059125694517245,-1.400566097075165,1.0,-0.0,0.0
2020-10-13,-0.9172998855001561,-1.0019777245758301,-0.901790361194962,-1.3835224315603205,1.0,-0.0,0.0
2020-10-14,-0.915921381031614,-1.0042117304492513,-0.8999584026622297,-1.379523710482529,1.0,-0.0,0.0
2020-10-15,-0.91703511053316,-1.0047334200260079,-0.9002860858257478,-1.3795058517555265,1.0,-0.0,0.0
2020-10-16,-0.9172320919873621,-0.9844615942404309,-0.9095146837934429,-1.368260216501787,1.0,-0.0,0.0
2020-10-19,-0.9185576624184023,-0.9832659827997098,-0.9138949331675474,-1.3650917003419336,1.0,-0.0,0.0
2020-10-20,-0.9150289615225486,-0.9833988415390981,-0.9154426975589574,-1.357778237484485,1.0,-0.0,0.0
2020-10-21,-0.9150157761340713,-0.9847411162261418,-0.9173434024724565,-1.3554026793565406,1.0,-0.0,0.0
2020-10-22,-0.9111764099391688,-0.9844829363851942,-0.9095267553356016,-1.3499845344880914,1.0,-0.0,0.0
2020-10-23,-0.9143960855009013,-0.9795003862992533,-0.908215297450425,-1.3484934329126963,1.0,-0.0,0.0
2020-10-26,-0.9243044401844465,-0.9843531423242319,-0.9109890679239417,-1.3614320501528419,1.0,-0.0,0.0
2020-10-27,-0.9226943005181346,-0.9833160621761659,-0.9097409326424871,-1.3655958549222798,1.0,-0.0,0.0
2020-10-28,-0.9321454470112919,-0.9817673262198279,-0.9034497047549983,-1.3624261887496114,1.0,-0.0,0.0
2020-10-29,-0.9094413321683713,-0.9846327799763581,-0.8927378321426735,-1.3527265251580407,1.0,-0.0,0.0
2020-10-30,-0.9072180837400463,-0.9840226046750578,-0.8944258926277936,-1.3517081941947087,1.0,-0.0,0.0
2020-11-02,-0.8868011704912984,-0.9857282201345038,-0.892602289645259,-1.3685507469582627,1.0,-0.0,0.0
2020-11-03,-0.8843900935155689,-0.9884903915322166,-0.8894255472202242,-1.375860651526051,1.0,-0.0,0.0
2020-11-04,-0.8842072889435644,-0.9803680352657748,-0.8857962991439847,-1.3754677328412528,1.0,-0.0,0.0
2020-11-05,-0.8546206051946725,-1.00678675307445,-0.8602847374598152,-1.3810787365413073,1.0,-0.0,0.0
2020-11-06,-0.8489941431117901,-0.9978609625668449,-0.8636618283677108,-1.382429335370512,1.0,-0.0,0.0
