Date,IWF,IWM,MTUM,SPY,TLRY,VLUE,VXX
2020-02-07,-1.3365745242394778,-0.7898319211001529,-5.253646339769412,-3.8783164328378943,1.0,-1.6323100430615365,0.0
2020-02-10,-1.3272526257600885,-0.7866224433388613,-5.230790491984522,-3.860143725815368,1.0,-1.6149806522940853,0.0
2020-02-11,-1.2862531433361273,-0.7872310701313215,-5.28317965912266,-3.912545403744062,1.0,-1.701173512154233,0.0
2020-02-12,-1.277598992584301,-0.7938995382678046,-5.271862319854484,-3.912410801734993,1.0,-1.7361130544284313,0.0
2020-02-13,-1.26531184302733,-0.8269096005606167,-5.304414856341976,-3.92333566923616,1.0,-1.6954449894884374,0.0
2020-02-14,-1.2707190094273253,-0.8388912339946533,-5.3279864921907985,-3.9150133671028566,1.0,-1.718024482904179,0.0
2020-02-18,-1.2769799516564766,-0.8339257784729134,-5.427840181999147,-3.9751173041376364,1.0,-1.7048201336556235,0.0
2020-02-19,-1.2545946716056418,-0.9300470152443369,-5.426271548653654,-3.931899130930332,1.0,-1.704231371990312,0.0
2020-02-20,-1.2956120092378756,-0.9422632794457276,-5.477482678983834,-3.9871535796766744,1.0,-1.7316685912240186,0.0
2020-02-21,-1.2515631816198924,-0.9953468082012505,-5.536134942562164,-4.0113421550094515,1.0,-1.7468372836992876,0.0
2020-02-24,-1.1836137527432335,-1.062618873445501,-5.588002926115582,-4.0476956839795175,1.0,-1.748646671543526,0.0
2020-02-25,-1.0818872017353578,-1.1587581344902387,-5.209463123644251,-3.5652114967462034,1.0,-1.5421637744034706,0.0
2020-02-26,-1.079890525218298,-1.0319301446631044,-5.069725009774534,-3.4850775446370386,1.0,-1.3660888830965723,0.0
2020-02-27,-1.1051674889639054,-1.0180472604518305,-5.033627629187223,-3.4784471565827055,1.0,-1.3483510776421708,0.0
2020-02-28,-0.9520986483281954,-1.2178088688641213,-4.493004505572682,-2.985771875741048,1.0,-1.208086317287171,0.0
2020-03-02,-1.0223774567842767,-1.1421974899360645,-4.450153919014919,-3.0124319204357093,1.0,-1.212763438313995,0.0
2020-03-03,-0.8953781973871994,-1.3307717641892634,-3.923043144143155,-2.7301569875946865,1.0,-1.0986935997365244,0.0
2020-03-04,-0.8004055929127976,-1.368022200875227,-3.8603906500160106,-2.5902444230974493,1.0,-1.0543281033194578,0.0
2020-03-05,-0.7548873778155547,-1.7554186145346369,-3.65427114322142,-2.4738631534211644,1.0,-0.9862940926476839,0.0
2020-03-06,-0.7806011775643013,-1.9010432806528252,-3.4509864683400475,-2.312571015390972,1.0,-0.8843094721619669,0.0
2020-03-09,-0.7640139116202946,-1.8664075286415713,-3.4363747954173487,-2.2944967266775778,1.0,-0.8677373158756138,0.0
2020-03-10,-1.2528425840141497,-1.1797355344057947,-2.5421544681209465,-1.76105449338836,1.0,-0.68676829781858,0.0
2020-03-11,-1.0552237584880964,-1.4407264992227766,-2.5609915732635193,-1.596334778695901,1.0,-0.5280209441217377,0.0
2020-03-12,-1.0942367601246108,-1.2111370716510905,-2.416355140186916,-1.5787383177570096,1.0,-0.48761682242990656,0.0
2020-03-13,-1.1802309782608695,-0.887296195652174,-2.058491847826087,-1.4021739130434783,1.0,-0.2653532608695652,0.0
2020-03-16,-1.3050647820965844,-1.7827696449604578,-2.622497055359246,-1.7028436816422683,1.0,-0.0,0.0
2020-03-17,-1.1391861495467248,-1.2508349805739214,-1.728307545497921,-1.4728375707177424,1.0,-0.22500170404198758,0.0
2020-03-18,-1.1223924930804021,-1.3382839397826232,-1.5629514615540403,-1.4895699723216094,1.0,-0.23756160129615875,0.0
2020-03-19,-1.1169697762658641,-1.2039774957477432,-1.505691482402198,-1.4664398796284182,1.0,-0.24885516158576473,0.0
2020-03-20,-1.4606318546406942,-1.7378458012768048,-1.7014241283352431,-1.7204125061384843,1.0,-0.5643313144540841,0.0
2020-03-23,-1.431758003690925,-1.801010992537912,-1.5770681216400546,-1.6771242878921608,1.0,-0.5367888951295836,0.0
2020-03-24,-1.4669085046352277,-1.8450624748085451,-1.5222087867795244,-1.6735993550987505,1.0,-0.5535671100362757,0.0
2020-03-25,-1.423140870616687,-1.8022218863361548,-1.2714631197097945,-1.6110187424425635,1.0,-0.4494407496977026,0.0
2020-03-26,-1.4467439508286002,-1.8345133431883607,-1.3491013771104021,-1.6709717575663268,1.0,-0.47903213257605226,0.0
2020-03-27,-1.5159574468085106,-1.8259410801963993,-1.4518003273322422,-1.7083469721767595,1.0,-0.6812602291325696,0.0
2020-03-30,-1.5381135868654716,-1.8358183950410454,-1.5676830289830794,-1.767967833808008,1.0,-0.6670296532082426,0.0
2020-03-31,-1.6203465126610397,-1.980541981341626,-1.6779209240337627,-1.8815637494446915,1.0,-0.7245668591737006,0.0
2020-04-01,-1.6305721149568466,-2.0187739122697748,-1.647032654150725,-1.8899368271198504,1.0,-0.7112732449506184,0.0
2020-04-02,-1.6212410916043805,-1.924734920910829,-1.6089866156787762,-1.8725013036676517,1.0,-0.6636537458717191,0.0
2020-04-03,-1.6062624340454978,-1.927601418562408,-1.6016780555315284,-1.8496669838249287,1.0,-0.6644753914021279,0.0
2020-04-06,-1.6035508058260797,-1.9243299146772388,-1.5901921916745672,-1.8427992760492977,1.0,-0.6576747392915626,0.0
2020-04-07,-1.5359433569346106,-1.841899208663057,-1.531445231153686,-1.8124947938359017,1.0,-0.6080799666805498,0.0
2020-04-08,-1.5361169102296452,-1.8489352818371607,-1.5239248434237997,-1.8183716075156577,1.0,-0.6234655532359082,0.0
2020-04-09,-1.5311827956989248,-1.8133167907361458,-1.5248966087675766,-1.8043837882547562,1.0,-0.5974358974358975,0.0
2020-04-13,-1.5662410877134803,-1.7385176587630575,-1.5572044437075112,-1.8200132647985408,1.0,-0.6085226330625104,0.0
2020-04-14,-1.567735520755655,-1.7254950700140854,-1.567155522412793,-1.8183776617781091,1.0,-0.6069268373518932,0.0
2020-04-15,-1.5320023005504888,-1.738148056856462,-1.5336455508996796,-1.805849971243119,1.0,-0.6066058664037467,0.0
2020-04-16,-1.549803407601573,-1.7066677588466581,-1.5506225425950197,-1.8057830930537353,1.0,-0.578473132372215,0.0
2020-04-17,-1.54338724242673,-1.7351613168048599,-1.5332895492980871,-1.8092110664149084,1.0,-0.5883753386421475,0.0
2020-04-20,-1.5674879266595727,-1.6887943030203814,-1.5573381353851192,-1.8050257837439632,1.0,-0.5666693951051813,0.0
2020-04-21,-1.582525069866842,-1.7056551043892816,-1.5724149268453065,-1.8051126089100773,1.0,-0.5539207627815222,0.0
2020-04-22,-1.5625972324572177,-1.7333988373045115,-1.5454024400229263,-1.8055350855645624,1.0,-0.5410628019323671,0.0
2020-04-23,-1.5443709690586986,-1.7474895909870192,-1.5293493346395624,-1.7982692464690995,1.0,-0.5443709690586986,0.0
2020-04-24,-1.5423659768616589,-1.7425452175329965,-1.522323610884797,-1.7907772527293466,1.0,-0.5492911846178914,0.0
2020-04-27,-1.5799026482963452,-1.7750185628248496,-1.5250391881857932,-1.8217143800016502,1.0,-0.5484695982179688,0.0
2020-04-28,-1.5920770877944326,-1.7441113490364026,-1.530802174271125,-1.827787843847801,1.0,-0.5410970186130786,0.0
2020-04-29,-1.5997362347510715,-1.740108803165183,-1.5347016155621496,-1.8310253874052094,1.0,-0.5370919881305638,0.0
2020-04-30,-1.6070636550308008,-1.6816427104722793,-1.5599999999999998,-1.8527310061601643,1.0,-0.5121149897330596,0.0
2020-05-01,-1.6353028186375216,-1.6519845509080449,-1.5683293614923164,-1.8673679020461829,1.0,-0.49461747062207245,0.0
2020-05-04,-1.633779810519438,-1.63484155504737,-1.5666448872917347,-1.8670369160405098,1.0,-0.46488075792224764,0.0
2020-05-05,-1.6367724002616089,-1.6398790058862,-1.5669555264879007,-1.8687867887508174,1.0,-0.4628842380640942,0.0
2020-05-06,-1.6301683281581958,-1.643078934466416,-1.5491910442882824,-1.867870567086125,1.0,-0.4809609413302827,0.0
2020-05-07,-1.6378957702691646,-1.650740407428618,-1.547246993373149,-1.8677084185551827,1.0,-0.4777877771414546,0.0
2020-05-08,-1.633058256393496,-1.6518506413922704,-1.5475937576599395,-1.864368003921889,1.0,-0.47373151401258273,0.0
2020-05-11,-1.646069708595217,-1.6212554077218186,-1.563382581013795,-1.8738878458901316,1.0,-0.45800342829156804,0.0
2020-05-12,-1.6498652070909239,-1.6209460011436974,-1.5692345396617924,-1.8754186749448574,1.0,-0.4537211012172208,0.0
2020-05-13,-1.6473410310619612,-1.598146040006505,-1.573345259391771,-1.8747763864042932,1.0,-0.4377134493413563,0.0
2020-05-14,-1.6553741165001217,-1.5804695751076447,-1.5837192298318303,-1.8805751888861808,1.0,-0.42391745877000564,0.0
2020-05-15,-1.6392871607938435,-1.5891454029971648,-1.5781287970838396,-1.8718509518023492,1.0,-0.42211421628189544,0.0
2020-05-18,-1.6502238502238502,-1.6013838013838013,-1.5815221815221814,-1.8776556776556774,1.0,-0.4292226292226292,0.0
2020-05-19,-1.6817591691009413,-1.5233690360272638,-1.660986692632262,-1.8855079519636482,1.0,-0.3627069133398247,0.0
2020-05-20,-1.691532585730538,-1.509913863156184,-1.6734926052332195,-1.8896473265073948,1.0,-0.36144969933365834,0.0
2020-05-21,-1.6919265756985056,-1.4865172189733593,-1.6906270305393114,-1.89091942820013,1.0,-0.3622482131254061,0.0
2020-05-22,-1.7256052218458233,-1.53135586218293,-1.718995290423862,-1.9317524580682477,1.0,-0.35478806907378335,0.0
2020-05-26,-1.7268820758614989,-1.532765887116767,-1.7191141227997684,-1.93322865878853,1.0,-0.3518717461366829,0.0
2020-05-27,-1.7285938403104617,-1.5280323672694245,-1.7183552142680207,-1.9323755263809759,1.0,-0.34959953761043683,0.0
2020-05-28,-1.7480802576170424,-1.5132524151597722,-1.7335480142019652,-1.9381553959210636,1.0,-0.32392040293947655,0.0
2020-05-29,-1.750866765725607,-1.5085851081393429,-1.7363381211821034,-1.9409773815420175,1.0,-0.3181442958560343,0.0
2020-06-01,-1.7489052301082377,-1.5177228786251342,-1.7245311079897545,-1.9437329587705527,1.0,-0.32743947781541766,0.0
2020-06-02,-1.749710695982807,-1.5171929244503222,-1.7225987766572988,-1.9448669201520912,1.0,-0.3315424037030914,0.0
2020-06-03,-1.7388943731490623,-1.509953932214544,-1.7101020072392235,-1.9303224744981902,1.0,-0.3371997367555117,0.0
2020-06-04,-1.7368464253467948,-1.499630632849052,-1.7189526389230896,-1.9212837560535172,1.0,-0.3313633751949438,0.0
2020-06-05,-1.7273174733388024,-1.5018867924528303,-1.714109926168991,-1.9178835110746515,1.0,-0.3422477440525021,0.0
2020-06-08,-1.7482690405539072,-1.4680184635674252,-1.7735740191229805,-1.9293603692713486,1.0,-0.32352456313880645,0.0
2020-06-09,-1.7576208178438661,-1.4703015282940932,-1.7790995456422964,-1.93696819496076,1.0,-0.31697645600991325,0.0
2020-06-10,-1.75885704847634,-1.4694029234453712,-1.7837971756544717,-1.9373193492443637,1.0,-0.30894376083904534,0.0
2020-06-11,-1.7531781409938916,-1.4824170381376918,-1.7761267954432887,-1.9320620769357768,1.0,-0.311127620934456,0.0
2020-06-12,-1.7202064183196257,-1.4148524431543297,-1.7812449604902434,-1.890501532010966,1.0,-0.2564102564102564,0.0
2020-06-15,-1.722172966873539,-1.4046103006367374,-1.7895542838720078,-1.8900620617393407,1.0,-0.2534859353590715,0.0
2020-06-16,-1.7264454823643098,-1.3861330326944759,-1.7874859075535514,-1.8957158962795941,1.0,-0.25696569495893057,0.0
2020-06-17,-1.7272727272727275,-1.376611863313991,-1.7945680206318506,-1.899822695035461,1.0,-0.2610412637008382,0.0
2020-06-18,-1.7287452655330806,-1.373519219921025,-1.7966798291562576,-1.9001531146748327,1.0,-0.25956966717704893,0.0
2020-06-19,-1.7353629976580798,-1.3764838892029394,-1.8013405475248325,-1.9063231850117095,1.0,-0.2560768795929904,0.0
2020-06-22,-1.7366933204103059,-1.3769485501978838,-1.8000969227041435,-1.9076003553832486,1.0,-0.25555286325821824,0.0
2020-06-23,-1.733871618893823,-1.3740008074283405,-1.798788857488898,-1.9075494549858698,1.0,-0.26007266855066613,0.0
2020-06-24,-1.7336508961730988,-1.3727595672533506,-1.799047311480704,-1.9080413369933797,1.0,-0.2602131438721137,0.0
2020-06-25,-1.7233290488431876,-1.3615038560411312,-1.7998071979434447,-1.8971722365038561,1.0,-0.25160668380462725,0.0
2020-06-26,-1.7213706765107135,-1.3610464649707086,-1.7971270363534226,-1.8962362571222213,1.0,-0.24909718321162028,0.0
2020-06-29,-1.7127668078983131,-1.352706051642817,-1.7954272923495083,-1.8880805819809736,1.0,-0.2452634103445519,0.0
2020-06-30,-1.7290565433285279,-1.3254845426878104,-1.8145122537241711,-1.8961236584975172,1.0,-0.24379304821399966,0.0
2020-07-01,-1.7342291599613775,-1.3318313485677502,-1.813887994850338,-1.9203411651110396,1.0,-0.24597682652075958,0.0
2020-07-02,-1.7272581034344086,-1.3397410118233732,-1.8087348186278454,-1.915869058151693,1.0,-0.2515885144373844,0.0
2020-07-06,-1.729238684781735,-1.3384516440228313,-1.8075407990996062,-1.9147037543210867,1.0,-0.24929656724817106,0.0
2020-07-07,-1.7357062328877437,-1.3381381865034627,-1.8134160090191658,-1.9224512803994203,1.0,-0.24311483330649059,0.0
2020-07-08,-1.7355924018029618,-1.3390212491951063,-1.8156793303283967,-1.9199130714745651,1.0,-0.2387314874436574,0.0
2020-07-09,-1.7309983896940417,-1.3408212560386474,-1.8128019323671496,-1.9211755233494363,1.0,-0.24573268921095007,0.0
2020-07-10,-1.735201739550616,-1.3424337601675123,-1.814850608037368,-1.9209954095192074,1.0,-0.24007409197068535,0.0
2020-07-13,-1.7348271137261222,-1.3438381558797452,-1.8166357701297655,-1.9248811154993148,1.0,-0.23970339324574835,0.0
2020-07-14,-1.7270459483382956,-1.3403073951878974,-1.8093667015369759,-1.9285426893055444,1.0,-0.24173171320511788,0.0
2020-07-15,-1.7294079794079793,-1.331483268983269,-1.813706563706564,-1.9272039897039897,1.0,-0.24195624195624194,0.0
2020-07-16,-1.7329901881936625,-1.3224223902203633,-1.8142190767251085,-1.930271835290333,1.0,-0.24256072060479328,0.0
2020-07-17,-1.7240054430481069,-1.3204194348835347,-1.8046105819258786,-1.9108300648363084,1.0,-0.2445369406867846,0.0
2020-07-20,-1.746739655450008,-1.3224118499436484,-1.8140396071486073,-1.920785702785381,1.0,-0.24625664144260184,0.0
2020-07-21,-1.7241823747381988,-1.3352666344449815,-1.801433864991139,-1.9277428709521507,1.0,-0.2667955534074432,0.0
2020-07-22,-1.7172563875231723,-1.3448053518175223,-1.7951156605142258,-1.9313290884178287,1.0,-0.2713790602079471,0.0
2020-07-23,-1.7254061919004122,-1.3530029908657344,-1.802037022067739,-1.9354943011882628,1.0,-0.2674803977043085,0.0
2020-07-24,-1.7034103765960884,-1.3706158073379666,-1.7871343138839502,-1.9326006141910457,1.0,-0.28778083077420397,0.0
2020-07-27,-1.707303280012926,-1.3708191953465827,-1.7857489093553076,-1.9364194538697688,1.0,-0.2786395217321053,0.0
2020-07-28,-1.7033836711620771,-1.3680045223289994,-1.7805862876524268,-1.9345877412581765,1.0,-0.2890252765888719,0.0
2020-07-29,-1.7219723607817483,-1.3662605282525146,-1.7998200997628588,-1.962057404530215,1.0,-0.3271731130918309,0.0
2020-07-30,-1.724922271314024,-1.3403698249059073,-1.8091147111765669,-1.9696449026345935,1.0,-0.3378334151530028,0.0
2020-07-31,-1.6985979414863441,-1.348569576140692,-1.7822351892373773,-1.9400275549072048,1.0,-0.3350352540724532,0.0
2020-08-03,-1.6867060441783315,-1.352455700299377,-1.7762763977668095,-1.9338943280200662,1.0,-0.3419370499231329,0.0
2020-08-04,-1.6839805825242717,-1.3452265372168284,-1.773462783171521,-1.9385113268608414,1.0,-0.34935275080906153,0.0
2020-08-05,-1.6999101527403415,-1.3564485828636772,-1.7950665686514744,-1.9636526995017562,1.0,-0.35277301315037163,0.0
2020-08-06,-1.6967915748224345,-1.3331700546983427,-1.8015348191689118,-1.9622826353171687,1.0,-0.37015266552371623,0.0
2020-08-07,-1.701255024198179,-1.3452546960872775,-1.8090394553359035,-1.9621852186038882,1.0,-0.38512017061766873,0.0
2020-08-10,-1.7079398965432302,-1.3425568601691436,-1.815666310862961,-1.9644469989325888,1.0,-0.3800804663765498,0.0
2020-08-11,-1.703182827535159,-1.345752117772843,-1.8107574636072046,-1.969816596759602,1.0,-0.3948515502919648,0.0
2020-08-12,-1.7120824742268042,-1.3478762886597937,-1.8230103092783505,-1.9797113402061857,1.0,-0.38482474226804125,0.0
2020-08-13,-1.6995471387402223,-1.3634417455743102,-1.7971181556195965,-1.9751337999176617,1.0,-0.3985179086043639,0.0
2020-08-14,-1.7000082324853873,-1.3627233061661317,-1.7981394583024617,-1.9739853461760106,1.0,-0.3977113690623199,0.0
2020-08-17,-1.6633799401923541,-1.3708074032166815,-1.7484846035722945,-1.916430938333468,1.0,-0.38301139578113635,0.0
2020-08-18,-1.661409043112513,-1.3669012375636982,-1.73833212003559,-1.9238857882391005,1.0,-0.39820431933996603,0.0
2020-08-19,-1.660785107244031,-1.3694050991501419,-1.7363820315661675,-1.9216511533791987,1.0,-0.4057466612707406,0.0
2020-08-20,-1.6598947794415218,-1.3719142047753947,-1.7355726426547957,-1.9207608255766897,1.0,-0.4058276001618778,0.0
2020-08-21,-1.6486377233406095,-1.3778801843317974,-1.7202684129679038,-1.9180208585981082,1.0,-0.41983992238661166,0.0
2020-08-24,-1.6507397526073249,-1.3761015441830382,-1.7300509337860783,-1.9171315385237289,1.0,-0.41062333252486055,0.0
2020-08-25,-1.6480284421460893,-1.3859082094376214,-1.7274563671622496,-1.912491919844861,1.0,-0.4063510019392373,0.0
2020-08-26,-1.6462744464199126,-1.386132212704057,-1.7286245353159853,-1.913205107483433,1.0,-0.4072248262485857,0.0
2020-08-27,-1.6308313155770782,-1.3955609362389025,-1.7207425343018563,-1.9063761097659402,1.0,-0.4175141242937853,0.0
2020-08-28,-1.63091202582728,-1.3956416464891042,-1.7207425343018563,-1.9062146892655367,1.0,-0.4175948345439871,0.0
2020-08-31,-1.6316681462351705,-1.3943991606811394,-1.723024776047131,-1.9063836655637156,1.0,-0.41489790977322244,0.0
2020-09-01,-1.6331126896997092,-1.393283823054569,-1.7273974814336455,-1.9052308685824992,1.0,-0.4133031966419115,0.0
2020-09-02,-1.6268186226964114,-1.3874070481732945,-1.7290656320724216,-1.908664726802457,1.0,-0.4307306821855803,0.0
2020-09-03,-1.629919987068617,-1.3926291117756404,-1.7337751555806997,-1.904469409197446,1.0,-0.4211589751879091,0.0
2020-09-04,-1.5656759348034517,-1.400287631831256,-1.6732981783317356,-1.8965324384787472,1.0,-0.45397890699904125,0.0
2020-09-08,-1.5584571154767608,-1.400574988021083,-1.6668263855614118,-1.891630729915349,1.0,-0.46845551828781345,0.0
2020-09-09,-1.5242248830386171,-1.4144001268733646,-1.6187455396082784,-1.8797081912615972,1.0,-0.4925065419078582,0.0
2020-09-10,-1.507476857346309,-1.4213940976343065,-1.5937969776089882,-1.8777593164016142,1.0,-0.5115911068913679,0.0
2020-09-11,-1.5013835085777532,-1.4278599098742983,-1.5929322476085068,-1.8731124990117798,1.0,-0.5105541940074314,0.0
2020-09-14,-1.5042674253200568,-1.427216690374585,-1.5934091986723564,-1.8700806069227118,1.0,-0.5076655602971393,0.0
2020-09-15,-1.50667931388823,-1.417595447000237,-1.583669275156114,-1.879456169472769,1.0,-0.5171132716781283,0.0
2020-09-16,-1.5094966761633428,-1.4045584045584045,-1.581908831908832,-1.8850902184235516,1.0,-0.5328426717315606,0.0
2020-09-17,-1.5002380574511984,-1.418901761625139,-1.5757816219647676,-1.8896206951277577,1.0,-0.5507062371052215,0.0
2020-09-18,-1.4953256219299635,-1.413484392330851,-1.5764538108065282,-1.8867057518618284,1.0,-0.5507843447948028,0.0
2020-09-21,-1.491686460807601,-1.415281076801267,-1.5791765637371338,-1.882264449722882,1.0,-0.5492478226444972,0.0
2020-09-22,-1.496275162466318,-1.4091773656680933,-1.5886828340466002,-1.8826279917578066,1.0,-0.5484228879378665,0.0
2020-09-23,-1.5012296707655695,-1.4072193573978582,-1.591352637842126,-1.887266957556525,1.0,-0.5462911543038478,0.0
2020-09-24,-1.4704179057755518,-1.386915010173736,-1.5561903271247457,-1.8629676005634686,1.0,-0.5494600093911409,0.0
2020-09-25,-1.4698512137823023,-1.3901331245105717,-1.5543461237274863,-1.862255285826155,1.0,-0.5542678151918559,0.0
2020-09-28,-1.4623504574243489,-1.3872859488623035,-1.5427320353428728,-1.8616780045351473,1.0,-0.5651731957150676,0.0
2020-09-29,-1.461394332110235,-1.3770005464907487,-1.5464126785853696,-1.8591615270512918,1.0,-0.5631196814739636,0.0
2020-09-30,-1.4620129616615913,-1.3769813383306007,-1.5486062309674398,-1.8584367923791678,1.0,-0.5621925509486999,0.0
2020-10-01,-1.461136257218667,-1.3765412829717496,-1.5465116279069768,-1.8564070547838303,1.0,-0.5632901513969095,0.0
2020-10-02,-1.4580408672593979,-1.370846981750117,-1.5436749337076898,-1.8582124473561066,1.0,-0.568320074871315,0.0
2020-10-05,-1.4458891311118032,-1.3784646527561508,-1.530286515104329,-1.8537838679539085,1.0,-0.577234506384304,0.0
2020-10-06,-1.447704280155642,-1.3767315175097277,-1.5327626459143968,-1.8584435797665368,1.0,-0.5664591439688715,0.0
2020-10-07,-1.447513812154696,-1.3767800171192903,-1.5336549684849425,-1.8593105594895338,1.0,-0.5642362462065209,0.0
2020-10-08,-1.4374370496629736,-1.3738281552645852,-1.5201053691795152,-1.8527155806926476,1.0,-0.5635701557294491,0.0
2020-10-09,-1.4469085494867173,-1.3836689914583498,-1.532951963012303,-1.8887234542747435,1.0,-0.5841235012930021,0.0
2020-10-12,-1.4403885320382266,-1.383440388532038,-1.5265549114836283,-1.883440388532038,1.0,-0.5994830017233276,0.0
2020-10-13,-1.4283704572098475,-1.3879640484564282,-1.5217663149667837,-1.8774521297381788,1.0,-0.5999218444704962,0.0
2020-10-14,-1.4290630376974816,-1.3885499765368372,-1.5218207414359455,-1.8812763960581886,1.0,-0.6004223369310183,0.0
2020-10-15,-1.4262807978099337,-1.3856081345326556,-1.5225655064528745,-1.8806413766132186,1.0,-0.6065701994524834,0.0
2020-10-16,-1.430047756987395,-1.3858138260393016,-1.5206294527518984,-1.8831128160964532,1.0,-0.6094104752211696,0.0
2020-10-19,-1.4288845401174168,-1.385440313111546,-1.522113502935421,-1.8828180039138942,1.0,-0.6085322896281801,0.0
2020-10-20,-1.4569288389513109,-1.4012271894174835,-1.5549446171009644,-1.9209498764841821,1.0,-0.6347119292373895,0.0
2020-10-21,-1.4573204750139477,-1.403443054116522,-1.5564676815174943,-1.9192635689806328,1.0,-0.6335378975053798,0.0
2020-10-22,-1.4594896331738434,-1.3994417862838915,-1.553907496012759,-1.9246411483253587,1.0,-0.6369218500797448,0.0
2020-10-23,-1.4565529336734695,-1.4025031887755102,-1.5496651785714286,-1.9246651785714286,1.0,-0.6385522959183674,0.0
2020-10-26,-1.4531847133757962,-1.3990445859872611,-1.5483280254777072,-1.919267515923567,1.0,-0.6419585987261146,0.0
2020-10-27,-1.4532568880394967,-1.4001433349259436,-1.5495301799649628,-1.9271380793119923,1.0,-0.6329829590699156,0.0
2020-10-28,-1.4505853308911367,-1.399538106235566,-1.5516445010750979,-1.9274508242414592,1.0,-0.6344668312495023,0.0
2020-10-29,-1.4234612944162437,-1.4012531725888324,-1.5437817258883249,-1.9147366751269037,1.0,-0.6482392131979695,0.0
2020-10-30,-1.4240044423290497,-1.4005235602094241,-1.5430747263207996,-1.9174996033634775,1.0,-0.6476281135967,0.0
2020-11-02,-1.4105021384444796,-1.3958498336765404,-1.536987169333122,-1.916838270236021,1.0,-0.6599873277364169,0.0
2020-11-03,-1.4134960516870063,-1.4071947036771155,-1.5479779851639146,-1.9407354231474834,1.0,-0.6669059583632447,0.0
2020-11-04,-1.4152866242038218,-1.3878184713375796,-1.54578025477707,-1.9406847133757963,1.0,-0.6722929936305733,0.0
2020-11-05,-1.3490317953621804,-1.4498366403697507,-1.4889632640051,-1.945892102956411,1.0,-0.7351183361224002,0.0
2020-11-06,-1.3850719570696806,-1.4787381087893325,-1.5185787462395315,-2.0034149117814457,1.0,-0.7449386128953572,0.0
