Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZYXI
2019-09-18,-0.0,-0.2876998641446337,-1.4545929564217788,-4.873968021736859,-2.8340474448740727,0.0,1.0
2019-09-19,-0.0,-0.30334029227557413,-1.455427974947808,-4.8421711899791235,-2.8374739039665973,0.0,1.0
2019-09-20,-0.0,-0.33081444164567586,-1.50892107472712,-4.827770780856423,-2.8279806884970613,0.0,1.0
2019-09-23,-0.0,-0.34100021101498207,-1.5266933952310613,-4.830343954420764,-2.8528170500105507,0.0,1.0
2019-09-24,-0.0,-0.3434695385914898,-1.5310949213388236,-4.830429732868757,-2.8534473656424875,0.0,1.0
2019-09-25,-0.0,-0.3089302619122752,-1.527400862522352,-4.837067424003366,-2.845166719259493,0.0,1.0
2019-09-26,-0.0,-0.1270378345124577,-1.8496872757100378,-4.715779760073823,-2.560750538295909,0.0,1.0
2019-09-27,-0.0,-0.09760435191965687,-1.8682916623077728,-4.831886180562821,-2.6635631342190607,0.0,1.0
2019-09-30,-0.0,-0.0,-1.974239864864865,-4.869087837837838,-2.7139991554054057,0.0,1.0
2019-10-01,-0.0,-0.0,-2.0047598899936534,-4.862386291516819,-2.710281362386292,0.0,1.0
2019-10-02,-0.0,-0.03115556944878608,-2.1458789204959885,-4.733249973950192,-2.5097426279045534,0.0,1.0
2019-10-03,-0.0,-0.30124291321412994,-2.215111208024422,-4.923898822503271,-2.4623855211513304,0.0,1.0
2019-10-04,-0.0,-0.33804060017652254,-2.2998676081200355,-4.924536628420124,-2.4702118270079434,0.0,1.0
2019-10-07,-0.0,-0.3885024994566398,-2.292001738752445,-4.789502282112584,-2.3973049337100627,0.0,1.0
2019-10-08,-0.0,-0.39435396308360476,-2.283387622149837,-4.7845819761129205,-2.3955483170466882,0.0,1.0
2019-10-09,-0.0,-0.40863999999999995,-2.2548266666666668,-4.6964266666666665,-2.3067733333333336,0.0,1.0
2019-10-10,-0.0,-0.5525240251850215,-2.458963879377002,-4.616480724621673,-2.418093449685187,0.0,1.0
2019-10-11,-0.0,-0.5953789485433642,-2.656546489563567,-4.4957026453845295,-2.4144435762919967,0.0,1.0
2019-10-14,-0.0,-0.530809958319252,-2.7695167286245352,-4.579362397206263,-2.385377942998761,0.0,1.0
2019-10-15,-0.0,-0.5428153482615056,-2.8246877461460556,-4.558456171936537,-2.3264318667716886,0.0,1.0
2019-10-16,-0.0,-0.6121469241933682,-2.834542815674891,-4.464441219158201,-2.25343306910796,0.0,1.0
2019-10-17,-0.0,-0.5106239460370995,-2.9749297358066333,-4.460483417650365,-2.2962338392355255,0.0,1.0
2019-10-18,-0.0,-0.5608261461643214,-3.0571947344530184,-4.392646391284612,-2.3373808443032225,0.0,1.0
2019-10-21,-0.0,-0.4738632498015648,-3.062592130627055,-4.38530445628756,-2.417394262388026,0.0,1.0
2019-10-22,-0.0,-0.44012688342585254,-3.0680865526226353,-4.389033646765605,-2.4316302254446582,0.0,1.0
2019-10-23,-0.0,-0.453219082908754,-3.226146364057434,-4.481588698471514,-2.4184807781380266,0.0,1.0
2019-10-24,-0.0,-0.3878975062914665,-3.384122626401281,-4.371310912834591,-2.295698924731183,0.0,1.0
2019-10-25,-0.0,-0.4046109510086456,-3.330835734870317,-4.436195965417868,-2.3557348703170033,0.0,1.0
2019-10-28,-0.0,-0.4570366929865304,-3.372967951695309,-4.425568973525314,-2.356130980027868,0.0,1.0
2019-10-29,-0.0,-0.46392857142857136,-3.5807142857142855,-4.462261904761904,-2.3979761904761903,0.0,1.0
2019-10-30,-0.0,-0.4584674055535693,-3.582648075318794,-4.47109998808247,-2.405315218686688,0.0,1.0
2019-10-31,-0.0,-0.4758620689655172,-3.610284331518451,-4.502359346642468,-2.510828796128252,0.0,1.0
2019-11-01,-0.0,-0.5134215960160331,-3.654925300619458,-4.515850844163731,-2.462042997692214,0.0,1.0
2019-11-04,-0.0,-0.47200678623364034,-3.6961948618516725,-4.535021812893844,-2.4150508967523026,0.0,1.0
2019-11-05,-0.0,-0.5543855302279485,-4.083870168483648,-4.472373637264618,-2.277874132804757,0.0,1.0
2019-11-06,-0.0,-0.5341411081660988,-4.132904202953427,-4.523412848668434,-2.431023602170895,0.0,1.0
2019-11-07,-0.0,-0.5337454270215719,-4.1318279298599725,-4.517976535889996,-2.431563012488962,0.0,1.0
2019-11-08,-0.0,-0.5047438330170778,-4.155724225173941,-4.539152435167615,-2.4507273877292857,0.0,1.0
2019-11-11,-0.0,-0.43741368487131205,-4.229127432517263,-4.448964218455744,-2.43954802259887,0.0,1.0
2019-11-12,-0.0,-0.41408309275762517,-4.233965106062508,-4.456508095895568,-2.447219781599096,0.0,1.0
2019-11-13,-0.0,-0.4522858982614295,-4.58647778493239,-4.413908564069543,-2.425627817128139,0.0,1.0
2019-11-14,-0.0,-0.45127610208816704,-4.586491363753545,-4.407192575406032,-2.4448311420469193,0.0,1.0
2019-11-15,-0.0,-0.44160866202629545,-4.622840938386182,-4.382701727249291,-2.442897654034545,0.0,1.0
2019-11-18,-0.0,-0.4228689157867628,-4.635462271439608,-4.3944115374710275,-2.4238990471285087,0.0,1.0
2019-11-19,-0.0,-0.6467406380027739,-4.8837725381414705,-4.697919556171984,-2.641331484049931,0.0,1.0
2019-11-20,-0.0,-0.628003314001657,-4.8170394918530794,-4.688207677437172,-2.675089754211544,0.0,1.0
2019-11-21,-0.0,-0.5264396456256921,-4.99515503875969,-4.563399778516057,-2.7576135105204873,0.0,1.0
2019-11-22,-0.0,-0.5102464691221268,-4.981445582941014,-4.579617834394904,-2.775131542509,0.0,1.0
2019-11-25,-0.0,-0.5125968992248062,-4.9885105204872655,-4.5805647840531565,-2.761074197120709,0.0,1.0
2019-11-26,-0.0,-0.735445205479452,-5.085045662100456,-4.608447488584475,-2.8407534246575343,0.0,1.0
2019-11-27,-0.0,-0.773595747737394,-5.063927596609682,-4.6280706795000714,-2.900014365752047,0.0,1.0
2019-11-29,-0.0,-0.7777777777777778,-5.2604303908651735,-4.7629922412531105,-2.8379446640316206,0.0,1.0
2019-12-02,-0.0,-0.8324460218870157,-5.436853002070394,-4.729517894114167,-2.789559301981662,0.0,1.0
2019-12-03,-0.0,-0.8031057720480516,-5.370202168180486,-4.696308233225901,-2.7802519777322003,0.0,1.0
2019-12-04,-0.0,-0.9388830347734457,-5.553063374981183,-4.776456420292037,-2.784886346530182,0.0,1.0
2019-12-05,-0.0,-0.9091612503868771,-5.76709996904983,-4.8311668214175185,-2.9676570721138966,0.0,1.0
2019-12-06,-0.07641991065730695,-1.0906190172303767,-5.91847479259732,-4.979897894065092,-2.8886407147415443,0.0,1.0
2019-12-09,-0.015606645410303745,-0.9429434468870616,-6.347038093639873,-5.342171505286123,-3.133747273032388,0.0,1.0
2019-12-10,-0.39409567846345367,-0.883158456340032,-7.039125022230126,-5.643606615685577,-2.8242930819847056,0.0,1.0
2019-12-11,-0.4169617563739377,-0.8248937677053824,-7.030984419263456,-5.604815864022663,-2.8279036827195467,0.0,1.0
2019-12-12,-0.4187078452254171,-0.8296059637912673,-7.047568335108272,-5.621050763223288,-2.8322683706070286,0.0,1.0
2019-12-13,-0.4673619852544506,-0.8615356950188815,-7.210573637834922,-5.6601330695918,-2.7827728825750766,0.0,1.0
2019-12-16,-0.4679615175167907,-0.8438918133962606,-7.321655472862588,-5.738609548012343,-2.7799963695770558,0.0,1.0
2019-12-17,-0.8619712990936557,-0.6748489425981873,-7.665219033232628,-5.943731117824774,-2.736404833836858,0.0,1.0
2019-12-18,-1.2548938800741811,-0.7620028848135174,-8.255924170616115,-6.338141355862353,-2.995054605398723,0.0,1.0
2019-12-19,-1.2395122959289109,-0.8636081835089894,-8.288489357305227,-6.2785699524695175,-2.995246951849556,0.0,1.0
2019-12-20,-1.2510939779120651,-0.9718691394040425,-8.378828922692229,-6.303188164200875,-2.9326943113148576,0.0,1.0
2019-12-23,-1.2790008467400509,-1.056731583403895,-8.48433530906012,-6.431625740897545,-2.917019475021169,0.0,1.0
2019-12-24,-1.3043848446147297,-1.0698169433801616,-8.492550021285654,-6.492550021285654,-2.9265644955300125,0.0,1.0
2019-12-26,-1.2928023850085177,-1.0706984667802384,-8.503833049403747,-6.494676320272572,-2.9327086882453153,0.0,1.0
2019-12-27,-1.2717158750534874,-1.1467693624304665,-8.586007702182286,-6.4715447154471555,-2.9191270860077023,0.0,1.0
2019-12-30,-1.385581294652522,-1.1454860359385148,-8.74886339034423,-6.555964494479324,-2.8138125135310674,0.0,1.0
2019-12-31,-1.3420258620689656,-1.1743534482758622,-8.723706896551723,-6.524568965517242,-2.7870689655172414,0.0,1.0
2020-01-02,-1.3579015824842837,-1.2003034901365708,-8.770648168220248,-6.554086277910254,-2.795144157814871,0.0,1.0
2020-01-03,-1.319911504424779,-1.2424778761061948,-8.969690265486726,-6.667035398230089,-2.9247787610619476,0.0,1.0
2020-01-06,-1.411113620962277,-1.3406370002258867,-9.159927716286424,-6.73277614637452,-2.9442060085836914,0.0,1.0
2020-01-07,-1.4063205417607223,-1.344018058690745,-9.153498871331829,-6.718284424379233,-2.9512415349887133,0.0,1.0
2020-01-08,-1.4022598870056497,-1.3288135593220338,-9.169943502824859,-6.71683615819209,-2.9812429378531076,0.0,1.0
2020-01-09,-1.4241738343141694,-1.387505658669081,-9.134449977365323,-6.6871887732005435,-3.0013580805794478,0.0,1.0
2020-01-10,-1.5182167911292146,-1.3435166327223353,-9.155012446254808,-6.673002941842046,-2.9395790902919208,0.0,1.0
2020-01-13,-1.5528249885163068,-1.347955902618282,-9.36357372531006,-6.758383096003675,-2.9444189251263206,0.0,1.0
2020-01-14,-1.8187189789647837,-1.2890569605294255,-9.691325927676672,-6.940675963129284,-2.8952966201843533,0.0,1.0
2020-01-15,-1.887482083134257,-1.3029144768275203,-9.784997611084568,-7.0097945532728145,-2.9039655996177736,0.0,1.0
2020-01-16,-1.8753871813199905,-1.272337383845604,-9.730283535858947,-6.9966642840123905,-2.952108649035025,0.0,1.0
2020-01-17,-1.9230225988700567,-1.2643596986817327,-9.551553672316384,-6.937853107344633,-2.8639359698681734,0.0,1.0
2020-01-21,-1.9643190298507462,-1.267490671641791,-9.404850746268657,-6.871968283582089,-2.812033582089552,0.0,1.0
2020-01-22,-1.9788224342564578,-1.2736793111473121,-9.369792878752618,-6.863625785431697,-2.785897137537817,0.0,1.0
2020-01-23,-2.034656873995869,-1.2067936653660776,-9.103052559100298,-6.771861372504016,-2.8354372274500803,0.0,1.0
2020-01-24,-2.0220076353020433,-1.1899842802604985,-8.84504828205704,-6.586121715697282,-2.8136088030541213,0.0,1.0
2020-01-27,-1.6158899609936357,-0.7947033463354547,-8.38349414904537,-6.181071648532129,-2.554300964894272,0.0,1.0
2020-01-28,-1.4424644549763035,-0.8733649289099527,-7.816303317535546,-5.64265402843602,-2.1825592417061612,0.0,1.0
2020-01-29,-1.3739000187230856,-0.8721213255944581,-7.750234038569556,-5.574985957685827,-2.1518442239281033,0.0,1.0
2020-01-30,-1.3712630792227205,-0.84398355754858,-7.737668161434978,-5.5825859491778775,-2.149103139013453,0.0,1.0
2020-01-31,-1.2944935162563427,-0.9481300507423417,-7.761510994174028,-5.610411576771284,-2.179101672617929,0.0,1.0
2020-02-03,-1.2872379551305628,-0.8710923133504966,-7.620264803236484,-5.483265906583303,-2.127436557557926,0.0,1.0
2020-02-04,-1.233412975555964,-0.8156588862341482,-7.619555228818232,-5.514978864179379,-2.1953684984377873,0.0,1.0
2020-02-05,-1.097752603690846,-0.8472501370363603,-7.652293075095925,-5.532980084048967,-2.141238808697241,0.0,1.0
2020-02-06,-1.1946418808091852,-0.847457627118644,-7.71441589210862,-5.4585383634044105,-2.0098414434117005,0.0,1.0
2020-02-07,-1.1743085880640465,-0.8744541484716156,-7.703966521106259,-5.441593886462882,-2.000727802037846,0.0,1.0
2020-02-10,-1.2118534879440455,-0.80471194551813,-7.822933922326523,-5.535063500828271,-2.0314743235781334,0.0,1.0
2020-02-11,-1.179088079106391,-0.8329976194836112,-7.737227613990112,-5.512543490203259,-2.049624610877129,0.0,1.0
2020-02-12,-1.1966642228739004,-0.8227639296187683,-7.737536656891495,-5.5276759530791795,-2.0439882697947214,0.0,1.0
2020-02-13,-1.18602954586905,-0.8531825642896226,-7.705270837132957,-5.509210286339595,-1.984497537844246,0.0,1.0
2020-02-14,-1.1814207650273225,-0.8719489981785065,-7.706557377049181,-5.44735883424408,-2.007832422586521,0.0,1.0
2020-02-18,-1.1784345922276955,-0.8846925743477467,-7.692939244663384,-5.4457215836526185,-2.043240284619595,0.0,1.0
2020-02-19,-1.2021727122076966,-0.9543362180077335,-7.744430123365863,-5.45755846068864,-2.0541336770392196,0.0,1.0
2020-02-20,-1.25487012987013,-0.9329004329004329,-7.519300144300145,-5.332972582972582,-1.9974747474747474,0.0,1.0
2020-02-21,-1.196593585794528,-0.9891284653016851,-7.575466570030803,-5.350425801775684,-2.00761007428882,0.0,1.0
2020-02-24,-1.074401473296501,-1.1058931860036831,-7.737937384898711,-5.466114180478821,-2.0318600368324122,0.0,1.0
2020-02-25,-1.209853638425067,-1.681508967223253,-8.780869923727067,-5.717790146361575,-2.2244897959183674,0.0,1.0
2020-02-26,-1.163357912648894,-1.4227642276422763,-8.16260162601626,-5.317073170731708,-1.8413688788050673,0.0,1.0
2020-02-27,-1.2348968105065667,-1.3701688555347091,-8.066041275797375,-5.301688555347092,-1.7889305816135086,0.0,1.0
2020-02-28,-0.9735389610389611,-1.605357142857143,-6.863961038961039,-4.3,-1.490909090909091,0.0,1.0
2020-03-02,-1.1706256273001003,-1.4657075945132152,-7.001003680160589,-4.523921043827367,-1.5667447306791569,0.0,1.0
2020-03-03,-0.9476959549562899,-1.6935842347014374,-5.9398429396947705,-3.921025337086976,-1.314861460957179,0.0,1.0
2020-03-04,-0.7035663338088446,-1.8212553495007135,-5.93509272467903,-3.6718972895863056,-1.1335235378031385,0.0,1.0
2020-03-05,-0.626392347005635,-2.0513694142314245,-5.244135762023325,-3.2388939850609355,-0.9435198532302449,0.0,1.0
2020-03-06,-0.6483601286173634,-2.327717041800643,-5.050675241157556,-3.043344051446945,-0.7915112540192926,0.0,1.0
2020-03-09,-0.633028687484133,-2.2793856308707796,-5.03960396039604,-3.004823559279005,-0.7366082762122366,0.0,1.0
2020-03-10,-1.3443335638770872,-1.2052168758027864,-3.7266080426835297,-2.2338701709317266,-0.3704179428910187,0.0,1.0
2020-03-11,-1.0837121960861829,-1.6822494564143111,-3.909369440600909,-2.0629571061474596,-0.14508796204783553,0.0,1.0
2020-03-12,-1.1332416322787713,-1.3405777166437414,-3.613571756075195,-1.9963319578175152,-0.08638239339752407,0.0,1.0
2020-03-13,-1.227832147093713,-0.8909400948991696,-2.7140421115065245,-1.5811832740213523,-0.0,0.0,1.0
2020-03-16,-0.9286773628151543,-1.061884859107456,-2.459350141566671,-1.2913576917891332,-0.0,0.0,1.0
2020-03-17,-0.9810528770477469,-0.7723430303736956,-1.707398122777357,-1.3690899551098934,-0.0,0.0,1.0
2020-03-18,-0.9636353224143855,-0.7760279463978925,-1.6302829000114534,-1.3306608635895087,-0.025999312793494444,0.0,1.0
2020-03-19,-0.9702158514139103,-0.6449885660103742,-1.5962407273132913,-1.3183668916280886,-0.04774387863238329,0.0,1.0
2020-03-20,-0.9686523873270863,-0.6724676483712628,-1.586958946898706,-1.3155957161981258,-0.03419232485497546,0.0,1.0
2020-03-23,-0.9555823645536302,-0.7261460846676904,-1.4965452950208378,-1.2859179644658916,-0.019466988374643564,0.0,1.0
2020-03-24,-0.9960072198216924,-0.7856478696056446,-1.386151069299349,-1.2552097576984085,-0.0464912760487885,0.0,1.0
2020-03-25,-1.0237360798870707,-0.8068175877032469,-1.1385476028650598,-1.2590578763005176,-0.0,0.0,1.0
2020-03-26,-1.0458959899749374,-0.8071219715956558,-1.1148182957393484,-1.2536027568922306,-0.0,0.0,1.0
2020-03-27,-1.0294566544566544,-0.7709605209605209,-1.0502645502645502,-1.2368742368742367,-0.0,0.0,1.0
2020-03-30,-1.014127297584688,-0.7559370094688339,-1.0601549445541547,-1.233277634310598,-0.0,0.0,1.0
2020-03-31,-0.9942152917505029,-0.7686116700201207,-1.052112676056338,-1.2152414486921528,-0.0,0.0,1.0
2020-04-01,-1.002868646200302,-0.8013588324106694,-1.0090588827377958,-1.2194262707599397,-0.0,0.0,1.0
2020-04-02,-1.0387847446670977,-0.6939983093829247,-0.9938839441101884,-1.245686440256576,-0.0,0.0,1.0
2020-04-03,-1.0370222929936306,-0.7160131369426751,-1.002687101910828,-1.2203921178343948,-0.0,0.0,1.0
2020-04-06,-1.0388291517323776,-0.7221724412584628,-0.999253285543608,-1.2178414974113898,-0.0,0.0,1.0
2020-04-07,-0.9937276850332916,-0.6691595097944611,-0.9628485959664189,-1.199121875904661,-0.0,0.0,1.0
2020-04-08,-0.9968996754347721,-0.6796008332122269,-0.9534951315215812,-1.2142614930000484,-0.0,0.0,1.0
2020-04-09,-1.0058806516918923,-0.6358816157331534,-0.9713197724862623,-1.20707606285549,-0.0,0.0,1.0
2020-04-13,-1.0060252578810374,-0.6353031909765737,-0.9715125807384556,-1.2073652752337798,-0.0,0.0,1.0
2020-04-14,-1.0070843373493976,-0.6307469879518073,-0.9751807228915663,-1.206265060240964,-0.0,0.0,1.0
2020-04-15,-0.9674947648962497,-0.651722825052351,-0.9436036550542547,-1.1964115743384733,-0.0,0.0,1.0
2020-04-16,-0.9744251525105584,-0.592961051149695,-0.9412013139371187,-1.1840450492726418,-0.0,0.0,1.0
2020-04-17,-0.9652666352052854,-0.6331760264275602,-0.9184049079754601,-1.2024067956583295,-0.0,0.0,1.0
2020-04-20,-0.9957565184591447,-0.5792352303267481,-0.9484652741760573,-1.191522466877269,-0.0,0.0,1.0
2020-04-21,-1.0121870257966616,-0.599155918057663,-0.9597875569044005,-1.1709028831562973,-0.0,0.0,1.0
2020-04-22,-0.9901826591777977,-0.6245339123047151,-0.9313730117524898,-1.1737858120545617,-0.0,0.0,1.0
2020-04-23,-0.9775582215949189,-0.6349094330745707,-0.9226064455422254,-1.169701246765467,-0.0,0.0,1.0
2020-04-24,-0.9764739095657083,-0.6350632851832683,-0.9239636757163694,-1.1697642685738483,-0.0,0.0,1.0
2020-04-27,-1.0021718602455147,-0.6529745042492918,-0.8948064211520302,-1.1714825306893297,-0.0,0.0,1.0
2020-04-28,-0.9936072200808499,-0.645247720221867,-0.8971984582119018,-1.1645200714487167,-0.0,0.0,1.0
2020-04-29,-1.0015990969805286,-0.6380396952309284,-0.8982221804157653,-1.1654124729564481,-0.0,0.0,1.0
2020-04-30,-0.9989722987807726,-0.5799037697949269,-0.9146540851123464,-1.1778857383098984,-0.0,0.0,1.0
2020-05-01,-1.0891211401425178,-0.4905938242280285,-0.9362945368171021,-1.2345368171021378,-0.0,0.0,1.0
2020-05-04,-1.0948590381426202,-0.47652215114901686,-0.930253494432599,-1.2365316275764038,-0.0,0.0,1.0
2020-05-05,-1.1096703191540265,-0.4756686922819273,-0.9638260203837503,-1.2357529068376476,-0.0,0.0,1.0
2020-05-06,-1.1024772087251204,-0.47253114409813374,-0.963295308099852,-1.234738198654002,-0.0,0.0,1.0
2020-05-07,-1.0968250179040344,-0.47481499164478397,-0.9642396753401766,-1.2385294819766053,-0.0,0.0,1.0
2020-05-08,-1.0983081628751672,-0.4780156757790097,-0.9617663926591473,-1.2410628942840758,-0.0,0.0,1.0
2020-05-11,-1.1183145798419918,-0.4312185779267417,-0.9836246109648072,-1.25496768015322,-0.0,0.0,1.0
2020-05-12,-1.1605596595078518,-0.41108556332860424,-1.0550364463578101,-1.265397974658774,-0.0,0.0,1.0
2020-05-13,-1.1640139086145256,-0.40486801508399034,-1.0588667417601254,-1.2696508154170134,-0.0,0.0,1.0
2020-05-14,-1.1701971167990586,-0.40355006374423846,-1.0508973227419829,-1.2787584583701088,-0.0,0.0,1.0
2020-05-15,-1.1842958161461403,-0.39309565900608917,-1.0516106855234728,-1.2816244352779416,-0.0,0.0,1.0
2020-05-18,-1.1934975369458127,-0.41093596059113296,-1.0473399014778324,-1.274334975369458,-0.0,0.0,1.0
2020-05-19,-1.2187961050457363,-0.3137110258680043,-1.1213730697354185,-1.2640405232615324,-0.0,0.0,1.0
2020-05-20,-1.2154888768845455,-0.3198939252565928,-1.1154053921327898,-1.2600304473800519,-0.0,0.0,1.0
2020-05-21,-1.222763987391647,-0.2879728132387707,-1.1455870764381402,-1.2688140267927503,-0.0,0.0,1.0
2020-05-22,-1.2236641596618,-0.2930246276360419,-1.1353782627930984,-1.2635796096937522,-0.0,0.0,1.0
2020-05-26,-1.2231283159756339,-0.2923953625466693,-1.1326390253487915,-1.2643446649636472,-0.0,0.0,1.0
2020-05-27,-1.2232357412583983,-0.29620911186307686,-1.1169633661909666,-1.2677161492815459,-0.0,0.0,1.0
2020-05-28,-1.257682632072214,-0.2539831302717901,-1.1446751837419227,-1.2763774478370247,-0.0,0.0,1.0
2020-05-29,-1.263659246828883,-0.24110359804550613,-1.149647105276146,-1.2811805932579832,-0.0,0.0,1.0
2020-06-01,-1.250772626931567,-0.2328673043904832,-1.145597252882021,-1.2763306352710326,-0.0,0.0,1.0
2020-06-02,-1.251103915219311,-0.23250907663624767,-1.1452261799627121,-1.2774506917868707,-0.0,0.0,1.0
2020-06-03,-1.2496082272282076,-0.23080313418217435,-1.143437806072478,-1.2733104799216455,-0.0,0.0,1.0
2020-06-04,-1.2476283618581907,-0.22836185819070906,-1.1455745721271395,-1.2684107579462105,-0.0,0.0,1.0
2020-06-05,-1.2460146699266503,-0.2306112469437653,-1.14679706601467,-1.266552567237164,-0.0,0.0,1.0
2020-06-08,-1.2485724047049636,-0.2472546244326224,-1.1289472399824296,-1.2558934062179707,-0.0,0.0,1.0
2020-06-09,-1.22648929455746,-0.26066902947031123,-1.120260232072632,-1.2476574258387143,-0.0,0.0,1.0
2020-06-10,-1.227487684729064,-0.2936945812807882,-1.1106896551724137,-1.2941871921182266,-0.0,0.0,1.0
2020-06-11,-1.1839597797462293,-0.3175963610246588,-1.0881015082595165,-1.198515681110845,-0.0,0.0,1.0
2020-06-12,-1.1958183129055515,-0.23595289593847632,-1.1807738524393174,-1.1939918288872866,-0.0,0.0,1.0
2020-06-15,-1.1958757931167083,-0.22135166314170351,-1.1954912516823688,-1.1940972889828878,-0.0,0.0,1.0
2020-06-16,-1.1974217844727695,-0.22566628041714948,-1.2124855156431056,-1.1925453843182696,-0.0,0.0,1.0
2020-06-17,-1.1951101895163234,-0.22216328302068766,-1.2137724839658581,-1.191204127887351,-0.0,0.0,1.0
2020-06-18,-1.1937999515621216,-0.24102688302252362,-1.2089610075078712,-1.199951562121579,-0.0,0.0,1.0
2020-06-19,-1.1946315228450992,-0.24274431900770388,-1.2084403314114056,-1.1993798149135133,-0.0,0.0,1.0
2020-06-22,-1.1977814377058709,-0.24273396628560356,-1.202770780856423,-1.2007362914163922,-0.0,0.0,1.0
2020-06-23,-1.1967943440995594,-0.2401820735073362,-1.2024599293012446,-1.202895743547528,-0.0,0.0,1.0
2020-06-24,-1.1935952012383901,-0.23563273993808054,-1.2041892414860682,-1.2039957430340558,-0.0,0.0,1.0
2020-06-25,-1.1853313441455315,-0.2281149237210645,-1.2048703017469562,-1.1942345637422398,-0.0,0.0,1.0
2020-06-26,-1.1744534933561939,-0.216411868362147,-1.1950754869743296,-1.17664428251655,-0.0,0.0,1.0
2020-06-29,-1.170976328548341,-0.21508698545489113,-1.192366194505181,-1.1748265044205721,-0.0,0.0,1.0
2020-06-30,-1.1751152073732718,-0.20290750154401632,-1.1964938951969215,-1.1763029122523634,-0.0,0.0,1.0
2020-07-01,-1.1722565320665084,-0.20180522565320663,-1.2002850356294537,-1.1761995249406176,-0.0,0.0,1.0
2020-07-02,-1.158983115158414,-0.2220641244545627,-1.1932270916334662,-1.1686586985391767,-0.0,0.0,1.0
2020-07-06,-1.1589981975144672,-0.221848022009297,-1.1936723271036902,-1.1689118679442179,-0.0,0.0,1.0
2020-07-07,-1.1625664893617023,-0.2194623860182371,-1.1959536474164134,-1.1712575987841947,-0.0,0.0,1.0
2020-07-08,-1.1639960058960581,-0.2220531596215111,-1.1941895297418097,-1.1746469497408587,-0.0,0.0,1.0
2020-07-09,-1.1590703863884797,-0.22413383394325365,-1.1925763984601492,-1.1768452069768547,-0.0,0.0,1.0
2020-07-10,-1.1554635840350125,-0.23576423576423575,-1.1855763284334713,-1.1803910375338946,-0.0,0.0,1.0
2020-07-13,-1.1486505920138057,-0.25070706102296153,-1.1936148794401036,-1.2007094578399884,-0.0,0.0,1.0
2020-07-14,-1.1616268448632279,-0.2414307004470939,-1.203067160232681,-1.2013364742079709,-0.0,0.0,1.0
2020-07-15,-1.1663219662353903,-0.2358231927276225,-1.206339281419845,-1.2013371170217881,-0.0,0.0,1.0
2020-07-16,-1.2194741966893865,-0.15925024342745864,-1.2357351509250243,-1.2541382667964946,-0.0,0.0,1.0
2020-07-17,-1.2283818075346478,-0.1608920554362678,-1.2393617021276595,-1.2513175873511615,-0.0,0.0,1.0
2020-07-20,-1.2407906999558542,-0.1676068082601658,-1.2433413449747388,-1.2533967724530337,-0.0,0.0,1.0
2020-07-21,-1.231786133960047,-0.16568742655699178,-1.2448589894242066,-1.2538679984332157,-0.0,0.0,1.0
2020-07-22,-1.2368214775622184,-0.16093474426807758,-1.2487262394669802,-1.2525475210660397,-0.0,0.0,1.0
2020-07-23,-1.2399882358707905,-0.16670751433753248,-1.2494975736483507,-1.2455271800401941,-0.0,0.0,1.0
2020-07-24,-1.2384849078792628,-0.16723833790670325,-1.2490199921599372,-1.2452959623676987,-0.0,0.0,1.0
2020-07-27,-1.239360658952736,-0.16900372622082763,-1.2490684447930966,-1.2454893116297312,-0.0,0.0,1.0
2020-07-28,-1.2285252802114435,-0.17311927952621017,-1.2400763545592481,-1.2528510596642357,-0.0,0.0,1.0
2020-07-29,-1.2392083681186465,-0.17566173942935717,-1.2379315425035604,-1.2581152089574226,-0.0,0.0,1.0
2020-07-30,-1.2359187668216296,-0.1722045510154147,-1.2322485931000733,-1.2531930511377538,-0.0,0.0,1.0
2020-07-31,-1.239126185123644,-0.16953376991496433,-1.2311601993939985,-1.247238784087577,-0.0,0.0,1.0
2020-08-03,-1.2311369067941276,-0.17455982051407112,-1.2269911720236064,-1.2446471248110031,-0.0,0.0,1.0
2020-08-04,-1.2291626000390397,-0.1686999804801874,-1.2250146398594572,-1.257075932071052,-0.0,0.0,1.0
2020-08-05,-1.2366296423154084,-0.16587561775211626,-1.2280178108332926,-1.2626119293438371,-0.0,0.0,1.0
2020-08-06,-1.2298121493047085,-0.16194193705781898,-1.2270797755550134,-1.2604049768236156,-0.0,0.0,1.0
2020-08-07,-1.228629111680126,-0.18495174315540674,-1.246503840850896,-1.2640831199527278,-0.0,0.0,1.0
2020-08-10,-1.2136584408575772,-0.19467203061374674,-1.2409360741794633,-1.2567826129617818,-0.0,0.0,1.0
2020-08-11,-1.207203660876839,-0.20607193819810068,-1.2340697731634112,-1.2731880135806721,-0.0,0.0,1.0
2020-08-12,-1.2030474318014255,-0.20914229540427623,-1.2229540427623495,-1.2800688129761613,-0.0,0.0,1.0
2020-08-13,-1.1973865199449796,-0.22705836117115347,-1.2020043230497153,-1.2860581646688938,-0.0,0.0,1.0
2020-08-14,-1.1963299131807419,-0.2306136543014996,-1.2011148382004735,-1.3048046566692977,-0.0,0.0,1.0
2020-08-17,-1.1978781149765605,-0.23449296817172466,-1.2000986923266717,-1.3021465581051073,-0.0,0.0,1.0
2020-08-18,-1.2028217821782177,-0.2379207920792079,-1.1818316831683167,-1.3278712871287128,-0.0,0.0,1.0
