Date,IWF,IWM,MTUM,SG,SPY,VLUE,VXX
2020-06-05,-0.8319816433912252,-0.22692566364679354,-0.6989357914309451,1.0,-1.1983621474067334,-0.0,0.0
2020-06-08,-0.8397180630774131,-0.23749601784007643,-0.6938913666772857,1.0,-1.2110942975469894,-0.0,0.0
2020-06-09,-0.8572170508569376,-0.22368263353441734,-0.7022492109783869,1.0,-1.2119371978746356,-0.0,0.0
2020-06-10,-0.8539483720743507,-0.23581837889919305,-0.6973383114536914,1.0,-1.2275081295917136,-0.0,0.0
2020-06-11,-0.8478321790303854,-0.24808839425117096,-0.693022138596421,1.0,-1.2143800792665838,-0.0,0.0
2020-06-12,-0.8706580981046124,-0.17343203449117384,-0.8030993248190026,1.0,-1.220165948100545,-0.0,0.0
2020-06-15,-0.8781084386465553,-0.15674684060334285,-0.8170403587443946,1.0,-1.2247859763554831,-0.0,0.0
2020-06-16,-0.8768183475829653,-0.15049232140686414,-0.7961019490254873,1.0,-1.2286154220187202,-0.0,0.0
2020-06-17,-0.8714314556834242,-0.14770845951948314,-0.795719765798506,1.0,-1.223137492428831,-0.0,0.0
2020-06-18,-0.8706276759027385,-0.14993133532595526,-0.7949349705145812,1.0,-1.22356410049277,-0.0,0.0
2020-06-19,-0.8703464427037066,-0.15028668335621417,-0.794839699588145,1.0,-1.2223613017847048,-0.0,0.0
2020-06-22,-0.8684497155996611,-0.15034894509661542,-0.7920851990802372,1.0,-1.2232038404130865,-0.0,0.0
2020-06-23,-0.8666693561400678,-0.14769243182184927,-0.7921978376633855,1.0,-1.2276504760367921,-0.0,0.0
2020-06-24,-0.8648408466634352,-0.14747939893359185,-0.7975440297301665,1.0,-1.229560510583293,-0.0,0.0
2020-06-25,-0.8649315955638306,-0.13029223670363477,-0.8176961062090181,1.0,-1.234679834857929,-0.0,0.0
2020-06-26,-0.8645109135004041,-0.12679870654810024,-0.8164510913500403,1.0,-1.2341956345998382,-0.0,0.0
2020-06-29,-0.8578913428985974,-0.11937772045784298,-0.821336450104788,1.0,-1.2316620989843623,-0.0,0.0
2020-06-30,-0.8628928283642224,-0.10632554391619661,-0.8265108783239322,1.0,-1.2332393231265109,-0.0,0.0
2020-07-01,-0.8564824120603015,-0.10653266331658291,-0.8192964824120603,1.0,-1.2378291457286432,-0.0,0.0
2020-07-02,-0.8631163390267483,-0.1014743796326136,-0.8248872059297455,1.0,-1.2388817273606187,-0.0,0.0
2020-07-06,-0.8635924285138945,-0.10153040676600886,-0.8238018525976641,1.0,-1.2384615384615385,-0.0,0.0
2020-07-07,-0.8531988426298023,-0.11212023790387397,-0.8148609548304131,1.0,-1.2384664844880244,-0.0,0.0
2020-07-08,-0.8541188780232606,-0.11606100849128738,-0.8128697331884583,1.0,-1.241216950380297,-0.0,0.0
2020-07-09,-0.851420718645164,-0.12137747059536802,-0.8150842730689949,1.0,-1.253950931651914,-0.0,0.0
2020-07-10,-0.8529495006671249,-0.12303400315368132,-0.8141753931993693,1.0,-1.2529818461165245,-0.0,0.0
2020-07-13,-0.8577896353787695,-0.1205837173579109,-0.8139704098957071,1.0,-1.2500202118198724,-0.0,0.0
2020-07-14,-0.8459737638748739,-0.11632694248234106,-0.8031483350151362,1.0,-1.2708375378405652,-0.0,0.0
2020-07-15,-0.8476471063039793,-0.11215594478973283,-0.8076923076923077,1.0,-1.2683428848171765,-0.0,0.0
2020-07-16,-0.8513884404262189,-0.10808847271553117,-0.8079593154665805,1.0,-1.2687278010978367,-0.0,0.0
2020-07-17,-0.8699723172121805,-0.10995766161862888,-0.8185148998534441,1.0,-1.2725940400586224,-0.0,0.0
2020-07-20,-0.8885142081671259,-0.11584488218119011,-0.8331208619484312,1.0,-1.2749105564008718,-0.0,0.0
2020-07-21,-0.8694830278622503,-0.12870880249856168,-0.8261691460507931,1.0,-1.2850743815237937,-0.0,0.0
2020-07-22,-0.8652875261667282,-0.13339900669047325,-0.8216968353651029,1.0,-1.2842014530230266,-0.0,0.0
2020-07-23,-0.9267363192600839,-0.12802945962147813,-0.8709428791641689,1.0,-1.3561702492078445,-0.0,0.0
2020-07-24,-0.9264523310073205,-0.1318121494927009,-0.8681022304036987,1.0,-1.3546384691125477,-0.0,0.0
2020-07-27,-0.9308203041336475,-0.13107731848361534,-0.8661383593917327,1.0,-1.3554936817305634,-0.0,0.0
2020-07-28,-0.9331733036135282,-0.12799519910840584,-0.8610313343906726,1.0,-1.3642676497063742,-0.0,0.0
2020-07-29,-0.9485520774540876,-0.13289627925150868,-0.8739200277862197,1.0,-1.386228454825685,-0.0,0.0
2020-07-30,-0.9427139586123471,-0.1201883613427226,-0.8728128915194193,1.0,-1.384455869011103,-0.0,0.0
2020-07-31,-0.9562696410392599,-0.1326517062807064,-0.9015624308414111,1.0,-1.4356216527242953,-0.0,0.0
2020-08-03,-1.0194596551568087,-0.10698284835045482,-0.9153278725618862,1.0,-1.4837760782006606,-0.0,0.0
2020-08-04,-1.0184832835009514,-0.10143154842801487,-0.9144695116426566,1.0,-1.4958322007791973,-0.0,0.0
2020-08-05,-0.9578453324147433,-0.09589218050292801,-0.8492938339648639,1.0,-1.4028591112642093,-0.0,0.0
2020-08-06,-0.8824778619225068,-0.08731017349841728,-0.7601474536202268,1.0,-1.2769162960291702,-0.0,0.0
2020-08-07,-0.8783962756351086,-0.09876790945940522,-0.7682305253441426,1.0,-1.2679295260264076,-0.0,0.0
2020-08-10,-1.2631367369206914,-0.4475966232125423,-1.2421753862057083,1.0,-1.762878309309137,-0.027106185034169873,0.0
2020-08-11,-1.2631517893393653,-0.45716605765326834,-1.2397192738240241,1.0,-1.782843222550896,-0.057305260715735745,0.0
2020-08-12,-1.252372685185185,-0.45868055555555554,-1.2237268518518518,1.0,-1.7844328703703705,-0.06782407407407406,0.0
2020-08-13,-1.2421338259915709,-0.4698343051786848,-1.2022977888112696,1.0,-1.7800935280872927,-0.0789792737139888,0.0
2020-08-14,-1.241873087360702,-0.47023500202090185,-1.2017437496391246,1.0,-1.7806455338068017,-0.0795657947918471,0.0
2020-08-17,-1.2435008665511265,-0.47533217793183136,-1.2010976314269208,1.0,-1.777469670710572,-0.07960716348931254,0.0
2020-08-18,-1.2356195965417867,-0.46783861671469745,-1.190662824207493,1.0,-1.7751008645533142,-0.09452449567723345,0.0
2020-08-19,-1.2354637748038764,-0.4706968158744809,-1.190009229349331,1.0,-1.7740539916935856,-0.09806183664051686,0.0
2020-08-20,-1.2275707384403036,-0.46635610766045543,-1.184322521279043,1.0,-1.769553715205889,-0.10323211410167932,0.0
2020-08-21,-1.2298758049678014,-0.4627989880404784,-1.1927322907083717,1.0,-1.7693192272309108,-0.09504369825206992,0.0
2020-08-24,-1.2320124230747111,-0.46114913441076666,-1.2017599355840571,1.0,-1.7697705182032553,-0.08667395180307126,0.0
2020-08-25,-1.2326103216155573,-0.4679247454116564,-1.2056268338990852,1.0,-1.7665266670502273,-0.08072032679362523,0.0
2020-08-26,-1.2303755247570305,-0.46747944102593597,-1.2079475530507793,1.0,-1.7660590028178733,-0.07895796192995572,0.0
2020-08-27,-1.2130582217368813,-0.4806598080349445,-1.1992068509684464,1.0,-1.7625150870739696,-0.09201678257371113,0.0
2020-08-28,-1.2129028551732062,-0.4758430516458896,-1.1996897799735737,1.0,-1.76222209455966,-0.09421497098868271,0.0
2020-08-31,-1.2134321498333909,-0.4744915546363323,-1.2022865678501666,1.0,-1.7623807882339422,-0.09255429162357807,0.0
2020-09-01,-1.2120863970588234,-0.4756433823529411,-1.1955997242647058,1.0,-1.7683823529411764,-0.0927734375,0.0
2020-09-02,-1.20314292268869,-0.47201192934159214,-1.1925326909841707,1.0,-1.7646822665749027,-0.10289057123193394,0.0
2020-09-03,-1.2054810228184842,-0.478844169246646,-1.1971677559912854,1.0,-1.7578832702671712,-0.09396858158468065,0.0
2020-09-04,-1.1324151944460124,-0.48066828469831235,-1.131342778122707,1.0,-1.767059885985212,-0.13281029519670373,0.0
2020-09-08,-1.1239427089207172,-0.4839291755949024,-1.1232096537724146,1.0,-1.7583173564903574,-0.1494868613961881,0.0
2020-09-09,-1.0850387553672003,-0.5013661963977026,-1.0660235320359115,1.0,-1.7421513411029945,-0.18178776557185078,0.0
2020-09-10,-1.0659005107705974,-0.4997779258272263,-1.043082389518099,1.0,-1.7411170330890517,-0.201976460137686,0.0
2020-09-11,-1.0595112761123733,-0.5065107774145288,-1.042500138527179,1.0,-1.7332520640549678,-0.19931290519199868,0.0
2020-09-14,-1.0587941926188629,-0.5044885293139754,-1.0422808378588053,1.0,-1.7335143522110161,-0.2023717167239277,0.0
2020-09-15,-1.0635254988913525,-0.49179600886917957,-1.0329822616407982,1.0,-1.7435144124168513,-0.2114190687361419,0.0
2020-09-16,-1.067148415786548,-0.4872151195108394,-1.0327404113396332,1.0,-1.7462479155086157,-0.22534741523068372,0.0
2020-09-17,-1.0627742903172046,-0.48852841508805067,-1.0293872562635409,1.0,-1.7431809343925337,-0.23137603466474085,0.0
2020-09-18,-1.058427840782744,-0.48654658661329775,-1.032632866355348,1.0,-1.7426617745163442,-0.23904825439181673,0.0
2020-09-21,-1.0540825968539826,-0.4914679562003224,-1.0380745928519817,1.0,-1.7372019343004836,-0.23750764271024402,0.0
2020-09-22,-1.061453756743229,-0.4796173738946666,-1.0521661754073743,1.0,-1.7294366275513042,-0.23875201601690677,0.0
2020-09-23,-1.0550269849218272,-0.47693762866522005,-1.0568074333722806,1.0,-1.727535748066544,-0.24759361264118399,0.0
2020-09-24,-1.0400199269345733,-0.4571017380715156,-1.0412930366434188,1.0,-1.730266799512897,-0.2665781025130079,0.0
2020-09-25,-1.0383699684402858,-0.46143624384031895,-1.0389790155583856,1.0,-1.7262610043740658,-0.2717457505121533,0.0
2020-09-28,-1.029436129673607,-0.45799966863643893,-1.0265090848842988,1.0,-1.724802562544872,-0.28403379908322746,0.0
2020-09-29,-1.0257635684464952,-0.4488024609975829,-1.0157108327840034,1.0,-1.7164908811250275,-0.28647549989013404,0.0
2020-09-30,-1.0254269866549508,-0.4491185677412269,-1.016200779834148,1.0,-1.7153056181009392,-0.2856829040584326,0.0
2020-10-01,-1.0249739283165926,-0.44980514847137604,-1.014215928426368,1.0,-1.71376036006367,-0.2860749766727043,0.0
2020-10-02,-1.021280096528273,-0.4428234519826688,-1.011133658750617,1.0,-1.716832117588987,-0.29249163604453465,0.0
2020-10-05,-1.0072709381150229,-0.4510168379619506,-0.9961731904657773,1.0,-1.712387929149355,-0.3000765361906845,0.0
2020-10-06,-1.0100872410032715,-0.4370774263904034,-0.9932933478735005,1.0,-1.7137404580152673,-0.29841875681570335,0.0
2020-10-07,-1.0022308068991783,-0.44436585233146525,-0.9873224876217422,1.0,-1.7067849175689647,-0.30034278252353225,0.0
2020-10-08,-1.0018996960486324,-0.43731003039513683,-0.9894159791576206,1.0,-1.7045158488927485,-0.29456144159791575,0.0
2020-10-09,-1.0024948475973534,-0.4349712550168131,-0.9889358932639115,1.0,-1.7014318255776115,-0.29580214773836644,0.0
2020-10-12,-0.9962585402884719,-0.43352131005313954,-0.9863355384448542,1.0,-1.699598742001952,-0.3067454722915085,0.0
2020-10-13,-0.9786463401448805,-0.44210184884852416,-0.9822683533354957,1.0,-1.6915342199156667,-0.3113850145961725,0.0
2020-10-14,-0.977569287177828,-0.43745282001509755,-0.9843092850210287,1.0,-1.6872641000754878,-0.30545670225385524,0.0
2020-10-15,-0.9609078771695595,-0.43407209612817094,-0.9737783711615488,1.0,-1.663124165554072,-0.30857142857142855,0.0
2020-10-16,-0.9518161995426261,-0.44099345849066635,-0.9577726958464075,1.0,-1.651332234217944,-0.3164388661383822,0.0
2020-10-19,-0.9506087511297782,-0.4407996172045297,-0.959593811473231,1.0,-1.6510712956563347,-0.31447711202084105,0.0
2020-10-20,-0.9456936784047518,-0.4391175222740772,-0.9581035214255409,1.0,-1.644675434874841,-0.31565549427238015,0.0
2020-10-21,-0.9451161310849507,-0.4381694771449782,-0.9599109131403117,1.0,-1.6440237564959168,-0.3155159613956941,0.0
2020-10-22,-0.9449303015847776,-0.43615837176021627,-0.9574389145068107,1.0,-1.644246568081836,-0.3174855567922828,0.0
2020-10-23,-0.9478482086071657,-0.43332626669493324,-0.9590841636633455,1.0,-1.644636421454314,-0.3150837396650414,0.0
2020-10-26,-0.9473739996820182,-0.4324023530658752,-0.959192326037416,1.0,-1.6441782818379354,-0.31655095659547405,0.0
2020-10-27,-0.9433044214089275,-0.42770255976306326,-0.9653585783795219,1.0,-1.647609477469854,-0.3048445102602073,0.0
2020-10-28,-0.9410184843856969,-0.4283532571488756,-0.952498815103481,1.0,-1.6385802306598556,-0.30575596397914584,0.0
