Date,EB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-13,1.0,-0.5400634822327166,-1.0318572423937444,-0.4127119300147093,-0.8189595107223039,-0.06731439188666098,0.0
2020-04-14,1.0,-0.5725330225330225,-0.9977855477855477,-0.4417249417249417,-0.8214452214452214,-0.05147630147630147,0.0
2020-04-15,1.0,-0.530086183363881,-1.0335374176188434,-0.4085715399914207,-0.8364465936122918,-0.09105798853488281,0.0
2020-04-16,1.0,-0.44337682598213013,-1.0369451141682031,-0.3339597220252446,-0.6924195149624166,-0.03885973620763012,0.0
2020-04-17,1.0,-0.4347517981787904,-1.0425539453637105,-0.3237430464514758,-0.6932289267618609,-0.04893172235410835,0.0
2020-04-20,1.0,-0.43199063896177575,-1.0464151478618537,-0.3154740798524927,-0.6983547266151336,-0.053613218920643926,0.0
2020-04-21,1.0,-0.4411775137435716,-1.0565348466040079,-0.3185671218301117,-0.6920730625997518,-0.038375598510374184,0.0
2020-04-22,1.0,-0.4301181449479809,-1.0732851348968435,-0.3036148827367307,-0.693916416857697,-0.02578028566390407,0.0
2020-04-23,1.0,-0.41519664800535194,-1.0891870004577304,-0.2931586915953664,-0.6918418365550509,-0.03161860497869794,0.0
2020-04-24,1.0,-0.4107035901772187,-1.0953739914737695,-0.29373216361906773,-0.6915407109889723,-0.03188528344431526,0.0
2020-04-27,1.0,-0.42811253485827244,-1.0973913657382894,-0.27427724240177914,-0.6907056373327686,-0.03946485933142716,0.0
2020-04-28,1.0,-0.43804420629604823,-1.0840413156132127,-0.2704903585151761,-0.6954912398209186,-0.03712059787781577,0.0
2020-04-29,1.0,-0.4310843203609701,-1.0921813310772701,-0.26307811618725324,-0.6926818950930627,-0.046073040045121263,0.0
2020-04-30,1.0,-0.43052527951620845,-1.0797060684902609,-0.2669643484986991,-0.6995991843049012,-0.0391674284508825,0.0
2020-05-01,1.0,-0.41727403964649135,-1.094292454491039,-0.2672793211506637,-0.695398049364459,-0.046758916939544384,0.0
2020-05-04,1.0,-0.4209324386045041,-1.0959139936057338,-0.2631486491234234,-0.7000667533288831,-0.03327126444858237,0.0
2020-05-05,1.0,-0.4272326933239387,-1.1022018671833715,-0.27095296811696323,-0.6973401444424873,-0.025224590452703893,0.0
2020-05-06,1.0,-0.4352313293040681,-1.1018979959707347,-0.2942777365426077,-0.7013748983847594,-0.0016611882797865195,0.0
2020-05-07,1.0,-0.4411078098471986,-1.1048387096774193,-0.29173740803621956,-0.6993491794001131,-0.0,0.0
2020-05-08,1.0,-0.44371212926544057,-1.1091740193472945,-0.2879770383756777,-0.7025973565784345,-0.0,0.0
2020-05-11,1.0,-0.45147006730428624,-1.0823237690400282,-0.29851222104144526,-0.7100247963159759,-0.0,0.0
2020-05-12,1.0,-0.45512911464245176,-1.0775042565266741,-0.30803064699205446,-0.7065124858115778,-0.0,0.0
2020-05-13,1.0,-0.498063026149147,-1.1404306041868435,-0.3295835506220666,-0.7567980332265515,-0.0,0.0
2020-05-14,1.0,-0.5063143212575867,-1.1746522411128284,-0.31130546235910583,-0.7774343122102009,-0.0,0.0
2020-05-15,1.0,-0.51485634462189,-1.1772567674708347,-0.3161550949522407,-0.7671310454185073,-0.0,0.0
2020-05-18,1.0,-0.5292980594299574,-1.1705200121285626,-0.304805942995755,-0.78551394784718,-0.0,0.0
2020-05-19,1.0,-0.5313174098913599,-1.2523041926501157,-0.25508883398046833,-0.8278228811232695,-0.05545750480448681,0.0
2020-05-20,1.0,-0.5328318445384735,-1.2517630465444287,-0.2555242125058768,-0.8255759285378467,-0.05222535652719009,0.0
2020-05-21,1.0,-0.5286384976525821,-1.2535211267605635,-0.25301251956181536,-0.8256651017214398,-0.05152582159624413,0.0
2020-05-22,1.0,-0.530873376115198,-1.265338863671936,-0.24416966661449363,-0.8230943809672875,-0.04946000939114102,0.0
2020-05-26,1.0,-0.5291541199014509,-1.2604121856790895,-0.2395682609205741,-0.823980290172461,-0.057565210590121624,0.0
2020-05-27,1.0,-0.5432195427497651,-1.25090040714062,-0.26013936736611337,-0.8251252740369559,-0.03542906357657376,0.0
2020-05-28,1.0,-0.5422700587084149,-1.2506457925636008,-0.2602348336594912,-0.8256360078277887,-0.03506849315068493,0.0
2020-05-29,1.0,-0.538100270048139,-1.2563500450080232,-0.2561152205393135,-0.8236859614105123,-0.03948964815467105,0.0
2020-06-01,1.0,-0.529606802933375,-1.2473474801061009,-0.25421282571383996,-0.8205258230613202,-0.04907161803713528,0.0
2020-06-02,1.0,-0.5362262081929975,-1.2546408709955352,-0.2549150152737526,-0.82239367118352,-0.04813190256129083,0.0
2020-06-03,1.0,-0.5368062088428974,-1.255722797115083,-0.25282220131702726,-0.8251803073063656,-0.049153339604891814,0.0
2020-06-04,1.0,-0.5419509135105465,-1.2464518152591546,-0.2701717243001647,-0.8265114090802164,-0.035638673253352154,0.0
2020-06-05,1.0,-0.5258116437011737,-1.239665528206336,-0.2605111294311624,-0.8293879794291995,-0.07038825422996899,0.0
2020-06-08,1.0,-0.5379329520177948,-1.265133460438513,-0.2407451541150302,-0.8531140768986337,-0.07507149666348904,0.0
2020-06-09,1.0,-0.5479038346910392,-1.2628253526723625,-0.24275779852970397,-0.8545599046294456,-0.06572620703357838,0.0
2020-06-10,1.0,-0.571622322390203,-1.251944632813435,-0.2633930352227851,-0.859427978778571,-0.042602417328174234,0.0
2020-06-11,1.0,-0.5518352874813651,-1.3044441758330312,-0.21499657520448043,-0.8772311535517144,-0.08062371570168017,0.0
2020-06-12,1.0,-0.5540783327344591,-1.2421846927775781,-0.26817582944065155,-0.8633369265780332,-0.0646784045993532,0.0
2020-06-15,1.0,-0.553840015958508,-1.2344703770197487,-0.2773189706762418,-0.8639936165968483,-0.06004388589666866,0.0
2020-06-16,1.0,-0.5759829540886067,-1.1972742622819008,-0.2745034976280453,-0.8963174398970813,-0.0761839671946611,0.0
2020-06-17,1.0,-0.5724375953126254,-1.19327393851834,-0.27618588971827596,-0.8944939401236054,-0.07681194317360944,0.0
2020-06-18,1.0,-0.571801252207417,-1.1944533633006904,-0.27552576657569433,-0.8946058757424947,-0.07709905281746669,0.0
2020-06-19,1.0,-0.5714056418281771,-1.1927691505156295,-0.27611251554913524,-0.8935034709682598,-0.07892941695758597,0.0
2020-06-22,1.0,-0.5743373493975904,-1.193574297188755,-0.2679116465863454,-0.9006024096385542,-0.07963855421686747,0.0
2020-06-23,1.0,-0.5716866744288753,-1.1893042116674026,-0.26707351347010877,-0.9013931826394186,-0.085437828722849,0.0
2020-06-24,1.0,-0.571600626279658,-1.1902123730378578,-0.26697177726926014,-0.9010799309486531,-0.0847886306154402,0.0
2020-06-25,1.0,-0.5711876656227415,-1.1957761182044486,-0.26242672448406007,-0.9045611499237131,-0.08110495462940656,0.0
2020-06-26,1.0,-0.5707003812964078,-1.1962271723861129,-0.26128838049367853,-0.9045554886614489,-0.08091511137868754,0.0
2020-06-29,1.0,-0.5716063257606165,-1.1994862326402826,-0.258970859757566,-0.9083246367504214,-0.07541944288351932,0.0
2020-06-30,1.0,-0.568210112043693,-1.2068190032528814,-0.25380506806955544,-0.9108469539375929,-0.07626199751014015,0.0
2020-07-01,1.0,-0.5670276774969917,-1.2083433614119534,-0.24384275972723626,-0.9186121139189731,-0.07344564781387886,0.0
2020-07-02,1.0,-0.5745517269044085,-1.207790123952024,-0.2492278069717999,-0.9198122668378194,-0.06001042962012114,0.0
2020-07-06,1.0,-0.5786115569823436,-1.2081861958266453,-0.24783306581059392,-0.9205858747993579,-0.057664526484751205,0.0
2020-07-07,1.0,-0.5684489190164855,-1.2208094340379447,-0.24010268340620108,-0.9243512093377722,-0.05731819822710681,0.0
2020-07-08,1.0,-0.5778653900309771,-1.2122540934143298,-0.2591221788630969,-0.9334996178138955,-0.04027034638130104,0.0
2020-07-09,1.0,-0.5847201515090462,-1.214570657210783,-0.26115162993109564,-0.933271547729379,-0.03582221864044808,0.0
2020-07-10,1.0,-0.5809312638580931,-1.2231808103205,-0.25438419673452933,-0.9344890143116308,-0.038459987905664184,0.0
2020-07-13,1.0,-0.5811469794059566,-1.2266553822592996,-0.2528916293878209,-0.9330189819852497,-0.03643251521379922,0.0
2020-07-14,1.0,-0.578372935964559,-1.2283930728956907,-0.24812726540475233,-0.9373338703181635,-0.03519935561820378,0.0
2020-07-15,1.0,-0.5822086136739052,-1.221747713629588,-0.250795697191894,-0.9364650900447202,-0.03758913822972483,0.0
2020-07-16,1.0,-0.5754446819666841,-1.2389384100350904,-0.2420037913927318,-0.9340136328802484,-0.042996006937442016,0.0
2020-07-17,1.0,-0.5764188616836755,-1.2388770118188053,-0.2433947803638417,-0.9301762736476947,-0.04485498769714816,0.0
2020-07-20,1.0,-0.5888199261693238,-1.2284694332887103,-0.2515922274958419,-0.9323759685205467,-0.05541357348586264,0.0
2020-07-21,1.0,-0.5812586164950125,-1.228489173627443,-0.2522098775444003,-0.9348390235990592,-0.05802449111994161,0.0
2020-07-22,1.0,-0.5870473255200941,-1.221704043148546,-0.25779634210633035,-0.9333306297903402,-0.05543614907336064,0.0
2020-07-23,1.0,-0.5895416345255978,-1.2225244610450245,-0.2604035564938492,-0.9337420323981974,-0.053712800941902485,0.0
2020-07-24,1.0,-0.5782751490086364,-1.2275473381178286,-0.2553217370149617,-0.9308275554474315,-0.06264444714754897,0.0
2020-07-27,1.0,-0.5859172077922078,-1.2277597402597402,-0.25507305194805197,-0.9396915584415584,-0.049999999999999996,0.0
2020-07-28,1.0,-0.5867879329246011,-1.223720004872305,-0.2534004628689756,-0.9422225831337041,-0.05408258556985667,0.0
2020-07-29,1.0,-0.596117771796754,-1.2119729222738767,-0.2573199575891037,-0.9425821711116549,-0.06993719924965337,0.0
2020-07-30,1.0,-0.59120825546437,-1.213821402453888,-0.24937027707808562,-0.9321524335743886,-0.07617615990899487,0.0
2020-07-31,1.0,-0.5925955995778193,-1.2111309572136073,-0.2498579199480393,-0.9296906714297313,-0.07615490785093772,0.0
2020-08-03,1.0,-0.5893545377094406,-1.2116110187025844,-0.25161264148647006,-0.9261227636009576,-0.0782587528905838,0.0
2020-08-04,1.0,-0.5882997281836991,-1.2085682989167918,-0.25108523672359934,-0.9272181427238428,-0.08178830784210314,0.0
2020-08-05,1.0,-0.5887676013472385,-1.208091547295378,-0.2515115854400844,-0.926794627277523,-0.08278212879925334,0.0
2020-08-06,1.0,-0.5860265196058555,-1.2042901747698795,-0.2518551559141965,-0.9256315640079478,-0.0871821905032237,0.0
2020-08-07,1.0,-0.58344535418958,-1.202696647521284,-0.26457289502627396,-0.9171045663774492,-0.10566621858324168,0.0
2020-08-10,1.0,-0.567042299526376,-1.217948717948718,-0.25988077739670096,-0.9219745222929937,-0.11611954924056835,0.0
2020-08-11,1.0,-0.5570412168792934,-1.2221540726202158,-0.2476692836113837,-0.9238632646385345,-0.13824828263002945,0.0
2020-08-12,1.0,-0.5468788249694002,-1.2261525907792739,-0.23492452060383515,-0.9236638106895144,-0.14834761321909426,0.0
2020-08-13,1.0,-0.5418381903403301,-1.233666191155492,-0.2216017933564296,-0.9220297534134909,-0.1566741389851233,0.0
2020-08-14,1.0,-0.5420180048067131,-1.2320257444295082,-0.22351215935475988,-0.9186524909364943,-0.15727728217035317,0.0
2020-08-17,1.0,-0.5438060309698451,-1.2336185819070904,-0.22400162999185003,-0.9170741646291768,-0.15643846780766096,0.0
2020-08-18,1.0,-0.5415681799657674,-1.2282174586355856,-0.21688809193903336,-0.921591001711631,-0.16704702909772598,0.0
2020-08-19,1.0,-0.5465519350760573,-1.2274377064556912,-0.2135312589209249,-0.9195791362505606,-0.17099628889523266,0.0
2020-08-20,1.0,-0.545973496432212,-1.228297655453619,-0.2127624872579001,-0.9195514780835882,-0.1708460754332314,0.0
2020-08-21,1.0,-0.5738608323737457,-1.2228573778582004,-0.24045895706530682,-0.932883697976641,-0.14245764105938477,0.0
2020-08-24,1.0,-0.5750968592861264,-1.2311021350259665,-0.24767125546121505,-0.9338883851290083,-0.13387189844200809,0.0
2020-08-25,1.0,-0.5743095855455406,-1.2224554471745483,-0.24821994484915835,-0.9335720459315966,-0.13717742931226076,0.0
2020-08-26,1.0,-0.5743629852220804,-1.2225332400279916,-0.25122463261021694,-0.9341374058370724,-0.13415387148561314,0.0
2020-08-27,1.0,-0.5615333991444554,-1.2310381704508062,-0.24621586048042118,-0.9313507732806844,-0.14305692662059888,0.0
2020-08-28,1.0,-0.560179653055338,-1.2296757179941489,-0.24702295108986777,-0.9372862499484941,-0.14627714368123942,0.0
2020-08-31,1.0,-0.5598003217954537,-1.2308676100499196,-0.24530714963488592,-0.9393951895705269,-0.15021246751103592,0.0
2020-09-01,1.0,-0.5590249133806303,-1.2326761260518067,-0.24121432106913052,-0.9427074740141891,-0.1490678105923115,0.0
2020-09-02,1.0,-0.5588550688773406,-1.2322444939371442,-0.24115317990596385,-0.9426297121174626,-0.14955044130990677,0.0
2020-09-03,1.0,-0.5591836734693878,-1.234054834054834,-0.2443619872191301,-0.9387342815914245,-0.14648526077097507,0.0
2020-09-04,1.0,-0.5184398611394732,-1.2434551766387585,-0.20763732897692466,-0.943557279967327,-0.17108433734939757,0.0
2020-09-08,1.0,-0.501659496004917,-1.2368367137881582,-0.20569555418971525,-0.9496414669125179,-0.2036877688998156,0.0
2020-09-09,1.0,-0.4763247129958737,-1.2495812395309884,-0.16872982800179762,-0.9560812191036484,-0.23475099072598765,0.0
2020-09-10,1.0,-0.4667943285528032,-1.2542780312907433,-0.15237940026075622,-0.9541232073011734,-0.24674054758800523,0.0
2020-09-11,1.0,-0.4648569451792764,-1.2583533433722682,-0.1532701151764275,-0.9492084164258678,-0.24419030564486588,0.0
2020-09-14,1.0,-0.46382355334906816,-1.256856840563197,-0.15329209733865062,-0.9490111499959307,-0.24635793928542363,0.0
2020-09-15,1.0,-0.47377443977305195,-1.235070819217111,-0.14237315808808523,-0.9715498591779256,-0.2590309808563615,0.0
2020-09-16,1.0,-0.4766786472798562,-1.2167946413984643,-0.14458421826498938,-0.9734928933180853,-0.27279039372651526,0.0
2020-09-17,1.0,-0.45669710495065724,-1.2321362761557675,-0.1345972728389501,-0.9749805495270464,-0.296384259448835,0.0
2020-09-18,1.0,-0.4507538511963291,-1.2290232710586695,-0.1374139626352016,-0.9756227466404458,-0.30416256964929533,0.0
2020-09-21,1.0,-0.4497280942061577,-1.229014188166987,-0.13251829741996157,-0.97227787545488,-0.3052704747107168,0.0
2020-09-22,1.0,-0.4554609464548878,-1.219543147208122,-0.14217291632552806,-0.9709759292615032,-0.30551007041100375,0.0
2020-09-23,1.0,-0.4482349572544688,-1.2189225671861577,-0.1446394240602119,-0.9675215772896469,-0.3112038286906369,0.0
2020-09-24,1.0,-0.4434740021222758,-1.2166353767039424,-0.13533589094767776,-0.9700024487796914,-0.3158925801975349,0.0
2020-09-25,1.0,-0.44289739087828184,-1.218284267690172,-0.13539667633008046,-0.9684782164876895,-0.31811685925441996,0.0
2020-09-28,1.0,-0.43765321130903745,-1.212779865991175,-0.12481614642915509,-0.9740970746854061,-0.3363294655989541,0.0
2020-09-29,1.0,-0.43670937729535625,-1.2074185913653799,-0.12817269240186077,-0.9740471721211131,-0.3343262874398107,0.0
2020-09-30,1.0,-0.43972182450398856,-1.2089179791368379,-0.13626508488443445,-0.9744733074248313,-0.33143792186541216,0.0
2020-10-01,1.0,-0.43939146082120073,-1.2159741534434811,-0.13369049566497626,-0.9726811712743334,-0.3278668411581875,0.0
2020-10-02,1.0,-0.43743612803008625,-1.2141601602419982,-0.13309896578506317,-0.9726934554224748,-0.3304173650002044,0.0
2020-10-05,1.0,-0.44874687230813404,-1.2090733828294844,-0.1434841461913942,-0.9786701669469625,-0.32191640346199596,0.0
2020-10-06,1.0,-0.4549340347704574,-1.1880728289014015,-0.13620484156014961,-0.9942049237598126,-0.336525420245777,0.0
2020-10-07,1.0,-0.45250410509031197,-1.190927750410509,-0.13210180623973727,-0.9931855500821017,-0.3364121510673235,0.0
2020-10-08,1.0,-0.4502499795098762,-1.1891238423080075,-0.12732562904679945,-0.9945906073272683,-0.33673469387755106,0.0
2020-10-09,1.0,-0.4488708553629247,-1.188450346325669,-0.1260707406041231,-0.9946309274970285,-0.3405057584327226,0.0
2020-10-12,1.0,-0.44228880157170924,-1.1868451211525868,-0.12602324819908317,-0.9927144728225278,-0.34512115258677145,0.0
2020-10-13,1.0,-0.4329939066781172,-1.1923690344742977,-0.12497444076391445,-0.988467672678199,-0.3507136138715086,0.0
2020-10-14,1.0,-0.4335718666939276,-1.191985279084032,-0.12635452872623187,-0.9887139644244531,-0.3485176855448784,0.0
2020-10-15,1.0,-0.43295849519525664,-1.1922306276835004,-0.1272950316908608,-0.9872009813943979,-0.3494172970762625,0.0
2020-10-16,1.0,-0.4402015815135002,-1.1847011103371983,-0.1342237882574671,-0.9917646576801736,-0.3462531241037407,0.0
2020-10-19,1.0,-0.4400343712917877,-1.1827816195425345,-0.12304104095912272,-0.9900977945087769,-0.3558656246163919,0.0
2020-10-20,1.0,-0.4389515865227347,-1.1838812561334642,-0.12254661432777232,-0.9894913313706248,-0.3541462217860648,0.0
2020-10-21,1.0,-0.43810808601095574,-1.181301610661434,-0.12288447387785136,-0.9901888643610497,-0.35544926825280027,0.0
2020-10-22,1.0,-0.4381944444444445,-1.1771650326797385,-0.11821895424836602,-0.9917483660130719,-0.359640522875817,0.0
2020-10-23,1.0,-0.39073027181909703,-1.1794703012468055,-0.03930147912955936,-0.9140013939440874,-0.3486021838457369,0.0
2020-10-26,1.0,-0.40570312499999994,-1.1959374999999999,-0.04359375,-0.9379296874999999,-0.32308593750000003,0.0
2020-10-27,1.0,-0.39861929878994723,-1.1970601923673594,-0.035293205088426934,-0.9303831833695314,-0.3170183059261557,0.0
2020-10-28,1.0,-0.4034060051206455,-1.1975327798898283,-0.03588331135076422,-0.9311040422065328,-0.3113507642175498,0.0
