Date,IWF,IWM,MTUM,RYAAY,SPY,VLUE,VXX
2019-03-08,-0.0,-0.5956463337547407,-0.0,1.0,-1.3507427307206068,-1.0043062579013906,0.0
2019-03-11,-0.0,-0.5925376128385155,-0.0,1.0,-1.362246740220662,-1.0572517552657974,0.0
2019-03-12,-0.0,-0.5211182134476899,-0.0,1.0,-1.3877336354073952,-1.1367829112387733,0.0
2019-03-13,-0.0,-0.5413595080030954,-0.0,1.0,-1.3976703457825927,-1.1338329328391643,0.0
2019-03-14,-0.0,-0.544851714739026,-0.0,1.0,-1.3915625889914973,-1.1317684390382816,0.0
2019-03-15,-0.0,-0.5358792983603876,-0.0,1.0,-1.4061005029234983,-1.146829128674817,0.0
2019-03-18,-0.0,-0.5576939029448361,-0.0,1.0,-1.4208627125673994,-1.1690999585234343,0.0
2019-03-19,-0.0,-0.5560857190691445,-0.0,1.0,-1.44060773480663,-1.1888079691947095,0.0
2019-03-20,-0.0,-0.5621035829797958,-0.0,1.0,-1.4399126307388583,-1.1984710379300207,0.0
2019-03-21,-0.0,-0.5635157267039013,-0.0,1.0,-1.4583630789904674,-1.1775500776886574,0.0
2019-03-22,-0.0,-0.5578234173195004,-0.0,1.0,-1.5088714799915308,-1.1679017573576116,0.0
2019-03-25,-0.0,-0.4666750135637077,-0.0,1.0,-1.5408789282584199,-1.1658528442051668,0.0
2019-03-26,-0.0,-0.4874680948993682,-0.0,1.0,-1.519896229967781,-1.17691116783129,0.0
2019-03-27,-0.0,-0.494173949230129,-0.0,1.0,-1.5057012068248021,-1.1615480649188512,0.0
2019-03-28,-0.0,-0.5021111157560302,-0.0,1.0,-1.5099285146942019,-1.1683876092136616,0.0
2019-03-29,-0.0,-0.5022991388679877,-0.0,1.0,-1.5085277150739906,-1.1694256333082518,0.0
2019-04-01,-0.0,-0.5125287596737084,-0.0,1.0,-1.5067140765530223,-1.16398243045388,0.0
2019-04-02,-0.0,-0.5348474909806493,-0.0,1.0,-1.5062315513283044,-1.0586667759921287,0.0
2019-04-03,-0.0,-0.5375608147109755,-0.0,1.0,-1.503710728127319,-1.0817597097385998,0.0
2019-04-04,-0.0,-0.5400363967242948,-0.0,1.0,-1.4977252047315741,-1.098229795682025,0.0
2019-04-05,-0.0,-0.5341408777897619,-0.0,1.0,-1.501161536546918,-1.1130423960839624,0.0
2019-04-08,-0.0,-0.5218403225136112,-0.0,1.0,-1.5180998295997672,-1.1161630854910438,0.0
2019-04-09,-0.0,-0.5164019840773623,-0.0,1.0,-1.5378683673044058,-1.1139594014422074,0.0
2019-04-10,-0.0,-0.4938821375062427,-0.0,1.0,-1.5539370734143498,-1.1139920093224573,0.0
2019-04-11,-0.0,-0.4675010429703797,-0.0,1.0,-1.595953274926992,-1.108427200667501,0.0
2019-04-12,-0.0,-0.46248623930900157,-0.0,1.0,-1.6278685748158184,-1.14370395461089,0.0
2019-04-15,-0.0,-0.46393456518053905,-0.0,1.0,-1.6245126292591965,-1.1495168672656382,0.0
2019-04-16,-0.0,-0.45501928047798634,-0.0,1.0,-1.6307470655536251,-1.1517437179541505,0.0
2019-04-17,-0.0,-0.4277348722736145,-0.0,1.0,-1.6448697275736228,-1.1707969108037002,0.0
2019-04-18,-0.0,-0.39640414641489957,-0.0,1.0,-1.665878102283969,-1.238978020560024,0.0
2019-04-22,-0.0,-0.39635200553250344,-0.0,1.0,-1.6757002074688796,-1.2502161134163208,0.0
2019-04-23,-0.0,-0.409728839989604,-0.0,1.0,-1.671186000173265,-1.2507147188772416,0.0
2019-04-24,-0.0,-0.37001219724690715,-0.0,1.0,-1.6941104722077018,-1.2920369402334901,0.0
2019-04-25,-0.0,-0.3564295992674312,-0.0,1.0,-1.7086294858936903,-1.2954694108926001,0.0
2019-04-26,-0.0,-0.33579094319867375,-0.0,1.0,-1.7344908821219789,-1.2923392374138383,0.0
2019-04-29,-0.0,-0.3268182016491427,-0.0,1.0,-1.7342611578901443,-1.3017320361240785,0.0
2019-04-30,-0.0,-0.31925313743495565,-0.0,1.0,-1.7492675674493856,-1.3042546678910314,0.0
2019-05-01,-0.0,-0.3166236154283963,-0.0,1.0,-1.7509303445558426,-1.310538067510179,0.0
2019-05-02,-0.0,-0.31234389378204286,-0.0,1.0,-1.738837036063275,-1.3307479952675167,0.0
2019-05-03,-0.0,-0.3066426816426816,-0.0,1.0,-1.7456124956124954,-1.3352492102492102,0.0
2019-05-06,-0.0,-0.24430252394908358,-0.0,1.0,-1.7594155986177333,-1.3705437207471238,0.0
2019-05-07,-0.0,-0.2434936993894254,-0.0,1.0,-1.7386653964404797,-1.3481141471441562,0.0
2019-05-08,-0.0,-0.2576992365102514,-0.0,1.0,-1.6961911297932575,-1.3353349918503903,0.0
2019-05-09,-0.0,-0.25805206501694045,-0.0,1.0,-1.6922845992194537,-1.3383797229489216,0.0
2019-05-10,-0.0,-0.25822079314040725,-0.0,1.0,-1.6927759914255092,-1.3362057877813505,0.0
2019-05-13,-0.0,-0.2526684313892921,-0.0,1.0,-1.6795747587738024,-1.3372897276065236,0.0
2019-05-14,-0.0,-0.22356191911580006,-0.0,1.0,-1.6595076613916102,-1.3034832119233024,0.0
2019-05-15,-0.0,-0.2315846811363446,-0.0,1.0,-1.678748009720942,-1.279728484035867,0.0
2019-05-16,-0.0,-0.23665659617321247,-0.0,1.0,-1.675436388049681,-1.2839459550184624,0.0
2019-05-17,-0.0,-0.23294690860215053,-0.0,1.0,-1.6683047715053763,-1.298975134408602,0.0
2019-05-20,-0.0,-0.22097456739431015,-0.0,1.0,-1.6704654962919512,-1.2984455524364185,0.0
2019-05-21,-0.0,-0.2257564977189972,-0.0,1.0,-1.6631230904449001,-1.2964048047545307,0.0
2019-05-22,-0.0,-0.22689852150537632,-0.0,1.0,-1.6687247983870965,-1.3046875,0.0
2019-05-23,-0.0,-0.21393284769320942,-0.0,1.0,-1.660428703005945,-1.3122331072594826,0.0
2019-05-24,-0.0,-0.17385309601403862,-0.0,1.0,-1.6770284950279937,-1.327275006267235,0.0
2019-05-28,-0.0,-0.1805944567534802,-0.0,1.0,-1.6756406504744785,-1.3241503281635383,0.0
2019-05-29,-0.0,-0.18144286905754795,-0.0,1.0,-1.6746038365304419,-1.314095079232694,0.0
2019-05-30,-0.0,-0.18000250177208857,-0.0,1.0,-1.6746862360838928,-1.314973105950048,0.0
2019-05-31,-0.0,-0.1834973315543696,-0.0,1.0,-1.6736574382921947,-1.3122915276851235,0.0
2019-06-03,-0.0,-0.1925925925925926,-0.0,1.0,-1.676846679081316,-1.2687771570453135,0.0
2019-06-04,-0.0,-0.20414396565956744,-0.0,1.0,-1.6655109790325244,-1.2578008915304606,0.0
2019-06-05,-0.0,-0.1971722260593995,-0.0,1.0,-1.6704587006866292,-1.1952626660707757,0.0
2019-06-06,-0.0,-0.187795705447046,-0.0,1.0,-1.6360952727566824,-1.2199441950746088,0.0
2019-06-07,-0.0,-0.22255432587446483,-0.0,1.0,-1.60849018499071,-1.2080539623556024,0.0
2019-06-10,-0.0,-0.2204079987098855,-0.0,1.0,-1.6021206257055314,-1.209079180777294,0.0
2019-06-11,-0.0,-0.2250536806709071,-0.0,1.0,-1.6226957825223838,-1.2036624397358504,0.0
2019-06-12,-0.0,-0.22879364822166412,-0.0,1.0,-1.6198250020254397,-1.2023008992951472,0.0
2019-06-13,-0.0,-0.24838801249036863,-0.0,1.0,-1.6192870757127213,-1.1876799545804777,0.0
2019-06-14,-0.0,-0.2429028469606771,-0.0,1.0,-1.6358077187867006,-1.1710201271615437,0.0
2019-06-17,-0.0,-0.24365707821590177,-0.0,1.0,-1.620434712346477,-1.1759857789269554,0.0
2019-06-18,-0.0,-0.2186133921640724,-0.0,1.0,-1.6535931690975203,-1.2132614290967032,0.0
2019-06-19,-0.0,-0.21026017453715032,-0.0,1.0,-1.6700106027240844,-1.1977000244678249,0.0
2019-06-20,-0.0,-0.2184757317222517,-0.0,1.0,-1.6647752786055436,-1.1988814956933502,0.0
2019-06-21,-0.0,-0.22729313793525738,-0.0,1.0,-1.6526513450626608,-1.2021472016981671,0.0
2019-06-24,-0.0,-0.20589919816723942,-0.0,1.0,-1.6497709049255442,-1.235313369333988,0.0
2019-06-25,-0.0,-0.18058228573768478,-0.0,1.0,-1.6706932558044305,-1.2435608697432539,0.0
2019-06-26,-0.0,-0.17524590163934425,-0.0,1.0,-1.641516393442623,-1.2815983606557377,0.0
2019-06-27,-0.0,-0.17113351364642243,-0.0,1.0,-1.6282681747397756,-1.298582083435784,0.0
2019-06-28,-0.0,-0.15848314836807403,-0.0,1.0,-1.6379868135468283,-1.2986608788238667,0.0
2019-07-01,-0.0,-0.15415116706863427,-0.0,1.0,-1.6478763847443076,-1.2857785226668847,0.0
2019-07-02,-0.0,-0.15237900755564632,-0.0,1.0,-1.6457014498672655,-1.2860526853175414,0.0
2019-07-03,-0.0,-0.147940840006537,-0.0,1.0,-1.6525984638012747,-1.2850956038568393,0.0
2019-07-05,-0.0,-0.1397924158221641,-0.0,1.0,-1.6583442301405689,-1.2882069303694017,0.0
2019-07-08,-0.0,-0.1452477394541958,-0.0,1.0,-1.6556605703530953,-1.290536393764576,0.0
2019-07-09,-0.0,-0.13702532880615073,-0.0,1.0,-1.5336221363618623,-1.2320961636030128,0.0
2019-07-10,-0.0,-0.08785911441122729,-0.0,1.0,-1.5590327722271895,-1.240640671772344,0.0
2019-07-11,-0.0,-0.09311960351570062,-0.0,1.0,-1.5387772486157896,-1.2400201339683277,0.0
2019-07-12,-0.0,-0.10991998757088478,-0.0,1.0,-1.5488619591392836,-1.22531655402781,0.0
2019-07-15,-0.0,-0.14453579461723415,-0.0,1.0,-1.5439385713177693,-1.189637787946948,0.0
2019-07-16,-0.0,-0.14133974259575127,-0.0,1.0,-1.5401612653124515,-1.195069002946193,0.0
2019-07-17,-0.0,-0.1614993597454503,-0.0,1.0,-1.531139653098444,-1.1876915913235808,0.0
2019-07-18,-0.0,-0.16342892383595437,-0.0,1.0,-1.514222941720629,-1.176803885291397,0.0
2019-07-19,-0.0,-0.16885315277190013,-0.0,1.0,-1.502327549724926,-1.1760089254799369,0.0
2019-07-22,-0.0,-0.15404448549218813,-0.0,1.0,-1.5004233048564615,-1.1937581774801818,0.0
2019-07-23,-0.0,-0.15364100185528756,-0.0,1.0,-1.5173160173160174,-1.194186765615337,0.0
2019-07-24,-0.0,-0.15781141400880377,-0.0,1.0,-1.5223183257394393,-1.1811722912966254,0.0
2019-07-25,-0.0,-0.1336088686314651,-0.0,1.0,-1.5598130480126695,-1.169222449689057,0.0
2019-07-26,-0.0,-0.13404567196420306,-0.0,1.0,-1.5577457182533558,-1.165599444530165,0.0
2019-07-29,-0.0,-0.12767678323833,-0.0,1.0,-1.5494530888923126,-1.1743182868587276,0.0
2019-07-30,-0.0,-0.12811141461162623,-0.0,1.0,-1.5412611087600507,-1.1778171046050858,0.0
2019-07-31,-0.0,-0.10669812050429268,-0.0,1.0,-1.5613736561218967,-1.199203341325702,0.0
2019-08-01,-0.0,-0.1319873378628783,-0.0,1.0,-1.5479848672019767,-1.1804740580605313,0.0
2019-08-02,-0.0,-0.11681142636556649,-0.0,1.0,-1.5590040532715692,-1.1844431576915653,0.0
2019-08-05,-0.0,-0.11261903843929522,-0.0,1.0,-1.5576974977830897,-1.1851409183791495,0.0
2019-08-06,-0.0,-0.11439909297052153,-0.0,1.0,-1.4884731670445954,-1.1764550264550264,0.0
2019-08-07,-0.0,-0.13093221933687102,-0.0,1.0,-1.4566256444996424,-1.1759436980166347,0.0
2019-08-08,-0.0,-0.14144712151917738,-0.0,1.0,-1.452563236508294,-1.158898146063199,0.0
2019-08-09,-0.0,-0.11904850124124643,-0.0,1.0,-1.4066842046759789,-1.1794434769720996,0.0
2019-08-12,-0.0,-0.11531057969941512,-0.0,1.0,-1.4082697860368698,-1.1781668764344415,0.0
2019-08-13,-0.0,-0.09592689874588436,-0.0,1.0,-1.4151159779512412,-1.1884133032444233,0.0
2019-08-14,-0.0,-0.1073118831859706,-0.0,1.0,-1.391275635616539,-1.1702315001650951,0.0
2019-08-15,-0.0,-0.1425387353057483,-0.0,1.0,-1.3642376963727219,-1.0881475356796206,0.0
2019-08-16,-0.0,-0.14439887761709477,-0.0,1.0,-1.3594862939779842,-1.0934959349593496,0.0
2019-08-19,-0.0,-0.11591863093316113,-0.0,1.0,-1.38653894449826,-1.0852437843073943,0.0
2019-08-20,-0.0,-0.11244409739476113,-0.0,1.0,-1.3678923830482006,-1.0690352807553063,0.0
2019-08-21,-0.0,-0.11177368402371064,-0.0,1.0,-1.3707805345543607,-1.0669790224683207,0.0
2019-08-22,-0.0,-0.11527285613040397,-0.0,1.0,-1.361764705882353,-1.0665485471296954,0.0
2019-08-23,-0.0,-0.11952374222724703,-0.0,1.0,-1.3546495195025436,-1.0588962690785753,0.0
2019-08-26,-0.0,-0.09660857112919563,-0.0,1.0,-1.3574796549194927,-1.0386294575809438,0.0
2019-08-27,-0.0,-0.09134665690070105,-0.0,1.0,-1.35052840849639,-1.0459697952635065,0.0
2019-08-28,-0.0,-0.07033842070338422,-0.0,1.0,-1.3828100443544165,-1.0393252540774633,0.0
2019-08-29,-0.0,-0.05932292212556336,-0.0,1.0,-1.4032072109841736,-1.031163749432275,0.0
2019-08-30,-0.0,-0.050088760485920154,-0.0,1.0,-1.4080893870305267,-1.0226252219012149,0.0
2019-09-03,-0.0,-0.0657459908860055,-0.003095975232198142,1.0,-1.4044595957839079,-1.0053570807388597,0.0
2019-09-04,-0.0,-0.041692789968652035,-0.006478578892371995,1.0,-1.4136537791710204,-1.021246952281435,0.0
2019-09-05,-0.0,-0.06418147866380801,-0.013659312538903108,1.0,-1.3986790234456048,-0.9815685732069991,0.0
2019-09-06,-0.0,-0.06776481822522339,-0.010128913443830571,1.0,-1.3797148898438032,-0.952799945433463,0.0
2019-09-09,-0.0,-0.07203504958565413,-0.0078114386632251055,1.0,-1.367511207716343,-0.9488860209210707,0.0
2019-09-10,-0.0,-0.06825197598290308,-0.027884256589436548,1.0,-1.3639540011533633,-0.9321550934563587,0.0
2019-09-11,-0.0,-0.08249736457306084,-0.003196517835889414,1.0,-1.3606284218043323,-0.9542285850307751,0.0
2019-09-12,-0.0,-0.09845527075199458,-0.0,1.0,-1.35073841453064,-0.9457817008996775,0.0
2019-09-13,-0.0,-0.09570179035123685,-0.0,1.0,-1.34556512231789,-0.9754339210058768,0.0
2019-09-16,-0.0,-0.10554827134083224,-0.0,1.0,-1.3562901111034433,-0.9885791180732868,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-1.0157576462379347,-0.8915571578090475,0.0
