Date,IWF,IWM,MTUM,PSXP,SPY,VLUE,VXX
2019-09-27,-0.0,-0.0,-0.0,1.0,-1.0589014235147318,-0.48763655809926404,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-1.0693331297865303,-0.4750019082512785,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-1.0703924263246296,-0.47452537283045754,0.0
2019-10-02,-0.0,-0.0,-0.0,1.0,-1.083512050653595,-0.469592524509804,0.0
2019-10-03,-0.0,-0.0,-0.0,1.0,-1.082149459343108,-0.45020132188710776,0.0
2019-10-04,-0.0,-0.0018033578014274465,-0.0,1.0,-1.0788143557440757,-0.45934825125092077,0.0
2019-10-07,-0.0,-0.02032293986636971,-0.0,1.0,-1.0575521360599311,-0.45302692852804205,0.0
2019-10-08,-0.0,-0.021815604990762533,-0.0,1.0,-1.0559056513046339,-0.4530913876445727,0.0
2019-10-09,-0.0,-0.02661520219985368,-0.0,1.0,-1.0566865965337167,-0.4394661822952143,0.0
2019-10-10,-0.0,-0.054484471413575035,-0.0,1.0,-1.0561487057377679,-0.4497017180018947,0.0
2019-10-11,-0.0,-0.0590745501285347,-0.004215938303341902,1.0,-1.054344473007712,-0.45305912596401027,0.0
2019-10-14,-0.0,-0.048826412174361615,-0.020918235749290685,1.0,-1.062961052360072,-0.44660820221820996,0.0
2019-10-15,-0.0,-0.04898422192430649,-0.018072599773125708,1.0,-1.0616427761163245,-0.4494173455707951,0.0
2019-10-16,-0.0,-0.06334607833006098,-0.026041128448899456,1.0,-1.0510488787847474,-0.4430350315180325,0.0
2019-10-17,-0.0,-0.022773684890784542,-0.08098746284089439,1.0,-1.016802378182758,-0.4644177329714359,0.0
2019-10-18,-0.0,-0.029990409290028254,-0.09733274579434406,1.0,-0.9916794110785659,-0.4730812099847067,0.0
2019-10-21,-0.0,-0.03264756179717054,-0.09703580867492355,1.0,-0.9907498574908017,-0.47061719438254657,0.0
2019-10-22,-0.0,-0.034633603396060364,-0.10087231123650764,1.0,-0.990836849325706,-0.4621178784976574,0.0
2019-10-23,-0.0,-0.033170580485158495,-0.08793820558526441,1.0,-1.0013433568420782,-0.46090056575990085,0.0
2019-10-24,-0.0,-0.024352763452622807,-0.1370787102151378,1.0,-0.9847632442569151,-0.458378913371881,0.0
2019-10-25,-0.0,-0.021326085252071192,-0.1624807255050571,1.0,-0.9749888926639312,-0.45469513629354724,0.0
2019-10-28,-0.0,-0.02275186739514873,-0.17599704384089532,1.0,-0.9455486050624226,-0.4951566500382717,0.0
2019-10-29,-0.0,-0.02397724554081714,-0.20957494882904912,1.0,-0.9251707913554321,-0.4994816449134746,0.0
2019-10-30,-0.0,-0.02,-0.20707284768211923,1.0,-0.9232847682119205,-0.4986225165562914,0.0
2019-10-31,-0.0,-0.013765353663701822,-0.2161689961880559,1.0,-0.8974216433714528,-0.5198274036425243,0.0
2019-11-01,-0.0,-0.0158965663416702,-0.21788893598982617,1.0,-0.8998251377702416,-0.5157905892327257,0.0
2019-11-04,-0.0,-0.010573938660634436,-0.19693303172181598,1.0,-0.9244568362354674,-0.49839549686990375,0.0
2019-11-05,-0.0,-0.043682617239364806,-0.3133995432577407,1.0,-0.8598438578788038,-0.43855223325720954,0.0
2019-11-06,-0.0,-0.047903874655939024,-0.3199767097183993,1.0,-0.85387994918484,-0.42483590937963156,0.0
2019-11-07,-0.0,-0.024145400750250966,-0.3231626776562582,1.0,-0.862022507528927,-0.4323981613567919,0.0
2019-11-08,-0.0,-0.031039957660756814,-0.33043133103995764,1.0,-0.8598306430272559,-0.4248743053717915,0.0
2019-11-11,-0.0,-0.03432083783997678,-0.3231329305932941,1.0,-0.8589178779644919,-0.4216635449916902,0.0
2019-11-12,-0.0,-0.010058719751428497,-0.3209574215972826,1.0,-0.8703952392237407,-0.4317613292255839,0.0
2019-11-13,-0.0,-0.016939657472122924,-0.3850770954489676,1.0,-0.839219975457504,-0.4263991890305714,0.0
2019-11-14,-0.0,-0.015988682468503098,-0.39053491351697633,1.0,-0.8363228699551569,-0.42638266068759345,0.0
2019-11-15,-0.0,-0.01375486485045583,-0.4063016473849763,1.0,-0.8180146078797249,-0.4275737058164952,0.0
2019-11-18,-0.0,-0.01813871723844023,-0.4094129554655871,1.0,-0.8141380779884935,-0.42185169401235884,0.0
2019-11-19,-0.0,-0.04455391649882967,-0.4116270208480758,1.0,-0.8355288226008382,-0.42994393337325126,0.0
2019-11-20,-0.0,-0.04764484411820472,-0.41921503832714857,1.0,-0.8217990736477152,-0.4199734554023673,0.0
2019-11-21,-0.0,-0.029149953294137037,-0.4732128138908731,1.0,-0.7944392549041155,-0.4506016814110665,0.0
2019-11-22,-0.0,-0.014282169345722242,-0.4705947227659985,1.0,-0.8160412473462185,-0.45622983815379525,0.0
2019-11-25,-0.0,-0.013554923667283218,-0.46892858128813186,1.0,-0.8157248157248158,-0.46246859730005796,0.0
2019-11-26,-0.0,-0.0005511919525974921,-0.47201322860686235,1.0,-0.812319140140554,-0.47110376188507647,0.0
2019-11-27,-0.0,-0.059739838277848394,-0.4291316223598453,1.0,-0.7603915947751304,-0.4551207507369446,0.0
2019-11-29,-0.0,-0.05759276412575601,-0.4581812237781289,1.0,-0.7774750721952814,-0.4311011823680052,0.0
2019-12-02,-0.0,-0.06373614282177537,-0.484554232112893,1.0,-0.772866063323522,-0.4296481720903364,0.0
2019-12-03,-0.0,-0.059737091746849165,-0.4713104756742106,1.0,-0.7518905000677598,-0.4274291909472828,0.0
2019-12-04,-0.0,-0.07210713994065929,-0.4645452813240058,1.0,-0.7545526308626181,-0.43084628576094947,0.0
2019-12-05,-0.0,-0.06807962272428164,-0.479107260364115,1.0,-0.7483000658039044,-0.4463423996490458,0.0
2019-12-06,-0.0,-0.09995293075283108,-0.48963092172661077,1.0,-0.7622449262120331,-0.41695046653930284,0.0
2019-12-09,-0.0,-0.0848652732309242,-0.5246089705923501,1.0,-0.7602898794034529,-0.42829961666526767,0.0
2019-12-10,-0.0,-0.07580737568977475,-0.6621837590085337,1.0,-0.8710008141603595,-0.40638663570847033,0.0
2019-12-11,-0.0,-0.060516494999253614,-0.6613524406627854,1.0,-0.8500970294073742,-0.41352440662785483,0.0
2019-12-12,-0.0,-0.0650067094080811,-0.6604741315043984,1.0,-0.8462203667809751,-0.41025793946622935,0.0
2019-12-13,-0.0,-0.06884599294806669,-0.6861292057610708,1.0,-0.8375366043148269,-0.3955955297914301,0.0
2019-12-16,-0.0,-0.06687593423019432,-0.7066666666666667,1.0,-0.8432585949177877,-0.3727653213751868,0.0
2019-12-17,-0.020557598039215683,-0.027083333333333334,-0.7633578431372549,1.0,-0.8819240196078431,-0.37080269607843136,0.0
2019-12-18,-0.028050358123244884,-0.03470797968005553,-0.7987883759820781,1.0,-0.9136402360142618,-0.38011548291420816,0.0
2019-12-19,-0.026557905719434692,-0.05023870498593064,-0.8053368743874292,1.0,-0.8987637927218692,-0.3807265484207531,0.0
2019-12-20,-0.029857164798034096,-0.02442021194900937,-0.7502687759176777,1.0,-0.8767316848410383,-0.3904162187068038,0.0
2019-12-23,-0.021754581131609035,-0.0015141682889898333,-0.770526250733908,1.0,-0.8816476623095701,-0.4147276042149501,0.0
2019-12-24,-0.01386772799353254,-0.0030160753707907093,-0.7933211031995273,1.0,-0.8805074469077453,-0.4186126053294363,0.0
2019-12-26,-0.0,-0.0,-0.7947026022304833,1.0,-0.8691140024783148,-0.4340768277571252,0.0
2019-12-27,-0.011538582134010598,-0.0,-0.8050355877465274,1.0,-0.8878437274637069,-0.4310663782021133,0.0
2019-12-30,-0.006274975024975025,-0.0,-0.7948301698301699,1.0,-0.8828359140859141,-0.4379370629370629,0.0
2019-12-31,-0.000623558022073954,-0.0,-0.7959718151774022,1.0,-0.8834258277732742,-0.43773773149591566,0.0
2020-01-02,-0.005922693266832918,-0.0008104738154613466,-0.7943890274314216,1.0,-0.880704488778055,-0.4354114713216958,0.0
2020-01-03,-0.0,-0.006732636061877622,-0.8104841235047284,1.0,-0.8706394438529467,-0.4435711154255652,0.0
2020-01-06,-0.0,-0.029709548819844334,-0.8591406694931342,1.0,-0.8509143833449345,-0.4242232487502373,0.0
2020-01-07,-0.0,-0.03816769893419687,-0.8444053195837393,1.0,-0.8416386330053133,-0.4197503694155374,0.0
2020-01-08,-0.0,-0.028613933466274173,-0.8577216472003292,1.0,-0.8379704364890956,-0.44092045706327354,0.0
2020-01-09,-0.0,-0.02521511646231916,-0.8538784001008605,1.0,-0.8282850568916066,-0.4445425032306868,0.0
2020-01-10,-0.0,-0.029056913650432694,-0.8588212999810498,1.0,-0.8249952624597309,-0.44551828690543865,0.0
2020-01-13,-0.0,-0.02956054378754347,-0.8600379386658235,1.0,-0.8264306038570977,-0.4454947834334492,0.0
2020-01-14,-0.0,-0.020655863703324156,-0.8916928200858261,1.0,-0.8495804778069559,-0.44056235188624865,0.0
2020-01-15,-0.0,-0.029340554316661355,-0.8842943612615483,1.0,-0.8373367314431348,-0.4347562918126792,0.0
2020-01-16,-0.0188874921433061,-0.027309868007542426,-0.8459773727215588,1.0,-0.8285983658076682,-0.42190446260213704,0.0
2020-01-17,-0.027899824253075575,-0.03034772784333417,-0.8356452422796887,1.0,-0.8295568666834046,-0.4148882751694703,0.0
2020-01-21,-0.030963844047956195,-0.04024670379810566,-0.8289121747065672,1.0,-0.8343245539507221,-0.41225337487019725,0.0
2020-01-22,-0.020672162333544703,-0.053677869372225746,-0.8222257450856055,1.0,-0.8481927710843372,-0.4258402029169309,0.0
2020-01-23,-0.024638372277857257,-0.0638690192338261,-0.8206962327134001,1.0,-0.8622794468288032,-0.40769353044031154,0.0
2020-01-24,-0.023782307741157048,-0.0620435638534324,-0.8156791769860926,1.0,-0.8601003365720455,-0.4136025909697085,0.0
2020-01-27,-0.020847899319900845,-0.05463039471175237,-0.8170406152672726,1.0,-0.87113074429543,-0.4143837793173584,0.0
2020-01-28,-0.0039600823697132905,-0.06583240931411373,-0.8271820053857121,1.0,-0.870014256296531,-0.401077142404562,0.0
2020-01-29,-0.0,-0.06957867475206872,-0.8281220390373317,1.0,-0.8626744993999115,-0.3979849662055461,0.0
2020-01-30,-0.004213571473492233,-0.05870699955977611,-0.815357524683982,1.0,-0.8734670775422929,-0.3927111502421231,0.0
2020-01-31,-0.0,-0.08696462403329504,-0.7969686616765538,1.0,-0.8396434450414636,-0.3822716402149269,0.0
2020-02-03,-0.0,-0.07837895312452532,-0.7705744751951878,1.0,-0.819242336786463,-0.3697177750098733,0.0
2020-02-04,-0.0,-0.07850325708226026,-0.7623390395394637,1.0,-0.818482048174519,-0.3704893198000303,0.0
2020-02-05,-0.0,-0.07917577081815975,-0.7695132313668367,1.0,-0.8152464190337461,-0.3707817431415392,0.0
2020-02-06,-0.0,-0.08269739442400657,-0.7696330303122434,1.0,-0.8167583837523943,-0.3712565747468913,0.0
2020-02-07,-0.0,-0.09870217531371767,-0.7770993771668764,1.0,-0.8204215629122819,-0.37195103243027644,0.0
2020-02-10,-0.0,-0.08551724137931035,-0.7795249042145594,1.0,-0.8260536398467434,-0.37400766283524906,0.0
2020-02-11,-0.0,-0.08236918827681448,-0.773945066748504,1.0,-0.8243363510817863,-0.3882461255178764,0.0
2020-02-12,-0.0,-0.07893689335252152,-0.7840717719464774,1.0,-0.8352368412994887,-0.36372822192963655,0.0
2020-02-13,-0.0,-0.07620476394586981,-0.7828669401751269,1.0,-0.8351295082971036,-0.36746065764496966,0.0
2020-02-14,-0.0,-0.0810571341277116,-0.7861900397189123,1.0,-0.8104796822487016,-0.37757409104796824,0.0
2020-02-18,-0.0,-0.08161892825482225,-0.78800476874637,1.0,-0.8105340384556599,-0.37670039433864216,0.0
2020-02-19,-0.0,-0.1065004782031901,-0.8054484311850185,1.0,-0.8077006139511924,-0.3655323481319224,0.0
2020-02-20,-0.0,-0.1080689421268461,-0.7977060401442975,1.0,-0.8122899515925138,-0.3652144420805969,0.0
2020-02-21,-0.0,-0.11784117193523516,-0.7975019275250578,1.0,-0.8049961449498844,-0.36370084811102543,0.0
2020-02-24,-0.0,-0.12207848343573435,-0.7995615795486121,1.0,-0.8043471548982678,-0.3615116243168977,0.0
2020-02-25,-0.0,-0.16474809388548362,-0.7915682463746448,1.0,-0.6989983555090447,-0.3346389594857228,0.0
2020-02-26,-0.0,-0.1550158209305051,-0.7645611156685809,1.0,-0.6903492323918903,-0.3198757763975155,0.0
2020-02-27,-0.0,-0.15846514352665497,-0.7637082601054482,1.0,-0.6852958406561219,-0.3216754540128881,0.0
2020-02-28,-0.0,-0.1948657454218627,-0.6970284237726098,1.0,-0.6053533310863948,-0.3114256825075834,0.0
2020-03-02,-0.0,-0.19351763584366063,-0.7005271126563114,1.0,-0.5998149498121461,-0.30993102674816353,0.0
2020-03-03,-0.0,-0.26188434535612837,-0.590653304035586,1.0,-0.5450988798971006,-0.28203547885738783,0.0
2020-03-04,-0.0,-0.2922326256099169,-0.6001846234999341,1.0,-0.4765396281155216,-0.26852169326124226,0.0
2020-03-05,-0.0,-0.34532136226059973,-0.5255487448177633,1.0,-0.434315944756721,-0.23826843350204746,0.0
2020-03-06,-0.0,-0.3655038660780361,-0.5183861995049378,1.0,-0.4330517773751499,-0.23492484752596526,0.0
2020-03-09,-0.0,-0.4082943925233645,-0.5558889124893798,1.0,-0.4601741716227698,-0.23069774851316907,0.0
2020-03-10,-0.1279969064191802,-0.4778689987506693,-0.5677018264025224,1.0,-0.46183592123267303,-0.33919328930929865,0.0
2020-03-11,-0.1659067959976745,-0.45029221872035746,-0.5856307946513265,1.0,-0.49573146476546004,-0.36232061442428326,0.0
2020-03-12,-0.16978746462761155,-0.42907459810945875,-0.5617737371304715,1.0,-0.4929255223071829,-0.3568547173219339,0.0
2020-03-13,-0.27004660896033483,-0.45353372015599736,-0.5608611560290434,1.0,-0.48711119566251304,-0.39912489298963183,0.0
2020-03-16,-0.33066331259102344,-0.4284390308486694,-0.5895670594465775,1.0,-0.5166490136369655,-0.44462465245597776,0.0
2020-03-17,-0.343457368161656,-0.3331074420896994,-0.4476651059635288,1.0,-0.5392742730409069,-0.41683095120749136,0.0
2020-03-18,-0.3476739143901382,-0.4025893576163043,-0.3591649631419191,1.0,-0.5694418633463422,-0.41847859753453515,0.0
2020-03-19,-0.35019087082775946,-0.5082384417109856,-0.4125746353877778,1.0,-0.60804593950863,-0.38373193252634674,0.0
2020-03-20,-0.35612150764364786,-0.5909989457037428,-0.3909132841328413,1.0,-0.6093832366895098,-0.34729177648919346,0.0
2020-03-23,-0.5579019623677622,-0.918759589760155,-0.40801905838649766,1.0,-0.8134539287733182,-0.33965921020754264,0.0
2020-03-24,-0.5679615705931496,-0.9025480367585631,-0.49966583124477865,1.0,-0.8485797827903091,-0.3583542188805347,0.0
2020-03-25,-0.5520465982486032,-0.8932915956730199,-0.37952213020565045,1.0,-0.8193129135792686,-0.31822324365019616,0.0
2020-03-26,-0.5462829158638407,-0.8971178548490687,-0.41245183044315986,1.0,-0.8335741811175338,-0.3247029543994862,0.0
2020-03-27,-0.5445294628066577,-0.8853040940285557,-0.37256448686597776,1.0,-0.8382898162025717,-0.3035024059320029,0.0
2020-03-30,-0.5388064985641793,-0.8877306164194958,-0.3715038747492231,1.0,-0.8424137524094253,-0.2933008142874002,0.0
2020-03-31,-0.5267541945975963,-0.9237237713696402,-0.3751933679742969,1.0,-0.8389988497084606,-0.3018127008052041,0.0
2020-04-01,-0.5833128129360585,-1.0104654026101947,-0.3289009275219569,1.0,-0.8983419519001888,-0.2830583600098498,0.0
2020-04-02,-0.6116848268011058,-0.9448284273865669,-0.31927955765165067,1.0,-0.9240526914945519,-0.26585623678646936,0.0
2020-04-03,-0.6086709195075373,-0.9454309048799318,-0.31697208565275686,1.0,-0.92661817886311,-0.26553167282922274,0.0
2020-04-06,-0.613032886723508,-0.9371092164027608,-0.31392610637434026,1.0,-0.9299634591961023,-0.26605765326837194,0.0
2020-04-07,-0.5899796723663757,-0.8997967236637571,-0.30096855195504,1.0,-0.9469488620510982,-0.24807684642672087,0.0
2020-04-08,-0.5876633726490277,-0.9017373286579534,-0.2948677080012751,1.0,-0.9455690149824673,-0.25486133248326426,0.0
2020-04-09,-0.6062223638608932,-0.869099310839342,-0.32131617734932083,1.0,-0.9519579333147433,-0.23499183364538107,0.0
2020-04-13,-0.6397808613588195,-0.7971368016955251,-0.34970208341664333,1.0,-0.9658495621226056,-0.24641100491862278,0.0
2020-04-14,-0.6521373005052531,-0.7723554414949074,-0.3758922126874649,1.0,-0.9682011388242843,-0.24139866869837195,0.0
2020-04-15,-0.6456774812977557,-0.7770932511901428,-0.36832419890386847,1.0,-0.9697563707644917,-0.23966876025123013,0.0
2020-04-16,-0.6565257316245457,-0.7630853994490358,-0.3740966982073701,1.0,-0.9746875873358086,-0.22409869445442565,0.0
2020-04-17,-0.6562574874211327,-0.7712642760162928,-0.37005830205255175,1.0,-0.972526156057823,-0.22322498203018928,0.0
2020-04-20,-0.6651929740709761,-0.7544907794638944,-0.37718564543752736,1.0,-0.970048193730832,-0.21607519815190981,0.0
2020-04-21,-0.6701059676519798,-0.7598996095928611,-0.37785833798103735,1.0,-0.9662975061748067,-0.20958489363397337,0.0
2020-04-22,-0.657458124950385,-0.7828451218544098,-0.3574660633484163,1.0,-0.9732475986345955,-0.1981821068508375,0.0
2020-04-23,-0.6503643275780135,-0.7886108031047045,-0.35082369713290035,1.0,-0.97140820529067,-0.1988753366070014,0.0
2020-04-24,-0.6489732815349243,-0.7951716482993737,-0.3490842781257433,1.0,-0.9703480535954968,-0.2006263379053358,0.0
2020-04-27,-0.6608989657915672,-0.7965393794749404,-0.34045346062052506,1.0,-0.9698090692124105,-0.21002386634844866,0.0
2020-04-28,-0.6775271512113618,-0.7690655209452202,-0.3458646616541354,1.0,-0.9810637705374547,-0.20467836257309943,0.0
2020-04-29,-0.6697966816536028,-0.7779811403334262,-0.33907611506783913,1.0,-0.9781959972943939,-0.2137428878367087,0.0
2020-04-30,-0.6706707897240722,-0.7566206787186806,-0.34510783380907073,1.0,-0.9881462099587693,-0.20397240723120838,0.0
2020-05-01,-0.6661108464348103,-0.7682229633158647,-0.34171033825631253,1.0,-0.9874940447832302,-0.2065666190249325,0.0
2020-05-04,-0.6724574594380689,-0.7578551642263555,-0.3425009893153938,1.0,-0.9979026513652554,-0.18654531064503366,0.0
2020-05-05,-0.6721019511615941,-0.7596865476708751,-0.33822772786638694,1.0,-0.9980211342858274,-0.1896940673605889,0.0
2020-05-06,-0.6695538680588514,-0.7603227337446606,-0.3317908558772346,1.0,-0.9983388704318935,-0.1950640721404841,0.0
2020-05-07,-0.6742271305862328,-0.763408937972529,-0.33226457665360404,1.0,-0.9953687210545066,-0.1930887068044175,0.0
2020-05-08,-0.6723092170465808,-0.7617046580773044,-0.3420416253716551,1.0,-0.9959167492566899,-0.19230921704658077,0.0
2020-05-11,-0.6710588982378155,-0.7669471344657881,-0.33929988887124934,1.0,-0.9980949357040799,-0.19344340371487537,0.0
2020-05-12,-0.6678579938050989,-0.7703915495194981,-0.33047414820109605,1.0,-1.000397109046144,-0.2019696608688746,0.0
2020-05-13,-0.669704775113929,-0.7564097483653655,-0.3325936199722607,1.0,-1.0090350703388151,-0.194967307311274,0.0
2020-05-14,-0.6787285482144981,-0.7423011374895963,-0.34132614640719755,1.0,-1.019182751377274,-0.18180016646189215,0.0
2020-05-15,-0.6832051993342315,-0.7446698898311801,-0.3425933264642942,1.0,-1.0195371324403582,-0.17286201157168898,0.0
2020-05-18,-0.6855702833558219,-0.7396221922374793,-0.3331613620128582,1.0,-1.0169061036590208,-0.19330899277720456,0.0
2020-05-19,-0.7014535229117985,-0.7046219652263457,-0.3715790724385124,1.0,-1.0232484454829893,-0.1596894926531744,0.0
2020-05-20,-0.7073837739288971,-0.6967619198604892,-0.37778922753755306,1.0,-1.0243351432761287,-0.15710831913122747,0.0
2020-05-21,-0.7140759553950553,-0.678082463589825,-0.39572998928528913,1.0,-1.0299615064089844,-0.15060121433390214,0.0
2020-05-22,-0.7143197238423997,-0.6814268142681428,-0.39288973534896643,1.0,-1.029599650835218,-0.14950601118914417,0.0
2020-05-26,-0.7140023013133358,-0.6807126135777487,-0.39281037971670046,1.0,-1.0296393286513512,-0.15057731222473517,0.0
2020-05-27,-0.7175672458938348,-0.6780925176545266,-0.4010156311989209,1.0,-1.029080377687852,-0.14155359834959932,0.0
2020-05-28,-0.7277594891524213,-0.6699321778447626,-0.40903502161583305,1.0,-1.0328402014833615,-0.12668068060127713,0.0
2020-05-29,-0.7273195876288661,-0.6697065820777162,-0.40777160983346555,1.0,-1.0343774781919113,-0.12597145122918318,0.0
2020-06-01,-0.7259573455958138,-0.6731546816776341,-0.40180765876476654,1.0,-1.0347657179100929,-0.1284785538729882,0.0
2020-06-02,-0.7271752937440458,-0.668863131152747,-0.4004445855827247,1.0,-1.0390600190536678,-0.1339314067958082,0.0
2020-06-03,-0.7302181181340551,-0.6701560261104919,-0.39671230695749077,1.0,-1.0461311893010667,-0.13704028021015763,0.0
2020-06-04,-0.7333784536985429,-0.6649812883191337,-0.4057249781033522,1.0,-1.0474560076439206,-0.12958834302094116,0.0
2020-06-05,-0.7282924306909033,-0.6680720735054293,-0.406149317847341,1.0,-1.0434350264508174,-0.1316176763056362,0.0
2020-06-08,-0.7314097213942212,-0.650371606851874,-0.4305075314971583,1.0,-1.0426453638567625,-0.11951035332458965,0.0
2020-06-09,-0.7387258410880458,-0.6463453431957369,-0.4362522866459874,1.0,-1.0440229062276305,-0.1114690209178398,0.0
2020-06-10,-0.7349018671125441,-0.6509415183725465,-0.4302320952267208,1.0,-1.0484095704446832,-0.11656514988654006,0.0
2020-06-11,-0.7328347521680325,-0.658843185615403,-0.42931020765375133,1.0,-1.0425252605616995,-0.11448802609595035,0.0
2020-06-12,-0.72559180308562,-0.6311388529030738,-0.44411730067129895,1.0,-1.0288148235386487,-0.09610175479919913,0.0
2020-06-15,-0.735129819040126,-0.6175059008654603,-0.45959874114870186,1.0,-1.0350118017309207,-0.08666404405979544,0.0
2020-06-16,-0.734721949302417,-0.6149734721949303,-0.45545293770878365,1.0,-1.0355669090194537,-0.08936922774611908,0.0
2020-06-17,-0.7365288344041939,-0.6052662698569119,-0.464109740234144,1.0,-1.0423745516181164,-0.0935393590602704,0.0
2020-06-18,-0.741744585158007,-0.5982562038900068,-0.4705882352941177,1.0,-1.0446995699688326,-0.08995147354716536,0.0
2020-06-19,-0.7452677336494764,-0.5996443390634263,-0.472396759533689,1.0,-1.0467891721003755,-0.08772969768820392,0.0
2020-06-22,-0.7478243670886076,-0.6002373417721519,-0.4655854430379746,1.0,-1.053125,-0.08892405063291138,0.0
2020-06-23,-0.7452352708580466,-0.5979438513246342,-0.4646896006326611,1.0,-1.053262158956109,-0.09300118623962039,0.0
2020-06-24,-0.7427802832502571,-0.5975156262362529,-0.46767940501621963,1.0,-1.0525753619748397,-0.0954585014637234,0.0
2020-06-25,-0.7404673561222073,-0.5951290755506433,-0.46676403252545984,1.0,-1.0533670166574562,-0.09149759216862713,0.0
2020-06-26,-0.7402950923149756,-0.5928278365157015,-0.46575666719267794,1.0,-1.0535347956446268,-0.09263058229446111,0.0
2020-06-29,-0.7381392968227096,-0.5896295129729517,-0.46466396314815545,1.0,-1.0535060435450214,-0.09122406393952517,0.0
2020-06-30,-0.7448115622415626,-0.574449651478754,-0.4720592289213563,1.0,-1.0559209230890403,-0.09085180955381404,0.0
2020-07-01,-0.7418669603870816,-0.5750757247944612,-0.46705479721490106,1.0,-1.0597537469021674,-0.09000432713111207,0.0
2020-07-02,-0.7363454052141089,-0.5810231607093705,-0.4642758837639102,1.0,-1.0559160080217058,-0.0946482639298494,0.0
2020-07-06,-0.7321554770318022,-0.582449941107185,-0.4615626226933648,1.0,-1.0539458186101296,-0.09603455045151159,0.0
2020-07-07,-0.7534587601518182,-0.6274333755050402,-0.49181732849038895,1.0,-1.1203526098845038,-0.08811165979675958,0.0
2020-07-08,-0.7526017222380933,-0.6312696404521896,-0.48891972411541446,1.0,-1.1198220626045792,-0.08851977308900952,0.0
2020-07-09,-0.751784621660208,-0.6340199877625944,-0.48627370997348557,1.0,-1.1173567203752803,-0.08970018356108504,0.0
2020-07-10,-0.7681337092885456,-0.6314412978627763,-0.4980589268930571,1.0,-1.1188754035388826,-0.06996036124392137,0.0
2020-07-13,-0.7640467817126032,-0.631675799460211,-0.4978326654126114,1.0,-1.1198985850985523,-0.07581581745317739,0.0
2020-07-14,-0.7594052530533884,-0.627956374331114,-0.49136064703239246,1.0,-1.126914750214452,-0.07916343286630449,0.0
2020-07-15,-0.7639774399215302,-0.6190125878698709,-0.4966895537027955,1.0,-1.1257969592937713,-0.08149419650155304,0.0
2020-07-16,-0.7640279537373821,-0.6173525685561323,-0.4954432138624382,1.0,-1.1245657771057258,-0.0853733295189832,0.0
2020-07-17,-0.7660713555927909,-0.6185786096693776,-0.49662838693857536,1.0,-1.120478973394908,-0.08504638522211778,0.0
2020-07-20,-0.7778142704655554,-0.6183594712209541,-0.505583381229986,1.0,-1.1170867887347073,-0.08654240906478365,0.0
2020-07-21,-0.7593154957321077,-0.624876887721602,-0.49798916611950095,1.0,-1.1217580433355219,-0.09976198292843072,0.0
2020-07-22,-0.7488908971409793,-0.6353105488005258,-0.4905520867564903,1.0,-1.1269306605323692,-0.10614525139664804,0.0
2020-07-23,-0.7558561530847905,-0.6459501814582645,-0.4978967337512372,1.0,-1.1305262289673375,-0.09378093038601122,0.0
2020-07-24,-0.7368247558613871,-0.6578763031027236,-0.4884008405785158,1.0,-1.127693765709341,-0.10972846017553257,0.0
2020-07-27,-0.7407911001236094,-0.6587556654305727,-0.4879686856201071,1.0,-1.1306139266584259,-0.10218376596621342,0.0
2020-07-28,-0.7393331682759758,-0.6516464471403813,-0.482503920112239,1.0,-1.1388132376000661,-0.11413716266402575,0.0
2020-07-29,-0.7424160907172122,-0.6429251334685262,-0.48421139759135867,1.0,-1.1347928651243637,-0.13417208128129784,0.0
2020-07-30,-0.7415632754342432,-0.6382547559966915,-0.48387096774193555,1.0,-1.134739454094293,-0.1372208436724566,0.0
2020-07-31,-0.7391106326598211,-0.6420172242464391,-0.48385226896323286,1.0,-1.1353511096389532,-0.140071215634316,0.0
2020-08-03,-0.7307214445456804,-0.6475192578480907,-0.48649879897291476,1.0,-1.1309119522902342,-0.1458212540379359,0.0
2020-08-04,-0.7271259418729817,-0.6395214043222655,-0.483273991885402,1.0,-1.1355883083547238,-0.1545913720294775,0.0
2020-08-05,-0.728609293464756,-0.6387807504348546,-0.48380684171291305,1.0,-1.135384742814545,-0.15484966454071067,0.0
2020-08-06,-0.7480755478904639,-0.6747991418836495,-0.49059857821898795,1.0,-1.159130105581963,-0.13389138939132628,0.0
2020-08-07,-0.7454753044654939,-0.6822141407307172,-0.501437753721245,1.0,-1.1477926251691475,-0.15176759133964818,0.0
2020-08-10,-0.7571519389701208,-0.6762025852934944,-0.510150455605001,1.0,-1.1508370417461327,-0.14384403475312565,0.0
2020-08-11,-0.7555932203389831,-0.6794491525423729,-0.506822033898305,1.0,-1.1486016949152542,-0.14686440677966103,0.0
2020-08-12,-0.7504445008890018,-0.6807213614427229,-0.4973329946659893,1.0,-1.1513843027686055,-0.153500973668614,0.0
2020-08-13,-0.7444585448392556,-0.6896785109983079,-0.4821065989847716,1.0,-1.1508037225042302,-0.16311336717428088,0.0
2020-08-14,-0.7427858170432429,-0.6892189218921893,-0.4805788271134806,1.0,-1.1521959888296522,-0.16645510704916647,0.0
2020-08-17,-0.7439370212045542,-0.6923011808524145,-0.48046726203072754,1.0,-1.1497862614805097,-0.16591188047572691,0.0
