Date,ETV,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-14,1.0,-0.0,-0.14935729039244391,-0.0,-0.5410191108348206,-0.3149577877153228,0.0
2019-03-15,1.0,-0.0,-0.14605138919581334,-0.0,-0.5420776663921089,-0.32083090584004664,0.0
2019-03-18,1.0,-0.0,-0.15193982900467817,-0.0,-0.5425875141151798,-0.32192692369737047,0.0
2019-03-19,1.0,-0.0,-0.15140923325588446,-0.0,-0.5425194464087281,-0.32649762602283056,0.0
2019-03-20,1.0,-0.0,-0.15058414520758376,-0.0,-0.5427699397663419,-0.32792982172454216,0.0
2019-03-21,1.0,-0.0,-0.1499737384348107,-0.0,-0.555411902549392,-0.3147347581915882,0.0
2019-03-22,1.0,-0.0,-0.14747778093421532,-0.0,-0.569984984375634,-0.3116553711294185,0.0
2019-03-25,1.0,-0.003351368812081079,-0.12087135589114108,-0.0,-0.5822094807397239,-0.31242429136719696,0.0
2019-03-26,1.0,-0.0,-0.11885179483024065,-0.0036261243011101204,-0.580220403532939,-0.3230897009966777,0.0
2019-03-27,1.0,-0.0,-0.11793656580386437,-0.0037064041803378297,-0.5809737918742658,-0.32272046016121847,0.0
2019-03-28,1.0,-0.0,-0.1148205991521814,-0.014623856560452711,-0.5672879946453562,-0.33154169117497917,0.0
2019-03-29,1.0,-0.0,-0.11482419698044381,-0.023143175600364777,-0.5582531158172054,-0.33032728746580203,0.0
2019-04-01,1.0,-0.0,-0.11585760517799353,-0.025424757281553398,-0.5563511326860842,-0.32502022653721685,0.0
2019-04-02,1.0,-0.0,-0.11963623165026617,-0.05454508791740603,-0.5470640425875141,-0.29520890466204225,0.0
2019-04-03,1.0,-0.0,-0.11977389724437267,-0.05192288281013425,-0.5582921166851721,-0.288785707075805,0.0
2019-04-04,1.0,-0.0,-0.11697846091616948,-0.05248255637577106,-0.5683486702396602,-0.2846394984326019,0.0
2019-04-05,1.0,-0.0,-0.11750197117036977,-0.05434365080969614,-0.5662009987263206,-0.28366657905909465,0.0
2019-04-08,1.0,-0.0,-0.11432554193014001,-0.05365764964948787,-0.5665771025677286,-0.2856825390411928,0.0
2019-04-09,1.0,-0.0,-0.10383409205867475,-0.06306525037936267,-0.577683358624178,-0.27868487607486087,0.0
2019-04-10,1.0,-0.0,-0.09508700309209596,-0.0651361128513975,-0.574058729613387,-0.2866959034781027,0.0
2019-04-11,1.0,-0.0,-0.09488593885757006,-0.06496130609605787,-0.5733365662443677,-0.2874057909518902,0.0
2019-04-12,1.0,-0.0,-0.09575199062285275,-0.06188108807243038,-0.5727133098904652,-0.29059051776403544,0.0
2019-04-15,1.0,-0.0,-0.09703967323169005,-0.06321025599547055,-0.5671128725684474,-0.2947183240991629,0.0
2019-04-16,1.0,-0.0,-0.09826064119916769,-0.07377628734773034,-0.5599482838730531,-0.28819619805660496,0.0
2019-04-17,1.0,-0.0,-0.08390944006468568,-0.07574287446937539,-0.565049524964625,-0.2967252880533657,0.0
2019-04-18,1.0,-0.0,-0.08012697385713419,-0.07418265634161629,-0.5652965082189289,-0.30227056754079135,0.0
2019-04-22,1.0,-0.003608205627179113,-0.07790075407443445,-0.06948836455039326,-0.5696505310954351,-0.30643395767453174,0.0
2019-04-23,1.0,-0.008161198865937625,-0.07144592952612393,-0.06435803969218307,-0.5714256784123126,-0.3097407857432159,0.0
2019-04-24,1.0,-0.005748522386851268,-0.07013602137478747,-0.06732248400939195,-0.5696097481985265,-0.31133106631042023,0.0
2019-04-25,1.0,-0.001701507049100632,-0.06850591476259926,-0.07227353751417923,-0.5722330254415815,-0.31088964511424405,0.0
2019-04-26,1.0,-0.0020879365915955485,-0.0677059050090207,-0.0705844195333563,-0.573331171068902,-0.3133932010297784,0.0
2019-04-29,1.0,-0.0027371152832407447,-0.06309557601070516,-0.0676574348161064,-0.5746117351283403,-0.3194112160901829,0.0
2019-04-30,1.0,-0.0028170726764217093,-0.06515747233594098,-0.06777187791333954,-0.5751692270276842,-0.31573507356815694,0.0
2019-05-01,1.0,-0.026615275382898873,-0.06663961862257835,-0.04976163911147175,-0.5795719647023024,-0.3060148088041384,0.0
2019-05-02,1.0,-0.026871362225962807,-0.06613397148593564,-0.04838873228011114,-0.5741142590602122,-0.3124987324829139,0.0
2019-05-03,1.0,-0.027364193273560794,-0.06436366586879792,-0.047689561442654876,-0.5758042922633778,-0.3132581443466267,0.0
2019-05-06,1.0,-0.024354168777226216,-0.04929591733360349,-0.055414851585452334,-0.577408570560227,-0.31968392260156014,0.0
2019-05-07,1.0,-0.022498327826985836,-0.04854368932038835,-0.055982325637959345,-0.5795650323286784,-0.32028700569552265,0.0
2019-05-08,1.0,-0.02972639582617136,-0.05073709328426119,-0.06558006915936988,-0.5525671877211785,-0.32357282966977413,0.0
2019-05-09,1.0,-0.029335058528597132,-0.04985544750621677,-0.06633241008430543,-0.553585508359784,-0.3226249924185755,0.0
2019-05-10,1.0,-0.029349299136309393,-0.0498391957766136,-0.06555553308117074,-0.5538137907320132,-0.3241368150650296,0.0
2019-05-13,1.0,-0.031024370512690868,-0.049448882596824756,-0.06320153706138133,-0.5533016482960865,-0.3254929719890788,0.0
2019-05-14,1.0,-0.012047464592944779,-0.036847512943973246,-0.09380099522533594,-0.545177992223543,-0.3267723673872313,0.0
2019-05-15,1.0,-0.001633426768033233,-0.039887878360120185,-0.10141361995603865,-0.5523200709834842,-0.3213414265260441,0.0
2019-05-16,1.0,-0.0,-0.04128597648292693,-0.10473770194227627,-0.5488392731086504,-0.3220386841733729,0.0
2019-05-17,1.0,-0.0,-0.03701237109240984,-0.10865572844140381,-0.539908377227503,-0.33256644669128776,0.0
2019-05-20,1.0,-0.0,-0.03728450886188381,-0.10846219064152772,-0.540251927812992,-0.3326335338527999,0.0
2019-05-21,1.0,-0.0,-0.038626089764288024,-0.10974329996771068,-0.5374354213755247,-0.3322772037455602,0.0
2019-05-22,1.0,-0.0,-0.03265693077295466,-0.11610456672583509,-0.5377400355010489,-0.3305833467807004,0.0
2019-05-23,1.0,-0.0,-0.036327288881709136,-0.11427244457009006,-0.5335608416461372,-0.33514397641452287,0.0
2019-05-24,1.0,-0.0,-0.03296282100421618,-0.11541021968489641,-0.5349095237134616,-0.3340461156724698,0.0
2019-05-28,1.0,-0.0,-0.02643207360626299,-0.11771352474728114,-0.5373580032686992,-0.3362119408405803,0.0
2019-05-29,1.0,-0.0,-0.027213901263934526,-0.11776563791400407,-0.5382103332191022,-0.3326546656721834,0.0
2019-05-30,1.0,-0.0,-0.026440418371254108,-0.1173293565224401,-0.5380584833034401,-0.33344753229479457,0.0
2019-05-31,1.0,-0.0,-0.02904246528407602,-0.11556522965918939,-0.5372352217989802,-0.3335953403067497,0.0
2019-06-03,1.0,-0.0,-0.03025980027728104,-0.12375173300648998,-0.5359159316040105,-0.3193755148787398,0.0
2019-06-04,1.0,-0.025542527302347098,-0.020051889543653587,-0.12157840751392772,-0.5516582530520303,-0.29241165704631844,0.0
2019-06-05,1.0,-0.026136454742243246,-0.016615890323097893,-0.12719474063978195,-0.5504690130682274,-0.2839332959191855,0.0
2019-06-06,1.0,-0.026853169275164828,-0.015149996994048214,-0.12578906234344003,-0.5511512795334763,-0.2850043085308912,0.0
2019-06-07,1.0,-0.02613697861337716,-0.021226273275741114,-0.12882082940810965,-0.5441061514100739,-0.284099336553687,0.0
2019-06-10,1.0,-0.02577464224155209,-0.021525634344810998,-0.1298352507315509,-0.5429710987293062,-0.284142381849521,0.0
2019-06-11,1.0,-0.021098231117885363,-0.020296017006939154,-0.13384942441137537,-0.5475512414263366,-0.28274036340299225,0.0
2019-06-12,1.0,-0.021878196001363627,-0.018629554615276635,-0.13241221649587906,-0.5480778871798985,-0.28431628130828,0.0
2019-06-13,1.0,-0.0221107544141252,-0.024939807383627607,-0.13719903691813803,-0.542215088282504,-0.27995585874799356,0.0
2019-06-14,1.0,-0.024244490344315882,-0.02215894278781559,-0.14348166121884212,-0.5426233781859747,-0.27280566306374954,0.0
2019-06-17,1.0,-0.025128246232766913,-0.019637704392433473,-0.14281420327027894,-0.5410588329592818,-0.2752084001282462,0.0
2019-06-18,1.0,-0.02765087761481125,-0.023322914162058183,-0.14168069247415244,-0.5382303438326521,-0.27280195559830084,0.0
2019-06-19,1.0,-0.026714729147892257,-0.025473115049564433,-0.14158405927706016,-0.5385000500650845,-0.2703314308601181,0.0
2019-06-20,1.0,-0.02621670338473863,-0.02585619867814941,-0.14314039655517724,-0.5373322651712397,-0.27025836170638895,0.0
2019-06-21,1.0,-0.028966874912115068,-0.023764086699744884,-0.143448303569635,-0.5440228199513871,-0.2685763644764067,0.0
2019-06-24,1.0,-0.025182026630194296,-0.02365340520535822,-0.14765276157528462,-0.5419365219839897,-0.2729192646526409,0.0
2019-06-25,1.0,-0.01989729131003927,-0.011217400060416877,-0.15339844930017119,-0.5527540026180646,-0.2766085993354144,0.0
2019-06-26,1.0,-0.02187228365238836,-0.007782651761709353,-0.15235804241039844,-0.5612808021184985,-0.27815399543148234,0.0
2019-06-27,1.0,-0.03017171553539608,-0.0,-0.1468896808682974,-0.55528106269237,-0.2924631459582051,0.0
2019-06-28,1.0,-0.02924201616006156,-0.0013972985561248252,-0.14734412020817725,-0.5546667746704197,-0.2924404123043276,0.0
2019-07-01,1.0,-0.016776683253782877,-0.00763684370874378,-0.1500152330659084,-0.5560475271656342,-0.30057885650451915,0.0
2019-07-02,1.0,-0.003776726430993523,-0.014152571625819814,-0.151454851875165,-0.5561331194542022,-0.30496050681232106,0.0
2019-07-03,1.0,-0.0037158114885581434,-0.01437592641474954,-0.15129241202867066,-0.5560518995309549,-0.30504172673556823,0.0
2019-07-05,1.0,-0.004587062858998558,-0.014451277679676874,-0.15041912764618726,-0.554547484219286,-0.3056688790111429,0.0
2019-07-08,1.0,-0.002093410836957847,-0.020263403926669647,-0.14586805414414047,-0.555465224990854,-0.30874761188569566,0.0
2019-07-09,1.0,-0.0011175681716584713,-0.018632909334742143,-0.1463201528020482,-0.5561831999024668,-0.30966798065591095,0.0
2019-07-10,1.0,-0.001970863725948351,-0.02031818274173558,-0.14690046122274825,-0.554483207021964,-0.30812524127842006,0.0
2019-07-11,1.0,-0.013397849025148923,-0.012320328542094456,-0.1503649338239779,-0.5542318092178828,-0.3027425945880009,0.0
2019-07-12,1.0,-0.006363987556676087,-0.019213956041721734,-0.15247138238822358,-0.5531382794868146,-0.3020352560844194,0.0
2019-07-15,1.0,-0.006872293272065551,-0.025903259256247077,-0.1573917817131936,-0.5485025313624626,-0.2945733281825021,0.0
2019-07-16,1.0,-0.010795096464656732,-0.026509992071398075,-0.16115391652605257,-0.5448169306145683,-0.2896989164244038,0.0
2019-07-17,1.0,-0.007601162530739995,-0.026929252281364956,-0.16183972522000692,-0.5444789951832205,-0.29154726337824927,0.0
2019-07-18,1.0,-0.008428278397205467,-0.026767399825341702,-0.1624728365726355,-0.5439387477406121,-0.2893031946221491,0.0
2019-07-19,1.0,-0.012162930474333982,-0.02688434048083171,-0.16081871345029242,-0.5430474333983106,-0.28762589343729694,0.0
2019-07-22,1.0,-0.01133294067469586,-0.021264496212198145,-0.1577878424761866,-0.5443467311168431,-0.29626094197453134,0.0
2019-07-23,1.0,-0.011979208966133354,-0.01999918785023958,-0.15751644603264842,-0.5440388207585479,-0.2968407374319824,0.0
2019-07-24,1.0,-0.013059436659704339,-0.020420578752053213,-0.15876138138016344,-0.541581327439012,-0.29404011112688333,0.0
2019-07-25,1.0,-0.014327692775357179,-0.013010436721045699,-0.1617590434694498,-0.5476948019049549,-0.28977606647076704,0.0
2019-07-26,1.0,-0.01320987904451243,-0.01156877443928926,-0.16253013756913912,-0.5491014445772636,-0.2896448325465486,0.0
2019-07-29,1.0,-0.01579705148743739,-0.009105104130756596,-0.16105286638411778,-0.5494291566118468,-0.29245837811530423,0.0
2019-07-30,1.0,-0.01563989695113293,-0.006430411586911982,-0.16252510294744102,-0.5480860904314664,-0.29583950341805787,0.0
2019-07-31,1.0,-0.014321939344761133,-0.009960442235520844,-0.16283598742265948,-0.5471954559285931,-0.29430976772492135,0.0
2019-08-01,1.0,-0.013785553550793682,-0.01638048127800191,-0.1638250856528879,-0.543373811502828,-0.2899426277697813,0.0
2019-08-02,1.0,-0.01090724784591992,-0.014617334009123163,-0.16579827673593514,-0.5454434870755195,-0.2906031424227065,0.0
2019-08-05,1.0,-0.008815125539546475,-0.013678643078606601,-0.16406265831762823,-0.5489695422214116,-0.29091940746144646,0.0
2019-08-06,1.0,-0.017161823038937908,-0.01619039909333765,-0.16093256698777622,-0.5420343236460778,-0.2874807739010767,0.0
2019-08-07,1.0,-0.011836231796239069,-0.029449191056171605,-0.1590013936859965,-0.5327718192651841,-0.286776141711608,0.0
2019-08-08,1.0,-0.0007492608642825321,-0.02847191284273622,-0.1576890364910291,-0.5430318739621725,-0.29506702847191285,0.0
2019-08-09,1.0,-0.0,-0.020825765831214434,-0.1555474835532954,-0.535880050046414,-0.3057674456148848,0.0
2019-08-12,1.0,-0.0,-0.016659943525615166,-0.1663574021782977,-0.5421944332392094,-0.29173053650665587,0.0
2019-08-13,1.0,-0.0,-0.006596598817857215,-0.16598414395513508,-0.5464081822033043,-0.2983397550987473,0.0
2019-08-14,1.0,-0.0,-0.002428609014187124,-0.1648215984294995,-0.5556657424460141,-0.3009248952662362,0.0
2019-08-15,1.0,-0.0023169601482854493,-0.00785751702462022,-0.16954104041584397,-0.545815368497401,-0.289217068944675,0.0
