Date,IWF,IWM,MTUM,OSIS,SPY,VLUE,VXX
2019-05-22,-0.0,-0.6021887730442589,-0.0,1.0,-1.0562038251743424,-0.7939308154387904,0.0
2019-05-23,-0.0,-0.5973358180626013,-0.0,1.0,-1.0756116920316112,-0.7780998723125236,0.0
2019-05-24,-0.0,-0.5750447104140871,-0.0,1.0,-1.079618929701472,-0.7845645893520429,0.0
2019-05-28,-0.0,-0.5770949336632983,-0.0,1.0,-1.078710387021379,-0.7813294837423524,0.0
2019-05-29,-0.0,-0.5844276065416396,-0.0,1.0,-1.080090513251277,-0.7640141255528509,0.0
2019-05-30,-0.0,-0.5801076559125039,-0.0,1.0,-1.0777933966468953,-0.7705969074639147,0.0
2019-05-31,-0.0,-0.5761405672009864,-0.0,1.0,-1.0743595013015481,-0.7746609124537608,0.0
2019-06-03,-0.0,-0.5863103354240523,-0.0,1.0,-1.0900599945459504,-0.7323766021270793,0.0
2019-06-04,-0.0,-0.5747333992027529,-0.0,1.0,-1.1061292630574768,-0.7261422098054581,0.0
2019-06-05,-0.0,-0.5668249318112941,-0.012997945920463347,1.0,-1.1080580530019868,-0.6794288985419402,0.0
2019-06-06,-0.0,-0.5429057502551888,-0.04515141204491324,1.0,-1.153249404559374,-0.6612112963593059,0.0
2019-06-07,-0.0,-0.5639366592882683,-0.043453090413757875,1.0,-1.1398603780010217,-0.6581644815256257,0.0
2019-06-10,-0.0,-0.5585567220466823,-0.02520979852546462,1.0,-1.1583256888526485,-0.6554887371317909,0.0
2019-06-11,-0.0,-0.5584627964022895,-0.05205778141182884,1.0,-1.1470427909512129,-0.6493594985009539,0.0
2019-06-12,-0.0,-0.5561040375842582,-0.05246136038673657,1.0,-1.146558180704024,-0.6492816776741336,0.0
2019-06-13,-0.0,-0.5693739136362087,-0.06472172045942538,1.0,-1.1311816229849017,-0.642888790429774,0.0
2019-06-14,-0.0,-0.5629917237151324,-0.07707503150437656,1.0,-1.13456626136712,-0.631245529784408,0.0
2019-06-17,-0.0,-0.5578893617021277,-0.07891063829787233,1.0,-1.142331914893617,-0.6251234042553191,0.0
2019-06-18,-0.0,-0.5534327748263179,-0.08101757253780138,1.0,-1.1421127911728648,-0.6289674431276392,0.0
2019-06-19,-0.0,-0.5453093133922501,-0.09670292318150916,1.0,-1.1421481985044186,-0.6148878314072059,0.0
2019-06-20,-0.0,-0.551369746469287,-0.09249617151607963,1.0,-1.1426578186149396,-0.6165730815041688,0.0
2019-06-21,-0.0,-0.5581252975988028,-0.09230664580640772,1.0,-1.1333242636555336,-0.6174069791170669,0.0
2019-06-24,-0.0,-0.5471305888767721,-0.09848691384950928,1.0,-1.1246251363140678,-0.6376090512540894,0.0
2019-06-25,-0.0,-0.5287583480986779,-0.1018808777429467,1.0,-1.1342851301621917,-0.6424628594793512,0.0
2019-06-26,-0.0,-0.5292835739580496,-0.10010896213565786,1.0,-1.1272473440479434,-0.6484268591664396,0.0
2019-06-27,-0.0,-0.5294057412021708,-0.11673550192852511,1.0,-1.1342116940301052,-0.6329658326791139,0.0
2019-06-28,-0.0,-0.49661677260611037,-0.12548697970063566,1.0,-1.1585332513156994,-0.6367644043469346,0.0
2019-07-01,-0.0,-0.49688973955841137,-0.1250256340146285,1.0,-1.1587258185795337,-0.6372274249777838,0.0
2019-07-02,-0.0,-0.49463137737655594,-0.12402544111612639,1.0,-1.1634865271508685,-0.6373957051019014,0.0
2019-07-03,-0.0,-0.4913282933670852,-0.1269455752061027,1.0,-1.1655321041288955,-0.6369855984674854,0.0
2019-07-05,-0.0,-0.5021840021840022,-0.11977886977886977,1.0,-1.156156156156156,-0.6343843843843844,0.0
2019-07-08,-0.0,-0.5045718184919822,-0.11637666325486182,1.0,-1.1542818150801772,-0.6366086659843057,0.0
2019-07-09,-0.0,-0.5090504704875962,-0.11339606501283149,1.0,-1.1625320786997433,-0.6367493584260051,0.0
2019-07-10,-0.0,-0.47936453706867094,-0.10642295866074479,1.0,-1.1902289033139735,-0.6404509736932011,0.0
2019-07-11,-0.0,-0.48077975376196996,-0.10772913816689467,1.0,-1.1902872777017786,-0.6412106703146374,0.0
2019-07-12,-0.0,-0.4853469206305782,-0.10799165612283279,1.0,-1.1904729336935334,-0.6357760831652018,0.0
2019-07-15,-0.0,-0.4940154572190685,-0.11644210382326789,1.0,-1.1831612064838246,-0.6261199644347172,0.0
2019-07-16,-0.0,-0.5102321109737674,-0.1253948633429474,1.0,-1.184864716385112,-0.6131369317401456,0.0
2019-07-17,-0.0,-0.49876864140101246,-0.12980571897660417,1.0,-1.1770420030099875,-0.6148241893555889,0.0
2019-07-18,-0.0,-0.5003056234718826,-0.13861722358054876,1.0,-1.1519627818527574,-0.6049646835099157,0.0
2019-07-19,-0.0,-0.5010852608017363,-0.132673133012277,1.0,-1.1585837346537338,-0.5990978769585565,0.0
2019-07-22,-0.0,-0.4887720488466757,-0.12557666214382632,1.0,-1.1621099050203527,-0.6157055630936228,0.0
2019-07-23,-0.0,-0.48605117401202896,-0.12983791498182065,1.0,-1.1663665092255937,-0.6157531686431751,0.0
2019-07-24,-0.0,-0.4864562118126273,-0.13693143245078074,1.0,-1.1623217922606925,-0.6087236931432451,0.0
2019-07-25,-0.0,-0.46720504903125104,-0.14617759831698957,1.0,-1.1817040480472327,-0.5980794679515455,0.0
2019-07-26,-0.0,-0.4483215097926072,-0.14972336309018705,1.0,-1.1930009164658362,-0.603238179287872,0.0
2019-07-29,-0.0,-0.43787102683266055,-0.15387224804097832,1.0,-1.184945215237966,-0.6155907595237288,0.0
2019-07-30,-0.0,-0.4400488566193934,-0.15657867951414806,1.0,-1.1800909275972045,-0.6161023274750628,0.0
2019-07-31,-0.0,-0.4578849091835003,-0.15528772704124938,1.0,-1.1725683245628926,-0.6092683754880327,0.0
2019-08-01,-0.0,-0.4659325766559376,-0.15022869727257324,1.0,-1.1700491275622564,-0.6018973403354226,0.0
2019-08-02,-0.0,-0.45667185701712815,-0.15767382032360708,1.0,-1.1640714914359216,-0.6065601516485004,0.0
2019-08-05,-0.0,-0.4563731131117579,-0.151560278887159,1.0,-1.163000067691058,-0.6136194408718608,0.0
2019-08-06,-0.0,-0.45689540306462356,-0.1533311125916056,1.0,-1.111392405063291,-0.6094936708860759,0.0
2019-08-07,-0.0,-0.4646843853820598,-0.13843853820598007,1.0,-1.1036877076411962,-0.6154817275747508,0.0
2019-08-08,-0.0,-0.4757814048767594,-0.14957377915813125,1.0,-1.0845833608669795,-0.5940989889645146,0.0
2019-08-09,-0.0,-0.46214236441874984,-0.1416746049995073,1.0,-1.0705252438984334,-0.6104851690043688,0.0
2019-08-12,-0.0,-0.458442579968537,-0.15869166229680126,1.0,-1.069677503932879,-0.5905873099108547,0.0
2019-08-13,-0.0,-0.4574548069693701,-0.1539995423490569,1.0,-1.0725049851263442,-0.5849759733254879,0.0
2019-08-14,-0.0,-0.46823384055143713,-0.1533684484328261,1.0,-1.050884380283522,-0.5789439458967356,0.0
2019-08-15,-0.0,-0.4870096627631664,-0.1669866257119089,1.0,-1.0192295386190569,-0.5263966212324823,0.0
2019-08-16,-0.0,-0.48342020273079017,-0.1679723723339622,1.0,-1.0126307038020017,-0.5336232532855818,0.0
2019-08-19,-0.0,-0.4693189051559517,-0.17619350732017824,1.0,-1.0173456397199236,-0.5197963080840229,0.0
2019-08-20,-0.0,-0.4719939068896576,-0.1819999365301006,1.0,-1.0105994731998351,-0.5089016533908793,0.0
2019-08-21,-0.0,-0.47350730887528936,-0.18353045628943782,1.0,-1.0093858008054033,-0.5044550845039161,0.0
2019-08-22,-0.0,-0.47560627674750355,-0.18234268505309875,1.0,-1.0167379933428435,-0.49541924235219525,0.0
2019-08-23,-0.0,-0.47600913937547595,-0.18504061944656003,1.0,-1.0188499619192688,-0.4935262757044935,0.0
2019-08-26,-0.0,-0.4642189835575486,-0.19335450921773792,1.0,-0.9986920777279521,-0.4578350772296961,0.0
2019-08-27,-0.0,-0.46095717884130977,-0.1883260254376963,1.0,-0.9953353857635974,-0.46515533165407214,0.0
2019-08-28,-0.0,-0.4216043183530002,-0.22203740898819985,1.0,-1.0383191062013557,-0.4563771026864173,0.0
2019-08-29,-0.0,-0.41562274339895133,-0.22294433455778467,1.0,-1.0409092336190386,-0.4601425386958023,0.0
2019-08-30,-0.0,-0.39842915488532826,-0.23229657555765001,1.0,-1.0598491988689913,-0.45111530003141687,0.0
2019-09-03,-0.0,-0.40689893500047125,-0.24391316641010338,1.0,-1.0495428984323458,-0.4412679463416167,0.0
2019-09-04,-0.0,-0.395997612390437,-0.25101316326851186,1.0,-1.048506173227357,-0.44607458138292866,0.0
2019-09-05,-0.0,-0.40701061930269705,-0.251448798671804,1.0,-1.0473952949284215,-0.42668295586254423,0.0
