Date,IWF,IWM,MTUM,SPY,TWOU,VLUE,VXX
2019-05-09,-0.09773696293866842,-1.172843555264021,-0.5936919208483656,-1.58543784847491,1.0,-1.0165628074778617,0.0
2019-05-10,-0.09555921052631579,-1.1743969298245613,-0.5900219298245614,-1.5945723684210527,1.0,-1.0279057017543858,0.0
2019-05-13,-0.10974606482751056,-1.175286568310207,-0.568694126035211,-1.591016289146054,1.0,-1.0398727581857072,0.0
2019-05-14,-0.04813412655489453,-1.0969172525689561,-0.6606273661438615,-1.5761492698756085,1.0,-1.0264467279610598,0.0
2019-05-15,-0.022028577614202207,-1.1086274085299848,-0.6824529118856896,-1.5902792812297035,1.0,-1.0090928772461571,0.0
2019-05-16,-0.0129764801297648,-1.111111111111111,-0.6986212489862125,-1.585185185185185,1.0,-0.9989726953230603,0.0
2019-05-17,-0.01169844020797227,-1.1014406412478337,-0.7108968804159445,-1.5797227036395147,1.0,-1.0121858752166377,0.0
2019-05-20,-0.01291822063672234,-1.0862656072644723,-0.7260148100102697,-1.5707799578401165,1.0,-1.0091346413707367,0.0
2019-05-21,-0.00550072803753438,-1.0955616674755972,-0.735857196785849,-1.5538478131909614,1.0,-1.0021571482500133,0.0
2019-05-22,-0.0,-1.081451134709719,-0.7539216214759312,-1.5572206350061992,1.0,-0.9979515929060427,0.0
2019-05-23,-0.0008082332022199471,-1.0737647502559406,-0.7777897516029959,-1.5626380731720457,1.0,-0.9732744221132604,0.0
2019-05-24,-0.0,-1.0578752216669354,-0.7862324681605675,-1.5617174485464023,1.0,-0.9678650115535493,0.0
2019-05-28,-0.0,-1.0572303724004513,-0.7851039819442206,-1.5622548229351387,1.0,-0.9691547100865173,0.0
2019-05-29,-0.0,-1.0534167468719924,-0.7839268527430221,-1.5560902577264464,1.0,-0.9535878515666774,0.0
2019-05-30,-0.0,-1.0516366743205,-0.7773268542745769,-1.5553478934159235,1.0,-0.9555721685267261,0.0
2019-05-31,-0.0,-1.0544668126234849,-0.7771132589309553,-1.5544401132055323,1.0,-0.9539168046136595,0.0
2019-06-03,-0.0,-1.058198246080255,-0.8075471698113207,-1.5467977677385065,1.0,-0.9023651342014349,0.0
2019-06-04,-0.029310069684557693,-1.0467046119474441,-0.8126496090217564,-1.5604021490504814,1.0,-0.8703122506516304,0.0
2019-06-05,-0.023216724445845154,-1.0356129845572015,-0.8369051370942326,-1.5572013867002836,1.0,-0.7997163567601638,0.0
2019-06-06,-0.019280273180982403,-1.0543209876543211,-0.8163383241397426,-1.5452061991069084,1.0,-0.8182821118991332,0.0
2019-06-07,-0.02388719351783647,-1.0854993160054718,-0.8029569609596969,-1.5315163632537094,1.0,-0.8175839208670945,0.0
2019-06-10,-0.0,-1.0963632519293796,-0.7818479754730945,-1.555766994396871,1.0,-0.8519399513690666,0.0
2019-06-11,-0.0,-1.0963210347752332,-0.8029050042408822,-1.5503604749787956,1.0,-0.8515161153519932,0.0
2019-06-12,-0.0,-1.0995648020380002,-0.8085128967200934,-1.5519053179068039,1.0,-0.8473092028447086,0.0
2019-06-13,-0.0,-1.1290718131897426,-0.8355813829503653,-1.5432105347336995,1.0,-0.8234792344191502,0.0
2019-06-14,-0.0,-1.1202002449805613,-0.8401768120573042,-1.5477978377802633,1.0,-0.8174362251690898,0.0
2019-06-17,-0.0,-1.1065180285897163,-0.8452634947727757,-1.5677938980157884,1.0,-0.8142735225090676,0.0
2019-06-18,-0.0,-1.0996479248906434,-0.8466339485756962,-1.5699349194494827,1.0,-0.8182545609730076,0.0
2019-06-19,-0.0,-1.0839576198630136,-0.8536494006849316,-1.5752354452054793,1.0,-0.8381849315068494,0.0
2019-06-20,-0.0,-1.0903440145750722,-0.846372307362555,-1.578876862072661,1.0,-0.8428892937520094,0.0
2019-06-21,-0.0,-1.0969245606515217,-0.8440312901843121,-1.5695456493784825,1.0,-0.8474067723960566,0.0
2019-06-24,-0.0,-1.0801438617209727,-0.8487304739921627,-1.5662139674700732,1.0,-0.8728863599763809,0.0
2019-06-25,-0.0,-1.0878908348554852,-0.8460298699903299,-1.5651660040829483,1.0,-0.8732137101106693,0.0
2019-06-26,-0.0,-1.0816807803623112,-0.82361453531997,-1.5386429413656342,1.0,-0.9156930003215779,0.0
2019-06-27,-0.0,-1.081422755517463,-0.818084422541247,-1.5346582386972358,1.0,-0.9225412470537818,0.0
2019-06-28,-0.0,-1.0790361445783132,-0.8195983935742972,-1.5347255689424364,1.0,-0.921338688085676,0.0
2019-07-01,-0.0,-1.07483684604686,-0.8219214721300953,-1.5384615384615385,1.0,-0.9141435754787632,0.0
2019-07-02,-0.0,-1.0758037768148505,-0.8208420264270047,-1.5405766864601722,1.0,-0.9123736157920077,0.0
2019-07-03,-0.0,-1.0699491570778699,-0.826973508161627,-1.543109446079743,1.0,-0.9118544286861119,0.0
2019-07-05,-0.0,-1.0934569479965899,-0.8078644501278772,-1.5223785166240407,1.0,-0.9044117647058822,0.0
2019-07-08,-0.0,-1.0878536481599659,-0.8142416507126142,-1.518932142097426,1.0,-0.8969900021272068,0.0
2019-07-09,-0.0,-1.082314804973961,-0.8148049739611011,-1.5192369008396216,1.0,-0.8977043256456585,0.0
2019-07-10,-0.0,-1.062652909264972,-0.8150728645888735,-1.5403680459525582,1.0,-0.9004893096479097,0.0
2019-07-11,-0.0,-1.0598722724853644,-0.820915380521554,-1.5428951569984033,1.0,-0.8982969664715273,0.0
2019-07-12,-0.0,-1.0586575823707882,-0.8209932400063873,-1.543301218927982,1.0,-0.8998775749188267,0.0
2019-07-15,-0.011238933361607379,-1.038912156072735,-0.8158299316121508,-1.5449822403647353,1.0,-0.8903673858877167,0.0
2019-07-16,-0.0033280507131537244,-1.0350765979926044,-0.7922345483359746,-1.5407818277865821,1.0,-0.9111463285789752,0.0
2019-07-17,-0.005599873210417877,-1.0450631306460985,-0.7870463310264673,-1.5386972370436895,1.0,-0.9064926831845316,0.0
2019-07-18,-0.005745597701760919,-1.0494759802096079,-0.8019896792041283,-1.5587061765175292,1.0,-0.9040804383678247,0.0
2019-07-19,-0.009654148100997241,-1.048111606195629,-0.7917462338213452,-1.5594631869297686,1.0,-0.8955018035221728,0.0
2019-07-22,-0.01537408518928026,-1.0047912388774813,-0.7705470436476598,-1.5533091138840627,1.0,-0.9210235349865741,0.0
2019-07-23,-0.014034903280067285,-1.002891084945332,-0.7676093355761143,-1.549463835155593,1.0,-0.9225189234650967,0.0
2019-07-24,-0.017734763274914987,-0.9993199058331154,-0.8018310227569971,-1.5254512163222602,1.0,-0.8871043682971489,0.0
2019-07-25,-0.022990908140871565,-0.9749190093008674,-0.8140349043787231,-1.5389800397115687,1.0,-0.8743337861845544,0.0
2019-07-26,-0.01874771528539349,-0.9711212073737532,-0.8167006109979634,-1.542430414120842,1.0,-0.8731526450467387,0.0
2019-07-29,-0.005039105558763319,-0.9339142302241351,-0.8258884048081465,-1.5608629468269382,1.0,-0.9233636029604745,0.0
2019-07-30,-0.0013135771332492645,-0.9415195460277428,-0.8283942833123161,-1.5596364018495166,1.0,-0.9234447246742329,0.0
2019-07-31,-0.0,-1.0027513227513227,-0.8241798941798941,-1.5542857142857145,1.0,-0.9098412698412699,0.0
2019-08-01,-1.5108951985661732,-1.6460711253655316,-1.6570134892934631,-1.826714460899915,1.0,-1.792378077539855,0.0
2019-08-02,-1.5442333525235081,-1.6685856841297257,-1.6994818652849741,-1.8619266935329113,1.0,-1.8209556706966035,0.0
2019-08-05,-1.54071661237785,-1.6652615443571566,-1.6958229545890018,-1.8603180685955163,1.0,-1.8182602031040427,0.0
2019-08-06,-1.5271910541909586,-1.6622383637580043,-1.6898595049221063,-1.8570199751505305,1.0,-1.821274968938163,0.0
2019-08-07,-1.5274609412441291,-1.6746860922074185,-1.688200900987252,-1.8620722706795743,1.0,-1.8325505607207897,0.0
2019-08-08,-1.5341029341029342,-1.6804232804232804,-1.695045695045695,-1.8703222703222704,1.0,-1.8401154401154403,0.0
2019-08-09,-1.518398164962248,-1.6651056102456276,-1.6816400649909202,-1.8581668737455797,1.0,-1.8341775781324667,0.0
