Date,IWF,IWM,MTUM,SPY,UPWK,VLUE,VXX
2020-05-01,-0.5078624775470331,-0.8615636718873096,-0.11300538871206631,-0.6688935808149246,1.0,-0.0,0.0
2020-05-04,-0.5141973750630995,-0.8358467945482079,-0.12206587582029278,-0.6828621908127208,1.0,-0.0,0.0
2020-05-05,-0.5138923970699671,-0.8365117453902501,-0.1152437484213185,-0.6917150795655469,1.0,-0.0,0.0
2020-05-06,-0.521526543053086,-0.8361696723393446,-0.12284099568199136,-0.6944691389382779,1.0,-0.0,0.0
2020-05-07,-0.5354172641238888,-0.8381289233024248,-0.12487652550744034,-0.6880158047350476,1.0,-0.0,0.0
2020-05-08,-0.5325076413652573,-0.8395950076413652,-0.12579597554763117,-0.6860035659704534,1.0,-0.0,0.0
2020-05-11,-0.5297094299990452,-0.8525190159447503,-0.11950606282422584,-0.6808503866840648,1.0,-0.0,0.0
2020-05-12,-0.5455568777538353,-0.8405428874666325,-0.15138455600939119,-0.6786736564500049,1.0,-0.0,0.0
2020-05-13,-0.6247282514924601,-0.7709030677387073,-0.24766210014148177,-0.8074467718002692,1.0,-0.0,0.0
2020-05-14,-0.6684088888888888,-0.716728888888889,-0.3130311111111111,-0.8573866666666666,1.0,-0.0,0.0
2020-05-15,-0.650947741364039,-0.7243224092116918,-0.3093002657218778,-0.8583879539415412,1.0,-0.0,0.0
2020-05-18,-0.6615242428551116,-0.7219891938006541,-0.30164936726859093,-0.8695435802644674,1.0,-0.0,0.0
2020-05-19,-0.7295078963760947,-0.573559048770657,-0.45967535084826505,-0.9015059909860393,1.0,-0.0,0.0
2020-05-20,-0.7355875018336513,-0.5631876191873258,-0.46604078040193636,-0.9025231040046943,1.0,-0.0,0.0
2020-05-21,-0.7570267650786551,-0.5221426973831358,-0.5169984343547305,-0.9315589353612168,1.0,-0.0,0.0
2020-05-22,-0.7570856265678236,-0.5374967239507282,-0.5160432812909507,-0.9334306787974092,1.0,-0.0,0.0
2020-05-26,-0.756889321551595,-0.536992661374869,-0.5163995806499925,-0.9339149318556239,1.0,-0.0,0.0
2020-05-27,-0.7503361219002092,-0.5378697340902301,-0.5199432327457425,-0.9265013444876008,1.0,-0.0,0.0
2020-05-28,-0.7551421265241077,-0.5065040951710337,-0.5281102916651225,-0.9163176815031686,1.0,-0.0,0.0
2020-05-29,-0.7515937731653076,-0.5137879911045219,-0.5245737583395107,-0.9165307635285397,1.0,-0.0,0.0
2020-06-01,-0.753853582438807,-0.5068157337592393,-0.535081528804368,-0.9185454815585187,1.0,-0.0,0.0
2020-06-02,-0.7554234769687965,-0.5052005943536405,-0.5309435364041605,-0.9231426448736999,1.0,-0.0,0.0
2020-06-03,-0.7559607814008765,-0.5053479907895714,-0.5276684245710466,-0.9249052959964347,1.0,-0.0,0.0
2020-06-04,-0.7592503067940947,-0.49038711836673976,-0.5493287717080064,-0.9197501022646982,1.0,-0.0,0.0
2020-06-05,-0.7575116063138347,-0.48965645311049216,-0.5450696378830083,-0.9217455896007429,1.0,-0.0,0.0
2020-06-08,-0.756261114404268,-0.47602993479549494,-0.5592397747480735,-0.9133076467101363,1.0,-0.0,0.0
2020-06-09,-0.7624272528450161,-0.46876969270118984,-0.563368795640731,-0.9122585906512956,1.0,-0.0,0.0
2020-06-10,-0.757535411812567,-0.4639594659565812,-0.5711379858722586,-0.9057287621583638,1.0,-0.0,0.0
2020-06-11,-0.7634870125064752,-0.448457041367572,-0.5832531636202175,-0.9049803892547916,1.0,-0.0,0.0
2020-06-12,-0.7447745976258102,-0.42779112956084775,-0.5957686985652902,-0.8730609569587067,1.0,-0.0,0.0
2020-06-15,-0.7495633187772925,-0.42467248908296945,-0.5925036390101892,-0.8722707423580787,1.0,-0.0,0.0
2020-06-16,-0.7496356216295,-0.42501093135111495,-0.5979813438274304,-0.8711193703541757,1.0,-0.0,0.0
2020-06-17,-0.7498996533479292,-0.41725962415617585,-0.6044882320744389,-0.8772851669403393,1.0,-0.0,0.0
2020-06-18,-0.749526031792329,-0.41530552719848324,-0.6050751057313694,-0.8760026250546886,1.0,-0.0,0.0
2020-06-19,-0.754230783288863,-0.4169377535728645,-0.60608940385248,-0.8778464125150773,1.0,-0.0,0.0
2020-06-22,-0.7549990860902942,-0.41714494607932734,-0.6028513982818497,-0.8806068360445988,1.0,-0.0,0.0
2020-06-23,-0.7820431825783195,-0.41915344308595637,-0.6204243933256531,-0.8946077520532164,1.0,-0.0,0.0
2020-06-24,-0.779933110367893,-0.4201412114455592,-0.6223337049424006,-0.8936826458565589,1.0,-0.0,0.0
2020-06-25,-0.7756680731364276,-0.413020948996965,-0.6231031164408913,-0.8894810866829522,1.0,-0.0,0.0
2020-06-26,-0.7873177678671813,-0.4183937338380242,-0.6381966045796948,-0.9038339017351872,1.0,-0.0,0.0
2020-06-29,-0.7826249486000523,-0.41310605211020146,-0.6420694553474636,-0.9003775559792156,1.0,-0.0,0.0
2020-06-30,-0.7862238989951813,-0.40196481267042694,-0.6454745807029996,-0.9017593664786523,1.0,-0.0,0.0
2020-07-01,-0.7830660201417381,-0.4021260723610593,-0.6394628869824692,-0.9052965311450951,1.0,-0.0,0.0
2020-07-02,-0.789725387633103,-0.39559125723893146,-0.6448720343732487,-0.9060339996263778,1.0,-0.0,0.0
2020-07-06,-0.7979216507177035,-0.3927556818181818,-0.6424192583732058,-0.9049416866028709,1.0,-0.0,0.0
2020-07-07,-0.7896425639877621,-0.40079098574733235,-0.6366315946571152,-0.9039997015148125,1.0,-0.0,0.0
2020-07-08,-0.7933766913358751,-0.39074530911265604,-0.6479778724676684,-0.9056589668834566,1.0,-0.0,0.0
2020-07-09,-0.7932129909930113,-0.3927570355421012,-0.6468587659304108,-0.9045109690922003,1.0,-0.0,0.0
2020-07-10,-0.8305855599772599,-0.36168277430358164,-0.6845177184006065,-0.9132461625923821,1.0,-0.0,0.0
2020-07-13,-0.8391862711671781,-0.3527294768344888,-0.6859112777967193,-0.9105201348638103,1.0,-0.0,0.0
2020-07-14,-0.864242331639864,-0.34107490736850143,-0.7028534321402651,-0.9116849383093318,1.0,-0.0,0.0
2020-07-15,-0.8790149070232057,-0.33287229137851543,-0.7091593668357153,-0.9209697249116336,1.0,-0.0,0.0
2020-07-16,-0.882027437267033,-0.32651884871075587,-0.7114475656150328,-0.9227222072781769,1.0,-0.0,0.0
2020-07-17,-0.8821155398393358,-0.32697851404850675,-0.712072875427605,-0.9224737671522465,1.0,-0.0,0.0
2020-07-20,-0.8944032158317872,-0.32877241805813234,-0.7188079777365491,-0.9231601731601732,1.0,-0.0,0.0
2020-07-21,-0.9005225469324559,-0.31987613702341783,-0.7287787884652602,-0.9215405457712406,1.0,-0.0,0.0
2020-07-22,-0.9018274543136421,-0.31321716957076073,-0.7312521732411235,-0.9172429780164587,1.0,-0.0,0.0
2020-07-23,-0.9024211014851485,-0.3155940594059406,-0.733021349009901,-0.9165764232673267,1.0,-0.0,0.0
2020-07-24,-0.8714139149599118,-0.31337158490709427,-0.7223467720484857,-0.8926929361249382,1.0,-0.0,0.0
2020-07-27,-0.8721858837846059,-0.3143824155765135,-0.7232658959537571,-0.8930635838150288,1.0,-0.0,0.0
2020-07-28,-0.8773588502153941,-0.3142465022301857,-0.7279554725324998,-0.8927223514162632,1.0,-0.0,0.0
2020-07-29,-0.8798040116368089,-0.3172561629153269,-0.7314729750421068,-0.8993262900015311,1.0,-0.0,0.0
2020-07-30,-0.8790822179732313,-0.317208413001912,-0.7299043977055449,-0.8978585086042065,1.0,-0.0,0.0
2020-07-31,-0.884898428516673,-0.3215408202376389,-0.7313146799540053,-0.8951322345726331,1.0,-0.0,0.0
2020-08-03,-0.8819742489270386,-0.32445585530349474,-0.7303418148375229,-0.8951946658491723,1.0,-0.0,0.0
2020-08-04,-0.9057391440053061,-0.3372868791697554,-0.7546330615270571,-0.9038664117670009,1.0,-0.0,0.0
2020-08-05,-0.9066557171906773,-0.33951196621304547,-0.7576646331925544,-0.9066948224620679,1.0,-0.0,0.0
2020-08-06,-0.9506877022653721,-0.3010517799352751,-0.8198624595469255,-0.973705501618123,1.0,-0.0,0.0
2020-08-07,-0.9536181915199278,-0.32147108319993434,-0.8456265648729631,-0.9839100275007183,1.0,-0.0,0.0
2020-08-10,-0.9387147465056653,-0.34914399139856095,-0.8448432718550989,-1.002563890497064,1.0,-0.0,0.0
2020-08-11,-0.9406247417568795,-0.34088091893231964,-0.8512106437484505,-0.9991736220147095,1.0,-0.0,0.0
2020-08-12,-0.9375361241846255,-0.34303525720419453,-0.8475765832714063,-1.0003715630418628,1.0,-0.0,0.0
2020-08-13,-0.9371258721050242,-0.3446311356974776,-0.845931552656566,-1.0005779630929281,1.0,-0.0,0.0
2020-08-14,-0.9404304540009087,-0.3439500970793572,-0.8485148923864998,-0.9981410335853266,1.0,-0.0,0.0
2020-08-17,-0.9393501506956773,-0.3432971388464556,-0.8487675983650551,-0.9972338053755005,1.0,-0.0,0.0
2020-08-18,-0.9390974028655189,-0.3436970973202857,-0.8451628886411496,-1.001032247409059,1.0,-0.0,0.0
2020-08-19,-0.9394963524708404,-0.3526357004492437,-0.8345629147261262,-0.9947656926183901,1.0,-0.0,0.0
2020-08-20,-0.9393277864733504,-0.35414778812093256,-0.8334706318477634,-0.9920092264601698,1.0,-0.0,0.0
2020-08-21,-0.9474704160310065,-0.3391745351090587,-0.8509462746876676,-0.9856100276254485,1.0,-0.0,0.0
2020-08-24,-0.9485695386141888,-0.338514966098892,-0.8643128824210352,-0.9828840747478088,1.0,-0.0,0.0
2020-08-25,-0.9520809152710993,-0.33464599568894043,-0.8816531255181561,-0.9769109600397943,1.0,-0.0,0.0
2020-08-26,-0.9530543690125657,-0.3338448140007465,-0.8831750508024717,-0.97706631277734,1.0,-0.0,0.0
2020-08-27,-0.9435423742854776,-0.3435092370143319,-0.8788004307845249,-0.9763068511308094,1.0,-0.0,0.0
2020-08-28,-0.9437401607423979,-0.34215759383544614,-0.8793189162316678,-0.977628635346756,1.0,-0.0,0.0
2020-08-31,-0.9427885411491969,-0.33900480211955625,-0.88301043219076,-0.9749544626593807,1.0,-0.0,0.0
2020-09-01,-0.9429245478250072,-0.3360374156698812,-0.8848143702661314,-0.9751665907868052,1.0,-0.0,0.0
2020-09-02,-0.9384666280704657,-0.33442229757670994,-0.8849971052849227,-0.977421222396824,1.0,-0.0,0.0
2020-09-03,-0.9349244363696424,-0.33743496572797094,-0.8861590552481625,-0.9706003798827318,1.0,-0.0,0.0
2020-09-04,-0.9012935079773126,-0.34655404578283755,-0.8544905537193455,-0.9781695025910964,1.0,-0.0,0.0
2020-09-08,-0.9046451771050373,-0.34947093189524864,-0.8552927237815092,-0.9760591575765005,1.0,-0.0,0.0
2020-09-09,-0.8826843007592456,-0.3814597109968161,-0.8171279288105151,-1.0006939341987102,1.0,-0.0,0.0
2020-09-10,-0.876444733843399,-0.38279342340875794,-0.8097427966791471,-1.0006511476477291,1.0,-0.0,0.0
2020-09-11,-0.8701340918325883,-0.3877691995123933,-0.8092645266151971,-0.9961804144656643,1.0,-0.0,0.0
2020-09-14,-0.8695846541493945,-0.3860034138015118,-0.8093148012679835,-0.9991465496220434,1.0,-0.0,0.0
2020-09-15,-0.8723585825747725,-0.38117685305591675,-0.7985208062418726,-1.0116628738621587,1.0,-0.0,0.0
2020-09-16,-0.8759513247324081,-0.37617516584591587,-0.7957755077123438,-1.0218957307394896,1.0,-0.0,0.0
2020-09-17,-0.8661147587781901,-0.39256147791688756,-0.7905468781860445,-1.0288732107173444,1.0,-0.0,0.0
2020-09-18,-0.8630153745768933,-0.39349944945149057,-0.7918926634313445,-1.0297296195098078,1.0,-0.0,0.0
2020-09-21,-0.8585990377558509,-0.39749653429014103,-0.7973579058957841,-1.0238522384408382,1.0,-0.0,0.0
2020-09-22,-0.8665087210489768,-0.38654466729300274,-0.8090355786119848,-1.022711490543687,1.0,-0.0,0.0
2020-09-23,-0.8656728609352665,-0.38452113538901367,-0.8110271594853992,-1.022911986930774,1.0,-0.0,0.0
2020-09-24,-0.8581606481293003,-0.37662337662337664,-0.8040548792899891,-1.0323250417294305,1.0,-0.0,0.0
2020-09-25,-0.8592538166380929,-0.38035758021062943,-0.8076577679810597,-1.0347375295942525,1.0,-0.0,0.0
2020-09-28,-0.8671265500533794,-0.38001970928800194,-0.8180586351318058,-1.0408967726040896,1.0,-0.0,0.0
2020-09-29,-0.8691028536234859,-0.3725313077396839,-0.8202011907205913,-1.0440977212071445,1.0,-0.0,0.0
2020-09-30,-0.8710473292487355,-0.37143797031127923,-0.8272132900201489,-1.0422714749784119,1.0,-0.0,0.0
2020-10-01,-0.8709730440499672,-0.369370479947403,-0.8267176199868508,-1.042077580539119,1.0,-0.0,0.0
2020-10-02,-0.8766038202896159,-0.3753042617269689,-0.8327901316060894,-1.0409257807665333,1.0,-0.0,0.0
2020-10-05,-0.863921180641438,-0.39261274631049553,-0.8186989859015583,-1.0471184763789267,1.0,-0.0,0.0
2020-10-06,-0.8692393229273918,-0.3798855071866892,-0.8170586054940077,-1.0523042708290433,1.0,-0.0,0.0
2020-10-07,-0.8630458021544282,-0.38820820656196037,-0.8149000904530878,-1.0453498889893922,1.0,-0.0,0.0
2020-10-08,-0.8623988830944853,-0.385455590686979,-0.8150125241243378,-1.043362214100932,1.0,-0.0,0.0
2020-10-09,-0.8621397487478446,-0.3856638476065358,-0.814393628376714,-1.043230150258642,1.0,-0.0,0.0
2020-10-12,-0.8610928782408926,-0.388004594683295,-0.8115359369872005,-1.0417623892353134,1.0,-0.0,0.0
2020-10-13,-0.849247673322127,-0.3988356360952811,-0.8116518387929975,-1.0401377557295723,1.0,-0.0,0.0
2020-10-14,-0.850366908539335,-0.39990981019144833,-0.8142909851186816,-1.0349280531299963,1.0,-0.0,0.0
2020-10-15,-0.8486923013855866,-0.3990735426744282,-0.8151184717553497,-1.0364433877182915,1.0,-0.0,0.0
2020-10-16,-0.8514567090685269,-0.39807139926138696,-0.8157160443167829,-1.0381616741895774,1.0,-0.0,0.0
2020-10-19,-0.8512166099052152,-0.3980140330720939,-0.8154774116778137,-1.038570432070904,1.0,-0.0,0.0
2020-10-20,-0.8507517870347547,-0.4013638977898283,-0.8177224550160217,-1.0382877331361433,1.0,-0.0,0.0
2020-10-21,-0.8497268881678919,-0.3998521499856257,-0.8199104686024067,-1.0374553369748243,1.0,-0.0,0.0
2020-10-22,-0.8187358107300752,-0.39578603576691757,-0.7827299159596924,-0.9857011988688413,1.0,-0.0,0.0
2020-10-23,-0.8181745778910481,-0.39530901561006687,-0.7843262185409365,-0.9843102899012425,1.0,-0.0,0.0
2020-10-26,-0.8158543372823409,-0.3939333704381013,-0.7851236383875329,-0.9806392621451857,1.0,-0.0,0.0
2020-10-27,-0.8142267386471896,-0.3897268974277549,-0.7853683709114005,-0.9801921244839633,1.0,-0.0,0.0
2020-10-28,-0.81255697808078,-0.38499345990724954,-0.7907963058385191,-0.9753458321772563,1.0,-0.0,0.0
