Date,IWF,IWM,MTUM,SBSW,SPY,VLUE,VXX
2019-09-20,-0.0,-0.0,-1.8782623337262165,1.0,-9.061963293483752,-4.897457484424987,0.0
2019-09-23,-0.0,-0.0,-1.9422184006878762,1.0,-9.216337059329321,-5.038349097162511,0.0
2019-09-24,-0.0,-0.0,-1.9544434857635893,1.0,-9.245038826574632,-5.056945642795513,0.0
2019-09-25,-0.0,-0.0,-1.954050785973398,1.0,-9.29815166695457,-5.021765417170497,0.0
2019-09-26,-0.0,-0.0,-2.49896871777243,1.0,-9.157786180818151,-4.531454107940872,0.0
2019-09-27,-0.0,-0.0,-2.043418855321087,1.0,-8.199332017610445,-3.9386670715044785,0.0
2019-09-30,-0.0,-0.0,-2.2203311867525297,1.0,-8.192272309107636,-3.919963201471941,0.0
2019-10-01,-0.0,-0.0,-2.2772052137011216,1.0,-8.032282509851472,-3.8466201879357387,0.0
2019-10-02,-0.0,-0.0,-2.5769700671960907,1.0,-8.043219303604154,-3.651802076970067,0.0
2019-10-03,-0.0,-0.0,-2.6775373846643333,1.0,-8.503340757238307,-3.727489659560929,0.0
2019-10-04,-0.0,-0.0,-2.8185346918971375,1.0,-8.525634805110789,-3.829209121785541,0.0
2019-10-07,-0.0,-0.0,-2.75379746835443,1.0,-8.302215189873419,-3.7667721518987336,0.0
2019-10-08,-0.0,-0.0,-2.7368836915297092,1.0,-8.296302149178254,-3.769753476611884,0.0
2019-10-09,-0.0,-0.0,-2.708412397216951,1.0,-8.394212523719165,-3.70999367488931,0.0
2019-10-10,-0.0,-0.0,-3.2173021029235764,1.0,-8.671738758762183,-4.207898786117285,0.0
2019-10-11,-0.0,-0.0,-3.476394849785408,1.0,-7.974909210960713,-4.055793991416309,0.0
2019-10-14,-0.0,-0.0,-3.7788135593220344,1.0,-8.259322033898306,-3.911016949152543,0.0
2019-10-15,-0.0,-0.0,-3.8723079531965405,1.0,-8.242326606749193,-3.8431405799559095,0.0
2019-10-16,-0.0,-0.0,-4.065209850849809,1.0,-8.389698231009366,-3.888137356919875,0.0
2019-10-17,-0.0,-0.0,-4.241743039944665,1.0,-8.238976309873768,-3.8111706726612486,0.0
2019-10-18,-0.0,-0.02868254739912494,-4.137903095122347,1.0,-7.43509965969859,-3.603143736833576,0.0
2019-10-21,-0.0,-0.0,-4.1546862265688675,1.0,-7.424123879380603,-3.7211083944580277,0.0
2019-10-22,-0.0,-0.0,-4.2308835672997525,1.0,-7.5255161023947155,-3.758711808422791,0.0
2019-10-23,-0.0,-0.0,-4.04741935483871,1.0,-7.375483870967742,-3.705967741935484,0.0
2019-10-24,-0.0,-0.0,-4.325084364454443,1.0,-7.204885103647758,-3.5392897316406877,0.0
2019-10-25,-0.0,-0.0,-4.294824547348181,1.0,-7.187790418202211,-3.540298029161993,0.0
2019-10-28,-0.0,-0.0,-4.466174055829228,1.0,-7.387848932676518,-3.566174055829228,0.0
2019-10-29,-0.0,-0.0,-4.912536443148688,1.0,-7.5336991939633,-3.703481392557023,0.0
2019-10-30,-0.0,-0.0,-4.91928559161944,1.0,-7.542503863987635,-3.711488923235446,0.0
2019-10-31,-0.0,-0.0,-4.945992138096051,1.0,-7.3978807041531365,-3.7472226969748763,0.0
2019-11-01,-0.0,-0.0,-5.066398741918574,1.0,-7.612615760964529,-3.79416390005242,0.0
2019-11-04,-0.0,-0.0,-5.172889043963712,1.0,-7.60136078157711,-3.671493370551291,0.0
2019-11-05,-0.0,-0.0,-5.953133417130544,1.0,-7.500987609983839,-3.502603699048303,0.0
2019-11-06,-0.0,-0.0,-5.984289367921082,1.0,-7.518633540372671,-3.7652539276580197,0.0
2019-11-07,-0.0,-0.0,-6.0168683535020175,1.0,-7.534470113678035,-3.783828382838284,0.0
2019-11-08,-0.0,-0.0,-6.177044261065266,1.0,-7.710990247561891,-3.8666541635408853,0.0
2019-11-11,-0.0,-0.0,-6.290502793296089,1.0,-7.51806331471136,-3.8134078212290503,0.0
2019-11-12,-0.0,-0.0,-6.250416127242463,1.0,-7.4682818568522285,-3.7758461253930093,0.0
2019-11-13,-0.0,-0.0,-7.294117647058823,1.0,-7.877501516070345,-4.042854255104103,0.0
2019-11-14,-0.0,-0.0,-7.352989019926799,1.0,-7.905042700284668,-4.0754371695811304,0.0
2019-11-15,-0.0,-0.0,-7.274244833068362,1.0,-7.636724960254373,-3.9620429252782197,0.0
2019-11-18,-0.0,-0.0,-7.461319796954315,1.0,-7.828832487309644,-4.014416243654822,0.0
2019-11-19,-0.0,-0.14844888611284612,-7.442431813449927,1.0,-7.963148032479699,-4.266500104101603,0.0
2019-11-20,-0.0,-0.16690977286934777,-7.448635132319233,1.0,-7.966659720775161,-4.25526151281517,0.0
2019-11-21,-0.0,-0.0,-7.374827109266943,1.0,-7.2294013040901,-4.154712507409603,0.0
2019-11-22,-0.0,-0.0,-7.330197922790515,1.0,-7.181657848324515,-4.084460121497159,0.0
2019-11-25,-0.0,-0.0,-7.328314430973798,1.0,-7.169925694172859,-4.055924912006257,0.0
2019-11-26,-0.0,-0.0,-7.380278923590651,1.0,-7.197603614221174,-4.064623846002751,0.0
2019-11-27,-0.0,-0.0,-7.292996108949417,1.0,-7.115369649805447,-4.046887159533074,0.0
2019-11-29,-0.0,-0.0,-7.8194246072230165,1.0,-7.540501938379923,-4.043868598245257,0.0
2019-12-02,-0.0,-0.0,-9.128431828757563,1.0,-8.54350860865519,-4.594927873429502,0.0
2019-12-03,-0.0,-0.0,-9.032992565055762,1.0,-8.569005576208179,-4.632434944237918,0.0
2019-12-04,-0.0,-0.037106246663107315,-10.47010144153764,1.0,-9.852108916177256,-5.33555792845702,0.0
2019-12-05,-0.0,-0.0,-10.337922077922077,1.0,-9.252987012987013,-5.383116883116883,0.0
2019-12-06,-0.0,-0.264786169244768,-12.063390961480133,1.0,-10.97300576281468,-6.029420685471641,0.0
2019-12-09,-0.0,-0.0,-12.01693404634581,1.0,-10.779560308972073,-5.912358882947117,0.0
2019-12-10,-0.0,-0.0,-14.794398907103826,1.0,-12.640368852459016,-5.718237704918033,0.0
2019-12-11,-0.0,-0.0,-15.316160903316867,1.0,-13.027170077628794,-5.942484121383204,0.0
2019-12-12,-0.0,-0.0,-15.272278971468829,1.0,-13.004226840436775,-5.9468122578372675,0.0
2019-12-13,-0.0,-0.0,-16.43463687150838,1.0,-13.688268156424583,-6.121042830540038,0.0
2019-12-16,-0.0,-0.0,-16.48342644320298,1.0,-13.69199255121043,-6.068528864059591,0.0
2019-12-17,-0.0,-0.0,-15.665746809244569,1.0,-12.726802345636427,-5.1021041738530535,0.0
2019-12-18,-0.0,-0.0,-18.210610932475884,1.0,-14.764871382636656,-6.217845659163988,0.0
2019-12-19,-0.0,-0.0,-17.339694656488547,1.0,-13.831679389312976,-5.996564885496183,0.0
2019-12-20,-0.0,-0.09643687064291248,-17.662664601084433,1.0,-14.005034856700233,-5.965530596436871,0.0
2019-12-23,-0.0,-0.27607361963190186,-18.58118609406953,1.0,-14.87075664621677,-6.172188139059305,0.0
2019-12-24,-0.0,-0.30705736690053653,-18.67643417251341,1.0,-15.071399092034667,-6.215848122162607,0.0
2019-12-26,-0.0,-0.3069265864786396,-18.778100373289092,1.0,-15.136872666943177,-6.254251347988387,0.0
2019-12-27,-0.0,-0.49645704162976084,-20.113374667847655,1.0,-16.023914968999115,-6.6532329495128435,0.0
2019-12-30,-0.0,-0.49424815119145443,-18.91783073130649,1.0,-14.939605587510272,-5.732949876746097,0.0
2019-12-31,-0.0,-0.5531301482701811,-18.983937397034598,1.0,-14.944810543657333,-5.703871499176277,0.0
2020-01-02,-0.0,-0.6317157712305026,-19.962305025996532,1.0,-15.721403812824956,-6.012564991334489,0.0
2020-01-03,-0.0,-0.5597826086956522,-19.23369565217391,1.0,-15.059364548494983,-5.953177257525083,0.0
2020-01-06,-0.0,-0.7821380243572396,-20.741993685160125,1.0,-16.162832656743348,-6.419485791610285,0.0
2020-01-07,-0.0,-0.7699954812471758,-20.792589245368276,1.0,-16.17668323542702,-6.448260280162675,0.0
2020-01-08,-0.0,-0.7222976028946179,-20.83627317955676,1.0,-16.17005879692447,-6.499773857982813,0.0
2020-01-09,-0.0,-0.8985507246376812,-22.171014492753624,1.0,-17.214492753623187,-7.02512077294686,0.0
2020-01-10,-0.0,-0.9580318379160637,-22.157260009647857,1.0,-17.116256632899184,-7.007718282682104,0.0
2020-01-13,-0.0,-0.948100092678406,-21.370713623725674,1.0,-16.37442075996293,-6.645968489341984,0.0
2020-01-14,-0.6211267605633803,-0.723943661971831,-21.791079812206572,1.0,-16.506103286384977,-6.307042253521126,0.0
2020-01-15,-0.7262682069311903,-0.8337518834756403,-23.284279256654948,1.0,-17.626318432948267,-6.755399296835761,0.0
2020-01-16,-0.748647319232661,-0.748155435317265,-22.699458927693062,1.0,-17.28184948352189,-6.710280373831776,0.0
2020-01-17,-0.878286270691334,-0.6879259980525804,-22.358325219084712,1.0,-17.177702044790653,-6.583252190847128,0.0
2020-01-21,-0.8840230991337825,-0.6934552454282964,-22.071222329162655,1.0,-16.98941289701636,-6.485081809432146,0.0
2020-01-22,-0.8824383164005805,-0.7174649250120948,-22.161103047895498,1.0,-17.090953072085146,-6.527334300919207,0.0
2020-01-23,-1.047577092511013,-0.5017621145374449,-19.86079295154185,1.0,-15.515418502202643,-6.127753303964758,0.0
2020-01-24,-1.033020972780009,-0.5073627844712182,-20.11066488174922,1.0,-15.733154841588577,-6.238732708612226,0.0
2020-01-27,-0.8461187214611873,-0.34703196347031967,-20.84474885844749,1.0,-16.076712328767123,-6.547488584474886,0.0
2020-01-28,-0.7041420118343196,-0.6477317554240631,-18.16370808678501,1.0,-13.64181459566075,-5.290335305719921,0.0
2020-01-29,-0.5539160045402951,-0.6602345819144911,-17.48240635641317,1.0,-13.05826712069618,-5.0809685962920925,0.0
2020-01-30,-0.7125612976235384,-0.6076952093549604,-17.346284420973216,1.0,-13.118823085628065,-4.936250471520181,0.0
2020-01-31,-0.48241392077008516,-0.8189559422436136,-17.01110699740837,1.0,-12.853387634209552,-4.857460199925954,0.0
2020-02-03,-0.46183825917505683,-0.556999025657681,-14.994478726859368,1.0,-11.252029879831113,-4.212731406300747,0.0
2020-02-04,-0.33214285714285713,-0.4685064935064935,-14.98538961038961,1.0,-11.334090909090909,-4.347402597402597,0.0
2020-02-05,-0.07987897125567321,-0.4868381240544629,-14.127382753403932,1.0,-10.619062027231466,-3.9437216338880483,0.0
2020-02-06,-0.3002159827213823,-0.5010799136069115,-14.615550755939525,1.0,-10.694538722616475,-3.743289108299907,0.0
2020-02-07,-0.23135271807838179,-0.5948166877370417,-14.97724399494311,1.0,-10.962389380530972,-3.8400758533501893,0.0
2020-02-10,-0.24851516098780874,-0.517036573929353,-14.84182557049078,1.0,-10.866520787746172,-3.7858705845576743,0.0
2020-02-11,-0.17630853994490361,-0.494949494949495,-14.51147842056933,1.0,-10.636669727578818,-3.790021426385063,0.0
2020-02-12,-0.2119731215638363,-0.4755650580329872,-14.451435552840563,1.0,-10.626145387904703,-3.7785583384239465,0.0
2020-02-13,-0.2067106051527861,-0.5443379269023367,-14.189334931096464,1.0,-10.420311563810664,-3.597363690832834,0.0
2020-02-14,-0.16380090497737557,-0.6144796380090498,-14.375867269984917,1.0,-10.371040723981901,-3.640723981900453,0.0
2020-02-18,-0.1634441087613293,-0.6277945619335348,-14.377945619335348,1.0,-10.372205438066466,-3.670090634441088,0.0
2020-02-19,-0.13104325699745548,-0.9169847328244275,-15.123091603053433,1.0,-10.798982188295165,-3.8365139949109412,0.0
2020-02-20,-0.2983262225139482,-0.9655398752871678,-15.467673121102724,1.0,-11.112569740728585,-3.9750574335411883,0.0
2020-02-21,-0.2157303370786517,-0.9695024077046549,-15.173675762439808,1.0,-10.873515248796148,-3.8703049759229535,0.0
2020-02-24,-0.08828722778104767,-1.0173631547969393,-13.919364331959976,1.0,-9.959387875220717,-3.44467333725721,0.0
2020-02-25,-0.39327146171693733,-1.2162412993039444,-10.936194895591647,1.0,-7.18491879350348,-2.471461716937355,0.0
2020-02-26,-0.5940966347057718,-0.8659522466629065,-8.79206617785298,1.0,-5.767061477721376,-1.781161872532431,0.0
2020-02-27,-0.6681597611048898,-0.8185890257558791,-8.69391564016424,1.0,-5.753452780888391,-1.7295632698768197,0.0
2020-02-28,-0.6071536829342224,-1.0680509245225827,-6.85071233707184,1.0,-4.303425280387997,-1.3269172476508033,0.0
2020-03-02,-0.6433398408169395,-1.0001501726986035,-6.76678179906893,1.0,-4.294188316564049,-1.3128097311908695,0.0
2020-03-03,-0.46943346508563905,-1.2911725955204216,-5.676548089591568,1.0,-3.68866930171278,-1.0494071146245059,0.0
2020-03-04,-0.16556037784018382,-1.4735767168751595,-5.775338269083482,1.0,-3.4513658412050034,-0.899157518509063,0.0
2020-03-05,-0.11375274323335773,-1.8502804194099003,-5.30760790051207,1.0,-3.166910509631797,-0.7535966837356742,0.0
2020-03-06,-0.13566822607156406,-2.198128714123151,-5.476925022126691,1.0,-3.1548868377797445,-0.6780882538879758,0.0
2020-03-09,-0.10785901108481753,-2.1026279735957156,-5.469672437414373,1.0,-3.1210611533192174,-0.65363058911446,0.0
2020-03-10,-1.0562572785093614,-0.9604944907282988,-3.5600644987906476,1.0,-2.050344889366658,-0.3310042103377228,0.0
2020-03-11,-0.8010752688172043,-1.3677948175568482,-3.6652564780539394,1.0,-1.8603031905517362,-0.11916093777542747,0.0
2020-03-12,-0.8072569390603194,-1.0933478058613737,-3.1262986509536357,1.0,-1.6432004962009612,-0.08311366103271825,0.0
2020-03-13,-0.9331354969061751,-0.7911983836342973,-2.140484909710822,1.0,-1.2452961232478847,-0.2037504735446395,0.0
2020-03-16,-0.7503079359493225,-0.9980644026042583,-2.0129626371048155,1.0,-1.1040530236377502,-0.0,0.0
2020-03-17,-0.7885427666314678,-0.7109292502639915,-1.5007391763463567,1.0,-1.1938753959873283,-0.08569165786694825,0.0
2020-03-18,-0.7624190064794817,-0.7097089375707086,-1.4191093283965854,1.0,-1.1573074154067675,-0.09395248380129591,0.0
2020-03-19,-0.8124287652645861,-0.8247489823609228,-1.4531343283582088,1.0,-1.1879511533242877,-0.14914518317503392,0.0
2020-03-20,-0.8118656027791348,-0.8191391195787873,-1.4570373989035446,1.0,-1.1894371166476685,-0.15051837377191554,0.0
2020-03-23,-0.790290024434293,-0.8568469138425582,-1.375916285987464,1.0,-1.1552108785721873,-0.13353872304260064,0.0
2020-03-24,-0.8881864658347535,-0.9365620361717333,-1.3221922928920897,1.0,-1.1861360013193338,-0.16414710571161564,0.0
2020-03-25,-0.8102722709526949,-0.9110682958981899,-1.1399381432844902,1.0,-1.0628707600263654,-0.14607311260964356,0.0
2020-03-26,-0.8084271403490654,-0.9225963027987194,-1.1862026231539813,1.0,-1.0888670866467005,-0.15759578642982547,0.0
2020-03-27,-0.8647271963451137,-0.9283726303628631,-1.1588510213726828,1.0,-1.1623693745733341,-0.1369006984193667,0.0
2020-03-30,-0.8645937286622196,-0.9320867692630915,-1.164609485792321,1.0,-1.1716476705709333,-0.1194390461683912,0.0
2020-03-31,-0.8440275890897692,-0.9497335144738218,-1.1532030515205351,1.0,-1.1553976382067093,-0.12284460236179329,0.0
2020-04-01,-0.8326331621803847,-0.959234479539443,-1.1491105233131063,1.0,-1.1383745656345625,-0.10710025413619625,0.0
2020-04-02,-0.8584297266864572,-0.8757805302487461,-1.1419797318046885,1.0,-1.1594840823011567,-0.0826082505885966,0.0
2020-04-03,-0.8539463601532566,-0.8796934865900382,-1.1422222222222222,1.0,-1.1510089399744572,-0.08173690932311622,0.0
2020-04-06,-0.8553817941011665,-0.8803932555651776,-1.1333095614079771,1.0,-1.1471142580612297,-0.07783607559472262,0.0
2020-04-07,-0.831615807903952,-0.8572786393196599,-1.1132066033016508,1.0,-1.130215107553777,-0.07013506753376689,0.0
2020-04-08,-0.8299387980335107,-0.8592354770743453,-1.1040433430320056,1.0,-1.1350456506471356,-0.08829136149292667,0.0
2020-04-09,-0.8352201885192759,-0.8321280734127974,-1.1150566056555784,1.0,-1.1312154007281432,-0.07366216148820508,0.0
2020-04-13,-0.8392298913313155,-0.8024611720339404,-1.1133826229345507,1.0,-1.1261350667394434,-0.08088125837344316,0.0
2020-04-14,-0.8779678068410462,-0.7542253521126759,-1.1804325955734405,1.0,-1.1469818913480885,-0.07057344064386319,0.0
2020-04-15,-0.8509223616457531,-0.7663850422436633,-1.1571764235364694,1.0,-1.1416787481877717,-0.0831375293705944,0.0
2020-04-16,-0.8599402092675635,-0.7519182859990035,-1.1684603886397609,1.0,-1.14090682610862,-0.06133532635774788,0.0
2020-04-17,-0.8501553573218403,-0.7838027463165281,-1.1469379573017942,1.0,-1.15184925328255,-0.07873108148742106,0.0
2020-04-20,-0.8786164781259385,-0.7421163279607568,-1.1730903994393833,1.0,-1.1499649614576033,-0.06176794473921313,0.0
2020-04-21,-0.8937333801615575,-0.7622798655360996,-1.1811248808388943,1.0,-1.142742461492148,-0.03742913050022578,0.0
2020-04-22,-0.9011879593274942,-0.7600926205577369,-1.1947548575455553,1.0,-1.1551394342092016,-0.022500755058894595,0.0
2020-04-23,-0.9080552475047887,-0.7557213428773062,-1.2036999697550157,1.0,-1.1603488254864402,-0.012954934973283596,0.0
2020-04-24,-0.9089666346007798,-0.7746949521543214,-1.1994835704521292,1.0,-1.1633335021011595,-0.016606754088400587,0.0
2020-04-27,-0.9171570616883118,-0.7785612824675325,-1.1862824675324675,1.0,-1.1609172077922079,-0.030184659090909095,0.0
2020-04-28,-0.9428019912628263,-0.7362592705475973,-1.199431067763893,1.0,-1.1787564766839378,-0.022554099359951237,0.0
2020-04-29,-0.9405081909012526,-0.7409849368565198,-1.1887203935690014,1.0,-1.1743672972561747,-0.02723538063599939,0.0
2020-04-30,-0.9401674906669357,-0.7188981939259408,-1.1981132075471699,1.0,-1.1807587529008172,-0.006961961456967006,0.0
2020-05-01,-0.936373276776246,-0.7265565823360097,-1.1985052769782356,1.0,-1.1809826793920113,-0.0073221229106701,0.0
2020-05-04,-0.9457946752722871,-0.6984167002823719,-1.2072408229124647,1.0,-1.1908531665994353,-0.0,0.0
2020-05-05,-0.946226795803067,-0.7027340597255851,-1.1986481033091203,1.0,-1.1967816787732042,-0.0,0.0
2020-05-06,-0.9448679759680921,-0.7081334881607513,-1.1911445448578786,1.0,-1.2045236532539,-0.0,0.0
2020-05-07,-0.9458884328925369,-0.7203729036834372,-1.1830065359477124,1.0,-1.215331610680448,-0.0020266504534630393,0.0
2020-05-08,-0.9415485829959513,-0.7253542510121458,-1.1812246963562754,1.0,-1.2125506072874495,-0.0,0.0
2020-05-11,-0.9434447300771208,-0.6897525076868792,-1.1909874489641614,1.0,-1.2163919552396794,-0.0,0.0
2020-05-12,-0.9407032633442955,-0.7027068049582597,-1.1712623324057678,1.0,-1.2304578800910702,-0.014318239311915002,0.0
2020-05-13,-0.9487517091203727,-0.6722540132678382,-1.1882817643186305,1.0,-1.2470755051400213,-0.007646731149035297,0.0
2020-05-14,-0.9451504344768699,-0.6532221608317846,-1.1725852629464062,1.0,-1.2418001908684515,-0.010146165050981969,0.0
2020-05-15,-0.9641942449656004,-0.6511826445035906,-1.1772711294129463,1.0,-1.2291970069803646,-0.0,0.0
2020-05-18,-0.9744198978818057,-0.6722612608058237,-1.1819928213942672,1.0,-1.226631616197361,-0.0,0.0
2020-05-19,-0.9783879093198992,-0.6211586901763224,-1.2199496221662467,1.0,-1.218287153652393,-0.0,0.0
2020-05-20,-0.9871342078708375,-0.6052472250252271,-1.2317860746720486,1.0,-1.2212411705348134,-0.0,0.0
2020-05-21,-0.9908733360225898,-0.5878882613957241,-1.2432432432432432,1.0,-1.2203509479628885,-0.0,0.0
2020-05-22,-0.9936485532815807,-0.5849884060893236,-1.2410525254561953,1.0,-1.221141244077024,-0.0,0.0
2020-05-26,-0.9974724497017491,-0.583510261854211,-1.2449701749064808,1.0,-1.22914771003943,-0.0,0.0
2020-05-27,-1.0171286677139817,-0.5514620179394922,-1.2754776263112553,1.0,-1.2235848578523285,-0.0,0.0
2020-05-28,-1.0201073743922204,-0.5455328200972447,-1.2771474878444085,1.0,-1.2220421393841165,-0.0,0.0
2020-05-29,-1.0160815746753247,-0.5601156655844156,-1.27440137987013,1.0,-1.222453327922078,-0.0,0.0
2020-06-01,-1.0155203895313452,-0.5681679853925745,-1.2652160681679854,1.0,-1.2231182795698925,-0.0,0.0
2020-06-02,-1.0204444896506129,-0.5739205614606113,-1.2658800793368254,1.0,-1.225397955551035,-0.0,0.0
2020-06-03,-1.0182474331605165,-0.5736505032021958,-1.2690861034868355,1.0,-1.2219172511944698,-0.0,0.0
2020-06-04,-1.0182252005279724,-0.5608691237689105,-1.2843435881815413,1.0,-1.2132196162046909,-0.0,0.0
2020-06-05,-1.0078776174019108,-0.5720166700548892,-1.280494002846107,1.0,-1.2218946940435047,-0.0,0.0
2020-06-08,-1.0063358507780424,-0.558771351817122,-1.292969739976684,1.0,-1.2105529930559076,-0.0,0.0
2020-06-09,-1.014041668778831,-0.552643584934354,-1.2937598215643535,1.0,-1.208749429715618,-0.0,0.0
2020-06-10,-1.0104831358249773,-0.5487693710118505,-1.3000101286336472,1.0,-1.2050541881900132,-0.0,0.0
2020-06-11,-1.0089100389814205,-0.5545486761504581,-1.3000556877436336,1.0,-1.1990077456588872,-0.0,0.0
2020-06-12,-0.988727617337523,-0.520375081051424,-1.307596388847324,1.0,-1.171130729712205,-0.0,0.0
2020-06-15,-0.9929370803282765,-0.502561551852773,-1.3120119373290227,1.0,-1.166376523252922,-0.0,0.0
2020-06-16,-0.9990550084551876,-0.4898040385954442,-1.3092609171391625,1.0,-1.1755197453496469,-0.0,0.0
2020-06-17,-1.0003984460603648,-0.4814224524355016,-1.3166650064747485,1.0,-1.1820898495866123,-0.0,0.0
2020-06-18,-0.997164461247637,-0.4854740821808775,-1.31215799422943,1.0,-1.1798328524524921,-0.0,0.0
2020-06-19,-0.9958753664960494,-0.4884460567509815,-1.3089499577597776,1.0,-1.1761665755603041,-0.0,0.0
2020-06-22,-0.9949294094253331,-0.4875720819248359,-1.3155696957645655,1.0,-1.1730960429508848,-0.0,0.0
2020-06-23,-0.9967167446025271,-0.4896527708685703,-1.3166849069744304,1.0,-1.1715252213710077,-0.0,0.0
2020-06-24,-1.003138857057446,-0.48612425888097255,-1.3157789846046535,1.0,-1.177270689053859,-0.0,0.0
2020-06-25,-1.0014942471484782,-0.4824425960053793,-1.3181252179110423,1.0,-1.1787617671962942,-0.0,0.0
2020-06-26,-1.000049766099333,-0.4824823330347367,-1.3160644968647357,1.0,-1.1780133373146213,-0.0,0.0
2020-06-29,-0.9939430046668652,-0.4766160262138815,-1.3202760401151823,1.0,-1.1738655545626056,-0.0,0.0
2020-06-30,-0.9920634920634921,-0.4754464285714286,-1.3181051587301589,1.0,-1.1747023809523809,-0.0,0.0
2020-07-01,-0.9897126465205994,-0.47554280627132894,-1.3019931747366338,1.0,-1.1785943914140165,-0.0,0.0
2020-07-02,-0.98274412855377,-0.4875154511742892,-1.2968108776266996,1.0,-1.177354758961681,-0.0,0.0
2020-07-06,-0.9843842656651511,-0.48537260328128085,-1.296303617315675,1.0,-1.1756275943862422,-0.0,0.0
2020-07-07,-0.9892574257425742,-0.48237623762376236,-1.299009900990099,1.0,-1.1798514851485147,-0.0,0.0
2020-07-08,-0.9890621133382825,-0.47903984162336055,-1.299876268250433,1.0,-1.1812917594654788,-0.0,0.0
2020-07-09,-0.990148514851485,-0.4799504950495049,-1.2996534653465346,1.0,-1.1807425742574256,-0.0,0.0
2020-07-10,-0.9956954133887487,-0.47721537776458356,-1.3009747167384098,1.0,-1.1739151946959576,-0.0,0.0
2020-07-13,-1.0071163825055596,-0.47185569557697055,-1.2987398072646403,1.0,-1.1642204101803806,-0.0,0.0
2020-07-14,-0.9961995952815753,-0.4729282858694043,-1.2914959774937071,1.0,-1.1749666847638318,-0.0,0.0
2020-07-15,-0.9922278518372768,-0.4768065325397216,-1.2814698214373557,1.0,-1.168576909833243,-0.0,0.0
2020-07-16,-0.9948901881786469,-0.47034835159435956,-1.2763229008008647,1.0,-1.171670024075075,-0.0,0.0
2020-07-17,-0.9973452632613932,-0.47136325647706606,-1.2774691509758616,1.0,-1.169952313062288,-0.0,0.0
2020-07-20,-1.0060258671369784,-0.4676170879874583,-1.2698902606310014,1.0,-1.1555947481873408,-0.0,0.0
2020-07-21,-0.9930460333006855,-0.4764936336924584,-1.2649853085210578,1.0,-1.1626346718903038,-0.0,0.0
2020-07-22,-0.9867293472405857,-0.48425640272268744,-1.2599285049703737,1.0,-1.1660055824886146,-0.0,0.0
2020-07-23,-0.9905475560779705,-0.4856988931335096,-1.2592320501518268,1.0,-1.1621608384758546,-0.0,0.0
2020-07-24,-0.978819155701218,-0.4992907107567382,-1.2510883921146603,1.0,-1.1624027784571735,-0.0,0.0
2020-07-27,-0.9884359074872598,-0.49343394747157976,-1.2464719717757742,1.0,-1.1716973735789886,-0.0,0.0
2020-07-28,-1.0029881453904184,-0.4818261977074557,-1.2495346330949348,1.0,-1.164250024492995,-0.0,0.0
2020-07-29,-1.01110183229356,-0.48302795107334084,-1.2467455911971312,1.0,-1.1714397995775407,-0.0,0.0
2020-07-30,-1.0139605761195498,-0.4732340362778351,-1.2506513296957182,1.0,-1.1778498746497565,-0.0,0.0
2020-07-31,-1.0102121361618155,-0.48085841144548597,-1.2540207202762705,1.0,-1.188307844104588,-0.0,0.0
2020-08-03,-1.0010851336687383,-0.489839202919996,-1.2547104666074775,1.0,-1.1867909637959948,-0.0,0.0
2020-08-04,-0.9955212127177873,-0.48341372182301406,-1.248055911014864,1.0,-1.194753420612265,-0.0,0.0
2020-08-05,-0.9960116204638337,-0.4845634940174307,-1.2491013836230245,1.0,-1.1942980944408883,-0.0,0.0
2020-08-06,-0.9953715101679059,-0.48633610714461567,-1.248116598552366,1.0,-1.1941011374267567,-0.0,0.0
2020-08-07,-0.9947256864001578,-0.5008133287326859,-1.2478434465421204,1.0,-1.1858825849065904,-0.0,0.0
2020-08-10,-1.0025159094272607,-0.4919836219229441,-1.2544028414977062,1.0,-1.1842533668787922,-0.0,0.0
2020-08-11,-0.9993593850096093,-0.5012565909426896,-1.2460454343862415,1.0,-1.1811954861282215,-0.0,0.0
2020-08-12,-0.9995564754583088,-0.499063670411985,-1.2473881332544847,1.0,-1.1819929036073331,-0.0,0.0
2020-08-13,-0.992870138171805,-0.5134483945518021,-1.2305649800855583,1.0,-1.1802625756011211,-0.0,0.0
2020-08-14,-0.9954755581784204,-0.5127372873020557,-1.2322218943641192,1.0,-1.1773876266351924,-0.0,0.0
2020-08-17,-0.9980711212226124,-0.5134774222266185,-1.2415055146149663,1.0,-1.1927395024481924,-0.0,0.0
2020-08-18,-0.9961928306551296,-0.5109517923362176,-1.242867737948084,1.0,-1.194363411619283,-0.0,0.0
2020-08-19,-0.9934252805378417,-0.5266696327055218,-1.2321419743931978,1.0,-1.1911612042117752,-0.0,0.0
2020-08-20,-0.9957434171451198,-0.5210354385270244,-1.235497921203722,1.0,-1.1972876658087508,-0.0,0.0
2020-08-21,-0.9887173396674585,-0.5317695961995249,-1.2255542359461598,1.0,-1.2024940617577196,-0.0,0.0
2020-08-24,-0.986001879606272,-0.540337339862492,-1.218578424098531,1.0,-1.2014146510362567,-0.0,0.0
2020-08-25,-0.984126199189002,-0.5468301849470872,-1.2183760261101768,1.0,-1.1957768766689743,-0.0,0.0
2020-08-26,-0.9826409495548962,-0.5475766567754698,-1.2186943620178041,1.0,-1.1966864490603364,-0.0,0.0
2020-08-27,-0.9704822548003357,-0.5604422725702157,-1.2093884199614986,1.0,-1.1957648452539613,-0.0,0.0
