Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WTRE
2020-10-08,-0.29616400062121445,-1.093415126572449,-0.4305404565926386,-0.8181006367448361,-0.24437024382668113,0.0,1.0
2020-10-09,-0.3014683032939714,-1.093847110006215,-0.4337709757613425,-0.8183266003729024,-0.2370261031696706,0.0,1.0
2020-10-12,-0.3181693935725721,-1.0987152954039596,-0.43871295247764464,-0.8293178179546254,-0.2199226834316061,0.0,1.0
2020-10-13,-0.312877930792338,-1.1015877969804548,-0.43771700542269726,-0.8266687473179105,-0.22236960168532752,0.0,1.0
2020-10-14,-0.311894101615729,-1.0979170722211404,-0.43967296087210433,-0.8261241970021412,-0.2177146194276815,0.0,1.0
2020-10-15,-0.310288450309471,-1.0957608314842928,-0.44014948032231693,-0.8251391646229903,-0.22137880026470472,0.0,1.0
2020-10-16,-0.30500627746390463,-1.117113935969868,-0.432909604519774,-0.833804143126177,-0.23462021343377276,0.0,1.0
2020-10-19,-0.30035197497066873,-1.1129839655846696,-0.41579976535001956,-0.830308955807587,-0.25134923738756354,0.0,1.0
2020-10-20,-0.2978939553784238,-1.113937404759114,-0.4147618489430704,-0.8278826241550424,-0.2528425741413668,0.0,1.0
2020-10-21,-0.29769858945805494,-1.1122963310280154,-0.41441019028640647,-0.8290548196772556,-0.2538584769272848,0.0,1.0
2020-10-22,-0.2982223090447353,-1.1100996288337566,-0.41250244188318025,-0.830474702090252,-0.25571400664192223,0.0,1.0
2020-10-23,-0.3038311180609851,-1.104573885848319,-0.41817826426896004,-0.8311571540265832,-0.2515637216575449,0.0,1.0
2020-10-26,-0.30156561121305586,-1.102369890290087,-0.41568734626947246,-0.8294616015304728,-0.25518291492601414,0.0,1.0
2020-10-27,-0.2980731726343709,-1.10367423355956,-0.42257586395194635,-0.8292378500663079,-0.24689913409782352,0.0,1.0
2020-10-28,-0.30007019185774453,-1.1028700670722196,-0.427039463422243,-0.8291998128217126,-0.24036811729839339,0.0,1.0
