Date,IWF,IWM,LGIH,MTUM,SPY,VLUE,VXX
2019-09-11,-0.0,-0.37096856893811203,1.0,-0.5781161872532431,-2.118750961390555,-1.059631851510024,0.0
2019-09-12,-0.0,-0.3610655737704918,1.0,-0.5815573770491803,-2.119415983606557,-1.0608606557377047,0.0
2019-09-13,-0.0,-0.35296224291415124,1.0,-0.5930113578225724,-2.1200757188171493,-1.0500869743169958,0.0
2019-09-16,-0.0,-0.3533476658476658,1.0,-0.6076986076986077,-2.109848484848485,-1.0478603603603605,0.0
2019-09-17,-0.0,-0.31073417462831454,1.0,-0.6154396362335871,-2.1180197210442957,-1.0648853011801973,0.0
2019-09-18,-0.0,-0.2972669220945083,1.0,-0.6180332056194126,-2.122656449553001,-1.0706002554278415,0.0
2019-09-19,-0.0,-0.3065182992190291,1.0,-0.6207952631310296,-2.1028023071818693,-1.074268796896534,0.0
2019-09-20,-0.0,-0.2713463065925337,1.0,-0.5607625099285147,-2.066173550436855,-1.0660246227164416,0.0
2019-09-23,-0.0,-0.27710544588830477,1.0,-0.5721158615216744,-2.0438448566610457,-1.066808848328539,0.0
2019-09-24,-0.0,-0.27930162194335595,1.0,-0.5828579931551015,-2.035464510688954,-1.062447299241109,0.0
2019-09-25,-0.0,-0.2636633663366337,1.0,-0.5849009900990099,-2.046485148514851,-1.0554950495049504,0.0
2019-09-26,-0.0,-0.21484711728614167,1.0,-0.7029055321738248,-2.1236752700167334,-1.0293088585771513,0.0
2019-09-27,-0.0,-0.16175339656498333,1.0,-0.7118687516021533,-2.1741092027685207,-1.0791591899512947,0.0
2019-09-30,-0.0,-0.04720986138816429,1.0,-0.8289090072119074,-2.1397370978466577,-1.0989719195949057,0.0
2019-10-01,-0.0,-0.022017409114183307,1.0,-0.8491551459293394,-2.138863287250384,-1.1102918586789554,0.0
2019-10-02,-0.0,-0.03728918458920006,1.0,-0.8955593377688379,-2.1486409820001033,-1.0760740626128216,0.0
2019-10-03,-0.0,-0.1254035771024445,1.0,-0.8765950904525189,-2.129452160098396,-0.9933377748167889,0.0
2019-10-04,-0.0,-0.15699922660479504,1.0,-0.891363753544728,-2.108687806135602,-0.9989688063934004,0.0
2019-10-07,-0.0,-0.14581200081916854,1.0,-0.84988736432521,-2.116782715543723,-1.0073725168953511,0.0
2019-10-08,-0.0,-0.145073740270381,1.0,-0.8458623514952888,-2.1218762802130273,-1.008039737812372,0.0
2019-10-09,-0.0,-0.16981607457797934,1.0,-0.8463592844545226,-2.0740740740740744,-0.9488536155202822,0.0
2019-10-10,-0.0,-0.2351954455344889,1.0,-0.9496772225893356,-1.917856961317542,-0.9804300310069639,0.0
2019-10-11,-0.0,-0.25175794282194736,1.0,-1.0158599804958168,-1.8840014371503362,-0.9811117384386387,0.0
2019-10-14,-0.0,-0.20108303249097473,1.0,-1.0829293450232078,-1.9315110881897888,-0.9417741103661682,0.0
2019-10-15,-0.0,-0.19404062274461284,1.0,-1.072327044025157,-1.933962264150943,-0.9548922569337045,0.0
2019-10-16,-0.0,-0.19845320959010054,1.0,-1.0810518174787316,-1.9297757153905646,-0.9466872905387986,0.0
2019-10-17,-0.0,-0.16733088349464312,1.0,-1.1291858599451374,-1.9236581957455618,-0.9555406034884324,0.0
2019-10-18,-0.0,-0.1847385383095956,1.0,-1.1527185778147417,-1.8957272065703297,-0.9648612121842188,0.0
2019-10-21,-0.0,-0.14151188803912387,1.0,-1.1572238697258208,-1.892825555382134,-1.0111336558971957,0.0
2019-10-22,-0.0,-0.12663526949241236,1.0,-1.1773417059131346,-1.912297226582941,-1.0166405023547882,0.0
2019-10-23,-0.0,-0.1094105681212767,1.0,-1.025766455175086,-1.8069937521189519,-0.9011478665181383,0.0
2019-10-24,-0.0,-0.09291407892806494,1.0,-1.1126216440901755,-1.7960291456794952,-0.888698713873539,0.0
2019-10-25,-0.0,-0.0934245905646541,1.0,-1.110339770227328,-1.7949645563431922,-0.8901002199951112,0.0
2019-10-28,-0.0,-0.15819979543129903,1.0,-1.135210169986849,-1.7474550679460328,-0.8298670303443574,0.0
2019-10-29,-0.0,-0.15265420373887836,1.0,-1.234629611116665,-1.7759172248325503,-0.8353493951814456,0.0
2019-10-30,-0.0,-0.14938216018810346,1.0,-1.2350292660963529,-1.7796287958377106,-0.8387112912101655,0.0
2019-10-31,-0.0,-0.14617274048824502,1.0,-1.2414657376309588,-1.7612411649706752,-0.8639029525289488,0.0
2019-11-01,-0.0,-0.183166592006371,1.0,-1.260663978896023,-1.717435667711911,-0.8160868050370812,0.0
2019-11-04,-0.0,-0.16648696334052146,1.0,-1.3053322877867086,-1.6442364242305432,-0.7849441286022348,0.0
2019-11-05,-0.0,-0.2292163882259348,1.0,-1.5515612569610182,-1.5421638822593478,-0.649164677804296,0.0
2019-11-06,-0.0,-0.20278846634351105,1.0,-1.5635400529708658,-1.5204637449402827,-0.7104592474139223,0.0
2019-11-07,-0.0,-0.21791149379255106,1.0,-1.577292751301562,-1.5056067280736887,-0.7051461754104926,0.0
2019-11-08,-0.0,-0.20543913947942566,1.0,-1.6167233243695773,-1.5361509970064438,-0.7155106803998175,0.0
2019-11-11,-0.0,-0.17460719716168271,1.0,-1.665433350228079,-1.5024835276229092,-0.7258489609731373,0.0
2019-11-12,-0.0,-0.2528604685719947,1.0,-1.6288077666055776,-1.4095794739709744,-0.6618950913863986,0.0
2019-11-13,-0.0,-0.2619684205216163,1.0,-1.7275387176512131,-1.3928769611057863,-0.6622105634868587,0.0
2019-11-14,-0.0,-0.26547067123563794,1.0,-1.7173956863535578,-1.3940737754484982,-0.6623664583753276,0.0
2019-11-15,-0.0,-0.2612308622078969,1.0,-1.738013698630137,-1.3744963738920226,-0.6625705076551169,0.0
2019-11-18,-0.0,-0.2490730534121655,1.0,-1.7367471690550154,-1.3764405251027156,-0.6482613488325483,0.0
2019-11-19,-0.0,-0.26746876446089773,1.0,-1.7768008637976245,-1.4288138207619931,-0.668569078101702,0.0
2019-11-20,-0.0,-0.24961147039655085,1.0,-1.6820073193964002,-1.4003609565348174,-0.681355592319647,0.0
2019-11-21,-0.0,-0.21134413243284414,1.0,-1.77966790230031,-1.3523587061392373,-0.7345249581069416,0.0
2019-11-22,-0.0,-0.20348456619165117,1.0,-1.788760763381842,-1.3467445490709504,-0.6964600433053023,0.0
2019-11-25,-0.0,-0.20475016353846928,1.0,-1.7945453630554018,-1.3485633774467873,-0.6840939968801891,0.0
2019-11-26,-0.0,-0.17386929617145444,1.0,-1.8022840468883634,-1.3562911908235649,-0.6984957488554611,0.0
2019-11-27,-0.0,-0.16161667002214616,1.0,-1.814878196094222,-1.3631971008657138,-0.6935272800483189,0.0
2019-11-29,-0.0,-0.15868492035218076,1.0,-1.8657438037559162,-1.3993587459921624,-0.6654791592447452,0.0
2019-12-02,-0.0,-0.18130850735521034,1.0,-1.9365291636662894,-1.377327435449028,-0.6483900833247608,0.0
2019-12-03,-0.0,-0.1759306217669135,1.0,-1.8929404604929507,-1.366010751597525,-0.6366264327010853,0.0
2019-12-04,-0.0,-0.22125063548551094,1.0,-1.8995932892730043,-1.346212506354855,-0.6168276563294356,0.0
2019-12-05,-0.0,-0.19175581808041373,1.0,-1.9293210971961672,-1.2725751660497897,-0.6765705014450135,0.0
2019-12-06,-0.0,-0.24239298607529655,1.0,-1.9588447653429604,-1.3121712222795257,-0.6438886023723569,0.0
2019-12-09,-0.0,-0.16286799620132955,1.0,-2.0408357075023744,-1.3754352643241532,-0.6967394745172524,0.0
2019-12-10,-0.0,-0.15419187554019012,1.0,-2.3747046960530107,-1.5857677902621723,-0.6474214923653125,0.0
2019-12-11,-0.0,-0.1447398843930636,1.0,-2.3879190751445085,-1.5913294797687862,-0.6563583815028902,0.0
2019-12-12,-0.0,-0.13172027487440088,1.0,-2.3837847202171276,-1.5957151931627882,-0.6634520990933765,0.0
2019-12-13,-0.0,-0.14834114990446412,1.0,-2.480111169011638,-1.5636037287939322,-0.5979966417694401,0.0
2019-12-16,-0.0,-0.1457566697332107,1.0,-2.505692272309108,-1.5546803127874886,-0.5436407543698252,0.0
2019-12-17,-0.0,-0.09769946730667915,1.0,-2.614763214891998,-1.629046420417959,-0.5122636539249547,0.0
2019-12-18,-0.0,-0.12263860685496278,1.0,-2.7510922404775093,-1.7165097532459541,-0.563226878345948,0.0
2019-12-19,-0.0,-0.010672722111836503,1.0,-2.562418393414703,-1.6376383763837639,-0.4662503548112404,0.0
2019-12-20,-0.0,-0.052043132803632236,1.0,-2.575085130533485,-1.6183881952326904,-0.4298524404086266,0.0
2019-12-23,-0.0,-0.06141643059490086,1.0,-2.5644192634560907,-1.6236827195467423,-0.4162039660056657,0.0
2019-12-24,-0.0,-0.06434802311090972,1.0,-2.5635550016993314,-1.622635096861901,-0.41384388807069217,0.0
2019-12-26,-0.0,-0.07966955242460251,1.0,-2.5630622984213205,-1.6266621399875518,-0.38901148644825445,0.0
2019-12-27,-0.0,-0.08814365830170509,1.0,-2.569931456409676,-1.6177986744462698,-0.3888857418002606,0.0
2019-12-30,-0.0,-0.09697107980149451,1.0,-2.608465004848554,-1.64343163538874,-0.3553704865666534,0.0
2019-12-31,-0.0,-0.11492291062183534,1.0,-2.5975991352335437,-1.6342379245605052,-0.3425499231950845,0.0
2020-01-02,-0.0,-0.12101874537063415,1.0,-2.602130932710387,-1.6345507378496953,-0.34003760469488914,0.0
2020-01-03,-0.0,-0.11044691147167664,1.0,-2.59686877312838,-1.6190720182180471,-0.36675206376316544,0.0
2020-01-06,-0.0,-0.13287395923054837,1.0,-2.6251507321274765,-1.6186620729256387,-0.3654895205282802,0.0
2020-01-07,-0.0,-0.1448382126348228,1.0,-2.600525024253838,-1.6050333846944016,-0.35644581407293274,0.0
2020-01-08,-0.0,-0.12327036803123385,1.0,-2.631164953780789,-1.6110122294310159,-0.37601194235517027,0.0
2020-01-09,-0.0,-0.13716585225639552,1.0,-2.625754527162978,-1.6072434607645876,-0.3785570566254671,0.0
2020-01-10,-0.0,-0.145623235175474,1.0,-2.631763960122169,-1.6020860946234081,-0.38321903993545786,0.0
2020-01-13,-0.0,-0.15190380761523048,1.0,-2.6360148869166906,-1.5756083595762953,-0.3622101345548239,0.0
2020-01-14,-0.0,-0.13561462938508353,1.0,-2.6896135959120397,-1.6007349141643223,-0.3155537693058506,0.0
2020-01-15,-0.0,-0.14508338125359402,1.0,-2.693271995399655,-1.5976998274870613,-0.3144335825186889,0.0
2020-01-16,-0.0,-0.15338978169460285,1.0,-2.703876504809631,-1.6010598467830195,-0.30176833131732045,0.0
2020-01-17,-0.0,-0.1459269501094596,1.0,-2.6965664247033065,-1.6199446940891806,-0.2986519184237815,0.0
2020-01-21,-0.0,-0.15797343147967108,1.0,-2.6881936856633506,-1.6057852665478176,-0.29886709989073557,0.0
2020-01-22,-0.0,-0.12653244854347093,1.0,-2.6657293892700484,-1.5128219547857384,-0.31858058711056125,0.0
2020-01-23,-0.0,-0.10885349242978556,1.0,-2.639669049361175,-1.5242865987504925,-0.355490516125401,0.0
2020-01-24,-0.0,-0.11324678244253358,1.0,-2.6426684651267354,-1.5230146686899342,-0.3412577980104536,0.0
2020-01-27,-0.0,-0.08833090460710682,1.0,-2.657605649590853,-1.5077345589059525,-0.35108171729626725,0.0
2020-01-28,-0.0,-0.12004881837346056,1.0,-2.678408964828581,-1.4570065461000776,-0.29202263397314987,0.0
2020-01-29,-0.0,-0.12157534246575341,1.0,-2.6704043305346885,-1.4408418029164827,-0.2908197083517455,0.0
2020-01-30,-0.0,-0.12123219609142101,1.0,-2.6649552832063597,-1.4535166169813405,-0.28094291708071106,0.0
2020-01-31,-0.0,-0.14866363535543972,1.0,-2.65986470001109,-1.4515914383941444,-0.2849617389375624,0.0
2020-02-03,-0.0,-0.13043242068665797,1.0,-2.624022164276402,-1.4131355932203389,-0.2648305084745763,0.0
2020-02-04,-0.0,-0.1235402249134948,1.0,-2.6028871107266434,-1.4091154844290654,-0.270977508650519,0.0
2020-02-05,-0.0,-0.12813221011965445,1.0,-2.5918871062939313,-1.3971669260074047,-0.24843054139614745,0.0
2020-02-06,-0.0,-0.13712337805146252,1.0,-2.588519903232901,-1.459753683747526,-0.3127886518583682,0.0
2020-02-07,-0.0,-0.1400714089535842,1.0,-2.5807195825322715,-1.457951112331777,-0.3141993957703928,0.0
2020-02-10,-0.0,-0.09311916648578251,1.0,-2.563001953548947,-1.4520837855437378,-0.3183199479053614,0.0
2020-02-11,-0.0,-0.08189538594688159,1.0,-2.5550927678909505,-1.436252501757992,-0.33601990587980746,0.0
2020-02-12,-0.0,-0.08178277801817395,1.0,-2.55533318909563,-1.4367697966248376,-0.3349740372133276,0.0
2020-02-13,-0.0,-0.10103571043262488,1.0,-2.5488186427877872,-1.4353759844643437,-0.3090948322364872,0.0
2020-02-14,-0.0,-0.10789658336481893,1.0,-2.5570248826037676,-1.411939331786042,-0.3206671344524208,0.0
2020-02-18,-0.0,-0.10942642853288728,1.0,-2.5490206658393135,-1.4081907947984675,-0.3291965682836022,0.0
2020-02-19,-0.0,-0.1409258057538395,1.0,-2.551265412070084,-1.390222799048237,-0.3253839498161367,0.0
2020-02-20,-0.0,-0.1443538370146352,1.0,-2.529729437813901,-1.4001188097423989,-0.3261867473132797,0.0
2020-02-21,-0.0,-0.16197373398908285,1.0,-2.531427336107658,-1.3876668648327297,-0.32351510565854186,0.0
2020-02-24,-0.0,-0.1766650409147564,1.0,-2.538665799598981,-1.387633447135967,-0.3162087465452772,0.0
2020-02-25,-0.0,-0.25028768699654774,1.0,-2.4805418976880427,-1.2343864420964537,-0.26540433099696625,0.0
2020-02-26,-0.0,-0.27816677275620627,1.0,-2.453426692128156,-1.2643751326119244,-0.3084553363038405,0.0
2020-02-27,-0.0,-0.2780842261589052,1.0,-2.453060358544606,-1.263604540150631,-0.30921820303383896,0.0
2020-02-28,-0.0,-0.4137148047229791,1.0,-2.292057725300232,-1.0654455545463721,-0.27475022706630337,0.0
2020-03-02,-0.0,-0.4038199868971426,1.0,-2.292647281157083,-1.068991583933881,-0.27410169833190545,0.0
2020-03-03,-0.0,-0.4528141793155464,1.0,-2.070849439049684,-0.9470161214292449,-0.2431884604506458,0.0
2020-03-04,-0.0,-0.562142485699428,1.0,-2.1706140972911645,-0.8638490994185223,-0.1308088687183851,0.0
2020-03-05,-0.0,-0.642692880010822,1.0,-2.014339180231772,-0.7756684853677234,-0.07647562790278216,0.0
2020-03-06,-0.0,-0.796240734204024,1.0,-1.9140928344511117,-0.7010236498411577,-0.0008824567596187787,0.0
2020-03-09,-0.0,-0.7588012040308861,1.0,-1.9030231645072635,-0.6856432404135585,-0.01496313746019282,0.0
2020-03-10,-0.23105619960688353,-0.5569016005455494,1.0,-1.4605078422720528,-0.6526134221188175,-0.11031328974286975,0.0
2020-03-11,-0.15834621329211748,-0.6353941267387945,1.0,-1.4417310664605876,-0.5769706336939723,-0.051622874806800625,0.0
2020-03-12,-0.17316129991819737,-0.5908752881683647,1.0,-1.367107905108946,-0.5591953595597531,-0.027998810143526436,0.0
2020-03-13,-0.29584002233545054,-0.48747120820827805,1.0,-1.134605988692678,-0.5169958819013052,-0.055001046974244426,0.0
2020-03-16,-0.19705414012738856,-0.6036027070063694,1.0,-1.0828025477707008,-0.4339503715498939,-0.0,0.0
2020-03-17,-0.3815646995127233,-0.5453438007579859,1.0,-0.816763670817542,-0.47722658364916076,-0.16300081212777476,0.0
2020-03-18,-0.3691806331471136,-0.566440542697526,1.0,-0.7525272678903964,-0.473829475924448,-0.163341314179303,0.0
2020-03-19,-0.3634123601491743,-0.5792488012786362,1.0,-0.771277304208844,-0.47319525839104953,-0.14261454448588173,0.0
2020-03-20,-0.3744454603948661,-0.6887466558298622,1.0,-0.7488231907616242,-0.4785465135968031,-0.0959395848149277,0.0
2020-03-23,-0.3858323734670371,-0.7758655735483434,1.0,-0.665322853851887,-0.48201097635341145,-0.07876549901754862,0.0
2020-03-24,-0.40632619886209703,-0.7911473855323762,1.0,-0.6273028989433759,-0.47483744242752646,-0.08700216743429966,0.0
2020-03-25,-0.40284623168064765,-0.7799066488233183,1.0,-0.5534810849626269,-0.4630022521787382,-0.06482357933218004,0.0
2020-03-26,-0.3956711662889611,-0.7792229119453475,1.0,-0.570762308273393,-0.46986566821033265,-0.0688737806680461,0.0
2020-03-27,-0.41024804177545693,-0.7715404699738904,1.0,-0.5403720626631854,-0.49161227154046994,-0.04993472584856397,0.0
2020-03-30,-0.40840752698692234,-0.777647327397841,1.0,-0.5421191664220721,-0.49215667090630394,-0.04096141930013371,0.0
2020-03-31,-0.39511381475667195,-0.8026556776556777,1.0,-0.5455913134484563,-0.48485740450026166,-0.04232077446363161,0.0
2020-04-01,-0.39778482046590646,-0.8160551507825007,1.0,-0.5325252393243376,-0.48560786748129514,-0.035220701146796485,0.0
2020-04-02,-0.39388867008008405,-0.8376001050282262,1.0,-0.5371865563870291,-0.48608376001050285,-0.02737298148877511,0.0
2020-04-03,-0.3984548559302364,-0.8619980768593122,1.0,-0.5517755893763056,-0.46659371995092674,-0.036904406644782645,0.0
2020-04-06,-0.39926485197695205,-0.853069739717862,1.0,-0.5503675740115238,-0.46877276640837134,-0.04000264918206504,0.0
2020-04-07,-0.4088018741633199,-0.8617135207496652,1.0,-0.5585676037483266,-0.4743641231593039,-0.04334002677376171,0.0
2020-04-08,-0.40654000607430907,-0.8666351702493841,1.0,-0.5404110282455371,-0.48395370026659473,-0.07710997873991833,0.0
2020-04-09,-0.4080775664879997,-0.8926291352292514,1.0,-0.5400976409135912,-0.49322317435389706,-0.07999044074971834,0.0
2020-04-13,-0.40418916148431633,-0.9045991936034989,1.0,-0.5361511651746054,-0.4929952846306294,-0.0789995216291943,0.0
2020-04-14,-0.40497310889152754,-0.9666829643081651,1.0,-0.5047146748620521,-0.5231892156177971,-0.0927568624711881,0.0
2020-04-15,-0.41078867224419785,-0.9688451710015054,1.0,-0.5114292715370883,-0.5261665558161516,-0.08334791892743376,0.0
2020-04-16,-0.40104715721414014,-0.9916719375922413,1.0,-0.5055169021013423,-0.5287089746292782,-0.08700541148358985,0.0
2020-04-17,-0.40479791761933237,-0.9905378310879737,1.0,-0.5088114249533927,-0.5288613739491365,-0.08456153927327728,0.0
2020-04-20,-0.4050993493933533,-0.990363988042905,1.0,-0.5091964128714612,-0.5287497802004573,-0.0833831545630385,0.0
2020-04-21,-0.4050446146279772,-0.9874587226867139,1.0,-0.5103632403569169,-0.5254338509098574,-0.0846624042717628,0.0
2020-04-22,-0.39354703247480405,-1.0069288913773795,1.0,-0.49674552071668526,-0.5267007278835386,-0.07548292273236282,0.0
2020-04-23,-0.3791249083353703,-1.0215106330970423,1.0,-0.48500192059224084,-0.5237978838565491,-0.08255054649579216,0.0
2020-04-24,-0.3797428551463909,-1.0165606875829782,1.0,-0.489972748235623,-0.5262036195933198,-0.08133603521766473,0.0
2020-04-27,-0.3972545174394173,-1.0235327076621377,1.0,-0.46785264042582997,-0.5269995797730775,-0.08621655694074801,0.0
2020-04-28,-0.3934069787830966,-1.035875854813256,1.0,-0.46593021216903385,-0.5256180957390847,-0.08605996843766438,0.0
2020-04-29,-0.3780384993677111,-1.0541660812139946,1.0,-0.45321062245328086,-0.5223760011240692,-0.10492482787691444,0.0
2020-04-30,-0.38240294701048455,-1.0816095211107963,1.0,-0.45026919807310856,-0.5217837914423349,-0.10601445168603002,0.0
2020-05-01,-0.3861295004779269,-1.0768577194038305,1.0,-0.4513399653060502,-0.5239140439692711,-0.10199313201401919,0.0
2020-05-04,-0.3907652087896559,-1.0678654702183283,1.0,-0.46011446336465767,-0.5331731788313432,-0.080901575637674,0.0
2020-05-05,-0.3940841382726533,-1.0703393128825673,1.0,-0.46516647206595196,-0.5317906803948625,-0.07681420939036904,0.0
2020-05-06,-0.39356847206990486,-1.0710722750910957,1.0,-0.46357943892171083,-0.5316800509427956,-0.07779389393992996,0.0
2020-05-07,-0.40961033430335725,-1.074881112924977,1.0,-0.46692455106820924,-0.5303783093193272,-0.06707360352047698,0.0
2020-05-08,-0.40888463447493445,-1.0705878181947104,1.0,-0.46908459193079494,-0.5292845493866554,-0.06750336807771397,0.0
2020-05-11,-0.41088512507972497,-1.0663666643044432,1.0,-0.471547020055276,-0.5308978810856777,-0.0636737297144072,0.0
2020-05-12,-0.41241716573939546,-1.0643183670576561,1.0,-0.4751054254225876,-0.5299620822849853,-0.06190864311279634,0.0
2020-05-13,-0.4114671760045274,-1.0598471986417657,1.0,-0.47771646859083194,-0.5321519524617996,-0.05592105263157895,0.0
2020-05-14,-0.41241779223534397,-1.0608867831129338,1.0,-0.4759564387242769,-0.5336963439643589,-0.052860476628244106,0.0
2020-05-15,-0.42332437782805427,-1.0621111425339365,1.0,-0.47861283936651583,-0.5328407805429864,-0.038178733031674204,0.0
2020-05-18,-0.4288857345635202,-1.0733853797019164,1.0,-0.4834634492547906,-0.5322569198012775,-0.030624556422995036,0.0
2020-05-19,-0.4286424311275206,-1.077144277193979,1.0,-0.48576398750355015,-0.5336552115876172,-0.024957398466344788,0.0
2020-05-20,-0.43515655542524073,-1.0678110672779613,1.0,-0.4938337420478373,-0.534456409709635,-0.022745850659274265,0.0
2020-05-21,-0.4358099705077639,-1.0546850015989766,1.0,-0.506058344881498,-0.5369363607291333,-0.019791777706712147,0.0
2020-05-22,-0.4366522264043747,-1.0553227753710674,1.0,-0.5022015481854982,-0.5351182444428663,-0.02158937575456289,0.0
2020-05-26,-0.43657272662738694,-1.0550507560161853,1.0,-0.5004969120465678,-0.534890324412579,-0.022325548377937106,0.0
2020-05-27,-0.43478260869565216,-1.0567524401064774,1.0,-0.4995918367346939,-0.5346938775510204,-0.023425022182786158,0.0
2020-05-28,-0.4374622999680658,-1.055458964624064,1.0,-0.5010822126814036,-0.535145300358372,-0.01912500443529787,0.0
2020-05-29,-0.42896659337541665,-1.0701113554152777,1.0,-0.4938293495992624,-0.5240797219660969,-0.029363784665579117,0.0
2020-06-01,-0.42920432394116603,-1.0759525075314549,1.0,-0.4879673932305511,-0.522842459684565,-0.028247386142122983,0.0
2020-06-02,-0.4292449485997873,-1.0743353420772774,1.0,-0.48709677419354835,-0.5238922367954626,-0.03030840127614321,0.0
2020-06-03,-0.4274576511446595,-1.0759444326316536,1.0,-0.48805726841023467,-0.522326174782054,-0.030051740024098095,0.0
2020-06-04,-0.4264450508558671,-1.0787822943615553,1.0,-0.48463692100506794,-0.522521883970656,-0.03154126944749619,0.0
2020-06-05,-0.44440886611876046,-1.0809762692567688,1.0,-0.49628206496602273,-0.5283025580816167,-0.007862809976162522,0.0
2020-06-08,-0.4446537750604294,-1.0825750035546708,1.0,-0.4987558652068818,-0.5255580833214845,-0.0031281103369827953,0.0
2020-06-09,-0.4520284697508896,-1.0736654804270462,1.0,-0.5053024911032028,-0.5277224199288256,-0.0,0.0
2020-06-10,-0.4543934542867307,-1.0712913553895411,1.0,-0.5057274991106367,-0.5260405549626467,-0.0,0.0
2020-06-11,-0.46587061129923363,-1.0458028871858849,1.0,-0.5281055070397432,-0.5246480128319372,-0.0,0.0
2020-06-12,-0.4603752252411405,-1.0174539801434477,1.0,-0.5404374094618946,-0.5149984100625375,-0.0,0.0
2020-06-15,-0.4616254816700251,-1.0187365220772793,1.0,-0.5395057800403011,-0.5153250609820766,-0.0,0.0
2020-06-16,-0.45969938107869146,-1.0244031830238727,1.0,-0.5398762157382847,-0.5127144120247568,-0.0,0.0
2020-06-17,-0.4579888347113279,-1.0219065790403505,1.0,-0.5412338350646598,-0.5121546180481945,-0.0,0.0
2020-06-18,-0.4555261766261237,-1.022915564956813,1.0,-0.5378459368940596,-0.5091838533403843,-0.0,0.0
2020-06-19,-0.4556519898391193,-1.0250846740050803,1.0,-0.5381385831216483,-0.5092082980524979,-0.0,0.0
2020-06-22,-0.45706322325712667,-1.0254374823595822,1.0,-0.5356689246401354,-0.5099139147615015,-0.0,0.0
2020-06-23,-0.4560908513789941,-1.02595753685547,1.0,-0.535303660859138,-0.5095224659660011,-0.0,0.0
2020-06-24,-0.45559355498360543,-1.0277474174100059,1.0,-0.5345696858583366,-0.5078094700842647,-0.0,0.0
2020-06-25,-0.4522678489742778,-1.026777859882473,1.0,-0.5356979485555438,-0.5039938069601323,-0.0,0.0
2020-06-26,-0.45356401870802127,-1.0218377465977424,1.0,-0.5356050216267538,-0.5055033934662587,-0.0,0.0
2020-06-29,-0.4521876647337902,-1.022702512739413,1.0,-0.5358636443507292,-0.5035670356703567,-0.0,0.0
2020-06-30,-0.4508357915437561,-1.0246172215198763,1.0,-0.5349768225874421,-0.5012642225031606,-0.0,0.0
2020-07-01,-0.44796126043932905,-1.0254403817811775,1.0,-0.5327040494069759,-0.5029124850866727,-0.0,0.0
2020-07-02,-0.4437739026700818,-1.0323848286025052,1.0,-0.5302270095786114,-0.5022630784884741,-0.0,0.0
2020-07-06,-0.44499789532762735,-1.0309737617510875,1.0,-0.5304826715307984,-0.5013329591693559,-0.0,0.0
2020-07-07,-0.4450790091447392,-1.0303423145650117,1.0,-0.5248239374934305,-0.5034862128166497,-0.0,0.0
2020-07-08,-0.45314315900686747,-1.0170100369783412,1.0,-0.5436520514175032,-0.5079415390033457,-0.0,0.0
2020-07-09,-0.4592490842490843,-1.0213792617638773,1.0,-0.540574809805579,-0.5009509721048182,-0.0,0.0
2020-07-10,-0.45573412278846837,-1.0303446817508988,1.0,-0.5352787763445408,-0.502995700288997,-0.0,0.0
2020-07-13,-0.45432768520801775,-1.0293796456124282,1.0,-0.5353506886955296,-0.5036812625497586,-0.0,0.0
2020-07-14,-0.4550900313612178,-1.0311497938616583,1.0,-0.5368758589097572,-0.500616653159026,-0.0,0.0
2020-07-15,-0.4552946169625805,-1.0332107236330197,1.0,-0.5431491829949778,-0.5051637546862843,-0.0,0.0
2020-07-16,-0.45483152423717427,-1.03588728211293,1.0,-0.5378142346992892,-0.507159777958491,-0.0,0.0
2020-07-17,-0.45430430784466297,-1.0358633373417274,1.0,-0.5389050010610456,-0.5077456320294264,-0.0,0.0
2020-07-20,-0.4639738766238376,-1.0303826222758572,1.0,-0.5419535742173636,-0.5130616880812097,-0.0,0.0
2020-07-21,-0.4439441376156471,-1.0452035037112604,1.0,-0.519998592887044,-0.508671333591304,-0.0,0.0
2020-07-22,-0.44662585321230036,-1.0427133910351138,1.0,-0.5217085356414046,-0.5073886426008023,-0.0,0.0
2020-07-23,-0.45189051918735895,-1.0413374717832957,1.0,-0.5234198645598195,-0.5104401805869074,-0.0,0.0
2020-07-24,-0.4510156580617859,-1.04418817886867,1.0,-0.5211242770489491,-0.5102623783326281,-0.0,0.0
2020-07-27,-0.4563805759457933,-1.0383963862224732,1.0,-0.5180335968379447,-0.5162690570299266,-0.0,0.0
2020-07-28,-0.45747873053976773,-1.037102411127193,1.0,-0.5174568432943834,-0.5181981854767536,-0.0,0.0
2020-07-29,-0.465552052708016,-1.0321278027700045,1.0,-0.5183663348800963,-0.5260883426021041,-0.0,0.0
2020-07-30,-0.46536581910900204,-1.030844960691267,1.0,-0.5186627948154968,-0.5264537148523266,-0.0,0.0
2020-07-31,-0.4631519274376418,-1.035891439909297,1.0,-0.5178925736961452,-0.5261125283446713,-0.0,0.0
2020-08-03,-0.4525436329521719,-1.0441462810209934,1.0,-0.5218607285729459,-0.5216129146458031,-0.0,0.0
2020-08-04,-0.45304532577903683,-1.0438739376770538,1.0,-0.5220609065155808,-0.5220963172804532,-0.0,0.0
2020-08-05,-0.4554634353741497,-1.0415958049886622,1.0,-0.5223568594104309,-0.5236678004535147,-0.0,0.0
2020-08-06,-0.4570102069747661,-1.0356180890275022,1.0,-0.5259427275304791,-0.5255174369152253,-0.0,0.0
