Date,CMG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-11,1.0,-0.0,-0.5140803349263399,-0.0,-1.4579959714048736,-0.9775267585607645,0.0
2019-04-12,1.0,-0.0,-0.5185697899774552,-0.0,-1.4607048214215086,-0.9759522208598663,0.0
2019-04-15,1.0,-0.0,-0.5202566235000593,-0.0,-1.4581204704764168,-0.98186210447111,0.0
2019-04-16,1.0,-0.0,-0.5206303951849213,-0.0,-1.4578680605052665,-0.9812702938148413,0.0
2019-04-17,1.0,-0.0,-0.5220407516054865,-0.0,-1.477087132323793,-0.964996432252438,0.0
2019-04-18,1.0,-0.0,-0.5421226471407536,-0.0,-1.4792868797007441,-0.958096223486808,0.0
2019-04-22,1.0,-0.0,-0.5372095813172311,-0.0,-1.4902227376334625,-0.9714080057583876,0.0
2019-04-23,1.0,-0.0,-0.5461449298533114,-0.0,-1.4915464247172148,-0.9592709540749029,0.0
2019-04-24,1.0,-0.0,-0.5209614309670207,-0.0,-1.4958476403417709,-0.975844446218957,0.0
2019-04-25,1.0,-0.0,-0.5233371995360557,-0.0,-1.5090589129304484,-0.967123945126585,0.0
2019-04-26,1.0,-0.0,-0.5228845453441787,-0.0,-1.4988061996681639,-1.025090040872486,0.0
2019-04-29,1.0,-0.0,-0.510184247823446,-0.0,-1.4991698724438145,-1.0400485928325571,0.0
2019-04-30,1.0,-0.0,-0.5062768283793634,-0.0,-1.5026322183526364,-1.0406576496314894,0.0
2019-05-01,1.0,-0.0,-0.493488051284132,-0.0,-1.5161682963443828,-1.047632571915446,0.0
2019-05-02,1.0,-0.0,-0.47549039352318045,-0.0,-1.5154066137672697,-1.0369355943126435,0.0
2019-05-03,1.0,-0.0,-0.5053889314980019,-0.0,-1.4998990836798127,-1.031364792314213,0.0
2019-05-06,1.0,-0.0,-0.4758798421518885,-0.0,-1.5168317629056938,-1.0340259321897398,0.0
2019-05-07,1.0,-0.0,-0.4832620795353715,-0.0,-1.515568282649028,-1.0343631523755747,0.0
2019-05-08,1.0,-0.0,-0.48890133184017925,-0.0,-1.477582690077191,-1.033036035675719,0.0
2019-05-09,1.0,-0.0,-0.4872820348744201,-0.0,-1.4838825787873942,-1.0282354823228284,0.0
2019-05-10,1.0,-0.0,-0.4883079505935964,-0.0,-1.4823919734580486,-1.0265419514729983,0.0
2019-05-13,1.0,-0.0,-0.48915431630248074,-0.0,-1.4787680262054088,-1.0268046179043662,0.0
2019-05-14,1.0,-0.0,-0.42739844425237683,-0.0,-1.4815746051701109,-1.0197218511825255,0.0
2019-05-15,1.0,-0.0,-0.4374188471375173,-0.0,-1.4921896517804447,-1.0051150895140666,0.0
2019-05-16,1.0,-0.0,-0.43926042486231315,-0.0,-1.4881982690794653,-1.006451612903226,0.0
2019-05-17,1.0,-0.0,-0.4349743993698306,-0.0,-1.4777471445450963,-1.0258369436786137,0.0
2019-05-20,1.0,-0.0,-0.41365984463109745,-0.0,-1.4943018257817737,-1.0354114909893926,0.0
2019-05-21,1.0,-0.0,-0.4060656124616474,-0.0,-1.4943356148218079,-1.033199590905515,0.0
2019-05-22,1.0,-0.0,-0.3904330708661417,-0.0,-1.5146456692913386,-1.0319291338582677,0.0
2019-05-23,1.0,-0.0,-0.38203969345647476,-0.0,-1.5143643151896247,-1.033680487325604,0.0
2019-05-24,1.0,-0.0,-0.3926011011209252,-0.0,-1.5302412167782309,-1.038063928387531,0.0
2019-05-28,1.0,-0.0,-0.37946692991115505,-0.0,-1.534807502467917,-1.0343534057255679,0.0
2019-05-29,1.0,-0.0,-0.40128500039660514,-0.0,-1.5623463155389865,-1.0024192908701515,0.0
2019-05-30,1.0,-0.0,-0.40053848590433955,-0.0,-1.5597877732024072,-0.9991289198606272,0.0
2019-05-31,1.0,-0.0,-0.3978353948620361,-0.0,-1.5710038058991436,-0.9956390738978749,0.0
2019-06-03,1.0,-0.0,-0.4010332452577197,-0.0,-1.572622944354616,-0.9700280001577473,0.0
2019-06-04,1.0,-0.0,-0.38622659473183113,-0.0,-1.6474135195176132,-0.9333148206918438,0.0
2019-06-05,1.0,-0.0,-0.37508306946561903,-0.025370392087877724,-1.6335561549587585,-0.8751417067354679,0.0
2019-06-06,1.0,-0.0,-0.380402894582437,-0.04091531390573049,-1.630627811460982,-0.8596127518091141,0.0
2019-06-07,1.0,-0.0,-0.38312120618758566,-0.05087135304484041,-1.6196592911689836,-0.862541609555512,0.0
2019-06-10,1.0,-0.0,-0.3860410557184751,-0.06103616813294233,-1.6030107526881723,-0.8599804496578691,0.0
2019-06-11,1.0,-0.0,-0.3834371449837427,-0.061738551337799194,-1.6131546989462138,-0.8590512006894662,0.0
2019-06-12,1.0,-0.0,-0.3776593660619833,-0.057360028209849936,-1.616228499784508,-0.866747639384085,0.0
2019-06-13,1.0,-0.0,-0.3998116317400518,-0.07781963739109961,-1.5987363629228475,-0.8479318734793189,0.0
2019-06-14,1.0,-0.0,-0.3760036531070436,-0.14003577000646902,-1.5398226720955894,-0.7494577419232086,0.0
2019-06-17,1.0,-0.0,-0.36640262015385794,-0.14151877523040599,-1.5512605682077845,-0.7491812019194151,0.0
2019-06-18,1.0,-0.0,-0.3452566688230146,-0.14372693024848737,-1.5558050154115453,-0.7605312226492636,0.0
2019-06-19,1.0,-0.0,-0.32310551467799437,-0.1699537282864295,-1.5498748388075552,-0.749791398012592,0.0
2019-06-20,1.0,-0.0,-0.3334218714426653,-0.16240418911740154,-1.5480382484632313,-0.7506640358199894,0.0
2019-06-21,1.0,-0.0,-0.3418456401305305,-0.1616073461334143,-1.536692722167413,-0.754306746603931,0.0
2019-06-24,1.0,-0.0,-0.3479119960481818,-0.16563438081848234,-1.5331534749401527,-0.7530873579815328,0.0
2019-06-25,1.0,-0.0,-0.323588442458439,-0.16779641761654107,-1.5387965312227816,-0.7566933010186692,0.0
2019-06-26,1.0,-0.0,-0.32071962652294383,-0.15049151706076594,-1.5103427335180477,-0.8139446616313053,0.0
2019-06-27,1.0,-0.0,-0.3165519601505761,-0.16924597893456025,-1.5137457698011332,-0.8028442146089204,0.0
2019-06-28,1.0,-0.0,-0.28122383743055024,-0.17683994215693735,-1.5404901438465637,-0.8069107237993759,0.0
2019-07-01,1.0,-0.0,-0.27321408226045346,-0.18153507272796326,-1.5427442937981848,-0.8003114199992405,0.0
2019-07-02,1.0,-0.0,-0.28597498384214726,-0.1733642550279436,-1.5374291905866253,-0.805079268524503,0.0
2019-07-03,1.0,-0.0,-0.290614542135686,-0.16949345908122906,-1.5349102525098872,-0.8078414968055978,0.0
2019-07-05,1.0,-0.0,-0.2820395911698773,-0.17211900148181924,-1.533302937041681,-0.8120749268589232,0.0
2019-07-08,1.0,-0.0,-0.28600205237353193,-0.1690547679677701,-1.5330850214739082,-0.8125498840789024,0.0
2019-07-09,1.0,-0.0,-0.27458065497698836,-0.17074283975504928,-1.5382069909855085,-0.8200524894450574,0.0
2019-07-10,1.0,-0.0,-0.24364382624558206,-0.16170714095694144,-1.5666780678751948,-0.8283738076236081,0.0
2019-07-11,1.0,-0.0,-0.24053570749153444,-0.16995776737815319,-1.5689228779058706,-0.825324354145265,0.0
2019-07-12,1.0,-0.0,-0.2564034354336095,-0.16618530060044084,-1.5544957057079882,-0.8231739758303565,0.0
2019-07-15,1.0,-0.0,-0.3462659044809146,-0.22032085561497328,-1.4138299834040198,-0.707578830905403,0.0
2019-07-16,1.0,-0.0,-0.33948271409069103,-0.21923772276131795,-1.414788030845294,-0.7161199867173377,0.0
2019-07-17,1.0,-0.0,-0.39911378943637005,-0.19485997873094646,-1.3214817440623892,-0.6293867422899682,0.0
2019-07-18,1.0,-0.0,-0.397850982609925,-0.18690795984730668,-1.3269475470097554,-0.6228615863141523,0.0
2019-07-19,1.0,-0.0,-0.39555305771189714,-0.17692929151006356,-1.3251958270399382,-0.6149495942955495,0.0
2019-07-22,1.0,-0.0,-0.39340450269527527,-0.17898037557692983,-1.3377726103653593,-0.6130782510657787,0.0
2019-07-23,1.0,-0.0,-0.39220925326958234,-0.17437772465194767,-1.3331458304036,-0.6159471241738151,0.0
2019-07-24,1.0,-0.0,-0.393351605875325,-0.1883126010260735,-1.327992128751142,-0.604258907864221,0.0
2019-07-25,1.0,-0.0,-0.42169998582163626,-0.17120374308804767,-1.3241173968524034,-0.6275698284417979,0.0
2019-07-26,1.0,-0.0,-0.41186891054030117,-0.1733215234720992,-1.3296014171833481,-0.6281310894596989,0.0
2019-07-29,1.0,-0.0,-0.3957801418439717,-0.17634751773049648,-1.3265602836879433,-0.6474113475177306,0.0
2019-07-30,1.0,-0.0,-0.3749820788530466,-0.18412186379928314,-1.344731182795699,-0.680358422939068,0.0
2019-07-31,1.0,-0.0,-0.3692064858659779,-0.18550007174630506,-1.347503228583728,-0.685105467068446,0.0
2019-08-01,1.0,-0.0,-0.4083379348426283,-0.2200096631695196,-1.2127277747101048,-0.6100911098840419,0.0
2019-08-02,1.0,-0.0,-0.3969339063927714,-0.2203120240955701,-1.1500896815459067,-0.6168398253748012,0.0
2019-08-05,1.0,-0.0,-0.39321438226547717,-0.21576777507434441,-1.1589618815896188,-0.6113814544471479,0.0
2019-08-06,1.0,-0.0,-0.3946197276652275,-0.21444702756559286,-1.1045167718365991,-0.60760544669545,0.0
2019-08-07,1.0,-0.0,-0.4050276554168185,-0.20355711588778858,-1.0940946577021164,-0.6093796575365151,0.0
2019-08-08,1.0,-0.0,-0.40166920580247734,-0.20056964959925816,-1.0966748360601444,-0.6130025832946944,0.0
2019-08-09,1.0,-0.0,-0.391285747194524,-0.19929575147266926,-1.0817783920755588,-0.6185210780926055,0.0
2019-08-12,1.0,-0.0,-0.38477982043608383,-0.21541092511592727,-1.0914263163087448,-0.5970993521228665,0.0
2019-08-13,1.0,-0.0,-0.3382191869080601,-0.21773725919721668,-1.0593067456993752,-0.6062109400167515,0.0
2019-08-14,1.0,-0.0,-0.34904086738949125,-0.21736062103034579,-1.0411881696285366,-0.600211714890614,0.0
2019-08-15,1.0,-0.0,-0.3670686777718298,-0.23868753345719054,-1.003243379412413,-0.5399124602449853,0.0
2019-08-16,1.0,-0.0,-0.3630745948672678,-0.24317422283876663,-1.0106879374487672,-0.5358786808752128,0.0
2019-08-19,1.0,-0.0,-0.3561438092556088,-0.25257360993773276,-1.0044431928408275,-0.5158484308019651,0.0
2019-08-20,1.0,-0.0,-0.36292990450034335,-0.2545409150489982,-1.0010923163348107,-0.5023406778603083,0.0
2019-08-21,1.0,-0.0,-0.36603914723849895,-0.2677346964218925,-0.9925819723226531,-0.49046253584341104,0.0
2019-08-22,1.0,-0.0,-0.36919772111702626,-0.2607017216151427,-0.9910961676162013,-0.49223249587497275,0.0
2019-08-23,1.0,-0.0,-0.3709255219694609,-0.26232471174820815,-0.9937675288251792,-0.48921782486755994,0.0
2019-08-26,1.0,-0.0,-0.35837669735505123,-0.2624626658866274,-0.9843581611602056,-0.4739046094158943,0.0
2019-08-27,1.0,-0.0,-0.35776764814586665,-0.2651533817913022,-0.9851854133300479,-0.47184920537144265,0.0
2019-08-28,1.0,-0.0,-0.33559552086868,-0.2846346052996884,-1.0052133140019124,-0.45938859240521945,0.0
2019-08-29,1.0,-0.0,-0.3214428981392909,-0.29425741352177,-1.016200203659703,-0.45385256271793123,0.0
2019-08-30,1.0,-0.0,-0.3164673695859334,-0.30035965694260863,-1.0130029817712336,-0.4441609541667948,0.0
2019-09-03,1.0,-0.0,-0.32335752952755903,-0.30653297244094485,-1.0127952755905512,-0.4330708661417323,0.0
2019-09-04,1.0,-0.0,-0.32150550870930017,-0.3097494922139472,-1.0135101864959686,-0.4327260417307811,0.0
2019-09-05,1.0,-0.0,-0.32711083819465764,-0.3053423395762972,-1.0171937365673933,-0.420632483880872,0.0
2019-09-06,1.0,-0.0,-0.32456167098643085,-0.31263912181735015,-1.0224729379478579,-0.389602073486812,0.0
