Date,IFRA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-07,1.0,-0.0,-0.28598445838404646,-0.0,-0.31880910027151016,-0.26770901600973696,0.0
2019-06-10,1.0,-0.0,-0.2888290511986237,-0.0,-0.3115673734993829,-0.26953139608811094,0.0
2019-06-11,1.0,-0.0,-0.2893427598847866,-0.0,-0.3151722590057232,-0.26581378820184787,0.0
2019-06-12,1.0,-0.0,-0.28740981645545954,-0.0,-0.31604426002766245,-0.26565362042540464,0.0
2019-06-13,1.0,-0.0,-0.2922043915759548,-0.0,-0.3165002057382262,-0.2616429132532824,0.0
2019-06-14,1.0,-0.0,-0.2929566925451314,-0.0,-0.32004489757740157,-0.25771209428491254,0.0
2019-06-17,1.0,-0.0,-0.29090025422461496,-0.0,-0.3180798564378645,-0.26031852848811127,0.0
2019-06-18,1.0,-0.0,-0.28897075323509613,-0.0,-0.31832971800433835,-0.2626785847856983,0.0
2019-06-19,1.0,-0.0,-0.2773457943925234,-0.0,-0.32106542056074766,-0.27074766355140184,0.0
2019-06-20,1.0,-0.0,-0.2819054390330608,-0.0,-0.3184276011749958,-0.2706606544801392,0.0
2019-06-21,1.0,-0.0,-0.28062736857904014,-0.0,-0.32638550148212075,-0.26907057896514197,0.0
2019-06-24,1.0,-0.0,-0.2749267413028777,-0.0,-0.3247614396273198,-0.2787399504094973,0.0
2019-06-25,1.0,-0.0,-0.2837678058667868,-0.0,-0.3175121520935383,-0.27549124486233884,0.0
2019-06-26,1.0,-0.0,-0.2819482519058169,-0.0,-0.30804761725937885,-0.2876563145442938,0.0
2019-06-27,1.0,-0.0,-0.2800413456117271,-0.0,-0.31364405186994926,-0.2856417966547641,0.0
2019-06-28,1.0,-0.0,-0.28238191011447156,-0.0,-0.3116858705663427,-0.2855961354109885,0.0
2019-07-01,1.0,-0.0,-0.28398035415216116,-0.0,-0.3074462279595792,-0.29037842720310114,0.0
2019-07-02,1.0,-0.0,-0.28496736943070466,-0.0,-0.3051287355889488,-0.2906283500404356,0.0
2019-07-03,1.0,-0.0,-0.2866009629852542,-0.0,-0.3025127896479085,-0.2917168221486608,0.0
2019-07-05,1.0,-0.0,-0.28715554886312306,-0.0,-0.3039075440445716,-0.2912023791597651,0.0
2019-07-08,1.0,-0.0,-0.2884561106407,-0.0,-0.3003104713519616,-0.29287797535045634,0.0
2019-07-09,1.0,-0.0,-0.28857443925937076,-0.0,-0.30009032063826585,-0.2930152039741081,0.0
2019-07-10,1.0,-0.0,-0.28955836140225427,-0.0,-0.2980448977287696,-0.29409329544813057,0.0
2019-07-11,1.0,-0.0,-0.28766091997289767,-0.0,-0.30375291726266657,-0.2906722878867726,0.0
2019-07-12,1.0,-0.0,-0.2934623056946065,-0.0,-0.3002935752192405,-0.28813655011479544,0.0
2019-07-15,1.0,-0.0,-0.3061366674826294,-0.0,-0.29593085657257984,-0.28092341875835575,0.0
2019-07-16,1.0,-0.0,-0.31063901915362446,-0.0,-0.2994896133491534,-0.2732357760325442,0.0
2019-07-17,1.0,-0.0,-0.30897903887404504,-0.0,-0.29768938396116357,-0.2749219132201859,0.0
2019-07-18,1.0,-0.0,-0.31013490661756415,-0.0,-0.2934500770358123,-0.2753372665439104,0.0
2019-07-19,1.0,-0.0,-0.3108676862951411,-0.0,-0.29525384239600166,-0.272819510728646,0.0
2019-07-22,1.0,-0.0,-0.30739745589147144,-0.0,-0.2930422201762462,-0.27849908870558615,0.0
2019-07-23,1.0,-0.0,-0.3094110572405758,-0.0,-0.29170894877287934,-0.27808471454880296,0.0
2019-07-24,1.0,-0.0,-0.3100744658901206,-0.0,-0.2891227280400653,-0.276536679609101,0.0
2019-07-25,1.0,-0.0,-0.3117248625626208,-0.0,-0.2868641762200499,-0.2776891757509803,0.0
2019-07-26,1.0,-0.0,-0.3134877435339164,-0.0,-0.2858778482675776,-0.2775817410563459,0.0
2019-07-29,1.0,-0.0,-0.3130336867786431,-0.0,-0.285502486628507,-0.2781833536642582,0.0
2019-07-30,1.0,-0.0,-0.31389410439354115,-0.0,-0.2852797596695456,-0.27840781073976717,0.0
2019-07-31,1.0,-0.0,-0.32364264653407704,-0.0,-0.2800345559374237,-0.2743440945029767,0.0
2019-08-01,1.0,-0.0,-0.328857421875,-0.0,-0.2774000901442308,-0.27172851562500006,0.0
2019-08-02,1.0,-0.0,-0.3288810294228309,-0.0,-0.27052449394235834,-0.28184965008653773,0.0
2019-08-05,1.0,-0.0,-0.3281702319636077,-0.0,-0.2714011804955074,-0.28019850370314675,0.0
2019-08-06,1.0,-0.0,-0.32761726078799247,-0.0,-0.2668667917448405,-0.28166979362101313,0.0
2019-08-07,1.0,-0.0,-0.33446996665042905,-0.0,-0.25737250346610707,-0.2817101959755686,0.0
2019-08-08,1.0,-0.0,-0.33422024021435665,-0.0,-0.2569843916880586,-0.28254229983698403,0.0
2019-08-09,1.0,-0.0,-0.33493926214757047,-0.0,-0.2574235152969406,-0.2822622975404919,0.0
2019-08-12,1.0,-0.0,-0.3355330996081666,-0.0,-0.2582913065486792,-0.28099514426592176,0.0
2019-08-13,1.0,-0.0,-0.3319955741424901,-0.0,-0.2590064324962962,-0.28434259137707935,0.0
2019-08-14,1.0,-0.0,-0.33308973710345346,-0.0,-0.2566754736072854,-0.28407068038300826,0.0
2019-08-15,1.0,-0.0,-0.33427523485160376,-0.0,-0.2574759534413713,-0.2795763314495303,0.0
2019-08-16,1.0,-0.0,-0.3312172284644195,-0.0,-0.2634644194756554,-0.2779962546816479,0.0
2019-08-19,1.0,-0.0,-0.3322346243164282,-0.0,-0.2628661322945539,-0.27769870402277325,0.0
2019-08-20,1.0,-0.0,-0.3333707717938639,-0.0,-0.26221897755564294,-0.27633327717564254,0.0
2019-08-21,1.0,-0.0,-0.33372639302225465,-0.0,-0.2626387407116252,-0.2753476706534149,0.0
2019-08-22,1.0,-0.0,-0.334350373434663,-0.0,-0.2579226175991614,-0.279579956198641,0.0
2019-08-23,1.0,-0.0,-0.3371307780084928,-0.0,-0.2579082253025796,-0.27564210486933427,0.0
2019-08-26,1.0,-0.0,-0.33804665816517887,-0.0,-0.2589453154302003,-0.27833620883654636,0.0
2019-08-27,1.0,-0.0,-0.33814204779949725,-0.0,-0.2603084080591303,-0.2775297339886692,0.0
2019-08-28,1.0,-0.0,-0.33864160711271174,-0.0,-0.2601429294918688,-0.2769118226323786,0.0
2019-08-29,1.0,-0.0,-0.3359033522801883,-0.0,-0.26204813626728196,-0.2779747500328287,0.0
2019-08-30,1.0,-0.0,-0.33562942247414557,-0.0,-0.2626175416205259,-0.2786651401114886,0.0
2019-09-03,1.0,-0.0,-0.33881566595321244,-0.0,-0.26172505726409073,-0.27695167286245354,0.0
2019-09-04,1.0,-0.0,-0.3361492828715176,-0.0,-0.2621836750018773,-0.27894796125253435,0.0
2019-09-05,1.0,-0.0,-0.3342339299786108,-0.0,-0.26167961274344254,-0.28032946827273064,0.0
2019-09-06,1.0,-0.0,-0.33404570421611085,-0.0,-0.26569559267382786,-0.2749189209455786,0.0
2019-09-09,1.0,-0.0,-0.33818897637795275,-0.0,-0.2659167604049494,-0.2706599175103112,0.0
2019-09-10,1.0,-0.0,-0.3395632205455057,-0.0,-0.2598556565751242,-0.27518980223076206,0.0
2019-09-11,1.0,-0.0,-0.3415233415233415,-0.0,-0.2511956786765947,-0.2828553744584279,0.0
2019-09-12,1.0,-0.0,-0.34916075250647743,-0.0,-0.24636701588374452,-0.2820021779129586,0.0
2019-09-13,1.0,-0.0,-0.34877389312403767,-0.0,-0.24702392128882045,-0.28185436929663144,0.0
2019-09-16,1.0,-0.0,-0.34832895230942545,-0.0,-0.24693954187007136,-0.28231318062335714,0.0
2019-09-17,1.0,-0.0,-0.3474954941423851,-0.0,-0.24784094322619402,-0.2820854610994292,0.0
2019-09-18,1.0,-0.0,-0.35300962855909457,-0.0,-0.24544379586703954,-0.2784399106589839,0.0
2019-09-19,1.0,-0.0,-0.3556965113442303,-0.0,-0.2408467356015539,-0.28006830934374244,0.0
2019-09-20,1.0,-0.0,-0.35954402043269235,-0.0,-0.2417555588942308,-0.27670522836538464,0.0
2019-09-23,1.0,-0.0,-0.3618759625859284,-0.0,-0.23907817136846848,-0.27726231170880133,0.0
2019-09-24,1.0,-0.0,-0.3617956423741548,-0.0,-0.23923741547708494,-0.2772727272727273,0.0
2019-09-25,1.0,-0.0,-0.3603664488999023,-0.0,-0.2392242997672148,-0.27770894345573327,0.0
2019-09-26,1.0,-0.0,-0.3626124423614786,-0.0,-0.25897649104240683,-0.2682175523471162,0.0
2019-09-27,1.0,-0.0,-0.36861847781237106,-0.0,-0.24693349337934656,-0.2600060017254961,0.0
2019-09-30,1.0,-0.0,-0.33614975872622466,-0.0,-0.26960701477684523,-0.2718601550911583,0.0
2019-10-01,1.0,-0.0,-0.33390935216664475,-0.0,-0.2711546047070756,-0.27323954244069193,0.0
2019-10-02,1.0,-0.0,-0.3308016877637131,-0.0,-0.2662541022034693,-0.2782372245663385,0.0
2019-10-03,1.0,-0.0,-0.3243928075378205,-0.0,-0.27005518225158603,-0.2824805735951049,0.0
2019-10-04,1.0,-0.0,-0.3317788642346747,-0.0,-0.26854080481383974,-0.28008649868371566,0.0
2019-10-07,1.0,-0.0,-0.32268202261992135,-0.0,-0.27493931011121775,-0.28425450234291194,0.0
2019-10-08,1.0,-0.0,-0.32265045729986075,-0.0,-0.2749633030975949,-0.28425985170687645,0.0
2019-10-09,1.0,-0.0,-0.31687698048112806,-0.0,-0.2697766861042882,-0.2883580522378265,0.0
2019-10-10,1.0,-0.0,-0.32674484584830715,-0.0,-0.26672971439379617,-0.29793833932286745,0.0
2019-10-11,1.0,-0.0,-0.3337505926979611,-0.0,-0.2622854433380749,-0.30059743954480794,0.0
2019-10-14,1.0,-0.0,-0.33811219271997267,-0.0,-0.25152456346350516,-0.3042309003446839,0.0
2019-10-15,1.0,-0.0,-0.3409280460990219,-0.0,-0.25466297672302673,-0.2999279702782622,0.0
2019-10-16,1.0,-0.0,-0.34407644036627677,-0.0,-0.25637477012910687,-0.29539120708286726,0.0
2019-10-17,1.0,-0.0,-0.34316328465769014,-0.0,-0.25780390669448133,-0.2954864403565333,0.0
2019-10-18,1.0,-0.0,-0.35509777862160624,-0.0,-0.25122460603759256,-0.29229162711220813,0.0
2019-10-21,1.0,-0.0,-0.33595501348835444,-0.0,-0.24943956837265854,-0.3143736464151374,0.0
2019-10-22,1.0,-0.0,-0.33908405929131324,-0.0,-0.24817324299189583,-0.31065307749245574,0.0
2019-10-23,1.0,-0.0,-0.3392257648464617,-0.0,-0.24253172239819437,-0.3149479354361474,0.0
2019-10-24,1.0,-0.0,-0.3380469076671608,-0.0,-0.24820390010263427,-0.31438400425742197,0.0
2019-10-25,1.0,-0.0,-0.33818893151517454,-0.0,-0.24729365290386293,-0.3137083602385384,0.0
2019-10-28,1.0,-0.0,-0.3452082383340933,-0.0,-0.2527739778081775,-0.30202158382732935,0.0
2019-10-29,1.0,-0.0,-0.34396568160152524,-0.0,-0.2636987607244995,-0.2988941849380362,0.0
2019-10-30,1.0,-0.0,-0.34412230037551705,-0.0,-0.2634719124683098,-0.29858370980347304,0.0
2019-10-31,1.0,-0.0,-0.3414424728105323,-0.0,-0.2652165617248617,-0.30139286395726006,0.0
2019-11-01,1.0,-0.0,-0.34653162621823047,-0.0,-0.2652971526848844,-0.29912096311867,0.0
2019-11-04,1.0,-0.0,-0.34927982555136866,-0.0,-0.25922454522848565,-0.3042904416687389,0.0
2019-11-05,1.0,-0.0,-0.3557917354103519,-0.004949545332463646,-0.262958984000307,-0.2947281586923992,0.0
2019-11-06,1.0,-0.0,-0.3536484484715569,-0.011465727862103462,-0.2628652776976203,-0.29580038860352825,0.0
2019-11-07,1.0,-0.0,-0.35442599611366565,-0.00888854685726379,-0.26500182773149666,-0.29561152048021244,0.0
2019-11-08,1.0,-0.0,-0.35860332833698455,-0.008801260617241248,-0.26213536261962417,-0.29213267227795076,0.0
2019-11-11,1.0,-0.0,-0.3540309210779967,-0.015614758838724601,-0.2625207232910514,-0.29558160157304236,0.0
2019-11-12,1.0,-0.0,-0.34933580118379703,-0.015559025970270117,-0.2652746447644938,-0.29781942275435247,0.0
2019-11-13,1.0,-0.0,-0.351460221550856,-0.03168332171353319,-0.2566232860794794,-0.296866527229065,0.0
2019-11-14,1.0,-0.0,-0.3518159993804693,-0.032912568729187644,-0.2576473321458995,-0.2936575544025401,0.0
2019-11-15,1.0,-0.0,-0.3520390379923318,-0.034293791874830566,-0.25595445567561287,-0.29412106425002904,0.0
2019-11-18,1.0,-0.0,-0.3551288001856579,-0.03564245377891235,-0.252630153941363,-0.2905353136845363,0.0
2019-11-19,1.0,-0.0,-0.3910082010530231,-0.02748037814879333,-0.24800845550096884,-0.29079485623691065,0.0
2019-11-20,1.0,-0.0,-0.39429300052162825,-0.036996966828307026,-0.22447402484496048,-0.2761925001448967,0.0
2019-11-21,1.0,-0.0,-0.38623267403831174,-0.055657218501791,-0.21669132533873228,-0.28815605045943,0.0
2019-11-22,1.0,-0.0,-0.3872770464989485,-0.05898045019082483,-0.21609938468728093,-0.28483526754420124,0.0
2019-11-25,1.0,-0.0,-0.3872456430727291,-0.05900107097653588,-0.21610359263947038,-0.284879758543472,0.0
2019-11-26,1.0,-0.0,-0.3851605241126881,-0.05934232813503884,-0.21628409555516614,-0.28613982828105833,0.0
2019-11-27,1.0,-0.0,-0.3890067953036469,-0.05991160264023832,-0.21421756654140464,-0.283922973578146,0.0
2019-11-29,1.0,-0.0,-0.3873511614288503,-0.06539137224282647,-0.21795822760101502,-0.2812804997072028,0.0
2019-12-02,1.0,-0.0,-0.3863166919989088,-0.0620639931408083,-0.21842238590747887,-0.28183093651350405,0.0
2019-12-03,1.0,-0.0,-0.3867876757683169,-0.061445876991391736,-0.21760215011880182,-0.28171619989872626,0.0
