Date,IWF,IWM,MTUM,SPY,TCF,VLUE,VXX
2019-04-03,-0.0,-0.8538297934329749,-0.0,-0.233225533898552,1.0,-0.8264429100020395,0.0
2019-04-04,-0.0,-0.8493369316038419,-0.0,-0.2093090740257102,1.0,-0.8431850497664025,0.0
2019-04-05,-0.0,-0.8399336572875143,-0.0,-0.21008525620508048,1.0,-0.8597491779905142,0.0
2019-04-08,-0.0,-0.8377608556647097,-0.0,-0.2125501366040807,1.0,-0.8561588095099693,0.0
2019-04-09,-0.0,-0.8189797994477547,-0.0,-0.2508065688126726,1.0,-0.8367679116407498,0.0
2019-04-10,-0.0,-0.8095846645367412,-0.0,-0.2480975893116468,1.0,-0.8467615451641012,0.0
2019-04-11,-0.0,-0.7940664694623282,-0.0,-0.27956615045531,1.0,-0.8264311814859927,0.0
2019-04-12,-0.0,-0.7960093828733602,-0.0,-0.27381193709999707,1.0,-0.826127247980076,0.0
2019-04-15,-0.0,-0.7928022057756494,-0.0,-0.28773762879117687,1.0,-0.8217675228558989,0.0
2019-04-16,-0.0,-0.7938522442801421,-0.0,-0.28843802759503984,1.0,-0.82857891366362,0.0
2019-04-17,-0.0,-0.7960271458946202,-0.0,-0.2785949378149302,1.0,-0.8379984271691958,0.0
2019-04-18,-0.0,-0.77161629434954,-0.0,-0.290407358738502,1.0,-0.8581106730909622,0.0
2019-04-22,-0.0,-0.77748507200562,-0.0,-0.29326191312492683,1.0,-0.8563107364477227,0.0
2019-04-23,-0.0,-0.7799057159693578,-0.0,-0.288243959929287,1.0,-0.8782262816735416,0.0
2019-04-24,-0.0,-0.7770119005537882,-0.0,-0.2920643336868151,1.0,-0.8766348533050548,0.0
2019-04-25,-0.0,-0.7768933698888594,-0.0,-0.29536275463577133,1.0,-0.875770171869933,0.0
2019-04-26,-0.0,-0.7688970219296951,-0.0,-0.30480210147280185,1.0,-0.8778076207904135,0.0
2019-04-29,-0.0,-0.7794378698224852,-0.0,-0.31038461538461537,1.0,-0.8687869822485207,0.0
2019-04-30,-0.0,-0.7794378698224852,-0.0,-0.309792899408284,1.0,-0.8693491124260354,0.0
2019-05-01,-0.0,-0.778511564545266,-0.0,-0.32182308170699203,1.0,-0.8611069979565847,0.0
2019-05-02,-0.0,-0.7855408126999172,-0.0,-0.3069837696955337,1.0,-0.8692394266082217,0.0
2019-05-03,-0.0,-0.7935694176915097,-0.0,-0.30294858497555194,1.0,-0.8668839828122684,0.0
2019-05-06,-0.0,-0.7916296953564034,-0.0,-0.3035788228334812,1.0,-0.8624963028689736,0.0
2019-05-07,-0.0,-0.796231866965444,-0.0,-0.2957306286118646,1.0,-0.8564984078311122,0.0
2019-05-08,-0.0,-0.8027908343125735,-0.0,-0.30643360752056403,1.0,-0.8284958871915394,0.0
2019-05-09,-0.0,-0.8032912136350279,-0.0,-0.3065530414340288,1.0,-0.8287393476344402,0.0
2019-05-10,-0.0,-0.8050327392312888,-0.0,-0.30507678304019736,1.0,-0.8261737675074141,0.0
2019-05-13,-0.0,-0.8055482166446499,-0.0,-0.3028328196095699,1.0,-0.8271833259944223,0.0
2019-05-14,-0.0,-0.8123523751202869,-0.0,-0.29717435045052926,1.0,-0.8065494415769981,0.0
2019-05-15,-0.0,-0.8137495615573483,-0.0,-0.295568806266807,1.0,-0.8136326435168947,0.0
2019-05-16,-0.0,-0.8181577086280057,-0.0,-0.29906294200848654,1.0,-0.8295025931164545,0.0
2019-05-17,-0.0,-0.8167189256345028,-0.0,-0.3154173815299059,1.0,-0.8259480565580074,0.0
2019-05-20,-0.0,-0.8146998847415552,-0.0,-0.3145964476756214,1.0,-0.8260484085468569,0.0
2019-05-21,-0.0,-0.8177382149405571,-0.0,-0.3110545927722245,1.0,-0.8285621340273259,0.0
2019-05-22,-0.0,-0.8155299675228816,-0.0,-0.31169176262178916,1.0,-0.8252140537348687,0.0
2019-05-23,-0.0,-0.8179778597785978,-0.0,-0.3121180811808118,1.0,-0.8219335793357934,0.0
2019-05-24,-0.0,-0.8157483564753397,-0.0,-0.30712537955838565,1.0,-0.8251525603608383,0.0
2019-05-28,-0.0,-0.8149229091123493,-0.0,-0.30686005719171017,1.0,-0.8262433300905044,0.0
2019-05-29,-0.0,-0.8198285764778651,-0.0,-0.30387911990810285,1.0,-0.82171364613708,0.0
2019-05-30,-0.0,-0.8152417452830188,-0.0,-0.3023290094339623,1.0,-0.8305424528301888,0.0
2019-05-31,-0.0,-0.8201241134751773,-0.0,-0.2927304964539007,1.0,-0.8422576832151301,0.0
2019-06-03,-0.0,-0.8274624054618757,-0.0,-0.29151584709102146,1.0,-0.8238133074365087,0.0
2019-06-04,-0.0,-0.830815443060341,-0.0,-0.27611390876697,1.0,-0.8379715522572666,0.0
2019-06-05,-0.0,-0.8207248416608022,-0.0,-0.27964461646727656,1.0,-0.8318379075768239,0.0
2019-06-06,-0.0,-0.8262170087976539,-0.0,-0.2575659824046921,1.0,-0.8487683284457478,0.0
2019-06-07,-0.0,-0.8350004399988268,-0.0,-0.25467132087647765,1.0,-0.8436537502566659,0.0
2019-06-10,-0.0,-0.8327667057444315,-0.0,-0.2463071512309496,1.0,-0.8517291910902696,0.0
2019-06-11,-0.0,-0.8386007166774364,-0.0,-0.24649004288315807,1.0,-0.8521118486753216,0.0
2019-06-12,-0.0,-0.8393360752056406,-0.0,-0.245475910693302,1.0,-0.8529083431257344,0.0
2019-06-13,-0.0,-0.8341553637484588,-0.0,-0.24916329047031885,1.0,-0.8524748987141096,0.0
2019-06-14,-0.0,-0.8316602089937772,-0.0,-0.2564576728895151,1.0,-0.847187976987202,0.0
2019-06-17,-0.0,-0.8209560769095078,-0.0,-0.2761509966484389,1.0,-0.8428882224966191,0.0
2019-06-18,-0.0,-0.8251308284823897,-0.0,-0.2742694184747457,1.0,-0.8405656494384666,0.0
2019-06-19,-0.0,-0.8200986726183485,-0.0,-0.27804534241747914,1.0,-0.8385116880065783,0.0
2019-06-20,-0.0,-0.8221162338809397,-0.0,-0.27983866219160336,1.0,-0.8421951363127833,0.0
2019-06-21,-0.0,-0.8260178397951073,-0.0,-0.27386734964232096,1.0,-0.8439753893255616,0.0
2019-06-24,-0.0,-0.8254476078661579,-0.0,-0.2750513648371001,1.0,-0.8346345758732022,0.0
2019-06-25,-0.0,-0.7987104337631887,-0.0,-0.29065064478311836,1.0,-0.8415005861664713,0.0
2019-06-26,-0.0,-0.7942746524315127,-0.0,-0.26588255998122834,1.0,-0.8729101894761541,0.0
2019-06-27,-0.0,-0.7818507848785937,-0.0,-0.2666529484390617,1.0,-0.8911164677523665,0.0
2019-06-28,-0.0,-0.7655020551967117,-0.0,-0.2787433940105696,1.0,-0.8917498532002348,0.0
2019-07-01,-0.0,-0.766200650663853,-0.0,-0.2812802250945221,1.0,-0.8834373809314459,0.0
2019-07-02,-0.0,-0.7672578044848306,-0.0,-0.2810493917631541,1.0,-0.8829547120035175,0.0
2019-07-03,-0.0,-0.7698394092134568,-0.0,-0.2775172898839527,1.0,-0.8831321064353534,0.0
2019-07-05,-0.0,-0.7713222583575049,-0.0,-0.27649351029855557,1.0,-0.8820720166417626,0.0
2019-07-08,-0.0,-0.7775170147852616,-0.0,-0.26986036141750763,1.0,-0.8862062896033795,0.0
2019-07-09,-0.0,-0.7784518889768165,-0.0,-0.26750490928807996,1.0,-0.8849321492423575,0.0
2019-07-10,-0.0,-0.774126407129456,-0.0,-0.27169324577861165,1.0,-0.8857293621013135,0.0
2019-07-11,-0.0,-0.7794759186063535,-0.0,-0.2601083296735471,1.0,-0.888244766505636,0.0
2019-07-12,-0.0,-0.7666910581003952,-0.0,-0.2745792477681838,1.0,-0.8857017415483681,0.0
2019-07-15,-0.0,-0.7939121026930611,-0.0,-0.27056346676803417,1.0,-0.859586537618059,0.0
2019-07-16,-0.0,-0.8036122676361931,-0.0,-0.2720049258195039,1.0,-0.8564182255321645,0.0
2019-07-17,-0.0,-0.8260108013428695,-0.0,-0.25397752152970365,1.0,-0.8392643409721209,0.0
2019-07-18,-0.0,-0.8259739501197361,-0.0,-0.2531102155247941,1.0,-0.8413059984813971,0.0
2019-07-19,-0.0,-0.8244719805489644,-0.0,-0.25491402290769544,1.0,-0.8499868178223041,0.0
2019-07-22,-0.0,-0.8056921995783557,-0.0,-0.24950222534551417,1.0,-0.8728917779339423,0.0
2019-07-23,-0.0,-0.807309359259693,-0.0,-0.2494728827456952,1.0,-0.8716762328686891,0.0
2019-07-24,-0.0,-0.8082765079457988,-0.0,-0.2497000204864058,1.0,-0.868652872486757,0.0
2019-07-25,-0.0,-0.8216840623900552,-0.0,-0.23519408936319924,1.0,-0.8749853406825377,0.0
2019-07-26,-0.0,-0.8061796927776309,-0.0,-0.2508591065292096,1.0,-0.8800775398713544,0.0
2019-07-29,-0.0,-0.7914106822657927,-0.0,-0.2552691143184691,1.0,-0.8928539933566537,0.0
2019-07-30,-0.0,-0.7960679283044412,-0.0,-0.25770374076581215,1.0,-0.8893663360508579,0.0
2019-07-31,-0.0,-0.8115106220208321,-0.0,-0.2513387865591714,1.0,-0.8795092096745719,0.0
2019-08-01,-0.0,-0.809152412183521,-0.0,-0.2585600756300038,1.0,-0.8865845372093709,0.0
2019-08-02,-0.0,-0.8080793177727285,-0.0,-0.25722210746850005,1.0,-0.8855085721030422,0.0
2019-08-05,-0.0,-0.8082818914847743,-0.0,-0.25173523938919573,1.0,-0.8936113654487994,0.0
2019-08-06,-0.0,-0.7955716682646212,-0.0,-0.26593959731543626,1.0,-0.9346536433365292,0.0
2019-08-07,-0.0,-0.8086444616576298,-0.0,-0.28790085205267235,1.0,-1.0018590240123937,0.0
2019-08-08,-0.0,-0.809238320079523,-0.0,-0.2901652584493042,1.0,-1.006958250497018,0.0
2019-08-09,-0.0,-0.8026230319527359,-0.0,-0.2753564910761236,1.0,-1.0152185344427602,0.0
2019-08-12,-0.0,-0.7999319917153545,-0.0,-0.2949704782218925,1.0,-0.9963831957711212,0.0
2019-08-13,-0.0,-0.7897324880160815,-0.0,-0.29296428019174264,1.0,-1.009958249574764,0.0
2019-08-14,-0.0,-0.7983798934302522,-0.0,-0.2743092986724982,1.0,-1.00736132072566,0.0
2019-08-15,-0.0,-0.8160189602260642,-0.0,-0.26231351219956855,1.0,-0.9601349093008416,0.0
2019-08-16,-0.0,-0.8178225046365267,-0.0,-0.25897661974400293,1.0,-0.9635766623088383,0.0
2019-08-19,-0.0,-0.817523136872869,-0.0,-0.25852411105698975,1.0,-0.9682781295664881,0.0
2019-08-20,-0.0,-0.8215490261614657,-0.0,-0.2536537935644617,1.0,-0.9632949469782138,0.0
2019-08-21,-0.0,-0.826465590484282,-0.0,-0.2542480883602379,1.0,-0.9536351498968321,0.0
2019-08-22,-0.0,-0.8278392721758908,-0.0,-0.24667172100075815,1.0,-0.9580894617134192,0.0
2019-08-23,-0.0,-0.8257598738093794,-0.0,-0.2464357216526118,1.0,-0.9612024510101316,0.0
2019-08-26,-0.0,-0.821436098148427,-0.0,-0.2375131717597471,1.0,-0.9517386722866176,0.0
2019-08-27,-0.0,-0.8200517231009803,-0.0,-0.2330847416852108,1.0,-0.9540205689541107,0.0
2019-08-28,-0.0,-0.8117308901464116,-0.0,-0.22767148717027455,1.0,-0.9547291835084882,0.0
2019-08-29,-0.0,-0.7983004697645193,-0.0,-0.2384428951856617,1.0,-0.9554172526255946,0.0
2019-08-30,-0.0,-0.7939752555137172,-0.0,-0.24039208654593272,1.0,-0.9540971848664157,0.0
2019-09-03,-0.0,-0.7902892871032399,-0.0,-0.23908816226403806,1.0,-0.9621862566189009,0.0
2019-09-04,-0.0,-0.7995144467090277,-0.0,-0.23738160891979382,1.0,-0.9603464812372616,0.0
2019-09-05,-0.0,-0.8122179383723362,-0.0,-0.2341373023700649,1.0,-0.9423772378134433,0.0
2019-09-06,-0.0,-0.8097107007998097,-0.0,-0.23143936015223143,1.0,-0.9321202390509321,0.0
2019-09-09,-0.0,-0.8160273565269105,-0.0,-0.23190603627713352,1.0,-0.9256021409455844,0.0
2019-09-10,-0.0,-0.8209551047159411,-0.0,-0.2088658503887747,1.0,-0.9492656478088598,0.0
2019-09-11,-0.0,-0.8193657984144961,-0.0,-0.20233057161590273,1.0,-0.9585742385408594,0.0
2019-09-12,-0.0,-0.7791436670147694,-0.0,-0.23255258839325674,1.0,-0.9720125317022229,0.0
2019-09-13,-0.0,-0.7752778853890396,-0.0,-0.23074172303841226,1.0,-0.9740143636201091,0.0
2019-09-16,-0.0,-0.7809727927606119,-0.0,-0.22298624754420432,1.0,-0.9727629933916772,0.0
2019-09-17,-0.0,-0.7565095632485253,-0.0,-0.23351009950545196,1.0,-0.9891854853125186,0.0
2019-09-18,-0.0,-0.7661698956780923,-0.0,-0.22476900149031295,1.0,-0.9896572280178837,0.0
2019-09-19,-0.0,-0.7536741690266805,-0.0,-0.24674318080190785,1.0,-0.9806528543747204,0.0
2019-09-20,-0.0,-0.7670444378168804,-0.0,-0.24882195049209666,1.0,-0.966567253206084,0.0
2019-09-23,-0.0,-0.768110753073159,-0.0,-0.24755340732784342,1.0,-0.968015276285953,0.0
