Date,IWF,IWM,MTUM,RNP,SPY,VLUE,VXX
2019-09-11,-0.0,-0.0,-0.22478284321931438,1.0,-0.48572438293994,-0.1495080259658129,0.0
2019-09-12,-0.0,-0.0,-0.22973823540301383,1.0,-0.4774149357621534,-0.14408160242882,0.0
2019-09-13,-0.0,-0.0,-0.2331378027793712,1.0,-0.4769526840732037,-0.14033789160082163,0.0
2019-09-16,-0.0,-0.0,-0.23141229562772805,1.0,-0.4784530591107493,-0.1396389731449286,0.0
2019-09-17,-0.0,-0.0,-0.2284642107414219,1.0,-0.4921696483308253,-0.13710081926099313,0.0
2019-09-18,-0.0,-0.0,-0.23436134813079765,1.0,-0.49179261242169053,-0.1328425631587753,0.0
2019-09-19,-0.0,-0.0,-0.23779717682020804,1.0,-0.4755943536404161,-0.14398216939078753,0.0
2019-09-20,-0.0,-0.0,-0.2276195414644987,1.0,-0.47703618652542684,-0.14726471350790768,0.0
2019-09-23,-0.0,-0.0,-0.22345398444284317,1.0,-0.47643330931397,-0.14777451360789312,0.0
2019-09-24,-0.0,-0.0,-0.23584348468069402,1.0,-0.4654300479881876,-0.1444259874492433,0.0
2019-09-25,-0.0,-0.0,-0.23664319162272776,1.0,-0.46777404962943847,-0.13917259688064598,0.0
2019-09-26,-0.0,-0.0,-0.23799690242643265,1.0,-0.48080610664503287,-0.1249907810310495,0.0
2019-09-27,-0.0,-0.0,-0.2390735146022155,1.0,-0.46710610638103084,-0.12481918886752721,0.0
2019-09-30,-0.0,-0.0,-0.2545901428859664,1.0,-0.45778535923256114,-0.12184742933656158,0.0
2019-10-01,-0.0,-0.0,-0.26619207917149534,1.0,-0.4504902231297022,-0.12282250795577875,0.0
2019-10-02,-0.0,-0.0,-0.2625066942438736,1.0,-0.4533249616812247,-0.1308563092094329,0.0
2019-10-03,-0.0,-0.0,-0.2599078510196964,1.0,-0.4526130293518366,-0.12313453383996917,0.0
2019-10-04,-0.0,-0.0,-0.27503965765300475,1.0,-0.4450142029734017,-0.12448813959493858,0.0
2019-10-07,-0.0,-0.0,-0.28442562592047127,1.0,-0.4314248895434462,-0.1250920471281296,0.0
2019-10-08,-0.0,-0.0,-0.29566144961653756,1.0,-0.4184613686940209,-0.1250252882864657,0.0
2019-10-09,-0.0,-0.0,-0.2864655867477828,1.0,-0.4270688265044345,-0.11890713186249359,0.0
2019-10-10,-0.0,-0.0,-0.3207319786413528,1.0,-0.3895728270542866,-0.1437258973598339,0.0
2019-10-11,-0.0,-0.0,-0.34417859272510437,1.0,-0.3777392665474061,-0.14152877161598093,0.0
2019-10-14,-0.0,-0.0,-0.3451276425636353,1.0,-0.3787442128553632,-0.13545172266329508,0.0
2019-10-15,-0.0,-0.0,-0.3615673305588585,1.0,-0.37343935790725324,-0.12290056480380498,0.0
2019-10-16,-0.0,-0.0,-0.37338025022341376,1.0,-0.3705131069407208,-0.11788799523383973,0.0
2019-10-17,-0.0,-0.0,-0.38645864437145416,1.0,-0.3646797551507913,-0.11509032547028965,0.0
2019-10-18,-0.0,-0.0,-0.3955519808462085,1.0,-0.3547566495828813,-0.12016011372563691,0.0
2019-10-21,-0.0,-0.0,-0.39463250420796714,1.0,-0.35232840845333835,-0.12324668038152237,0.0
2019-10-22,-0.0,-0.0,-0.39384833610183095,1.0,-0.3522835439257918,-0.12025233766960937,0.0
2019-10-23,-0.0,-0.0,-0.39255581273799744,1.0,-0.3535428955424476,-0.12054804748749347,0.0
2019-10-24,-0.0,-0.0,-0.40971609779896045,1.0,-0.34711875856116187,-0.11958418554031484,0.0
2019-10-25,-0.0,-0.0,-0.40923590782856717,1.0,-0.3473692111386325,-0.11986789762065603,0.0
2019-10-28,-0.0,-0.0,-0.4181117171337221,1.0,-0.35489937934925714,-0.1077487304871168,0.0
2019-10-29,-0.0,-0.0,-0.44359576968272624,1.0,-0.3473522610970016,-0.10437436033508965,0.0
2019-10-30,-0.0,-0.0,-0.4465497253843668,1.0,-0.3478971474182329,-0.10600733575324502,0.0
2019-10-31,-0.0,-0.0,-0.4510695797807552,1.0,-0.35244747259439707,-0.0996307856272838,0.0
2019-11-01,-0.0,-0.005880002283496032,-0.46033377100340617,1.0,-0.34661566858860915,-0.09008391847919164,0.0
2019-11-04,-0.0,-0.0045453680987428925,-0.4646925695593465,1.0,-0.34366025750746465,-0.08891044293566117,0.0
2019-11-05,-0.0,-0.026073383180451704,-0.5433207430817852,1.0,-0.31438372003391657,-0.043301472288599395,0.0
2019-11-06,-0.0,-0.021428155509403933,-0.5518526426117506,1.0,-0.3160070650802586,-0.05166825178082724,0.0
2019-11-07,-0.0,-0.027192267380924652,-0.5520166142618687,1.0,-0.3122161406777687,-0.04949342028647956,0.0
2019-11-08,-0.0,-0.026300317485203617,-0.5658683808254614,1.0,-0.3201309136518637,-0.047485595578724574,0.0
2019-11-11,-0.0,-0.01997714645967138,-0.5840458646912802,1.0,-0.3118917215020292,-0.0542180542968596,0.0
2019-11-12,-0.0,-0.014705592461905418,-0.5871592185929153,1.0,-0.312700822015021,-0.05669341008101875,0.0
2019-11-13,-0.0,-0.01983803251288378,-0.627076825118889,1.0,-0.28977057922279487,-0.05308713214079631,0.0
2019-11-14,-0.0,-0.02168097424635656,-0.6130365342383709,1.0,-0.2970453184268317,-0.06464364144539828,0.0
2019-11-15,-0.0,-0.02162280876891746,-0.6129457333386575,1.0,-0.2973285948169149,-0.06466876971608834,0.0
2019-11-18,-0.0,-0.024274943152351697,-0.6139944947540591,1.0,-0.294969481788806,-0.06143535325328121,0.0
2019-11-19,-0.0,-0.04321973910405501,-0.617959348771362,1.0,-0.2972393568611588,-0.06403074122762666,0.0
2019-11-20,-0.0,-0.04235574784683191,-0.6191217500303263,1.0,-0.29588370870567304,-0.06439286725162752,0.0
2019-11-21,-0.0,-0.03179214402618658,-0.6480360065466448,1.0,-0.2845949263502455,-0.08140343698854337,0.0
2019-11-22,-0.0,-0.032637129077086574,-0.6574225455734488,1.0,-0.2841085588163165,-0.0694637456061473,0.0
2019-11-25,-0.0,-0.03345504987658351,-0.6587176924175353,1.0,-0.28371514248995333,-0.06405418086126353,0.0
2019-11-26,-0.0,-0.03232314997860069,-0.6609533902622944,1.0,-0.2776000163042371,-0.06713269610940142,0.0
2019-11-27,-0.0,-0.03419883422329108,-0.6609668609627848,1.0,-0.2765458769820242,-0.06635959727713692,0.0
2019-11-29,-0.0,-0.036366992800443046,-0.6695998194982873,1.0,-0.28691567698398046,-0.05827333702541382,0.0
2019-12-02,-0.0,-0.03171943019477202,-0.6614890964458705,1.0,-0.29297553598070675,-0.05759365611396105,0.0
2019-12-03,-0.0,-0.029825169832105917,-0.6582753626144965,1.0,-0.2932740365980538,-0.058630327016055,0.0
2019-12-04,-0.0,-0.030294375650258065,-0.6603153879108101,1.0,-0.2920092209143393,-0.05740631183826679,0.0
2019-12-05,-0.0,-0.038707864040635226,-0.641189343291373,1.0,-0.29422393543335545,-0.03354815394808167,0.0
2019-12-06,-0.0,-0.06453639163559735,-0.6456881180094018,1.0,-0.30799157075701084,-0.008064516129032258,0.0
2019-12-09,-0.0,-0.05309517483803723,-0.6598884142976845,1.0,-0.31421798042140975,-0.016472175103717478,0.0
2019-12-10,-0.0,-0.049962935507783544,-0.7140950968971725,1.0,-0.34745313989198345,-0.006459811500582442,0.0
2019-12-11,-0.0,-0.04707554574962344,-0.7170163565776354,1.0,-0.3483675244500074,-0.009037486475592422,0.0
2019-12-12,-0.0,-0.043412888333580396,-0.7139831854471528,1.0,-0.350183181211749,-0.01012261493826899,0.0
2019-12-13,-0.0,-0.048219350772139936,-0.7116293728332809,1.0,-0.34123332282802815,-0.0,0.0
2019-12-16,-0.0,-0.05120880505786721,-0.6993215568484951,1.0,-0.33968367325505683,-0.010229158352412358,0.0
2019-12-17,-0.0,-0.03696265276472096,-0.7308777027604478,1.0,-0.3653106572087855,-0.0034185112383556962,0.0
2019-12-18,-0.0,-0.041475865997677525,-0.7576302009158432,1.0,-0.3801625731250411,-0.01176573694704323,0.0
2019-12-19,-0.0,-0.03359933717076574,-0.7512210012210012,1.0,-0.3856183499040642,-0.009898831327402756,0.0
2019-12-20,-0.0,-0.030087455945698994,-0.7458121220032198,1.0,-0.3872644998477135,-0.012356959491798285,0.0
2019-12-23,-0.0,-0.03347981204316046,-0.7471501914375217,1.0,-0.3823094326487992,-0.012486947441698574,0.0
2019-12-24,-0.0,-0.03547874540191106,-0.7411575212763641,1.0,-0.3893955553620791,-0.010578325316152623,0.0
2019-12-26,-0.0,-0.03846990257480863,-0.7398877870563674,1.0,-0.3921146485734168,-0.0041971120389700765,0.0
2019-12-27,-0.0,-0.046091180378575014,-0.7464113790324337,1.0,-0.3837373935393931,-0.0019821821429349363,0.0
2019-12-30,-0.0,-0.04853475842130623,-0.7547855797450611,1.0,-0.3868982434622629,-0.0,0.0
2019-12-31,-0.0,-0.050025165765805193,-0.7575552005602119,1.0,-0.3807689782699083,-0.0,0.0
2020-01-02,-0.0,-0.04991450743127713,-0.759371300802315,1.0,-0.3828313385067298,-0.0,0.0
2020-01-03,-0.0,-0.04826403394973504,-0.7602190021768288,1.0,-0.3895864025154467,-0.0007475977923876954,0.0
2020-01-06,-0.0,-0.05049075957202228,-0.7604120611902025,1.0,-0.39477407374657353,-0.004951808294278892,0.0
2020-01-07,-0.0,-0.049508893018316964,-0.7598442615697726,1.0,-0.40144677462171485,-0.0013715600389346075,0.0
2020-01-08,-0.0,-0.04834146450132549,-0.7683174051549376,1.0,-0.4110806656419167,-0.0,0.0
2020-01-09,-0.0,-0.057664884135472376,-0.7638591800356507,1.0,-0.40663992869875226,-0.0,0.0
2020-01-10,-0.0,-0.05272638320583525,-0.7683908557196228,1.0,-0.4026863547411492,-0.0,0.0
2020-01-13,-0.0,-0.05266086492020744,-0.7761579380800818,1.0,-0.3969151327650292,-0.0,0.0
2020-01-14,-0.0,-0.04837731611454239,-0.7948119034250422,1.0,-0.40274003368893885,-0.0,0.0
2020-01-15,-0.0,-0.046395463954639546,-0.796980469804698,1.0,-0.40664656646566466,-0.0,0.0
2020-01-16,-0.0,-0.042818831271268565,-0.7862889595024001,1.0,-0.4244923714871656,-0.0,0.0
2020-01-17,-0.0,-0.04211592571750141,-0.7818120427687114,1.0,-0.42703432751828924,-0.0,0.0
2020-01-21,-0.0,-0.04233934433601655,-0.7760714125106803,1.0,-0.4300939874983136,-0.0,0.0
2020-01-22,-0.0,-0.03856966153154166,-0.7801866636680536,1.0,-0.4301810412684134,-0.0,0.0
2020-01-23,-0.0,-0.03857593510590356,-0.7780757097791798,1.0,-0.43663812528165846,-0.0,0.0
2020-01-24,-0.0,-0.03768861222004195,-0.7818526287299548,1.0,-0.43591131560547625,-0.0,0.0
2020-01-27,-0.0,-0.027920778724456533,-0.7848616325337769,1.0,-0.4352674055257064,-0.0,0.0
2020-01-28,-0.0,-0.03248660404008699,-0.7900813846602247,1.0,-0.4194336703809161,-0.0,0.0
2020-01-29,-0.0,-0.03381113173371498,-0.791184954940853,1.0,-0.4111898745499676,-0.0,0.0
2020-01-30,-0.0,-0.028623220839674154,-0.7885596634141975,1.0,-0.42077701190582756,-0.0,0.0
2020-01-31,-0.0,-0.039636886571993525,-0.7848507999280964,1.0,-0.42250134819342083,-0.0,0.0
2020-02-03,-0.0,-0.032670012881446275,-0.7773952827255364,1.0,-0.41087371740772,-0.0,0.0
2020-02-04,-0.0,-0.03682041738668084,-0.7710354911604413,1.0,-0.4075723337321104,-0.0,0.0
2020-02-05,-0.0,-0.03605212674472448,-0.7678110736257194,1.0,-0.401181892350775,-0.0,0.0
2020-02-06,-0.0,-0.0355937810122395,-0.7723674054471276,1.0,-0.39735362222957327,-0.0,0.0
2020-02-07,-0.0,-0.03631955922865014,-0.7692341597796144,1.0,-0.3983030303030303,-0.0,0.0
2020-02-10,-0.0,-0.028487143360338148,-0.7707379358929202,1.0,-0.40225431489961255,-0.0,0.0
2020-02-11,-0.0,-0.03049262381454162,-0.7646426062521954,1.0,-0.4001800140498771,-0.0,0.0
2020-02-12,-0.0,-0.03491819479521248,-0.760228395739541,1.0,-0.40098825079609096,-0.0,0.0
2020-02-13,-0.0,-0.03585358866436016,-0.7711276140946253,1.0,-0.3966592476696269,-0.0,0.0
2020-02-14,-0.0,-0.0403888974624661,-0.7726801737251704,1.0,-0.39156506977667055,-0.0,0.0
2020-02-18,-0.0,-0.042755763212412395,-0.7706175342707279,1.0,-0.39053202274430293,-0.0,0.0
2020-02-19,-0.0,-0.054202636168944426,-0.7729450466959574,1.0,-0.3806769257942728,-0.0,0.0
2020-02-20,-0.0,-0.0544520472109657,-0.7760357846719369,1.0,-0.3839323279966341,-0.0,0.0
2020-02-21,-0.0,-0.05697476389533984,-0.7764138632694138,1.0,-0.3783425121093491,-0.0,0.0
2020-02-24,-0.0,-0.06055037747127455,-0.7783656932852178,1.0,-0.3749916978458678,-0.0,0.0
2020-02-25,-0.0,-0.07489891815102175,-0.758212217244017,1.0,-0.35244235602666374,-0.0,0.0
2020-02-26,-0.0,-0.07711092533110397,-0.7649491793901527,1.0,-0.35796629559554716,-0.0,0.0
2020-02-27,-0.0,-0.07549243756595146,-0.7626406964474147,1.0,-0.36022687302145623,-0.0,0.0
2020-02-28,-0.0,-0.07743261763362265,-0.7899040657834627,1.0,-0.4168341708542714,-0.0,0.0
2020-03-02,-0.0,-0.09838405229961789,-0.8023111274803186,1.0,-0.4012016021361816,-0.0,0.0
2020-03-03,-0.0,-0.09612064003683665,-0.8009209163117302,1.0,-0.405249222976862,-0.0,0.0
2020-03-04,-0.0,-0.10695699808271705,-0.8095498950059344,1.0,-0.36597279284214373,-0.0,0.0
2020-03-05,-0.0,-0.12217072402465913,-0.7820276290329838,1.0,-0.3457228996985105,-0.0,0.0
2020-03-06,-0.0,-0.164075644390605,-0.7526751463759337,1.0,-0.32655853915696437,-0.0,0.0
2020-03-09,-0.0,-0.16467359778680113,-0.7540493507652491,1.0,-0.3123243050287805,-0.0,0.0
2020-03-10,-0.06825072427965055,-0.1896152895995688,-0.6539627641655624,1.0,-0.3310800188649583,-0.0029195768859343768,0.0
2020-03-11,-0.02081179188208118,-0.23722362776372236,-0.662589374106259,1.0,-0.2793752062479375,-0.0,0.0
2020-03-12,-0.019215495940698907,-0.24084451111895516,-0.6663210377691493,1.0,-0.27976085421814334,-0.0,0.0
2020-03-13,-0.09367362387801449,-0.21838434086730835,-0.5802963123175083,1.0,-0.2705309830215205,-0.0,0.0
2020-03-16,-0.11206408637729112,-0.21509425747746963,-0.5637598502329226,1.0,-0.2777003787713875,-0.008250250337411294,0.0
2020-03-17,-0.1880237932025739,-0.21387347146363575,-0.4538619728899011,1.0,-0.27087986201711517,-0.08462508015832651,0.0
2020-03-18,-0.19176136363636365,-0.2703302556818182,-0.3725807883522727,1.0,-0.30051491477272724,-0.08429509943181818,0.0
2020-03-19,-0.24209742373255366,-0.5226457770177084,-0.5456777183207371,1.0,-0.4392342913885364,-0.008661113256468253,0.0
2020-03-20,-0.2874847746650426,-0.761144945188794,-0.5228684531059683,1.0,-0.47356881851400723,-0.0,0.0
2020-03-23,-0.2864555052790347,-0.8076923076923076,-0.46003016591251883,1.0,-0.4624132730015083,-0.0,0.0
2020-03-24,-0.29243945836726076,-0.8065985102083898,-0.45486896468530413,1.0,-0.46186555686239034,-0.0,0.0
2020-03-25,-0.2884876891473541,-0.7946937476492204,-0.3651882070422128,1.0,-0.44489772299858227,-0.0,0.0
2020-03-26,-0.2842508488348472,-0.7942482370353173,-0.37531559244319335,1.0,-0.4481847993267361,-0.0,0.0
2020-03-27,-0.28294539854124895,-0.7976346148257927,-0.3747711620608491,1.0,-0.45055647575044316,-0.0,0.0
2020-03-30,-0.2615603578482631,-0.786598117811084,-0.40623910770303245,1.0,-0.4501858952015801,-0.0,0.0
2020-03-31,-0.250759306933557,-0.7989933759509416,-0.4008851349396893,1.0,-0.4419600242978219,-0.0,0.0
2020-04-01,-0.25139600150449903,-0.798310331857767,-0.4017880392327055,1.0,-0.4417729942423979,-0.0,0.0
2020-04-02,-0.2491077596131706,-0.7905825466267555,-0.39756504720239466,1.0,-0.44091066083352515,-0.0,0.0
2020-04-03,-0.24876294591484466,-0.7911392405063291,-0.39703682393555806,1.0,-0.43990218642117374,-0.0,0.0
2020-04-06,-0.25138733143563646,-0.78725667788033,-0.394979729146899,1.0,-0.4417033267201472,-0.0,0.0
2020-04-07,-0.23458255610197276,-0.7686959470917415,-0.38327398112034367,1.0,-0.4397716352947826,-0.0,0.0
2020-04-08,-0.23519750814101653,-0.7753928925385813,-0.37479824437207987,1.0,-0.44629760724904427,-0.0,0.0
2020-04-09,-0.23489135355364418,-0.7739644635581712,-0.3757639203259394,1.0,-0.44471480307831596,-0.0,0.0
2020-04-13,-0.22542170727551544,-0.8021241551655591,-0.367950247060828,1.0,-0.44428352359856876,-0.0,0.0
2020-04-14,-0.22507462686567165,-0.8135891968727789,-0.35781094527363183,1.0,-0.446453447050462,-0.0,0.0
2020-04-15,-0.21067535041766952,-0.826391051960923,-0.34707631318136767,1.0,-0.4474869035820473,-0.0,0.0
2020-04-16,-0.21796647539361733,-0.8098764734149306,-0.3548633292817368,1.0,-0.44398903242219523,-0.0,0.0
2020-04-17,-0.2120508536965201,-0.8303083500863607,-0.3404875838831158,1.0,-0.4486507914035734,-0.0,0.0
2020-04-20,-0.21636980491942323,-0.8206106870229007,-0.34464235227594003,1.0,-0.4456036188860616,-0.0,0.0
2020-04-21,-0.2211203354772901,-0.8205309834811435,-0.34202249737908363,1.0,-0.44974924205933187,-0.0,0.0
2020-04-22,-0.20956546275395035,-0.832900677200903,-0.33081264108352143,1.0,-0.4483916478555305,-0.0,0.0
2020-04-23,-0.20524091293322064,-0.8371090448013526,-0.32817695125387436,1.0,-0.4471682163989857,-0.0,0.0
2020-04-24,-0.20668564502945405,-0.8336762591955804,-0.32999802700188846,1.0,-0.44820879957157755,-0.0,0.0
2020-04-27,-0.21769111205312985,-0.8296453299420659,-0.32505298855447223,1.0,-0.4536668079694786,-0.0,0.0
2020-04-28,-0.2214473275545642,-0.8192675833639212,-0.3267075133410509,1.0,-0.45608041336081545,-0.0,0.0
2020-04-29,-0.22004517221908523,-0.8245623941276115,-0.322755505364201,1.0,-0.4559288537549407,-0.0,0.0
2020-04-30,-0.21974988733663814,-0.7977692654348805,-0.33241324921135645,1.0,-0.4666516448850833,-0.0,0.0
2020-05-01,-0.23502070480858614,-0.7802473309107298,-0.3300092960365081,1.0,-0.47170342826558487,-0.0,0.0
2020-05-04,-0.23468929093156535,-0.7736543431846276,-0.32885717496347905,1.0,-0.4721317001910327,-0.0,0.0
2020-05-05,-0.23512222534419783,-0.7764540601292498,-0.32230963753863445,1.0,-0.4758921045237426,-0.0,0.0
2020-05-06,-0.23440528015728132,-0.77798062069934,-0.3193371717455414,1.0,-0.4768993118943969,-0.0,0.0
2020-05-07,-0.23719858355348208,-0.7821932437749424,-0.31389466584227976,1.0,-0.47715136866955193,-0.0,0.0
2020-05-08,-0.23593201292316338,-0.7817951959544881,-0.3151566231212249,1.0,-0.4764433206911083,-0.0,0.0
2020-05-11,-0.2425561797752809,-0.7608988764044945,-0.32365168539325845,1.0,-0.48188202247191014,-0.0,0.0
2020-05-12,-0.24267100977198697,-0.7599685499269909,-0.32424463663933506,1.0,-0.48112995619454113,-0.0,0.0
2020-05-13,-0.23990359014601606,-0.7544631596648076,-0.32521510047364144,1.0,-0.48300215801126645,-0.0,0.0
2020-05-14,-0.2401602375549766,-0.7553575930750482,-0.3203070286018433,1.0,-0.4855309970025492,-0.0,0.0
2020-05-15,-0.24289796604471342,-0.7567938589118619,-0.3216787135092733,1.0,-0.4802207653947443,-0.0,0.0
2020-05-18,-0.25087078651685396,-0.7517977528089888,-0.31550561797752813,1.0,-0.49081460674157307,-0.0,0.0
2020-05-19,-0.252398316970547,-0.7348106591865359,-0.32992987377279104,1.0,-0.4879382889200561,-0.0,0.0
2020-05-20,-0.2567723100244224,-0.7261881368778598,-0.33604693596833507,1.0,-0.4881677567863459,-0.0,0.0
2020-05-21,-0.2553991137039322,-0.7197789869299378,-0.3411398440567678,1.0,-0.4884164469624726,-0.0,0.0
2020-05-22,-0.2562354459501164,-0.718991106248071,-0.3410767892713857,1.0,-0.4892685800858513,-0.0,0.0
2020-05-26,-0.2561872158931478,-0.7195409394466581,-0.34230315954879625,1.0,-0.48796228744598463,-0.0,0.0
2020-05-27,-0.25370578326782706,-0.7259124087591241,-0.33658057271195957,1.0,-0.4912128017967433,-0.0,0.0
2020-05-28,-0.2570089523756069,-0.7206802682906295,-0.3385345045323156,1.0,-0.49019167625515675,-0.0,0.0
2020-05-29,-0.2670681600720437,-0.7026791242190578,-0.34701975572690946,1.0,-0.49743907243766533,-0.0,0.0
2020-06-01,-0.26718244478829656,-0.7057251371500916,-0.3435363623575749,1.0,-0.49689126459417643,-0.0,0.0
2020-06-02,-0.2690552644921413,-0.7083262914765366,-0.34268491915948396,1.0,-0.49667624359191026,-0.0,0.0
2020-06-03,-0.26823840910371244,-0.7077629429327925,-0.34679736352881524,1.0,-0.4939440031547518,-0.0,0.0
2020-06-04,-0.26813248766737136,-0.711937984496124,-0.34204369274136714,1.0,-0.4967441860465116,-0.0,0.0
2020-06-05,-0.27353854843264613,-0.7100254165489973,-0.34758542784524143,1.0,-0.4929116068907088,-0.0,0.0
2020-06-08,-0.27289139633286325,-0.7086036671368124,-0.3503808180535966,1.0,-0.4889985895627645,-0.0,0.0
2020-06-09,-0.2748701445347787,-0.7081357271906052,-0.3505250677506775,1.0,-0.4894139566395664,-0.0,0.0
2020-06-10,-0.27608763075535003,-0.7084049961936447,-0.34592719993233145,1.0,-0.48913074125243183,-0.0,0.0
2020-06-11,-0.2758776258282814,-0.7102495418017764,-0.3461722825320739,1.0,-0.48738192584237977,-0.0,0.0
2020-06-12,-0.27637095421767566,-0.680921236514059,-0.360556766728157,1.0,-0.47716473810721677,-0.0,0.0
2020-06-15,-0.27761627906976744,-0.6780523255813953,-0.3622260733452594,1.0,-0.47727526833631484,-0.0,0.0
2020-06-16,-0.28105524969957807,-0.6717435653802085,-0.35849425704943694,1.0,-0.48333007293966407,-0.0,0.0
2020-06-17,-0.2801642274606189,-0.6706513238744274,-0.3590380963020891,1.0,-0.48315830633448775,-0.0,0.0
2020-06-18,-0.2802681189777964,-0.6703533026113672,-0.35916771400642367,1.0,-0.4831168831168831,-0.0,0.0
2020-06-19,-0.2806904835060473,-0.671182369207564,-0.358816792827016,1.0,-0.482528420993827,-0.0,0.0
2020-06-22,-0.28137222035981674,-0.6715834171415801,-0.35565426304615044,1.0,-0.48499832383506536,-0.0,0.0
2020-06-23,-0.27997541624762545,-0.6702704212761202,-0.35573807129288193,1.0,-0.48762431556598507,-0.0,0.0
2020-06-24,-0.2794848874238784,-0.6704005810380468,-0.3561651488909995,1.0,-0.4874294653332588,-0.0,0.0
2020-06-25,-0.2760120441619271,-0.6679491468718635,-0.3587877774060444,1.0,-0.4852793576446972,-0.0,0.0
2020-06-26,-0.27636566332218504,-0.6664158305462653,-0.35802675585284277,1.0,-0.4862876254180602,-0.0,0.0
2020-06-29,-0.27240352780791804,-0.6647469604651809,-0.3610716968533511,1.0,-0.483960715577442,-0.0,0.0
2020-06-30,-0.2759618326981389,-0.6561882771858569,-0.36478704759785235,1.0,-0.48493615600745543,-0.0,0.0
2020-07-01,-0.27369767053983435,-0.6566687051759604,-0.3624562183799411,1.0,-0.48693500861733474,-0.0,0.0
2020-07-02,-0.27781951748893896,-0.6517795030191724,-0.3651389932381668,1.0,-0.48790939700030606,-0.0,0.0
2020-07-06,-0.27838838031108265,-0.6516875817357188,-0.3646734744984558,1.0,-0.4877152953615849,-0.0,0.0
2020-07-07,-0.27382904794996527,-0.6567060458651841,-0.3602779708130646,1.0,-0.48886726893676163,-0.0,0.0
2020-07-08,-0.2729596798844027,-0.6585433628810403,-0.360352349459527,1.0,-0.4868980465167977,-0.0,0.0
2020-07-09,-0.2726338305969942,-0.660693946717782,-0.3585020973970053,1.0,-0.4861794038392088,-0.0,0.0
2020-07-10,-0.27283082821659765,-0.6617397827355319,-0.35793070874892335,1.0,-0.4857889033978829,-0.0,0.0
2020-07-13,-0.27820990055003053,-0.6595366409244957,-0.35757542085671423,1.0,-0.48261014500805594,-0.0,0.0
2020-07-14,-0.27238422907244525,-0.6636330845426043,-0.3546239005576982,1.0,-0.48397658222579837,-0.0,0.0
2020-07-15,-0.2756687756687757,-0.6603674103674103,-0.35475635475635475,1.0,-0.48418248418248416,-0.0,0.0
2020-07-16,-0.2782294990980991,-0.6569446371583183,-0.35329540724295827,1.0,-0.4866102400444013,-0.0,0.0
2020-07-17,-0.2805064275203376,-0.6573840131049227,-0.35416608823611073,1.0,-0.4844101396562734,-0.0,0.0
2020-07-20,-0.2904376916643434,-0.6539448006690828,-0.35779202676331195,1.0,-0.48564259827153605,-0.0,0.0
2020-07-21,-0.2808093194359289,-0.6610278133883285,-0.35321331029485536,1.0,-0.49189008416476226,-0.0,0.0
2020-07-22,-0.279328986234186,-0.6623195675193668,-0.3523100930725073,1.0,-0.4926433706738004,-0.0,0.0
2020-07-23,-0.28269547497417863,-0.6617257069480502,-0.35329257739441144,1.0,-0.49376099154174696,-0.0,0.0
2020-07-24,-0.27954919519067145,-0.6669735263759868,-0.3495411052528803,1.0,-0.49356989427288195,-0.0,0.0
2020-07-27,-0.28297937655234007,-0.6639689671531829,-0.34764044316691317,1.0,-0.49613484776602573,-0.0,0.0
2020-07-28,-0.2829625080260183,-0.6624884844085872,-0.34499316043661543,1.0,-0.5012143714580833,-0.0,0.0
2020-07-29,-0.2886118503992156,-0.6582714665919597,-0.34553859083905314,1.0,-0.509090909090909,-0.0,0.0
2020-07-30,-0.288522386805925,-0.6565956374429479,-0.3454204351356649,1.0,-0.5095623442443928,-0.0,0.0
2020-07-31,-0.28840388871767575,-0.6585605020592272,-0.34538985235200176,1.0,-0.5093155520690331,-0.0,0.0
2020-08-03,-0.2892575880720832,-0.6581373840419271,-0.34525377651971634,1.0,-0.5099632857823492,-0.0,0.0
2020-08-04,-0.2882928333193195,-0.6550351747526556,-0.3438997729757,1.0,-0.5155413548586003,-0.0,0.0
2020-08-05,-0.28896613590491144,-0.6548273155416012,-0.3440513568064589,1.0,-0.5154462884054721,-0.0,0.0
2020-08-06,-0.2900846839773428,-0.6499635466322696,-0.3470641018451012,1.0,-0.5169928775727666,-0.0,0.0
2020-08-07,-0.29521426161286696,-0.6516983466426723,-0.3487234281858059,1.0,-0.5161961534135643,-0.0,0.0
2020-08-10,-0.29180143439741246,-0.6557446210097033,-0.3477710589227957,1.0,-0.5171987062297849,-0.0,0.0
2020-08-11,-0.29016651665166515,-0.6596253375337534,-0.34445319531953195,1.0,-0.518508100810081,-0.0,0.0
2020-08-12,-0.2900284258816245,-0.6600151979961161,-0.34628915594832677,1.0,-0.5181109453716473,-0.0,0.0
2020-08-13,-0.2880445481902298,-0.6665354219984813,-0.3393143403549231,1.0,-0.518491436285401,-0.0,0.0
2020-08-14,-0.28879516378461967,-0.6665541965415436,-0.3392098973710108,1.0,-0.5171938703781808,-0.0,0.0
2020-08-17,-0.28993284819195864,-0.6712090135146526,-0.33629288303222726,1.0,-0.512264336489562,-0.0,0.0
2020-08-18,-0.2901458315771728,-0.6710219449830004,-0.3359184017533508,1.0,-0.5127427013964989,-0.0,0.0
2020-08-19,-0.29140002245424945,-0.6772762995396879,-0.3288986190636578,1.0,-0.5092343100931852,-0.0,0.0
2020-08-20,-0.2905325775857231,-0.676777596947079,-0.3286940905774735,1.0,-0.5099893372243112,-0.0,0.0
2020-08-21,-0.288744248681405,-0.6786836494220626,-0.3270396139602738,1.0,-0.5110256985747953,-0.0,0.0
