Date,GTY,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-03,1.0,-0.0,-0.379682568723414,-0.0,-0.6454283492658831,-0.26188080318346063,0.0
2019-04-04,1.0,-0.0,-0.3800539083557951,-0.0,-0.6467205750224618,-0.21940700808625338,0.0
2019-04-05,1.0,-0.0,-0.38063922431207076,-0.0,-0.6472819499932666,-0.21654621358351664,0.0
2019-04-08,1.0,-0.0,-0.37746933650245534,-0.0,-0.6465233087427406,-0.21831064869834296,0.0
2019-04-09,1.0,-0.0,-0.3698002112501967,-0.0,-0.6674382542643325,-0.21010405195855902,0.0
2019-04-10,1.0,-0.0,-0.36819181895738856,-0.0,-0.671590858066544,-0.20528938978941225,0.0
2019-04-11,1.0,-0.0,-0.3699307616221563,-0.0,-0.6749168240266162,-0.2031516949914576,0.0
2019-04-12,1.0,-0.0,-0.37237526920315867,-0.0,-0.6693287867910984,-0.20167803302225412,0.0
2019-04-15,1.0,-0.0,-0.3749494858784967,-0.0,-0.66249831619595,-0.20760181401823,0.0
2019-04-16,1.0,-0.0,-0.3695501109591805,-0.0,-0.6623254354307234,-0.20972405908856562,0.0
2019-04-17,1.0,-0.0,-0.37064153842677333,-0.0,-0.7030257835626963,-0.1860664813684948,0.0
2019-04-18,1.0,-0.0,-0.3768437245498145,-0.0,-0.7026513437697945,-0.1827436431092209,0.0
2019-04-22,1.0,-0.0,-0.3708007989831124,-0.0,-0.7087343381151262,-0.1903032504085709,0.0
2019-04-23,1.0,-0.0,-0.37477801557306134,-0.0,-0.7038386230135241,-0.1981467146304813,0.0
2019-04-24,1.0,-0.0,-0.38520105771861035,-0.0,-0.7000319139235889,-0.19431020333728458,0.0
2019-04-25,1.0,-0.0,-0.3872844237612921,-0.0,-0.7089150469933387,-0.18503056848252578,0.0
2019-04-26,1.0,-0.0,-0.38755904433744837,-0.0,-0.707482372270269,-0.1868653446820163,0.0
2019-04-29,1.0,-0.0,-0.3859301292130991,-0.0,-0.7059775301383288,-0.18696018778058843,0.0
2019-04-30,1.0,-0.0,-0.36900369003690037,-0.0,-0.6984356960134018,-0.1963869331944853,0.0
2019-05-01,1.0,-0.0,-0.37242282591513676,-0.0,-0.6825192511799111,-0.20326084501953348,0.0
2019-05-02,1.0,-0.0,-0.37389400505597686,-0.0,-0.6683595160707837,-0.21487901769591913,0.0
2019-05-03,1.0,-0.0,-0.37393070759507957,-0.0,-0.6683895722830381,-0.21476131362148743,0.0
2019-05-06,1.0,-0.0,-0.36899578097150465,-0.0,-0.6693364618820927,-0.21783272792906616,0.0
2019-05-07,1.0,-0.0,-0.37045536357091435,-0.0,-0.6670941324694024,-0.21227051835853133,0.0
2019-05-08,1.0,-0.0,-0.37966293405723334,-0.0,-0.6592466915507296,-0.22327790973871733,0.0
2019-05-09,1.0,-0.0,-0.3786449399656947,-0.0,-0.6520492913243658,-0.2262345400379164,0.0
2019-05-10,1.0,-0.0,-0.3792068257228631,-0.0,-0.6550120759316526,-0.22294201295623323,0.0
2019-05-13,1.0,-0.0,-0.3783802070412053,-0.0,-0.6510295676492479,-0.22594104512956992,0.0
2019-05-14,1.0,-0.0,-0.34021863054121115,-0.0,-0.66431940625489,-0.23094806965774708,0.0
2019-05-15,1.0,-0.0,-0.3420769919427037,-0.0,-0.6670769919427036,-0.22900626678603403,0.0
2019-05-16,1.0,-0.0,-0.3438185644561859,-0.0,-0.6630098956700846,-0.2319885371423454,0.0
2019-05-17,1.0,-0.0,-0.3474557374124782,-0.0,-0.6500245283860322,-0.23235071132319493,0.0
2019-05-20,1.0,-0.0,-0.34992522488337313,-0.0,-0.6501194169772996,-0.23204839177696926,0.0
2019-05-21,1.0,-0.0,-0.3509100642398287,-0.0,-0.6482423269093505,-0.23139721627408993,0.0
2019-05-22,1.0,-0.0,-0.34671988583151225,-0.0,-0.6526334567185479,-0.23049993310440173,0.0
2019-05-23,1.0,-0.0,-0.34123307198859587,-0.0,-0.6580764433357091,-0.22806040627227367,0.0
2019-05-24,1.0,-0.0,-0.32772791896214676,-0.0,-0.6637862093477875,-0.22991825128843077,0.0
2019-05-28,1.0,-0.0,-0.32726868821503946,-0.0,-0.6638009552371432,-0.23043429967788515,0.0
2019-05-29,1.0,-0.0,-0.3299667036625971,-0.0,-0.664173140954495,-0.22561598224195337,0.0
2019-05-30,1.0,-0.0,-0.331851226073231,-0.0,-0.6686156377137014,-0.22269402636668814,0.0
2019-05-31,1.0,-0.0,-0.3308663377339201,-0.0,-0.6657109836867138,-0.22596346179490598,0.0
2019-06-03,1.0,-0.0,-0.3330673405151394,-0.0,-0.6684842842576584,-0.2150773595779581,0.0
2019-06-04,1.0,-0.0,-0.32861568636191407,-0.0,-0.6447723271000958,-0.2553992912385495,0.0
2019-06-05,1.0,-0.0,-0.32580981309447266,-0.0,-0.6885351307008403,-0.20280247433651863,0.0
2019-06-06,1.0,-0.0,-0.30539041703637976,-0.0,-0.7216725820763088,-0.1912156166814552,0.0
2019-06-07,1.0,-0.0,-0.3208814596404106,-0.0,-0.7077172057552042,-0.18835214046600304,0.0
2019-06-10,1.0,-0.0,-0.3278000971259547,-0.0,-0.6916692419760717,-0.18793872235221404,0.0
2019-06-11,1.0,-0.0,-0.32968909389275736,-0.0,-0.7092961369583537,-0.17860469242027763,0.0
2019-06-12,1.0,-0.0,-0.33658612488052103,-0.0,-0.7140729544090516,-0.17220530375441795,0.0
2019-06-13,1.0,-0.0,-0.3602248489157483,-0.0,-0.7074964450764308,-0.15410593672236048,0.0
2019-06-14,1.0,-0.0,-0.35920906465229946,-0.0,-0.7107976005332148,-0.15169962230615416,0.0
2019-06-17,1.0,-0.0,-0.36021672514100456,-0.0,-0.7043122973753164,-0.1560376604343385,0.0
2019-06-18,1.0,-0.0,-0.3721472856158752,-0.0,-0.7006955400991088,-0.14933001488855802,0.0
2019-06-19,1.0,-0.0,-0.3604793348006848,-0.0,-0.7034393828230953,-0.1593410258120456,0.0
2019-06-20,1.0,-0.0,-0.3599217899437865,-0.0,-0.7029128802186325,-0.1590419268113849,0.0
2019-06-21,1.0,-0.0,-0.3639049967784221,-0.0,-0.6965495789730943,-0.16132329089737607,0.0
2019-06-24,1.0,-0.0,-0.3702020993263356,-0.0,-0.6951053020299457,-0.17278037644636424,0.0
2019-06-25,1.0,-0.0,-0.37655759748991485,-0.0,-0.6914612281488123,-0.17310623038995968,0.0
2019-06-26,1.0,-0.0,-0.37582929890622196,-0.0,-0.6842836650528958,-0.18123543123543123,0.0
2019-06-27,1.0,-0.0,-0.38430665163472383,-0.0,-0.7131228861330327,-0.15736189402480272,0.0
2019-06-28,1.0,-0.0,-0.37976651942666545,-0.0,-0.7163751915622464,-0.15753177679617777,0.0
2019-07-01,1.0,-0.0,-0.38247110870350304,-0.0,-0.712689599133261,-0.16199440231130371,0.0
2019-07-02,1.0,-0.0,-0.39239821452725554,-0.0,-0.7013165607105821,-0.1606700031561387,0.0
2019-07-03,1.0,-0.0,-0.3865396338021809,-0.0,-0.7114216693382702,-0.15975436299189488,0.0
2019-07-05,1.0,-0.0,-0.37102083145459464,-0.0,-0.7180313824510777,-0.1654116692217513,0.0
2019-07-08,1.0,-0.0,-0.37058730766631376,-0.0,-0.7187140958345536,-0.16348644934555856,0.0
2019-07-09,1.0,-0.0,-0.36167234801453824,-0.0,-0.7243605661782965,-0.17145630629613745,0.0
2019-07-10,1.0,-0.0,-0.3630823401950163,-0.0,-0.7231852654387866,-0.17086493318887686,0.0
2019-07-11,1.0,-0.0,-0.36188282061706645,-0.0,-0.7266567285540045,-0.1700998328590143,0.0
2019-07-12,1.0,-0.0,-0.3702589618907611,-0.0,-0.7368313920615177,-0.15458554789098722,0.0
2019-07-15,1.0,-0.0,-0.35024730215827343,-0.0,-0.7401079136690648,-0.15782374100719426,0.0
2019-07-16,1.0,-0.0,-0.36393258426966296,-0.0,-0.7478202247191011,-0.13546067415730337,0.0
2019-07-17,1.0,-0.0,-0.3628624693964646,-0.0,-0.7472428741492778,-0.13602569573908943,0.0
2019-07-18,1.0,-0.0,-0.362475309750404,-0.0,-0.7489001616089064,-0.1331926737295744,0.0
2019-07-19,1.0,-0.0,-0.36309951499910187,-0.0,-0.7486527752829172,-0.13362223818933,0.0
2019-07-22,1.0,-0.0,-0.368624542001034,-0.0,-0.7556139995953874,-0.123609144244386,0.0
2019-07-23,1.0,-0.0,-0.3700148374623443,-0.0,-0.7546423272334877,-0.12344319050402411,0.0
2019-07-24,1.0,-0.0,-0.370940938693016,-0.0,-0.7554682236694363,-0.11926790927464631,0.0
2019-07-25,1.0,-0.0,-0.3689113355780022,-0.0,-0.7577104377104378,-0.11804713804713804,0.0
2019-07-26,1.0,-0.0,-0.37722227235809036,-0.0,-0.7590470174172006,-0.1198673404927353,0.0
2019-07-29,1.0,-0.0,-0.3808943089430894,-0.0,-0.7588301716350496,-0.11865401987353207,0.0
2019-07-30,1.0,-0.0,-0.3786098431780178,-0.0,-0.7570389117367922,-0.1240565824558232,0.0
2019-07-31,1.0,-0.0,-0.38315518293371903,-0.0,-0.7545818173600596,-0.12209893561727418,0.0
2019-08-01,1.0,-0.0,-0.38904964282484855,-0.0,-0.7517406637128131,-0.1198119178949272,0.0
2019-08-02,1.0,-0.0,-0.3840661575308419,-0.0,-0.7588232635907634,-0.11656649645261874,0.0
2019-08-05,1.0,-0.0,-0.3813748730104978,-0.0,-0.7610565526583136,-0.11515972457387967,0.0
2019-08-06,1.0,-0.0,-0.38173464813984764,-0.0,-0.7390183774092335,-0.12039444195428059,0.0
2019-08-07,1.0,-0.0,-0.39591244136698683,-0.0,-0.7185838731293277,-0.11914228277864641,0.0
2019-08-08,1.0,-0.0,-0.39549184910217133,-0.0,-0.7219079138621168,-0.11878619826024733,0.0
2019-08-09,1.0,-0.0,-0.38541318911219424,-0.0,-0.7093988560236808,-0.1308450735572322,0.0
2019-08-12,1.0,-0.0,-0.3818570569500434,-0.0,-0.7340920733201185,-0.11127196596806165,0.0
2019-08-13,1.0,-0.0,-0.3705869275233437,-0.0,-0.7375500222321032,-0.11509559804357491,0.0
2019-08-14,1.0,-0.0,-0.37898694978986947,-0.0,-0.7273390842733909,-0.10557398805573988,0.0
2019-08-15,1.0,-0.0,-0.3940128389886021,-0.0,-0.7140923184418534,-0.07539630551552469,0.0
2019-08-16,1.0,-0.0,-0.3947701575937486,-0.0,-0.7130353167154145,-0.07493342646352644,0.0
2019-08-19,1.0,-0.0,-0.38867629152896155,-0.0,-0.718820664463385,-0.06679422508262307,0.0
2019-08-20,1.0,-0.0,-0.38608434652108664,-0.0,-0.72049068012267,-0.06840376710094177,0.0
2019-08-21,1.0,-0.0,-0.3886779352094951,-0.019658472020309417,-0.7069672575780589,-0.05452730704971033,0.0
2019-08-22,1.0,-0.0,-0.39013122221017243,-0.015724975599175794,-0.7052163539746231,-0.057911289447999136,0.0
2019-08-23,1.0,-0.0,-0.3910924333340554,-0.011827654181920584,-0.704135346489613,-0.05915993327989949,0.0
2019-08-26,1.0,-0.0,-0.3859683030537302,-0.01123137052785294,-0.6983421380406304,-0.051990722844994196,0.0
2019-08-27,1.0,-0.0,-0.3836459114778695,-0.011574322151966562,-0.6949094416461258,-0.053263315828957235,0.0
2019-08-28,1.0,-0.0,-0.37737546866630955,-0.01643277986073915,-0.6993251205141938,-0.04934118907337975,0.0
2019-08-29,1.0,-0.0,-0.37713857998289135,-0.02033789563729683,-0.7002138579982891,-0.04086826347305389,0.0
2019-08-30,1.0,-0.0,-0.37826552462526764,-0.018950749464668095,-0.7020128479657387,-0.04209850107066381,0.0
2019-09-03,1.0,-0.0,-0.37584986595174263,-0.02174798927613941,-0.6950991957104558,-0.052053619302949064,0.0
2019-09-04,1.0,-0.0,-0.3778035327195072,-0.02393063335694203,-0.6952761144377911,-0.04923486360612109,0.0
2019-09-05,1.0,-0.0,-0.36517057183596163,-0.005362957287875886,-0.6984826235927558,-0.059162782778948264,0.0
2019-09-06,1.0,-0.0,-0.3596448578374379,-0.015622027269844624,-0.6981925800655322,-0.040503118063629634,0.0
2019-09-09,1.0,-0.0,-0.3585276644326519,-0.015624008964248714,-0.6981120108247532,-0.04194591851836191,0.0
2019-09-10,1.0,-0.0,-0.35772597205857604,-0.033664366268305004,-0.6836391179936038,-0.028993435448577683,0.0
2019-09-11,1.0,-0.0,-0.3492327446481571,-0.049403245837455534,-0.688045972172522,-0.018270991643336773,0.0
2019-09-12,1.0,-0.0,-0.36066403695656757,-0.045837112662686946,-0.6865863691016095,-0.01628451494505031,0.0
2019-09-13,1.0,-0.0,-0.3597105607358339,-0.04647483228555757,-0.6872072908316105,-0.01624404033585081,0.0
2019-09-16,1.0,-0.0,-0.3518980966570835,-0.04853839212641387,-0.6850985247518518,-0.012968753278912134,0.0
2019-09-17,1.0,-0.0,-0.3270746018440905,-0.05299664710813076,-0.690674769488684,-0.024811399832355405,0.0
2019-09-18,1.0,-0.0,-0.33062268144950013,-0.05830696036719553,-0.6881143503866871,-0.01882086643053256,0.0
2019-09-19,1.0,-0.0,-0.34311815115133987,-0.0608041569761351,-0.6628533115427325,-0.028453495924738614,0.0
