Date,IWF,IWM,MTUM,PRAA,SPY,VLUE,VXX
2019-09-20,-0.0,-0.8073694029850746,-0.0,1.0,-0.8376199360341151,-0.6865671641791046,0.0
2019-09-23,-0.0,-0.8142452043369475,-0.005537948290241868,1.0,-0.8226188490408674,-0.6937114261884905,0.0
2019-09-24,-0.0,-0.8044119108343546,-0.0,1.0,-0.8060017886125004,-0.7018647941439502,0.0
2019-09-25,-0.0,-0.794042694026146,-0.0,1.0,-0.8149263610789343,-0.7006453748138343,0.0
2019-09-26,-0.0,-0.7799758583690987,-0.05136802575107296,1.0,-0.8524007510729613,-0.6692596566523605,0.0
2019-09-27,-0.0,-0.78370976467406,-0.043447389775493644,1.0,-0.8715174465783067,-0.6824790370570732,0.0
2019-09-30,-0.0,-0.7311434285907998,-0.08559612190243739,1.0,-0.8696904979829826,-0.7034814739482695,0.0
2019-10-01,-0.0,-0.7320962106048784,-0.08698307154730808,1.0,-0.8709163076296774,-0.7024459748278319,0.0
2019-10-02,-0.0,-0.7517546848381602,-0.115809199318569,1.0,-0.8635775127768315,-0.6760477001703579,0.0
2019-10-03,-0.0,-0.7654599286723639,-0.10450171590067964,1.0,-0.8473857748469147,-0.6471300720005384,0.0
2019-10-04,-0.0,-0.7713025620307713,-0.10827189172810826,1.0,-0.8388378278288388,-0.6482846850486483,0.0
2019-10-07,-0.0,-0.8009780278670954,-0.12962218649517684,1.0,-0.7895565380493034,-0.6292537513397642,0.0
2019-10-08,-0.0,-0.7983505984109424,-0.12618592644741694,1.0,-0.7975795366924805,-0.6302926682087902,0.0
2019-10-09,-0.0,-0.8027226812054721,-0.10489346757199718,1.0,-0.8201826270194333,-0.6169849817707462,0.0
2019-10-10,-0.0,-0.8380851932498639,-0.14939439303211757,1.0,-0.7787833424060968,-0.6359893848666304,0.0
2019-10-11,-0.0,-0.8415241320914478,-0.13805249788314986,1.0,-0.7834377646062658,-0.6239796782387806,0.0
2019-10-14,-0.0,-0.8234295415959253,-0.15962648556876063,1.0,-0.803225806451613,-0.6093039049235993,0.0
2019-10-15,-0.0,-0.8209269186401574,-0.15413584854447987,1.0,-0.8030128248625907,-0.6147791273664925,0.0
2019-10-16,-0.0,-0.8353053175574596,-0.16476268189854482,1.0,-0.7937576499388005,-0.6061471508227935,0.0
2019-10-17,-0.0,-0.8200504499590946,-0.1878238341968912,1.0,-0.7897122988819197,-0.6111603490591765,0.0
2019-10-18,-0.0,-0.8284398976982097,-0.18659846547314576,1.0,-0.7905541346973572,-0.6044330775788576,0.0
2019-10-21,-0.0,-0.8496689865897131,-0.17956204379562046,1.0,-0.7822101510779155,-0.583534204719063,0.0
2019-10-22,-0.0,-0.8435258523982732,-0.179793996668593,1.0,-0.7850902539347996,-0.5910187986538395,0.0
2019-10-23,-0.0,-0.8435936702399183,-0.19649481027735238,1.0,-0.785570869491237,-0.5774374680959673,0.0
2019-10-24,-0.0,-0.831286449399657,-0.2527615780445969,1.0,-0.7747169811320755,-0.5717324185248714,0.0
2019-10-25,-0.0,-0.8319440156426882,-0.24736715721587593,1.0,-0.777194607389112,-0.5739425748687866,0.0
2019-10-28,-0.0,-0.7947749144222696,-0.1629852095847058,1.0,-0.7614803332687464,-0.5101078602338048,0.0
2019-10-29,-0.0,-0.8027149321266969,-0.24334529567795285,1.0,-0.5916679669215166,-0.48291465127164923,0.0
2019-10-30,-0.0,-0.8001054034783147,-0.23535976687230678,1.0,-0.5825092228043526,-0.48212791022103724,0.0
2019-10-31,-0.0,-0.8006135919923147,-0.2345594843348105,1.0,-0.5823545817967709,-0.48142179801047447,0.0
2019-11-01,-0.0,-0.8229795400377626,-0.25041012783607264,1.0,-0.5625096728263225,-0.45940508248986284,0.0
2019-11-04,-0.0,-0.8167459974037213,-0.25335352661185634,1.0,-0.571706744142919,-0.44900166903628613,0.0
2019-11-05,-0.0,-0.8215397062484442,-0.2882125964650237,1.0,-0.5539892954941499,-0.448033358227533,0.0
2019-11-06,-0.0,-0.8176538545602148,-0.2987167077778125,1.0,-0.5558747306959753,-0.45008898741686704,0.0
2019-11-07,-0.0,-0.7974518334369175,-0.28983840894965823,1.0,-0.5655686761963953,-0.4546923555003108,0.0
2019-11-08,-0.0,-0.7743664869245395,-0.2899354798491413,1.0,-0.5784683477230932,-0.4741763550790138,0.0
2019-11-11,-0.0,-0.7647769546278337,-0.34291437474166164,1.0,-0.5769927824234523,-0.4948650281390099,0.0
2019-11-12,-0.0,-0.7552890274552223,-0.34196545032290904,1.0,-0.5843540228422359,-0.49976139725765917,0.0
2019-11-13,-0.0,-0.7602623035134527,-0.39200874345044845,1.0,-0.5654312256903148,-0.4967694236394613,0.0
2019-11-14,-0.0,-0.7626042334830019,-0.38861449647209745,1.0,-0.5677998717126362,-0.4881975625400897,0.0
2019-11-15,-0.0,-0.7611906749727058,-0.4007128636567979,1.0,-0.5587309742469976,-0.49049515124269477,0.0
2019-11-18,-0.0,-0.7553369341563787,-0.4055748456790124,1.0,-0.5667116769547326,-0.4873971193415639,0.0
2019-11-19,-0.0,-0.7794098488796248,-0.40828556539864513,1.0,-0.5776446065659198,-0.4915971860343929,0.0
2019-11-20,-0.0,-0.7828013029315961,-0.4108469055374593,1.0,-0.576612377850163,-0.4871009771986971,0.0
2019-11-21,-0.0,-0.7686220199821941,-0.44844527978369114,1.0,-0.5711082533715831,-0.5092162099779075,0.0
2019-11-22,-0.0,-0.7645129550672352,-0.4582158084617908,1.0,-0.5720564119383404,-0.4850114791734995,0.0
2019-11-25,-0.0,-0.7670983275850849,-0.45500097611765467,1.0,-0.5629270514739376,-0.46866662328365977,0.0
2019-11-26,-0.0,-0.761985243930185,-0.45747066662333014,1.0,-0.5567328631325771,-0.4740468683979589,0.0
2019-11-27,-0.0,-0.7434639992205515,-0.4521451073365594,1.0,-0.5657497320645642,-0.48634341203598447,0.0
2019-11-29,-0.0,-0.7364564250196283,-0.4743195498560586,1.0,-0.5815558754252813,-0.47909578644333944,0.0
2019-12-02,-0.0,-0.7477391246946993,-0.5176909366954914,1.0,-0.5656148920720839,-0.46950293748762284,0.0
2019-12-03,-0.0,-0.746451039162083,-0.5094364480748329,1.0,-0.5664503804222523,-0.4713612858601495,0.0
2019-12-04,-0.0,-0.7490482968651726,-0.5052136780429674,1.0,-0.5751597206130622,-0.48088318050911977,0.0
2019-12-05,-0.0,-0.739876687218797,-0.5247458756873855,1.0,-0.5680053324445926,-0.500149975004166,0.0
2019-12-06,-0.0,-0.7540026180646462,-0.5339509280703522,1.0,-0.5804047930721982,-0.48816836169570044,0.0
2019-12-09,-0.0,-0.7092368106539184,-0.5709407546525525,1.0,-0.6181662967389449,-0.5163735700870753,0.0
2019-12-10,-0.0,-0.7087256522676633,-0.6762739883562136,1.0,-0.7003162509882843,-0.5084094012793791,0.0
2019-12-11,-0.0,-0.7010844111395323,-0.6860251468098139,1.0,-0.6994992254206147,-0.5161220593003567,0.0
2019-12-12,-0.0,-0.6902075649092356,-0.6910392709915383,1.0,-0.7090836768641063,-0.5258190496853982,0.0
2019-12-13,-0.0,-0.6973579442634817,-0.7318856315598987,1.0,-0.6906985161056823,-0.49931234165761856,0.0
2019-12-16,-0.0,-0.6994970213676737,-0.7506510184425498,1.0,-0.674312417507937,-0.44276388542075407,0.0
2019-12-17,-0.0,-0.6737087491804473,-0.8142711444598237,1.0,-0.7226269396080717,-0.4318496393968092,0.0
2019-12-18,-0.0,-0.691832661821742,-0.8665888466317733,1.0,-0.7616824189479233,-0.4453816319614415,0.0
2019-12-19,-0.0,-0.7021710402114405,-0.8739286388521805,1.0,-0.7543137625070796,-0.4453086652822353,0.0
2019-12-20,-0.0,-0.7053726825576997,-0.8744986757472569,1.0,-0.7597427166099131,-0.44396519107075294,0.0
2019-12-23,-0.0,-0.7191130283422257,-0.8679002535285882,1.0,-0.7677375411510954,-0.4292579558784576,0.0
2019-12-24,-0.0,-0.7187298700314502,-0.8748058050092835,1.0,-0.7652229926869009,-0.4304118828388466,0.0
2019-12-26,-0.0,-0.7217595396729255,-0.871706541490006,1.0,-0.7707828588734101,-0.4212976983646275,0.0
2019-12-27,-0.0,-0.7332448824867324,-0.8818043972706596,1.0,-0.7603108415466263,-0.4153904473085671,0.0
2019-12-30,-0.0,-0.7421148864848393,-0.9057214688404694,1.0,-0.7765122657321348,-0.3848849611458175,0.0
2019-12-31,-0.0,-0.7408603785057385,-0.9082237592156267,1.0,-0.7677282055179753,-0.3834840769172304,0.0
2020-01-02,-0.0,-0.7444782939832445,-0.9121477532368621,1.0,-0.7701447067783701,-0.38130236100533127,0.0
2020-01-03,-0.0,-0.7312174179699479,-0.9142900950628642,1.0,-0.7951548604722478,-0.39255596442808954,0.0
2020-01-06,-0.0,-0.7396864527560572,-0.9278918377566349,1.0,-0.7932668233118909,-0.39108662994491733,0.0
2020-01-07,-0.0,-0.7356790883892824,-0.9288574068370804,1.0,-0.794810594394826,-0.3903603326147213,0.0
2020-01-08,-0.0,-0.7404946616483601,-0.9179276442123051,1.0,-0.7852369613641601,-0.39688148091251246,0.0
2020-01-09,-0.0,-0.7489427143406382,-0.914878892733564,1.0,-0.7805843906189927,-0.4002306805074971,0.0
2020-01-10,-0.0,-0.7463854266538831,-0.9195397890699906,1.0,-0.7769511025886865,-0.39217641418983706,0.0
2020-01-13,-0.0,-0.7450695056102326,-0.9126488722092445,1.0,-0.7774288668479302,-0.3943246658752346,0.0
2020-01-14,-0.0,-0.7377530520785041,-0.9437104002472569,1.0,-0.7978287745325296,-0.3840982846546128,0.0
2020-01-15,-0.0,-0.7381625304889852,-0.9481203298617832,1.0,-0.8023539432420922,-0.38298037090092524,0.0
2020-01-16,-0.0,-0.7323763831927571,-0.9393716629265649,1.0,-0.8063143232995433,-0.3910469705176816,0.0
2020-01-17,-0.0,-0.73044385212655,-0.9338664194383282,1.0,-0.8096341793178043,-0.3889597095067022,0.0
2020-01-21,-0.0,-0.7367527305005596,-0.9298753425186214,1.0,-0.8038284898305739,-0.3889081857126317,0.0
2020-01-22,-0.0,-0.7378086419753087,-0.9270447530864199,1.0,-0.8009645061728395,-0.39216820987654327,0.0
2020-01-23,-0.0,-0.7273114284608537,-0.9217461976082665,1.0,-0.8089709354077169,-0.4120515499825844,0.0
2020-01-24,-0.0,-0.7272163670179791,-0.9267281463112214,1.0,-0.8114538127712337,-0.4093691878487291,0.0
2020-01-27,-0.0,-0.7233308792188166,-0.9277715348548843,1.0,-0.815282675243151,-0.40857131785949546,0.0
2020-01-28,-0.0,-0.7497201528544408,-0.941868992936272,1.0,-0.7927587138611186,-0.3756127687497587,0.0
2020-01-29,-0.0,-0.7566985737900281,-0.9429131588052129,1.0,-0.778533810018068,-0.3660861876753931,0.0
2020-01-30,-0.0,-0.7518927020483456,-0.9402790054187002,1.0,-0.7865954421428846,-0.3642058337496637,0.0
2020-01-31,-0.0,-0.7666422541726092,-0.9403692710943222,1.0,-0.7829472304667926,-0.36468411517557725,0.0
2020-02-03,-0.0,-0.7569006159227436,-0.9233138164398146,1.0,-0.7653030187818417,-0.3565128127138621,0.0
2020-02-04,-0.0,-0.7464628456548952,-0.9184463073246597,1.0,-0.7638736107423284,-0.36441224443348635,0.0
2020-02-05,-0.0,-0.7464467583795699,-0.9266170099566771,1.0,-0.7617998023865623,-0.3653948468495858,0.0
2020-02-06,-0.0,-0.7540746932107443,-0.9355647581778808,1.0,-0.7562022719501539,-0.35340602560692985,0.0
2020-02-07,-0.0,-0.7629277566539924,-0.9336121673003802,1.0,-0.7533079847908745,-0.35247148288973384,0.0
2020-02-10,-0.0,-0.7695232301726105,-0.9321724583681851,1.0,-0.7508554482548856,-0.3494030872177021,0.0
2020-02-11,-0.0,-0.7693708734916901,-0.9248690900812021,1.0,-0.7475904985960385,-0.3526599377703574,0.0
2020-02-12,-0.0,-0.7710619233835756,-0.9179923307642659,1.0,-0.7417517749345077,-0.3658073579103231,0.0
2020-02-13,-0.0,-0.8140992552171669,-0.8534768822358232,1.0,-0.7118575326303369,-0.3076100582552909,0.0
2020-02-14,-0.0,-0.815756503795416,-0.8552951580809197,1.0,-0.7101112830717076,-0.3037438278428771,0.0
2020-02-18,-0.0,-0.8185030875678893,-0.8512759467301539,1.0,-0.7108102075738412,-0.33933487091734243,0.0
2020-02-19,-0.0,-0.8151479114018136,-0.8499331053961647,1.0,-0.7125018581834399,-0.338821168425747,0.0
2020-02-20,-0.0,-0.8137415370880142,-0.8520943382188826,1.0,-0.7134141804925229,-0.3406740569898073,0.0
2020-02-21,-0.0,-0.8161726469058762,-0.8485996582720451,1.0,-0.7104969913082237,-0.3391649951712354,0.0
2020-02-24,-0.0,-0.8403162639473878,-0.8309687430724895,1.0,-0.6999187172097835,-0.323505505061701,0.0
2020-02-25,-0.0,-0.8460821230052,-0.8282230589922898,1.0,-0.606993006993007,-0.30482338174645873,0.0
2020-02-26,-0.0,-0.8270469822031832,-0.7898861143036255,1.0,-0.5985093859924077,-0.2673005258941943,0.0
2020-02-27,-0.0,-0.8184342996007637,-0.7826071862523868,1.0,-0.6108661690678703,-0.2597465717757334,0.0
2020-02-28,-0.0,-0.8797572719477608,-0.6878833850009893,1.0,-0.4859837741573775,-0.24434404063056528,0.0
2020-03-02,-0.0,-0.7153068207740857,-0.9158619116417003,1.0,-0.8250703368565129,-0.3457531746635237,0.0
2020-03-03,-0.0,-0.8165377492101535,-0.7570541453317354,1.0,-0.745614990739732,-0.31230707774993643,0.0
2020-03-04,-0.0,-0.8595788796339328,-0.7680620598434206,1.0,-0.6886283201658743,-0.25860651342365854,0.0
2020-03-05,-0.0,-0.9485945983093946,-0.6508487389182874,1.0,-0.6123977733489107,-0.22434884200398597,0.0
2020-03-06,-0.0,-1.0123170357228155,-0.6436589443515643,1.0,-0.565287113173428,-0.1906581596096762,0.0
2020-03-09,-0.0,-0.9889983022071308,-0.6498132427843804,1.0,-0.5624787775891341,-0.19426146010186757,0.0
2020-03-10,-0.13575660823381328,-0.7034046603014766,-0.5470174684554693,1.0,-0.4838670064163571,-0.19998157983606055,0.0
2020-03-11,-0.07815015802969766,-0.7801001848649293,-0.5436519768620669,1.0,-0.42507006977160233,-0.15474983600691752,0.0
2020-03-12,-0.09598887085555297,-0.7289009969858566,-0.49742058891722696,1.0,-0.4205599350799907,-0.1553443079063297,0.0
2020-03-13,-0.18742943168987583,-0.5911070487660627,-0.4046722942093661,1.0,-0.372009247809022,-0.13307167051992044,0.0
2020-03-16,-0.13331627430910953,-0.6966223132036847,-0.3702917093142273,1.0,-0.3335977482088025,-0.024999999999999998,0.0
2020-03-17,-0.19412404787812843,-0.49000120904364647,-0.2652399951638254,1.0,-0.3395236368032886,-0.1292225849353162,0.0
2020-03-18,-0.18756683538889285,-0.506142914854685,-0.21422969986454693,1.0,-0.3350205555951617,-0.13338561345975616,0.0
2020-03-19,-0.18663319895540173,-0.6152480920869147,-0.27565224005476535,1.0,-0.37559899596866203,-0.08230014451966229,0.0
2020-03-20,-0.18609017786912282,-0.586029281165157,-0.2884220141584836,1.0,-0.37974169648067796,-0.09707949557230215,0.0
2020-03-23,-0.19540374864408064,-0.6541964128049242,-0.21636689286344946,1.0,-0.37799248253071316,-0.07865593703488813,0.0
2020-03-24,-0.189230215086961,-0.6292065452300092,-0.2746475249562622,1.0,-0.400921066172687,-0.07880518678604508,0.0
2020-03-25,-0.19162649073839128,-0.6201725450393301,-0.25267698553666584,1.0,-0.3927429586399391,-0.08020806901801573,0.0
2020-03-26,-0.18554498753878235,-0.6196022582778088,-0.26364376176186355,1.0,-0.3943593916891308,-0.07992981028431921,0.0
2020-03-27,-0.18255813953488373,-0.6195146612740141,-0.2566734074823054,1.0,-0.3930232558139535,-0.07601112234580384,0.0
2020-03-30,-0.1841346153846154,-0.6254048582995951,-0.25242914979757086,1.0,-0.3952935222672065,-0.07312753036437247,0.0
2020-03-31,-0.1739130434782609,-0.6347926847700136,-0.25459720892740184,1.0,-0.3859388382286262,-0.06980200513879792,0.0
2020-04-01,-0.17591404343121714,-0.6347600714627211,-0.2471251352507486,1.0,-0.38665358194308147,-0.07186532799879218,0.0
2020-04-02,-0.16891650960215984,-0.6661148183994702,-0.2543935612042178,1.0,-0.38831440069278184,-0.0692527125464826,0.0
2020-04-03,-0.1694414469965572,-0.6901752222393505,-0.2688967678947639,1.0,-0.3632136067005806,-0.07751400236370176,0.0
2020-04-06,-0.18146840246666315,-0.7296948294945449,-0.2871712433458072,1.0,-0.37163337374163286,-0.06532967901755125,0.0
2020-04-07,-0.19327798392909584,-0.7366187031154062,-0.2953896259910836,1.0,-0.37654502255799677,-0.06775407779171895,0.0
2020-04-08,-0.18833140737953832,-0.7408024508881783,-0.2733600279487249,1.0,-0.38297815162183224,-0.10190535056838032,0.0
2020-04-09,-0.18640510212319367,-0.7424719463954145,-0.2689109550335029,1.0,-0.38459675466214577,-0.10858157746024057,0.0
2020-04-13,-0.1854024813628657,-0.7451893317544473,-0.2674866108674005,1.0,-0.3844497672040262,-0.10875474338617219,0.0
2020-04-14,-0.18329254188967486,-0.7347301040854199,-0.27831419273284747,1.0,-0.38296441730991637,-0.11024447970737743,0.0
2020-04-15,-0.1675152749490835,-0.7449619466180727,-0.2666416550541323,1.0,-0.38265087361989497,-0.11801908028727624,0.0
2020-04-16,-0.1548470347868165,-0.7665197053605033,-0.25944943276520244,1.0,-0.3831119952685628,-0.1243884079789236,0.0
2020-04-17,-0.14237196765498653,-0.7810781671159029,-0.24183288409703502,1.0,-0.3903504043126685,-0.13978436657681942,0.0
2020-04-20,-0.13275104432268214,-0.8008191829870341,-0.23368415342049587,1.0,-0.3984158845548745,-0.14688330711224434,0.0
2020-04-21,-0.1343931419890402,-0.7992241332537572,-0.23452335738701102,1.0,-0.39737398947425534,-0.14730616895447887,0.0
2020-04-22,-0.1323078592550392,-0.8030709964461084,-0.2346653644773609,1.0,-0.398605572285071,-0.14424459455793387,0.0
2020-04-23,-0.11970877990689618,-0.8150644148533074,-0.2253978564468984,1.0,-0.3961513478402079,-0.15015697737360617,0.0
2020-04-24,-0.12306861156131822,-0.8138843868179363,-0.21952998379254457,1.0,-0.3928146947595894,-0.15194489465153974,0.0
2020-04-27,-0.1402026111923723,-0.8164310092637738,-0.20347797822200553,1.0,-0.3935207757733355,-0.15507340592664826,0.0
2020-04-28,-0.13649433081972548,-0.8287853306569739,-0.19880106331036726,1.0,-0.391200564205501,-0.15724515814029189,0.0
2020-04-29,-0.12921333080239716,-0.8390053420831413,-0.1877864251430431,1.0,-0.38742305502074464,-0.16831629470943948,0.0
2020-04-30,-0.12975670617592014,-0.8420081911633078,-0.18891209417125499,1.0,-0.38870053432422896,-0.1629010822099867,0.0
2020-05-01,-0.12188636240299562,-0.8593368426765073,-0.18244966625061051,1.0,-0.3826178976501872,-0.16711890161176535,0.0
2020-05-04,-0.12686001839727287,-0.8577187381635192,-0.17945457496888698,1.0,-0.385882798549862,-0.15556517504464046,0.0
2020-05-05,-0.12560556442664214,-0.8564507835124091,-0.17180437900890416,1.0,-0.3903759235703267,-0.162196541178381,0.0
2020-05-06,-0.12321800524792383,-0.8565747829144913,-0.16755484621419103,1.0,-0.39121378526794165,-0.16655395352611788,0.0
2020-05-07,-0.11723033494381412,-0.8545410129743227,-0.16530047228706368,1.0,-0.4001411432604093,-0.17705336300960858,0.0
2020-05-08,-0.11980327156132818,-0.8550078800065214,-0.16298027281126024,1.0,-0.4025868159339166,-0.1768653877506657,0.0
2020-05-11,-0.1906247076068989,-0.9733025605838506,-0.20363035274303712,1.0,-0.5120543929139506,-0.2392477310295356,0.0
2020-05-12,-0.18680110566654104,-0.9792059303932656,-0.18061314235456719,1.0,-0.5293378565146376,-0.26517150395778366,0.0
2020-05-13,-0.1983371795277084,-0.9471121929630448,-0.20105585938734866,1.0,-0.5542945658015364,-0.2604874656213448,0.0
2020-05-14,-0.19977886589796243,-0.9432001263623441,-0.20341178328858,1.0,-0.5583004264729111,-0.2543358079292371,0.0
2020-05-15,-0.2120523024445708,-0.9462762933484934,-0.20630408691807214,1.0,-0.5574505716631925,-0.23627692502052933,0.0
2020-05-18,-0.21462010501676473,-0.9360409944961094,-0.19984816853292847,1.0,-0.5590877459353452,-0.2535901815651294,0.0
2020-05-19,-0.2265420206550232,-0.9083472823168998,-0.23661687142721788,1.0,-0.5637179041783785,-0.22303635157755108,0.0
2020-05-20,-0.22538770095701338,-0.9103629070465241,-0.23568428034490385,1.0,-0.5650168977606519,-0.22197656422728276,0.0
2020-05-21,-0.2237228235145625,-0.9062194313843046,-0.2392161812501972,1.0,-0.5656179988009213,-0.2206935723075952,0.0
2020-05-22,-0.226578556296835,-0.9005596484016821,-0.24166060644386125,1.0,-0.5693236791349163,-0.22376450501154077,0.0
2020-05-26,-0.22622774562818204,-0.8986180944249438,-0.24071087499604715,1.0,-0.5700597666255574,-0.22667046137305122,0.0
2020-05-27,-0.2176267536498084,-0.9056908509358078,-0.22408715204104254,1.0,-0.5727586534502961,-0.2466668777907971,0.0
2020-05-28,-0.2183274753807669,-0.906051106678066,-0.22396377568791365,1.0,-0.5727494379531998,-0.24536905101168427,0.0
2020-05-29,-0.2154187114136457,-0.9107804337501978,-0.22156086750039575,1.0,-0.5698907709355706,-0.24840905493113818,0.0
2020-06-01,-0.21589974048990446,-0.9204696499778467,-0.21023482498892337,1.0,-0.569751250079119,-0.24840179758212547,0.0
2020-06-02,-0.21702922643361516,-0.9220100693454926,-0.2077831607612172,1.0,-0.5689496849371458,-0.2506887052341598,0.0
2020-06-03,-0.2165748305782507,-0.9225093419469251,-0.21394641839255177,1.0,-0.5662486541262904,-0.247450756856039,0.0
2020-06-04,-0.21860848085631945,-0.9184216360008867,-0.2215219938562878,1.0,-0.5672799822655731,-0.24102986350824968,0.0
2020-06-05,-0.2083240948972158,-0.9126730227107156,-0.21370878337714994,1.0,-0.56865477811916,-0.26407145798359255,0.0
2020-06-08,-0.20332501027213248,-0.9063813647713266,-0.21691583172666645,1.0,-0.5699295173678056,-0.26410442807926926,0.0
2020-06-09,-0.2121499762695776,-0.9016611295681063,-0.2229394083214681,1.0,-0.5731371618414808,-0.2541686442018668,0.0
2020-06-10,-0.2168491676688398,-0.8996455471865309,-0.2275460472181784,1.0,-0.5735806063674916,-0.2471042471042471,0.0
2020-06-11,-0.2118890858445176,-0.9071600405165866,-0.21783995948341356,1.0,-0.5741643454038997,-0.2543365408964295,0.0
2020-06-12,-0.22443976490555365,-0.8597605053902002,-0.25894961812867334,1.0,-0.5708583461671434,-0.22896564729547098,0.0
2020-06-15,-0.22853189950633587,-0.8527497405905103,-0.26607552746596236,1.0,-0.5733735811087005,-0.22362670188347014,0.0
2020-06-16,-0.22859209409100917,-0.8526683229032359,-0.2673040032705431,1.0,-0.5737601811377716,-0.22245982578068493,0.0
2020-06-17,-0.22651465184208047,-0.8500895128615849,-0.2669681836741104,1.0,-0.5729137221646408,-0.22428468230786142,0.0
2020-06-18,-0.23053958077998804,-0.8441909430878979,-0.2719901951541435,1.0,-0.574557682033877,-0.22130039910750762,0.0
2020-06-19,-0.22999088709424,-0.8425981208559846,-0.27250730603651446,1.0,-0.5739559438142224,-0.22332903874556137,0.0
2020-06-22,-0.22973949659051626,-0.8427552399208119,-0.27370141092920214,1.0,-0.573327467554913,-0.22288910536404488,0.0
2020-06-23,-0.22930476579435144,-0.841223964060193,-0.2732870472181207,1.0,-0.5736231975118595,-0.22415255568470988,0.0
2020-06-24,-0.22656986611352065,-0.8398076560437487,-0.27625872147840846,1.0,-0.5730089886227921,-0.22722986988497076,0.0
2020-06-25,-0.22269263336155803,-0.8383353717816038,-0.2800200708752783,1.0,-0.5718631417191959,-0.2231630445008938,0.0
2020-06-26,-0.2227274152582233,-0.8372268038004452,-0.2804553008685836,1.0,-0.5718854849330531,-0.22338590824997645,0.0
2020-06-29,-0.2211390778296712,-0.8387925900385544,-0.27994232517318124,1.0,-0.5728301413660157,-0.2217973231357553,0.0
2020-06-30,-0.22396665726551973,-0.8313120867412491,-0.28303719720472564,1.0,-0.5735639748049262,-0.22183573062580303,0.0
2020-07-01,-0.22437803160694728,-0.8323892974495384,-0.27820372398685655,1.0,-0.5745579721483336,-0.21987169457048977,0.0
2020-07-02,-0.22093605305969216,-0.8349393067200601,-0.2763421349017645,1.0,-0.5723000875985484,-0.2240020022525341,0.0
2020-07-06,-0.2225176750297191,-0.8347932177939059,-0.27579303009447537,1.0,-0.5721704310830258,-0.22304949008321343,0.0
2020-07-07,-0.21868557506091088,-0.8387580433560318,-0.2742862497657275,1.0,-0.5703754607359282,-0.22152808146435934,0.0
2020-07-08,-0.21824032993813658,-0.8363744297944135,-0.2722302068362182,1.0,-0.5745485221520965,-0.2230206836218209,0.0
2020-07-09,-0.21809491080633572,-0.8352650816957731,-0.2726108282045675,1.0,-0.5744009497328877,-0.22374957043331564,0.0
2020-07-10,-0.21364261598099288,-0.8422533450043767,-0.26669376016006,1.0,-0.5754032762285858,-0.22821057896711266,0.0
2020-07-13,-0.21315575564309389,-0.843494028637529,-0.26627274432564246,1.0,-0.5750953542174702,-0.22834990308259864,0.0
2020-07-14,-0.20563371494525376,-0.8324234956483761,-0.2587578376017718,1.0,-0.5818074055588482,-0.2408210375269052,0.0
2020-07-15,-0.2093240966111215,-0.827591587093553,-0.2601884790613493,1.0,-0.5816014479186169,-0.24183985520813828,0.0
2020-07-16,-0.20591176102987127,-0.8391451068616423,-0.2558430196225472,1.0,-0.5793650793650794,-0.24434445694288218,0.0
2020-07-17,-0.19951885525041396,-0.8342237635517231,-0.25544412159840035,1.0,-0.5813415815290405,-0.2537569906582935,0.0
2020-07-20,-0.21562401760452687,-0.8284501729016033,-0.25869223514618045,1.0,-0.5858535051870482,-0.25504558314995285,0.0
2020-07-21,-0.20615316929071997,-0.8309606863392099,-0.2548631406932529,1.0,-0.5885735834826059,-0.26202822035762546,0.0
2020-07-22,-0.20676868931276118,-0.8309713100587626,-0.254847123149923,1.0,-0.5880652358357162,-0.2617289381893599,0.0
2020-07-23,-0.2081617254063571,-0.8317665922595655,-0.2559185085044173,1.0,-0.587826579054925,-0.2602886157135222,0.0
2020-07-24,-0.18810374281720765,-0.8419940984624941,-0.22786146917223168,1.0,-0.5644044106227675,-0.2837086504115546,0.0
2020-07-27,-0.1954108758511333,-0.8423965426110748,-0.2269688772813481,1.0,-0.5721792121381711,-0.27220719460249354,0.0
2020-07-28,-0.19581985568549393,-0.8386725553620304,-0.22462055237621303,1.0,-0.5748942523015677,-0.2762192087583976,0.0
2020-07-29,-0.20219039595619206,-0.8278885456644514,-0.22503042216605823,1.0,-0.575993010702362,-0.2891197853287154,0.0
2020-07-30,-0.20148439205413665,-0.8271119842829077,-0.22403093522936351,1.0,-0.5748900739077557,-0.2909533164935915,0.0
2020-07-31,-0.19738733670854428,-0.8275204700293769,-0.22517032314519658,1.0,-0.5792237014813426,-0.295893493343334,0.0
2020-08-03,-0.2006192144108081,-0.8248061045784337,-0.2241368526394796,1.0,-0.5808418814110583,-0.29694145609206907,0.0
2020-08-04,-0.19868046652700042,-0.8194553015853164,-0.2222256965073012,1.0,-0.5841593446108627,-0.30236703042431445,0.0
2020-08-05,-0.20213398416721426,-0.8177978034356519,-0.22262899339779094,1.0,-0.5847492099252167,-0.30169905191026003,0.0
2020-08-06,-0.20576506421326973,-0.8331082990548561,-0.22017772474644395,1.0,-0.5894432756617578,-0.2914874242471818,0.0
2020-08-07,-0.22343754939461957,-0.8310308854677078,-0.22375367495969398,1.0,-0.5994372964941675,-0.2835646318717795,0.0
2020-08-10,-0.2253360746481101,-0.8304602245769414,-0.22558911908904,1.0,-0.5999367388897675,-0.28173335442037006,0.0
2020-08-11,-0.2312929478450869,-0.8315019474967541,-0.22999461667563886,1.0,-0.6000823331961113,-0.2737895436840938,0.0
