Date,IWF,IWM,MTUM,SPY,VLUE,VXX,VZ
2019-05-07,-0.0,-0.0,-0.0,-0.9261635310795551,-0.47658521348422594,0.0,1.0
2019-05-08,-0.0,-0.0,-0.0,-0.9045059250764526,-0.48463780581039756,0.0,1.0
2019-05-09,-0.0,-0.0,-0.0,-0.9068762091284721,-0.4815257111466718,0.0,1.0
2019-05-10,-0.0,-0.0,-0.0,-0.9089997373385229,-0.4788079944602307,0.0,1.0
2019-05-13,-0.0,-0.0,-0.0,-0.910007165034631,-0.47833771196560787,0.0,1.0
2019-05-14,-0.0,-0.0,-0.0,-0.8996104356038248,-0.46138590485184755,0.0,1.0
2019-05-15,-0.0,-0.0,-0.0,-0.9133435764094079,-0.450443210022456,0.0,1.0
2019-05-16,-0.0,-0.0,-0.0,-0.9051282051282051,-0.4472594683603858,0.0,1.0
2019-05-17,-0.0,-0.0,-0.0,-0.9035900337081301,-0.453621856068642,0.0,1.0
2019-05-20,-0.0,-0.0,-0.0,-0.9081743483188516,-0.45298923309406874,0.0,1.0
2019-05-21,-0.0,-0.0,-0.0,-0.9109227381431583,-0.4568938981365283,0.0,1.0
2019-05-22,-0.0,-0.0,-0.0,-0.912052810902896,-0.45405072875260266,0.0,1.0
2019-05-23,-0.0,-0.0,-0.0,-0.9155178925502785,-0.4449532622037579,0.0,1.0
2019-05-24,-0.0,-0.0,-0.0,-0.9138969965163356,-0.4399538649844647,0.0,1.0
2019-05-28,-0.0,-0.0,-0.0,-0.9142056426922895,-0.44084122274033255,0.0,1.0
2019-05-29,-0.0,-0.0,-0.0,-0.915449636064804,-0.4325193707443062,0.0,1.0
2019-05-30,-0.0,-0.0,-0.0,-0.9001020786933928,-0.4198682256867112,0.0,1.0
2019-05-31,-0.0,-0.0,-0.0,-0.8925430389221556,-0.44650542664670656,0.0,1.0
2019-06-03,-0.0,-0.0,-0.0,-0.9012596020802519,-0.48435039839687005,0.0,1.0
2019-06-04,-0.0,-0.0,-0.0,-0.8658105161133997,-0.5572570874727405,0.0,1.0
2019-06-05,-0.0,-0.0,-0.0,-0.8775884665792922,-0.5053496961753843,0.0,1.0
2019-06-06,-0.0,-0.0,-0.0,-0.8860678014590188,-0.49794974491012256,0.0,1.0
2019-06-07,-0.0,-0.0,-0.0,-0.8818303082273354,-0.5001429183935971,0.0,1.0
2019-06-10,-0.0,-0.0,-0.0,-0.857487408668511,-0.5070818850346409,0.0,1.0
2019-06-11,-0.0,-0.0,-0.0,-0.8862058269106874,-0.49991648571905795,0.0,1.0
2019-06-12,-0.0,-0.0,-0.0,-0.8845547487101089,-0.5041324288171221,0.0,1.0
2019-06-13,-0.0,-0.0,-0.0,-0.8956757015611532,-0.49873096446700504,0.0,1.0
2019-06-14,-0.0,-0.0,-0.0,-0.8634826811679868,-0.5008629861685778,0.0,1.0
2019-06-17,-0.0,-0.0,-0.0,-0.8765335791787816,-0.4873649622958182,0.0,1.0
2019-06-18,-0.0,-0.0,-0.0,-0.8770903406130087,-0.4915675778104126,0.0,1.0
2019-06-19,-0.0,-0.0,-0.0,-0.8855730804700986,-0.479084395469271,0.0,1.0
2019-06-20,-0.0,-0.0,-0.0,-0.8857507805847289,-0.4796574888825811,0.0,1.0
2019-06-21,-0.0,-0.0,-0.0,-0.8792899408284024,-0.4875502958579882,0.0,1.0
2019-06-24,-0.0,-0.0,-0.0,-0.8704810703102761,-0.5016604990985862,0.0,1.0
2019-06-25,-0.0,-0.0,-0.0,-0.8727268416435497,-0.4982336344453138,0.0,1.0
2019-06-26,-0.0,-0.0,-0.0,-0.8592177710271501,-0.5140497436871083,0.0,1.0
2019-06-27,-0.0,-0.0,-0.0,-0.8921383722873445,-0.4952371857616922,0.0,1.0
2019-06-28,-0.0,-0.0,-0.0,-0.8931895194005632,-0.49310361284780224,0.0,1.0
2019-07-01,-0.0,-0.0,-0.0,-0.9025059011468491,-0.4817958560835459,0.0,1.0
2019-07-02,-0.0,-0.0,-0.0,-0.897095297147763,-0.4877182104359439,0.0,1.0
2019-07-03,-0.0,-0.0,-0.0,-0.9228401740844935,-0.481641780278439,0.0,1.0
2019-07-05,-0.0,-0.0,-0.0,-0.916734693877551,-0.48424969987995203,0.0,1.0
2019-07-08,-0.0,-0.0,-0.0,-0.9159123106106082,-0.4852210243234807,0.0,1.0
2019-07-09,-0.0,-0.0,-0.0,-0.9165346011621764,-0.4846563895692263,0.0,1.0
2019-07-10,-0.0,-0.0,-0.0,-0.9099673045485143,-0.4941100105779402,0.0,1.0
2019-07-11,-0.0,-0.0,-0.0,-0.920658179197694,-0.4814556809992794,0.0,1.0
2019-07-12,-0.0,-0.0,-0.0,-0.9256795696859091,-0.47562674094707524,0.0,1.0
2019-07-15,-0.0,-0.0,-0.0,-0.9288226427734048,-0.4636935665239132,0.0,1.0
2019-07-16,-0.0,-0.0,-0.0,-0.941217266531149,-0.45026904220973335,0.0,1.0
2019-07-17,-0.0,-0.0,-0.0,-0.936594893292683,-0.44524104420731714,0.0,1.0
2019-07-18,-0.0,-0.0,-0.0,-0.9378539138710444,-0.44139900071377586,0.0,1.0
2019-07-19,-0.0,-0.0,-0.0,-0.939772510946126,-0.4398201027984009,0.0,1.0
2019-07-22,-0.0,-0.0,-0.0,-0.9452613016228583,-0.4377904344303315,0.0,1.0
2019-07-23,-0.0,-0.0,-0.0,-0.9484051858419804,-0.4480097773730499,0.0,1.0
2019-07-24,-0.0,-0.0,-0.0,-0.9516399329662437,-0.44242279147713665,0.0,1.0
2019-07-25,-0.0,-0.0,-0.0,-0.9529552524527398,-0.4399617133285475,0.0,1.0
2019-07-26,-0.0,-0.0,-0.0,-0.9561732972895385,-0.4361139685653453,0.0,1.0
2019-07-29,-0.0,-0.0,-0.0,-0.9586856034296937,-0.4363279285320815,0.0,1.0
2019-07-30,-0.0,-0.0,-0.0,-0.9564154786150714,-0.4396549658559961,0.0,1.0
2019-07-31,-0.0,-0.0,-0.0,-0.9586592446854456,-0.44071212630164597,0.0,1.0
2019-08-01,-0.0,-0.0,-0.0,-0.9628406872785985,-0.44697207027014,0.0,1.0
2019-08-02,-0.0,-0.0,-0.0,-0.9702058244974332,-0.4286810919733244,0.0,1.0
2019-08-05,-0.0,-0.0,-0.0,-0.9741482581819925,-0.42174996406152665,0.0,1.0
2019-08-06,-0.0,-0.0,-0.0,-0.930979208901042,-0.4262646739899109,0.0,1.0
2019-08-07,-0.0,-0.0,-0.0,-0.9171427899649666,-0.4341068867414356,0.0,1.0
2019-08-08,-0.0,-0.0,-0.0,-0.9171024552681566,-0.42794831508102155,0.0,1.0
2019-08-09,-0.0,-0.0,-0.0,-0.9037438147698628,-0.4303052936233778,0.0,1.0
2019-08-12,-0.0,-0.0,-0.0,-0.9111535594483786,-0.41832836377189714,0.0,1.0
2019-08-13,-0.0,-0.0,-0.0,-0.9099788377014487,-0.4155484756168461,0.0,1.0
2019-08-14,-0.0,-0.0,-0.0,-0.9036976932885128,-0.41460530891387504,0.0,1.0
2019-08-15,-0.0,-0.0,-0.0,-0.8970759432993222,-0.3855600447396654,0.0,1.0
2019-08-16,-0.0,-0.0,-0.0,-0.9043679001622821,-0.38129414184818633,0.0,1.0
2019-08-19,-0.0,-0.0,-0.0,-0.9050869050869051,-0.3699153699153699,0.0,1.0
2019-08-20,-0.0,-0.0,-0.0,-0.8950597789307466,-0.360748928490864,0.0,1.0
2019-08-21,-0.0,-0.0,-0.0,-0.899220264118628,-0.3543291116419525,0.0,1.0
2019-08-22,-0.0,-0.0,-0.0,-0.890136345227917,-0.35980740674076406,0.0,1.0
2019-08-23,-0.0,-0.0,-0.0,-0.8895012710053315,-0.3600656873551842,0.0,1.0
2019-08-26,-0.0,-0.0,-0.0,-0.8810771048349345,-0.348030583357482,0.0,1.0
2019-08-27,-0.0,-0.0,-0.0,-0.8790423162583518,-0.3481291759465479,0.0,1.0
2019-08-28,-0.0,-0.0,-0.0,-0.8923066642908054,-0.33506325730577335,0.0,1.0
2019-08-29,-0.0,-0.0,-0.0,-0.891186047548954,-0.33906507872786473,0.0,1.0
2019-08-30,-0.0,-0.0,-0.0,-0.8917213023669296,-0.3307478608734304,0.0,1.0
2019-09-03,-0.0,-0.0,-0.0,-0.8915397443023902,-0.3319177320733741,0.0,1.0
2019-09-04,-0.0,-0.0,-0.0,-0.8908985867922852,-0.33112612212247805,0.0,1.0
2019-09-05,-0.0,-0.0,-0.0,-0.8846009410413307,-0.3244162672027215,0.0,1.0
2019-09-06,-0.0,-0.0,-0.0,-0.8915452922900646,-0.31192296674966397,0.0,1.0
2019-09-09,-0.0,-0.0,-0.0,-0.8894053887334494,-0.3136745169747307,0.0,1.0
2019-09-10,-0.0,-0.0,-0.0,-0.9161814786334175,-0.28091837855651985,0.0,1.0
2019-09-11,-0.0,-0.0,-0.0,-0.8979915433403806,-0.3042635658914729,0.0,1.0
2019-09-12,-0.0,-0.0,-0.0,-0.898003214230676,-0.3035466613829998,0.0,1.0
2019-09-13,-0.0,-0.0,-0.0,-0.8987302774904826,-0.3018506700701978,0.0,1.0
2019-09-16,-0.0,-0.0,-0.0,-0.9005813185361343,-0.3013828334874708,0.0,1.0
2019-09-17,-0.0,-0.0,-0.0,-0.9004227957368096,-0.30163833348013736,0.0,1.0
2019-09-18,-0.0,-0.0,-0.0,-0.9040767386091128,-0.2959760631861484,0.0,1.0
2019-09-19,-0.0,-0.0,-0.0,-0.9009613480872034,-0.29891985832765033,0.0,1.0
2019-09-20,-0.0,-0.0,-0.015840235516400465,-0.8855153019750861,-0.29562581013687195,0.0,1.0
2019-09-23,-0.0,-0.0,-0.01826694803481931,-0.8806823177701574,-0.2992174448254638,0.0,1.0
2019-09-24,-0.0,-0.0,-0.019388876676192567,-0.8794240492415916,-0.2994504286656408,0.0,1.0
2019-09-25,-0.0,-0.0,-0.016672516672516673,-0.8808134433134432,-0.29626623376623373,0.0,1.0
2019-09-26,-0.0,-0.0,-0.03973701161680105,-0.9176162235401257,-0.2638324337531374,0.0,1.0
2019-09-27,-0.0,-0.0,-0.04384692625237086,-0.9194689278143479,-0.2680798839674216,0.0,1.0
2019-09-30,-0.0,-0.0,-0.05446618222470654,-0.9152375628842929,-0.26618222470653996,0.0,1.0
2019-10-01,-0.0,-0.0,-0.05770004920159234,-0.9129131815538758,-0.26582278481012656,0.0,1.0
2019-10-02,-0.0,-0.0,-0.08231035568146049,-0.9113943972300913,-0.25459777867709876,0.0,1.0
2019-10-03,-0.0,-0.0,-0.07856406579124278,-0.9133688880921437,-0.24891318962040065,0.0,1.0
2019-10-04,-0.0,-0.0,-0.10132030216762682,-0.8856560041245433,-0.25462329918629933,0.0,1.0
2019-10-07,-0.0,-0.0,-0.10810205407342696,-0.8780771901529916,-0.2538359877248393,0.0,1.0
2019-10-08,-0.0,-0.0,-0.10070136912631367,-0.8851592085508773,-0.2549353530373989,0.0,1.0
2019-10-09,-0.0,-0.0,-0.1214620062119953,-0.8335447744870729,-0.2322936261428759,0.0,1.0
2019-10-10,-0.0,-0.0,-0.16626730564430245,-0.7869630812921548,-0.26544195953141636,0.0,1.0
2019-10-11,-0.0,-0.0,-0.22310305775764439,-0.7130548708724713,-0.2844358581484689,0.0,1.0
2019-10-14,-0.0,-0.0,-0.23148868104769735,-0.7175926954435387,-0.27252127163263945,0.0,1.0
2019-10-15,-0.0,-0.0,-0.2583709806005846,-0.7056869519000797,-0.25048719992913454,0.0,1.0
