Date,IWF,IWM,MTUM,RCUS,SPY,VLUE,VXX
2019-11-06,-0.0,-1.5233617396414927,-2.427759819766872,1.0,-3.1844450974630227,-1.6597120188069352,0.0
2019-11-07,-0.0,-1.519964768056371,-2.4217067919357995,1.0,-3.1834018398903896,-1.6614797416324134,0.0
2019-11-08,-0.0,-1.5024279060549004,-2.4851848181547913,1.0,-3.2399167575066894,-1.682390248736498,0.0
2019-11-11,-0.0,-1.4493670886075949,-2.5606210443037973,1.0,-3.1910601265822787,-1.6882911392405064,0.0
2019-11-12,-0.0,-1.4204489271235043,-2.5698605754968855,1.0,-3.1990507267873034,-1.6988035202214973,0.0
2019-11-13,-0.0,-1.4422489305357507,-2.8414137298838864,1.0,-3.200753717661438,-1.7010592788755345,0.0
2019-11-14,-0.0,-1.4400733795352632,-2.842641663269466,1.0,-3.1949653485527922,-1.7140236445169181,0.0
2019-11-15,-0.0,-1.433425160697888,-2.8742985409652078,1.0,-3.1794714825017856,-1.7157432915008672,0.0
2019-11-18,-0.0,-1.4606580829756797,-2.9034334763948495,1.0,-3.1693235234007764,-1.685366850602902,0.0
2019-11-19,-0.0,-1.6679361049402306,-2.9282767375436367,1.0,-3.2306146196974503,-1.751719030995451,0.0
2019-11-20,-0.0,-1.6872353937341238,-2.9527942421676547,1.0,-3.221740050804403,-1.7225867908552077,0.0
2019-11-21,-0.0,-1.6097404677987823,-3.12335789810958,1.0,-3.1510199722311225,-1.7962191605254725,0.0
2019-11-22,-0.0,-1.5946811919256647,-3.079461710990067,1.0,-3.1636227704795465,-1.8425718252696786,0.0
2019-11-25,-0.0,-1.5963829326402426,-3.126705653021442,1.0,-3.2162659735759145,-1.890296729478016,0.0
2019-11-26,-0.0,-1.5977472110906532,-3.131159969673996,1.0,-3.208816202751002,-1.892992526806022,0.0
2019-11-27,-0.0,-1.6506789312308368,-3.096911957950066,1.0,-3.232807709154621,-1.969995619798511,0.0
2019-11-29,-0.0,-1.6300731869594145,-3.2379685074295854,1.0,-3.318252384120648,-1.9026391661122202,0.0
2019-12-02,-0.0,-1.6669690441093095,-3.408889896813698,1.0,-3.3511736024492573,-1.9121215557319424,0.0
2019-12-03,-0.0,-1.6502016129032258,-3.344758064516129,1.0,-3.300291218637993,-1.9054659498207884,0.0
2019-12-04,-0.0,-1.7445823927765238,-3.3813769751693004,1.0,-3.2846501128668173,-1.87607223476298,0.0
2019-12-05,-0.0,-1.7251855287569573,-3.5362940630797777,1.0,-3.3351113172541744,-1.998956400742115,0.0
2019-12-06,-0.0,-1.8713347407928689,-3.5870279146141213,1.0,-3.3908045977011496,-1.8796622097114708,0.0
2019-12-09,-0.0,-1.7046828689982219,-3.6860699466508593,1.0,-3.5075281564908125,-1.957083580320095,0.0
2019-12-10,-0.0,-1.741527100092312,-4.4995384412501656,1.0,-4.03441909534485,-1.9117763418172227,0.0
2019-12-11,-0.0,-1.6989736260880863,-4.443809276341432,1.0,-3.946212810185787,-1.9032090424840848,0.0
2019-12-12,-0.0,-1.650937380436169,-4.33796709603367,1.0,-3.8784593801810994,-1.8859839306210946,0.0
2019-12-13,-0.0,-1.6560224805211392,-4.425724869076511,1.0,-3.859241282411547,-1.832034742623579,0.0
2019-12-16,-0.0,-1.6600588310525644,-4.422176748944878,1.0,-3.8609796649187875,-1.84614400818519,0.0
2019-12-17,-0.06429512516469038,-1.568642951251647,-4.687483530961792,1.0,-4.032279314888011,-1.82266139657444,0.0
2019-12-18,-0.2218280714201253,-1.6178313822868629,-4.048598793898545,1.0,-3.423199716211422,-1.5130660990895115,0.0
2019-12-19,-0.23326210826210828,-1.6404320987654322,-4.06184710351377,1.0,-3.4133428300094972,-1.5219610636277303,0.0
2019-12-20,-0.24310776942355888,-1.6918486692922783,-4.106337271750805,1.0,-3.4100728010502444,-1.4831125432629193,0.0
2019-12-23,-0.23388935557422297,-1.6905076203048122,-4.1472458898355935,1.0,-3.4207368294731793,-1.5081003240129605,0.0
2019-12-24,-0.26234047676378525,-1.703587767878642,-4.118829761618108,1.0,-3.4503973031543467,-1.5043342162292321,0.0
2019-12-26,-0.2524424074297431,-1.7108913279459657,-4.136292365215294,1.0,-3.4556748281268845,-1.5059703292727054,0.0
2019-12-27,-0.28299830467425524,-1.700896100750787,-4.140712036812788,1.0,-3.47069508355534,-1.5142891741341729,0.0
2019-12-30,-0.31772167337480184,-1.702036833760215,-4.183558970606172,1.0,-3.494572508842542,-1.4985973899256007,0.0
2019-12-31,-0.30500426153658833,-1.6717399245099234,-4.203579690734202,1.0,-3.4966516498234506,-1.4988432972117376,0.0
2020-01-02,-0.30193266075118513,-1.6829950164093839,-4.194846237996839,1.0,-3.4831651877962804,-1.4922815120943238,0.0
2020-01-03,-0.23980523432744977,-1.6919050517346317,-4.224589166159465,1.0,-3.4721850273889228,-1.5444917833231893,0.0
2020-01-06,-0.29372004424234976,-1.7210274056777681,-4.251198230306009,1.0,-3.4721641882757774,-1.5514317315964115,0.0
2020-01-07,-0.27406860936923644,-1.7147424074757163,-4.26988811016845,1.0,-3.471166851100455,-1.5657199065535474,0.0
2020-01-08,-0.2747293307086614,-1.7066929133858268,-4.268946850393701,1.0,-3.459276574803149,-1.5935039370078738,0.0
2020-01-09,-0.28346843527388843,-1.7057234094816998,-4.253623188405797,1.0,-3.4449766642102677,-1.5942028985507244,0.0
2020-01-10,-0.3100651345704805,-1.7164802752857318,-4.23374708123387,1.0,-3.422391544795379,-1.6068575642128549,0.0
2020-01-13,-0.31259968102073366,-1.715126978284873,-4.2236535394430135,1.0,-3.4114832535885165,-1.6054471843945528,0.0
2020-01-14,-0.4179589794897448,-1.6844672336168083,-4.338169084542272,1.0,-3.474987493746873,-1.5907953976988494,0.0
2020-01-15,-0.4218926731180093,-1.701646349126555,-4.355158979514893,1.0,-3.475807465125047,-1.6129194420007542,0.0
2020-01-16,-0.4288582183186952,-1.6899623588456714,-4.326474278544542,1.0,-3.4757841907151823,-1.6259723964868258,0.0
2020-01-17,-0.49605814239960583,-1.7152007883715201,-4.152993348115299,1.0,-3.4231337767923136,-1.5309189455530918,0.0
2020-01-21,-0.48354898336414043,-1.7378927911275415,-4.147011706715958,1.0,-3.4209488601355518,-1.5335797905113988,0.0
2020-01-22,-0.4849044978434997,-1.7419593345656195,-4.14245224892175,1.0,-3.4277264325323475,-1.5258163894023413,0.0
2020-01-23,-0.5247035573122529,-1.716403162055336,-4.094491106719367,1.0,-3.4451581027667983,-1.5711462450592886,0.0
2020-01-24,-0.5159980310115678,-1.7104356386906228,-4.0575929116416445,1.0,-3.427762736893921,-1.5943883829682501,0.0
2020-01-27,-0.47209985315712194,-1.7057023984336759,-4.070974057758199,1.0,-3.3836270190895736,-1.604625550660793,0.0
2020-01-28,-0.4037419990152634,-1.8225012309207285,-4.205563761693747,1.0,-3.374076809453471,-1.5033234859675035,0.0
2020-01-29,-0.36533073455962967,-1.840906322329151,-4.185649896455111,1.0,-3.323790961140212,-1.4660738214155196,0.0
2020-01-30,-0.3567863664029215,-1.8477175897748024,-4.18587948874011,1.0,-3.3149117468046256,-1.467559342665855,0.0
2020-01-31,-0.3722832722832723,-1.8625152625152626,-4.178021978021977,1.0,-3.317216117216117,-1.47985347985348,0.0
2020-02-03,-0.34069587934924594,-1.8221113881961764,-4.050231563947275,1.0,-3.210663816648854,-1.4513715710723192,0.0
2020-02-04,-0.32093517534537724,-1.7982052190341244,-4.029755579171094,1.0,-3.1990789939780377,-1.4597945448104854,0.0
2020-02-05,-0.2759860788863109,-1.795939675174014,-3.9448955916473323,1.0,-3.1584686774941995,-1.4256380510440836,0.0
2020-02-06,-0.282186329588015,-1.8323970037453183,-3.9295411985018722,1.0,-3.1877340823970037,-1.4722612359550562,0.0
2020-02-07,-0.2702386523163313,-1.8468647636874125,-3.928755264389331,1.0,-3.183434721572297,-1.4694665418811417,0.0
2020-02-10,-0.27746610565684904,-1.8229312762973353,-3.9332632071061244,1.0,-3.1884057971014492,-1.4655212716222534,0.0
2020-02-11,-0.25938009787928223,-1.819272896760662,-3.91773479375437,1.0,-3.1796783966441393,-1.4761127942204615,0.0
2020-02-12,-0.28193473193473195,-1.805011655011655,-3.903146853146853,1.0,-3.1930069930069926,-1.471911421911422,0.0
2020-02-13,-0.26883481516144125,-1.8256902199344875,-3.946186242395882,1.0,-3.2090547496490407,-1.448993916705662,0.0
2020-02-14,-0.2587175286683829,-1.8472969810437634,-3.97156564474608,1.0,-3.1676807863327876,-1.4561198221390124,0.0
2020-02-18,-0.24384525205158264,-1.860257913247362,-3.96084407971864,1.0,-3.1658851113716295,-1.492614302461899,0.0
2020-02-19,-0.32533072023517884,-1.9439000489955904,-4.178098971092601,1.0,-3.2896864282214597,-1.5117589416952473,0.0
2020-02-20,-0.9666666666666666,-2.0190093708165997,-4.240963855421687,1.0,-3.3906291834002675,-1.7694779116465862,0.0
2020-02-21,-0.942019282271023,-2.042983395822175,-4.248393144081414,1.0,-3.3871183717193363,-1.7699517943224423,0.0
2020-02-24,-0.8852094058717127,-2.1364964519270906,-4.487686099902602,1.0,-3.552942813413107,-1.8515374982607484,0.0
2020-02-25,-0.7228325612177365,-2.194440767703507,-4.381601588352084,1.0,-3.25373924553276,-1.6835208471211116,0.0
2020-02-26,-0.687289088863892,-2.0687414073240844,-4.139482564679415,1.0,-3.0998625171853518,-1.5029371328583927,0.0
2020-02-27,-0.7603945561243601,-2.020227244350106,-4.1112498439255845,1.0,-3.128605319016107,-1.4656011986515172,0.0
2020-02-28,-0.6025211055857522,-2.1939400948305767,-3.692957094946224,1.0,-2.7293859141898924,-1.3460159592922398,0.0
2020-03-02,-0.7356941838649157,-2.083255159474672,-3.7039165103189493,1.0,-2.825281425891182,-1.3781660412757974,0.0
2020-03-03,-0.6293564250587984,-2.1558691468890316,-3.1535172118879626,1.0,-2.50096215522771,-1.2508017960230917,0.0
2020-03-04,-0.48011304165794433,-2.2529830437513083,-3.1967762193845513,1.0,-2.383922964203475,-1.1530249110320283,0.0
2020-03-05,-0.4205347380976046,-2.417552927144419,-2.8672100188848026,1.0,-2.179505019381771,-1.054567140443296,0.0
2020-03-06,-0.4677799405798586,-2.646757504354062,-2.964962606290339,1.0,-2.1532629853498615,-1.0120889253150291,0.0
2020-03-09,-0.4682807232608029,-2.6201859229747675,-2.988967208090714,1.0,-2.147512514046378,-0.9906016957809786,0.0
2020-03-10,-1.0517960812772134,-1.7713171262699563,-2.724056603773585,1.0,-1.9168178519593613,-0.6071298984034833,0.0
2020-03-11,-0.8109100680759584,-2.165621640988893,-2.838050877821569,1.0,-1.7382658545324257,-0.4046040845575063,0.0
2020-03-12,-0.9076063601203266,-1.859905457670821,-2.6901590030081652,1.0,-1.7630425440481308,-0.3740438332617104,0.0
2020-03-13,-1.0897597042513862,-1.3919408502772643,-2.246136783733826,1.0,-1.5535674676524953,-0.11238447319778187,0.0
2020-03-16,-0.814710610932476,-1.6194399785637728,-1.965300107181136,1.0,-1.2993703108252947,-0.0,0.0
2020-03-17,-0.855654930374731,-1.1247594248839576,-1.2410845692290273,1.0,-1.1588361824974527,-0.2802558587116495,0.0
2020-03-18,-0.8442287189271085,-1.2056562482464508,-1.0921946018741933,1.0,-1.1792267549520228,-0.2900510633522249,0.0
2020-03-19,-0.8454575378538512,-1.1154816765415845,-1.054476629361422,1.0,-1.1681479043230196,-0.3025016458196182,0.0
2020-03-20,-0.8507733803049485,-1.0373754610007155,-1.0924203225628888,1.0,-1.183079209555788,-0.3408377827929763,0.0
2020-03-23,-0.8619327223838006,-1.173023102672447,-0.9614772540196456,1.0,-1.1796630631619383,-0.31147451023431927,0.0
2020-03-24,-0.8822114070104445,-1.1919396292448188,-0.9090610816426969,1.0,-1.1596762727620715,-0.3254224312353038,0.0
2020-03-25,-0.8526100307062436,-1.1515864892528147,-0.7315250767656091,1.0,-1.1016376663254863,-0.2802968270214944,0.0
2020-03-26,-0.8606883872944541,-1.1505974874885099,-0.7162189766111736,1.0,-1.0975896231232765,-0.281585129200286,0.0
2020-03-27,-0.8706284909173251,-1.133447390932421,-0.660645096361898,1.0,-1.1160368338952347,-0.25119508881396874,0.0
2020-03-30,-0.8495131010942676,-1.1208713984539704,-0.7062543921293042,1.0,-1.1227286417026403,-0.2201586186125891,0.0
2020-03-31,-0.8310147095487409,-1.132635253054101,-0.6902019446522063,1.0,-1.1070057342308652,-0.22538020443779605,0.0
2020-04-01,-0.83710586142137,-1.145942473065138,-0.6221706039339726,1.0,-1.1066027478501532,-0.23040427004052585,0.0
2020-04-02,-0.885068184047876,-1.0508682429118021,-0.6150299224958304,1.0,-1.1475522417345236,-0.2068085941332287,0.0
2020-04-03,-0.8867878312839856,-1.0506539950031841,-0.6121589183363543,1.0,-1.1476999951011608,-0.20153823543820115,0.0
2020-04-06,-0.8901066640571484,-1.0451609746550543,-0.6075447695469224,1.0,-1.148742538408846,-0.20129171151776104,0.0
2020-04-07,-0.8499191323375511,-1.0020454761678244,-0.5793930168395015,1.0,-1.1447055465702598,-0.18090571781942727,0.0
2020-04-08,-0.8674646875748144,-1.0047881254488868,-0.6095283696432846,1.0,-1.1572420397414411,-0.14910222647833374,0.0
2020-04-09,-0.8726433060369454,-0.981241668253666,-0.6190725576080747,1.0,-1.1531136926299752,-0.13492668063226052,0.0
2020-04-13,-0.8814371825905358,-0.9478380559115288,-0.6224310598509659,1.0,-1.1518344487161234,-0.14276899710475105,0.0
2020-04-14,-0.8826431383710451,-0.8998624353683412,-0.6703666808974906,1.0,-1.148048005312841,-0.14268772828613444,0.0
2020-04-15,-0.843577527241851,-0.9260814189348553,-0.6381433086466343,1.0,-1.1474597858389546,-0.16194160101891597,0.0
2020-04-16,-0.8468426013195098,-0.9254005655042412,-0.6382186616399623,1.0,-1.1521206409048068,-0.1499057492931197,0.0
2020-04-17,-1.4721400778210116,-1.260466926070039,-1.4607003891050583,1.0,-1.5275486381322956,-1.0613229571984435,0.0
2020-04-20,-1.4949250468457214,-1.2386789506558402,-1.4846970643347908,1.0,-1.5348219862585883,-1.0544971892567148,0.0
2020-04-21,-1.5035622015188286,-1.2495106866045562,-1.4918186800281843,1.0,-1.5362874814060907,-1.0477569873952868,0.0
2020-04-22,-1.49084819690007,-1.2538359685333749,-1.4761274242542253,1.0,-1.5304930290521068,-1.037386089259288,0.0
2020-04-23,-1.4837328767123286,-1.261752801992528,-1.4698785803237857,1.0,-1.5287982565379825,-1.0391500622665004,0.0
2020-04-24,-1.483577210460772,-1.2595734744707348,-1.4722914072229139,1.0,-1.5294987546699874,-1.0383717310087173,0.0
2020-04-27,-1.490857946554149,-1.2678543522425376,-1.471167369901547,1.0,-1.5343803719331144,-1.0494608532583216,0.0
2020-04-28,-1.5039893617021276,-1.2495306633291614,-1.4785669586983727,1.0,-1.5428660826032539,-1.0473247809762203,0.0
2020-04-29,-1.5093498161333228,-1.245442453642125,-1.4811047648853766,1.0,-1.5446365699084579,-1.0435020733901885,0.0
2020-04-30,-1.5059134765017117,-1.2177871148459385,-1.4836601307189543,1.0,-1.5448957360722066,-1.0286336756924994,0.0
2020-05-01,-1.5076516740464536,-1.2098966829798803,-1.4830264895517749,1.0,-1.5445506098034645,-1.0229938631243687,0.0
2020-05-04,-1.5088194336995202,-1.194104904842952,-1.4833668574965184,1.0,-1.5443292588581152,-1.0058022590128421,0.0
2020-05-05,-1.5084326164319972,-1.1958069008200525,-1.4806591366238588,1.0,-1.5444066223116197,-1.0071174377224197,0.0
2020-05-06,-1.506767731456416,-1.19614819398252,-1.4776084770670586,1.0,-1.5446670276123444,-1.0093588057854437,0.0
2020-05-07,-1.5079721362229102,-1.1990712074303405,-1.4773219814241485,1.0,-1.5445046439628483,-1.0111455108359133,0.0
2020-05-08,-1.5122877742460656,-1.2015660128692147,-1.4801922629661215,1.0,-1.5498100627955658,-1.008605318241724,0.0
2020-05-11,-1.5183951669119355,-1.1848811091317482,-1.488033459840446,1.0,-1.553791340717218,-1.0002323600030982,0.0
2020-05-12,-1.5183607065385807,-1.1858537341183764,-1.487527114967462,1.0,-1.5541524635884723,-1.001317012705299,0.0
2020-05-13,-1.5163282637226896,-1.1709256542885818,-1.487609048096966,1.0,-1.552613294217556,-0.9926657917084845,0.0
2020-05-14,-1.5312451542874863,-1.162505814855016,-1.507210420220189,1.0,-1.565514033183439,-0.9865870677624438,0.0
2020-05-15,-1.5169406498417846,-1.1626919811684804,-1.497954773481516,1.0,-1.556147256309331,-0.9841012580072549,0.0
2020-05-18,-1.5274759391493324,-1.1740918969264202,-1.5054330953120147,1.0,-1.5642657559764046,-0.9902980440856877,0.0
2020-05-19,-1.551981351981352,-1.1305361305361303,-1.5547785547785546,1.0,-1.5748251748251747,-0.9578865578865579,0.0
2020-05-20,-1.552717391304348,-1.1243788819875777,-1.5565993788819876,1.0,-1.5743788819875775,-0.9558229813664596,0.0
2020-05-21,-1.5552884615384617,-1.116315136476427,-1.5601736972704714,1.0,-1.5749844913151367,-0.9475806451612904,0.0
2020-05-22,-1.554599705494846,-1.1172595520421609,-1.5575447570332481,1.0,-1.573665039138185,-0.9470665736650391,0.0
2020-05-26,-1.5542121987134774,-1.1163295357668759,-1.5564597380454157,1.0,-1.5739750445632796,-0.9492366116407037,0.0
2020-05-27,-1.5706627301685963,-1.1053531194157409,-1.5789759925413722,1.0,-1.5793644627457075,-0.9350477818351333,0.0
2020-05-28,-1.649024624240486,-1.114566677326511,-1.656459865685961,1.0,-1.6451071314358812,-0.9297249760153502,0.0
2020-05-29,-1.6564775546131072,-1.1076258301992477,-1.6643194366647998,1.0,-1.6513563255181243,-0.9222213331199488,0.0
2020-06-01,-1.658821645853346,-1.0998238872878643,-1.6722702529618956,1.0,-1.653698366954851,-0.9205091258405379,0.0
2020-06-02,-1.6609503966663997,-1.1013703021075407,-1.673130859844539,1.0,-1.6556615113390496,-0.9223495472393621,0.0
2020-06-03,-1.661084848970435,-1.1005528403172824,-1.6744651870843683,1.0,-1.6555564457976124,-0.9205191891675347,0.0
2020-06-04,-1.6836281398917696,-1.0965996284629673,-1.7094741943300218,1.0,-1.6725627978353927,-0.9146272514336482,0.0
2020-06-05,-1.683900153485742,-1.098150092899265,-1.710962113256321,1.0,-1.6721059859439373,-0.9130786008562889,0.0
2020-06-08,-1.6927744963184723,-1.0835019014483371,-1.7348490978234483,1.0,-1.67586374302128,-0.9041993688809774,0.0
2020-06-09,-1.6991830461862008,-1.0787025802798673,-1.738655666100461,1.0,-1.6766157081614494,-0.8954946210466715,0.0
2020-06-10,-1.6485826771653542,-1.0450393700787401,-1.6788188976377953,1.0,-1.6178740157480316,-0.8837007874015748,0.0
2020-06-11,-1.6484614779255529,-1.0420240812150785,-1.6800975840088144,1.0,-1.6162744943731804,-0.8828991894231527,0.0
2020-06-12,-1.6321590996685422,-0.9789562938410544,-1.6824944114699758,1.0,-1.594157095506051,-0.8204732906806443,0.0
2020-06-15,-1.6355651436936591,-0.9709530780491563,-1.6881115648355036,1.0,-1.595038138531474,-0.8150859080052393,0.0
2020-06-16,-1.6348314606741574,-0.9665999692165614,-1.6857780514083422,1.0,-1.5945821148222257,-0.8140680313991073,0.0
2020-06-17,-1.6358105506353484,-0.9630342703118984,-1.689410858683096,1.0,-1.5968425105891415,-0.8161725067385446,0.0
2020-06-18,-1.6348448687350836,-0.9630456540149357,-1.6885056586342289,1.0,-1.5959658172299638,-0.8163830933867118,0.0
2020-06-19,-1.6350404312668465,-0.9641894493646516,-1.6886407393145937,1.0,-1.5961494031574894,-0.8172506738544475,0.0
2020-06-22,-1.638466877458163,-0.9658363538212384,-1.6886712423845145,1.0,-1.600293051592504,-0.8185393691678876,0.0
2020-06-23,-1.6374643325364384,-0.9635227886172592,-1.688362767023984,1.0,-1.600987121153698,-0.8215470039330608,0.0
2020-06-24,-1.6380268642890228,-0.96379496680562,-1.6912150687046474,1.0,-1.6024394009572334,-0.8241469816272966,0.0
2020-06-25,-1.6277517833857482,-0.9512924752627138,-1.6853570606734676,1.0,-1.5913170207869907,-0.8147579964715808,0.0
2020-06-26,-1.6269549218031278,-0.9493253603189206,-1.683839313094143,1.0,-1.5908463661453542,-0.8153940509046305,0.0
2020-06-29,-1.6217537427436601,-0.9404980140543843,-1.6812557286892758,1.0,-1.5852428964252978,-0.8094256034219369,0.0
2020-06-30,-1.6233310444800488,-0.9314869916838332,-1.6836804760814832,1.0,-1.5849546044098575,-0.805981536583505,0.0
2020-07-01,-1.6203823596618177,-0.9290121105948663,-1.680021326833727,1.0,-1.58473608043263,-0.8025744534998859,0.0
2020-07-02,-1.6174404398289555,-0.9396762370189371,-1.6779169211973122,1.0,-1.5864386072083079,-0.8144471594379964,0.0
2020-07-06,-1.6165941531180827,-0.9397755896496451,-1.6767422334172966,1.0,-1.5856804824059234,-0.8142126555224792,0.0
2020-07-07,-1.6106154198123999,-0.945397696941966,-1.6697170746587358,1.0,-1.5849157324792191,-0.8153740562800275,0.0
2020-07-08,-1.6169367166004278,-0.944588810761235,-1.6794558239070618,1.0,-1.5895750535004585,-0.8123662488535615,0.0
2020-07-09,-1.6139385602934433,-0.9449793672627236,-1.6775943756686535,1.0,-1.5894849457435425,-0.8156808803301238,0.0
2020-07-10,-1.6167838581473555,-0.94428309385509,-1.6800672577193516,1.0,-1.5895750535004585,-0.8122133904004891,0.0
2020-07-13,-1.6258034894398532,-0.9423783287419651,-1.685873890419345,1.0,-1.5928221610039792,-0.805325987144169,0.0
2020-07-14,-1.6256786724783971,-0.9390532996864726,-1.686166551961459,1.0,-1.5944788560067293,-0.8016364609619944,0.0
2020-07-15,-1.6270836519345466,-0.9355406025386144,-1.688102156293011,1.0,-1.5945863281847377,-0.8010399143599939,0.0
2020-07-16,-1.625562762304464,-0.9271270507439908,-1.687447539107211,1.0,-1.5908431896222817,-0.7996947729874094,0.0
2020-07-17,-1.623140874075204,-0.9270841278315918,-1.6855312333155366,1.0,-1.589428723972237,-0.8020745938524902,0.0
2020-07-20,-1.6336861481822365,-0.936723423838012,-1.69243749041264,1.0,-1.5961803957662217,-0.8109372603159994,0.0
2020-07-21,-1.6266881522406387,-0.9425260896255372,-1.6879220380601596,1.0,-1.5980662983425415,-0.8182934315531001,0.0
2020-07-22,-1.6332411249423695,-0.9396803442446595,-1.69432918395574,1.0,-1.6001997848470877,-0.8165821423082834,0.0
2020-07-23,-1.6324049853823663,-0.9466071703338974,-1.6931066317895058,1.0,-1.5989382981997229,-0.8224342206493306,0.0
2020-07-24,-1.6252594357752324,-0.9512645091859481,-1.6868321930970864,1.0,-1.5965101083865016,-0.827196556230302,0.0
2020-07-27,-1.6262012762358733,-0.9524102406396556,-1.6862458676097487,1.0,-1.597447528254017,-0.8258629968478512,0.0
2020-07-28,-1.6261639091958444,-0.9527510580992689,-1.6843401308195458,1.0,-1.599846094651789,-0.8320892651019622,0.0
2020-07-29,-1.6328251953880677,-0.9611545306817302,-1.6883850499110111,1.0,-1.6064381335603186,-0.8493383889189816,0.0
2020-07-30,-1.6340481535960363,-0.9558721065262831,-1.6904079894712394,1.0,-1.6081907563675775,-0.8532941085391345,0.0
2020-07-31,-1.6355248875794695,-0.9608466428903705,-1.691347495735773,1.0,-1.6090866801054426,-0.8564118467979531,0.0
2020-08-03,-1.633307392996109,-0.9724513618677043,-1.6971984435797665,1.0,-1.6130739299610894,-0.8660700389105058,0.0
2020-08-04,-1.6342830453059318,-0.9714307955783902,-1.69819399034719,1.0,-1.6147438891483732,-0.8658726451813794,0.0
2020-08-05,-1.6340438773922517,-0.9698926404232147,-1.6971370779523887,1.0,-1.6131943363933408,-0.8654115450443443,0.0
2020-08-06,-1.6329989891921313,-0.9664878314283493,-1.6972241660835083,1.0,-1.6123163051084672,-0.8663400979706088,0.0
2020-08-07,-1.6381049175201314,-0.9801422875459308,-1.7024470330701276,1.0,-1.6166836056602298,-0.8806191853647096,0.0
2020-08-10,-1.6373101612650698,-0.9853608893064038,-1.70275559730703,1.0,-1.6186785658368563,-0.8842962267105058,0.0
2020-08-11,-1.637140393509446,-0.9894175746648899,-1.7012620522066317,1.0,-1.6211491730030572,-0.889864388179039,0.0
2020-08-12,-1.63300164538118,-0.9912246337068089,-1.6948993183420829,1.0,-1.6214839771213665,-0.8945389015121836,0.0
2020-08-13,-1.6296180338133999,-0.9926424546023793,-1.6897307451471506,1.0,-1.6193644333124606,-0.8958202880400751,0.0
2020-08-14,-1.6263968117527545,-0.9924982417754162,-1.685707587715871,1.0,-1.615925607564273,-0.8938813784480738,0.0
2020-08-17,-1.6256446319737459,-0.9935927488670103,-1.6847163619315517,1.0,-1.614861697140178,-0.8949054539771839,0.0
2020-08-18,-1.624960925289153,-0.9923413566739607,-1.6836511409815569,1.0,-1.6157392935292278,-0.8982494529540482,0.0
2020-08-19,-1.6257433489827857,-0.9967918622848201,-1.6827073552425664,1.0,-1.6161971830985917,-0.9033646322378717,0.0
2020-08-20,-1.62491197871841,-0.9965573898755966,-1.6821844926062122,1.0,-1.6160707299898287,-0.9043110867694233,0.0
2020-08-21,-1.6247554964400281,-0.9959314607620685,-1.6838275565292231,1.0,-1.6160707299898287,-0.9035286753775135,0.0
2020-08-24,-1.6129482999534235,-0.9825337680484396,-1.679708119857165,1.0,-1.5994410805775503,-0.888216115510014,0.0
2020-08-25,-1.6222430052217285,-0.9865949653183695,-1.6947237160003117,1.0,-1.6045514768919025,-0.8855116514690983,0.0
2020-08-26,-1.6235385814497274,-0.9851130163678878,-1.697739672642245,1.0,-1.6054559625876852,-0.8823850350740453,0.0
2020-08-27,-1.6173994387277828,-0.9916588712192078,-1.694106641721235,1.0,-1.604069223573433,-0.8882132834424695,0.0
2020-08-28,-1.620980330939744,-0.9915704027474241,-1.6977052763034655,1.0,-1.6063846394005619,-0.88854199188261,0.0
2020-08-31,-1.6223940032794566,-0.9915671117357695,-1.6993050675411885,1.0,-1.607167955024596,-0.8877176544077459,0.0
2020-09-01,-1.6268271711092004,-0.9883530055499101,-1.7077307902759322,1.0,-1.6090049245681233,-0.8848589072148831,0.0
2020-09-02,-1.6257044458359422,-0.9870068879148401,-1.7095335003130867,1.0,-1.6116938008766437,-0.8932373199749529,0.0
2020-09-03,-1.6276720695325348,-0.9908386187455956,-1.712551875342573,1.0,-1.6102889358703314,-0.888888888888889,0.0
2020-09-04,-1.5948622717424947,-0.9801145156298361,-1.6798978644382545,1.0,-1.5964871556793565,-0.8862581244196843,0.0
2020-09-08,-1.5908985372649176,-0.9830508474576272,-1.676108660320409,1.0,-1.5953873539199752,-0.8938936614813096,0.0
2020-09-09,-1.5715606224002467,-0.9896780157140658,-1.6500539208134342,1.0,-1.5880449853643508,-0.9037128331535973,0.0
2020-09-10,-1.5631671914599494,-0.9873281621995239,-1.6399662084325322,1.0,-1.5845173181783274,-0.9049996160049152,0.0
2020-09-11,-1.5400075843761851,-0.9805839969662494,-1.6183541903678422,1.0,-1.5546454304133486,-0.8907849829351536,0.0
2020-09-14,-1.5281144147534813,-0.9703424915318027,-1.6051185547610087,1.0,-1.5394053443733535,-0.8843056078283779,0.0
2020-09-15,-1.5275709019784849,-0.9665237342962463,-1.6004664108929512,1.0,-1.5408861806966074,-0.8873091100579252,0.0
2020-09-16,-1.5365909090909091,-0.9749242424242424,-1.604772727272727,1.0,-1.5546212121212122,-0.9048484848484848,0.0
2020-09-17,-1.5328433972270628,-0.9790893249488599,-1.6011819077202818,1.0,-1.5532994923857868,-0.9099174179862111,0.0
2020-09-18,-1.532281314012594,-0.9803505045140732,-1.6033684849404444,1.0,-1.5554206812836657,-0.9151809422653819,0.0
2020-09-21,-1.526909393687079,-0.9803951252743924,-1.5993490273257134,1.0,-1.5494663537960789,-0.9134054954204829,0.0
