Date,IWF,IWM,MTUM,MUA,SPY,VLUE,VXX
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.44655131169763174,-0.14821784546686867,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.45376086886252714,-0.1624268675049294,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-0.4861063576655421,-0.143646408839779,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-0.49395098409363253,-0.14755659153958534,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-0.49800207192541074,-0.14638317465015704,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-0.5070322206576658,-0.14955686242027663,0.0
2019-10-02,-0.0,-0.0,-0.015513046955710335,1.0,-0.5169293831439331,-0.1338354383977072,0.0
2019-10-03,-0.0,-0.0,-0.012526096033402923,1.0,-0.5191205222520463,-0.12524439142393215,0.0
2019-10-04,-0.0,-0.0,-0.01314888142616076,1.0,-0.5208093161579203,-0.1368018311529915,0.0
2019-10-07,-0.0,-0.0,-0.006360494816447138,1.0,-0.5200414016460493,-0.14301931520341896,0.0
2019-10-08,-0.0,-0.0,-0.0026376414810857737,1.0,-0.5233548128610063,-0.1434008881172582,0.0
2019-10-09,-0.0,-0.0,-0.0007815487969137137,1.0,-0.5247351879874288,-0.13735304388313352,0.0
2019-10-10,-0.0,-0.0,-0.030677021779503624,1.0,-0.49714671619111933,-0.16052676008779332,0.0
2019-10-11,-0.0,-0.0013247957606535659,-0.06338638177896291,1.0,-0.45924554579886884,-0.17449938006352225,0.0
2019-10-14,-0.0,-0.0,-0.07401786932205702,1.0,-0.46484108580002725,-0.16624607829764015,0.0
2019-10-15,-0.0,-0.002720599558544223,-0.0939034614923943,1.0,-0.46267303184299224,-0.15177181185086325,0.0
2019-10-16,-0.0,-0.014174503117357306,-0.09358961110537012,1.0,-0.45926767937721746,-0.1552650614859977,0.0
2019-10-17,-0.0,-0.00789823888283991,-0.10419799173882237,1.0,-0.4593767822885882,-0.15680683016193983,0.0
2019-10-18,-0.0,-0.0012057531651020583,-0.09799328223236586,1.0,-0.4671432262509689,-0.1561622599259323,0.0
2019-10-21,-0.0,-0.0,-0.09779217869392116,1.0,-0.46310818496751177,-0.1626135364781717,0.0
2019-10-22,-0.0,-0.0,-0.10537541182590601,1.0,-0.4664123461071614,-0.16223339691347322,0.0
2019-10-23,-0.0,-0.0,-0.09297725024727993,1.0,-0.4703871449147101,-0.17193329515678415,0.0
2019-10-24,-0.0,-0.0,-0.10884758885249347,1.0,-0.47508276550648987,-0.16770306013417646,0.0
2019-10-25,-0.0,-0.0,-0.09703272421170776,1.0,-0.48381326505559263,-0.172863105468065,0.0
2019-10-28,-0.0,-0.0,-0.10188626076542383,1.0,-0.5094841402631254,-0.1498441325137815,0.0
2019-10-29,-0.0,-0.0,-0.129462220165854,1.0,-0.5014770260170125,-0.1486101719044738,0.0
2019-10-30,-0.0,-0.0,-0.12918268546205328,1.0,-0.5016018795386588,-0.14908158906450236,0.0
2019-10-31,-0.0,-0.0,-0.13077457141331245,1.0,-0.5015398857102167,-0.1479002367685543,0.0
2019-11-01,-0.0,-0.0,-0.1336319988576936,1.0,-0.5092187695218376,-0.1420208113945062,0.0
2019-11-04,-0.0,-0.0,-0.13296477931341955,1.0,-0.5111368702630406,-0.13922425323227822,0.0
2019-11-05,-0.0,-0.0,-0.15113897671744753,1.0,-0.5017425984478298,-0.1436116700201207,0.0
2019-11-06,-0.0,-0.0,-0.14994569152787834,1.0,-0.5014482259232441,-0.15888848660391022,0.0
2019-11-07,-0.0,-0.0,-0.1549288111000272,1.0,-0.5001360297451709,-0.15866509476738913,0.0
2019-11-08,-0.0,-0.0,-0.16236357341982033,1.0,-0.5026693147240493,-0.1570067233934005,0.0
2019-11-11,-0.0,-0.0,-0.1598102990878366,1.0,-0.5006541410764255,-0.156594105462078,0.0
2019-11-12,-0.0,-0.0,-0.15755679647852738,1.0,-0.5055568692362261,-0.1558288011350201,0.0
2019-11-13,-0.0,-0.0,-0.20145477545857052,1.0,-0.4957956617181977,-0.16307623618707445,0.0
2019-11-14,-0.0,-0.0,-0.20013018411753766,1.0,-0.4896782592523712,-0.16996466431095408,0.0
2019-11-15,-0.0,-0.0,-0.20366021842036605,1.0,-0.4899362629989937,-0.17005851876700587,0.0
2019-11-18,-0.0,-0.0,-0.20623038826509393,1.0,-0.5040452156818267,-0.1800120978412914,0.0
2019-11-19,-0.0,-0.0008867469879518072,-0.20098313253012048,1.0,-0.5227759036144578,-0.20304578313253008,0.0
2019-11-20,-0.0,-0.0,-0.19757255325717812,1.0,-0.5231359987650509,-0.2088800555727076,0.0
2019-11-21,-0.0,-0.0,-0.23564741211800036,1.0,-0.49847887102789057,-0.2286207776403855,0.0
2019-11-22,-0.0,-0.0,-0.21905261929763153,1.0,-0.48434643954419937,-0.24114261268618983,0.0
2019-11-25,-0.0,-0.0,-0.2368791513829682,1.0,-0.504609893922871,-0.2412610290472886,0.0
2019-11-26,-0.0,-0.0,-0.24524359178474764,1.0,-0.5028856869925171,-0.24201958286896988,0.0
2019-11-27,-0.0,-0.0,-0.24425582313462296,1.0,-0.5000592183181997,-0.22962889853928148,0.0
2019-11-29,-0.0,-0.0,-0.2418326379595371,1.0,-0.4927182555301898,-0.23350783279540266,0.0
2019-12-02,-0.0,-0.0,-0.2650206253362827,1.0,-0.49319463541978037,-0.2345509256491501,0.0
2019-12-03,-0.0,-0.0,-0.25572064198315586,1.0,-0.49527252502780866,-0.23536071825838234,0.0
2019-12-04,-0.0,-0.0,-0.26913693808990563,1.0,-0.49636058230683094,-0.2341825307950728,0.0
2019-12-05,-0.0,-0.0,-0.2911885908209438,1.0,-0.47646654815772466,-0.2523836457659987,0.0
2019-12-06,-0.0,-0.0,-0.30427651810242323,1.0,-0.49936446758784697,-0.24646356964205174,0.0
2019-12-09,-0.0,-0.0,-0.3358183950410454,1.0,-0.5068269391857932,-0.2515287317808678,0.0
2019-12-10,-0.0,-0.0,-0.45407801823624855,1.0,-0.6007906944857059,-0.23037546561850133,0.0
2019-12-11,-0.0,-0.0,-0.4568701066800971,1.0,-0.6006593104711323,-0.23172015933336387,0.0
2019-12-12,-0.0,-0.0,-0.45555708201676054,1.0,-0.6016165224160828,-0.23251820304986948,0.0
2019-12-13,-0.0,-0.0,-0.4856534383658888,1.0,-0.5880601799903821,-0.21624035356889326,0.0
2019-12-16,-0.0,-0.0,-0.4938249386993004,1.0,-0.5749443232177806,-0.18077520077385104,0.0
2019-12-17,-0.0,-0.0,-0.5148404622475563,1.0,-0.573690187259246,-0.13809534412504731,0.0
2019-12-18,-0.0,-0.0,-0.5618708882534812,1.0,-0.6056907734151614,-0.15712392774949438,0.0
2019-12-19,-0.0,-0.0,-0.5542965498103783,1.0,-0.6063731384700768,-0.15178984367773565,0.0
2019-12-20,-0.0,-0.0,-0.5590240734727956,1.0,-0.6096525812885569,-0.15054037756853286,0.0
2019-12-23,-0.0,-0.0,-0.5542754441346576,1.0,-0.5978939606903385,-0.15203115279153898,0.0
2019-12-24,-0.0,-0.0,-0.5581373905025357,1.0,-0.5946288612263716,-0.1524435223605348,0.0
2019-12-26,-0.0,-0.0,-0.5627324600919444,1.0,-0.5924411486127475,-0.15501189733638276,0.0
2019-12-27,-0.0,-0.0,-0.5635221287997783,1.0,-0.590432412454957,-0.15591795250854662,0.0
2019-12-30,-0.0,-0.0,-0.5908995400742418,1.0,-0.6085728293605398,-0.13517614923073332,0.0
2019-12-31,-0.0,-0.0,-0.5895425743490125,1.0,-0.5914620045326302,-0.13153878173997502,0.0
2020-01-02,-0.0,-0.0,-0.5916419570051891,1.0,-0.5922210896960711,-0.1326445515196442,0.0
2020-01-03,-0.0,-0.0,-0.5884919805955945,1.0,-0.5924610635285379,-0.14017129726342176,0.0
2020-01-06,-0.0,-0.0,-0.5861127319407166,1.0,-0.599439841288365,-0.1484187186369471,0.0
2020-01-07,-0.0,-0.0,-0.5902899464965772,1.0,-0.5935608981098572,-0.15254316487932526,0.0
2020-01-08,-0.0,-0.0,-0.5913067889393159,1.0,-0.5850605904646048,-0.16303279839049267,0.0
2020-01-09,-0.0,-0.0,-0.590302178496135,1.0,-0.5848676505036309,-0.16727570859686108,0.0
2020-01-10,-0.0,-0.0,-0.5939351364008898,1.0,-0.5815009951996254,-0.16621004566210046,0.0
2020-01-13,-0.0,-0.0,-0.6032611249471359,1.0,-0.5807057939006626,-0.16552323669000515,0.0
2020-01-14,-0.0,-0.0,-0.6321295025323046,1.0,-0.5943815970085672,-0.14015241160600178,0.0
2020-01-15,-0.0,-0.0,-0.6337504147115977,1.0,-0.5946490354993127,-0.14135741030380586,0.0
2020-01-16,-0.0,-0.0,-0.6299260938348563,1.0,-0.5981440816037401,-0.13314915822530757,0.0
2020-01-17,-0.0,-0.0,-0.6216279891624454,1.0,-0.606172694074685,-0.12818942160442925,0.0
2020-01-21,-0.0,-0.0,-0.6215178844750041,1.0,-0.604422257282125,-0.12880589634304282,0.0
2020-01-22,-0.0,-0.0,-0.6181222913133597,1.0,-0.6083945732052006,-0.12886282268701715,0.0
2020-01-23,-0.0,-0.0,-0.6180299157436334,1.0,-0.6080422228533561,-0.1406797311369876,0.0
2020-01-24,-0.0,-0.0,-0.6165684115822619,1.0,-0.6079740511873476,-0.14307360844756964,0.0
2020-01-27,-0.0,-0.0,-0.6171187120836579,1.0,-0.6009253357883059,-0.142506432500059,0.0
2020-01-28,-0.0,-0.0,-0.6279518298993321,1.0,-0.5941057484241227,-0.13002163891240945,0.0
2020-01-29,-0.0,-0.0,-0.6532561574007908,1.0,-0.5968510313944071,-0.13184221809346863,0.0
2020-01-30,-0.0,-0.0,-0.6516682917548574,1.0,-0.5954243858355728,-0.1310851625484554,0.0
2020-01-31,-0.0,-0.0,-0.6589735004304984,1.0,-0.598081890366402,-0.1345785898785038,0.0
2020-02-03,-0.0,-0.0,-0.646735541088782,1.0,-0.5835927917728088,-0.12836116614774978,0.0
2020-02-04,-0.0,-0.0,-0.6440550216694931,1.0,-0.5824853966459393,-0.1288392688901451,0.0
2020-02-05,-0.0,-0.0,-0.643391288091232,1.0,-0.5704804636380632,-0.12301364741073097,0.0
2020-02-06,-0.0,-0.0,-0.644018000792781,1.0,-0.5676312169188799,-0.12003637465898757,0.0
2020-02-07,-0.0,-0.0,-0.6425341475921869,1.0,-0.5670131928581418,-0.12134632418069088,0.0
2020-02-10,-0.0,-0.0,-0.647479158396189,1.0,-0.5708381010204796,-0.11687644490110453,0.0
2020-02-11,-0.0,-0.0,-0.6431346999557903,1.0,-0.5591130139376876,-0.1245782627917258,0.0
2020-02-12,-0.0,-0.0,-0.6471824572055767,1.0,-0.5713785292263143,-0.11674178557249948,0.0
2020-02-13,-0.0,-0.0,-0.6470078869152097,1.0,-0.5767745559222074,-0.11654847995506563,0.0
2020-02-14,-0.0,-0.0,-0.6482171742035304,1.0,-0.5758492158379632,-0.12021473615115924,0.0
2020-02-18,-0.0,-0.0,-0.6510437839259666,1.0,-0.5777278270642531,-0.16246203878619767,0.0
2020-02-19,-0.0,-0.0,-0.6580400441734288,1.0,-0.5775675805444854,-0.16512219714793294,0.0
2020-02-20,-0.0,-0.0,-0.6550620729477432,1.0,-0.5841112501202964,-0.1667308247521894,0.0
2020-02-21,-0.0,-0.0,-0.6561905907832992,1.0,-0.5812296955841656,-0.16902899771387317,0.0
2020-02-24,-0.0,-0.0,-0.6576715497301464,1.0,-0.5829799537393986,-0.16875481881264456,0.0
2020-02-25,-0.0,-0.0,-0.6500407687827606,1.0,-0.5113337216074548,-0.16827023878858474,0.0
2020-02-26,-0.0,-0.0,-0.623459298388189,1.0,-0.502979818501964,-0.13097656779087094,0.0
2020-02-27,-0.0,-0.0,-0.6201681429891586,1.0,-0.5073139946356526,-0.12644533098924876,0.0
2020-02-28,-0.0,-0.02293139690426142,-0.5518822854958915,1.0,-0.4174575875321146,-0.13100622120304903,0.0
2020-03-02,-0.0,-0.031131472405710632,-0.5607074366077136,1.0,-0.4099936075005327,-0.12900063924994673,0.0
2020-03-03,-0.0,-0.08016622286774792,-0.46770354232227873,1.0,-0.3618171548454773,-0.10758089243928025,0.0
2020-03-04,-0.0,-0.11963233090218804,-0.4943151163952443,1.0,-0.31026076531121993,-0.07401338795084424,0.0
2020-03-05,-0.0,-0.17616052019006945,-0.42842577095477197,1.0,-0.2708297262461284,-0.048363825243839094,0.0
2020-03-06,-0.0,-0.2100902753970975,-0.4098198301146536,1.0,-0.25200929417590373,-0.03262484287509999,0.0
2020-03-09,-0.0,-0.19850342964040743,-0.4063982162090664,1.0,-0.24863475746867975,-0.03607263657149336,0.0
2020-03-10,-0.0,-0.13731279188362233,-0.36727682645337917,1.0,-0.24036001216740926,-0.044357363966575414,0.0
2020-03-11,-0.0,-0.22078880764904388,-0.3759139482564679,1.0,-0.1608900449943757,-0.0,0.0
2020-03-12,-0.0,-0.2133421630476456,-0.36837335749886724,1.0,-0.16099125161200378,-0.0,0.0
2020-03-13,-0.0027012845676973006,-0.24400956138134755,-0.4197485278970791,1.0,-0.221291563829994,-0.055619254911868164,0.0
2020-03-16,-0.0,-0.283190165598391,-0.3836582019134979,1.0,-0.19757147422040938,-0.01524407435950452,0.0
2020-03-17,-0.07630304277084775,-0.22436460885339715,-0.29509453722578594,1.0,-0.2076265639318509,-0.06680256587683044,0.0
2020-03-18,-0.07274236694031916,-0.2329858869108016,-0.26552901023890785,1.0,-0.20483350244442394,-0.06875749469606124,0.0
2020-03-19,-0.07243705309214657,-0.3533737111835842,-0.33267162274393824,1.0,-0.2537930196284968,-0.013389511211943202,0.0
2020-03-20,-0.0723437087571826,-0.31337434772898015,-0.35107916590526084,1.0,-0.26031958741954475,-0.033319120423950785,0.0
2020-03-23,-0.1091535971071774,-0.4337131564562923,-0.2664718496404995,1.0,-0.29291931211369465,-0.0,0.0
2020-03-24,-0.12125534950071326,-0.44170093144247713,-0.24322396576319544,1.0,-0.2852647478392213,-0.006398422421750441,0.0
2020-03-25,-0.12384588964987776,-0.4380265470634584,-0.18283936400185868,1.0,-0.2756126633937411,-0.0,0.0
2020-03-26,-0.11051626826029216,-0.4432063413014608,-0.22327357237715803,1.0,-0.2980370185922975,-0.0,0.0
2020-03-27,-0.10782215155036388,-0.4344688398263103,-0.20055857949564754,1.0,-0.29578211322447145,-0.0,0.0
2020-03-30,-0.08636670554293781,-0.4228919853497841,-0.23732940478382747,1.0,-0.29953143862664455,-0.0,0.0
2020-03-31,-0.08498763110011653,-0.4230368204771737,-0.2381575450289289,1.0,-0.2982847095864085,-0.0,0.0
2020-04-01,-0.08333333333333333,-0.4258192367410313,-0.23923347225627195,1.0,-0.2946187791125276,-0.0,0.0
2020-04-02,-0.07919311898423101,-0.43266434568912554,-0.24093794798279747,1.0,-0.2951464263772271,-0.0,0.0
2020-04-03,-0.07642608873441013,-0.4394806787977919,-0.2432017992230628,1.0,-0.28548354119811903,-0.0,0.0
2020-04-06,-0.07730269893926363,-0.44307244952287345,-0.24310930908793055,1.0,-0.28426915673506165,-0.0,0.0
2020-04-07,-0.06188611027417897,-0.42526865521743495,-0.2346690770312343,1.0,-0.2868132971778648,-0.0,0.0
2020-04-08,-0.06180159176782699,-0.42758662271886805,-0.23092692338612428,1.0,-0.2894927244955382,-0.0,0.0
2020-04-09,-0.06359029822347734,-0.41759298203448897,-0.23499369104127862,1.0,-0.28666706723547436,-0.0,0.0
2020-04-13,-0.06170340681362726,-0.4230060120240481,-0.23296593186372747,1.0,-0.2863326653306613,-0.0,0.0
2020-04-14,-0.06800987337199736,-0.40753747667114854,-0.24615199373883728,1.0,-0.28508358250888,-0.0,0.0
2020-04-15,-0.06167180431562512,-0.4125065054645903,-0.24192321550102083,1.0,-0.2855798871051683,-0.0,0.0
2020-04-16,-0.06558523283456859,-0.40178196855584636,-0.24683860399144977,1.0,-0.2835167908584214,-0.0,0.0
2020-04-17,-0.06288843148618133,-0.41008373134030096,-0.24040286964688956,1.0,-0.2849863112247956,-0.0,0.0
2020-04-20,-0.07733769863451248,-0.3861894114828715,-0.2528547472650323,1.0,-0.27996486464904574,-0.0,0.0
2020-04-21,-0.08095742342810333,-0.38748476553915007,-0.25196299774230285,1.0,-0.2775568919701904,-0.0,0.0
2020-04-22,-0.07238909886612292,-0.39472846628207675,-0.24511637159339564,1.0,-0.2770041774418142,-0.0,0.0
2020-04-23,-0.06574428806796752,-0.4021279552176588,-0.24084403596879525,1.0,-0.27631657303928375,-0.0,0.0
2020-04-24,-0.0679054054054054,-0.3969594594594595,-0.2439785373608903,1.0,-0.2784578696343402,-0.0,0.0
2020-04-27,-0.07986533059744606,-0.3985098711078351,-0.2332410303404586,1.0,-0.280534693308365,-0.0,0.0
2020-04-28,-0.09258004066823493,-0.37570272317690684,-0.23621466448706194,1.0,-0.2890434990630358,-0.0,0.0
2020-04-29,-0.0886164274322169,-0.38315390749601275,-0.23265550239234448,1.0,-0.28919457735247206,-0.0,0.0
2020-04-30,-0.08753927534502645,-0.370043352026409,-0.23720319770910392,1.0,-0.2938392395497753,-0.0,0.0
2020-05-01,-0.09324241038589234,-0.3641026660569792,-0.23539235372472614,1.0,-0.29537366548042704,-0.0,0.0
2020-05-04,-0.09264143086593563,-0.35232297594733397,-0.2391187959786639,1.0,-0.2988241359481271,-0.0,0.0
2020-05-05,-0.0939187043505875,-0.3531875198475707,-0.2406319466497301,1.0,-0.29701889488726585,-0.0,0.0
2020-05-06,-0.09380084930745723,-0.3539111799023693,-0.23923482954319955,1.0,-0.2974163590903679,-0.0,0.0
2020-05-07,-0.09964639040088998,-0.3555365727680877,-0.23719655131312328,1.0,-0.29419126703484444,-0.0,0.0
2020-05-08,-0.09893143719710812,-0.35604194804163025,-0.23736791928179868,1.0,-0.29385477079526495,-0.0,0.0
2020-05-11,-0.1015741310518689,-0.34513766202830654,-0.24153879746709805,1.0,-0.29676241141790893,-0.0,0.0
2020-05-12,-0.10085785773859168,-0.3485047063028714,-0.23587116247666703,1.0,-0.3005480757774336,-0.0,0.0
2020-05-13,-0.09908071482347347,-0.3389864088441574,-0.2383999683005112,1.0,-0.3047509608907557,-0.0,0.0
2020-05-14,-0.09943187441851258,-0.3334521052319021,-0.24039432270324843,1.0,-0.3062533404596472,-0.0,0.0
2020-05-15,-0.10362776337403763,-0.3329111168286263,-0.24115819264947455,1.0,-0.3014230015635205,-0.0,0.0
2020-05-18,-0.10824578790882063,-0.3341922695738355,-0.2367492566897919,1.0,-0.3029732408325075,-0.0,0.0
2020-05-19,-0.11210922041946975,-0.3059556786703601,-0.26210922041946977,1.0,-0.2984566679857539,-0.0,0.0
2020-05-20,-0.11248467107084931,-0.30284030222714503,-0.2639938288698129,1.0,-0.29860753985521576,-0.0,0.0
2020-05-21,-0.10845370589628227,-0.29850422290630674,-0.26754282105927857,1.0,-0.2988002210119189,-0.0,0.0
2020-05-22,-0.10840782178022457,-0.30225537204759373,-0.26494208646579454,1.0,-0.29757887882554906,-0.0,0.0
2020-05-26,-0.10924751575495367,-0.30310752879353603,-0.2662241450838618,1.0,-0.2969635907465576,-0.0,0.0
2020-05-27,-0.11461131300363406,-0.2946555537999684,-0.27170564070153264,1.0,-0.29406304313477644,-0.0,0.0
2020-05-28,-0.11702295495779759,-0.29271515342746707,-0.27110120691015227,1.0,-0.2912360968683443,-0.0,0.0
2020-05-29,-0.11963789124903852,-0.287517503895233,-0.27333688341912704,1.0,-0.291777606847721,-0.0,0.0
2020-06-01,-0.12033915015281475,-0.2882579118603963,-0.27342995169082124,1.0,-0.28977620033520657,-0.0,0.0
2020-06-02,-0.11990223326040252,-0.28831332663158105,-0.27384542605404766,1.0,-0.28904263497132043,-0.0,0.0
2020-06-03,-0.11899178211773052,-0.2882368011351319,-0.2765898744654435,1.0,-0.2868967148178073,-0.0,0.0
2020-06-04,-0.11932445215197855,-0.2840532870881286,-0.2822205580955384,1.0,-0.2850780387829103,-0.0,0.0
2020-06-05,-0.11791709354559067,-0.2845771928441958,-0.2802230278193711,1.0,-0.2874931042635353,-0.0,0.0
2020-06-08,-0.1177555786705395,-0.2838498223853355,-0.28396757796400607,1.0,-0.2770199988224442,-0.0,0.0
2020-06-09,-0.12033252102822106,-0.28376306894112097,-0.2835468909676912,1.0,-0.27761182296989234,-0.0,0.0
2020-06-10,-0.11963377016327091,-0.28229561663752284,-0.2865984242686209,1.0,-0.27624417942118396,-0.0,0.0
2020-06-11,-0.11968565815324166,-0.2818467583497053,-0.2862671905697446,1.0,-0.2768565815324165,-0.0,0.0
2020-06-12,-0.12152560899437852,-0.2667473454091193,-0.2937812304809494,1.0,-0.2698508744534666,-0.0,0.0
2020-06-15,-0.12051812258593111,-0.2664351761538762,-0.29433108345363035,1.0,-0.26945885841363976,-0.0,0.0
2020-06-16,-0.12166981738808444,-0.26101615637972364,-0.29518037068075076,1.0,-0.271014012589893,-0.0,0.0
2020-06-17,-0.12081085817771112,-0.25986797265982514,-0.2956399820847857,1.0,-0.270967616302845,-0.0,0.0
2020-06-18,-0.12055135892843237,-0.26033797990810686,-0.2951872907094463,1.0,-0.2707927731485087,-0.0,0.0
2020-06-19,-0.12104453488598522,-0.26076373337487585,-0.2949389519599634,1.0,-0.2705586820633653,-0.0,0.0
2020-06-22,-0.12127170781091816,-0.2606494821275602,-0.2958687018145004,1.0,-0.26909897983023134,-0.0,0.0
2020-06-23,-0.11988708264382361,-0.25978779324442713,-0.2959408157305558,1.0,-0.27121580842986465,-0.0,0.0
2020-06-24,-0.1210610368870019,-0.2595138861839286,-0.2951933938378842,1.0,-0.27178358586842205,-0.0,0.0
2020-06-25,-0.11769163509180995,-0.25687360341979987,-0.2991159040124356,1.0,-0.2694063926940639,-0.0,0.0
2020-06-26,-0.11803208639241736,-0.2553509691955095,-0.298857941964806,1.0,-0.270034572505147,-0.0,0.0
2020-06-29,-0.11488883289073254,-0.2546860764891741,-0.3005679505320902,1.0,-0.26825486053228403,-0.0,0.0
2020-06-30,-0.1158057951351875,-0.2522918887489098,-0.30130826630487445,1.0,-0.2687663533288109,-0.0,0.0
2020-07-01,-0.1140632867268291,-0.25250784306131147,-0.2990046090088695,1.0,-0.2709632441225454,-0.0,0.0
2020-07-02,-0.11457183256822981,-0.25246479555271467,-0.29932012319135337,1.0,-0.27061421349293974,-0.0,0.0
2020-07-06,-0.11501065272128608,-0.25243075731164055,-0.29893472787139264,1.0,-0.2704822777454968,-0.0,0.0
2020-07-07,-0.11119710543118627,-0.2565060077781862,-0.29557107753032913,1.0,-0.2715786622293598,-0.0,0.0
2020-07-08,-0.11242637941723498,-0.25151115933044016,-0.302134996900186,1.0,-0.27129184748915064,-0.0,0.0
2020-07-09,-0.11134787493704235,-0.2525667351129363,-0.3011700437797838,1.0,-0.27209329355701056,-0.0,0.0
2020-07-10,-0.11286480624358503,-0.25373278850436704,-0.3004047485330287,1.0,-0.26959350853070474,-0.0,0.0
2020-07-13,-0.11635518543623512,-0.25186404570543236,-0.3003970175268713,1.0,-0.2680546141183306,-0.0,0.0
2020-07-14,-0.10972520353503123,-0.25406586606331344,-0.29738353541799617,1.0,-0.2726305815010346,-0.0,0.0
2020-07-15,-0.11138403218319665,-0.250967043168807,-0.2995899736964258,1.0,-0.27214528856568154,-0.0,0.0
2020-07-16,-0.11557292976989918,-0.24465388113715092,-0.299769705648985,1.0,-0.2752307781626768,-0.0,0.0
2020-07-17,-0.11666892506630015,-0.2451073385082948,-0.30035424611393946,1.0,-0.27364060473489615,-0.0,0.0
2020-07-20,-0.1255031599416626,-0.2434807972775887,-0.30117647058823527,1.0,-0.2744190568789499,-0.0,0.0
2020-07-21,-0.1182634730538922,-0.24813360292402206,-0.2983319076133447,1.0,-0.2794151955828602,-0.0,0.0
2020-07-22,-0.11870168214133094,-0.24847519521386113,-0.29754088807738627,1.0,-0.2777087137251855,-0.0,0.0
2020-07-23,-0.12092742798233842,-0.24899340608041085,-0.2979518001984012,1.0,-0.27721693800937547,-0.0,0.0
2020-07-24,-0.1162157960199005,-0.2537507773631841,-0.29561178482587064,1.0,-0.27782960199004975,-0.0,0.0
2020-07-27,-0.1190781796966161,-0.25200311162971606,-0.2938350836250486,1.0,-0.27985219758848695,-0.0,0.0
2020-07-28,-0.12058531649510615,-0.2505886244673192,-0.29244420229223017,1.0,-0.2822478644120566,-0.0,0.0
2020-07-29,-0.12602531052261542,-0.24886727599406291,-0.29122724787126003,1.0,-0.28685258964143423,-0.0,0.0
2020-07-30,-0.125907848496681,-0.24769621241702464,-0.2914096056228036,1.0,-0.2873291682936353,-0.0,0.0
2020-07-31,-0.12540287137415762,-0.2503174138099423,-0.2910831135853111,1.0,-0.2864928215646059,-0.0,0.0
2020-08-03,-0.12471916697598998,-0.25119659288491214,-0.29134350518686386,1.0,-0.28634223533319003,-0.0,0.0
2020-08-04,-0.12475820160612752,-0.25068875906133375,-0.2908419468922801,1.0,-0.28765704683561616,-0.0,0.0
2020-08-05,-0.12493154971446453,-0.25154502073065793,-0.29155910193225376,1.0,-0.28772588594226706,-0.0,0.0
2020-08-06,-0.12548168143497057,-0.24883125012225418,-0.29313616180584084,1.0,-0.2886176476341373,-0.0,0.0
2020-08-07,-0.13014303372770616,-0.2514372044656346,-0.2927776796750839,1.0,-0.28769596013106524,-0.0,0.0
2020-08-10,-0.12902339456743603,-0.25276731040979744,-0.29288349819437903,1.0,-0.28797691945360343,-0.0,0.0
2020-08-11,-0.1293893654189648,-0.2541464659351876,-0.29183268887275016,1.0,-0.28745559110448116,-0.0,0.0
2020-08-12,-0.12763955061466975,-0.2551614610905241,-0.2882183400976413,1.0,-0.2896496284532282,-0.0,0.0
2020-08-13,-0.12568819922020416,-0.2611728286212504,-0.2803934246360626,1.0,-0.292031583690903,-0.0,0.0
2020-08-14,-0.1246448933210556,-0.2614172919809565,-0.2796967144060657,1.0,-0.29346995552594973,-0.0,0.0
2020-08-17,-0.12719830793936782,-0.26499157886490937,-0.27727076886921787,1.0,-0.28894285378559403,-0.0,0.0
2020-08-18,-0.12766624228772894,-0.2651258446773088,-0.2721378905102341,1.0,-0.29370286945450985,-0.0,0.0
2020-08-19,-0.12984594880639724,-0.26370977225510567,-0.2723335031947003,1.0,-0.29404962565167964,-0.0,0.0
2020-08-20,-0.12801535087719298,-0.26335369674185466,-0.2719102443609023,1.0,-0.29474075814536344,-0.0,0.0
2020-08-21,-0.12437908241092033,-0.26886220518637305,-0.26516603434114283,1.0,-0.29725818437830015,-0.0,0.0
2020-08-24,-0.12422761048103248,-0.26937817755181853,-0.26435275713727024,1.0,-0.29745795854517015,-0.0,0.0
2020-08-25,-0.12364845048391829,-0.2720891582754913,-0.26508945155929226,1.0,-0.2943982794017011,-0.0,0.0
2020-08-26,-0.12124291577095954,-0.27158491303498145,-0.2675200312683213,1.0,-0.29392222005081103,-0.0,0.0
2020-08-27,-0.11925584664037792,-0.2736696208956389,-0.26511927536797714,1.0,-0.2940889392105571,-0.0,0.0
2020-08-28,-0.12067889192352713,-0.2698985563792431,-0.2665431135388217,1.0,-0.29371829886851347,-0.0,0.0
2020-08-31,-0.12047370063992507,-0.26888559388169186,-0.2683783361947869,1.0,-0.2932534727641642,-0.0,0.0
2020-09-01,-0.12036440959013675,-0.2685667466494996,-0.27069311952556524,1.0,-0.29117652796472954,-0.0,0.0
2020-09-02,-0.11689044561198676,-0.27090873710838687,-0.2693130959330609,1.0,-0.2887915936952714,-0.0,0.0
2020-09-03,-0.12085386518123209,-0.26841049412772916,-0.26644333209979937,1.0,-0.2919774847593634,-0.0,0.0
2020-09-04,-0.10610720987367729,-0.27386686785444836,-0.25813939991875107,1.0,-0.2964037684019113,-0.0,0.0
