Date,FOCS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-07,1.0,-0.0,-0.6793246753246753,-1.006961038961039,-1.4294545454545455,-1.079064935064935,0.0
2020-01-08,1.0,-0.0,-0.6734036473216606,-1.0102873175040266,-1.4251052112017455,-1.0868187249961032,0.0
2020-01-09,1.0,-0.0,-0.6802809573361082,-1.0102497398543184,-1.423777315296566,-1.0886056191467222,0.0
2020-01-10,1.0,-0.0,-0.6799354771568322,-1.0201373712144866,-1.4213237589759602,-1.082006452284317,0.0
2020-01-13,1.0,-0.0,-0.6842077840879487,-1.0263637784608972,-1.4223935809930706,-1.077267753868598,0.0
2020-01-14,1.0,-0.014494270315525089,-0.6724399560462562,-1.079169064936424,-1.4425723405368636,-1.0239652556119512,0.0
2020-01-15,1.0,-0.05062231984102081,-0.6678171739357808,-1.0686120698671686,-1.4403828051459053,-1.0021441271833489,0.0
2020-01-16,1.0,-0.05963471761671667,-0.6401389546818255,-1.0483709668929944,-1.4689720511605875,-1.0463182272751197,0.0
2020-01-17,1.0,-0.055417118093174435,-0.5939869989165764,-1.1319609967497293,-1.543878656554713,-1.0918743228602383,0.0
2020-01-21,1.0,-0.043364138459014594,-0.5783343358670093,-1.1789249193416087,-1.5611636681795813,-1.1065237600481217,0.0
2020-01-22,1.0,-0.04502917538258285,-0.5604425850489927,-1.2229990091379501,-1.5703512055488278,-1.1059671914565674,0.0
2020-01-23,1.0,-0.04887218045112782,-0.552908005307386,-1.2397722246793454,-1.5586023883237505,-1.1283724015922159,0.0
2020-01-24,1.0,-0.048411163304780326,-0.5587731417518652,-1.2422216081790551,-1.559602100027632,-1.117380491848577,0.0
2020-01-27,1.0,-0.043608355959439245,-0.5461295506178312,-1.2458580373469277,-1.5857483238211336,-1.1197428935557157,0.0
2020-01-28,1.0,-0.0,-0.598226655583264,-1.2986977001939595,-1.5776669437517319,-1.0671654197838736,0.0
2020-01-29,1.0,-0.0,-0.6010162377112559,-1.2916160388821385,-1.5639014691262567,-1.066552524025185,0.0
2020-01-30,1.0,-0.00364278617949001,-0.5889722927475438,-1.2796666298708466,-1.6070758361850093,-1.0400154542443978,0.0
2020-01-31,1.0,-0.0,-0.5993904128567471,-1.2897201440842339,-1.6105846494873926,-1.0420060958714326,0.0
2020-02-03,1.0,-0.0,-0.5801038535118885,-1.2593604810057393,-1.5868816616561903,-1.039573654003826,0.0
2020-02-04,1.0,-0.0,-0.5730655898723126,-1.2553748772236166,-1.5846884208228746,-1.0435992578849722,0.0
2020-02-05,1.0,-0.0,-0.5723816583712803,-1.1519644180874722,-1.5517843905538493,-1.018796992481203,0.0
2020-02-06,1.0,-0.0,-0.5629434954007885,-1.1803942181340341,-1.5302496714848883,-0.9826018396846254,0.0
2020-02-07,1.0,-0.0,-0.5796701867554491,-1.1645424751599647,-1.4956042241065388,-0.9623367840607604,0.0
2020-02-10,1.0,-0.0,-0.6045340050377833,-1.127846604636817,-1.46558371459415,-0.9426309566647818,0.0
2020-02-11,1.0,-0.0,-0.5811128126595202,-1.1223583460949464,-1.4338948443083206,-0.9672792240939255,0.0
2020-02-12,1.0,-0.0,-0.5812707323296759,-1.1155396784894105,-1.4321000255167133,-0.9744322531257973,0.0
2020-02-13,1.0,-0.0,-0.572343345022107,-1.1133302840880215,-1.4187630228185188,-0.9775880469583779,0.0
2020-02-14,1.0,-0.0,-0.5807617883694878,-1.1292901517466136,-1.4013137794072716,-0.9808025257154497,0.0
2020-02-18,1.0,-0.0,-0.5838591491960106,-1.125228984327295,-1.394718094850397,-0.9847852635864035,0.0
2020-02-19,1.0,-0.0,-0.6172429644006333,-1.1355533990500026,-1.3800500536288882,-0.9746667347668421,0.0
2020-02-20,1.0,-0.0,-0.6209879703097005,-1.1375991809572563,-1.382800102380343,-0.9776298950601485,0.0
2020-02-21,1.0,-0.0,-0.6985534043941702,-1.2895366543397868,-1.439634544268001,-1.010604742223189,0.0
2020-02-24,1.0,-0.0,-0.7253658536585367,-1.2708943089430895,-1.4291056910569107,-0.9947425474254743,0.0
2020-02-25,1.0,-0.0,-0.7712067528136723,-1.2261879949979158,-1.2716235931638182,-0.9414339308045019,0.0
2020-02-26,1.0,-0.0,-0.7378347032423983,-1.1665069840149263,-1.2521809288487722,-0.8861378649589028,0.0
2020-02-27,1.0,-0.0,-0.7439393939393938,-1.1707070707070706,-1.2448484848484849,-0.891060606060606,0.0
2020-02-28,1.0,-0.0,-0.8313361436082035,-1.0069151707478805,-1.047885189219912,-0.850234452706863,0.0
2020-03-02,1.0,-0.0,-0.8205140319380138,-0.9908816025701598,-1.0603326089010678,-0.8528300103940283,0.0
2020-03-03,1.0,-0.0,-0.8797493667510998,-0.796960405279296,-0.9470292849842242,-0.8200684353197352,0.0
2020-03-04,1.0,-0.0,-0.9138157894736842,-0.8009210526315789,-0.8885964912280702,-0.7825877192982456,0.0
2020-03-05,1.0,-0.0,-1.0249524212307042,-0.6640727426517234,-0.7991541552125184,-0.7410446183125396,0.0
2020-03-06,1.0,-0.0,-1.0573904307421826,-0.64184352630918,-0.7677173594541421,-0.719075725229185,0.0
2020-03-09,1.0,-0.0,-1.0277328019263503,-0.633951924274505,-0.7608668576410511,-0.7291069871715032,0.0
2020-03-10,1.0,-0.2898594077176189,-0.696380496559976,-0.5479733772061023,-0.6452288363745139,-0.5597143284475021,0.0
2020-03-11,1.0,-0.18808309037900878,-0.8466472303206998,-0.5777696793002915,-0.5576895043731779,-0.47416180758017495,0.0
2020-03-12,1.0,-0.21448251501236312,-0.7797598021900388,-0.5138820204874602,-0.5527728717767573,-0.4714588484634405,0.0
