Date,IWF,IWM,MTUM,PFL,SPY,VLUE,VXX
2020-01-31,-0.0,-0.0,-0.30475090784343256,1.0,-0.21562327426075603,-0.1530699332295798,0.0
2020-02-03,-0.0,-0.0,-0.2989666782770231,1.0,-0.20810734603838055,-0.1515483239621171,0.0
2020-02-04,-0.0,-0.0,-0.2960496894409938,1.0,-0.2068737060041408,-0.15337474120082817,0.0
2020-02-05,-0.0,-0.0,-0.2927751630748906,1.0,-0.2067046486665015,-0.1519114854264718,0.0
2020-02-06,-0.0,-0.0,-0.29474362575805146,1.0,-0.20675182180213827,-0.1509162714609118,0.0
2020-02-07,-0.0,-0.0,-0.29720753469927297,1.0,-0.2055023132848645,-0.14963648380700595,0.0
2020-02-10,-0.0,-0.0,-0.29657813505884684,1.0,-0.2050642940856044,-0.14904012809296643,0.0
2020-02-11,-0.0,-0.0,-0.30128481075532304,1.0,-0.2055862776913143,-0.14881287459849665,0.0
2020-02-12,-0.0,-0.0,-0.3000331125827815,1.0,-0.20600993377483445,-0.1496026490066225,0.0
2020-02-13,-0.0,-0.0,-0.2993290814213534,1.0,-0.208862751594467,-0.1483806841712913,0.0
2020-02-14,-0.0,-0.0,-0.2994923015662331,1.0,-0.20523626227767452,-0.15441664454473056,0.0
2020-02-18,-0.0,-0.0,-0.30097619284789323,1.0,-0.20586379785503203,-0.153351927482817,0.0
2020-02-19,-0.0,-0.0,-0.3018012783265543,1.0,-0.20727151988046816,-0.15110815970781108,0.0
2020-02-20,-0.0,-0.0,-0.3012934693945498,1.0,-0.211599607131561,-0.15182034592398996,0.0
2020-02-21,-0.0,-0.0,-0.30146263540609347,1.0,-0.21082583157229148,-0.15168810423149243,0.0
2020-02-24,-0.0,-0.0,-0.30135891286970423,1.0,-0.21193045563549162,-0.15202837729816146,0.0
2020-02-25,-0.0,-0.0,-0.30585007910060924,1.0,-0.2203541014507388,-0.15678750546972298,0.0
2020-02-26,-0.0,-0.0,-0.3662669400047169,1.0,-0.2587580051160175,-0.18916565374358232,0.0
2020-02-27,-0.0,-0.0,-0.4050179211469534,1.0,-0.3516378203285224,-0.16004446744484696,0.0
2020-02-28,-0.0,-0.0,-0.4179208960448022,1.0,-0.3592151829813713,-0.1674055925018473,0.0
2020-03-02,-0.0,-0.005079854522454142,-0.4478178368121442,1.0,-0.3477031941808982,-0.1759962049335863,0.0
2020-03-03,-0.0,-0.006487949529325134,-0.4550719445937071,1.0,-0.3517423925806516,-0.17684637888829183,0.0
2020-03-04,-0.0,-0.009347830392331611,-0.455172004040164,1.0,-0.348266096290575,-0.1676668052997445,0.0
2020-03-05,-0.0,-0.025094789508658094,-0.43366688816792404,1.0,-0.33447992807723875,-0.16118125317593715,0.0
2020-03-06,-0.0,-0.0649782951470674,-0.41566253333592884,1.0,-0.3213875532888205,-0.14459519962624828,0.0
2020-03-09,-0.0,-0.06476920980395975,-0.41612319193256375,1.0,-0.3222107578795725,-0.14367200731987465,0.0
2020-03-10,-0.06429328413863485,-0.08866821054284256,-0.38012717352906544,1.0,-0.28480590336381834,-0.14464026376731956,0.0
2020-03-11,-0.038509820583634294,-0.12678885262365053,-0.38347592653392304,1.0,-0.25939087274763906,-0.1231000984955291,0.0
2020-03-12,-0.03363136579735097,-0.14524680609629645,-0.39647447811711306,1.0,-0.2607751452663706,-0.12032164028720678,0.0
2020-03-13,-0.09175239981059792,-0.19656923937841678,-0.42012827687142185,1.0,-0.27450389565666566,-0.16934268864878826,0.0
2020-03-16,-0.0896881983611791,-0.21415345322975418,-0.40223475577311907,1.0,-0.26653187187400235,-0.15575183569224219,0.0
2020-03-17,-0.14858280287793652,-0.1815090505712331,-0.3051898235501462,1.0,-0.2721599037923241,-0.16599970971821934,0.0
2020-03-18,-0.14498741996849876,-0.2113240738846728,-0.24380714709431955,1.0,-0.2779266471659132,-0.16750874465604354,0.0
2020-03-19,-0.16505770487043625,-0.42113667707047975,-0.3786020178558467,1.0,-0.3759405772906535,-0.07875444581548958,0.0
2020-03-20,-0.20283570074528032,-0.6369420135552728,-0.35189176556129736,1.0,-0.4051260744241606,-0.0,0.0
2020-03-23,-0.20967825501269366,-0.70778716128698,-0.27286150976633333,1.0,-0.400212424226724,-0.0,0.0
2020-03-24,-0.20906505231845104,-0.6997364506954048,-0.29248754011951045,1.0,-0.4081361062547295,-0.0,0.0
2020-03-25,-0.21068226904050424,-0.6916354870301082,-0.2124400472088994,1.0,-0.3963287547397233,-0.0,0.0
2020-03-26,-0.19977627497839018,-0.6930899476280062,-0.2409365942950119,1.0,-0.4085269741190827,-0.0,0.0
2020-03-27,-0.19451133855107364,-0.6874623720650211,-0.22115191651615493,1.0,-0.4054033714629741,-0.0,0.0
2020-03-30,-0.1791041047293077,-0.6834886451645139,-0.2330926624528443,1.0,-0.40262822594748543,-0.0,0.0
2020-03-31,-0.16923421517632714,-0.6941340434533735,-0.2305816181777457,1.0,-0.3947885816679525,-0.0,0.0
2020-04-01,-0.17098522902471777,-0.701099119709554,-0.22044561595464268,1.0,-0.3941413438106132,-0.0,0.0
2020-04-02,-0.1688923023561182,-0.697544781111414,-0.21638629437851498,1.0,-0.3947179347422144,-0.0,0.0
2020-04-03,-0.16881056831982552,-0.6972513445857189,-0.21580290975785063,1.0,-0.3966341983294917,-0.0,0.0
2020-04-06,-0.17014362612556744,-0.7003448019249374,-0.21494307047354452,1.0,-0.39515788951454867,-0.0,0.0
2020-04-07,-0.15438254297208337,-0.6817749603803486,-0.20492502742898938,1.0,-0.3970254784834817,-0.0,0.0
2020-04-08,-0.15520950471813427,-0.6885542463208332,-0.19608370410208772,1.0,-0.40478169461692665,-0.0,0.0
2020-04-09,-0.15532179728113638,-0.6849632684938862,-0.19805725721816808,1.0,-0.4022893124740683,-0.0,0.0
2020-04-13,-0.14285013008688824,-0.7212704334593295,-0.18855235383633595,1.0,-0.40179667173923717,-0.0,0.0
2020-04-14,-0.14342179559570864,-0.724670414651511,-0.1847887462254192,1.0,-0.402106400216041,-0.0,0.0
2020-04-15,-0.13131436678979427,-0.7355121211379926,-0.17571369162650752,1.0,-0.4037036131020818,-0.0,0.0
2020-04-16,-0.14057117728971733,-0.716585639948208,-0.1832995382698556,1.0,-0.4025358512691471,-0.0,0.0
2020-04-17,-0.13300117808757117,-0.7446740624386412,-0.1645150206165325,1.0,-0.4121588454741802,-0.0,0.0
2020-04-20,-0.14913334477432644,-0.7170560690382212,-0.17813626222756138,1.0,-0.4073156978597171,-0.0,0.0
2020-04-21,-0.1529229863054042,-0.7172728611397439,-0.17731801894664506,1.0,-0.4067147695479311,-0.0,0.0
2020-04-22,-0.14116036951952685,-0.7310230216530622,-0.1644264138032162,1.0,-0.4072779705752969,-0.0,0.0
2020-04-23,-0.13423260805932288,-0.7389013562298762,-0.15974729241877259,1.0,-0.4063811103522295,-0.0,0.0
2020-04-24,-0.13287139824822505,-0.7404542903847561,-0.16024593163686046,1.0,-0.406226364457023,-0.0,0.0
2020-04-27,-0.14771615805946792,-0.7421508215962441,-0.14798513302034427,1.0,-0.40737480438184664,-0.0,0.0
2020-04-28,-0.1574522168450897,-0.7249107884831598,-0.1485799481839957,1.0,-0.41318375128317936,-0.0,0.0
2020-04-29,-0.1608754126421323,-0.7208216163345152,-0.15006724538452135,1.0,-0.4134979826384644,-0.0,0.0
2020-04-30,-0.15974729241877259,-0.7048248609620451,-0.15501512342667575,1.0,-0.4196750902527076,-0.0,0.0
2020-05-01,-0.18193365577214324,-0.6793932287849919,-0.15298744442815965,1.0,-0.42840392789095705,-0.0,0.0
2020-05-04,-0.181627731358554,-0.6719690141531266,-0.15217656086331635,1.0,-0.4302453046210811,-0.0,0.0
2020-05-05,-0.18296606864274573,-0.673751950078003,-0.15252047581903277,1.0,-0.4283590093603744,-0.0,0.0
2020-05-06,-0.18276189779954674,-0.6750980822184858,-0.14993786095474815,1.0,-0.429027463021176,-0.0,0.0
2020-05-07,-0.18890839918056773,-0.6773241634962441,-0.1472295385816018,1.0,-0.42532435859916107,-0.0,0.0
2020-05-08,-0.18646381899746442,-0.6768578115857226,-0.1506485274039399,1.0,-0.42410278915545147,-0.0,0.0
2020-05-11,-0.19101233123751038,-0.6612321489496515,-0.15662621240922162,1.0,-0.4281327679485305,-0.0,0.0
2020-05-12,-0.19068395651538048,-0.6632866962414078,-0.15319553453907278,1.0,-0.4303124847657583,-0.0,0.0
2020-05-13,-0.18925165434021018,-0.6544375243285325,-0.15477812378357336,1.0,-0.43438594783962625,-0.0,0.0
2020-05-14,-0.18951013142815343,-0.6638219014410768,-0.14615590939016362,1.0,-0.43888225110336254,-0.0,0.0
2020-05-15,-0.19421215593534388,-0.6632615744691226,-0.1469390740424702,1.0,-0.4336007021478899,-0.0,0.0
2020-05-18,-0.19881827282271652,-0.6655516761481554,-0.14327221232023832,1.0,-0.433942915740899,-0.0,0.0
2020-05-19,-0.20486568182926237,-0.6337331188142947,-0.16939690897567158,1.0,-0.42972063770659646,-0.0,0.0
2020-05-20,-0.21101343101343104,-0.6241514041514041,-0.1767032967032967,1.0,-0.43010989010989015,-0.0,0.0
2020-05-21,-0.21221590215560382,-0.6193882284012402,-0.17999169982667287,1.0,-0.42960720650342993,-0.0,0.0
2020-05-22,-0.21295663215471772,-0.6187487790584099,-0.17977143973432314,1.0,-0.4304063293612034,-0.0,0.0
2020-05-26,-0.21288494883630057,-0.6192639265391848,-0.18094121669475177,1.0,-0.42909126431728817,-0.0,0.0
2020-05-27,-0.21878207321245297,-0.6077904305752407,-0.19280582571721813,1.0,-0.4242950002443674,-0.0,0.0
2020-05-28,-0.21838041247189915,-0.6100332323331054,-0.19137914182386864,1.0,-0.42376111817026685,-0.0,0.0
2020-05-29,-0.22783414203793562,-0.5924863990589619,-0.1990393569573102,1.0,-0.43128461500759696,-0.0,0.0
2020-06-01,-0.22782638531480529,-0.5920152929931622,-0.19964218317280594,1.0,-0.43131632478004067,-0.0,0.0
2020-06-02,-0.2284593700208359,-0.5917882093393798,-0.19838215467581813,1.0,-0.4326755729868857,-0.0,0.0
2020-06-03,-0.22818331167398181,-0.5924282176397028,-0.19836696662825196,1.0,-0.4330235637397935,-0.0,0.0
2020-06-04,-0.22869053457577243,-0.5883030897498774,-0.2030897498773909,1.0,-0.43207454634624815,-0.0,0.0
2020-06-05,-0.2243011280039235,-0.5912702305051496,-0.20134870034330554,1.0,-0.43526238352133395,-0.0,0.0
2020-06-08,-0.2237947160941211,-0.5860287456232708,-0.20856492250434613,1.0,-0.430131485517005,-0.0,0.0
2020-06-09,-0.22842167140197903,-0.5820760262564907,-0.209635544234349,1.0,-0.42916625845008327,-0.0,0.0
2020-06-10,-0.2317530319735391,-0.5769202499081221,-0.21452897219159622,1.0,-0.4268773735146392,-0.0,0.0
2020-06-11,-0.23276326750624785,-0.576860881070221,-0.21877297005929336,1.0,-0.42174253932474154,-0.0,0.0
2020-06-12,-0.231592027678963,-0.5619121875152283,-0.22927732566639053,1.0,-0.4137712587105891,-0.0,0.0
2020-06-15,-0.23297919001900677,-0.559432720892831,-0.23044495345777083,1.0,-0.4139090598957064,-0.0,0.0
2020-06-16,-0.23749177491287501,-0.5522384422294251,-0.22530646065362028,1.0,-0.4220018034265104,-0.0,0.0
2020-06-17,-0.23677287342882197,-0.5513251485920296,-0.2260304004676995,1.0,-0.42183084867972326,-0.0,0.0
2020-06-18,-0.2377101096224117,-0.5490377588306943,-0.22745432399512788,1.0,-0.42185140073081606,-0.0,0.0
2020-06-19,-0.23839575059087253,-0.5494992812065983,-0.2272849102117395,1.0,-0.42140786043225065,-0.0,0.0
2020-06-22,-0.23770072370184459,-0.5493067569872561,-0.23007383220838717,1.0,-0.4196252345330052,-0.0,0.0
2020-06-23,-0.23674016323547328,-0.5486173711779754,-0.22999147277378487,1.0,-0.42102570349616275,-0.0,0.0
2020-06-24,-0.23640039952252184,-0.5491242173987185,-0.2300908670125947,1.0,-0.4204974542619796,-0.0,0.0
2020-06-25,-0.23318581918980694,-0.5445703447940475,-0.2354228468608666,1.0,-0.418348490006322,-0.0,0.0
2020-06-26,-0.2343385214007782,-0.5421449416342412,-0.2347762645914397,1.0,-0.4206468871595331,-0.0,0.0
2020-06-29,-0.23143786723643958,-0.5422473656096732,-0.23507988151313552,1.0,-0.41924440343806146,-0.0,0.0
2020-06-30,-0.23555836145982567,-0.5328897846198675,-0.23932205036058568,1.0,-0.42041619114683243,-0.0,0.0
2020-07-01,-0.23391401397515527,-0.53321525621118,-0.23626746894409936,1.0,-0.4228697593167702,-0.0,0.0
2020-07-02,-0.23858805237713482,-0.5279012705585113,-0.2394383305395622,1.0,-0.42341423122707283,-0.0,0.0
2020-07-06,-0.23878240167140394,-0.5277798022495931,-0.2394383305395622,1.0,-0.4233656439035056,-0.0,0.0
2020-07-07,-0.23591523654635047,-0.5307668034080151,-0.23652207685025609,1.0,-0.4241570988178751,-0.0,0.0
2020-07-08,-0.2359752397135575,-0.5300157786139095,-0.23973783226119677,1.0,-0.42172593761378807,-0.0,0.0
2020-07-09,-0.23546829114384873,-0.5316117758415649,-0.23845351066669904,1.0,-0.4214741645025848,-0.0,0.0
2020-07-10,-0.24020786284937226,-0.5278647920157353,-0.24161627935212843,1.0,-0.41861538087953176,-0.0,0.0
2020-07-13,-0.2456711270855089,-0.5251718192194671,-0.24163975034606697,1.0,-0.41605750783204215,-0.0,0.0
2020-07-14,-0.24006598418320318,-0.5270729222259959,-0.2377613895492698,1.0,-0.4209887923924118,-0.0,0.0
2020-07-15,-0.2420411530622149,-0.5239735999223527,-0.23968746966902846,1.0,-0.4207755022808891,-0.0,0.0
2020-07-16,-0.24906485304833617,-0.510760262326937,-0.24313820743259654,1.0,-0.42598979839689094,-0.0,0.0
2020-07-17,-0.2496113486202876,-0.5113194714341236,-0.24409735717061795,1.0,-0.4240672366886903,-0.0,0.0
2020-07-20,-0.2585034013605442,-0.5085460707580524,-0.24672664764830665,1.0,-0.42449954892351205,-0.0,0.0
2020-07-21,-0.25220019990736,-0.5122747994831663,-0.24478900021941052,1.0,-0.4286550135303152,-0.0,0.0
2020-07-22,-0.25207830517565033,-0.5124698310539019,-0.24466710548770082,1.0,-0.42867939247665715,-0.0,0.0
2020-07-23,-0.25417978570208194,-0.5139488906787728,-0.24561275048204825,1.0,-0.42698494056771863,-0.0,0.0
2020-07-24,-0.24740307242136061,-0.5219946354547671,-0.2412338454035601,1.0,-0.427798098024872,-0.0,0.0
2020-07-27,-0.25021347190709703,-0.5196272170582352,-0.2399668203664398,1.0,-0.42987142891995417,-0.0,0.0
2020-07-28,-0.25150095182310733,-0.5170107873285498,-0.23671108507834238,1.0,-0.43534924586323037,-0.0,0.0
2020-07-29,-0.252185165291274,-0.5152107036476391,-0.23799990233898138,1.0,-0.4361296938327067,-0.0,0.0
2020-07-30,-0.2516157354339926,-0.5072311782064727,-0.24029949028119896,1.0,-0.43967514572104477,-0.0,0.0
2020-07-31,-0.2523220946390697,-0.5063263365757332,-0.24027889514615178,1.0,-0.4389916867792974,-0.0,0.0
2020-08-03,-0.2510544922589297,-0.5074972571010605,-0.24098500548579788,1.0,-0.438571254419115,-0.0,0.0
2020-08-04,-0.25061562842862367,-0.5061319029623308,-0.2403267097403389,1.0,-0.4410825307814214,-0.0,0.0
2020-08-05,-0.2515668056673251,-0.5057185358597313,-0.24044675299339135,1.0,-0.4408759480088766,-0.0,0.0
2020-08-06,-0.25186558064673464,-0.5049261083743843,-0.24094035019265475,1.0,-0.44093547285763063,-0.0,0.0
2020-08-07,-0.25627919489349216,-0.5064442759666414,-0.24282814448873782,1.0,-0.4400939127882805,-0.0,0.0
2020-08-10,-0.25846711041503523,-0.5043069694596711,-0.2447631166797181,1.0,-0.4395800704776821,-0.0,0.0
2020-08-11,-0.2571337673143752,-0.5076354559248202,-0.24198521854045324,1.0,-0.4404825999706329,-0.0,0.0
2020-08-12,-0.2541141948893508,-0.5107225822227657,-0.23724171659127033,1.0,-0.44323266903044384,-0.0,0.0
2020-08-13,-0.25168023071095147,-0.5191729598944205,-0.22714275240120244,1.0,-0.44595156047608575,-0.0,0.0
2020-08-14,-0.25230972283326003,-0.5188932883609522,-0.22779488683580193,1.0,-0.4451532482768734,-0.0,0.0
2020-08-17,-0.25402180822453674,-0.5207324825191922,-0.2270549117402572,1.0,-0.44305901911886947,-0.0,0.0
2020-08-18,-0.2540773161845612,-0.520478274690075,-0.22431963224686408,1.0,-0.4462919040516419,-0.0,0.0
2020-08-19,-0.2567157606302295,-0.5211381318197388,-0.22273327787835787,1.0,-0.4459313989333072,-0.0,0.0
2020-08-20,-0.25641464667465697,-0.5225399310226744,-0.22224396448401534,1.0,-0.44480590954675536,-0.0,0.0
2020-08-21,-0.2570820490239249,-0.5220167327168649,-0.22263809384020744,1.0,-0.44456675962620484,-0.0,0.0
2020-08-24,-0.25671444645565283,-0.5230174648989776,-0.22198033364316813,1.0,-0.44435203757154734,-0.0,0.0
2020-08-25,-0.2558389786984275,-0.5269387854924308,-0.2221379833206975,1.0,-0.4407542370808775,-0.0,0.0
2020-08-26,-0.2552884497811254,-0.5271331099753002,-0.2221515736959233,1.0,-0.4409527768946712,-0.0,0.0
2020-08-27,-0.2480512181413875,-0.5351025095911834,-0.21870341861544854,1.0,-0.4417564694670479,-0.0,0.0
2020-08-28,-0.24879026345373675,-0.5350945794027079,-0.21899897355686984,1.0,-0.44102839825993456,-0.0,0.0
2020-08-31,-0.24890648290692277,-0.5350536373188671,-0.21880116316008114,1.0,-0.44087676856535446,-0.0,0.0
2020-09-01,-0.24920565087745025,-0.533020481986606,-0.22278437698587278,1.0,-0.4391406364569585,-0.0,0.0
2020-09-02,-0.24800254110978084,-0.5338285239572897,-0.222591443301488,1.0,-0.43895228089036575,-0.0,0.0
2020-09-03,-0.24904102225805666,-0.5338513034767525,-0.22360673361186448,1.0,-0.43673190158567277,-0.0,0.0
2020-09-04,-0.2316451393609789,-0.5430707973196076,-0.20831310090317567,1.0,-0.44483830241818,-0.0,0.0
2020-09-08,-0.2308682140429251,-0.5452316208604447,-0.20702631834514906,1.0,-0.44476546566961245,-0.0,0.0
2020-09-09,-0.22204480572893986,-0.5556926501185465,-0.19158561958678086,1.0,-0.45001693521072245,-0.0,0.0
2020-09-10,-0.21882171066933984,-0.5593371820575376,-0.1856325032005604,1.0,-0.4517258870987222,-0.0,0.0
2020-09-11,-0.2164993241938598,-0.5619328055609191,-0.18635354315504923,1.0,-0.44880768488125117,-0.0,0.0
2020-09-14,-0.21623904805580363,-0.5612946827254954,-0.18635804108035045,1.0,-0.44975984166445415,-0.0,0.0
2020-09-15,-0.21747629045102443,-0.5590627186949492,-0.18173701102825843,1.0,-0.45490962619754344,-0.0,0.0
2020-09-16,-0.22004252029377655,-0.5547931967529958,-0.18245071511403171,1.0,-0.4586393505991496,-0.0,0.0
2020-09-17,-0.22056300592001934,-0.5542829527606621,-0.18277153558052434,1.0,-0.4587169264226169,-0.0,0.0
2020-09-18,-0.21844413833103749,-0.5543149906957635,-0.18403054689576837,1.0,-0.4598709490321177,-0.0,0.0
2020-09-21,-0.21663284043684158,-0.5555233400985793,-0.18647917270706482,1.0,-0.45749975838407264,-0.0,0.0
2020-09-22,-0.21927448609431682,-0.5511729141475212,-0.19175332527206773,1.0,-0.4561547762998791,-0.0,0.0
2020-09-23,-0.2190054660668505,-0.5506699559812316,-0.19252164659217338,1.0,-0.45641658201518887,-0.0,0.0
2020-09-24,-0.21555614547385185,-0.5488573014455679,-0.18862369380022684,1.0,-0.4602649805729179,-0.0,0.0
2020-09-25,-0.21543400598628948,-0.5509558752534518,-0.18753017282997006,1.0,-0.4599063435357729,-0.0,0.0
2020-09-28,-0.2134503629041981,-0.5518072870198452,-0.18364640351088712,1.0,-0.46239540883991226,-0.0,0.0
2020-09-29,-0.21431153744185485,-0.5490106288110674,-0.18348557518497988,1.0,-0.46335349834903955,-0.0,0.0
2020-09-30,-0.21438384227904847,-0.5487696126870888,-0.18437733484370103,1.0,-0.4626304499771035,-0.0,0.0
2020-10-01,-0.21418931945247735,-0.5498843262001156,-0.1838731443994602,1.0,-0.46192404087140926,-0.0,0.0
2020-10-02,-0.2147039687703318,-0.5479168172727054,-0.1829923612617171,1.0,-0.46408347189088894,-0.0,0.0
2020-10-05,-0.20967974957861787,-0.5543462557187575,-0.17763062846135325,1.0,-0.4662412713700939,-0.0,0.0
2020-10-06,-0.21169252977264524,-0.5492842535787321,-0.17642247082882234,1.0,-0.4684951281125947,-0.0,0.0
2020-10-07,-0.20956341955957303,-0.5524810077892105,-0.1754736032310799,1.0,-0.466559284546591,-0.0,0.0
2020-10-08,-0.2095844343021859,-0.5503963487869324,-0.17624309392265194,1.0,-0.465865962046601,-0.0,0.0
2020-10-09,-0.20904986069747336,-0.5510135459698339,-0.17556921894514363,1.0,-0.4661350754155058,-0.0,0.0
2020-10-12,-0.2069967345370726,-0.5522233960814444,-0.17520649250864384,1.0,-0.46667306953515175,-0.0,0.0
2020-10-13,-0.19832094027344688,-0.5588630366994484,-0.17618133845046774,1.0,-0.46531542336291676,-0.0,0.0
2020-10-14,-0.1986712079055934,-0.5583565192363042,-0.17749208481243403,1.0,-0.46404586011704885,-0.0,0.0
2020-10-15,-0.1978654514929848,-0.5578366710636767,-0.17803093896150618,1.0,-0.4646600311787984,-0.0,0.0
2020-10-16,-0.19838794799213164,-0.5589886292760159,-0.17665403252890657,1.0,-0.46483231780453865,-0.0,0.0
2020-10-19,-0.19838318900376614,-0.5589752200925948,-0.17681771295607743,1.0,-0.4646532492143834,-0.0,0.0
2020-10-20,-0.1973107068382829,-0.5594784401140912,-0.1771050550082692,1.0,-0.4629802737230651,-0.0,0.0
2020-10-21,-0.1975456593643641,-0.5599923301855136,-0.17633382867551892,1.0,-0.46292124059249323,-0.0,0.0
2020-10-22,-0.1980682117776766,-0.5590681398748891,-0.17522709297030414,1.0,-0.4643961364235553,-0.0,0.0
2020-10-23,-0.19962606069322597,-0.5567380986624478,-0.1767822043242725,1.0,-0.463900474615274,-0.0,0.0
2020-10-26,-0.19938635600939644,-0.5564504530418525,-0.17697396807133614,1.0,-0.46423606117263533,-0.0,0.0
2020-10-27,-0.1966816701781268,-0.555425205899253,-0.17951541850220265,1.0,-0.46253112430568855,-0.0,0.0
2020-10-28,-0.19798400612938755,-0.5546616865392904,-0.17969161518938853,1.0,-0.46193075707513287,-0.0,0.0
