Date,BIT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-03,1.0,-0.0,-0.0551930876388644,-0.0,-0.3375386736346003,-0.21033648065917507,0.0
2019-05-06,1.0,-0.0,-0.04805429719389797,-0.0,-0.34108626402650827,-0.2116021834131037,0.0
2019-05-07,1.0,-0.0,-0.0478213646818298,-0.0,-0.34022808586762077,-0.20919051878354206,0.0
2019-05-08,1.0,-0.0,-0.052505509245951903,-0.0,-0.33346108396410207,-0.2109162913991888,0.0
2019-05-09,1.0,-0.0,-0.05199968068971023,-0.0,-0.33426997685000404,-0.21026582581623696,0.0
2019-05-10,1.0,-0.0,-0.05107123471375203,-0.0,-0.33559500622625243,-0.20980874229700822,0.0
2019-05-13,1.0,-0.0,-0.0520657202105599,-0.0,-0.3334343595469772,-0.20963471048014037,0.0
2019-05-14,1.0,-0.0,-0.035923287322689394,-0.0,-0.3401183130844094,-0.2141880287513517,0.0
2019-05-15,1.0,-0.0,-0.03809023131332442,-0.0,-0.34185624163639844,-0.21312049958580262,0.0
2019-05-16,1.0,-0.0,-0.03823056214855759,-0.0,-0.34147856699109547,-0.2132150309826847,0.0
2019-05-17,1.0,-0.0,-0.03699749844648747,-0.0,-0.33774159111550167,-0.21862303022577714,0.0
2019-05-20,1.0,-0.0,-0.03584680308941794,-0.0,-0.33813201688032485,-0.2185046580141731,0.0
2019-05-21,1.0,-0.0,-0.03533906399235912,-0.0,-0.3381725565106654,-0.21835402737981532,0.0
2019-05-22,1.0,-0.0,-0.03584674402686914,-0.0,-0.33756745141110744,-0.21835951801091957,0.0
2019-05-23,1.0,-0.0,-0.029896530349508083,-0.0,-0.3435478487531192,-0.21595117376861578,0.0
2019-05-24,1.0,-0.0,-0.022647669461305607,-0.0,-0.3441051080083047,-0.21809277778658256,0.0
2019-05-28,1.0,-0.0,-0.024153670597185244,-0.0,-0.3436192468619247,-0.21711360466590593,0.0
2019-05-29,1.0,-0.0,-0.02673289253060837,-0.0,-0.34496504160207536,-0.21013002625834418,0.0
2019-05-30,1.0,-0.0,-0.027590250705207438,-0.0,-0.34773858197838414,-0.20942283921270322,0.0
2019-05-31,1.0,-0.0,-0.03400864868289746,-0.0,-0.3425575390853939,-0.20744166891067778,0.0
2019-06-03,1.0,-0.0,-0.035599677516242746,-0.0,-0.3403784441739516,-0.20482460993692597,0.0
2019-06-04,1.0,-0.0,-0.033951105348050216,-0.0,-0.35075429330465857,-0.19662228406970492,0.0
2019-06-05,1.0,-0.0,-0.031772259465583985,-0.0005822553740597363,-0.35509709501778236,-0.1862115632769962,0.0
2019-06-06,1.0,-0.0,-0.0252746384256698,-0.012771674701651782,-0.36740693906583416,-0.1751995574172133,0.0
2019-06-07,1.0,-0.0,-0.028438117833135625,-0.014472123368920523,-0.36354290233293796,-0.17519968366943456,0.0
2019-06-10,1.0,-0.0,-0.02822223627624589,-0.012063622565140398,-0.3649917783961548,-0.1758000252972426,0.0
2019-06-11,1.0,-0.0,-0.027398993893757707,-0.01010852026449837,-0.367655899009713,-0.17678046002467807,0.0
2019-06-12,1.0,-0.0,-0.026147928900425776,-0.008468003608794062,-0.36879342819607785,-0.1793950521534054,0.0
2019-06-13,1.0,-0.0,-0.028816112917294422,-0.010419475061454285,-0.3654270081674728,-0.18123860122115612,0.0
2019-06-14,1.0,-0.0,-0.03346168533604888,-0.007764765784114052,-0.364116598778004,-0.1858133910386965,0.0
2019-06-17,1.0,-0.0,-0.03370035641547862,-0.00795570264765784,-0.3643552698574338,-0.18512920061099794,0.0
2019-06-18,1.0,-0.0,-0.02989922147394565,-0.009297734473261054,-0.36452213784209775,-0.18835872697457454,0.0
2019-06-19,1.0,-0.0,-0.027028745866191813,-0.013768761129483591,-0.3636320274739252,-0.18549669295344695,0.0
2019-06-20,1.0,-0.0,-0.02885426447885665,-0.014323683414766124,-0.36265974885808405,-0.18568268266675153,0.0
2019-06-21,1.0,-0.0,-0.028582359598922382,-0.015048381183147089,-0.3653217707353621,-0.18515566466340405,0.0
2019-06-24,1.0,-0.0,-0.02103397058118921,-0.013319917588999091,-0.36936418954530215,-0.19339434302780575,0.0
2019-06-25,1.0,-0.0,-0.02128781703984274,-0.012066292691502454,-0.3702194307266945,-0.19459494014799186,0.0
2019-06-26,1.0,-0.0,-0.020213021542404102,-0.012348842796508368,-0.3748218146872748,-0.1942820533354689,0.0
2019-06-27,1.0,-0.0,-0.014188267394270124,-0.013578364497231363,-0.37263462001444503,-0.20460637188026645,0.0
2019-06-28,1.0,-0.0,-0.016084241616771272,-0.013467743230011075,-0.3711414674863958,-0.20450422973818966,0.0
2019-07-01,1.0,-0.0,-0.01674883175694121,-0.013071475599376936,-0.3702085976265797,-0.20580347823294204,0.0
2019-07-02,1.0,-0.0,-0.018369966308358736,-0.011647681694208246,-0.3680731589924595,-0.20625701909193006,0.0
2019-07-03,1.0,-0.0,-0.014511365095672274,-0.015297932451521768,-0.3695582380891229,-0.2058559137023244,0.0
2019-07-05,1.0,-0.0,-0.01327149597201271,-0.013993645087781236,-0.3691144847064865,-0.20841223481079693,0.0
2019-07-08,1.0,-0.0,-0.011686518765852248,-0.015346582335377404,-0.3699553729091084,-0.2082865123446881,0.0
2019-07-09,1.0,-0.0,-0.011732605729877216,-0.014926570901211779,-0.37062836048471226,-0.2077200866704117,0.0
2019-07-10,1.0,-0.0,-0.025037996960243183,-0.01892648588112951,-0.3528197744180466,-0.20308775297976162,0.0
2019-07-11,1.0,-0.0,-0.027337185294258874,-0.017429856431761072,-0.35133404824020875,-0.20442068535027771,0.0
2019-07-12,1.0,-0.0,-0.016299460431654672,-0.018515544707091467,-0.35934288283658783,-0.21168422404933193,0.0
2019-07-15,1.0,-0.0,-0.021895582329317268,-0.02453012048192771,-0.36075502008032123,-0.1992449799196787,0.0
2019-07-16,1.0,-0.0,-0.019912571116325415,-0.026967953456976633,-0.36066021664363085,-0.19962392722831154,0.0
2019-07-17,1.0,-0.0,-0.017396337443928163,-0.028104249401096515,-0.361737704390887,-0.20055629692750454,0.0
2019-07-18,1.0,-0.0,-0.01763657098800135,-0.029233660471914807,-0.3615336428032189,-0.1978572690621135,0.0
2019-07-19,1.0,-0.0,-0.017840496319393103,-0.031743225433154394,-0.35849754090456143,-0.1991545854897297,0.0
2019-07-22,1.0,-0.0,-0.016759686680713492,-0.03189487398066685,-0.36110530294500826,-0.19865536486899457,0.0
2019-07-23,1.0,-0.0,-0.016782789193364123,-0.03311503371039632,-0.3614172848246899,-0.1977730220284165,0.0
2019-07-24,1.0,-0.0,-0.01721809588116138,-0.03617247033857432,-0.3594578952445259,-0.19483296357030322,0.0
2019-07-25,1.0,-0.0,-0.01544444980152034,-0.03680311138967906,-0.3613936968645035,-0.193497581280234,0.0
2019-07-26,1.0,-0.0,-0.018686779344837014,-0.03563674959394046,-0.3610954762555682,-0.1927375649293215,0.0
2019-07-29,1.0,-0.0,-0.01100952871491115,-0.03640870460983775,-0.3605137780066958,-0.2016643059490085,0.0
2019-07-30,1.0,-0.0,-0.00865054690142887,-0.03816228232678769,-0.35853858917151277,-0.2055350612948435,0.0
2019-07-31,1.0,-0.0,-0.011180384386126013,-0.03797142074654036,-0.35745009907689335,-0.20438838142187427,0.0
2019-08-01,1.0,-0.0,-0.016636365099029812,-0.03507473492832204,-0.3572635271024729,-0.1999581677473332,0.0
2019-08-02,1.0,-0.0,-0.013533496206763532,-0.039089623248039086,-0.3563231323132313,-0.19837340876944837,0.0
2019-08-05,1.0,-0.0,-0.010962691485428621,-0.03427046663773287,-0.3640513735513012,-0.19813216312227738,0.0
2019-08-06,1.0,-0.0,-0.012702134151237294,-0.036934144813964315,-0.356960480465049,-0.19923562378558926,0.0
2019-08-07,1.0,-0.0,-0.009878127004490056,-0.03572803078896729,-0.3580179602309172,-0.19995189223861448,0.0
2019-08-08,1.0,-0.0,-0.009784735812133074,-0.03464758910525809,-0.35869879054249143,-0.20092393570947356,0.0
2019-08-09,1.0,-0.0,-0.004536089060678177,-0.03478733089491926,-0.35204203868453415,-0.2058649714897219,0.0
2019-08-12,1.0,-0.0,-0.0045687630792824166,-0.03161392354510455,-0.3528490870461189,-0.20842185977411778,0.0
2019-08-13,1.0,-0.0,-0.0028229665071770335,-0.030462519936204146,-0.3537958532695375,-0.20779904306220093,0.0
2019-08-14,1.0,-0.0,-0.005584192439862543,-0.030546009927453224,-0.34897225404098253,-0.2058355606465572,0.0
2019-08-15,1.0,-0.0,-0.008282033381988957,-0.035492162213619345,-0.34368851938820844,-0.19914958431173446,0.0
2019-08-16,1.0,-0.0,-0.011774052593946135,-0.03335187097799317,-0.3393342337332168,-0.20448081353777708,0.0
2019-08-19,1.0,-0.0,-0.010589150486592898,-0.033561415485243454,-0.33980536284113105,-0.20363873057200466,0.0
2019-08-20,1.0,-0.0,-0.00829119041202302,-0.03765119928977949,-0.3355316349339717,-0.20383962967073035,0.0
2019-08-21,1.0,-0.0,-0.012770199702503404,-0.02736019242333133,-0.34183625027692505,-0.20044624489666743,0.0
2019-08-22,1.0,-0.0,-0.012873497696071445,-0.027045429354108277,-0.341377290073314,-0.20214399949329404,0.0
2019-08-23,1.0,-0.0,-0.014861524811458264,-0.02747322390519044,-0.3429716712085683,-0.19907788833259396,0.0
2019-08-26,1.0,-0.0,-0.00886597289904738,-0.029034489263369698,-0.34096268117081147,-0.193117867136165,0.0
2019-08-27,1.0,-0.0,-0.007810662024184821,-0.02540817766903496,-0.3381012876613498,-0.19708590159820574,0.0
2019-08-28,1.0,-0.0,-0.0017871419837276019,-0.030506827195911527,-0.3427863738262083,-0.1925880637727508,0.0
2019-08-29,1.0,-0.0,-0.0,-0.032470381746379985,-0.34422992540587977,-0.1904030589857707,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0343975734075487,-0.34328778260733606,-0.18584070796460175,0.0
2019-09-03,1.0,-0.0,-0.0,-0.03626432104175796,-0.3494021160708696,-0.17949039003318099,0.0
2019-09-04,1.0,-0.0,-0.0,-0.041590386330563764,-0.34272168239215134,-0.18041277441361936,0.0
2019-09-05,1.0,-0.0,-0.0,-0.04013027071883759,-0.34340113047426685,-0.18222243098939986,0.0
2019-09-06,1.0,-0.0,-0.0,-0.04551984759049315,-0.3465754708142041,-0.16947749773571943,0.0
2019-09-09,1.0,-0.0,-0.0,-0.04483814523184602,-0.3460036245469316,-0.17146294213223348,0.0
