Date,FNKO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-11,1.0,-0.0,-2.467226148409894,-0.0,-2.832862190812721,-2.5337455830388693,0.0
2019-03-12,1.0,-0.0,-2.3158175039943196,-0.0,-2.883543404935203,-2.676903958814131,0.0
2019-03-13,1.0,-0.0,-2.3348487497814308,-0.0,-2.819024304948418,-2.5889141458296905,0.0
2019-03-14,1.0,-0.0,-2.329698132961089,-0.0,-2.816436922003141,-2.578433083231548,0.0
2019-03-15,1.0,-0.0,-2.301350640238555,-0.0,-2.847570601648834,-2.621557621469918,0.0
2019-03-18,1.0,-0.0,-2.3515888514113263,-0.0,-2.8699627196875555,-2.654713296644772,0.0
2019-03-19,1.0,-0.0,-2.356466595212576,-0.0,-2.884065737763487,-2.691229010360843,0.0
2019-03-20,1.0,-0.0,-2.368760064412238,-0.0,-2.8730542136339237,-2.7042404723564144,0.0
2019-03-21,1.0,-0.0,-2.370092790863669,-0.0,-2.9096181299072095,-2.642487508922198,0.0
2019-03-22,1.0,-0.0,-2.3642437923250568,-0.0,-3.023115124153499,-2.6419864559819417,0.0
2019-03-25,1.0,-0.0,-2.1435181065931133,-0.0,-3.1047246196280804,-2.649346027226622,0.0
2019-03-26,1.0,-0.0,-2.190373756386125,-0.0,-3.098951331002958,-2.6736577933136148,0.0
2019-03-27,1.0,-0.0,-2.172225210686749,-0.0,-3.120136273982428,-2.6730320961090195,0.0
2019-03-28,1.0,-0.0,-2.1570136961776027,-0.0,-3.099274908244562,-2.695550980216632,0.0
2019-03-29,1.0,-0.0,-2.1542524619516565,-0.0,-3.099373321396598,-2.6990152193375114,0.0
2019-04-01,1.0,-0.0,-2.17303732879778,-0.0,-3.0908602631814515,-2.687852475158894,0.0
2019-04-02,1.0,-0.0,-2.213743864346274,-0.0,-3.1314591700133874,-2.579384203480589,0.0
2019-04-03,1.0,-0.0,-2.2144578313253014,-0.0,-3.1324408746095496,-2.577688531905399,0.0
2019-04-04,1.0,-0.0,-2.2078721885041057,-0.0,-3.1250446269189576,-2.5923777222420563,0.0
2019-04-05,1.0,-0.0,-2.189380372492837,-0.0,-3.1569663323782233,-2.607808022922636,0.0
2019-04-08,1.0,-0.0,-2.1775692582663093,-0.0,-3.1597855227882037,-2.599285075960679,0.0
2019-04-09,1.0,-0.0,-2.1420398677035846,-0.0,-3.2308930008045054,-2.5660141235362475,0.0
2019-04-10,1.0,-0.0,-2.1187906893784003,-0.0,-3.2405243913314905,-2.5588156603941856,0.0
2019-04-11,1.0,-0.0,-2.0865804725813644,-0.0,-3.289255461435577,-2.5407044137316097,0.0
2019-04-12,1.0,-0.0,-2.090259798232301,-0.0,-3.2963128292116775,-2.5412016784215696,0.0
2019-04-15,1.0,-0.0,-2.0995705850778315,-0.0,-3.286813383431741,-2.5597602433351225,0.0
2019-04-16,1.0,-0.0,-2.0995705850778315,-0.0,-3.287260690642333,-2.559223474682412,0.0
2019-04-17,1.0,-0.0,-2.0783926809579336,-0.0,-3.3410171315813075,-2.5499147905641757,0.0
2019-04-18,1.0,-0.0,-2.101403635054886,-0.0,-3.343710635234839,-2.55245636134605,0.0
2019-04-22,1.0,-0.0,-2.1091974752028855,-0.0,-3.348151487826871,-2.559693417493237,0.0
2019-04-23,1.0,-0.0,-2.121775211979073,-0.0,-3.346743640627819,-2.551777016056287,0.0
2019-04-24,1.0,-0.0,-2.108820882088209,-0.0,-3.3401440144014396,-2.552025202520252,0.0
2019-04-25,1.0,-0.0,-2.0944690065866642,-0.0,-3.3656049806009203,-2.5626635387530454,0.0
2019-04-26,1.0,-0.0,-2.0718871507369565,-0.0,-3.4068179763088886,-2.5637037706845103,0.0
2019-04-29,1.0,-0.0,-2.052550651230101,-0.0,-3.4080137481910273,-2.584388567293777,0.0
2019-04-30,1.0,-0.0,-2.045483316755584,-0.0,-3.4069988244868434,-2.5899267564879285,0.0
2019-05-01,1.0,-0.0,-2.0252958713524256,-0.0,-3.4313849489565453,-2.577558948414491,0.0
2019-05-02,1.0,-0.0,-2.028811416184971,-0.0,-3.396134393063584,-2.6067557803468207,0.0
2019-05-03,1.0,-0.0,-2.0420986207518257,-0.0,-3.3763634724601097,-2.596231857928423,0.0
2019-05-06,1.0,-0.0,-1.9675622248180429,-0.0,-3.392218528169647,-2.625662683080241,0.0
2019-05-07,1.0,-0.0,-1.9932328791843363,-0.0,-3.3955607687449247,-2.634124334566453,0.0
2019-05-08,1.0,-0.0,-1.974384414178768,-0.0,-3.3724181473798143,-2.6727699107062324,0.0
2019-05-09,1.0,-0.0,-1.9706731636888648,-0.0,-3.3866630572098897,-2.666305720988991,0.0
2019-05-10,1.0,-0.0,-1.9678439165387047,-0.0,-3.394002348478005,-2.670761448830277,0.0
2019-05-13,1.0,-0.0,-1.9647197533103573,-0.0,-3.4202793397424274,-2.6844730636676943,0.0
2019-05-14,1.0,-0.0,-1.8357180710121885,-0.048401342518989574,-3.3322734499205087,-2.6159689100865573,0.0
2019-05-15,1.0,-0.0,-1.8508384819064432,-0.06204766107678729,-3.338923212709621,-2.574404236540159,0.0
2019-05-16,1.0,-0.0,-1.8548216178028967,-0.07400211939244083,-3.329212292476157,-2.572765807135288,0.0
2019-05-17,1.0,-0.0,-1.8375387339530769,-0.08995130588756088,-3.3091633466135457,-2.6169101372288623,0.0
2019-05-20,1.0,-0.0,-1.820569508312699,-0.09648036788114608,-3.310222851078882,-2.6161124867350547,0.0
2019-05-21,1.0,-0.0,-1.8186555957954242,-0.1071460118364102,-3.2959985866972885,-2.611430085681477,0.0
2019-05-22,1.0,-0.0,-1.7885870523901923,-0.136355618274828,-3.2950255777032984,-2.5999294408184865,0.0
2019-05-23,1.0,-0.0,-1.7899719495091164,-0.20161290322580644,-3.259642356241234,-2.5146388499298737,0.0
2019-05-24,1.0,-0.0,-1.7160375717516092,-0.24073751956862063,-3.227343885893199,-2.5130457470864496,0.0
2019-05-28,1.0,-0.0,-1.7059283727399166,-0.2396557719054242,-3.228703059805285,-2.5184283727399164,0.0
2019-05-29,1.0,-0.0,-1.7292894280762563,-0.24575389948006932,-3.2233968804159443,-2.467071057192374,0.0
2019-05-30,1.0,-0.0,-1.7242125302872968,-0.24454828660436137,-3.21711664935964,-2.4677223952924887,0.0
2019-05-31,1.0,-0.0,-1.7259349030470914,-0.2539819944598338,-3.219788781163435,-2.4568040166204987,0.0
2019-06-03,1.0,-0.0,-1.7332075147979755,-0.29269966543707643,-3.1901003688770695,-2.362528952560693,0.0
2019-06-04,1.0,-0.0,-1.716289945440374,-0.3369706417251234,-3.2953148003810515,-2.311682688144107,0.0
2019-06-05,1.0,-0.0,-1.6766987807997271,-0.3965384943302924,-3.293034359280416,-2.159519140591696,0.0
2019-06-06,1.0,-0.0,-1.6970109852678192,-0.38465468789917395,-3.2717363535723405,-2.162224303840586,0.0
2019-06-07,1.0,-0.0,-1.7214887999318627,-0.39281151520313434,-3.246912528745422,-2.155949237713994,0.0
2019-06-10,1.0,-0.0,-1.7274190815116082,-0.40654126419250974,-3.196407388578207,-2.1427724114556854,0.0
2019-06-11,1.0,-0.0,-1.7234457055734373,-0.48204302896832124,-3.1556835507369136,-2.109097069286803,0.0
2019-06-12,1.0,-0.0,-1.7386267546084897,-0.48900727211229494,-3.139184846947404,-2.089125655335701,0.0
2019-06-13,1.0,-0.0,-1.780972515856237,-0.5235517970401692,-3.1008033826638477,-2.051331923890064,0.0
2019-06-14,1.0,-0.0,-1.7631245244737508,-0.5440865669118269,-3.112604615774791,-2.0339842759320312,0.0
2019-06-17,1.0,-0.0,-1.7515360659877115,-0.5422102516623181,-3.090228095278175,-2.0329096877367223,0.0
2019-06-18,1.0,-0.0,-1.7278762921253887,-0.5437431716951003,-3.0917724178502395,-2.040675687032524,0.0
2019-06-19,1.0,-0.0,-1.699380338301792,-0.5786300452185563,-3.082900686652152,-2.0128956623681127,0.0
2019-06-20,1.0,-0.0,-1.7031263096136116,-0.5779901097980051,-3.082725672617551,-2.017685022211047,0.0
2019-06-21,1.0,-0.0,-1.7009795642627934,-0.5896807971626414,-3.1212633001182235,-2.032595845296403,0.0
2019-06-24,1.0,-0.0,-1.625384423572438,-0.5958773169312609,-3.021361482836007,-2.0693209209542016,0.0
2019-06-25,1.0,-0.0,-1.6345882157400482,-0.5921216654200947,-3.0178675309565364,-2.065902102551317,0.0
2019-06-26,1.0,-0.0,-1.6386645574889684,-0.5761385396719674,-2.98917658812755,-2.12163849804346,0.0
2019-06-27,1.0,-0.0,-1.6581666120039358,-0.5517382748442112,-2.9317809117743523,-2.0578058379796658,0.0
2019-06-28,1.0,-0.0,-1.6933758065833537,-0.5465980560320183,-2.888752756677285,-2.0392877562688883,0.0
2019-07-01,1.0,-0.0,-1.6522096946753353,-0.5807752448358159,-2.968891449263435,-2.0278989383589825,0.0
2019-07-02,1.0,-0.0,-1.6919687396075822,-0.5663451945460592,-2.9876122381110743,-2.0680079813767875,0.0
2019-07-03,1.0,-0.0,-1.6988881513441751,-0.5589943577829406,-2.9764354463989378,-2.0630600730169264,0.0
2019-07-05,1.0,-0.0,-1.6251446520085964,-0.5759629690857994,-2.981236568027773,-2.083567531823442,0.0
2019-07-08,1.0,-0.0,-1.6217129667793255,-0.5835462863737533,-2.9671090594345064,-2.0709751875360647,0.0
2019-07-09,1.0,-0.0,-1.6117281934008494,-0.5797941849068932,-2.9339268213002287,-2.0418163998693237,0.0
2019-07-10,1.0,-0.0,-1.6031720078482667,-0.5747220405493787,-2.945879659908437,-2.0514224983649445,0.0
2019-07-11,1.0,-0.0,-1.5515180492469522,-0.6331978643716631,-2.848673201051877,-1.9353733365208385,0.0
2019-07-12,1.0,-0.0,-1.5270174331466435,-0.6468407351897137,-2.8386842312850047,-1.8757592490336832,0.0
2019-07-15,1.0,-0.0,-1.5498973630191064,-0.6785883467550924,-2.831517448286752,-1.8352281699036792,0.0
2019-07-16,1.0,-0.0,-1.5280522792476887,-0.7456168313675486,-2.865635957921581,-1.830092445011157,0.0
2019-07-17,1.0,-0.0,-1.538479942579153,-0.7412871839859638,-2.8630672302416458,-1.8322832761783236,0.0
2019-07-18,1.0,-0.0,-1.5392840171075557,-0.7618406462854427,-2.8180738159353713,-1.80096626009821,0.0
2019-07-19,1.0,-0.0,-1.5405319822672578,-0.761478784040532,-2.8170519316022804,-1.797419252691577,0.0
2019-07-22,1.0,-0.0,-1.5611635220125786,-0.7612421383647798,-2.775157232704402,-1.764072327044025,0.0
2019-07-23,1.0,-0.0,-1.5541196741854637,-0.7590068922305765,-2.758536967418547,-1.7603383458646618,0.0
2019-07-24,1.0,-0.0,-1.554903341942553,-0.7816388823667528,-2.7495499726070283,-1.7403928934804729,0.0
2019-07-25,1.0,-0.0,-1.5147288029925188,-0.8068110972568578,-2.7564682044887783,-1.7149314214463842,0.0
2019-07-26,1.0,-0.0,-1.4850740482282703,-0.8016593006125455,-2.7549042412964257,-1.7121035899821664,0.0
2019-07-29,1.0,-0.0,-1.441973592772759,-0.794224384217435,-2.7488224847502125,-1.7364682263917846,0.0
2019-07-30,1.0,-0.0,-1.4311141932501155,-0.7982740021574972,-2.732932655262752,-1.7431037139775003,0.0
2019-07-31,1.0,-0.0,-1.4559205500381973,-0.7886172650878535,-2.680825057295646,-1.7140565317035907,0.0
2019-08-01,1.0,-0.0,-1.4964864039107852,-0.7784142988084326,-2.6716315307057745,-1.6917201344332415,0.0
2019-08-02,1.0,-0.0,-1.4739074452775882,-0.7811103537074907,-2.627054457320306,-1.6919639475876693,0.0
2019-08-05,1.0,-0.0,-1.4753475651447239,-0.776646661095495,-2.641723011471549,-1.7033351059788802,0.0
2019-08-06,1.0,-0.0,-1.466958392049247,-0.7458280798041979,-2.535489134465623,-1.6683972409701104,0.0
2019-08-07,1.0,-0.0,-1.4853593611357587,-0.7114758947057084,-2.5173025732031946,-1.680050280981958,0.0
2019-08-08,1.0,-0.0,-1.4630173172879364,-0.6821984150278837,-2.5021279718227176,-1.690490167302612,0.0
2019-08-09,1.0,-0.0,-1.443991556881869,-0.6649683383070092,-2.47587160637601,-1.6937186112526383,0.0
2019-08-12,1.0,-0.0,-1.425681104375137,-0.7136805200496676,-2.510189175370681,-1.6545175662844203,0.0
2019-08-13,1.0,-0.0,-1.4147105992127131,-0.7066627788307334,-2.5157457355299604,-1.6525003644846188,0.0
2019-08-14,1.0,-0.0,-1.4355259345117357,-0.7011011301072153,-2.472254419008983,-1.635395537525355,0.0
2019-08-15,1.0,-0.0,-1.4824106317958923,-0.724966242626679,-2.4102053869661004,-1.4892331746144551,0.0
2019-08-16,1.0,-0.0,-1.4909597655970843,-0.7176445365539913,-2.413778317730294,-1.524119202458372,0.0
2019-08-19,1.0,-0.0,-1.429706905116741,-0.7304662550564189,-2.430913348946136,-1.505641899084522,0.0
2019-08-20,1.0,-0.0,-1.4505873250334107,-0.7114018428641767,-2.4089470352395024,-1.4628261939931069,0.0
2019-08-21,1.0,-0.0,-1.456960157402853,-0.7688848288946667,-2.3814208418241867,-1.4196472489635303,0.0
2019-08-22,1.0,-0.0,-1.4644131849674575,-0.7437189446427322,-2.3678353978584927,-1.4224228427461685,0.0
2019-08-23,1.0,-0.0,-1.451687116564417,-0.746095928611266,-2.351366424986057,-1.4223368655883992,0.0
2019-08-26,1.0,-0.0,-1.4132528486163864,-0.7247693977211069,-2.284251220835594,-1.3602143244709715,0.0
2019-08-27,1.0,-0.0,-1.383166383166383,-0.676998676998677,-2.0752220752220754,-1.1646191646191646,0.0
2019-08-28,1.0,-0.0,-1.3512936448128612,-0.7003265511178096,-2.0762371263501636,-1.151971866365235,0.0
2019-08-29,1.0,-0.0,-1.306305185922149,-0.7037681880363139,-2.0575799029971398,-1.1505409774903619,0.0
2019-08-30,1.0,-0.0,-1.3244110700660086,-0.6961182098952341,-1.9471931205716708,-1.088112396293829,0.0
2019-09-03,1.0,-0.0,-1.3194385625264686,-0.6929638816625325,-1.941920261358824,-1.0956500695746871,0.0
2019-09-04,1.0,-0.0,-1.3125301786576533,-0.6831240946402705,-1.9456784162240464,-1.0943988411395462,0.0
2019-09-05,1.0,-0.0,-1.3219186326432355,-0.6765767934520944,-1.9461964371689937,-1.073663938372653,0.0
2019-09-06,1.0,-0.0,-1.3048012947311636,-0.707067074267218,-1.9721273152310737,-1.0101900137864892,0.0
2019-09-09,1.0,-0.0,-1.3178641820462285,-0.704115152601087,-1.9559816042525235,-0.9946246192438633,0.0
2019-09-10,1.0,-0.0,-1.2886499402628435,-0.7712664277180407,-1.9818399044205497,-0.9319593787335724,0.0
2019-09-11,1.0,-0.0,-1.3066531173411442,-0.7491780740032279,-1.9741765795923247,-0.947576065514974,0.0
