Date,IWF,IWM,MTUM,SPY,STNE,VLUE,VXX
2020-05-15,-0.6483477715495276,-0.7338011054055114,-0.6236917408176865,-0.7743718395986046,1.0,-0.13966524244443573,0.0
2020-05-18,-0.6480392156862745,-0.7192549019607842,-0.6161960784313725,-0.7774509803921569,1.0,-0.16066666666666665,0.0
2020-05-19,-0.6459283131583085,-0.7300738877534979,-0.6110281402295237,-0.782149033170885,1.0,-0.16102027983021538,0.0
2020-05-20,-0.6481423297462886,-0.72755478752651,-0.6131097321498704,-0.779828764433273,1.0,-0.15878564134789097,0.0
2020-05-21,-0.6558696505692972,-0.7101688260698863,-0.628818217510797,-0.7806438947781705,1.0,-0.15068708284255988,0.0
2020-05-22,-0.6511071918479326,-0.7162061532431904,-0.6287281990985695,-0.7780521262002744,1.0,-0.1451695081324711,0.0
2020-05-26,-0.6505566008153026,-0.7139385387268736,-0.6275478206334273,-0.7789275634995296,1.0,-0.148714330511132,0.0
2020-05-27,-0.6343938023516457,-0.7281450312635179,-0.5936135907821778,-0.7865429234338747,1.0,-0.189783318258681,0.0
2020-05-28,-0.6215925987113827,-0.7869651412522716,-0.5947051049066578,-0.8396662811828846,1.0,-0.28725425408888156,0.0
2020-05-29,-0.6098186936004637,-0.8046609818693601,-0.5858100836161935,-0.8304909346800232,1.0,-0.3086348207633082,0.0
2020-06-01,-0.6066095876246019,-0.8003474376473507,-0.5855978822848161,-0.8304173387930678,1.0,-0.31319022211192454,0.0
2020-06-02,-0.6066685971952178,-0.7985355561990651,-0.5844950978364291,-0.8315062259545775,1.0,-0.3156827865800687,0.0
2020-06-03,-0.6046396228755737,-0.7996939999172973,-0.5879750237770335,-0.828639953686474,1.0,-0.31418765248314934,0.0
2020-06-04,-0.6049597744049101,-0.8077880069669072,-0.5731110558181969,-0.8381438168698682,1.0,-0.32300738160404746,0.0
2020-06-05,-0.5942034994609835,-0.8038394560079608,-0.5661331785388506,-0.8381706609171573,1.0,-0.3438925284020234,0.0
2020-06-08,-0.593591975462157,-0.8031169692447981,-0.5674790682251513,-0.8390947525491171,1.0,-0.34162314515460496,0.0
2020-06-09,-0.6042470241798349,-0.7986810999129028,-0.573016465513666,-0.842146738003401,1.0,-0.3293932230102443,0.0
2020-06-10,-0.6049357113231024,-0.799543757776856,-0.5766901700539195,-0.843384487764413,1.0,-0.323143923683119,0.0
2020-06-11,-0.609402879787543,-0.7978339350180504,-0.5853354910992157,-0.8409892526660856,1.0,-0.31602971077638076,0.0
2020-06-12,-0.6078737568833731,-0.7642393359086053,-0.6078326621188461,-0.8239500287663352,1.0,-0.3055806690227665,0.0
2020-06-15,-0.6131194735759818,-0.7659469463294262,-0.6030845157310302,-0.8257865515114127,1.0,-0.3047912811022003,0.0
2020-06-16,-0.6186872840927784,-0.7481082414870867,-0.5992350715578221,-0.8344300049350223,1.0,-0.3120990294456325,0.0
2020-06-17,-0.6157354149548069,-0.7417009038619556,-0.6022596548890715,-0.8342645850451931,1.0,-0.3145028759244043,0.0
2020-06-18,-0.6181519507186858,-0.735728952772074,-0.6063655030800822,-0.8341683778234086,1.0,-0.3123203285420945,0.0
2020-06-19,-0.6218805246063397,-0.737614603461744,-0.6069563787361757,-0.836286642272746,1.0,-0.3086379147309131,0.0
2020-06-22,-0.615513988021987,-0.73636065304783,-0.6014849454426122,-0.8350972188038396,1.0,-0.31364344901140373,0.0
2020-06-23,-0.6158704121386098,-0.7399220832478983,-0.6013122821406602,-0.8338322739388969,1.0,-0.30998564691408653,0.0
2020-06-24,-0.6141009425109144,-0.7562936064302909,-0.5912929944102167,-0.8220245624056469,1.0,-0.2964217226325024,0.0
2020-06-25,-0.6089842795471206,-0.7575140506638429,-0.5866253970839782,-0.8177079090983138,1.0,-0.3018245499714914,0.0
2020-06-26,-0.6089683541726062,-0.7581150979513706,-0.5865678328513828,-0.8180263104304973,1.0,-0.30114446299841163,0.0
2020-06-29,-0.6064600113904483,-0.7561223659588316,-0.5874216906679685,-0.8166544626149215,1.0,-0.3013993979334472,0.0
2020-06-30,-0.6097422366551655,-0.7365942764359651,-0.590420133955754,-0.8168459508828901,1.0,-0.3056626750558149,0.0
2020-07-01,-0.6033084657800842,-0.7371067142393772,-0.5861985079468051,-0.8211563412260785,1.0,-0.3067628932857606,0.0
2020-07-02,-0.6063359428872754,-0.7359347746724537,-0.5882448383563866,-0.8224556849065022,1.0,-0.30333022350221067,0.0
2020-07-06,-0.6019850111403686,-0.7379785294713388,-0.5853352238201337,-0.8207413408952805,1.0,-0.3050030382823577,0.0
2020-07-07,-0.5896452927646181,-0.7436342359065413,-0.568580767523506,-0.8201444655179372,1.0,-0.3133449013357007,0.0
2020-07-08,-0.5845912329428813,-0.753934709978666,-0.5635792778649921,-0.8080344563861047,1.0,-0.3151793261683371,0.0
2020-07-09,-0.5851783270268094,-0.7528379357539651,-0.5645680702036874,-0.8078657112953869,1.0,-0.3149907414861927,0.0
2020-07-10,-0.5859337300949011,-0.7443702750522759,-0.5692054045359498,-0.806578735724626,1.0,-0.31510374778832234,0.0
2020-07-13,-0.6148850342880193,-0.745502218636547,-0.5762404195240016,-0.8134328358208954,1.0,-0.28386446147640176,0.0
2020-07-14,-0.6143864598025388,-0.7340318355833165,-0.5726778158371951,-0.8180938948216804,1.0,-0.29063066693532136,0.0
2020-07-15,-0.6196887849713779,-0.72825122954124,-0.5733693461259373,-0.8181891477868257,1.0,-0.291743932919455,0.0
2020-07-16,-0.6139056831922612,-0.7406690850463523,-0.5627166465135027,-0.8165255945183395,1.0,-0.29681580008061265,0.0
2020-07-17,-0.6156665324204592,-0.7420861860652437,-0.563431333064841,-0.808658880386629,1.0,-0.29754329440193317,0.0
2020-07-20,-0.6243638419904677,-0.7402859681719041,-0.5670894256401972,-0.8093545520639793,1.0,-0.2980046853542289,0.0
2020-07-21,-0.6265508183471409,-0.7390583956354818,-0.5694887856132551,-0.8096585168720953,1.0,-0.29646393210749644,0.0
2020-07-22,-0.6248333265990546,-0.7408784193300739,-0.5677805163845004,-0.809810497393834,1.0,-0.2972645359408461,0.0
2020-07-23,-0.6223513742583848,-0.7393550470194131,-0.5668159987084797,-0.8067562658917545,1.0,-0.3007628042135852,0.0
2020-07-24,-0.6037842190016103,-0.7455716586151369,-0.5630032206119162,-0.8040660225442834,1.0,-0.3093397745571659,0.0
2020-07-27,-0.6082793579273443,-0.7463491169489479,-0.5602043689906264,-0.808987407973609,1.0,-0.2992316047793378,0.0
2020-07-28,-0.6164234459404982,-0.7464323147625574,-0.564661775376925,-0.8098847053132306,1.0,-0.2938805127791664,0.0
2020-07-29,-0.6207356507679871,-0.7391673403395311,-0.5651172190784155,-0.811236863379143,1.0,-0.3057801131770412,0.0
2020-07-30,-0.6135514206486357,-0.735200739460676,-0.5639995177430374,-0.8080617288912109,1.0,-0.2980348028774666,0.0
2020-07-31,-0.6149887423608879,-0.7367722740431006,-0.5643293663557415,-0.8072531360566098,1.0,-0.29724187841749755,0.0
2020-08-03,-0.6169904669965005,-0.7349261896142553,-0.5632516793371143,-0.8086159044286231,1.0,-0.2986203290294035,0.0
2020-08-04,-0.6145556895858464,-0.7292320064334539,-0.5613992762364294,-0.8119823080016084,1.0,-0.30369923602734217,0.0
2020-08-05,-0.6186010946555055,-0.7277849323889246,-0.5622585318737926,-0.8143512556342563,1.0,-0.3014729555698648,0.0
2020-08-06,-0.6196531326707174,-0.7243974085549878,-0.5635990503400266,-0.8136895899561386,1.0,-0.3026437567904712,0.0
2020-08-07,-0.6257411366111402,-0.7246400193603032,-0.5654418585891179,-0.8146654297583995,1.0,-0.30290807889323595,0.0
2020-08-10,-0.6282578875171467,-0.724320180747196,-0.5685064149116437,-0.8148551601710644,1.0,-0.2986363269587671,0.0
2020-08-11,-0.641857454898471,-0.7254671952107435,-0.5805355553757787,-0.817450044494782,1.0,-0.2796699296173448,0.0
2020-08-12,-0.6366531912287149,-0.7279186573563641,-0.5562089101229123,-0.8498509534893217,1.0,-0.3128343337825146,0.0
2020-08-13,-0.6291081733720788,-0.7469406131052265,-0.5260508328899439,-0.8575287520975731,1.0,-0.3331559775713175,0.0
2020-08-14,-0.6265701076060718,-0.7450595311157482,-0.5248148602757662,-0.8570025776359397,1.0,-0.33799762693834134,0.0
2020-08-17,-0.6308744064188636,-0.7511052890126085,-0.5241935483870968,-0.8559439986900278,1.0,-0.33154576715244805,0.0
2020-08-18,-0.6298277129092839,-0.7541846982934597,-0.5175961459949375,-0.8521678778476361,1.0,-0.32885604637870497,0.0
2020-08-19,-0.6417140752261287,-0.7455081242581755,-0.5241272050096182,-0.858265460647485,1.0,-0.32321041214750545,0.0
2020-08-20,-0.6416994106090373,-0.7447200392927308,-0.5241077275703995,-0.8592010478061558,1.0,-0.3232645710543549,0.0
2020-08-21,-0.6205364421979456,-0.7535056253057231,-0.4917250937550954,-0.8541496820479374,1.0,-0.35639165172020215,0.0
2020-08-24,-0.6167874297809981,-0.756859073516242,-0.47932101278189365,-0.8517056093788162,1.0,-0.36603435642758286,0.0
2020-08-25,-0.6178997516185513,-0.7602101062746854,-0.4856468097235229,-0.8487316258805325,1.0,-0.35933873529052485,0.0
2020-08-26,-0.6184430065519065,-0.760224636796484,-0.481829650429333,-0.8473934806494934,1.0,-0.36161640825296054,0.0
2020-08-27,-0.5992917904676626,-0.7743090886889983,-0.4749074036387318,-0.8456184622898775,1.0,-0.37600227929504665,0.0
2020-08-28,-0.5978172340772113,-0.7708095781071836,-0.4751995438996579,-0.8487538687082586,1.0,-0.37974425802247924,0.0
2020-08-31,-0.5857529378508259,-0.7754714695311554,-0.4513992650325082,-0.8349957598029318,1.0,-0.3906634898841013,0.0
2020-09-01,-0.5849856640956265,-0.7772483140168801,-0.4466744740136494,-0.8379437063360659,1.0,-0.3913903808100796,0.0
2020-09-02,-0.5846893043162272,-0.7799491258529495,-0.4462793232930916,-0.8374046109742803,1.0,-0.38930835385795615,0.0
2020-09-03,-0.5841572172228724,-0.7887494451394214,-0.4535733021266293,-0.8306363746418627,1.0,-0.37819297042088695,0.0
2020-09-04,-0.5518056835945329,-0.7930177562226943,-0.4259489358290914,-0.8357449196360576,1.0,-0.4016593851456972,0.0
2020-09-08,-0.5480044878987017,-0.791873697707966,-0.4245472030774163,-0.8329860554576054,1.0,-0.40960089757974033,0.0
2020-09-09,-0.529313165981562,-0.8017719599313564,-0.3956578999880273,-0.833619347886818,1.0,-0.4305782815181386,0.0
2020-09-10,-0.5212215320910973,-0.8071747093486223,-0.38047459786590226,-0.831820353559484,1.0,-0.44083452779104954,0.0
2020-09-11,-0.5122629884326431,-0.8113050045712923,-0.3787017529912151,-0.8297889255475612,1.0,-0.44297809754740225,0.0
2020-09-14,-0.5133577164665659,-0.8125944183827623,-0.37934324560706056,-0.8290927884233125,1.0,-0.44112268426492807,0.0
2020-09-15,-0.5144469615675052,-0.8065657167839116,-0.3733555900003974,-0.8337903898891141,1.0,-0.4462461746353484,0.0
2020-09-16,-0.5166434678862597,-0.8072380194869755,-0.38019486975541855,-0.8307019288128853,1.0,-0.44215549811095645,0.0
2020-09-17,-0.5152647479726506,-0.8080775958021943,-0.379432342184767,-0.829702655430116,1.0,-0.44271744315471456,0.0
2020-09-18,-0.5164883249134811,-0.8066351087950991,-0.3819165440152751,-0.8309797525756792,1.0,-0.44182346155376107,0.0
2020-09-21,-0.515511892450879,-0.8073343409434413,-0.38330283986954106,-0.8297669238724048,1.0,-0.441492323601941,0.0
2020-09-22,-0.5281404234994427,-0.7883298837764687,-0.3972297404871835,-0.8290081197261582,1.0,-0.437589555803216,0.0
2020-09-23,-0.5277291534054742,-0.7896642266072567,-0.3963239974538511,-0.8279758115849778,1.0,-0.43666454487587525,0.0
2020-09-24,-0.5199857103163578,-0.7784702099789624,-0.38863970150438615,-0.8310244909300203,1.0,-0.4512364545707141,0.0
2020-09-25,-0.5193758437227032,-0.7800762328277615,-0.3877948066386088,-0.8297466846660844,1.0,-0.45342650678948626,0.0
2020-09-28,-0.5150097156680018,-0.7782051790458817,-0.3816076456358805,-0.829797358924535,1.0,-0.46095887694809057,0.0
2020-09-29,-0.5177108481418451,-0.7693829896703209,-0.37519293940713183,-0.8297779712668699,1.0,-0.4655875252305378,0.0
2020-09-30,-0.5181080546210172,-0.7688501880071246,-0.3781911735602612,-0.8277854739758559,1.0,-0.4651098357411439,0.0
2020-10-01,-0.5186196525386837,-0.7684118880842138,-0.3766274882266809,-0.8272191222446474,1.0,-0.46654002928489446,0.0
2020-10-02,-0.5162961790997548,-0.7671861403369986,-0.3760778419428843,-0.8269124278142552,1.0,-0.4689106874456135,0.0
2020-10-05,-0.5183836624846638,-0.7663751137847786,-0.37780504214983973,-0.8281553013812483,1.0,-0.4670123085447421,0.0
2020-10-06,-0.5041656841939793,-0.7595299850664151,-0.3560481018627682,-0.8218187534386543,1.0,-0.4883282244753595,0.0
2020-10-07,-0.49627421758569307,-0.76782492744529,-0.35528276727586483,-0.8105733783041807,1.0,-0.49188171621303634,0.0
2020-10-08,-0.4945334848544223,-0.7680551745758064,-0.3515811748109252,-0.8116305497864337,1.0,-0.4928092793604766,0.0
2020-10-09,-0.4973449945338122,-0.7735436514133999,-0.35319381539903166,-0.8096985787911917,1.0,-0.4706387630798063,0.0
2020-10-12,-0.49549830455626137,-0.7726546361616712,-0.3466890127450598,-0.8011458861129516,1.0,-0.48154499746657825,0.0
2020-10-13,-0.48477177130394145,-0.7792101573453809,-0.3466661473749806,-0.7976320299112012,1.0,-0.48640754011528275,0.0
2020-10-14,-0.48393121157886543,-0.7816123258890358,-0.34565403470547035,-0.7927009571239592,1.0,-0.486849272430161,0.0
2020-10-15,-0.4830376595082478,-0.7816293183940243,-0.3464052287581699,-0.7913165266106442,1.0,-0.48805633364456896,0.0
2020-10-16,-0.48270495311466477,-0.7829656433601805,-0.3446558499669274,-0.7907474417337846,1.0,-0.4897863896346445,0.0
2020-10-19,-0.48247149916345666,-0.7828100073927085,-0.344072215088907,-0.7909808956849927,1.0,-0.4905256604801369,0.0
2020-10-20,-0.47195395194313533,-0.783126014061655,-0.3271652630765665,-0.7780267325967705,1.0,-0.5028200571737619,0.0
2020-10-21,-0.4722136342556809,-0.780143762559901,-0.32551398979749574,-0.7817668882362034,1.0,-0.5049080228783428,0.0
2020-10-22,-0.4730069173397225,-0.7769447772152878,-0.32264172817559994,-0.784287204853731,1.0,-0.5075936159523902,0.0
2020-10-23,-0.4866235626621239,-0.7668124975802393,-0.32947462154942114,-0.7899260521119671,1.0,-0.49874172441828946,0.0
2020-10-26,-0.4875498586531387,-0.7686558494365487,-0.3292413739689424,-0.7912326220810905,1.0,-0.49583704449521737,0.0
2020-10-27,-0.48620302643291147,-0.7699601377762296,-0.32741205154998254,-0.7926390340183443,1.0,-0.49390456287008017,0.0
2020-10-28,-0.4888149237557086,-0.7702221534174472,-0.327579534019661,-0.7929019273937611,1.0,-0.49075005805402894,0.0
2020-10-29,-0.47421965317919074,-0.7729479768786127,-0.32477842003853563,-0.7867822736030828,1.0,-0.4948362235067437,0.0
2020-10-30,-0.4742581888246628,-0.7734874759152216,-0.32439306358381503,-0.7871290944123314,1.0,-0.49429672447013484,0.0
2020-11-02,-0.48249402328988966,-0.7756612940541374,-0.3259042184005552,-0.7871905606539678,1.0,-0.48473046965373634,0.0
2020-11-03,-0.4877804332742272,-0.7769639966078175,-0.3298512065376609,-0.7865237838254568,1.0,-0.47363349009328504,0.0
2020-11-04,-0.4896992568061921,-0.7663367861681236,-0.3296622896530479,-0.789633794139166,1.0,-0.4754129924140322,0.0
2020-11-05,-0.5144616099430828,-0.7530104154566926,-0.34777558369148565,-0.7967630773996205,1.0,-0.4599450187787974,0.0
2020-11-06,-0.4937490642311723,-0.7485402006288366,-0.3234391375954484,-0.740455157957778,1.0,-0.43689175026201527,0.0
