Date,CFFA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-18,1.0,-0.00868925623955918,-0.058057196998030275,-0.06966364973695365,-0.10932006881591744,-0.0009474655297080311,0.0
2020-09-21,1.0,-0.006284916201117319,-0.06107841181165204,-0.07327414205905826,-0.10623254189944134,-0.000137170790103751,0.0
2020-09-22,1.0,-0.0021417030923186753,-0.07001239933369237,-0.06913567876958532,-0.10887616948260961,-0.0022919980461656,0.0
2020-09-23,1.0,-0.004601361601825499,-0.07019897441041135,-0.06831830890557805,-0.1101066964229742,-0.0005516618814177711,0.0
2020-09-24,1.0,-0.0037952327868031113,-0.07004271202575246,-0.06803862870598845,-0.1100492252965417,-0.0006388015581747812,0.0
2020-09-25,1.0,-0.004123323724777541,-0.0698959769394661,-0.0676776538413335,-0.11021431257049756,-0.0013786188745456825,0.0
2020-09-28,1.0,-0.0029799541738139658,-0.06901473700026294,-0.06588453303617264,-0.11033342932625491,-0.003881452915471972,0.0
2020-09-29,1.0,-0.003444086816035668,-0.06898192793717985,-0.06514959860733653,-0.11037358948989943,-0.00444600298070059,0.0
2020-09-30,1.0,-0.0035578272198837444,-0.06855081178592905,-0.06509320505111245,-0.11068099819603128,-0.004860693525756665,0.0
2020-10-01,1.0,-0.0035325065764750096,-0.0693348365276212,-0.06488788675936365,-0.11050983339596644,-0.004384316672929977,0.0
2020-10-02,1.0,-0.0037205922882268937,-0.06920051111166788,-0.06481597474507053,-0.11062811615263198,-0.004359481873073936,0.0
2020-10-05,1.0,-0.004322929066372624,-0.06876589772826945,-0.06550803814201762,-0.11071710501585073,-0.0037089478366559327,0.0
2020-10-06,1.0,-0.004770729508401994,-0.06689038591570459,-0.06472414915729634,-0.11135458666199193,-0.004420124715133606,0.0
2020-10-07,1.0,-0.004180172964043004,-0.06752105730841916,-0.06447979374475914,-0.11076206805922328,-0.004593184065280785,0.0
2020-10-08,1.0,-0.004139776877282505,-0.0669368152483866,-0.06467307018860373,-0.11068587723247784,-0.004252338786332482,0.0
2020-10-09,1.0,-0.004501969611705121,-0.06716688551241168,-0.06486587882198462,-0.1107109360345151,-0.003301444381917089,0.0
2020-10-12,1.0,-0.005128269271660684,-0.06734293111858809,-0.06479130445659108,-0.11083315613703736,-0.002701722347996848,0.0
2020-10-13,1.0,-0.002899891254077972,-0.06853492994012723,-0.06494756446633251,-0.10998337562341412,-0.0035748659425271553,0.0
2020-10-14,1.0,-0.0029493732581826362,-0.06856043090843195,-0.06532361873101965,-0.10963920166964519,-0.003249309521726633,0.0
2020-10-15,1.0,-0.0026494701059788044,-0.0681613677264547,-0.065499400119976,-0.10942811437712457,-0.004011697660467907,0.0
2020-10-16,1.0,-0.0026748328229485654,-0.06848321979876257,-0.06494594087869508,-0.10930566839572527,-0.0045122179863758514,0.0
2020-10-19,1.0,-0.0025621797275340585,-0.06841644794400699,-0.06482939632545931,-0.1093363329583802,-0.004686914135733033,0.0
2020-10-20,1.0,-0.0020859094940108166,-0.06843531806997163,-0.06473813717040756,-0.10880453654088758,-0.004971209452792245,0.0
2020-10-21,1.0,-0.0022106761921414832,-0.06890565283640995,-0.06462168710813579,-0.10851047885494466,-0.004708615392301351,0.0
2020-10-22,1.0,-0.002360552544151075,-0.06844353408438038,-0.06415956835610621,-0.10886019034296705,-0.005145754752329329,0.0
2020-10-23,1.0,-0.0018735948038970773,-0.06887334499125657,-0.06396452660504622,-0.10883087684236822,-0.005520859355483388,0.0
2020-10-26,1.0,-0.0009875370326387241,-0.06600247509281598,-0.06496493618510694,-0.10784154405790218,-0.010262884858182183,0.0
2020-10-27,1.0,-0.0,-0.06592131368463085,-0.06691955428557168,-0.10664953020301719,-0.008310353002832508,0.0
2020-10-28,1.0,-0.000636410147622197,-0.06619913398305402,-0.06713503125896901,-0.10701673384329335,-0.0068757253203888345,0.0
