Date,DRD,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-13,1.0,-0.0,-3.401814973531636,-0.0,-11.494328207713638,-9.311822535921353,0.0
2019-05-14,1.0,-0.0,-2.7403912543153046,-0.305638665132336,-10.50011507479862,-8.468814729574223,0.0
2019-05-15,1.0,-0.0,-2.7279745685740235,-0.3848773841961853,-10.375567665758402,-8.218437783832877,0.0
2019-05-16,1.0,-0.0,-2.717873962771922,-0.4305898183449204,-10.183449203857368,-8.09441578829334,0.0
2019-05-17,1.0,-0.0,-2.689318181818182,-0.4945454545454546,-10.245227272727274,-8.298181818181819,0.0
2019-05-20,1.0,-0.0,-2.5674709562109026,-0.5556300268096515,-10.058310991957104,-8.159740840035745,0.0
2019-05-21,1.0,-0.0,-2.5648106904231622,-0.5884187082405344,-9.990645879732739,-8.12783964365256,0.0
2019-05-22,1.0,-0.0,-2.5240702715035366,-0.7070499657768652,-10.270590919461556,-8.313940223591148,0.0
2019-05-23,1.0,-0.0,-2.4725795531482735,-0.7637102234258633,-10.177612277138342,-8.154141277364026,0.0
2019-05-24,1.0,-0.0,-2.2914549653579677,-0.9073903002309469,-10.469976905311778,-8.426096997690532,0.0
2019-05-28,1.0,-0.0,-2.257293820353779,-0.9276361130254996,-10.407075580059729,-8.380657018148405,0.0
2019-05-29,1.0,-0.0,-2.290086797624486,-0.9342165372316126,-10.373915029693924,-8.243261763362266,0.0
2019-05-30,1.0,-0.0,-2.276605504587156,-0.923394495412844,-10.426146788990826,-8.309633027522937,0.0
2019-05-31,1.0,-0.0,-2.294751317900527,-0.9206967682787072,-10.411872564749025,-8.292688517075407,0.0
2019-06-03,1.0,-0.0,-2.2928327645051194,-1.0744027303754264,-10.366780432309442,-8.019340159271898,0.0
2019-06-04,1.0,-0.0,-2.2832608197847493,-1.047171971605221,-10.45775131669338,-8.11106022441035,0.0
2019-06-05,1.0,-0.0,-2.022869022869023,-1.0898128898128898,-9.582328482328483,-7.095218295218295,0.0
2019-06-06,1.0,-0.0,-2.040041067761807,-1.0632443531827516,-9.43388090349076,-6.996919917864476,0.0
2019-06-07,1.0,-0.0,-2.089041095890411,-1.074738114423852,-9.157131345688962,-6.82433521353747,0.0
2019-06-10,1.0,-0.0,-2.0883116883116886,-1.0133866133866134,-9.073326673326674,-6.804995004995005,0.0
2019-06-11,1.0,-0.0,-2.1005227181342985,-1.232207478890229,-9.00864495375955,-6.763168476075593,0.0
2019-06-12,1.0,-0.0,-2.105809542822919,-1.2229986025154722,-8.92852864843282,-6.706727889798363,0.0
2019-06-13,1.0,-0.0,-2.2399756986634265,-1.331915755366545,-8.978533819360065,-6.700688537869583,0.0
2019-06-14,1.0,-0.0,-2.1816543160424593,-1.3560985379531345,-8.908271580212297,-6.582014820749048,0.0
2019-06-17,1.0,-0.0,-2.1577777777777776,-1.3812121212121211,-9.034949494949496,-6.628080808080807,0.0
2019-06-18,1.0,-0.0,-2.1902834008097165,-1.379757085020243,-9.045748987854251,-6.627125506072875,0.0
2019-06-19,1.0,-0.0,-2.117341847934544,-1.4316503691877869,-8.931351027738973,-6.475753342646178,0.0
2019-06-20,1.0,-0.0,-2.1729566094853685,-1.4230070635721495,-9.028859737638749,-6.557013118062564,0.0
2019-06-21,1.0,-0.0,-2.1417122752150117,-1.3625879593432368,-8.709343236903832,-6.332877247849883,0.0
2019-06-24,1.0,-0.0,-2.0908364943102415,-1.4018766220802557,-8.895787582351765,-6.575364344180475,0.0
2019-06-25,1.0,-0.0,-2.003006012024048,-1.433867735470942,-8.980160320641282,-6.623046092184369,0.0
2019-06-26,1.0,-0.0,-2.0125227226822866,-1.374065845283781,-8.979802060189861,-6.831751161381539,0.0
2019-06-27,1.0,-0.0,-1.9783137413862992,-1.462910417511147,-9.002026753141466,-6.824280502634779,0.0
2019-06-28,1.0,-0.0,-1.8573457792207793,-1.507102272727273,-9.085227272727273,-6.842532467532468,0.0
2019-07-01,1.0,-0.0,-1.8015713134568896,-1.523166800966962,-9.068493150684931,-6.75201450443191,0.0
2019-07-02,1.0,-0.0,-1.8815165876777253,-1.519678549350917,-9.27055429631156,-6.934061405316299,0.0
2019-07-03,1.0,-0.0,-1.8877656282236435,-1.5236228595007222,-9.275840726222405,-6.944089127295234,0.0
2019-07-05,1.0,-0.0,-1.828863868986694,-1.5193449334698055,-9.206960081883317,-6.9156601842374625,0.0
2019-07-08,1.0,-0.0,-1.835171568627451,-1.50531045751634,-9.17749183006536,-6.907066993464054,0.0
2019-07-09,1.0,-0.0,-1.7945990180032734,-1.50879705400982,-9.208469721767594,-6.946399345335516,0.0
2019-07-10,1.0,-0.0,-1.7779143618111042,-1.5060438434746979,-9.237656217988118,-6.9659905757017,0.0
2019-07-11,1.0,-0.0,-1.7385527391659854,-1.552739165985282,-9.229558462796403,-6.9206868356500415,0.0
2019-07-12,1.0,-0.0,-1.7819564323879982,-1.5561035758323056,-9.274352651048089,-6.938553226469379,0.0
2019-07-15,1.0,-0.0,-1.9016836416545417,-1.6807316566202453,-9.340677613801704,-6.862606526709624,0.0
2019-07-16,1.0,-0.0,-1.9045257284562926,-1.7813597850795617,-9.249845009299442,-6.729489563959495,0.0
2019-07-17,1.0,-0.0,-1.9635686193334714,-1.7557441523494102,-9.257296625957359,-6.723038708341959,0.0
2019-07-18,1.0,-0.0,-1.9641673570836784,-1.7856255178127587,-9.264084507042252,-6.698632974316486,0.0
2019-07-19,1.0,-0.0,-1.948307692307692,-1.7903589743589743,-9.15076923076923,-6.623179487179487,0.0
2019-07-22,1.0,-0.0,-1.8559562398703402,-1.7202188006482981,-9.044975688816857,-6.637965964343598,0.0
2019-07-23,1.0,-0.0,-1.8758368837492392,-1.7220531547981335,-9.049502941773179,-6.640697910326638,0.0
2019-07-24,1.0,-0.0,-1.8996083281797567,-1.8247783962069677,-9.190476190476192,-6.699443413729129,0.0
2019-07-25,1.0,-0.0,-1.7948030521757063,-1.8896679727778924,-9.282944937100433,-6.655392864508146,0.0
2019-07-26,1.0,-0.0,-1.7312186978297164,-1.932804674457429,-9.449290484140233,-6.7543823038397335,0.0
2019-07-29,1.0,-0.0,-1.6536940686784598,-1.9298647242455775,-9.42497398543184,-6.802913631633714,0.0
2019-07-30,1.0,-0.0,-1.6581706063720454,-1.9282631038026723,-9.255704008221995,-6.712846865364851,0.0
2019-07-31,1.0,-0.0,-1.7036082474226806,-1.843774781919112,-8.849127676447266,-6.429024583663759,0.0
2019-08-01,1.0,-0.0,-1.7730482542173402,-1.8060023538642607,-8.727540211847783,-6.308944684189879,0.0
2019-08-02,1.0,-0.0,-1.6340449650481768,-1.8088040808615153,-8.366143963725676,-6.083884375590402,0.0
2019-08-05,1.0,-0.0,-1.64681844716871,-1.8320684958163067,-8.695855224751897,-6.284296555750147,0.0
2019-08-06,1.0,-0.0,-1.6513561670956247,-1.8178578499307068,-8.805781033458722,-6.5230647396555135,0.0
2019-08-07,1.0,-0.0,-1.7145041085419452,-1.6441811580355437,-8.429581502006497,-6.32103955665966,0.0
2019-08-08,1.0,-0.0,-1.7081018961884695,-1.6425972036008427,-8.460639724190768,-6.342080061290941,0.0
2019-08-09,1.0,-0.0,-1.5620057512580876,-1.5050323508267431,-7.890726096333572,-6.01491732566499,0.0
2019-08-12,1.0,-0.0,-1.5255357142857144,-1.5603571428571428,-7.862500000000001,-5.9089285714285715,0.0
2019-08-13,1.0,-0.0,-1.4291303574604304,-1.5367241685932775,-7.8829806153298945,-5.935265872310154,0.0
2019-08-14,1.0,-0.0,-1.483342241225726,-1.521289862818457,-7.868697666132193,-5.942455015143417,0.0
2019-08-15,1.0,-0.0,-1.5833479404031552,-1.5924627519719545,-7.782997370727433,-5.569675723049956,0.0
2019-08-16,1.0,-0.0,-1.5477818691916536,-1.6224793968086972,-7.799754515167456,-5.564439768542873,0.0
2019-08-19,1.0,-0.0,-1.4197874934680368,-1.662253962724264,-7.8343494164779655,-5.5020031353422745,0.0
2019-08-20,1.0,-0.0,-1.4930883957802836,-1.797926518734085,-8.197344488905056,-5.700072753728628,0.0
2019-08-21,1.0,-0.0,-1.5236598890942699,-1.9245841035120148,-8.318299445471348,-5.717744916820702,0.0
2019-08-22,1.0,-0.0,-1.5659879336349924,-1.9319381598793366,-8.52262443438914,-5.832956259426847,0.0
2019-08-23,1.0,-0.0,-1.552507095553453,-1.9362346263008514,-8.5600756859035,-5.872469252601704,0.0
2019-08-26,1.0,-0.0,-1.5489864864864864,-2.2550675675675675,-9.726984797297298,-6.583614864864866,0.0
2019-08-27,1.0,-0.0,-1.530325601191743,-2.2485635241540756,-9.810385188337944,-6.691849329644606,0.0
2019-08-28,1.0,-0.0,-1.421971706454465,-2.451370468611848,-10.305039787798409,-6.925950486295314,0.0
2019-08-29,1.0,-0.0,-1.370978627671541,-2.5703037120359955,-10.53970753655793,-7.0161979752530925,0.0
2019-08-30,1.0,-0.0,-1.3011965025310632,-2.691670501610677,-10.870915784629544,-7.146111366774045,0.0
2019-09-03,1.0,-0.0,-1.3682242990654208,-2.79392523364486,-11.015420560747664,-7.186915887850467,0.0
2019-09-04,1.0,-0.0,-1.2219047619047618,-2.907142857142857,-11.273333333333333,-7.407142857142857,0.0
2019-09-05,1.0,-0.0,-1.295373665480427,-2.8685646500593123,-11.299881376037959,-7.261209964412811,0.0
2019-09-06,1.0,-0.0,-1.2065090142823696,-2.9470849918051982,-11.27511121517209,-6.985015218918286,0.0
2019-09-09,1.0,-0.0,-0.6378703128237,-2.061321731924591,-10.93536357986327,-6.082245701263725,0.0
2019-09-10,1.0,-0.0,-0.5442234447735929,-2.3922979263647903,-11.22852306390182,-5.994286923402454,0.0
2019-09-11,1.0,-0.0,-0.33267405063291144,-2.21875,-10.67939082278481,-5.547863924050634,0.0
2019-09-12,1.0,-0.0,-0.24047665559679623,-2.232271928110959,-10.574721625317446,-5.487790584098457,0.0
2019-09-13,1.0,-0.0,-0.23073929961089495,-2.2163424124513615,-10.532490272373542,-5.475680933852139,0.0
2019-09-16,1.0,-0.0,-0.23672437269013813,-2.2104648900992028,-10.528496401478312,-5.475782921610581,0.0
2019-09-17,1.0,-0.0,-0.2364425162689805,-2.2281601262078485,-10.710905146913824,-5.5442713468743845,0.0
2019-09-18,1.0,-0.0,-0.22284345047923323,-2.2885383386581473,-10.850439297124602,-5.6060303514377,0.0
2019-09-19,1.0,-0.0,-0.24351297405189623,-2.2916167664670657,-10.810978043912176,-5.6141716566866275,0.0
