Date,IWF,IWM,MORF,MTUM,SPY,VLUE,VXX
2020-09-28,-0.6456941176470589,-0.9462117647058824,1.0,-0.8117647058823529,-1.2126117647058825,-0.08960000000000001,0.0
2020-09-29,-0.6197743248242694,-0.935072142064373,1.0,-0.8145116537180911,-1.1800314465408805,-0.07510173880873104,0.0
2020-09-30,-0.6199704005179909,-0.9362686152992323,1.0,-0.8166219591157156,-1.1786143742484507,-0.07344371473499213,0.0
2020-10-01,-0.6166412847847155,-0.9496977248603997,1.0,-0.8112049471595366,-1.1719045641238637,-0.06539295768148046,0.0
2020-10-02,-0.6015154994259473,-0.9400229621125145,1.0,-0.8040413318025259,-1.166796785304248,-0.08009184845005742,0.0
2020-10-05,-0.6101289134438306,-0.9361878453038673,1.0,-0.8133057090239411,-1.1724677716390424,-0.07196132596685083,0.0
2020-10-06,-0.6160312356453835,-0.9265962333486449,1.0,-0.8165365181442352,-1.171658245291686,-0.0626550298576022,0.0
2020-10-07,-0.6137614678899083,-0.928211009174312,1.0,-0.8121100917431193,-1.171743119266055,-0.0613302752293578,0.0
2020-10-08,-0.6094078887160245,-0.9271986821634484,1.0,-0.8045209115036148,-1.172142399560721,-0.06255147799029925,0.0
2020-10-09,-0.612482853223594,-0.9293095564700503,1.0,-0.8063557384545039,-1.1720164609053498,-0.05230909922267947,0.0
2020-10-12,-0.6037373783524467,-0.9268058664960935,1.0,-0.8055466715401837,-1.1693699456298259,-0.06341664001462055,0.0
2020-10-13,-0.592035034898043,-0.9331234888919302,1.0,-0.8049815245654852,-1.1645454130742212,-0.06715022124903061,0.0
2020-10-14,-0.5931956035937429,-0.9315455830710996,1.0,-0.808911387786747,-1.1638619054134172,-0.06311852966662106,0.0
2020-10-15,-0.5909981322035442,-0.9270648262038175,1.0,-0.8069791809029201,-1.1625438476606986,-0.06796956858457473,0.0
2020-10-16,-0.5936421435059037,-0.9143051771117167,1.0,-0.8158946412352406,-1.1584014532243414,-0.05912806539509537,0.0
2020-10-19,-0.5898204953419677,-0.9135196546239491,1.0,-0.8210861167916383,-1.161463303794592,-0.05857759600090889,0.0
2020-10-20,-0.5840924541128484,-0.9142986630410151,1.0,-0.8133242692046228,-1.1563562202583275,-0.06399274869703149,0.0
2020-10-21,-0.5783192441571358,-0.9075087021382398,1.0,-0.8191763482663533,-1.149902807287193,-0.06568419149224719,0.0
2020-10-22,-0.5717686158268211,-0.9077517290936854,1.0,-0.8162220425761251,-1.1359471840474265,-0.05941794664510914,0.0
2020-10-23,-0.5686397702284252,-0.908270879145537,1.0,-0.8181124624152941,-1.1324327963021137,-0.06027016110936588,0.0
2020-10-26,-0.5747705596544899,-0.9169965808889688,1.0,-0.8184272089256793,-1.1419380960950152,-0.04669785855677524,0.0
2020-10-27,-0.5711076162660076,-0.9185351606380588,1.0,-0.8195012356773759,-1.1453156594023814,-0.03895753763199281,0.0
2020-10-28,-0.5690468700849323,-0.9182132746146587,1.0,-0.8202489551970521,-1.1454635330067857,-0.04075854940906844,0.0
2020-10-29,-0.5373985914237318,-0.9240438619951858,1.0,-0.8211643041811535,-1.131541410359276,-0.04332709280556298,0.0
2020-10-30,-0.5342471850104589,-0.9182874182206596,1.0,-0.8209088076905959,-1.1291557256664737,-0.048021718812586225,0.0
2020-11-02,-0.5060353659079774,-0.9027214823393167,1.0,-0.8185381497483408,-1.1397710569685093,-0.08707852656897244,0.0
2020-11-03,-0.5086342917251052,-0.8728523842917251,1.0,-0.7823895511921458,-1.1166286816269284,-0.10238429172510519,0.0
2020-11-04,-0.5030874934771264,-0.8584971299356411,1.0,-0.7722647416942077,-1.1037136893372759,-0.11097582188206645,0.0
2020-11-05,-0.4693709684401922,-0.8755790293952119,1.0,-0.7429325944846098,-1.104376812849041,-0.13697562665050436,0.0
2020-11-06,-0.4510123541523679,-0.8665065202470831,1.0,-0.7370452985586823,-1.0946293754289638,-0.1404855868222375,0.0
