Date,BRK-A,IWF,IWM,MTUM,SDY,SPY,USMV,VLUE,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.0,-0.04867060561299852,-0.23542589857213198,-0.0,-0.1086410635155096,-0.0,-0.0,-0.5860167405219104,-0.030896110290497294,-0.01346627277203348,-0.16445100935499754,-0.0,-0.19615952732644018,-0.07806499261447564,-0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.0,-0.043549934798120214,-0.24144379105873087,-0.0,-0.11062175528381271,-0.0,-0.0,-0.588859090126221,-0.02999286469994833,-0.01134266663386069,-0.15636148906330732,-0.0,-0.19880422212927193,-0.07952168885170878,-0.0
2019-06-04,1.0,-0.0,-0.0,-0.0018207317373225402,-0.0,-0.04573973377949462,-0.2384174396575056,-0.0,-0.10107521590433777,-0.0,-0.0,-0.5757695052038481,-0.03840759786433088,-0.031223088846787882,-0.15791157148832516,-0.0,-0.18108899441478235,-0.08899441478237334,-0.0
2019-06-05,1.0,-0.0,-0.0,-0.0010041636051922606,-0.0,-0.04462405094293412,-0.26862601028655403,-0.0,-0.0911339701200098,-0.0,-0.0,-0.5558657849620378,-0.04484447710017144,-0.022434484447710016,-0.1564290962527553,-0.0,-0.17920646583394562,-0.08501102130786187,-0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.0,-0.051238341085648884,-0.25719017120035065,-0.0,-0.09317390351411246,-0.0,-0.0,-0.5542215619901127,-0.04402990526751577,-0.01892214402259942,-0.15858558799892847,-0.0,-0.16786401383240387,-0.09005674207924409,-0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.0,-0.05173964842325367,-0.2549052979649396,-0.0,-0.09049575725157433,-0.0,-0.0,-0.5551800432784653,-0.0494541564346325,-0.01624158136594617,-0.15317659072673784,-0.0,-0.16642758151182863,-0.09377811276714727,-0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.0,-0.05066886790162422,-0.2566947485979267,-0.0,-0.09711330695088495,-0.00029133992085265487,-0.0,-0.5549054359173566,-0.04668722231663794,-0.015368180824977543,-0.15122969724926558,-0.0,-0.16038262642938647,-0.09446696933647333,-0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.0,-0.04779653584740188,-0.24448829447733197,-0.0,-0.08826037175083436,-0.0,-0.0,-0.5508294964554556,-0.04282686545348242,-0.02406879582937465,-0.1697970717922483,-0.0,-0.14631294306804063,-0.12173256352164485,-0.0
2019-06-12,1.0,-0.0,-0.0,-0.00727390891366295,-0.0,-0.04446832975053742,-0.26108583712443134,-0.0,-0.09006149077638353,-0.0,-0.0,-0.5382692596110583,-0.034194870769384586,-0.017947307903814425,-0.17512373144028393,-0.0,-0.1892716092586112,-0.11060840873868918,-0.03134529820526921
2019-06-13,1.0,-0.0,-0.0,-0.005243445692883895,-0.0,-0.048739076154806486,-0.26064918851435703,-0.0,-0.0844943820224719,-0.0,-0.0,-0.5524594257178527,-0.026017478152309613,-0.025942571785268414,-0.18084893882646688,-0.0,-0.18109862671660423,-0.10414481897627964,-0.027215980024968788
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.0,-0.04664730332014623,-0.2505132956081927,-0.0,-0.07972357153588061,-0.0,-0.0,-0.5438930342030146,-0.03993690219840753,-0.029996494566578193,-0.18703991186338825,-0.0,-0.17687415494015724,-0.10994541539386048,-0.039335970754669734
2019-06-17,1.0,-0.0,-0.0,-0.01958853969456014,-0.0,-0.04571500694181497,-0.26707055408304936,-0.016458412217594344,-0.07406285497917456,-0.0,-0.0,-0.5262148176195885,-0.042483907610753505,-0.014666161807396189,-0.20376120156506375,-0.0,-0.16248895620345827,-0.10056796667928815,-0.05124321595355295
2019-06-18,1.0,-0.0,-0.0,-0.04314682116176246,-0.0,-0.059485693957412204,-0.2787772526299741,-0.0,-0.04533211363520862,-0.00025410377598211113,-0.0,-0.5394114956548254,-0.04784774101743152,-0.0331605427656655,-0.20091985566905524,-0.0,-0.15563856278904303,-0.07656146770341007,-0.060527519438938866
2019-06-19,1.0,-0.0,-0.0,-0.02338784158200684,-0.0,-0.07440104308143641,-0.30963763785516374,-0.0296897919269843,-0.020481338621176723,-0.0,-0.018389743032541966,-0.5496550225457706,-0.08151790079860921,-0.03903406312815776,-0.21863964796001523,-0.04324441788450046,-0.24599337208670613,-0.04794371706416037,-0.0143966969087847
2019-06-20,1.0,-0.0,-0.0,-0.16447480301570205,-0.0,-0.049855450371294144,-0.38081741397879937,-0.0,-0.0,-0.0,-0.058641800351454,-0.6224987245620995,-0.02635904994047956,-0.0,-0.18842469247775068,-0.07329516467320446,-0.2122612096819908,-0.0,-0.05770647922453375
2019-06-21,1.0,-0.0,-0.0,-0.15659473102118368,-0.0,-0.0463658792502056,-0.3983779031846411,-0.0,-0.0,-0.0,-0.04925842951535604,-0.6330998497008196,-0.019680685137396136,-0.0,-0.18586053370388225,-0.06862717295749085,-0.2121770694495647,-0.0031761336244789154,-0.06261520573972719
2019-06-24,1.0,-0.0,-0.0,-0.17228580266006804,-0.0,-0.035739392064786435,-0.4143632426960605,-0.0,-0.0,-0.0,-0.05086747462250091,-0.6189860248010572,-0.033180552821752946,-0.0,-0.18446137839889776,-0.0656300087169249,-0.1860641678148638,-0.0,-0.05033321148384557
2019-06-25,1.0,-0.0,-0.0,-0.1744313549076391,-0.0,-0.047656535552619,-0.4340821548064217,-0.0,-0.013973627238732533,-0.0037113054235667895,-0.040121460904771276,-0.6078668428599545,-0.03042145809317626,-0.0009278263558916974,-0.19436556358422133,-0.04917479686225996,-0.18219135715691512,-0.0,-0.0326988500576377
2019-06-26,1.0,-0.0,-0.0,-0.1432855061091806,-0.0,-0.02283936778388073,-0.46314875014011886,-0.0,-0.038588723237305236,-0.0,-0.036318798340993164,-0.6150375518439637,-0.019196278444120616,-0.0,-0.22710458468781528,-0.019196278444120616,-0.18010873220490975,-0.002017711018944065,-0.03550610918058514
2019-06-27,1.0,-0.0,-0.0,-0.013905279901482888,-0.0,-0.0,-0.31612704602596337,-0.05877674585663707,-0.005567243060187798,-0.0,-0.09189799374005848,-0.5752732310534148,-0.0,-0.0,-0.24103340345836113,-0.05500538765457438,-0.14805787880342755,-0.0038739801939555647,-0.05600595207552978
2019-06-28,1.0,-0.0,-0.0,-0.07621456142686012,-0.0,-0.0,-0.2814854252628777,-0.09160122454412353,-0.03915879142819114,-0.048662318647677366,-0.062105683481964595,-0.6054039664581393,-0.0,-0.0,-0.23841341674430988,-0.018847331292426463,-0.17399174763742847,-0.011526687075735391,-0.014614667908957808
2019-07-01,1.0,-0.0,-0.0,-0.0620543406229291,-0.0,-0.0,-0.2943936381709742,-0.06096752816434725,-0.0526441351888668,-0.050762094102054345,-0.05359840954274354,-0.602518223989397,-0.0,-0.0,-0.2708018555334659,-0.0013518886679920478,-0.16853545394300862,-0.02762094102054341,-0.005407554671968191
2019-07-02,1.0,-0.0,-0.0,-0.09419361724837229,-0.0,-0.0,-0.2524015369836695,-0.06316042267050913,-0.0654552246771267,-0.061212509339310495,-0.0558757604867115,-0.5818123599103426,-0.0034955704984523427,-0.0,-0.27414878855801045,-0.020626534315295122,-0.1761393958800299,-0.01654392144305689,-0.0032821005443483832
2019-07-03,1.0,-0.0,-0.0,-0.09196533021376158,-0.0,-0.0,-0.2499202382218441,-0.05976815909816016,-0.0654312453472296,-0.05633840263745613,-0.06367648622779963,-0.5816494735722642,-0.005928958842922472,-0.0,-0.2727321067744337,-0.01172498138891843,-0.175396150164841,-0.01807933638200574,-0.006115069658619589
2019-07-05,1.0,-0.0,-0.0,-0.07195596369121655,-0.0,-0.0,-0.23627173366501708,-0.05991478550824358,-0.07277635165533121,-0.06433429486331278,-0.0614497049249742,-0.5712017360467886,-0.028184296186519173,-0.0,-0.26024823351946436,-0.004234260459946543,-0.19212956837007436,-0.023685394447825973,-0.0
2019-07-08,1.0,-0.0,-0.0,-0.07020045955154108,-0.0,-0.0,-0.23629928954388185,-0.08031587565697382,-0.06491825792990519,-0.060560441592055564,-0.057840107756913076,-0.572405778728574,-0.02152497160816628,-0.0,-0.2600956078493516,-0.0057575997675831285,-0.18897076301402424,-0.02223806882708713,-0.0
2019-07-09,1.0,-0.0,-0.0,-0.06743120480970416,-0.0,-0.0,-0.24022035649018725,-0.08657997192573562,-0.05903541065232937,-0.05471833037582435,-0.06351140185925788,-0.5704902402203564,-0.014566835288820615,-0.0,-0.261381995391583,-0.009428715205127525,-0.19482480069920807,-0.01822178668856106,-0.008051487141457214
2019-07-10,1.0,-0.0,-0.0,-0.08074153107495331,-0.0,-0.0,-0.24011736463056815,-0.08239530541477727,-0.048466257668711654,-0.056281675113363565,-0.06679114430514804,-0.5835956255001333,-0.0005601493731661777,-0.0,-0.26372365964257133,-0.01218991731128301,-0.19818618298212856,-0.02392638036809816,-0.010429447852760737
2019-07-11,1.0,-0.0,-0.0,-0.07021135185431344,-0.0,-0.0,-0.20462581416987904,-0.06329921573840223,-0.048943240728432806,-0.048836900172803406,-0.05492489698258674,-0.64857104878373,-0.002179981390402765,-0.0,-0.23721919447029113,-0.02796756613053303,-0.2133457397314901,-0.029748770437325538,-0.008640170144889006
2019-07-12,1.0,-0.0,-0.0,-0.06721385985081411,-0.0,-0.0,-0.2104911370745662,-0.06480763575114297,-0.05184076143624843,-0.047509558056840366,-0.058925754618613484,-0.6452690960618133,-0.0,-0.0,-0.2331898510814641,-0.04601235195037831,-0.21059808036788497,-0.02956982060262546,-0.008100954468892871
2019-07-15,1.0,-0.0,-0.0,-0.0796872139550697,-0.0,-0.0,-0.17137850772811677,-0.06716008055025238,-0.05672516149279494,-0.052069984569919195,-0.04733634960901745,-0.6333394356251798,-0.0,-0.0,-0.2168841697831943,-0.04563642545178754,-0.2114444124800586,-0.027878756178570493,-0.005701284096555692
2019-07-16,1.0,-0.0,-0.0,-0.07560289598416585,-0.0,-0.0,-0.16860253138184284,-0.06742538673889266,-0.05745090890150529,-0.04823167873326736,-0.04364810667222251,-0.6312047502474087,-0.0,-0.0,-0.21199020782332414,-0.045497161310484924,-0.21305797176936297,-0.032553778842648054,-0.009062972029793219
2019-07-17,1.0,-0.0,-0.0,-0.07207839467664795,-0.0,-0.0,-0.16705656061551255,-0.06734768143065085,-0.0599396964025785,-0.04904865876481597,-0.04060095653982117,-0.6307184445830734,-0.0,-0.0,-0.21477957995425243,-0.04548762736535663,-0.2098149303389478,-0.03321896444167186,-0.009149511332917446
2019-07-18,1.0,-0.0,-0.0,-0.07015163607342378,-0.0,-0.0,-0.1773876030859271,-0.05373769619579675,-0.04698057994147379,-0.054535780792764034,-0.04894918861399308,-0.6343708433093908,-0.04857674913540835,-0.0,-0.22144187283852085,-0.06493748337323757,-0.21274275073157753,-0.017584463953179037,-0.00891194466613461
2019-07-19,1.0,-0.0,-0.0,-0.05123027050007971,-0.0,-0.0,-0.1842748578413137,-0.03924642610405484,-0.04764308869639156,-0.06318754317904023,-0.05109741191475793,-0.6289259711962587,-0.05415315937715895,-0.0,-0.22065153850241803,-0.06757187649465908,-0.20941170218419516,-0.019184779720465537,-0.0206196524419408
2019-07-22,1.0,-0.0,-0.0,-0.04464262156671328,-0.0,-0.0,-0.1746655761061713,-0.04292762723938682,-0.05166090604469539,-0.06044695390622939,-0.05137067623545553,-0.6252341626870003,-0.05656842827366033,-0.0,-0.23020500778343578,-0.07432521569351733,-0.1954038152027651,-0.016569483654784833,-0.014379567821429514
2019-07-23,1.0,-0.0,-0.0,-0.05662815846389197,-0.0,-0.0,-0.18578889064725432,-0.05021891649522604,-0.04618346784828824,-0.06459355383235744,-0.04412618030279052,-0.6381811468059293,-0.017196813841852614,-0.0,-0.2348209104816163,-0.06021522392783669,-0.196576462520441,-0.001424275993036873,-0.04156775861159466
2019-07-24,1.0,-0.0,-0.0,-0.0032156008505782895,-0.0,-0.0,-0.19775945231056477,-0.07325864841035216,-0.04338467921788288,-0.07336237747004823,-0.035604999740677344,-0.650225610704839,-0.005030859395259582,-0.0,-0.24168870909185208,-0.06254862299673253,-0.1866863751880089,-0.003656449354286603,-0.016804107670763964
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16547215877766402,-0.09970859258092463,-0.01695938673177391,-0.10073245648578404,-0.03517891365414402,-0.6497597857761676,-0.015095429366517024,-0.0,-0.25972014386600506,-0.05578745635451944,-0.2167178598619096,-0.0070357827308288046,-0.003150350476490509
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12727462600840667,-0.07968044278516043,-0.012270579327989976,-0.09223820588465656,-0.014254758112941544,-0.6445448137221628,-0.018797483225856983,-0.0,-0.2688562253609378,-0.051040388481320004,-0.22408166462157014,-0.009137665457013812,-0.068610813774378
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15507170795306388,-0.05773142112125163,-0.0,-0.09992177314211212,-0.011551499348109517,-0.6371056062581486,-0.055853976531942635,-0.0,-0.2750717079530639,-0.04870925684485006,-0.20750977835723597,-0.0,-0.059035202086049544
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14973401481172421,-0.051658495879837285,-0.0,-0.1025086054031501,-0.010691561489517056,-0.6269688119328257,-0.06693960571607385,-0.0,-0.27020965891311155,-0.04928549076874935,-0.21080630019818503,-0.0,-0.06886930218003547
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1443194249101422,-0.05347189665051831,-0.0,-0.09996353596916184,-0.012319633276032712,-0.626347866854196,-0.06920352138354952,-0.0,-0.2737667343855811,-0.05381049122258687,-0.20693337500651146,-0.0,-0.06441110590196385
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09032274577052034,-0.023137365309308693,-0.0,-0.09257505566788667,-0.0,-0.6386578280566149,-0.08689309206316706,-0.0,-0.25205395305981415,-0.06733894704512298,-0.23029868700570758,-0.0,-0.07816539121087251
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10792010843157815,-0.019359128455617217,-0.0,-0.10431424698872209,-0.0,-0.6273431706007212,-0.09659105439480346,-0.0,-0.2571925427716544,-0.05682428458174565,-0.23016136869293916,-0.0,-0.05766820960028642
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12129831868745873,-0.0,-0.0,-0.1190633412912074,-0.0,-0.6521816427083863,-0.08033219891298826,-0.0,-0.2593081729059786,-0.06946208157667497,-0.2106974145375121,-0.0,-0.02740387057449078
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1023691568156178,-0.015377446411929173,-0.010374258105655565,-0.09385883160837788,-0.0,-0.6050669544317457,-0.08338647177122677,-0.0,-0.2195026242213175,-0.06712610977583754,-0.20807377250208467,-0.0,-0.04743218717810369
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08304952807239466,-0.026977717232655442,-0.01547144108202783,-0.08796341344750414,-0.0,-0.599104797119782,-0.07718692225357594,-0.0,-0.22314391359346114,-0.0769436606013428,-0.19487690960397003,-0.0,-0.04789821932470565
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08206908270019661,-0.03823093914605433,-0.0,-0.08995800665096974,-0.0,-0.6131271694540864,-0.0816564312935408,-0.0,-0.1995776391484817,-0.07857368254970022,-0.20418962545816444,-0.0,-0.03997863922130252
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05483623459454276,-0.048961780079604854,-0.0,-0.08358509566968782,-0.0,-0.6138205533975927,-0.08358509566968782,-0.0,-0.21076104157675157,-0.07392221742674915,-0.20112214069917997,-0.008200258955545964,-0.01894211864000384
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04743651173933877,-0.05023957834211787,-0.0,-0.0804504072831816,-0.0,-0.6171298514614278,-0.07757546717776713,-0.0,-0.21303306181121226,-0.0729276473406804,-0.206420699568759,-0.0054144705318639194,-0.02515572592237662
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04142982852522178,-0.06542678431279282,-0.0,-0.08549956001617239,-0.0,-0.6015886983613575,-0.0749875139724594,-0.0,-0.21930220943230194,-0.08813946298190121,-0.19525768782552858,-0.0016410207624800817,-0.004994411016243727
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03523112279953562,-0.06136422868244604,-0.0,-0.08060274362072642,-0.0,-0.6061790698225413,-0.07702513801028264,-0.0,-0.21048641220650605,-0.09789845286326913,-0.2004643779467861,-0.0,-0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03817646924673311,-0.06520103081028074,-0.0,-0.07181463659376496,-0.0,-0.5205363862345778,-0.12242012360601154,-0.0,-0.15072179525188714,-0.0802754908891879,-0.22417843052293096,-0.0,-0.007206549750279368
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03369269152418229,-0.056970862230767465,-0.0,-0.06827805626130147,-0.0,-0.5228547231568587,-0.1156584037171828,-0.0,-0.16152807342809403,-0.08649774542791092,-0.2256860994758406,-0.0,-0.01773901897502804
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04145242753788051,-0.04206670610183374,-0.0,-0.06345270055057561,-0.0,-0.523638349183237,-0.10349456249715612,-0.0,-0.15529872139054468,-0.08593074577967875,-0.22293761659917186,-0.0,-0.03683396277926924
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05096867644396161,-0.027951294586275575,-0.0,-0.058120586637696904,-0.0,-0.5284265797573782,-0.10739181604200615,-0.0,-0.15191019373528877,-0.08358229223248234,-0.21856328082563825,-0.0,-0.03632536664856056
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05296168825287565,-0.026084593786794678,-0.0,-0.06095462367539172,-0.0,-0.531722670048003,-0.10750837786432389,-0.0,-0.157073634634544,-0.08364278597953084,-0.21689611448238386,-0.0,-0.02742052350330586
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.036788617886178855,-0.028861788617886176,-0.0,-0.060614272809394756,-0.0,-0.5296973803071364,-0.11271454381210479,-0.0,-0.1675248419150858,-0.0895212285456188,-0.2130758807588076,-0.0,-0.019579945799457994
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03012198157829226,-0.028062552334396994,-0.0,-0.05773191210084414,-0.0,-0.5382578586462081,-0.11000973136895467,-0.0,-0.17462149500984456,-0.09615950392649422,-0.21096702650100707,-0.0,-0.017154366668929777
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02081242053135247,-0.017957125967565636,-0.0,-0.05181913493497513,-0.0,-0.5439559213901716,-0.10669432733275334,-0.0,-0.17568984362800863,-0.100805282294943,-0.2008967409489393,-0.0,-0.012068080929755292
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023029625489100057,-0.02383454443823365,-0.0,-0.05155953046394634,-0.0,-0.541866964784796,-0.1069200670765791,-0.0,-0.17518166573504754,-0.10119619899385132,-0.20252655114589155,-0.0,-0.009770821688093907
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02067096658604318,-0.03254053569828899,-0.0,-0.04750067186240258,-0.0,-0.5411851652781511,-0.10295171548866792,-0.0,-0.17663262563826929,-0.1053256293111171,-0.20077488130430887,-0.0,-0.011936755352503808
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01989113634836369,-0.03254709584929328,-0.0,-0.046390251551195034,-0.0,-0.5409358690052192,-0.10308447012969559,-0.0,-0.1779002307192617,-0.10559326210156128,-0.19991936025804716,-0.0,-0.013708756131980377
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02004339753484106,-0.03004272643894146,-0.0,-0.045567411583115225,-0.0,-0.5414849115271906,-0.1053620562378364,-0.0,-0.1757600161063016,-0.10359483703554571,-0.20081426302485292,-0.0,-0.014339082388206609
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03213500291728378,-0.003612943763744895,-0.0,-0.041111260715407744,-0.0,-0.5415600736053139,-0.10152147569678201,-0.0,-0.1810062384991697,-0.09864907320138233,-0.19922804182936132,-0.0,-0.04521789865804946
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04210691260744986,-0.0,-0.0,-0.04477077363896848,-0.0,-0.5418606733524355,-0.10758416905444125,-0.0,-0.17836676217765043,-0.09263073065902579,-0.19173083810888253,-0.0,-0.039510207736389684
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03692383204676275,-0.0,-0.0,-0.036455312123510775,-0.0,-0.5513587077774307,-0.09937084467449021,-0.0,-0.1745571371201642,-0.09584579001383249,-0.19213778947838114,-0.0,-0.04442015081879434
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.035054075147731074,-0.0,-0.0,-0.03833203255658379,-0.0,-0.5484446426580444,-0.10429256327349759,-0.0,-0.1751588805886944,-0.09923068346526925,-0.19096889285316088,-0.0,-0.038421228676552566
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0486809535490489,-0.0,-0.0,-0.04575965033561537,-0.0,-0.542916397208037,-0.10373971411368553,-0.0,-0.17815489597038559,-0.10179961197957318,-0.1824588007046808,-0.0,-0.026492429141672057
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03138873396542108,-0.005331846068042388,-0.0,-0.046380368098159507,-0.0,-0.5496263245956498,-0.10192972671500279,-0.0,-0.1792303402119353,-0.10320133853876186,-0.18897936419408812,-0.0,-0.024807585052983826
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009074045102027133,-0.04586192253536866,-0.0,-0.04279999106005409,-0.0,-0.5513488143396732,-0.10920143933129205,-0.0,-0.17488769192946382,-0.08875131305455602,-0.2130612609793711,-0.0,-0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0036745643499628035,-0.05800401271444352,-0.0,-0.04587569602560924,-0.0,-0.5394395725782818,-0.11882594287517753,-0.0,-0.17265943776911113,-0.07842827836515702,-0.23740390901508152,-0.0,-0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0061597472924187725,-0.062026173285198556,-0.0,-0.04600631768953069,-0.0,-0.5350180505415163,-0.11924638989169675,-0.0,-0.17177346570397115,-0.0779332129963899,-0.2381768953068592,-0.0,-0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.033734939759036145,-0.0,-0.04402657358405585,-0.0,-0.550095709942574,-0.1414029951582029,-0.0,-0.1688773786735728,-0.05994820403107758,-0.24404909357054386,-0.009863754081747552,-0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03264440186148371,-0.0,-0.04110776530705356,-0.0,-0.5530842230130486,-0.12592389816589103,-0.0,-0.20756912127018887,-0.030089424217538095,-0.2569349393192809,-0.01425768774523223,-0.019618578337439546
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04138151291176202,-0.0,-0.0454877269823889,-0.0,-0.5510539282781275,-0.12544483985765123,-0.0,-0.20875536089059218,-0.024021352313167255,-0.2578246190345834,-0.019071083128022626,-0.008189615840861392
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03993424207137475,-0.0,-0.04861063543165057,-0.0,-0.5506998196223485,-0.12576203849578738,-0.0,-0.20709180994132018,-0.016941799666643834,-0.267575404708085,-0.018677078338698996,-0.007991414937096148
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.039492048964649355,-0.0,-0.044525797963619725,-0.0,-0.5418601990618922,-0.13934332456240706,-0.0,-0.21137169660221944,-0.007070129275826564,-0.2702436792129047,-0.026976318499027572,-0.007161651984898753
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.041167750028509524,-0.0,-0.03989052343482723,-0.0,-0.5223856768160565,-0.12822442695860417,-0.0,-0.2253848785494355,-0.0028737598357851525,-0.2708176530961341,-0.03284296955183031,-0.01719694377922226
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0383370561152391,-0.0,-0.04478734558052605,-0.0,-0.5221771436386015,-0.13290331403564754,-0.0,-0.21409034963759857,-0.00711127319141177,-0.272803938551306,-0.0329124310525596,-0.014154168755983042
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04407644472791052,-0.0,-0.04660486093710849,-0.0,-0.5266850413430219,-0.12359627343340698,-0.0,-0.20692011571490398,-0.013963235461606797,-0.26163413134097174,-0.03801735723559828,-0.016332201999954443
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04315154275304566,-0.0,-0.0462712057383582,-0.0,-0.5268131617898213,-0.12373904132984175,-0.0,-0.2080610269839463,-0.013184561083912104,-0.26059432995559606,-0.03761812592508255,-0.017670499829215532
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04477034135677362,-0.0,-0.049529752009655446,-0.0,-0.5284995331678546,-0.11796051283219092,-0.0,-0.20415366747887867,-0.0073099082276319085,-0.2628606562976795,-0.04242479447999453,-0.01974358390453852
2019-09-30,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03630865769370681,-0.0,-0.04206074936340487,-0.0,-0.5422426336849763,-0.11470080029101491,-0.0,-0.20612040742088034,-0.005251909785376501,-0.2601855220080029,-0.0441524190614769,-0.02253092033466715
2019-10-01,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04033926825385997,-0.0,-0.02856038383700571,-0.0,-0.5385769834231531,-0.12220024103508653,-0.0,-0.2003092525638402,-0.010755622257088933,-0.2549969302135207,-0.043795620437956206,-0.03433613024990336
2019-10-02,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.045569734817630554,-0.0,-0.0286903792198389,-0.0,-0.5233957824237487,-0.08509819893203004,-0.0,-0.21949950221739523,-0.001629106706489275,-0.25271517784414876,-0.04054665580595528,-0.06548103900805502
2019-10-03,1.0,-0.0,-0.00497235105244381,-0.0,-0.0,-0.0,-0.0,-0.042365322868355336,-0.0,-0.024884052800570818,-0.0,-0.5216063146628612,-0.07115144488048519,-0.0,-0.20453531930074922,-0.014716375312165537,-0.22685515519086694,-0.053647877274348915,-0.06499732429539778
2019-10-04,1.0,-0.0,-0.004613635857088729,-0.0,-0.0,-0.0,-0.0,-0.049747030111217595,-0.0,-0.023803686451066484,-0.0,-0.5133394254128869,-0.06746606637394967,-0.0,-0.20712327545857756,-0.014866159983952569,-0.22172197829139456,-0.062451244790157574,-0.06369937816212361
2019-10-07,1.0,-0.0,-0.0028471017394012194,-0.0,-0.0,-0.0,-0.0,-0.053427643578451,-0.0,-0.024066906890875928,-0.0,-0.517905600782953,-0.0709328706793007,-0.0,-0.1961386182659371,-0.025223541972507674,-0.22020552515681305,-0.054339605854352956,-0.05921081898660973
2019-10-08,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.060270547792312154,-0.0,-0.022143845707397653,-0.0,-0.5006919951783562,-0.07065047546765481,-0.0,-0.18114647975356044,-0.04308228045894907,-0.21762132238046342,-0.08236974864949329,-0.0542658154381892
