Date,IWF,IWM,MTUM,NGM,SPY,VLUE,VXX
2020-04-27,-0.6373845969385716,-0.7627592822029495,-0.6945765556932177,1.0,-0.9018824187682347,-0.0,0.0
2020-04-28,-0.6429911765880144,-0.7540224378169041,-0.6912205054497544,1.0,-0.9042599912165129,-0.0,0.0
2020-04-29,-0.6459813233298747,-0.7541304174315587,-0.6872455902306648,1.0,-0.9033841487748422,-0.0,0.0
2020-04-30,-0.6416871092822662,-0.6991374535095354,-0.7023423280841972,1.0,-0.9134683864841338,-0.0,0.0
2020-05-01,-0.6576037772968719,-0.6824316348613024,-0.6856974227818218,1.0,-0.9089514066496164,-0.0,0.0
2020-05-04,-0.6613658728596733,-0.6818736469198976,-0.6809289509938988,1.0,-0.9120251918913599,-0.0,0.0
2020-05-05,-0.6616935007676259,-0.6816517734125892,-0.6822816202810692,1.0,-0.9109553989686259,-0.0,0.0
2020-05-06,-0.6586758437292245,-0.6885143326424465,-0.6616088537796723,1.0,-0.9018810371123538,-0.0,0.0
2020-05-07,-0.7077027512678193,-0.6943656910114603,-0.6828654713892106,1.0,-0.9081978996126663,-0.0,0.0
2020-05-08,-0.7042135503950203,-0.6953555183145799,-0.6846620381453994,1.0,-0.9058734338839678,-0.0,0.0
2020-05-11,-0.703076984475396,-0.6940176397812986,-0.685357385161831,1.0,-0.9084487368799138,-0.0,0.0
2020-05-12,-0.7055604378045858,-0.6916593432931213,-0.6908604298154509,1.0,-0.9065271231125669,-0.0,0.0
2020-05-13,-0.7045174129353234,-0.6662288557213931,-0.700179104477612,1.0,-0.9091343283582091,-0.0,0.0
2020-05-14,-0.706223901372042,-0.6550407635712865,-0.704314973155697,1.0,-0.9113939152913104,-0.0,0.0
2020-05-15,-0.6918438590923516,-0.6628054585845763,-0.7022770549032052,1.0,-0.910068232307204,-0.0,0.0
2020-05-18,-0.6977176535738302,-0.6692377674933746,-0.6844665954669515,1.0,-0.9041177168624659,-0.0,0.0
2020-05-19,-0.7245221667063209,-0.5803394400824807,-0.7583472123086683,1.0,-0.9022127052105638,-0.0,0.0
2020-05-20,-0.7233543876375481,-0.5798673181583441,-0.7584316529615064,1.0,-0.9108568704564414,-0.0,0.0
2020-05-21,-0.7251102021365315,-0.5647512013025695,-0.769707319010365,1.0,-0.9116397283666257,-0.0,0.0
2020-05-22,-0.7241858617950755,-0.5709293089753772,-0.7663621922160444,1.0,-0.9099285146942017,-0.0,0.0
2020-05-26,-0.7256461232604373,-0.5694234592445329,-0.7663220675944334,1.0,-0.9147117296222664,-0.0,0.0
2020-05-27,-0.7284631562239593,-0.5653347089401215,-0.7604460140470616,1.0,-0.9138129439307964,-0.0,0.0
2020-05-28,-0.739588281868567,-0.5493665874901029,-0.7635787806809184,1.0,-0.9063341250989707,-0.0,0.0
2020-05-29,-0.7425754335946781,-0.543319870119585,-0.7660172645917479,1.0,-0.907856181199018,-0.0,0.0
2020-06-01,-0.743456535532995,-0.555956535532995,-0.7514673223350253,1.0,-0.9148159898477157,-0.0,0.0
2020-06-02,-0.7449712358658996,-0.5546121801229915,-0.749097401309264,1.0,-0.9187859551676255,-0.0,0.0
2020-06-03,-0.745284142806084,-0.5560541678249474,-0.7489376911163179,1.0,-0.9209721615503754,-0.0,0.0
2020-06-04,-0.7472885463430138,-0.545230622541814,-0.7618688172897382,1.0,-0.9184378848675063,-0.0,0.0
2020-06-05,-0.7544292710116653,-0.5430186726121751,-0.76824461520086,1.0,-0.9156348290002786,-0.0,0.0
2020-06-08,-0.7542163882259347,-0.5418854415274462,-0.7693317422434367,1.0,-0.9122911694510739,-0.0,0.0
2020-06-09,-0.7628796311019239,-0.5377643504531723,-0.7662982986166322,1.0,-0.9082525043727142,-0.0,0.0
2020-06-10,-0.756590439892012,-0.5377163728759727,-0.77028743846276,1.0,-0.9055105605844053,-0.0,0.0
2020-06-11,-0.7546309150767522,-0.5442068938161913,-0.7712506445599143,1.0,-0.8964340962278371,-0.0,0.0
2020-06-12,-0.7428672067629447,-0.49637978944072636,-0.8016515987632578,1.0,-0.8728034127822786,-0.0,0.0
2020-06-15,-0.750372169552613,-0.4782966387213038,-0.8144245083444331,1.0,-0.8745200971558412,-0.0,0.0
2020-06-16,-0.7508129922031108,-0.4759628570309133,-0.8165184343533284,1.0,-0.8747404302002115,-0.0,0.0
2020-06-17,-0.7453622339386838,-0.47022066002733837,-0.8187463386057411,1.0,-0.8711970318297207,-0.0,0.0
2020-06-18,-0.7660010240655402,-0.4460987041632203,-0.8422545196738745,1.0,-0.884359368230336,-0.0,0.0
2020-06-19,-0.7675814412635736,-0.4472655478775913,-0.8457650542941758,1.0,-0.888055281342547,-0.0,0.0
2020-06-22,-0.7712557808609035,-0.447883315546069,-0.8390054942883118,1.0,-0.8946203407249299,-0.0,0.0
2020-06-23,-0.7734699529216283,-0.44847094196304943,-0.8399335364165051,1.0,-0.8942912529176722,-0.0,0.0
2020-06-24,-0.7710857685911142,-0.4481666270689792,-0.844856260394393,1.0,-0.8956204957630475,-0.0,0.0
2020-06-25,-0.7638593170885577,-0.4416449806797571,-0.8491443892437505,1.0,-0.8882580238151565,-0.0,0.0
2020-06-26,-0.762957707618935,-0.4426707658350085,-0.848173111032281,1.0,-0.8877064364825983,-0.0,0.0
2020-06-29,-0.7584527783231888,-0.43597094050657764,-0.8503043392892206,1.0,-0.8822697820537994,-0.0,0.0
2020-06-30,-0.8187973561180074,-0.3704256005158794,-0.9120183782040947,1.0,-0.9290665806867644,-0.0,0.0
2020-07-01,-0.8113207547169811,-0.3712032827774872,-0.9065856700325863,1.0,-0.9339019189765458,-0.0,0.0
2020-07-02,-0.8022216855831925,-0.38754729131449733,-0.9017145617000725,1.0,-0.9333494325042261,-0.0,0.0
2020-07-06,-0.803236012655693,-0.3826745164003364,-0.8959910288758061,1.0,-0.9230245504425488,-0.0,0.0
2020-07-07,-0.7929737516005121,-0.3951664532650448,-0.8864036491677337,1.0,-0.9267765685019206,-0.0,0.0
2020-07-08,-0.7998233144601052,-0.38015500140545316,-0.9043488736296832,1.0,-0.9312532626591173,-0.0,0.0
2020-07-09,-0.7953979600032126,-0.38282065697534334,-0.9028190506786603,1.0,-0.9347441972532328,-0.0,0.0
2020-07-10,-0.7913885985366246,-0.3929806223365764,-0.896880276594034,1.0,-0.9390126236230603,-0.0,0.0
2020-07-13,-0.7994210589796164,-0.38917701925782977,-0.8968359265066538,1.0,-0.9349495436819041,-0.0,0.0
2020-07-14,-0.8041676723791134,-0.3814868452811972,-0.8995494408238797,1.0,-0.9376458283047712,-0.0,0.0
2020-07-15,-0.8054617117117118,-0.37640765765765766,-0.9039977477477478,1.0,-0.9360119047619048,-0.0,0.0
2020-07-16,-0.8053901850362029,-0.3797264682220435,-0.9011665325824618,1.0,-0.9362429605792438,-0.0,0.0
2020-07-17,-0.8059521415644479,-0.3810174944701388,-0.9022722702594007,1.0,-0.9324753669817012,-0.0,0.0
2020-07-20,-0.819890083245777,-0.38240523721005415,-0.9057221369110159,1.0,-0.9330396831811202,-0.0,0.0
2020-07-21,-0.7996930781035457,-0.39960423229141423,-0.8941119457232857,1.0,-0.9449963653985947,-0.0,0.0
2020-07-22,-0.8081932180154026,-0.3910729406072336,-0.8975444538526671,1.0,-0.9353251885004636,-0.0,0.0
2020-07-23,-0.811845562967455,-0.39567414594703865,-0.9010309278350517,1.0,-0.9343440468971095,-0.0,0.0
2020-07-24,-0.7981106939566428,-0.40926890315288034,-0.8941907876145493,1.0,-0.9353679706107948,-0.0,0.0
2020-07-27,-0.8009606845886817,-0.4076854767094535,-0.890853313958182,1.0,-0.9369500282554291,-0.0,0.0
2020-07-28,-0.782624340316648,-0.41328162482008635,-0.8805373420758036,1.0,-0.9216376139453062,-0.0,0.0
2020-07-29,-0.7905847413412529,-0.41413492796082996,-0.879841072360236,1.0,-0.928763494802745,-0.0,0.0
2020-07-30,-0.7886917871301005,-0.41372682497096863,-0.876426540663917,1.0,-0.9254795178793096,-0.0,0.0
2020-07-31,-0.7835752269001639,-0.42277397944904244,-0.8724161368997642,1.0,-0.9195553956259246,-0.0,0.0
2020-08-03,-0.7761337279053028,-0.43029672878509156,-0.8743501559625689,1.0,-0.9182596176917539,-0.0,0.0
2020-08-04,-0.7760579153667706,-0.4302455803535717,-0.8738100951923845,1.0,-0.9196064314854812,-0.0,0.0
2020-08-05,-0.7729196613959431,-0.4309615077463664,-0.8718655166906245,1.0,-0.9172656125219614,-0.0,0.0
2020-08-06,-0.7614296936370778,-0.42694422623723494,-0.8544776119402985,1.0,-0.8848389630793402,-0.0,0.0
2020-08-07,-0.7631527093596059,-0.4384236453201971,-0.8581280788177341,1.0,-0.8812610837438425,-0.0,0.0
2020-08-10,-0.7615912316669297,-0.44074278504967673,-0.8584213846396469,1.0,-0.8818404037218106,-0.0,0.0
2020-08-11,-0.7576175104322495,-0.4389024486260924,-0.8573734351625856,1.0,-0.882804503582395,-0.0,0.0
2020-08-12,-0.7511297991904744,-0.44406020356034115,-0.8493339096946595,1.0,-0.8852516996109562,-0.0,0.0
2020-08-13,-0.7449780288763339,-0.4578625235404896,-0.8296060891399875,1.0,-0.8909682988072818,-0.0,0.0
2020-08-14,-0.7436562180846885,-0.4596983266556682,-0.8274019954434756,1.0,-0.8972032367035904,-0.0,0.0
2020-08-17,-0.7487018095987411,-0.46345397324940996,-0.8267899291896145,1.0,-0.8949645948072384,-0.0,0.0
2020-08-18,-0.7492717108889063,-0.463309975592473,-0.8302495866467207,1.0,-0.8938666246752224,-0.0,0.0
2020-08-19,-0.7488203408337558,-0.4696018406582693,-0.8076278126584253,1.0,-0.8736497289708693,-0.0,0.0
2020-08-20,-0.7412340309866813,-0.4666252475439755,-0.8034403758785386,1.0,-0.8717430978915078,-0.0,0.0
2020-08-21,-0.740107948588514,-0.46639226497883746,-0.8045276278491827,1.0,-0.8719760804566459,-0.0,0.0
2020-08-24,-0.7336739828901018,-0.4826384856578794,-0.7860101420663492,1.0,-0.8686950799365153,-0.0,0.0
2020-08-25,-0.7335731136636113,-0.4773949027342692,-0.7902308852535097,1.0,-0.8662257802529295,-0.0,0.0
2020-08-26,-0.7334364128333978,-0.4783146501739467,-0.7877077696173174,1.0,-0.86598376497874,-0.0,0.0
2020-08-27,-0.7228552667155935,-0.4898605585383753,-0.783769168372668,1.0,-0.8661207462628916,-0.0,0.0
2020-08-28,-0.7256349789306838,-0.4888081339158,-0.7857115243360265,1.0,-0.8657749255808559,-0.0,0.0
2020-08-31,-0.7250879023221669,-0.48989606274873465,-0.783431861210927,1.0,-0.8653838723387814,-0.0,0.0
2020-09-01,-0.7272094372461806,-0.4831173854186811,-0.794933281763682,1.0,-0.8624637400889577,-0.0,0.0
2020-09-02,-0.7207080750185207,-0.4848520294771319,-0.8066830428510158,1.0,-0.886848364331111,-0.0,0.0
2020-09-03,-0.7244349181605612,-0.48406079501169136,-0.8058846453624319,1.0,-0.8827357755261106,-0.0,0.0
2020-09-04,-0.684747334260547,-0.5019316952557564,-0.7729099057332715,1.0,-0.9038015762633287,-0.0,0.0
2020-09-08,-0.6746117592521055,-0.5068763037935564,-0.7705323340801978,1.0,-0.9110329908058411,-0.0,0.0
2020-09-09,-0.655496494877128,-0.5355134427239812,-0.7334951082351128,1.0,-0.9272783298667283,-0.0,0.0
2020-09-10,-0.6402245731963487,-0.531146163541229,-0.7232173547721804,1.0,-0.9246839552381315,-0.0,0.0
2020-09-11,-0.6307914874176723,-0.5351962538546465,-0.7193436631514828,1.0,-0.9217649522214185,-0.0,0.0
2020-09-14,-0.632452600319805,-0.5343409731211453,-0.719637554252646,1.0,-0.9207340287824564,-0.0,0.0
2020-09-15,-0.6329722306988099,-0.5390601159597193,-0.7239853524565151,1.0,-0.9184467500762893,-0.0,0.0
2020-09-16,-0.6342590824005807,-0.5438361920770142,-0.7158574320968789,1.0,-0.9261947511173931,-0.0,0.0
2020-09-17,-0.6274030193005924,-0.5538314542327537,-0.7117141219185935,1.0,-0.9289891075864706,-0.0,0.0
2020-09-18,-0.6241310824230387,-0.5553433656710718,-0.7113665877320297,1.0,-0.9285768848827439,-0.0,0.0
2020-09-21,-0.5647385904101675,-0.5578783939919123,-0.6554376083188909,1.0,-0.8325751010976314,-0.0,0.0
2020-09-22,-0.5544088357776571,-0.5868187579214195,-0.6403041825095057,1.0,-0.8396885750497918,-0.0,0.0
2020-09-23,-0.5430211019503868,-0.591581011876657,-0.652199179166818,1.0,-0.8452039370936694,-0.0,0.0
2020-09-24,-0.5417271934921557,-0.5908628704241721,-0.6517286461359675,1.0,-0.8472908192911098,-0.0,0.0
2020-09-25,-0.5389860013055777,-0.5972655400014507,-0.6469137593385074,1.0,-0.8434394719663452,-0.0,0.0
2020-09-28,-0.5378090335677518,-0.5976219821648663,-0.6463060972957297,1.0,-0.84329007467556,-0.0,0.0
2020-09-29,-0.5449491279069767,-0.5869912790697674,-0.6486918604651163,1.0,-0.8531249999999999,-0.0,0.0
2020-09-30,-0.5454281251135249,-0.5844806916845279,-0.6546299996367203,1.0,-0.8482944018599919,-0.0,0.0
2020-10-01,-0.5447893650161192,-0.579418263483899,-0.6516100988879632,1.0,-0.8464519868149383,-0.0,0.0
2020-10-02,-0.5474605701056287,-0.5768702069165099,-0.6492909853856171,1.0,-0.8437997395456518,-0.0,0.0
2020-10-05,-0.5367313099271862,-0.5865474731454113,-0.6383461898925816,1.0,-0.8430178069353327,-0.0,0.0
2020-10-06,-0.5396351336763701,-0.5790363786837466,-0.6426900795221474,1.0,-0.8368896405311073,-0.0,0.0
2020-10-07,-0.5362568688718887,-0.5809718780303846,-0.6428904931221492,1.0,-0.8314118449879683,-0.0,0.0
2020-10-08,-0.5337278106508876,-0.5819616281154744,-0.638156715079792,1.0,-0.8323112784651246,-0.0,0.0
2020-10-09,-0.5322360872059667,-0.5824727481353987,-0.6376936316695352,1.0,-0.8333333333333333,-0.0,0.0
2020-10-12,-0.5274405574312191,-0.5891458946914734,-0.6366999497162561,1.0,-0.8384095970117089,-0.0,0.0
2020-10-13,-0.5156765676567656,-0.5985076768546419,-0.6370713158272349,1.0,-0.8360596929258143,-0.0,0.0
2020-10-14,-0.5121096125639466,-0.6024398096805351,-0.631524344435302,1.0,-0.8313597824920402,-0.0,0.0
2020-10-15,-0.5119999999999999,-0.6013214285714285,-0.6286428571428572,1.0,-0.8294285714285714,-0.0,0.0
2020-10-16,-0.5131043347854032,-0.5976933514246948,-0.6309719345854461,1.0,-0.8288938084696138,-0.0,0.0
2020-10-19,-0.5041684329518158,-0.5964744948424474,-0.601066836230041,1.0,-0.8194856577645895,-0.011374876360039565,0.0
2020-10-20,-0.501920704845815,-0.5962643171806168,-0.6032070484581498,1.0,-0.8148017621145374,-0.008035242290748899,0.0
2020-10-21,-0.5021651117760957,-0.5994367188875198,-0.5994015138179897,1.0,-0.8127794402393944,-0.00668896321070234,0.0
2020-10-22,-0.5029923255650215,-0.5960008448919243,-0.5963176793635149,1.0,-0.8153911145532634,-0.009681053298598887,0.0
2020-10-23,-0.49989440337909186,-0.5978880675818374,-0.5968673002463921,1.0,-0.8136571629707849,-0.011580429426258358,0.0
2020-10-26,-0.49926097972972966,-0.596776463963964,-0.5962485923423423,1.0,-0.8134149774774775,-0.013407939189189188,0.0
2020-10-27,-0.49692172383465255,-0.5970448548812665,-0.6061565523306949,1.0,-0.8145646437994722,-0.003342128408091469,0.0
