Date,FLGT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-12,1.0,-0.0,-1.2714861929878996,-2.4190195470058953,-6.514737821905057,-4.308253180266832,0.0
2019-09-13,1.0,-0.0,-1.2841402855369337,-2.4014587212911236,-6.502793296089386,-4.32991930477964,0.0
2019-09-16,1.0,-0.0,-1.2848494256442098,-2.4059298354548275,-6.502018006830177,-4.330176963675877,0.0
2019-09-17,1.0,-0.0,-1.1828632740649907,-2.4063458001226237,-6.431330472103004,-4.307633353770693,0.0
2019-09-18,1.0,-0.0,-1.18212478920742,-2.382799325463744,-6.433849455771885,-4.331749195155603,0.0
2019-09-19,1.0,-0.0,-1.1849755201958385,-2.3884638922888617,-6.411107711138311,-4.315330477356182,0.0
2019-09-20,1.0,-0.0,-1.2346719803801347,-2.4537093807480073,-6.367106069895769,-4.272532188841201,0.0
2019-09-23,1.0,-0.0,-1.2489533492822966,-2.4434808612440193,-6.105861244019139,-4.153857655502392,0.0
2019-09-24,1.0,-0.0,-1.2500747384155455,-2.4351270553064275,-6.105530642750374,-4.156801195814649,0.0
2019-09-25,1.0,-0.0,-1.202084884586746,-2.451228592702904,-6.10915860014892,-4.129560685033507,0.0
2019-09-26,1.0,-0.0,-1.0399043491256914,-2.8913465849648783,-6.095650874308773,-3.9185473023464352,0.0
2019-09-27,1.0,-0.0,-0.9459579508439443,-2.832247557003257,-6.082617708024874,-3.945365709209357,0.0
2019-09-30,1.0,-0.0,-0.751186943620178,-3.007566765578635,-6.100296735905045,-3.977744807121662,0.0
2019-10-01,1.0,-0.0,-0.7156454491374183,-3.045954788816181,-6.11511005353956,-3.995389649018442,0.0
2019-10-02,1.0,-0.0,-0.8000601322910403,-3.2474443776307877,-6.123722188815394,-3.861846061334937,0.0
2019-10-03,1.0,-0.0,-0.947593740773546,-3.165338057277827,-5.980661352229111,-3.6688810156480662,0.0
2019-10-04,1.0,-0.0,-1.0074682598954443,-3.2403286034353997,-5.997610156833458,-3.6911127707244216,0.0
2019-10-07,1.0,-0.0,-1.0112342941611234,-3.189356984478936,-5.931263858093126,-3.6499630450849962,0.0
2019-10-08,1.0,-0.0,-1.0268496420047732,-3.1804892601431978,-6.015214797136038,-3.6939140811455844,0.0
2019-10-09,1.0,-0.0,-1.0338488473883864,-3.115407061569886,-5.880799533119346,-3.559964983950977,0.0
2019-10-10,1.0,-0.0,-1.1916014449127033,-3.3601745936183023,-5.807344972907887,-3.69205298013245,0.0
2019-10-11,1.0,-0.0,-1.2315411112775199,-3.570465778044032,-5.556687134940843,-3.618091957465928,0.0
2019-10-14,1.0,-0.0,-1.1298245614035087,-3.7909992372234935,-5.747063310450039,-3.5876430205949656,0.0
2019-10-15,1.0,-0.0,-1.138312376912589,-3.8488107862445085,-5.680199969701561,-3.48189668232086,0.0
2019-10-16,1.0,-0.0,-1.2107186358099877,-3.910170523751522,-5.661236297198538,-3.4432095006090133,0.0
2019-10-17,1.0,-0.0,-1.0779553679131484,-4.023522316043426,-5.561519903498191,-3.4152593486127865,0.0
2019-10-18,1.0,-0.0,-1.1692871317356128,-4.111738665852542,-5.530300717447718,-3.4536711952373684,0.0
2019-10-21,1.0,-0.0,-1.085539403213466,-4.123794950267788,-5.5409334353481245,-3.5521040550879874,0.0
2019-10-22,1.0,-0.0,-0.9118846489950481,-3.9506262743955722,-5.2669676667637635,-3.435042237110399,0.0
2019-10-23,1.0,-0.0,-0.914298207258417,-3.9335373852208133,-5.277947821017344,-3.4494971578487097,0.0
2019-10-24,1.0,-0.0,-0.887300631959073,-4.248871501655131,-5.399789346975624,-3.5106831176647604,0.0
2019-10-25,1.0,-0.0,-0.8973086753871597,-4.211096075778078,-5.401593745301459,-3.525484889490302,0.0
2019-10-28,1.0,-0.0,-1.0174935907103002,-4.27688131503544,-5.37234202985975,-3.413964711204947,0.0
2019-10-29,1.0,-0.0,-1.0312548835755584,-4.583059853102046,-5.512892639474917,-3.5002344116268165,0.0
2019-10-30,1.0,-0.0,-1.0321272613849035,-4.571428571428571,-5.497036805988771,-3.4951653150343107,0.0
2019-10-31,1.0,-0.0,-1.0139040774878925,-4.591157631620059,-5.468520543665053,-3.548976722387127,0.0
2019-11-01,1.0,-0.0,-1.0603395061728396,-4.582253086419754,-5.370216049382717,-3.4192901234567903,0.0
2019-11-04,1.0,-0.0,-1.0063438031873742,-4.6712053226056005,-5.420547733250811,-3.3745938418691006,0.0
2019-11-05,1.0,-0.0,-1.0967330677290839,-5.108685258964144,-5.44191235059761,-3.288764940239044,0.0
2019-11-06,1.0,-1.2543407746613244,-2.0034344590726962,-5.264834955161229,-5.491509253959168,-4.066399542072124,0.0
2019-11-07,1.0,-1.2657153875819513,-2.0605476282298496,-5.304087929039722,-5.545314307751639,-4.107018897030467,0.0
2019-11-08,1.0,-1.2729033507650591,-2.0488088320743754,-5.336238620956808,-5.57776486538834,-4.132868487313577,0.0
2019-11-11,1.0,-1.4354037267080746,-2.146790890269151,-5.822981366459627,-5.883643892339544,-4.414906832298136,0.0
2019-11-12,1.0,-1.4329597343295974,-2.1515151515151514,-5.837484433374844,-5.904939809049398,-4.428808634288086,0.0
2019-11-13,1.0,-1.6556760345209116,-2.2912148705465807,-6.408276167293649,-6.161318875857491,-4.612524894888249,0.0
2019-11-14,1.0,-1.65174456879526,-2.2754004827737546,-6.345622119815668,-6.081413210445469,-4.589861751152074,0.0
2019-11-15,1.0,-1.6465962705010109,-2.3071219950572903,-6.591552460121321,-6.216131206470456,-4.70545944731521,0.0
2019-11-18,1.0,-1.6786833855799372,-2.271383788625168,-6.586430810568743,-6.199059561128527,-4.655620241827139,0.0
2019-11-19,1.0,-1.831791221826809,-2.6602609727164888,-6.810438908659549,-6.475919335705812,-4.946144721233689,0.0
2019-11-20,1.0,-1.8180519171231246,-2.6770659680876396,-6.862348178137652,-6.511788521076447,-4.9457013574660635,0.0
2019-11-21,1.0,-1.956235294117647,-2.485411764705882,-6.903529411764706,-6.290588235294116,-4.893647058823529,0.0
2019-11-22,1.0,-1.9754901960784312,-2.4467787114845936,-6.852707749766573,-6.238328664799252,-4.829365079365079,0.0
2019-11-25,1.0,-1.9810924369747898,-2.4477124183006533,-6.851540616246498,-6.236461251167134,-4.82563025210084,0.0
2019-11-26,1.0,-2.0046904315197,-2.3468574108818014,-6.919090056285179,-6.295028142589119,-4.88625703564728,0.0
2019-11-27,1.0,-2.0014094432699086,-2.381959126145173,-6.90063424947146,-6.295513272257459,-4.911439981207423,0.0
2019-11-29,1.0,-2.11047619047619,-2.355,-7.103333333333333,-6.406666666666666,-4.833571428571428,0.0
2019-12-02,1.0,-2.2254589963280296,-2.4408812729498166,-7.408812729498164,-6.523378212974296,-4.881272949816402,0.0
2019-12-03,1.0,-2.203857421875,-2.4235839843749996,-7.357910156249999,-6.51708984375,-4.911376953124999,0.0
2019-12-04,1.0,-2.230954676952748,-2.4966248794599806,-7.20106075216972,-6.364513018322083,-4.814609450337512,0.0
2019-12-05,1.0,-2.2224627224627227,-2.420875420875421,-7.237373737373737,-6.277777777777778,-4.891774891774892,0.0
2019-12-06,1.0,-2.461864406779661,-2.640827517447657,-7.459870388833499,-6.477816550348953,-4.885094715852443,0.0
2019-12-09,1.0,-2.4428969359331476,-2.4722714611293997,-7.7179032666497855,-6.673081792858952,-5.016713091922006,0.0
2019-12-10,1.0,-3.011940298507463,-2.5166892808683854,-8.598914518317503,-7.131886024423338,-4.877611940298507,0.0
2019-12-11,1.0,-3.030179445350734,-2.482327351821642,-8.637574768896139,-7.142740619902121,-4.895867319195215,0.0
2019-12-12,1.0,-3.034044852742502,-2.4509592002161575,-8.568224804106999,-7.094298838151851,-4.872196703593623,0.0
2019-12-13,1.0,-2.9184526921066385,-2.333768949294302,-8.397804495556716,-6.839780449555671,-4.647151071615264,0.0
2019-12-16,1.0,-2.933540212050685,-2.322213602275666,-8.313938453581587,-6.742177398500129,-4.547970002585983,0.0
2019-12-17,1.0,-3.2798321531602417,-2.1563073695253085,-8.531077891424077,-6.828743771308681,-4.430369787568844,0.0
2019-12-18,1.0,-4.030257639304973,-2.5751947273816653,-9.615638106650689,-7.686938286399041,-5.04973037747154,0.0
2019-12-19,1.0,-4.1361416361416365,-2.724053724053724,-9.746642246642246,-7.767399267399268,-5.150793650793651,0.0
2019-12-20,1.0,-4.239440993788819,-2.8562111801242236,-9.901242236024844,-7.86863354037267,-5.190372670807453,0.0
2019-12-23,1.0,-4.165344722391702,-2.8615009151921904,-9.701952410006102,-7.706223306894449,-5.071384990848078,0.0
2019-12-24,1.0,-4.168795620437956,-2.862834549878346,-9.639294403892944,-7.695255474452556,-5.047445255474453,0.0
2019-12-26,1.0,-4.082785415421399,-2.8227734608487753,-9.446503287507474,-7.532277346084878,-5.001793185893605,0.0
2019-12-27,1.0,-4.164119804400978,-2.9486552567237165,-9.674205378973104,-7.671149144254279,-5.104523227383863,0.0
2019-12-30,1.0,-4.357547169811321,-3.0336477987421384,-10.002515723270438,-7.901572327044025,-5.15125786163522,0.0
2019-12-31,1.0,-4.310700876095119,-3.0481852315394242,-9.955569461827285,-7.856382978723403,-5.118272841051314,0.0
2020-01-02,1.0,-4.346977329974811,-3.0881612090680104,-10.010390428211588,-7.89735516372796,-5.143261964735517,0.0
2020-01-03,1.0,-4.336102236421725,-3.1594249201277957,-10.177955271565496,-7.996485623003195,-5.279233226837061,0.0
2020-01-06,1.0,-4.4429356611703845,-3.245069511800841,-10.276430649854511,-8.048819915939218,-5.318137730358875,0.0
2020-01-07,1.0,-4.434193548387097,-3.2516129032258063,-10.24,-8.016451612903227,-5.315806451612903,0.0
2020-01-08,1.0,-4.43766149870801,-3.246770025839793,-10.250968992248062,-8.018733850129198,-5.345930232558139,0.0
2020-01-09,1.0,-4.492994460736397,-3.3274682306940373,-10.293580971000328,-8.06158357771261,-5.407950472466602,0.0
2020-01-10,1.0,-4.6009933774834435,-3.3990066225165565,-10.443377483443708,-8.175496688741722,-5.493708609271523,0.0
2020-01-13,1.0,-4.630600730169267,-3.4015930965814802,-10.494855625622304,-8.181878526385661,-5.480584135413209,0.0
2020-01-14,1.0,-4.831775700934579,-3.3207610146862483,-10.644526034712952,-8.222963951935915,-5.358144192256342,0.0
2020-01-15,1.0,-4.914786123273829,-3.3553384978107106,-10.735601212529472,-8.292354328056584,-5.383294038396766,0.0
2020-01-16,1.0,-4.896204232448774,-3.33154182062479,-10.698689956331878,-8.277796439368492,-5.386630836412496,0.0
2020-01-17,1.0,-4.906573239906573,-3.304637971304638,-10.591591591591591,-8.24290957624291,-5.320987654320987,0.0
2020-01-21,1.0,-4.948941887806516,-3.3473295263688274,-10.638898219684245,-8.303325495465232,-5.352032247228753,0.0
2020-01-22,1.0,-4.956375838926174,-3.335234899328859,-10.637919463087249,-8.29530201342282,-5.331879194630873,0.0
2020-01-23,1.0,-5.087491455912508,-3.374572795625427,-10.759740259740258,-8.46103896103896,-5.4935064935064934,0.0
2020-01-24,1.0,-5.087491455912508,-3.377990430622009,-10.7634996582365,-8.461722488038276,-5.4856459330143545,0.0
2020-01-27,1.0,-4.970104131676184,-3.2714141753443062,-10.6308364124958,-8.301981860933825,-5.416862613369163,0.0
2020-01-28,1.0,-4.784847490980649,-3.3155132830436207,-10.476549688422434,-8.063299442440146,-5.157100688750409,0.0
2020-01-29,1.0,-4.696556205328135,-3.305717998700455,-10.397660818713451,-7.9788823911630935,-5.109811565951917,0.0
2020-01-30,1.0,-4.7406927808352215,-3.2699902881191325,-10.337325995467788,-7.979928779540304,-5.044998381353189,0.0
2020-01-31,1.0,-4.660621761658031,-3.361722797927461,-10.3235103626943,-7.973769430051814,-5.063795336787565,0.0
2020-02-03,1.0,-4.564516129032258,-3.2340290955091713,-10.094876660341555,-7.7786211258697024,-4.953826691967109,0.0
2020-02-04,1.0,-4.525364616360178,-3.2019657577679137,-10.116043119847813,-7.830691185795815,-5.031705770450222,0.0
2020-02-05,1.0,-4.287204664007365,-3.118134397054311,-9.83798711261123,-7.602638846271862,-4.838293955200982,0.0
2020-02-06,1.0,-4.246000603682463,-3.0332025354663448,-9.78297615454271,-7.467250226380924,-4.654995472381527,0.0
2020-02-07,1.0,-4.225407362703681,-3.018406759203379,-9.809595654797826,-7.476463488231743,-4.645443572721786,0.0
2020-02-10,1.0,-4.202331141661686,-2.973998804542738,-9.713986849970114,-7.402570233114167,-4.593544530783025,0.0
2020-02-11,1.0,-4.147531231409876,-2.9657941701368236,-9.648720999405118,-7.370612730517549,-4.611540749553837,0.0
2020-02-12,1.0,-4.156501041356739,-2.9583457304373697,-9.650401666170783,-7.3790538530199346,-4.609044927105028,0.0
2020-02-13,1.0,-4.212785114045618,-3.0282112845138056,-9.717286914765905,-7.417767106842736,-4.635654261704681,0.0
2020-02-14,1.0,-4.257125530624621,-3.0803517283201938,-9.82080048514251,-7.466949666464523,-4.696179502728926,0.0
2020-02-18,1.0,-4.252433090024331,-3.0751216545012166,-9.886557177615572,-7.502128953771289,-4.697384428223844,0.0
2020-02-19,1.0,-4.3555067461562595,-3.281769689363037,-10.21273925321619,-7.705679322246626,-4.822089739566991,0.0
2020-02-20,1.0,-4.348663766314481,-3.2513983840894967,-10.075823492852702,-7.625543816034804,-4.773461777501554,0.0
2020-02-21,1.0,-4.286504764832462,-3.21826006762988,-9.975099907777436,-7.5419612665232085,-4.719028588994774,0.0
2020-02-24,1.0,-4.448175653858573,-3.4859541491766226,-10.46302873748789,-7.921214078140136,-4.970939618986115,0.0
2020-02-25,1.0,-3.694647887323944,-3.2126760563380286,-9.288169014084508,-6.760563380281691,-4.212957746478874,0.0
2020-02-26,1.0,-3.720400222345748,-3.031962201222902,-9.291272929405226,-6.752918287937743,-3.9969427459699833,0.0
2020-02-27,1.0,-3.750828729281768,-2.9864640883977898,-9.212707182320441,-6.727348066298342,-3.947237569060773,0.0
2020-02-28,1.0,-3.102055622732769,-2.9656590084643293,-7.960580411124547,-5.696977025392987,-3.458524788391778,0.0
2020-03-02,1.0,-3.0950452596474505,-2.874940447832301,-7.810147689375892,-5.630538351595997,-3.4104335397808474,0.0
2020-03-03,1.0,-2.495403472931563,-2.7497446373850867,-6.496220633299285,-4.764657814096016,-2.9231869254341163,0.0
2020-03-04,1.0,-2.286657331466293,-2.869373874774955,-6.536107221444288,-4.579715943188638,-2.7323464692938586,0.0
2020-03-05,1.0,-2.1020019065776934,-3.118398474737846,-6.018303145853194,-4.254718779790276,-2.5725452812202096,0.0
2020-03-06,1.0,-2.1025837320574166,-3.436172248803828,-5.963062200956938,-4.162679425837321,-2.4742583732057417,0.0
2020-03-09,1.0,-2.0527694610778444,-3.335142215568862,-5.8660179640718555,-4.067739520958083,-2.3909056886227544,0.0
2020-03-10,1.0,-2.240107913669065,-2.015587529976019,-4.923111510791367,-3.3129496402877696,-1.4964028776978417,0.0
2020-03-11,1.0,-1.9135018050541512,-2.372996389891697,-4.885198555956678,-3.0303249097472924,-1.2384115523465704,0.0
2020-03-12,1.0,-1.8654092891968181,-1.9966641005901977,-4.068001026430588,-2.66807800872466,-1.2322299204516296,0.0
2020-03-13,1.0,-1.7710151095977869,-1.4297722919770164,-3.428176207703767,-2.267184507341988,-0.7444137050436263,0.0
2020-03-16,1.0,-1.5220410628019323,-1.8390700483091786,-3.3002214170692428,-2.1087962962962963,-0.2942834138486312,0.0
2020-03-17,1.0,-1.3380838619326139,-1.2856907488260976,-2.280748002306615,-1.868111047038471,-0.46519482659197625,0.0
2020-03-18,1.0,-1.2792900350206942,-1.2795288124801019,-2.1407991085641513,-1.804600445717924,-0.4551098376313276,0.0
2020-03-19,1.0,-1.3114103362391032,-1.0588418430884183,-2.096123910336239,-1.7995797011207968,-0.5174346201743462,0.0
2020-03-20,1.0,-1.3302803000394787,-1.1875246742992498,-2.0917489143308328,-1.8235294117647056,-0.46261350177654953,0.0
2020-03-23,1.0,-1.308574084114321,-1.2774378436991711,-1.9453179459375725,-1.7811943304159243,-0.4328092324374564,0.0
2020-03-24,1.0,-1.3384080370942815,-1.3117465224111284,-1.8683925811437405,-1.7572642967542507,-0.45208655332302944,0.0
2020-03-25,1.0,-1.2880323106355842,-1.221356196414653,-1.5531779210656842,-1.6664777155813788,-0.35669241125203716,0.0
2020-03-26,1.0,-1.2842382784665813,-1.2266638164457746,-1.5750320649850362,-1.6797064272481117,-0.3598403876300414,0.0
2020-03-27,1.0,-1.2542349443407315,-1.1868906865795479,-1.502523681117334,-1.6554656710226094,-0.31514900089884534,0.0
2020-03-30,1.0,-1.235876288659794,-1.1757388316151203,-1.5178006872852234,-1.6550515463917526,-0.2884536082474227,0.0
2020-03-31,1.0,-1.2081079230295144,-1.2059165924809971,-1.5194138190782716,-1.630486886256249,-0.28405122235157165,0.0
2020-04-01,1.0,-1.2068164742845433,-1.2018987774059147,-1.504063930059422,-1.6263916399153062,-0.29096373198552006,0.0
2020-04-02,1.0,-1.2247598575938738,-1.1062000403036205,-1.48666621884866,-1.6387452139450527,-0.26083159803855716,0.0
2020-04-03,1.0,-1.2174262734584451,-1.1158176943699731,-1.487131367292225,-1.6185656836461126,-0.26347184986595173,0.0
2020-04-06,1.0,-1.2089164334266294,-1.0902972144475545,-1.4788751166200187,-1.6102225776356125,-0.27568972411035586,0.0
2020-04-07,1.0,-1.199120937666489,-1.0374267448055408,-1.487013851891316,-1.6841369206180077,-0.2518646776771444,0.0
2020-04-08,1.0,-1.1952358710882764,-1.0430372989924601,-1.4716754520584507,-1.6875959164609327,-0.27483819310068724,0.0
2020-04-09,1.0,-1.1892266104041669,-1.019054526274148,-1.4792641919957803,-1.6663150260433837,-0.2394013318388607,0.0
2020-04-13,1.0,-1.206615374498586,-0.9622542250279476,-1.4902347603077528,-1.6671269809955942,-0.24968764384822775,0.0
2020-04-14,1.0,-1.2706087189446194,-0.9022969262706757,-1.5865532712783768,-1.7086318891046675,-0.22842027723833125,0.0
2020-04-15,1.0,-1.2237445959428,-0.9288992351180578,-1.5473894246757565,-1.7028267376122381,-0.24835384103757896,0.0
2020-04-16,1.0,-1.250912953987119,-0.8901799349312794,-1.5717415842241553,-1.7099130203837727,-0.2169178673394861,0.0
2020-04-17,1.0,-1.3091535965386696,-0.8856138453217957,-1.635275824770146,-1.7489859383450514,-0.18138182801514333,0.0
2020-04-20,1.0,-1.3270033670033672,-0.8488215488215488,-1.6532659932659934,-1.7406734006734008,-0.16424242424242425,0.0
2020-04-21,1.0,-1.3305940994207193,-0.8549777717903811,-1.6539135120571198,-1.7360231712245722,-0.16031254209888185,0.0
2020-04-22,1.0,-1.2989821036524516,-0.8723970461047169,-1.618455192601956,-1.724635752777593,-0.13844720910119088,0.0
2020-04-23,1.0,-1.2855627030970223,-0.879633927979309,-1.60852841700378,-1.7204721798527753,-0.13760859473439882,0.0
2020-04-24,1.0,-1.282086979581013,-0.8722487403871652,-1.6180721294086449,-1.7234818350570138,-0.13365155131264916,0.0
2020-04-27,1.0,-1.305457921612839,-0.8859340805093174,-1.577027654353737,-1.722461701704357,-0.14085814709198222,0.0
2020-04-28,1.0,-1.3249437011524705,-0.8512385746456483,-1.5790833222943437,-1.7328785269572127,-0.13518346800900782,0.0
2020-04-29,1.0,-1.3298457055824118,-0.8498112707767698,-1.5763194490431096,-1.7333289186146612,-0.13277266406198263,0.0
2020-04-30,1.0,-1.330851344227728,-0.805284659989457,-1.5931075382182394,-1.749538745387454,-0.11050342646283605,0.0
2020-05-01,1.0,-1.3448706981641114,-0.783049286043298,-1.5966309139961834,-1.7557412647233008,-0.09988813581627953,0.0
2020-05-04,1.0,-1.34260653269621,-0.7640243503305624,-1.604568959874321,-1.7619296982391834,-0.07272370229757152,0.0
2020-05-05,1.0,-1.3394327538883808,-0.7698993595608418,-1.5901189387008237,-1.758593647889165,-0.0770487517971507,0.0
2020-05-06,1.0,-1.381622572569186,-0.8070234792611137,-1.5833953582786384,-1.848704242506259,-0.14554435347452466,0.0
2020-05-07,1.0,-1.4395754878466276,-0.8340979116740841,-1.6022595001711741,-1.8664156110920915,-0.1046217048955837,0.0
2020-05-08,1.0,-1.4409589041095892,-0.8345890410958905,-1.602945205479452,-1.870205479452055,-0.10068493150684932,0.0
2020-05-11,1.0,-1.4486767421185804,-0.814812282021473,-1.6114340422621896,-1.8743759830404159,-0.08917458797784313,0.0
2020-05-12,1.0,-1.4404469882801854,-0.817593349686563,-1.5977786862905423,-1.8658353774870537,-0.092259471245571,0.0
2020-05-13,1.0,-1.4404753820033955,-0.7964006791171477,-1.6078777589134126,-1.871986417657046,-0.07449915110356538,0.0
2020-05-14,1.0,-1.4493490642799023,-0.7737320314618932,-1.6134391103878492,-1.8799159208028207,-0.0641442907512883,0.0
2020-05-15,1.0,-1.457204914138329,-0.792031493925202,-1.6222765220932602,-1.8802687843616372,-0.03570216520735763,0.0
2020-05-18,1.0,-1.468285363524758,-0.8080070931660074,-1.6280180057290956,-1.883576592552176,-0.03246487518755968,0.0
2020-05-19,1.0,-1.4851283444248269,-0.7272171669156594,-1.700529675404047,-1.8778351215537146,-0.0,0.0
2020-05-20,1.0,-1.4867796610169492,-0.7073220338983052,-1.707322033898305,-1.8782372881355933,-0.0,0.0
2020-05-21,1.0,-1.5096042108141363,-0.6623145806275207,-1.7612276984072732,-1.9025907444117849,-0.0,0.0
2020-05-22,1.0,-1.5098374094821696,-0.6666894384478753,-1.7548845470692715,-1.9001912829621532,-0.0,0.0
2020-05-26,1.0,-1.511109591850687,-0.6654816435359266,-1.7560675463184519,-1.9039447596909824,-0.0,0.0
2020-05-27,1.0,-1.5100772016123523,-0.6607228257156521,-1.7632028421124546,-1.8979982236797157,-0.0,0.0
2020-05-28,1.0,-1.5176743551248804,-0.6465811382557664,-1.766616623447523,-1.8932714617169375,-0.0,0.0
2020-05-29,1.0,-1.5201937508527767,-0.6413562559694365,-1.7685905307681815,-1.89207258834766,-0.0,0.0
2020-06-01,1.0,-1.5225133033155958,-0.6384909264565426,-1.7738436348751538,-1.887365261290763,-0.0,0.0
2020-06-02,1.0,-1.5242937082025385,-0.6399617851781083,-1.7706428278968198,-1.889177016514262,-0.0,0.0
2020-06-03,1.0,-1.5031480603885992,-0.6372622029652698,-1.7712409450951185,-1.858438832848148,-0.0,0.0
2020-06-04,1.0,-1.5119088009771324,-0.6140327067924273,-1.804302096763249,-1.8553979778788086,-0.0,0.0
2020-06-05,1.0,-1.509090909090909,-0.6172998643147897,-1.8068521031207598,-1.8510176390773407,-0.0,0.0
2020-06-08,1.0,-1.5172718618251053,-0.5685434516523868,-1.866109071127431,-1.8479532163742691,-0.0,0.0
2020-06-09,1.0,-1.5248887090246863,-0.5454606771887225,-1.8530284635100498,-1.821529745042493,-0.0,0.0
2020-06-10,1.0,-1.5346781810821752,-0.5325866954527054,-1.8612872756712997,-1.8182431520712456,-0.0,0.0
2020-06-11,1.0,-1.5280686347362022,-0.5574545700195906,-1.842261703708708,-1.8276700668783357,-0.0,0.0
2020-06-12,1.0,-1.5054111125775371,-0.4811930843341692,-1.8492147287844791,-1.7630328626105318,-0.0,0.0
2020-06-15,1.0,-1.506236869747899,-0.4629726890756302,-1.844143907563025,-1.7518382352941178,-0.0,0.0
2020-06-16,1.0,-1.5085935450013122,-0.45519548674888477,-1.8396746260823933,-1.7564943584361061,-0.0,0.0
2020-06-17,1.0,-1.5056695287409056,-0.4453037949793537,-1.8453824474011928,-1.757947171789998,-0.0,0.0
2020-06-18,1.0,-1.505079635577112,-0.44687684341613687,-1.8443992921282033,-1.757947171789998,-0.0,0.0
2020-06-19,1.0,-1.5057019268580418,-0.44973128850439115,-1.8425088478175384,-1.7559968541093198,-0.0,0.0
2020-06-22,1.0,-1.5021223796773984,-0.44870371579703516,-1.8370012407758116,-1.7425716711291062,-0.0,0.0
2020-06-23,1.0,-1.4981730392796555,-0.44864935403888817,-1.8352472921832181,-1.7427247814171993,-0.0,0.0
2020-06-24,1.0,-1.4973576042278334,-0.44881581522802905,-1.8358452404253933,-1.7423501011287272,-0.0,0.0
2020-06-25,1.0,-1.490405255968256,-0.4378455734079229,-1.8387432511546216,-1.7379171274312106,-0.0,0.0
2020-06-26,1.0,-1.4905096203848154,-0.43369734789391573,-1.8375585023400935,-1.7384945397815914,-0.0,0.0
2020-06-29,1.0,-1.4831518921721099,-0.4223043027475376,-1.8427293934681181,-1.731791083462934,-0.0,0.0
2020-06-30,1.0,-1.5001298195508244,-0.39114630663377903,-1.8612878099441776,-1.7384136050889263,-0.0,0.0
2020-07-01,1.0,-1.4922538406689572,-0.3920399299928697,-1.8524664549167045,-1.7454462954560188,-0.0,0.0
2020-07-02,1.0,-1.481104556945615,-0.412458676346665,-1.844428599209179,-1.7442146885330914,-0.0,0.0
2020-07-06,1.0,-1.4829663212435233,-0.4091968911917098,-1.8432642487046633,-1.7411917098445597,-0.0,0.0
2020-07-07,1.0,-1.4882002074688798,-0.40248962655601667,-1.851270746887967,-1.7413770746887969,-0.0,0.0
2020-07-08,1.0,-1.4830799094144291,-0.40873503720478815,-1.8482044645745714,-1.7303785182788742,-0.0,0.0
2020-07-09,1.0,-1.480243161094225,-0.4137618832050702,-1.84375606285973,-1.7292892711634227,-0.0,0.0
2020-07-10,1.0,-1.488773859592365,-0.4075056615981883,-1.8493691362018767,-1.7248139760595276,-0.0,0.0
2020-07-13,1.0,-1.5022937261743232,-0.4014989985139239,-1.8457065322736967,-1.7116366220843833,-0.0,0.0
2020-07-14,1.0,-1.4876423395445133,-0.3995212215320911,-1.8329451345755694,-1.7498059006211182,-0.0,0.0
2020-07-15,1.0,-1.4927517473466219,-0.39502976960911207,-1.83464923634481,-1.7492234015014236,-0.0,0.0
2020-07-16,1.0,-1.470336,-0.40352,-1.7944959999999999,-1.7315840000000002,-0.0,0.0
2020-07-17,1.0,-1.4717958557175748,-0.4052826809925812,-1.7947684829879764,-1.723714504988488,-0.0,0.0
2020-07-20,1.0,-1.4953169104439312,-0.4040287400564537,-1.7919553502694383,-1.7239543238388506,-0.0,0.0
2020-07-21,1.0,-1.4068502517560761,-0.44358799030272894,-1.6987008143221234,-1.667060359296326,-0.0,0.0
2020-07-22,1.0,-1.3999130218687874,-0.45303180914512925,-1.6915382703777337,-1.6681784294234594,-0.0,0.0
2020-07-23,1.0,-1.3931349549327077,-0.45585874799357945,-1.6794666008149153,-1.645141375478454,-0.0,0.0
2020-07-24,1.0,-1.3180428134556574,-0.5035677879714577,-1.5914133237392818,-1.5831984169814715,-0.0,0.0
2020-07-27,1.0,-1.3158998322549724,-0.5043733525041936,-1.590762041696621,-1.57979870596693,-0.0,0.0
2020-07-28,1.0,-1.4478348949101039,-0.5207647505697646,-1.7074575841985313,-1.6546594074449228,-0.0,0.0
2020-07-29,1.0,-1.4589903357070193,-0.5263224821973551,-1.708736012207528,-1.6640386571719228,-0.0,0.0
2020-07-30,1.0,-1.4601792410856163,-0.5128710354032925,-1.7131507023453887,-1.6698658869891312,-0.0,0.0
2020-07-31,1.0,-1.4629335030225896,-0.5176582882596246,-1.7137766465160673,-1.6689150493159401,-0.0,0.0
2020-08-03,1.0,-1.444507791714177,-0.5299632585835551,-1.7095527682756873,-1.6506398074243,-0.0,0.0
2020-08-04,1.0,-1.4465440710209256,-0.5311984781230183,-1.7114140773620798,-1.6519340519974637,-0.0,0.0
2020-08-05,1.0,-1.44774414620217,-0.532013452630243,-1.7131163144869597,-1.6527063899993655,-0.0,0.0
2020-08-06,1.0,-1.4796637568703523,-0.5741351438732621,-1.7253152279340445,-1.6870999030067892,-0.0,0.0
2020-08-07,1.0,-1.4846637701835157,-0.588872316970365,-1.7269308086375719,-1.6842617210297646,-0.0,0.0
2020-08-10,1.0,-1.4784181959162574,-0.5857456707159472,-1.7245412251227707,-1.6729128973895064,-0.0,0.0
