Date,GOGO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-13,1.0,-0.3958444326052211,-3.341502397442728,-0.0,-4.222029834842835,-4.359616409163559,0.0
2019-02-14,1.0,-0.42878061767838127,-3.263977635782747,-0.0,-4.252928647497337,-4.366214057507987,0.0
2019-02-15,1.0,-0.42076356329537845,-3.3348961821835235,-0.0,-4.263764233087743,-4.37642330877428,0.0
2019-02-19,1.0,-0.46022195480679234,-3.2803850782190134,-0.0,-4.269554753309266,-4.360609707180104,0.0
2019-02-20,1.0,-0.4365325077399381,-3.3283079822317947,-0.0,-4.296809799434648,-4.399111589715978,0.0
2019-02-21,1.0,-0.4309741657696448,-3.3440527448869752,-0.0,-4.291980624327233,-4.388455328310011,0.0
2019-02-22,1.0,-0.41313730779606156,-3.3483949285136227,-0.0,-4.316428378742919,-4.410035068788778,0.0
2019-02-25,1.0,-0.4122199592668025,-3.360624575695859,-0.0,-4.360353021045485,-4.444534962661236,0.0
2019-02-26,1.0,-0.408720456397718,-3.363080684596577,-0.0,-4.368106492800869,-4.443357783211084,0.0
2019-02-27,1.0,-0.42907704873400493,-3.343179961884019,-0.0,-4.39817587802886,-4.442553770759597,0.0
2019-02-28,1.0,-0.4311663479923519,-3.359874351270145,-0.0,-4.41491395793499,-4.451515979240646,0.0
2019-03-01,1.0,-0.4393897746014293,-3.381940626717977,-0.0,-4.4580813633864755,-4.464403518416712,0.0
2019-03-04,1.0,-0.4293963976350887,-3.374673449745634,-0.0,-4.458957789082909,-4.486319263027637,0.0
2019-03-05,1.0,-0.46941874913709797,-3.348474389065305,-0.0,-4.492751622255971,-4.495789037691564,0.0
2019-03-06,1.0,-0.4804314755912045,-3.34490388604619,-0.0,-4.506707232747891,-4.4973032775549715,0.0
2019-03-07,1.0,-0.5265193370165746,-3.25317679558011,-0.0,-4.551381215469613,-4.4810773480662975,0.0
2019-03-08,1.0,-0.5580350877192982,-3.2691929824561408,-0.0,-4.659368421052632,-4.5484912280701755,0.0
2019-03-11,1.0,-0.5640256959314776,-3.3152034261241967,-0.0,-4.7256245538900785,-4.670806566738044,0.0
2019-03-12,1.0,-0.5823144725618425,-3.1747227750924085,-0.0,-4.7236280921239695,-4.735996588001137,0.0
2019-03-13,1.0,-0.6501792114695341,-3.2106093189964153,-0.021935483870967738,-4.722293906810036,-4.73189964157706,0.0
2019-03-14,1.0,-0.649577545467564,-3.2105112415867105,-0.02649291135615065,-4.711298868681083,-4.72261205785479,0.0
2019-03-15,1.0,-0.6698330454807139,-3.1868163500287854,-0.05411629245826137,-4.725532527345999,-4.756332757628094,0.0
2019-03-18,1.0,-0.6784608580274215,-3.26890756302521,-0.18575851393188855,-4.780038331121923,-4.829573934837092,0.0
2019-03-19,1.0,-0.6662218268090154,-3.2952253855278766,-0.18623962040332148,-4.8044187425860025,-4.876037959667853,0.0
2019-03-20,1.0,-0.6806672624366994,-3.3163538873994636,-0.18185880250223413,-4.813375037235627,-4.902144772117961,0.0
2019-03-21,1.0,-0.6942173331351271,-3.305336702839304,-0.18715623606362422,-4.822952281849265,-4.855953619741341,0.0
2019-03-22,1.0,-0.6833433193529059,-3.285350509286998,-0.2838526063511085,-4.8825644098262435,-4.843918514080287,0.0
2019-03-25,1.0,-0.6368173810921903,-2.9766588373458602,-0.4594832648267763,-4.841162654139754,-4.765854374633,0.0
2019-03-26,1.0,-0.6184816520576438,-3.019462189867776,-0.5180508096865251,-4.86658743128807,-4.8340514039518645,0.0
2019-03-27,1.0,-0.6339404709018214,-2.9721605212498146,-0.525396120242855,-4.859321782911298,-4.8172664001184655,0.0
2019-03-28,1.0,-0.6105013349154554,-2.9626223672500744,-0.5671907445861764,-4.853159299911006,-4.8389202017205575,0.0
2019-03-29,1.0,-0.5934621099554236,-2.9479940564635956,-0.598811292719168,-4.8607726597325405,-4.857652303120356,0.0
2019-04-01,1.0,-0.5891207153502235,-2.977198211624441,-0.6002980625931446,-4.873621460506706,-4.86274217585693,0.0
2019-04-02,1.0,-0.598902728351127,-2.9615954922894425,-0.6725978647686832,-4.831257413997627,-4.7637900355871885,0.0
2019-04-03,1.0,-0.6002658003544005,-2.9525989367985823,-0.6745422327229769,-4.798582398109865,-4.7406969875959835,0.0
2019-04-04,1.0,-0.613271971496437,-2.95917458432304,-0.6682007125890737,-4.8349168646080765,-4.770190023752969,0.0
2019-04-05,1.0,-0.6491568422623488,-2.9426951201313236,-0.676018504700791,-4.863303984479929,-4.791971347560065,0.0
2019-04-08,1.0,-0.651117734724292,-2.923248882265275,-0.680327868852459,-4.861251862891207,-4.787183308494783,0.0
2019-04-09,1.0,-0.7101254480286738,-2.869922341696535,-0.7159498207885304,-4.88410991636798,-4.7541816009557945,0.0
2019-04-10,1.0,-0.7035108598631359,-2.82891996429634,-0.7299910740850938,-4.882029157988694,-4.732222552811663,0.0
2019-04-11,1.0,-0.7374925550923168,-2.783502084574151,-0.7634008338296606,-4.8960690887433,-4.70935080405003,0.0
2019-04-12,1.0,-0.7361607142857143,-2.7849702380952386,-0.7641369047619048,-4.89077380952381,-4.704910714285715,0.0
2019-04-15,1.0,-0.7234549516008935,-2.794192107222636,-0.76530156366344,-4.890245718540581,-4.718838421444527,0.0
2019-04-16,1.0,-0.7219791823804496,-2.817016141197767,-0.7892593151304872,-4.974958515613215,-4.782169256298085,0.0
2019-04-17,1.0,-0.7182971014492754,-2.786382850241546,-0.8038949275362319,-4.9942632850241555,-4.79362922705314,0.0
2019-04-18,1.0,-0.7257072570725707,-2.8027367773677736,-0.7541512915129152,-5.132072570725707,-4.960639606396064,0.0
2019-04-22,1.0,-0.7463778720913214,-2.672179130689302,-0.6720327820869311,-4.840480023415776,-4.703644080199035,0.0
2019-04-23,1.0,-0.7592538618478578,-2.6789565724278637,-0.6903235208394054,-4.805013115709706,-4.639463713203147,0.0
2019-04-24,1.0,-0.0,-2.1052631578947367,-0.0,-4.761313330054107,-4.430398425971471,0.0
2019-04-25,1.0,-0.0,-2.1266666666666665,-0.0,-4.784938271604938,-4.434074074074074,0.0
2019-04-26,1.0,-0.0,-2.1215312190287414,-0.0,-4.834985133795838,-4.431987115956392,0.0
2019-04-29,1.0,-0.0,-2.0951851851851853,-0.0,-4.816172839506173,-4.434197530864197,0.0
2019-04-30,1.0,-0.0,-2.0869833436150524,-0.0,-4.815422578655151,-4.43565700185071,0.0
2019-05-01,1.0,-0.0,-2.078528213359674,-0.0,-4.835288307198419,-4.433386837881219,0.0
2019-05-02,1.0,-0.0,-2.0778090920230365,-0.0,-4.744026467344688,-4.431687293223869,0.0
2019-05-03,1.0,-0.0,-2.0732304677932896,-0.0,-4.743203526818516,-4.429463629684056,0.0
2019-05-06,1.0,-0.0,-1.9884033203125,-0.0,-4.7640380859375,-4.454711914062499,0.0
2019-05-07,1.0,-0.0,-1.9865045592705166,-0.0,-4.732522796352583,-4.439148936170213,0.0
2019-05-08,1.0,-0.0,-1.9386038687973086,-0.06860507028715607,-4.618647122431815,-4.389162561576355,0.0
2019-05-09,1.0,-0.0,-1.9328931572629051,-0.07815126050420168,-4.620528211284514,-4.3731092436974786,0.0
2019-05-10,1.0,-0.0,-1.931812725090036,-0.08499399759903963,-4.623769507803122,-4.364105642256903,0.0
2019-05-13,1.0,-0.0,-1.9086790653314258,-0.08285646161182642,-4.588936576061039,-4.341320934668574,0.0
2019-05-14,1.0,-0.0,-1.6491475602586714,-0.33674309229864785,-4.508641975308643,-4.2632569077013525,0.0
2019-05-15,1.0,-0.0,-1.6375215146299482,-0.35536431440045896,-4.392885829030408,-4.088697647733792,0.0
2019-05-16,1.0,-0.0,-1.629252090253121,-0.3644485167792922,-4.387126331462604,-4.072614820753636,0.0
2019-05-17,1.0,-0.0,-1.5915816033948846,-0.3939671980731735,-4.3448789998853075,-4.138892074779218,0.0
2019-05-20,1.0,-0.0,-1.5472327695316994,-0.4361983661258773,-4.363709584627776,-4.159130134622023,0.0
2019-05-21,1.0,-0.0,-1.5499425947187142,-0.45028702640642937,-4.334328358208956,-4.1464982778415616,0.0
2019-05-22,1.0,-0.0,-1.5067691601652133,-0.4944928866452501,-4.33845800826067,-4.133547498852685,0.0
2019-05-23,1.0,-0.0,-1.5012012355565725,-0.5236242992792587,-4.3241047935018875,-4.091293902299508,0.0
2019-05-24,1.0,-0.0,-1.4231074792872547,-0.5544206106003859,-4.294631710362048,-4.077289751447055,0.0
2019-05-28,1.0,-0.0,-1.404985835694051,-0.5672521246458924,-4.288385269121814,-4.070821529745043,0.0
2019-05-29,1.0,-0.0,-1.4173405211141061,-0.5639038634321654,-4.249101527403415,-4.000561545372867,0.0
2019-05-30,1.0,-0.0,-1.4098489087856743,-0.5480693900391718,-4.237716843872412,-3.996306659205372,0.0
2019-05-31,1.0,-0.0,-1.4101243140329265,-0.5553813416955987,-4.242020383021615,-3.9920483816776797,0.0
2019-06-03,1.0,-0.0,-1.3953282408944983,-0.5888409166389904,-4.19816229381158,-3.8882984611978304,0.0
2019-06-04,1.0,-0.0,-1.383150669766412,-0.6014613085353704,-4.213993136278091,-3.8718033875788778,0.0
2019-06-05,1.0,-0.0,-1.3245623692612574,-0.694264009688429,-4.266431795662226,-3.7243201585379286,0.0
2019-06-06,1.0,-0.0,-1.3659907427815738,-0.6484461097641614,-4.24421423848358,-3.7617368305047387,0.0
2019-06-07,1.0,-0.0,-1.4088050314465408,-0.6538673728346022,-4.220236124903454,-3.750965463974401,0.0
2019-06-10,1.0,-0.0,-1.4207565898312562,-0.6388000441160251,-4.201169074666372,-3.7681702878570644,0.0
2019-06-11,1.0,-0.0,-1.4277734331359624,-0.7314266562395263,-4.232599709529661,-3.780024578259412,0.0
2019-06-12,1.0,-0.0,-1.4418890253433068,-0.739421681366529,-4.22105615719549,-3.762197164229095,0.0
2019-06-13,1.0,-0.0,-1.485762331838565,-0.7771300448430494,-4.207959641255606,-3.7399103139013454,0.0
2019-06-14,1.0,-0.0,-1.4600606673407481,-0.8120435906077967,-4.237389057409279,-3.7251994157959776,0.0
2019-06-17,1.0,-0.0,-1.4447566595481622,-0.8178037540744072,-4.251433067326065,-3.725637855456896,0.0
2019-06-18,1.0,-0.0,-1.451786918408631,-0.8199595414699932,-4.244661721735222,-3.7220723758147893,0.0
2019-06-19,1.0,-0.0,-1.42241090380963,-0.8378952072394145,-4.226231705954642,-3.685398279521841,0.0
2019-06-20,1.0,-0.0,-1.4426890756302524,-0.8266666666666667,-4.237086834733894,-3.6979271708683474,0.0
2019-06-21,1.0,-0.0,-1.4769907511842997,-0.820888788630724,-4.248364538687119,-3.7327994586059106,0.0
2019-06-24,1.0,-0.0,-1.397781475318913,-0.8160843039378813,-4.13732667775929,-3.741430948419301,0.0
2019-06-25,1.0,-0.0,-1.4212694877505567,-0.8079064587973274,-4.151447661469933,-3.7552338530066813,0.0
2019-06-26,1.0,-0.0,-1.4185242978154258,-0.781208203299153,-4.132300490414623,-3.8137539010254122,0.0
2019-06-27,1.0,-0.0,-1.4244459368703828,-0.8166554734721289,-4.146295052608014,-3.8057980747705393,0.0
2019-06-28,1.0,-0.0,-1.2876565678192913,-0.7659779466866502,-3.99850123113157,-3.6533561717160903,0.0
2019-07-01,1.0,-0.0,-1.2512717253073335,-0.7769181856718949,-3.965027554048325,-3.6045994065281897,0.0
2019-07-02,1.0,-0.0,-1.253595600676819,-0.7635363790186125,-3.9579103214890012,-3.600253807106599,0.0
2019-07-03,1.0,-0.0,-1.2438921205711264,-0.7739820200951877,-3.9626652564780542,-3.595875198307774,0.0
2019-07-05,1.0,-0.0,-1.2046413502109705,-0.7813291139240507,-3.9591772151898734,-3.6033755274261607,0.0
2019-07-08,1.0,-0.0,-1.2071578947368422,-0.7823157894736842,-3.9454736842105262,-3.5912631578947365,0.0
2019-07-09,1.0,-0.0,-1.187677426138156,-0.7855115129849648,-3.9405951004100515,-3.600357480811692,0.0
2019-07-10,1.0,-0.0,-1.167437460584402,-0.7814799243220517,-3.9556443136430524,-3.6062644523859575,0.0
2019-07-11,1.0,-0.0,-1.1527792371545655,-0.8079226647052642,-3.956183671324997,-3.5905222233897236,0.0
2019-07-12,1.0,-0.0,-1.1320515529262625,-0.8088949926051131,-3.9947179378829496,-3.6284597506866683,0.0
2019-07-15,1.0,-0.0,-1.182992693000106,-0.8611670020120725,-3.9867626813512658,-3.558932542624166,0.0
2019-07-16,1.0,-0.0,-1.1950132625994694,-0.8759681697612731,-3.989814323607427,-3.549389920424403,0.0
2019-07-17,1.0,-0.0,-1.2229056203605515,-0.861930010604454,-3.982078472958643,-3.537645811240721,0.0
2019-07-18,1.0,-0.0,-1.219295461758172,-0.8630064529778906,-3.9753517401883,-3.5209986247752036,0.0
2019-07-19,1.0,-0.0,-1.233727495472462,-0.8752530094811974,-4.011718333865986,-3.532331948439331,0.0
2019-07-22,1.0,-0.0,-1.230047948854555,-0.8658497602557272,-4.006180074587107,-3.5532232285562064,0.0
2019-07-23,1.0,-0.0,-1.2368617418185692,-0.8667519454215967,-4.003624347084533,-3.5526063319475534,0.0
2019-07-24,1.0,-0.0,-1.2388586085283744,-0.9056321470556802,-4.007481030244736,-3.5351074062199426,0.0
2019-07-25,1.0,-0.0,-1.2082672586954224,-0.9036896077809494,-3.9804419071783492,-3.479649011523417,0.0
2019-07-26,1.0,-0.0,-1.1794925781661227,-0.8964101484366775,-3.975681650700073,-3.4757342878197703,0.0
2019-07-29,1.0,-0.0,-1.135909043057164,-0.89735761659122,-3.9802084429939995,-3.514054110959048,0.0
2019-07-30,1.0,-0.0,-1.1307498424700693,-0.898970804452846,-3.9611426170972486,-3.511237135055661,0.0
2019-07-31,1.0,-0.0,-1.1534335892312546,-0.8998843201177832,-3.9536228835839733,-3.509517299400568,0.0
2019-08-01,1.0,-0.0,-1.206402695871946,-0.8896377422072451,-3.9481887110362255,-3.4865206402695867,0.0
2019-08-02,1.0,-0.0,-1.1803780758263809,-0.9454007814975183,-3.9522652867251034,-3.4827331291583064,0.0
2019-08-05,1.0,-0.0,-1.1716362870087451,-0.9256137393319988,-3.9560636392371724,-3.482983879464756,0.0
2019-08-06,1.0,-0.0,-1.1377618804292282,-0.8710270822687787,-3.7917220235053652,-3.4193152784874803,0.0
2019-08-07,1.0,-0.0,-1.189579281400348,-0.8185075237997749,-3.7747978298699967,-3.4535776435663834,0.0
2019-08-08,1.0,-0.0,-1.1885556351724844,-0.8170744190807657,-3.7757191114750746,-3.4552154775309654,0.0
2019-08-09,1.0,-0.0,-1.2115048793014895,-0.8457113507960965,-3.766718027734977,-3.448176682074987,0.0
2019-08-12,1.0,-0.0,-1.1912309592424866,-0.9004734458624949,-3.793124742692466,-3.407472210786332,0.0
2019-08-13,1.0,-0.0,-1.1917109236696866,-0.9173175049463709,-3.85087993335416,-3.45360824742268,0.0
2019-08-14,1.0,-0.0,-1.2317417197784974,-0.918085884442587,-3.8367986626266846,-3.4616027583324627,0.0
2019-08-15,1.0,-0.0,-1.24674143679903,-0.9123976962715975,-3.6980903304031525,-3.24684247751844,0.0
2019-08-16,1.0,-0.0,-1.26452987118369,-0.9086114210366164,-3.700172431281063,-3.2697028096155796,0.0
2019-08-19,1.0,-0.0,-1.2032872844610267,-0.9255823333669456,-3.7134213976000807,-3.2415044872441268,0.0
2019-08-20,1.0,-0.0,-1.2229791560752414,-0.9768174885612607,-3.7348246059989827,-3.233045246568378,0.0
2019-08-21,1.0,-0.0,-1.2205986808726534,-0.9679350583460173,-3.732623033992897,-3.2259766615930996,0.0
2019-08-22,1.0,-0.0,-1.2183291139240506,-0.946126582278481,-3.7327594936708857,-3.229367088607595,0.0
2019-08-23,1.0,-0.0,-1.2035897953009982,-0.9466572552183121,-3.7089845719471612,-3.22446304325905,0.0
2019-08-26,1.0,-0.0,-1.1343195266272188,-0.9254437869822485,-3.6536489151873766,-3.148422090729783,0.0
2019-08-27,1.0,-0.0,-1.1215008348885178,-0.9131715941459582,-3.638837049405756,-3.148708378351832,0.0
