Date,IWF,IWM,MTUM,QADA,SPY,VLUE,VXX
2019-04-22,-0.0,-0.8021909880115751,-0.08292682926829269,1.0,-1.5486978090119885,-0.7001240181893345,0.0
2019-04-23,-0.0,-0.8013981964093655,-0.08054107719036982,1.0,-1.5460825680483163,-0.7086952924629767,0.0
2019-04-24,-0.0,-0.799099582834249,-0.0858700590640618,1.0,-1.5364916773367479,-0.7088926521002851,0.0
2019-04-25,-0.0,-0.7986851897792112,-0.10315885222856198,1.0,-1.5356817993880756,-0.6970561481849004,0.0
2019-04-26,-0.0,-0.7762721697331344,-0.12170561909497762,1.0,-1.5602933863749378,-0.6856456157798773,0.0
2019-04-29,-0.0,-0.7706494260019064,-0.11703758962244602,1.0,-1.5638443366902897,-0.6928592150524265,0.0
2019-04-30,-0.0,-0.767270316190792,-0.117193651319879,1.0,-1.564087688036136,-0.6954954208279807,0.0
2019-05-01,-0.0,-0.7660695031931658,-0.11852036161565896,1.0,-1.569876420336734,-0.6925022808327113,0.0
2019-05-02,-0.0,-0.7696836518926987,-0.11215224511795681,1.0,-1.5552054396948465,-0.7090675401136034,0.0
2019-05-03,-0.0,-0.7753274747139778,-0.11096833029348366,1.0,-1.5518570717957219,-0.7070552147239263,0.0
2019-05-06,-0.0,-0.7490797799743579,-0.1201042226725671,1.0,-1.5527110302328466,-0.7139253070846602,0.0
2019-05-07,-0.0,-0.7461073380818287,-0.12174921318535696,1.0,-1.5560294848434653,-0.717202252774557,0.0
2019-05-08,-0.0,-0.7274032741147992,-0.15578714150904688,1.0,-1.4939071923850162,-0.7258031428219751,0.0
2019-05-09,-0.0,-0.7246020022977188,-0.15882980469391106,1.0,-1.4983998030526835,-0.721278516330215,0.0
2019-05-10,-0.0,-0.7242143267416099,-0.1621810125543612,1.0,-1.500451300566177,-0.715885779929433,0.0
2019-05-13,-0.0,-0.7197984515177585,-0.16259063536930074,1.0,-1.4983409118839868,-0.715783867928393,0.0
2019-05-14,-0.0,-0.6496088394225341,-0.2515928703927736,1.0,-1.438220824260021,-0.6931204129365272,0.0
2019-05-15,-0.0,-0.6507001331665389,-0.2602800532666156,1.0,-1.4438481094386828,-0.6805213671764658,0.0
2019-05-16,-0.0,-0.650974025974026,-0.3176532769556026,1.0,-1.2566822712171548,-0.5499848988221081,0.0
2019-05-17,-0.0,-0.6380207344396764,-0.33706755781718756,1.0,-1.265598298712642,-0.5567918581247864,0.0
2019-05-20,-0.0,-0.6371120722361333,-0.3355717429243494,1.0,-1.2664466196221262,-0.5547841262614767,0.0
2019-05-21,-0.0,-0.6305705955851728,-0.3382302828366968,1.0,-1.264889629321116,-0.552610654651471,0.0
2019-05-22,-0.0,-0.6259137219255387,-0.34291557777525283,1.0,-1.265538007044654,-0.5530053403022384,0.0
2019-05-23,-0.0,-0.618836795701366,-0.3566049873235706,1.0,-1.2722215915540924,-0.536345404321338,0.0
2019-05-24,-0.0,-0.6016594380539317,-0.3676409579483311,1.0,-1.269960399773713,-0.5321893267961532,0.0
2019-05-28,-0.0,-0.5934741606940777,-0.36857789513391176,1.0,-1.2734062617880044,-0.5367031308940022,0.0
2019-05-29,-0.0,-0.5965797800210939,-0.3686153382552358,1.0,-1.2741072773843605,-0.5274973632665361,0.0
2019-05-30,-0.0,-0.5964971751412429,-0.3653483992467043,1.0,-1.2765348399246703,-0.5280979284369115,0.0
2019-05-31,-0.0,-0.6311945338883217,-0.30287442079635596,1.0,-1.3529804445142544,-0.6397942354511897,0.0
2019-06-03,-0.0,-0.6401955034213099,-0.33509286412512224,1.0,-1.350967741935484,-0.5838123167155426,0.0
2019-06-04,-0.0,-0.618624843554443,-0.34758291614518144,1.0,-1.3866551939924907,-0.5582368585732165,0.0
2019-06-05,-0.0,-0.610087668481829,-0.37164484609740084,1.0,-1.3886378557911405,-0.4916772872977253,0.0
2019-06-06,-0.0,-0.6279653813461094,-0.3496638590526234,1.0,-1.3734641836025037,-0.512556989413492,0.0
2019-06-07,-0.0,-0.6484574344699605,-0.3483337199412356,1.0,-1.3578442743369674,-0.5114435939070594,0.0
2019-06-10,-0.0,-0.6492047560222359,-0.33824891908585547,1.0,-1.3573193329215567,-0.5156346510191476,0.0
2019-06-11,-0.0,-0.6481345162915035,-0.36015652241292473,1.0,-1.3574832435783193,-0.5085428693192824,0.0
2019-06-12,-0.0,-0.6517663464518128,-0.3615199876045863,1.0,-1.3537341183762008,-0.5065463278586922,0.0
2019-06-13,-0.0,-0.6539595129139844,-0.36566353835414567,1.0,-1.3462343907546732,-0.512215931125417,0.0
2019-06-14,-0.0,-0.6397284190106693,-0.3846750727449079,1.0,-1.3589524733268674,-0.49637245392822504,0.0
2019-06-17,-0.0,-0.6368643574725573,-0.38582677165354334,1.0,-1.3620495713897833,-0.4940847911252473,0.0
2019-06-18,-0.0,-0.6373894834806887,-0.3848301535597952,1.0,-1.362532961067163,-0.49305878703272843,0.0
2019-06-19,-0.0,-0.6295980464359083,-0.4048606535137021,1.0,-1.368192565603318,-0.4735067250668631,0.0
2019-06-20,-0.0,-0.6389007491363583,-0.40197182005201254,1.0,-1.3659899856383184,-0.47463416527578306,0.0
2019-06-21,-0.0,-0.6453127425112526,-0.40163743597702933,1.0,-1.3570541673133634,-0.4761756945522272,0.0
2019-06-24,-0.0,-0.6467499124752012,-0.4074765628039055,1.0,-1.3522386898510133,-0.4835258878904578,0.0
2019-06-25,-0.0,-0.6335005249037676,-0.40884171235273536,1.0,-1.358450950659046,-0.4873828686962946,0.0
2019-06-26,-0.0,-0.6273838250175139,-0.40013232661321707,1.0,-1.350393087880439,-0.5140499727562855,0.0
2019-06-27,-0.0,-0.6273270108886547,-0.4200522967646255,1.0,-1.3586231120477694,-0.4967412090699762,0.0
2019-06-28,-0.0,-0.642030345690599,-0.4150633505396527,1.0,-1.3546457062412012,-0.4987486313155013,0.0
2019-07-01,-0.0,-0.6378872524123922,-0.4172754619681994,1.0,-1.3596905887408683,-0.49181544712270975,0.0
2019-07-02,-0.0,-0.6302385810704756,-0.41963584994506353,1.0,-1.379061371841155,-0.4950949615444985,0.0
2019-07-03,-0.0,-0.6281679089839153,-0.42204786190663,1.0,-1.377795213809337,-0.4950961161239702,0.0
2019-07-05,-0.0,-0.6324099831524507,-0.4184852877796497,1.0,-1.372134937115543,-0.49496532539278293,0.0
2019-07-08,-0.0,-0.6313459730492009,-0.4197743654026951,1.0,-1.3721795675336885,-0.49396740833594477,0.0
2019-07-09,-0.0,-0.6224833529181355,-0.4212690951821386,1.0,-1.3734038386212297,-0.49980415197806494,0.0
2019-07-10,-0.0,-0.6051476925487738,-0.41635979001802087,1.0,-1.3910522604403355,-0.5049753192823003,0.0
2019-07-11,-0.0,-0.6232196473939486,-0.38890599738240045,1.0,-1.3450996997459388,-0.4922241896989761,0.0
2019-07-12,-0.0,-0.6354310742277547,-0.3843168895036115,1.0,-1.3276087290610112,-0.4946595973566928,0.0
2019-07-15,-0.0,-0.647766125004802,-0.39725711651492457,1.0,-1.3205793092850833,-0.47597095770427567,0.0
2019-07-16,-0.0,-0.6391297674775535,-0.3835852966004144,1.0,-1.320888650141969,-0.4934003530043742,0.0
2019-07-17,-0.0,-0.6470926885434657,-0.37988869698714256,1.0,-1.319708309345615,-0.4913452312416043,0.0
2019-07-18,-0.0,-0.6482319552044181,-0.38221983585180636,1.0,-1.3243844442739894,-0.4804019329600368,0.0
2019-07-19,-0.0,-0.6521488429307296,-0.38206350426693325,1.0,-1.3340508956715615,-0.4758591527638964,0.0
2019-07-22,-0.0,-0.6377407820369871,-0.37483178899611674,1.0,-1.3394594178938062,-0.4927525087469722,0.0
2019-07-23,-0.0,-0.6333730448483917,-0.3765035932516045,1.0,-1.3394565927520081,-0.49371661350447715,0.0
2019-07-24,-0.0,-0.6335317841367389,-0.37776070674092566,1.0,-1.3385826771653542,-0.49110812367966195,0.0
2019-07-25,-0.0,-0.6244822825586747,-0.380273048013499,1.0,-1.3482512655315233,-0.4819374137137598,0.0
2019-07-26,-0.0,-0.6267311159703839,-0.3785245712970422,1.0,-1.3504814516438408,-0.4804925768212682,0.0
2019-07-29,-0.0,-0.6103073794082658,-0.37841052995126445,1.0,-1.3512030392570704,-0.4975248474615296,0.0
2019-07-30,-0.0,-0.6056754473542739,-0.38219030796405806,1.0,-1.346747561631211,-0.5053375316795945,0.0
2019-07-31,-0.0,-0.6172730416074378,-0.3816896538476314,1.0,-1.3410426831610893,-0.5018633063121902,0.0
2019-08-01,-0.0,-0.6307615614694378,-0.37499041337525885,1.0,-1.3374875373878363,-0.4914103842319196,0.0
2019-08-02,-0.0,-0.6232606278989535,-0.3804960325066125,1.0,-1.3344577759037068,-0.49511250814581975,0.0
2019-08-05,-0.0,-0.6218265364732912,-0.37216159295424084,1.0,-1.3350181887803945,-0.5002106069308826,0.0
2019-08-06,-0.0,-0.6233094818866369,-0.36193009403214327,1.0,-1.2806728355748698,-0.4803881167347245,0.0
2019-08-07,-0.0,-0.6458341134618986,-0.33739000187230855,1.0,-1.2675903388878487,-0.4938026586781501,0.0
2019-08-08,-0.0,-0.6286233901198827,-0.3155550606836655,1.0,-1.26144081950785,-0.5058827895928442,0.0
2019-08-09,-0.0,-0.6133512707704615,-0.29153183289095735,1.0,-1.2137948587426828,-0.517289023015671,0.0
2019-08-12,-0.0,-0.6112623897178957,-0.29201612024833895,1.0,-1.2180590349635116,-0.5093490178992848,0.0
2019-08-13,-0.0,-0.6251935054181517,-0.2850919825755121,1.0,-1.2075098102746875,-0.4823055045541275,0.0
2019-08-14,-0.0,-0.6409492352983414,-0.284339771666547,1.0,-1.1890572269691964,-0.47580239821928627,0.0
2019-08-15,-0.0,-0.6607363479120337,-0.29912810194500333,1.0,-1.154611881817219,-0.4154753079882806,0.0
2019-08-16,-0.0,-0.6613210879547863,-0.29855174849876365,1.0,-1.149947015188979,-0.42250088308018363,0.0
2019-08-19,-0.0,-0.645412021242922,-0.303344705096191,1.0,-1.1559103858192945,-0.41237294692786547,0.0
2019-08-20,-0.0,-0.6569197366577952,-0.2969253396834291,1.0,-1.1538730914693935,-0.3941378344305925,0.0
2019-08-21,-0.0,-0.659682384217154,-0.30414859381558695,1.0,-1.1491884706870015,-0.38495172799776123,0.0
2019-08-22,-0.0,-0.6626573426573427,-0.2993356643356644,1.0,-1.153846153846154,-0.38066433566433566,0.0
2019-08-23,-0.0,-0.6511332792837252,-0.29771934153477386,1.0,-1.167647784553562,-0.4084740385632204,0.0
2019-08-26,-0.0,-0.6325719267654751,-0.30092414995640804,1.0,-1.166870095902354,-0.38699215344376636,0.0
2019-08-27,-0.0,-0.6330092333519866,-0.30672915500839393,1.0,-1.1743144935646335,-0.38342893116955795,0.0
2019-08-28,-0.0,-0.6301048951048952,-0.30811188811188817,1.0,-1.1761888111888115,-0.3820979020979021,0.0
