Date,GNMK,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-10,1.0,-0.0,-1.2428711331297886,-0.38930813986980817,-1.955296964110836,-1.173224264070511,0.0
2019-06-11,1.0,-0.0,-1.2436542353281297,-0.40393177218849385,-1.9598727956056663,-1.174616941312518,0.0
2019-06-12,1.0,-0.0,-1.2364634498699796,-0.4002889338341519,-1.960300491187518,-1.181623808147934,0.0
2019-06-13,1.0,-0.0,-1.2521547984034247,-0.4190432116619425,-1.9460288077746284,-1.1674668826285648,0.0
2019-06-14,1.0,-0.0,-1.2210574554619922,-0.47912012373260016,-1.931717935498654,-1.096465601191499,0.0
2019-06-17,1.0,-0.0,-1.2213124141090244,-0.47864177737059094,-1.9254466330737519,-1.1007214841960606,0.0
2019-06-18,1.0,-0.0,-1.2155438636623586,-0.4767814251401121,-1.9261695070341989,-1.100308818483358,0.0
2019-06-19,1.0,-0.0,-1.1968400638831849,-0.5023385808806753,-1.9227127538215834,-1.0820214464978326,0.0
2019-06-20,1.0,-0.0,-1.2052908239058393,-0.491715232544852,-1.9285224545766197,-1.088047080333676,0.0
2019-06-21,1.0,-0.0,-1.2231907328822111,-0.4858355315976603,-1.9193714875559122,-1.1061474939786673,0.0
2019-06-24,1.0,-0.0,-1.207174063002989,-0.4882731662451138,-1.9224534375718556,-1.1305472522418947,0.0
2019-06-25,1.0,-0.0,-1.2206999769744415,-0.48405480082892005,-1.9202164402486759,-1.131418374395579,0.0
2019-06-26,1.0,-0.0,-1.2162162162162162,-0.4711577248890682,-1.9083731919552818,-1.1669451967959432,0.0
2019-06-27,1.0,-0.0,-1.2189499164313295,-0.4783585960463374,-1.9080168290012105,-1.1580312373926576,0.0
2019-06-28,1.0,-0.0,-1.1934982738780207,-0.48101265822784806,-1.922036823935558,-1.1571921749136937,0.0
2019-07-01,1.0,-0.0,-1.1843829004826476,-0.4857504022063894,-1.9287520110319465,-1.146862790163181,0.0
2019-07-02,1.0,-0.0,-1.1995410212277682,-0.478714859437751,-1.9156626506024095,-1.1433161216293746,0.0
2019-07-03,1.0,-0.0,-1.2031435517611804,-0.4745858540170747,-1.8564482388194719,-1.1196924294679709,0.0
2019-07-05,1.0,-0.0,-1.145349489509705,-0.49680242342645575,-1.8474138898238528,-1.1202176595983395,0.0
2019-07-08,1.0,-0.0,-1.1441557712810728,-0.4973907188148813,-1.848381123393749,-1.1213736602884237,0.0
2019-07-09,1.0,-0.0,-1.1373549363682234,-0.4972809328923025,-1.8472276728149353,-1.1245164545607447,0.0
2019-07-10,1.0,-0.0,-1.0308848538043776,-0.46848428328487574,-1.8832629326896702,-1.1031323714959678,0.0
2019-07-11,1.0,-0.0,-1.030191579294066,-0.4664324532030521,-1.88763243124554,-1.105176483504419,0.0
2019-07-12,1.0,-0.0,-1.0123578302712162,-0.47566710411198604,-1.8973097112860895,-1.0827318460192477,0.0
2019-07-15,1.0,-0.0,-0.9661809482383645,-0.46879077859939106,-1.9355698129621572,-1.0666050456720313,0.0
2019-07-16,1.0,-0.0,-0.9790999402855436,-0.5092014548612995,-1.9182997665707615,-1.0219314912328321,0.0
2019-07-17,1.0,-0.0,-0.9277636863242444,-0.518706404565631,-1.8454872120059185,-0.9923377721411965,0.0
2019-07-18,1.0,-0.0,-0.9274218996528873,-0.5142526559377301,-1.8442200483854003,-0.9733354370463869,0.0
2019-07-19,1.0,-0.0,-0.9279203771608172,-0.4988999476165532,-1.852854897852279,-0.9587218438973284,0.0
2019-07-22,1.0,-0.0,-0.9188891799842809,-0.4905947078857742,-1.8540214828399266,-0.9761592873984805,0.0
2019-07-23,1.0,-0.0,-0.9256795684282199,-0.4909129000157126,-1.8496307547268636,-0.9712983816058242,0.0
2019-07-24,1.0,-0.0,-0.9233007690708792,-0.5085741010184993,-1.8218665558096032,-0.9426834337975473,0.0
2019-07-25,1.0,-0.0,-0.916900238762587,-0.5091871691061974,-1.828973320876155,-0.9354302917055953,0.0
2019-07-26,1.0,-0.0,-0.8993100586190796,-0.5121128806349536,-1.8376822119624423,-0.9383721533433625,0.0
2019-07-29,1.0,-0.0,-0.8582328075059283,-0.5057222394061244,-1.8288483348798845,-0.9623672543561191,0.0
2019-07-30,1.0,-0.0,-0.8653955166194279,-0.5081164648286524,-1.8191703169286266,-0.9605771708322598,0.0
2019-07-31,1.0,-0.0,-0.9116449301510388,-0.5027578741172226,-1.7980823753801742,-0.9424197123563071,0.0
2019-08-01,1.0,-0.0,-0.9273363524083985,-0.4977356937011116,-1.7908604363935776,-0.9301667352820091,0.0
2019-08-02,1.0,-0.0,-0.9032557659563489,-0.5459470615551313,-1.7971724885196843,-0.9132655693720654,0.0
2019-08-05,1.0,-0.0,-0.9056447436561368,-0.5462454686690834,-1.802382185396168,-0.9243397203521492,0.0
2019-08-06,1.0,-0.0,-0.9017634802053158,-0.5415459673730751,-1.7239924785282308,-0.9148244142907964,0.0
2019-08-07,1.0,-0.0,-0.9054561046200023,-0.6227355557937614,-1.8396934290920786,-0.9917461678636511,0.0
2019-08-08,1.0,-0.0,-0.9020311913821747,-0.6182003322793289,-1.8421137252800257,-0.9969987673508762,0.0
2019-08-09,1.0,-0.0,-0.8723505976095618,-0.6135458167330677,-1.813386454183267,-1.0128021248339973,0.0
2019-08-12,1.0,-0.0,-0.8670176362200579,-0.6006843906291128,-1.8037904711766253,-0.9930508028428533,0.0
2019-08-13,1.0,-0.0,-0.8494454081900857,-0.5972769804972927,-1.8117541922935394,-0.9982652578457657,0.0
2019-08-14,1.0,-0.0,-0.8611284939507717,-0.5912599082186065,-1.7897371714643302,-0.9727263245723821,0.0
2019-08-15,1.0,-0.0,-0.9038080227769587,-0.591946718185978,-1.7237785347501144,-0.8646092836443133,0.0
2019-08-16,1.0,-0.0,-0.902395605513453,-0.5916280962311175,-1.7184273434718478,-0.8737093738873912,0.0
2019-08-19,1.0,-0.0,-0.8702699964540803,-0.6018438782229877,-1.7335494655792514,-0.8599361734461273,0.0
2019-08-20,1.0,-0.0,-0.876651313458521,-0.6218555448701726,-1.7244520929290885,-0.838538239611277,0.0
2019-08-21,1.0,-0.0,-0.8836374665116513,-0.622200879543042,-1.7229944902188747,-0.826012232725067,0.0
2019-08-22,1.0,-0.0,-0.8888382918437563,-0.6151082776765836,-1.733859542602712,-0.8218478040882412,0.0
2019-08-23,1.0,-0.0,-0.884506329113924,-0.6148860759493671,-1.73453164556962,-0.8293670886075949,0.0
2019-08-26,1.0,-0.0,-0.8624031976017987,-0.6161378965775668,-1.7229577816637522,-0.7948038970771921,0.0
2019-08-27,1.0,-0.0,-0.8563938682778249,-0.6081290258151495,-1.7204274229789784,-0.8083087831427572,0.0
2019-08-28,1.0,-0.0,-0.8423441396508728,-0.6180548628428928,-1.7239401496259352,-0.8031920199501246,0.0
2019-08-29,1.0,-0.0,-0.8241100807657792,-0.6296240901385981,-1.7338219164423174,-0.7979359856416393,0.0
2019-08-30,1.0,-0.0,-0.8145205343397726,-0.6368873218453593,-1.7318369171177435,-0.7826885832050454,0.0
2019-09-03,1.0,-0.0,-0.8144053933475437,-0.6311406335200516,-1.736776879988103,-0.7747979973231547,0.0
2019-09-04,1.0,-0.0,-0.8019433840662337,-0.6357642159535967,-1.7401715333895196,-0.7796837043279956,0.0
2019-09-05,1.0,-0.0,-0.8195667227223266,-0.629636957166881,-1.7480462953803542,-0.7488871302799485,0.0
