Date,BY,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-17,1.0,-0.0,-0.6778194788256274,-0.0,-0.34134525805850563,-0.6426308924911496,0.0
2019-07-18,1.0,-0.0,-0.676850074642781,-0.0,-0.3426103646833013,-0.6463531669865643,0.0
2019-07-19,1.0,-0.0,-0.6786228598858606,-0.0,-0.3410315216811563,-0.6471545149074618,0.0
2019-07-22,1.0,-0.0,-0.6697436171064215,-0.0,-0.3356454926233226,-0.6624869941039938,0.0
2019-07-23,1.0,-0.0,-0.6709890872221776,-0.0,-0.33437391605966005,-0.6627978334534005,0.0
2019-07-24,1.0,-0.0,-0.6706793006806353,-0.0,-0.33425864139863876,-0.6641932470305619,0.0
2019-07-25,1.0,-0.0,-0.6535176684103768,-0.0,-0.3627628910003203,-0.6526636062773566,0.0
2019-07-26,1.0,-0.0,-0.6372073177236119,-0.0,-0.3712464664782122,-0.6583551122726546,0.0
2019-07-29,1.0,-0.0,-0.6039691467138036,-0.0,-0.38030960415662324,-0.693957898119878,0.0
2019-07-30,1.0,-0.0,-0.5885190675111172,-0.0,-0.3942056326640615,-0.7123298746799622,0.0
2019-07-31,1.0,-0.0,-0.5812867706590382,-0.0,-0.39912020294705025,-0.7183300048577752,0.0
2019-08-01,1.0,-0.0,-0.5998431923867201,-0.0,-0.398805017843625,-0.7049313290797016,0.0
2019-08-02,1.0,-0.0,-0.603160786660501,-0.0,-0.39569676032967926,-0.7212686668661425,0.0
2019-08-05,1.0,-0.0,-0.6042374955802758,-0.0,-0.39646966029319775,-0.7191231267168929,0.0
2019-08-06,1.0,-0.0,-0.6035350830208891,-0.0,-0.3539367970005356,-0.7206213176218532,0.0
2019-08-07,1.0,-0.0,-0.5980727136831989,-0.0,-0.34755218621536493,-0.7237734237360525,0.0
2019-08-08,1.0,-0.0,-0.5910960367482107,-0.0,-0.3458498023715415,-0.7337090054481358,0.0
2019-08-09,1.0,-0.0,-0.5881005035837041,-0.0,-0.33852015667048574,-0.7378433828035491,0.0
2019-08-12,1.0,-0.0,-0.5857002156147683,-0.0,-0.3509729283679825,-0.7252375755317167,0.0
2019-08-13,1.0,-0.0,-0.5745433273950384,-0.0,-0.348985615145311,-0.7354090776144008,0.0
2019-08-14,1.0,-0.0,-0.5826694803481931,-0.0,-0.3219467159060934,-0.7332102347665523,0.0
2019-08-15,1.0,-0.0,-0.5998645198270023,-0.0,-0.31407951643999793,-0.6914439059976031,0.0
2019-08-16,1.0,-0.0,-0.5993327425324506,-0.0,-0.31272480842412553,-0.694416931658239,0.0
2019-08-19,1.0,-0.0,-0.6029799782709918,-0.0,-0.305266697708107,-0.6785400175901495,0.0
2019-08-20,1.0,-0.0,-0.61215543694077,-0.0,-0.3003532657744772,-0.6660478069157577,0.0
2019-08-21,1.0,-0.0,-0.611559798735647,-0.0,-0.30249000129015613,-0.666262417752548,0.0
2019-08-22,1.0,-0.0,-0.6127443395739852,-0.0,-0.2988808087059673,-0.6671566352055289,0.0
2019-08-23,1.0,-0.0,-0.6095920418524341,-0.0,-0.2975027704043502,-0.6699997422879674,0.0
2019-08-26,1.0,-0.0,-0.6035276073619632,-0.0,-0.2924079754601227,-0.6602760736196318,0.0
2019-08-27,1.0,-0.0,-0.6019660411081322,-0.0,-0.2900038299502106,-0.6613302693731649,0.0
2019-08-28,1.0,-0.0,-0.5936343449296817,-0.0,-0.3008499451236632,-0.6579034686949641,0.0
2019-08-29,1.0,-0.0,-0.5869365460207259,-0.0,-0.30512022053193116,-0.6603961406912042,0.0
2019-08-30,1.0,-0.0,-0.5831910936743688,-0.0,-0.30764527552034243,-0.6567396122589357,0.0
2019-09-03,1.0,-0.0,-0.5912321369437298,-0.0,-0.3070025727895662,-0.6490816924370176,0.0
2019-09-04,1.0,-0.0,-0.6015668861328025,-0.0,-0.3060787015770939,-0.6443117439902005,0.0
2019-09-05,1.0,-0.0,-0.6032622525319354,-0.0,-0.3042139549086468,-0.6371825538195328,0.0
2019-09-06,1.0,-0.0,-0.6019104234941443,-0.0,-0.31262861062419023,-0.6259177400096537,0.0
2019-09-09,1.0,-0.0,-0.6202409638554217,-0.0,-0.3083322764743183,-0.6078883956880152,0.0
2019-09-10,1.0,-0.0,-0.6320600133135338,-0.0,-0.25152337549285675,-0.6767115571713861,0.0
2019-09-11,1.0,-0.0,-0.6278099237032106,-0.0,-0.2761790158226228,-0.6562804035024835,0.0
2019-09-12,1.0,-0.0,-0.6530072872831776,-0.0,-0.2643179718772452,-0.6486195217078928,0.0
2019-09-13,1.0,-0.0,-0.6532071395504346,-0.0,-0.27969240265418444,-0.6390103389743326,0.0
2019-09-16,1.0,-0.0,-0.6569942583485672,-0.0,-0.27696387651587323,-0.640747702052061,0.0
2019-09-17,1.0,-0.0,-0.6389510795439924,-0.0,-0.2849790267376927,-0.6494763117939216,0.0
2019-09-18,1.0,-0.0,-0.6160679898323362,-0.0,-0.287621639664159,-0.6639279020206947,0.0
2019-09-19,1.0,-0.0,-0.603055583990173,-0.0,-0.304406797010953,-0.6516275975023033,0.0
