Date,DBD,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-28,1.0,-0.9651257096512571,-3.261286834279535,-0.2489862124898621,-3.9283590159502566,-4.113273857799405,0.0
2019-03-01,1.0,-0.9623561272850372,-3.270683818551117,-0.25890318212593094,-3.9385240352064996,-4.110629654705484,0.0
2019-03-04,1.0,-0.9477027027027027,-3.2622972972972977,-0.26054054054054054,-3.923918918918919,-4.118783783783784,0.0
2019-03-05,1.0,-0.9758316361167686,-3.257433808553972,-0.25919891378139853,-3.951663272233538,-4.133604887983707,0.0
2019-03-06,1.0,-0.9825494205862304,-3.2601226993865033,-0.267211997273347,-3.9768234492160874,-4.14655760054533,0.0
2019-03-07,1.0,-1.0218346608074707,-3.1973358967316674,-0.3003295797857732,-4.0487503433122765,-4.164240593243615,0.0
2019-03-08,1.0,-1.0210540992749582,-3.2069157836029,-0.37994980479643053,-4.119910764082543,-4.215281650864473,0.0
2019-03-11,1.0,-1.0279591257451035,-3.2512063582174284,-0.4267669599772921,-4.175702526256032,-4.310814646608005,0.0
2019-03-12,1.0,-1.0164238788917452,-3.168666095401314,-0.5092830619822908,-4.201513853184805,-4.385746929448729,0.0
2019-03-13,1.0,-1.051178838412881,-3.18372627947096,-0.5770557791834389,-4.1906267970097755,-4.373346751006325,0.0
2019-03-14,1.0,-1.0472497486715497,-3.181387333046101,-0.5747522619560534,-4.1881372971420365,-4.37024271147494,0.0
2019-03-15,1.0,-1.077012496367335,-3.194129613484452,-0.6079628015111885,-4.2327811682650385,-4.41862830572508,0.0
2019-03-18,1.0,-1.0948007702562583,-3.257591467930677,-0.7150051844171234,-4.273589097911421,-4.471633832024885,0.0
2019-03-19,1.0,-1.0825538233110619,-3.271566443949518,-0.712249443207127,-4.282850779510023,-4.498589458054938,0.0
2019-03-20,1.0,-1.0935123042505592,-3.296196868008949,-0.7096196868008948,-4.294108873974646,-4.520805369127517,0.0
2019-03-21,1.0,-1.1119892633462571,-3.2894422904861322,-0.719355800775425,-4.306889352818373,-4.484491500149121,0.0
2019-03-22,1.0,-1.1124304824891027,-3.284382985119495,-0.7843078310536599,-4.357733353374417,-4.492108823087329,0.0
2019-03-25,1.0,-1.0684427435972919,-3.047689137474242,-0.8885781571975272,-4.304827789225787,-4.409331763320577,0.0
2019-03-26,1.0,-1.073101596300164,-3.0886170371475457,-0.9406236013725197,-4.33984782933015,-4.476353871400865,0.0
2019-03-27,1.0,-1.085144388210777,-3.052694254242334,-0.9477523072342959,-4.3352188151235485,-4.464423935695147,0.0
2019-03-28,1.0,-1.062267796106405,-3.0335859711695647,-0.9824639619557141,-4.314459800861941,-4.4682716599791945,0.0
2019-03-29,1.0,-1.0547456114251712,-3.024695031240702,-0.999553704254686,-4.318803927402559,-4.478726569473371,0.0
2019-04-01,1.0,-1.0397439714200654,-3.033938672223876,-0.9803512950282822,-4.3329860077403985,-4.498362607919024,0.0
2019-04-02,1.0,-1.045245512535232,-3.0210651238688624,-1.0363447559709242,-4.308114523067794,-4.423824358403797,0.0
2019-04-03,1.0,-1.0598189104942854,-3.0184058186136262,-1.0347335609321655,-4.315422294789966,-4.415169956954133,0.0
2019-04-04,1.0,-1.0727622999407231,-3.008150563129816,-1.0163011262596326,-4.306461173681091,-4.415530527563723,0.0
2019-04-05,1.0,-1.0968940407192747,-2.998216674097191,-1.0211026898499032,-4.318026452667558,-4.426809332738891,0.0
2019-04-08,1.0,-1.1022930315664086,-2.9868969624776653,-1.030077427039905,-4.333085169743895,-4.437313877307922,0.0
2019-04-09,1.0,-1.1495438911320472,-2.952893674293405,-1.0614625392552715,-4.362643935995215,-4.427845072528788,0.0
2019-04-10,1.0,-1.1505826112936959,-2.9251568568867645,-1.0805198685389903,-4.3697340902300565,-4.412608305945622,0.0
2019-04-11,1.0,-1.1724652829625206,-2.888606838883082,-1.1016873226817978,-4.379572943108855,-4.389726743317904,0.0
2019-04-12,1.0,-1.1725630691147932,-2.888640095536647,-1.1010598596805494,-4.377071204657412,-4.388266905508285,0.0
2019-04-15,1.0,-1.1739781404401854,-2.9016319808354543,-1.1107950291959874,-4.382242850726157,-4.403503518490791,0.0
2019-04-16,1.0,-1.176849356094639,-2.901766996106619,-1.117100928421683,-4.380053908355794,-4.3987720874513325,0.0
2019-04-17,1.0,-1.1707137601177335,-2.888741721854305,-1.0950699043414276,-4.268874172185431,-4.293303899926417,0.0
2019-04-18,1.0,-1.1813775884858275,-2.87310912028198,-1.0960493464532237,-4.252900572771332,-4.283007783815538,0.0
2019-04-22,1.0,-1.1931468736271782,-2.86440181578562,-1.0691170010250404,-4.2422023722360525,-4.274710792209694,0.0
2019-04-23,1.0,-1.1992668621700882,-2.872140762463343,-1.076099706744868,-4.2475073313783,-4.267741935483871,0.0
2019-04-24,1.0,-1.1932282545242265,-2.829976649153532,-1.0793928779918271,-4.230735551663748,-4.260945709281962,0.0
2019-04-25,1.0,-1.200058582308143,-2.8308435852372584,-1.1013473930872877,-4.24340949033392,-4.2699179847685995,0.0
2019-04-26,1.0,-1.2083333333333335,-2.8170481220657275,-1.1103286384976525,-4.259683098591549,-4.275968309859155,0.0
2019-04-29,1.0,-1.2075388677031387,-2.8033147550601347,-1.101349369316515,-4.2632736872983275,-4.291434438251686,0.0
2019-04-30,1.0,-1.2095922557934877,-2.790554414784394,-1.1085362276327366,-4.2648870636550305,-4.293634496919918,0.0
2019-05-01,1.0,-1.274828897338403,-2.920912547528517,-1.074828897338403,-4.478631178707224,-4.4599239543726235,0.0
2019-05-02,1.0,-1.2511060259344013,-2.9437070938215104,-1.0498855835240275,-4.508771929824562,-4.502059496567505,0.0
2019-05-03,1.0,-1.2441005209929512,-2.972264787005823,-1.0496475635917868,-4.532332209623046,-4.524977015016856,0.0
2019-05-06,1.0,-1.2045906656465186,-2.9551644988523336,-1.015302218821729,-4.568171384850803,-4.5591430757459825,0.0
2019-05-07,1.0,-1.1946442234123946,-2.958530986993114,-1.032134659525631,-4.559449120122418,-4.557459831675592,0.0
2019-05-08,1.0,-1.1925011431184271,-2.925621094345374,-1.0784941319920744,-4.513336381649139,-4.5316262764822435,0.0
2019-05-09,1.0,-1.203374373005016,-2.9121447028423773,-1.0834473324213405,-4.499164006687947,-4.501747986016111,0.0
2019-05-10,1.0,-1.204403948367502,-2.910250569476082,-1.087015945330296,-4.492482915717539,-4.492027334851936,0.0
2019-05-13,1.0,-1.2175300015190642,-2.9132614309585296,-1.0771684642260368,-4.4862524684794165,-4.496430198997418,0.0
2019-05-14,1.0,-1.0901141247962058,-2.733807618200682,-1.2012746405809989,-4.403142137246183,-4.393063583815029,0.0
2019-05-15,1.0,-1.0556542332741268,-2.7434872705743043,-1.2246891651865008,-4.412670219064536,-4.365008880994671,0.0
2019-05-16,1.0,-1.040035587188612,-2.755634638196916,-1.2445136417556346,-4.415183867141163,-4.372479240806642,0.0
2019-05-17,1.0,-1.0419027736355504,-2.7538025648672835,-1.2684163435729199,-4.420518938264241,-4.427378467044438,0.0
2019-05-20,1.0,-1.0400655347036043,-2.728626750074471,-1.2865653857610961,-4.415847482871611,-4.4232946082812035,0.0
2019-05-21,1.0,-1.0187332738626227,-2.732530478739221,-1.3000297353553376,-4.400535236396075,-4.415700267618198,0.0
2019-05-22,1.0,-0.9997038353324448,-2.703539167777284,-1.3071227602547015,-4.394935584184807,-4.402932030208795,0.0
2019-05-23,1.0,-0.9934920869693831,-2.7037420499926044,-1.3132672681555981,-4.390622688951338,-4.389587339151013,0.0
2019-05-24,1.0,-0.970614163972965,-2.643549808992066,-1.3364678225095505,-4.368792242139289,-4.373493975903615,0.0
2019-05-28,1.0,-0.9709251101321587,-2.6362701908957415,-1.336417033773862,-4.3681350954478715,-4.372540381791484,0.0
2019-05-29,1.0,-0.9986737400530503,-2.6598880047155906,-1.3449749484232243,-4.381962864721485,-4.350869437076334,0.0
2019-05-30,1.0,-0.9986751067275135,-2.653025172972177,-1.342411305755925,-4.375386427204475,-4.35168555866333,0.0
2019-05-31,1.0,-0.9988209285187915,-2.6680913780397937,-1.3341193809874725,-4.378481945467945,-4.358879882092852,0.0
2019-06-03,1.0,-0.9773788674839463,-2.6452130764740223,-1.3479276123759487,-4.342673671920607,-4.281231757151197,0.0
2019-06-04,1.0,-0.973020271255651,-2.6370132711098146,-1.343444655096981,-4.341402945894706,-4.2887560157503275,0.0
2019-06-05,1.0,-0.9291821031632944,-2.548731832430892,-1.348247363921345,-4.28455400398974,-4.138358506697065,0.0
2019-06-06,1.0,-0.9179531160663237,-2.5926243567753007,-1.3106060606060606,-4.285448827901659,-4.187249857061178,0.0
2019-06-07,1.0,-0.9106887682194912,-2.6104601314661333,-1.312660760217205,-4.274792797942269,-4.181051729065447,0.0
2019-06-10,1.0,-0.8836114676936242,-2.6198830409356724,-1.3052346312936811,-4.264298958779062,-4.190272429040079,0.0
2019-06-11,1.0,-0.8911447084233262,-2.6358531317494602,-1.37451403887689,-4.289128869690424,-4.208351331893448,0.0
2019-06-12,1.0,-0.8877228292121909,-2.641460609545716,-1.3742093156986774,-4.277170787809086,-4.195658424381829,0.0
2019-06-13,1.0,-0.8972731207617949,-2.6749386812869718,-1.3987880536719088,-4.272399365170971,-4.184533256384361,0.0
2019-06-14,1.0,-0.9067282702858792,-2.6546347097892,-1.425209356049668,-4.28414669361825,-4.167629223216864,0.0
2019-06-17,1.0,-0.902294703420407,-2.650310290085149,-1.4222831577428199,-4.289074902583345,-4.168422571799682,0.0
2019-06-18,1.0,-0.9039572501444253,-2.6607452339688042,-1.420566146735991,-4.289716926632005,-4.167677642980936,0.0
2019-06-19,1.0,-0.9008050603795285,-2.6283783783783785,-1.4335825186889017,-4.276020701552617,-4.137147786083956,0.0
2019-06-20,1.0,-0.9153446783963081,-2.6440726853187195,-1.4301990193250649,-4.283963080473031,-4.148254975483127,0.0
2019-06-21,1.0,-0.918529199711608,-2.655227108868061,-1.4226387887527037,-4.274116798846432,-4.149098774333093,0.0
2019-06-24,1.0,-0.9033893395133256,-2.6507821552723057,-1.4382966396292003,-4.294177288528389,-4.197856315179606,0.0
2019-06-25,1.0,-0.9022589052997394,-2.6322038806834636,-1.4455545902114104,-4.300752968433247,-4.199391833188532,0.0
2019-06-26,1.0,-0.8654903095169222,-2.6342204223315013,-1.425947353196413,-4.29273936939543,-4.245154758461093,0.0
2019-06-27,1.0,-0.8825227305527493,-2.59503535863761,-1.4367152547265116,-4.275364410448838,-4.242459229326021,0.0
2019-06-28,1.0,-0.8926048724232377,-2.545192446302436,-1.4486089087501801,-4.290759694392389,-4.238287444140118,0.0
2019-07-01,1.0,-0.907234287357975,-2.5225082698115924,-1.445850711922911,-4.289802962749892,-4.21702862073925,0.0
2019-07-02,1.0,-0.8938370923717855,-2.5365608389599195,-1.4395920126418615,-4.279270219796006,-4.216491883350093,0.0
2019-07-03,1.0,-0.8903716458602382,-2.535227435787057,-1.4398048500502223,-4.271344525756923,-4.212512555603387,0.0
2019-07-05,1.0,-0.8891597361628908,-2.5308287926584456,-1.4320332664181246,-4.2689991396616005,-4.218095784341841,0.0
2019-07-08,1.0,-0.8888251326925837,-2.536651843351026,-1.4294936164108452,-4.269545258929853,-4.2207717687562765,0.0
2019-07-09,1.0,-0.8850838228972632,-2.5250035821750965,-1.429431150594641,-4.266657114199742,-4.222381430004298,0.0
2019-07-10,1.0,-0.8867249033366748,-2.511384791636832,-1.4257482457396533,-4.272375769726478,-4.2244021194329076,0.0
2019-07-11,1.0,-0.9089871611982882,-2.48074179743224,-1.4409415121255351,-4.249072753209701,-4.185592011412268,0.0
2019-07-12,1.0,-0.9018317115054381,-2.507727532913566,-1.4439038351459645,-4.263451631368059,-4.193188322839153,0.0
2019-07-15,1.0,-0.9046664758087604,-2.5485256226739192,-1.477669624964214,-4.2434869739478955,-4.13999427426281,0.0
2019-07-16,1.0,-0.9303425541063494,-2.5394868854808657,-1.515981080693708,-4.238927905976781,-4.108212698867709,0.0
2019-07-17,1.0,-0.9312922236596233,-2.5638924823918354,-1.5138709213741552,-4.247807963202529,-4.117291936179387,0.0
2019-07-18,1.0,-0.5643190122212424,-2.2420309940783674,-1.0772332115408847,-3.9198689681239767,-3.7955146780899587,0.0
2019-07-19,1.0,-0.58495995995996,-2.229854854854855,-1.0745745745745745,-3.86549049049049,-3.7577577577577572,0.0
2019-07-22,1.0,-0.5831038798498123,-2.230788485607009,-1.0688360450563206,-3.859574468085106,-3.7733416770963704,0.0
2019-07-23,1.0,-0.5846684742420508,-2.2224550160216907,-1.0468326349519348,-3.775203352230712,-3.6952181414838545,0.0
2019-07-24,1.0,-0.5785591344971723,-2.2153921809687733,-1.0527415785591345,-3.767273174329973,-3.6801081878534547,0.0
2019-07-25,1.0,-0.5870586817688879,-2.1418243161826727,-1.053259428846849,-3.6817688878178094,-3.58561272442463,0.0
2019-07-26,1.0,-0.6792403405370007,-2.2254092992796335,-1.3080550098231827,-4.024361493123772,-3.8603798297314995,0.0
2019-07-29,1.0,-0.6801026957637998,-2.2050064184852376,-1.2836970474967908,-3.9061617458279847,-3.762002567394095,0.0
2019-07-30,1.0,-0.6459781529294936,-2.155163853028798,-1.2393247269116185,-3.737835153922542,-3.6349304865938423,0.0
2019-07-31,1.0,-0.666956305858987,-2.1533018867924527,-1.2495034756703078,-3.719712015888778,-3.623510427010923,0.0
2019-08-01,1.0,-0.6718343048493117,-2.180577948654347,-1.2388689073545829,-3.7070569267022204,-3.6039935507875485,0.0
2019-08-02,1.0,-0.6208057726999399,-2.114371617558629,-1.2008418520745638,-3.567167769092002,-3.523271196632592,0.0
2019-08-05,1.0,-0.6079136690647482,-2.1074340527577937,-1.1844124700239809,-3.567026378896882,-3.523621103117506,0.0
2019-08-06,1.0,-0.5600891077500293,-2.0783210223941846,-1.14315863524446,-3.469105405088521,-3.4741470277875486,0.0
2019-08-07,1.0,-0.5469885165221468,-2.1101476447152567,-1.1129599250058588,-3.455237872041247,-3.492500585891727,0.0
2019-08-08,1.0,-0.5492264416315049,-2.113103609939053,-1.118846694796062,-3.4547585560243794,-3.484646038443507,0.0
2019-08-09,1.0,-0.5138888888888888,-2.073958333333333,-1.0827546296296295,-3.4153935185185187,-3.488078703703704,0.0
2019-08-12,1.0,-0.5174089068825911,-2.0564488143435513,-1.1198380566801618,-3.4205899363794097,-3.4530942741469057,0.0
2019-08-13,1.0,-0.5215542016323715,-2.0486262788826304,-1.1101276008736638,-3.390619611449592,-3.42453155535119,0.0
2019-08-14,1.0,-0.49289479715791884,-2.070020628008251,-1.1102452440980974,-3.371762548705019,-3.4151959660783864,0.0
2019-08-15,1.0,-0.482854598085059,-2.049209530171454,-1.0918503674014697,-3.2655310621242486,-3.24393230906257,0.0
