Date,AGI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-26,1.0,-0.0,-0.8547760511882998,-0.0,-5.702925045703839,-3.86837294332724,0.0
2019-04-29,1.0,-0.0,-0.8560649365496742,-0.0,-5.707785526466217,-3.8687550017148733,0.0
2019-04-30,1.0,-0.0,-0.8348687240902809,-0.0,-5.774067250115154,-3.906494702901888,0.0
2019-05-01,1.0,-0.0,-0.8396673212429249,-0.0,-5.795310153632899,-3.9162527434446117,0.0
2019-05-02,1.0,-0.0,-0.8419724770642202,-0.0,-5.696674311926606,-3.929243119266055,0.0
2019-05-03,1.0,-0.0,-0.8111815561959655,-0.0,-5.753083573487032,-3.963112391930836,0.0
2019-05-06,1.0,-0.0,-0.6940041350792557,-0.0,-5.786469101768896,-4.005972892258213,0.0
2019-05-07,1.0,-0.0,-0.7201535955317664,-0.0,-5.858505934372818,-4.057365603909704,0.0
2019-05-08,1.0,-0.0,-0.7423320065558416,-0.0,-5.814680402715992,-4.149847810817139,0.0
2019-05-09,1.0,-0.0,-0.7344003711435861,-0.0,-5.746926467176989,-4.116910229645094,0.0
2019-05-10,1.0,-0.0,-0.7256575911398246,-0.0,-5.741693585602215,-4.069450853714813,0.0
2019-05-13,1.0,-0.0,-0.729783267303659,-0.0,-5.792356094150548,-4.13015614075973,0.0
2019-05-14,1.0,-0.0,-0.573146038977474,-0.0,-6.498607947355099,-4.5832700582131105,0.0
2019-05-15,1.0,-0.0,-0.5967347988173287,-0.0,-6.677464969790462,-4.580794446586965,0.0
2019-05-16,1.0,-0.0,-0.6150788562636235,-0.0,-6.639825618669059,-4.567380433388896,0.0
2019-05-17,1.0,-0.0,-0.5796385385515538,-0.0,-6.6754648290209335,-4.74723703029515,0.0
2019-05-20,1.0,-0.0,-0.5233899183620578,-0.0,-6.683814953997667,-4.751198652326033,0.0
2019-05-21,1.0,-0.0,-0.515610830418448,-0.0,-6.6842855292136285,-4.755149630781189,0.0
2019-05-22,1.0,-0.0,-0.46599131693198265,-0.0,-6.861334034995396,-4.828838310748586,0.0
2019-05-23,1.0,-0.0,-0.4707186644058953,-0.0,-6.843093778531368,-4.729229163949394,0.0
2019-05-24,1.0,-0.0,-0.33398108563285406,-0.0,-6.869024485036923,-4.751910869283586,0.0
2019-05-28,1.0,-0.0,-0.3278539994822677,-0.0,-6.862412632668911,-4.7530416774527575,0.0
2019-05-29,1.0,-0.0,-0.35993360572012256,-0.0,-6.794943820224719,-4.61338100102145,0.0
2019-05-30,1.0,-0.0,-0.3433367243133265,-0.0,-6.761444557477111,-4.611393692777213,0.0
2019-05-31,1.0,-0.0,-0.34834911696954185,-0.0,-6.8282569746608655,-4.620936780138214,0.0
2019-06-03,1.0,-0.0,-0.41207768023410485,-0.0,-7.264565043894653,-4.6247672253258845,0.0
2019-06-04,1.0,-0.0,-0.40118710373667876,-0.0,-7.325509240523404,-4.76311884527182,0.0
2019-06-05,1.0,-0.0,-0.3659820958399157,-0.0,-7.3903370194839395,-4.408504476040021,0.0
2019-06-06,1.0,-0.0,-0.4050118079244293,-0.0,-7.285489372868014,-4.429546050905274,0.0
2019-06-07,1.0,-0.0,-0.4796078431372549,-0.0,-7.194901960784313,-4.3972549019607845,0.0
2019-06-10,1.0,-0.0,-0.4901471361008934,-0.0,-7.187467157120337,-4.45966894377299,0.0
2019-06-11,1.0,-0.0,-0.5023430178069352,-0.0,-7.3629669299772385,-4.5233632347034405,0.0
2019-06-12,1.0,-0.0,-0.5109176155391829,-0.0,-7.363697253851306,-4.521098459477563,0.0
2019-06-13,1.0,-0.0,-0.6145987363892996,-0.0,-7.348165075951068,-4.479903212797419,0.0
2019-06-14,1.0,-0.0,-0.6012835940633775,-0.0,-7.344564781387887,-4.424923118063913,0.0
2019-06-17,1.0,-0.0,-0.578855920876771,-0.0,-7.362737236033147,-4.423817161186848,0.0
2019-06-18,1.0,-0.0,-0.6142206748794858,-0.0,-7.361810391001608,-4.414434922335298,0.0
2019-06-19,1.0,-0.0,-0.5476285905143621,-0.09432197728790916,-7.360721442885772,-4.35751503006012,0.0
2019-06-20,1.0,-0.0,-0.5839288121882162,-0.08305244708103006,-7.415936362410678,-4.399622488876904,0.0
2019-06-21,1.0,-0.0,-0.6055585248530198,-0.09540352752538749,-7.311998931052912,-4.349011223944414,0.0
2019-06-24,1.0,-0.0,-0.5253584705257568,-0.1209506107275624,-7.205124800849708,-4.425252257036644,0.0
2019-06-25,1.0,-0.0,-0.4478371501272264,-0.14369894201151734,-7.314985938127762,-4.4856033212803,0.0
2019-06-26,1.0,-0.0,-0.4431956668923494,-0.09600541638456331,-7.332566012186866,-4.669058903182126,0.0
2019-06-27,1.0,-0.0,-0.42422997946611907,-0.16290212183436004,-7.412731006160164,-4.689390828199863,0.0
2019-06-28,1.0,-0.0,-0.32166872512693834,-0.19020172910662825,-7.500343076711952,-4.710717716481406,0.0
2019-07-01,1.0,-0.0,-0.28503075871496925,-0.21120984278879015,-7.523034859876964,-4.6512645249487345,0.0
2019-07-02,1.0,-0.0,-0.32767732962447843,-0.17816411682892905,-7.6470097357440885,-4.755215577190542,0.0
2019-07-03,1.0,-0.0,-0.31774148906725713,-0.19028508164959865,-7.600470523110987,-4.730417935233877,0.0
2019-07-05,1.0,-0.0,-0.275515818431912,-0.1998624484181568,-7.553507565337001,-4.7262723521320495,0.0
2019-07-08,1.0,-0.0,-0.2784200385356455,-0.1947426369391687,-7.554638040187172,-4.734929810074319,0.0
2019-07-09,1.0,-0.0,-0.240218878248974,-0.19124487004103966,-7.5196990424076615,-4.728727770177838,0.0
2019-07-10,1.0,-0.0,-0.20449561403508773,-0.18270285087719298,-7.571271929824562,-4.7475328947368425,0.0
2019-07-11,1.0,-0.0,-0.19398454746136864,-0.19812362030905076,-7.631346578366445,-4.773454746136865,0.0
2019-07-12,1.0,-0.0,-0.22876447876447878,-0.1916712630998345,-7.6114175399889685,-4.7573083287369,0.0
2019-07-15,1.0,-0.0,-0.31980676328502416,-0.27839889579020016,-7.5719806763285025,-4.632298136645963,0.0
2019-07-16,1.0,-0.0,-0.3271118484722798,-0.31577492050324896,-7.569611502834232,-4.613023641642472,0.0
2019-07-17,1.0,-0.0,-0.3797381116471399,-0.2912474155754652,-7.536595451412819,-4.576154376292212,0.0
2019-07-18,1.0,-0.0,-0.38102643856920687,-0.31938357132758377,-7.770253075074226,-4.667750600876573,0.0
2019-07-19,1.0,-0.0,-0.39102202145680404,-0.340626764539808,-7.736166007905139,-4.648503670242801,0.0
2019-07-22,1.0,-0.0,-0.2918466898954704,-0.277212543554007,-7.652682926829269,-4.715540069686411,0.0
2019-07-23,1.0,-0.0,-0.30934449093444905,-0.2760111576011157,-7.649372384937238,-4.712273361227336,0.0
2019-07-24,1.0,-0.0,-0.3033615742006013,-0.3330144848319213,-7.467067504782729,-4.561492210986609,0.0
2019-07-25,1.0,-0.0,-0.23585289727235714,-0.3654498575111955,-7.4741484597638745,-4.494911114126747,0.0
2019-07-26,1.0,-0.0,-0.1979743416610398,-0.3690749493585415,-7.4599594868332195,-4.477380148548278,0.0
2019-07-29,1.0,-0.0,-0.12678159359305008,-0.38360255192072756,-7.484050495452695,-4.579611782272296,0.0
2019-07-30,1.0,-0.0,-0.12631148657855296,-0.4000545033383295,-7.491756370077667,-4.607575964027797,0.0
2019-07-31,1.0,-0.0,-0.22372372372372368,-0.39039039039039036,-7.458230958230958,-4.577668577668577,0.0
2019-08-01,1.0,-0.0,-0.2889908256880734,-0.3668375607123583,-7.355369670804101,-4.48030221262817,0.0
2019-08-02,1.0,-0.0,-0.20070721357850071,-0.5405940594059405,-7.693776520509195,-4.709193776520509,0.0
2019-08-05,1.0,-0.0,-0.18156148524636453,-0.5021883382747423,-7.724551743611464,-4.710009882818015,0.0
2019-08-06,1.0,-0.0,-0.23191094619666047,-0.5854978354978355,-8.312461348175633,-5.330705009276437,0.0
2019-08-07,1.0,-0.0,-0.3195579048534358,-0.48053820278712156,-8.604036520903412,-5.613807464360083,0.0
2019-08-08,1.0,-0.0,-0.3102728731942215,-0.4658105939004815,-8.632263242375602,-5.643017656500803,0.0
2019-08-09,1.0,-0.0,-0.21452244652003616,-0.41639047905995785,-8.040976197649895,-5.39288942452546,0.0
2019-08-12,1.0,-0.0,-0.1805761805761806,-0.44787644787644787,-7.968517968517968,-5.253044253044253,0.0
2019-08-13,1.0,-0.0,-0.10743433743878912,-0.42098234159370823,-8.02656180442202,-5.284166790324974,0.0
2019-08-14,1.0,-0.0,-0.16498665876074708,-0.4024607174621998,-7.978802253187073,-5.277349540468425,0.0
2019-08-15,1.0,-0.0,-0.3151134189669309,-0.4707570374419241,-7.317163159333152,-4.561765509702105,0.0
2019-08-16,1.0,-0.0,-0.306782225890769,-0.4904388499105792,-7.374604484798459,-4.585224927775484,0.0
2019-08-19,1.0,-0.0,-0.17364016736401672,-0.5444909344490935,-7.600278940027894,-4.628591352859135,0.0
2019-08-20,1.0,-0.0,-0.18575980052638869,-0.5747333425682227,-7.550214711178834,-4.541626264025488,0.0
2019-08-21,1.0,-0.0,-0.20821073280089672,-0.6145439260193358,-7.649432534678436,-4.539442342721031,0.0
2019-08-22,1.0,-0.0,-0.23344996501049686,-0.5710286913925823,-7.654863540937718,-4.53631910426872,0.0
2019-08-23,1.0,-0.0,-0.22724726967236072,-0.5779893587230468,-7.654018482217866,-4.542425091010921,0.0
2019-08-26,1.0,-0.0,-0.0898307536525387,-0.6317083755243744,-8.077824388832635,-4.665991610010126,0.0
2019-08-27,1.0,-0.0,-0.05863192182410423,-0.619188628960616,-8.28590464909683,-4.842463725199882,0.0
2019-08-28,1.0,-0.0,-0.0,-0.6589238459276684,-8.303440164657454,-4.7391943546015876,0.0
2019-08-29,1.0,-0.0,-0.0,-0.6820691659401337,-8.214472537053181,-4.633972682359779,0.0
2019-08-30,1.0,-0.0,-0.0,-0.7539658328248934,-8.710494203782796,-4.788743136058573,0.0
2019-09-03,1.0,-0.0,-0.0,-0.8164576323034567,-8.700367084735394,-4.778372591006425,0.0
2019-09-04,1.0,-0.0,-0.0,-0.8411845941384072,-8.712751265919902,-4.790547798066594,0.0
2019-09-05,1.0,-0.0,-0.0,-0.8248945147679324,-8.628993369499698,-4.61543098251959,0.0
2019-09-06,1.0,-0.0,-0.0,-0.9559193954659951,-9.15176322418136,-4.635547858942066,0.0
2019-09-09,1.0,-0.0,-0.0,-0.9794553272814143,-9.272973403408187,-4.673674151935022,0.0
2019-09-10,1.0,-0.0,-0.0,-1.1426279480186106,-9.366918017006256,-4.534092732231669,0.0
2019-09-11,1.0,-0.0,-0.0,-1.2043303929430633,-9.361507618283882,-4.472654370489174,0.0
2019-09-12,1.0,-0.0,-0.0,-1.232483565816899,-9.363636363636363,-4.437229437229437,0.0
2019-09-13,1.0,-0.0,-0.0,-1.2041078305519897,-9.371630295250322,-4.470314505776637,0.0
2019-09-16,1.0,-0.0,-0.0,-1.2138960205391527,-9.366816431322208,-4.4656611039794605,0.0
2019-09-17,1.0,-0.0,-0.0,-1.2188311688311686,-9.510064935064936,-4.50487012987013,0.0
2019-09-18,1.0,-0.0,-0.0,-1.2139970906739939,-9.460158396638112,-4.488928398254404,0.0
2019-09-19,1.0,-0.0,-0.0,-1.2199838839645447,-9.394037066881546,-4.5020145044319095,0.0
2019-09-20,1.0,-0.0,-0.0,-1.3563535911602211,-9.367240818979525,-4.526161845953851,0.0
