Date,GRPN,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-12,1.0,-0.0,-1.055528910205169,-0.0,-1.7266187050359711,-1.5468691713296028,0.0
2019-03-13,1.0,-0.0,-1.0839355494887855,-0.0,-1.7310636475563406,-1.5380868261870349,0.0
2019-03-14,1.0,-0.0,-1.0908896835139028,-0.0,-1.7131878102150824,-1.5329561829535143,0.0
2019-03-15,1.0,-0.0,-1.0758598521375764,-0.0,-1.7243115825565198,-1.5571627558127075,0.0
2019-03-18,1.0,-0.0,-1.1009963521533186,-0.0,-1.7480807970817227,-1.595470136658137,0.0
2019-03-19,1.0,-0.0,-1.1002080823568063,-0.0,-1.7559960573869238,-1.6196473551637278,0.0
2019-03-20,1.0,-0.0,-1.1077531732512775,-0.0,-1.7560854992032526,-1.630968734545854,0.0
2019-03-21,1.0,-0.0,-1.1080917542219044,-0.0,-1.8039496121898895,-1.5888662742725121,0.0
2019-03-22,1.0,-0.0,-1.0980967135111208,-0.0,-1.856091623326325,-1.5786765519530814,0.0
2019-03-25,1.0,-0.0,-0.9693175042012251,-0.0,-1.8901176343036807,-1.561500514988887,0.0
2019-03-26,1.0,-0.0,-0.9828537104788949,-0.0,-1.8975591110140337,-1.580188936820838,0.0
2019-03-27,1.0,-0.0,-0.9659630175094093,-0.0,-1.9090710740195278,-1.5796105383734251,0.0
2019-03-28,1.0,-0.0,-0.9677789934354487,-0.0,-1.9078774617067835,-1.5948030634573305,0.0
2019-03-29,1.0,-0.0,-0.9657071202704177,-0.0,-1.8947224948206303,-1.5914840257332898,0.0
2019-04-01,1.0,-0.0,-0.9700174443959878,-0.0,-1.8933166157871786,-1.5880396860008723,0.0
2019-04-02,1.0,-0.0,-0.9900032598065848,-0.0,-1.9092143866130609,-1.5337933282625231,0.0
2019-04-03,1.0,-0.0,-0.9919560845698137,-0.0,-1.903853470297299,-1.539214087722159,0.0
2019-04-04,1.0,-0.0,-0.9893327528028737,-0.0,-1.909709371938609,-1.5434309350168718,0.0
2019-04-05,1.0,-0.0,-0.9873438437619334,-0.0,-1.912825268670558,-1.5550706453548633,0.0
2019-04-08,1.0,-0.0,-0.9769926943626649,-0.0,-1.92220041434958,-1.5527750517936976,0.0
2019-04-09,1.0,-0.0,-0.9577433991144153,-0.0,-1.9696058601650903,-1.5392226534740063,0.0
2019-04-10,1.0,-0.0,-0.9417735334242838,-0.0,-1.97462482946794,-1.5406275579809006,0.0
2019-04-11,1.0,-0.0,-0.9385859468910501,-0.0,-1.9900010927767458,-1.5352966888864608,0.0
2019-04-12,1.0,-0.0,-0.9391190294021204,-0.0,-1.9919663351185921,-1.5339927860968412,0.0
2019-04-15,1.0,-0.0,-0.9439851064994799,-0.0,-1.985161254996441,-1.5464053003340088,0.0
2019-04-16,1.0,-0.0,-0.9495319940883465,-0.0,-1.9820460890032294,-1.5421205320488258,0.0
2019-04-17,1.0,-0.0,-0.9287949492176777,-0.0,-1.9929179247872633,-1.5682679110623114,0.0
2019-04-18,1.0,-0.0,-0.9442520204519216,-0.0,-1.9938974105228435,-1.5596239485403265,0.0
2019-04-22,1.0,-0.0,-0.9435959640513866,-0.0,-2.0012129900204,-1.5687820477476981,0.0
2019-04-23,1.0,-0.0,-0.9339284730258445,-0.0,-1.9911831156665014,-1.585386014217226,0.0
2019-04-24,1.0,-0.0,-0.9188936544594744,-0.0,-1.985703288243704,-1.5941383481799187,0.0
2019-04-25,1.0,-0.0,-0.9291937796404545,-0.0,-2.00082717547149,-1.5845373331862798,0.0
2019-04-26,1.0,-0.0,-0.9283601708839961,-0.0,-2.005531821667214,-1.5431591631065835,0.0
2019-04-29,1.0,-0.0,-0.9347814162689924,-0.0,-2.011628544786353,-1.5387526740167845,0.0
2019-04-30,1.0,-0.0,-0.9167811040922823,-0.0,-2.026805822576215,-1.549409502883823,0.0
2019-05-01,1.0,-0.0,-0.9310702962720019,-0.0,-1.991089974855144,-1.544112823876681,0.0
2019-05-02,1.0,-0.0,-0.9241672181778071,-0.0,-1.9947054930509596,-1.5962386940216193,0.0
2019-05-03,1.0,-0.0,-0.913057906089265,-0.0,-2.01050826834799,-1.6071013771362204,0.0
2019-05-06,1.0,-0.0,-0.876848377841536,-0.0,-2.0238909732950785,-1.6168064444934893,0.0
2019-05-07,1.0,-0.0,-0.8892756505884303,-0.0,-2.0183435548925353,-1.6174926791535444,0.0
2019-05-08,1.0,-0.0,-0.8704969113868692,-0.0,-1.9743071120100584,-1.6217678893565843,0.0
2019-05-09,1.0,-0.0,-0.8681865398283309,-0.0,-1.98245038543546,-1.616532721010333,0.0
2019-05-10,1.0,-0.0,-0.865882996172772,-0.0,-1.9851284855112084,-1.6165117550574082,0.0
2019-05-13,1.0,-0.0,-0.8657769512662036,-0.0,-1.9823880107203413,-1.6213969261062189,0.0
2019-05-14,1.0,-0.0,-0.7650877098868086,-0.0,-1.9920605117751196,-1.607370849203369,0.0
2019-05-15,1.0,-0.0,-0.7746804168009452,-0.0,-2.0075733161456655,-1.588892469653024,0.0
2019-05-16,1.0,-0.0,-0.7814530419373892,-0.0,-2.0003221822477584,-1.587928905117328,0.0
2019-05-17,1.0,-0.0,-0.7627582506037027,-0.0,-1.9854038100348805,-1.6181379125301851,0.0
2019-05-20,1.0,-0.0,-0.7521582926698483,-0.0,-1.9894364309078236,-1.6205694675317712,0.0
2019-05-21,1.0,-0.0,-0.7673053316966431,-0.0,-1.959438544057213,-1.6102898009286437,0.0
2019-05-22,1.0,-0.0,-0.7555472782418986,-0.0,-1.959399776512531,-1.6062363646038418,0.0
2019-05-23,1.0,-0.0,-0.7527236009990965,-0.03422437157889143,-1.962161874900356,-1.565180421958867,0.0
2019-05-24,1.0,-0.0,-0.7048598229900896,-0.06031056229794902,-1.9582913773914887,-1.5762891515183637,0.0
2019-05-28,1.0,-0.0,-0.6957095361232783,-0.05440920365190775,-1.9491266029869652,-1.578077998838989,0.0
2019-05-29,1.0,-0.0,-0.7176757243498066,-0.06086127443190847,-1.9731977329307695,-1.5451559934318555,0.0
2019-05-30,1.0,-0.0,-0.7173210406400677,-0.05717162083399565,-1.9774280718486725,-1.5467069358342604,0.0
2019-05-31,1.0,-0.0,-0.7124106906589045,-0.056311193437417306,-1.9729558084149246,-1.5507277057422597,0.0
2019-06-03,1.0,-0.0,-0.718580243658035,-0.10616528664099995,-1.9731554242919678,-1.4760824851009968,0.0
2019-06-04,1.0,-0.0,-0.7023037587642997,-0.1132373873161474,-1.9933575834255892,-1.4628604565343457,0.0
2019-06-05,1.0,-0.0,-0.6959304746044962,-0.13171315570358036,-1.96986885928393,-1.4064841798501249,0.0
2019-06-06,1.0,-0.0,-0.7365701934735622,-0.061257841741789235,-1.9759607781116557,-1.4979703727133746,0.0
2019-06-07,1.0,-0.0,-0.7845942664062088,-0.046460060186896156,-1.95871390106119,-1.4897840663111768,0.0
2019-06-10,1.0,-0.0,-0.7860125812761007,-0.05915314267589999,-1.953586720938838,-1.4875508801607018,0.0
2019-06-11,1.0,-0.0,-0.7874262634851463,-0.09209757134506033,-1.9429770951798904,-1.4918424828612427,0.0
2019-06-12,1.0,-0.0,-0.7951698513800424,-0.09442675159235668,-1.9331210191082802,-1.4851380042462843,0.0
2019-06-13,1.0,-0.0,-0.8168714430083506,-0.11765331631296208,-1.921387160257433,-1.4630072868464443,0.0
2019-06-14,1.0,-0.0,-0.7963938088399553,-0.1490878144779533,-1.9365991170682408,-1.4367852773788627,0.0
2019-06-17,1.0,-0.0,-0.8010504536049659,-0.14701045148283728,-1.912568306010929,-1.4446920261021805,0.0
2019-06-18,1.0,-0.0,-0.8013796763067126,-0.14974794375165826,-1.9094189440169804,-1.4458477049615281,0.0
2019-06-19,1.0,-0.0,-0.7986587897173878,-0.17723135877375062,-1.9304380222470594,-1.4159348555005589,0.0
2019-06-20,1.0,-0.0,-0.8022908897176345,-0.17565263718700053,-1.9314864144912092,-1.418273841236015,0.0
2019-06-21,1.0,-0.0,-0.8156689390711547,-0.17346612697060076,-1.915850021303792,-1.421016190881977,0.0
2019-06-24,1.0,-0.0,-0.8344955834495583,-0.1461335812800248,-1.8641975308641974,-1.3207293765173822,0.0
2019-06-25,1.0,-0.0,-0.8117896259557759,-0.15178755941310187,-1.8762140938210372,-1.3265654060756353,0.0
2019-06-26,1.0,-0.0,-0.8047132838283828,-0.13123968646864687,-1.8439562706270627,-1.3768564356435644,0.0
2019-06-27,1.0,-0.0,-0.7809154383242825,-0.14331523144556504,-1.8403413498836307,-1.4074476338246702,0.0
2019-06-28,1.0,-0.0,-0.7393166804293971,-0.14936003303055329,-1.8643682906688688,-1.4080305532617672,0.0
2019-07-01,1.0,-0.0,-0.7367065127782357,-0.14998969497114592,-1.8686624072547402,-1.3971558120362737,0.0
2019-07-02,1.0,-0.0,-0.7479561931204689,-0.14370918813306596,-1.8575248084734433,-1.3925137539205101,0.0
2019-07-03,1.0,-0.0,-0.7596974997427719,-0.13344994340981584,-1.8543059985595225,-1.397160201666838,0.0
2019-07-05,1.0,-0.0,-0.7460790867485987,-0.13966164446958398,-1.8556589705353013,-1.4007301897464903,0.0
2019-07-08,1.0,-0.0,-0.7467989921324626,-0.13899316089885327,-1.8552990178433693,-1.4010901424384223,0.0
2019-07-09,1.0,-0.0,-0.7398273736128236,-0.13820386354295108,-1.8548602548294286,-1.4047986025482944,0.0
2019-07-10,1.0,-0.0,-0.7662570404505888,-0.14121863799283155,-1.8186379928315413,-1.3942652329749103,0.0
2019-07-11,1.0,-0.0,-0.7874585170142158,-0.0878696319778097,-1.7235623359255041,-1.35430184754074,0.0
2019-07-12,1.0,-0.0,-0.810487671776554,-0.08488366324353823,-1.7195515205635759,-1.346132857071985,0.0
2019-07-15,1.0,-0.0,-0.7671983560035228,-0.06668949995107153,-1.7207652412173402,-1.3381935610137978,0.0
2019-07-16,1.0,-0.0,-0.7723445912873226,-0.07650513950073422,-1.717180616740088,-1.3286833088595205,0.0
2019-07-17,1.0,-0.0,-0.8017232986077305,-0.06362574238146237,-1.6989095511634702,-1.3038165709278553,0.0
2019-07-18,1.0,-0.0,-0.8028867181804927,-0.07100160373232249,-1.6920833940807696,-1.2937746027117656,0.0
2019-07-19,1.0,-0.0,-0.8038930149021892,-0.06587058880636863,-1.6968108344255133,-1.2875588563661957,0.0
2019-07-22,1.0,-0.0,-0.8122124836569657,-0.06590479879908964,-1.6860684712604717,-1.278146336739141,0.0
2019-07-23,1.0,-0.0,-0.8281183026146594,-0.06948611706434253,-1.633709577558699,-1.231318759822832,0.0
2019-07-24,1.0,-0.0,-0.8265156183343604,-0.07892117362658199,-1.6181921600227522,-1.2163814760392475,0.0
2019-07-25,1.0,-0.0,-0.8179623141747941,-0.08308872265883913,-1.622005491904176,-1.2112962787614812,0.0
2019-07-26,1.0,-0.0,-0.8011258810728985,-0.08434646861251714,-1.630020341548796,-1.21510005203652,0.0
2019-07-29,1.0,-0.0,-0.7858865818474199,-0.09028993047344275,-1.6223336328808589,-1.2311876271106275,0.0
2019-07-30,1.0,-0.0,-0.7937754100658909,-0.09065844198327025,-1.5774568905089024,-1.2112248235898873,0.0
2019-07-31,1.0,-0.0,-0.7695688768353128,-0.09548302627887403,-1.5872065837463762,-1.2236977461890957,0.0
2019-08-01,1.0,-0.0,-0.7622364368633027,-0.12200900260601753,-1.603506278133144,-1.25046197583511,0.0
2019-08-02,1.0,-0.0,-0.7462785000942153,-0.1284153005464481,-1.5762671942717168,-1.2597983794987753,0.0
2019-08-05,1.0,-0.0,-0.7397266707368619,-0.10496407269994833,-1.5822101160005635,-1.26947823228291,0.0
2019-08-06,1.0,-0.0,-0.741259064246455,-0.10946376610780102,-1.5156805690268347,-1.2523670962080273,0.0
2019-08-07,1.0,-0.0,-0.7580099225668845,-0.07543932860388557,-1.5181527333426068,-1.2851115129596142,0.0
2019-08-08,1.0,-0.0,-0.749662398137369,-0.058207217694994186,-1.5378346915017462,-1.3108731082654248,0.0
2019-08-09,1.0,-0.0,-0.7160528273809523,-0.04915364583333333,-1.5266927083333333,-1.3583984374999998,0.0
2019-08-12,1.0,-0.0,-0.7193376368229021,-0.04294134156609599,-1.5367667695761997,-1.3786603049864345,0.0
2019-08-13,1.0,-0.0,-0.6909372216231422,-0.04111772703830465,-1.5544563739509587,-1.401987903792958,0.0
2019-08-14,1.0,-0.0,-0.7078914170910621,-0.03733121525019857,-1.5341774517590991,-1.3928421249357565,0.0
2019-08-15,1.0,-0.0,-0.7268062491409722,-0.058413891052366336,-1.4806432400238239,-1.3155724561323132,0.0
2019-08-16,1.0,-0.0,-0.7418763463036804,-0.05192721939593932,-1.466245015811907,-1.3231128832668775,0.0
2019-08-19,1.0,-0.0,-0.7204413843417993,-0.05945921298618394,-1.4715699238520816,-1.3082850759199307,0.0
2019-08-20,1.0,-0.0,-0.7184877781831448,-0.05691353520612915,-1.4752371397300255,-1.3097409704487413,0.0
2019-08-21,1.0,-0.0,-0.7313739829966177,-0.06307706371697595,-1.482265289331749,-1.2940853825761038,0.0
2019-08-22,1.0,-0.0,-0.7298782703488372,-0.07303779069767442,-1.4762899709302324,-1.2629451308139537,0.0
2019-08-23,1.0,-0.0,-0.7270869288763739,-0.0763466254882369,-1.475338359524026,-1.262966663638841,0.0
2019-08-26,1.0,-0.0,-0.705508853514577,-0.07865319263101414,-1.459130745841531,-1.2281792165981043,0.0
2019-08-27,1.0,-0.0,-0.6978584521840211,-0.07336701390441275,-1.4577726114364913,-1.2419188983770735,0.0
2019-08-28,1.0,-0.0,-0.6753072625698324,-0.09086033519553073,-1.4684245810055867,-1.2346368715083798,0.0
2019-08-29,1.0,-0.0,-0.6594613907373499,-0.0983430842749319,-1.4749229601179046,-1.233352686347193,0.0
2019-08-30,1.0,-0.0,-0.6434451624325043,-0.0936531822607772,-1.472116491103833,-1.2166946977073558,0.0
2019-09-03,1.0,-0.0,-0.647912885662432,-0.0986676109955292,-1.4708512239387368,-1.2091540879111151,0.0
2019-09-04,1.0,-0.0,-0.6449612403100775,-0.10454042081949058,-1.4698560354374308,-1.2103211517165005,0.0
2019-09-05,1.0,-0.0,-0.6556110056087975,-0.10762708121715321,-1.4622620677472067,-1.1908757673453165,0.0
2019-09-06,1.0,-0.0,-0.6572912540164619,-0.10431797174171398,-1.4612438927769709,-1.178749064659536,0.0
