Date,IWF,IWM,MTUM,RC,SPY,VLUE,VXX
2019-06-21,-0.0,-0.3018048128342246,-0.0,1.0,-0.5236463903743316,-0.26347342914438504,0.0
2019-06-24,-0.0,-0.30324433080437607,-0.0,1.0,-0.5210210839585866,-0.2715555182965167,0.0
2019-06-25,-0.0,-0.29038009733176706,-0.0,1.0,-0.5320943111260279,-0.27519298540023496,0.0
2019-06-26,-0.0,-0.28697951645399594,-0.0,1.0,-0.5147120550705171,-0.2970114170584285,0.0
2019-06-27,-0.0,-0.2861794424721131,-0.0,1.0,-0.5192109740982711,-0.2953175220049157,0.0
2019-06-28,-0.0,-0.27666274773261673,-0.0,1.0,-0.5270196506550218,-0.29574655693651325,0.0
2019-07-01,-0.0,-0.2772832248582826,-0.0,1.0,-0.5267478479949612,-0.29548603821121144,0.0
2019-07-02,-0.0,-0.28212062134456956,-0.0,1.0,-0.5207429302140326,-0.2934406641091755,0.0
2019-07-03,-0.0,-0.2884179605539236,-0.0,1.0,-0.5120856063785144,-0.29769198489299203,0.0
2019-07-05,-0.0,-0.28422422296375577,-0.0,1.0,-0.515016054901467,-0.2994606392579068,0.0
2019-07-08,-0.0,-0.288076478621704,-0.0,1.0,-0.5111671394053997,-0.301817417795987,0.0
2019-07-09,-0.0,-0.2862122548401999,-0.0,1.0,-0.5112763008693462,-0.3023812523623535,0.0
2019-07-10,-0.0,-0.2909338929695698,-0.0,1.0,-0.5065897166841553,-0.30111227701993704,0.0
2019-07-11,-0.0,-0.29047968930408313,-0.0,1.0,-0.5085756271648998,-0.3002414191245933,0.0
2019-07-12,-0.0,-0.2856362987381107,-0.0,1.0,-0.5145820647951792,-0.29943099502383097,0.0
2019-07-15,-0.0,-0.28788356121227393,-0.0,1.0,-0.5139982777812783,-0.29838489488165,0.0
2019-07-16,-0.0,-0.2933310942715003,-0.0,1.0,-0.5210856651063205,-0.2847037091458679,0.0
2019-07-17,-0.0,-0.29560052054909536,-0.0,1.0,-0.5190378237689434,-0.2843499433273162,0.0
2019-07-18,-0.0,-0.2964081273196201,-0.0,1.0,-0.5207271812291627,-0.279696378771676,0.0
2019-07-19,-0.0,-0.2987650179271591,-0.0,1.0,-0.519761809909211,-0.27823789654666303,0.0
2019-07-22,-0.0,-0.2965856116920751,-0.0,1.0,-0.5253874259795892,-0.27789677040023525,0.0
2019-07-23,-0.0,-0.29723429723429723,-0.0,1.0,-0.525000525000525,-0.2777882777882778,0.0
2019-07-24,-0.0,-0.29737627585631093,-0.0,1.0,-0.5174601849339372,-0.27245402742699704,0.0
2019-07-25,-0.0,-0.2905610232133217,-0.0,1.0,-0.5260163614467838,-0.25972758606370167,0.0
2019-07-26,-0.0,-0.29478702456213085,-0.0,1.0,-0.5224790133692611,-0.25550834283345425,0.0
2019-07-29,-0.0,-0.29460254339091174,-0.0,1.0,-0.5199038979329771,-0.2566587962387639,0.0
2019-07-30,-0.0,-0.29448284425313526,-0.0,1.0,-0.5156450478043128,-0.2593228757087869,0.0
2019-07-31,-0.0,-0.304723073102078,-0.0,1.0,-0.5108245715704943,-0.254160112592102,0.0
2019-08-01,-0.0,-0.315263702171665,-0.0,1.0,-0.5076318510858324,-0.24535677352637023,0.0
2019-08-02,-0.0,-0.3148752478519498,-0.0,1.0,-0.5093977197620622,-0.2411599471249174,0.0
2019-08-05,-0.0,-0.31446930721709127,-0.0,1.0,-0.5062088059670654,-0.24550094010206822,0.0
2019-08-06,-0.0,-0.31467974256818876,-0.0,1.0,-0.4794769639391153,-0.24895290632342426,0.0
2019-08-07,-0.0,-0.3154302247397054,-0.0,1.0,-0.4691008374253754,-0.2529798895658021,0.0
2019-08-08,-0.0,-0.31233189338984435,-0.0,1.0,-0.4697000570543647,-0.25562393023066265,0.0
2019-08-09,-0.0,-0.307659531297555,-0.0,1.0,-0.4591457847215177,-0.26218930709140714,0.0
2019-08-12,-0.0,-0.3069329008716805,-0.0,1.0,-0.4663490776403811,-0.2538820190553415,0.0
2019-08-13,-0.0,-0.29927748011040756,-0.0,1.0,-0.4704091573307356,-0.2598636142230881,0.0
2019-08-14,-0.0,-0.3074978768148178,-0.0,1.0,-0.46046831398875726,-0.2540947142799369,0.0
2019-08-15,-0.0,-0.3119971033150949,-0.0,1.0,-0.4571129707112971,-0.2424766655938204,0.0
2019-08-16,-0.0,-0.3060415912473352,-0.0,1.0,-0.46231044608020594,-0.24283013555367847,0.0
2019-08-19,-0.0,-0.3070470136192641,-0.0,1.0,-0.4621094771570541,-0.24257176768794386,0.0
2019-08-20,-0.0,-0.3061964005314652,-0.0,1.0,-0.46322019567580625,-0.24370898256633247,0.0
2019-08-21,-0.0,-0.3101284912831031,-0.0,1.0,-0.4652430073797028,-0.23544670326355796,0.0
2019-08-22,-0.0,-0.31063316582914574,-0.0,1.0,-0.46408040201005024,-0.23533668341708544,0.0
2019-08-23,-0.0,-0.31418186199694753,-0.0,1.0,-0.4638525182745602,-0.23017913085388383,0.0
2019-08-26,-0.0,-0.31256751890529344,-0.0,1.0,-0.461689272996439,-0.22632337054375223,0.0
2019-08-27,-0.0,-0.3135178499799438,-0.0,1.0,-0.4675290814279984,-0.22456879261933413,0.0
2019-08-28,-0.0,-0.3217609810031159,-0.0,1.0,-0.4593225449793949,-0.2291687606794653,0.0
2019-08-29,-0.0,-0.3162717791041177,-0.0,1.0,-0.46703241494342956,-0.22632181829143305,0.0
2019-08-30,-0.0,-0.3150665704202759,-0.0,1.0,-0.4673363811357074,-0.2227301892845685,0.0
2019-09-03,-0.0,-0.3203971119133574,-0.0,1.0,-0.4683513838748496,-0.21688728439630967,0.0
2019-09-04,-0.0,-0.31928204513201813,-0.0,1.0,-0.46363254782035135,-0.2158461753712698,0.0
2019-09-05,-0.0,-0.3192049808429119,-0.0,1.0,-0.4632223818646232,-0.21310265006385695,0.0
2019-09-06,-0.0,-0.31646023338245255,-0.0,1.0,-0.4743717392170138,-0.20048588155641406,0.0
2019-09-09,-0.0,-0.3158941319175168,-0.0,1.0,-0.4693074032094494,-0.20330489769134405,0.0
2019-09-10,-0.0,-0.3192443355054702,-0.0,1.0,-0.4493134851836353,-0.22422829357725035,0.0
2019-09-11,-0.0,-0.31893528849219,-0.0,1.0,-0.4545146636914249,-0.21887950270959514,0.0
2019-09-12,-0.0,-0.3133520409178658,-0.0,1.0,-0.45797759070193245,-0.21883893565785023,0.0
2019-09-13,-0.0,-0.313332139232193,-0.0,1.0,-0.454275877166796,-0.22256055087865942,0.0
2019-09-16,-0.0,-0.31335231231709504,-0.0,1.0,-0.4537835201369672,-0.22364675200573347,0.0
2019-09-17,-0.0,-0.3430013377112976,-0.0,1.0,-0.47646844217438894,-0.20736551947788723,0.0
2019-09-18,-0.0,-0.3228032102202932,-0.0,1.0,-0.5158463680288266,-0.20866431905658833,0.0
2019-09-19,-0.0,-0.3282867547772004,-0.0,1.0,-0.5057694668357953,-0.21185400384631123,0.0
