Date,IWF,IWM,MTUM,SPY,UA,VLUE,VXX
2019-06-05,-0.0,-0.9973568281938325,-0.34003915810083213,-1.439011257953989,1.0,-1.1183553597650513,0.0
2019-06-06,-0.0,-0.9833521583263762,-0.3599174974217944,-1.4590188086234837,1.0,-1.1086283946373323,0.0
2019-06-07,-0.0,-0.9985753586166242,-0.36215366476714483,-1.4467478876007074,1.0,-1.1050795834152094,0.0
2019-06-10,-0.0,-0.9984308341097436,-0.349286519884274,-1.4475555337615849,1.0,-1.1083705192958369,0.0
2019-06-11,-0.0,-0.9976390733362845,-0.3983571885298313,-1.427917957798436,1.0,-1.094682996409424,0.0
2019-06-12,-0.0,-0.9933018124507487,-0.39381402679275024,-1.4328211189913318,1.0,-1.1052009456264775,0.0
2019-06-13,-0.0,-1.0175697622914512,-0.41281559131847034,-1.4070574339288349,1.0,-1.0840592548845907,0.0
2019-06-14,-0.0,-1.0175429975429977,-0.40643734643734647,-1.404029484029484,1.0,-1.085945945945946,0.0
2019-06-17,-0.0,-1.0032836698686531,-0.4113409135463635,-1.419966673201333,1.0,-1.0664575573416977,0.0
2019-06-18,-0.0,-0.9952881122999901,-0.4166584863060763,-1.421419456169628,1.0,-1.0748502994011975,0.0
2019-06-19,-0.0,-0.9878090575275398,-0.42722154222766223,-1.4181640146878824,1.0,-1.062717258261934,0.0
2019-06-20,-0.0,-1.0011246943765282,-0.40929095354523226,-1.4161858190709047,1.0,-1.0633740831295844,0.0
2019-06-21,-0.0,-1.0125844677308784,-0.4063754774263049,-1.4070120458329252,1.0,-1.0707080599353638,0.0
2019-06-24,-0.0,-0.9979896047857212,-0.4144356183191134,-1.3961949593017553,1.0,-1.0947827792487985,0.0
2019-06-25,-0.0,-1.012305127953721,-0.41180507892930684,-1.3875379939209727,1.0,-1.0907932150210806,0.0
2019-06-26,-0.0,-1.0102657301439166,-0.4075347512156786,-1.3875927108404145,1.0,-1.1064394125448205,0.0
2019-06-27,-0.0,-0.9913619631901841,-0.42571779141104293,-1.379631901840491,1.0,-1.1112638036809817,0.0
2019-06-28,-0.0,-0.9561334641805692,-0.4344455348380765,-1.401962708537782,1.0,-1.1142296368989204,0.0
2019-07-01,-0.0,-0.9437524519419381,-0.44252648097293057,-1.4153099254609651,1.0,-1.102295017653982,0.0
2019-07-02,-0.0,-0.9551558517937659,-0.43579690256812387,-1.4077631836894726,1.0,-1.1022838659086454,0.0
2019-07-03,-0.0,-0.9485016430428173,-0.4420520869096082,-1.412232085928687,1.0,-1.1018196086124872,0.0
2019-07-05,-0.0,-0.9373744303425294,-0.44499436467878667,-1.412897535159504,1.0,-1.1050619885333464,0.0
2019-07-08,-0.0,-0.9367311933349669,-0.44562607204116633,-1.4132810585640776,1.0,-1.105121293800539,0.0
2019-07-09,-0.0,-0.922536594950388,-0.449651242754691,-1.4200805580115925,1.0,-1.1197563611356713,0.0
2019-07-10,-0.0,-0.8936399745010544,-0.4435345461678027,-1.4417692345412643,1.0,-1.1246506154072475,0.0
2019-07-11,-0.0,-0.8971251962323391,-0.4425529827315542,-1.4398547880690737,1.0,-1.126324568288854,0.0
2019-07-12,-0.0,-0.8769290877124438,-0.4510646610666146,-1.4476460246141825,1.0,-1.108126587224067,0.0
2019-07-15,-0.0,-0.8571498030826081,-0.4387125006077698,-1.4467350610200806,1.0,-1.1195604609325618,0.0
2019-07-16,-0.0,-0.848605577689243,-0.428724127878729,-1.4478670683121173,1.0,-1.1334661354581672,0.0
2019-07-17,-0.0,-0.8604120104946069,-0.42396268584199787,-1.4456806918666796,1.0,-1.1285103488485084,0.0
2019-07-18,-0.0,-0.8588591474842616,-0.43183238022009707,-1.407467922533519,1.0,-1.1074535056946513,0.0
2019-07-19,-0.0,-0.8604930558892787,-0.4313037627949445,-1.4096304483636888,1.0,-1.1042337450141766,0.0
2019-07-22,-0.0,-0.8576645843344546,-0.4256607400288323,-1.4075444497837577,1.0,-1.1144641999038922,0.0
2019-07-23,-0.0,-0.8654290111581378,-0.42304732589457483,-1.406213928434013,1.0,-1.1148518661023472,0.0
2019-07-24,-0.0,-0.8649454300687532,-0.42487619597096016,-1.4057406606086829,1.0,-1.1123130919755757,0.0
2019-07-25,-0.0,-0.8409221902017292,-0.43688760806916427,-1.427377521613833,1.0,-1.097886647454371,0.0
2019-07-26,-0.0,-0.8218652601294653,-0.43859985614960434,-1.4332294413809636,1.0,-1.1013665787580915,0.0
2019-07-29,-0.0,-0.7997216356306394,-0.4404396237281628,-1.4354962564791707,1.0,-1.1237281627951623,0.0
2019-07-30,-0.0,-0.7951303846707967,-0.44489266676271433,-1.4322143783316525,1.0,-1.130144551697642,0.0
2019-07-31,-0.0,-0.6689349417465716,-0.5134034436539849,-1.646458397772966,1.0,-1.3264254046808948,0.0
2019-08-01,-0.0,-0.673712904387183,-0.5075862778377822,-1.6422362804094017,1.0,-1.3197037494213855,0.0
2019-08-02,-0.0,-0.6775679172056921,-0.490608020698577,-1.6567141009055626,1.0,-1.3497542043984476,0.0
2019-08-05,-0.0,-0.672055785123967,-0.4729855371900826,-1.663171487603306,1.0,-1.3570247933884299,0.0
2019-08-06,-0.0,-0.6640846496557311,-0.45109356014580804,-1.6118367760226813,1.0,-1.3357634669906846,0.0
2019-08-07,-0.0,-0.663990709885893,-0.4378471170352418,-1.609108351004746,1.0,-1.3380288801373321,0.0
2019-08-08,-0.0,-0.664192294096854,-0.43644902287532195,-1.6097560975609755,1.0,-1.3393425238600212,0.0
2019-08-09,-0.0,-0.6370131830532353,-0.4215054845526819,-1.5981684613062292,1.0,-1.3750125792492705,0.0
2019-08-12,-0.0,-0.6334489170310066,-0.43424292678024023,-1.5942007136036986,1.0,-1.3634856022915725,0.0
2019-08-13,-0.0,-0.5932778137934474,-0.4296115294469655,-1.5879419538223705,1.0,-1.3759537226350171,0.0
2019-08-14,-0.0,-0.6041614937676913,-0.4238963102746189,-1.5723792024631278,1.0,-1.3655460098326464,0.0
2019-08-15,-0.0,-0.6189176011701609,-0.431740614334471,-1.535251097025841,1.0,-1.2897610921501705,0.0
2019-08-16,-0.0,-0.6295681063122923,-0.42681258549931594,-1.528581199921829,1.0,-1.3007621653312487,0.0
2019-08-19,-0.0,-0.6061563898074305,-0.43401089282240807,-1.5351585294689751,1.0,-1.2874927056992804,0.0
2019-08-20,-0.0,-0.6164357011338307,-0.4289175307684853,-1.531495299932164,1.0,-1.2685822269599767,0.0
2019-08-21,-0.0,-0.6196030977734753,-0.4405130687318489,-1.524975798644724,1.0,-1.2551790900290416,0.0
2019-08-22,-0.0,-0.6227701232777374,-0.43161711385061635,-1.5251148175006042,1.0,-1.2548706792361615,0.0
2019-08-23,-0.0,-0.626878612716763,-0.42625240847784196,-1.5171483622350674,1.0,-1.2466763005780346,0.0
2019-08-26,-0.0,-0.6086977208926106,-0.418423181234239,-1.503830232668792,1.0,-1.227101869914831,0.0
2019-08-27,-0.0,-0.6043418364923282,-0.41380456985416375,-1.4999762481592323,1.0,-1.2322454990261746,0.0
2019-08-28,-0.0,-0.5919016424570398,-0.42286148295832154,-1.5045571062375394,1.0,-1.2276654324503942,0.0
2019-08-29,-0.0,-0.5722951518885361,-0.42609355006871713,-1.5076536657030473,1.0,-1.2330695227714326,0.0
2019-08-30,-0.0,-0.5725172884226373,-0.426447758385473,-1.4868043468034058,1.0,-1.2186103401232535,0.0
2019-09-03,-0.0,-0.5824744693867947,-0.43931479128429574,-1.4791754906113228,1.0,-1.2050920043296156,0.0
