Date,IWF,IWM,MTUM,NERD,SPY,VLUE,VXX
2020-07-24,-0.34520034034653463,-0.09937732054455445,-0.22466738861386137,1.0,-0.2645227413366336,-0.0,0.0
2020-07-27,-0.3445760284840745,-0.1002360772475715,-0.22587948450017414,1.0,-0.264367816091954,-0.0,0.0
2020-07-28,-0.3470747772181325,-0.09959318093762107,-0.22725687717938783,1.0,-0.26332816737698567,-0.0,0.0
2020-07-29,-0.3453956932141957,-0.1006919543348904,-0.22832554803946273,1.0,-0.26385362355358283,-0.0,0.0
2020-07-30,-0.34560120998235444,-0.10248007601171201,-0.22791879156890502,1.0,-0.2630742083729228,-0.0,0.0
2020-07-31,-0.34626715249244133,-0.10150011628808435,-0.22786650127916894,1.0,-0.2625009690673696,-0.0,0.0
2020-08-03,-0.34525540370262675,-0.10243287777454685,-0.22810894639914703,1.0,-0.26275079965106135,-0.0,0.0
2020-08-04,-0.35057392863406933,-0.10794535497827062,-0.23354705435269815,1.0,-0.25675754682049384,-0.0,0.0
2020-08-05,-0.3496958827199002,-0.10879990642545229,-0.23399485339987525,1.0,-0.25697910168434185,-0.0,0.0
2020-08-06,-0.3492936861000547,-0.11340045266526184,-0.23187387809256224,1.0,-0.25655584172324986,-0.0,0.0
2020-08-07,-0.3466598992699019,-0.11541014328661225,-0.2339046577909655,1.0,-0.2561589817670714,-0.0,0.0
2020-08-10,-0.3558207787125807,-0.1070631970260223,-0.2382312658970847,1.0,-0.25542946585795345,-0.0,0.0
2020-08-11,-0.36154901960784314,-0.10309803921568628,-0.244,1.0,-0.2521372549019608,-0.0,0.0
2020-08-12,-0.363304409281872,-0.10188857041894067,-0.24767364246731316,1.0,-0.25030429149161726,-0.0,0.0
2020-08-13,-0.3643902918345288,-0.10077626019455635,-0.25023091284268445,1.0,-0.24981821754937605,-0.0,0.0
2020-08-14,-0.3642009276000315,-0.10095511359169877,-0.24986243219872653,1.0,-0.25023583051646886,-0.0,0.0
2020-08-17,-0.3647086577022882,-0.10151765353463867,-0.2498427302036644,1.0,-0.24980341275458046,-0.0,0.0
2020-08-18,-0.3648194381646976,-0.10200711631838645,-0.25304212781851426,1.0,-0.24596512610823884,-0.0,0.0
2020-08-19,-0.3681331654336534,-0.09977569652132849,-0.25322682197387064,1.0,-0.24643869038249644,-0.0,0.0
2020-08-20,-0.3685090808917573,-0.09944707896342063,-0.25324177013439325,1.0,-0.24647291473996968,-0.0,0.0
2020-08-21,-0.36731079538746114,-0.09919713487347004,-0.2545554724703845,1.0,-0.24672360187335196,-0.0,0.0
2020-08-24,-0.36728832231665093,-0.10056657223796034,-0.25194759206798867,1.0,-0.24746222851746935,-0.0,0.0
2020-08-25,-0.36744817811374236,-0.10240359062186262,-0.2478395244000866,1.0,-0.2508710801393728,-0.0,0.0
2020-08-26,-0.3674015748031496,-0.10238188976377953,-0.2478543307086614,1.0,-0.25086614173228344,-0.0,0.0
2020-08-27,-0.36760044884540427,-0.10211232946827568,-0.24814457546705512,1.0,-0.250762840325216,-0.0,0.0
2020-08-28,-0.3699536991429416,-0.10101467835681216,-0.2494729583292287,1.0,-0.24982760319180378,-0.0,0.0
2020-08-31,-0.37013102157422917,-0.10016747118510494,-0.2505960003940499,1.0,-0.249354743375037,-0.0,0.0
2020-09-01,-0.3701288466842665,-0.10140273454430829,-0.24717285945072695,1.0,-0.2514283462705386,-0.0,0.0
2020-09-02,-0.3716758333826168,-0.10211524434719182,-0.24704792319671967,1.0,-0.25049776253277345,-0.0,0.0
2020-09-03,-0.37226723441165455,-0.10347546671397875,-0.24945295404814008,1.0,-0.2461411082855284,-0.0,0.0
2020-09-04,-0.3771035135828286,-0.1005346327605595,-0.25169168853202867,1.0,-0.2434650515891022,-0.0,0.0
2020-09-08,-0.3739718732124893,-0.1018166038777885,-0.2513659046529517,1.0,-0.2452711098838241,-0.0,0.0
2020-09-09,-0.3742576992128159,-0.1023339317773788,-0.25109002308284173,1.0,-0.24521080355909797,-0.0,0.0
2020-09-10,-0.3748372074667508,-0.1026875567307313,-0.25095702277122217,1.0,-0.2447413078653459,-0.0,0.0
2020-09-11,-0.3742429323916432,-0.10272445698277734,-0.2506263686401389,1.0,-0.24522085659610568,-0.0,0.0
2020-09-14,-0.3739765216533491,-0.10160797080003944,-0.2505672289632041,1.0,-0.24679885567722207,-0.0,0.0
2020-09-15,-0.37301054460724303,-0.10372813080052132,-0.25277437699932864,1.0,-0.2451324987164804,-0.0,0.0
2020-09-16,-0.3718239788363967,-0.10512704084654412,-0.25394349791720133,1.0,-0.24332221191242373,-0.0,0.0
2020-09-17,-0.37078407767756705,-0.10613565945017861,-0.2534191154703874,1.0,-0.24315683527066764,-0.0,0.0
2020-09-18,-0.36934767591039175,-0.10614822856015,-0.2542583637619658,1.0,-0.24399486825224512,-0.0,0.0
2020-09-21,-0.36888529313100615,-0.10673481066361465,-0.2544152179489709,1.0,-0.24324644315961874,-0.0,0.0
2020-09-22,-0.3662661062767616,-0.11091379072199532,-0.251978136900886,1.0,-0.2440655892973421,-0.0,0.0
2020-09-23,-0.362904498816101,-0.11124704025256511,-0.25453827940015783,1.0,-0.24447513812154695,-0.0,0.0
2020-09-24,-0.3630054612487924,-0.1100924666311784,-0.25287356321839083,1.0,-0.24559847006171012,-0.0,0.0
2020-09-25,-0.36262913019477955,-0.10996766816497122,-0.25350918697263625,1.0,-0.24532765554766972,-0.0,0.0
2020-09-28,-0.3617134416543574,-0.1100738552437223,-0.2499064500246184,1.0,-0.24777941900541606,-0.0,0.0
2020-09-29,-0.36101324620623143,-0.10858739937410199,-0.25108744857992005,1.0,-0.24752494734977465,-0.0,0.0
2020-09-30,-0.3609613037830178,-0.1087666811006574,-0.25058064008188013,1.0,-0.24794315632011968,-0.0,0.0
2020-10-01,-0.3606118471563281,-0.1097308896194657,-0.2508022127290982,1.0,-0.24747524460105907,-0.0,0.0
2020-10-02,-0.3606018235884913,-0.11140432068374723,-0.25177730951771404,1.0,-0.24553457137793183,-0.0,0.0
2020-10-05,-0.36066800582929615,-0.11158375674504707,-0.2515262515262515,1.0,-0.24557879396589075,-0.0,0.0
2020-10-06,-0.36020299775758285,-0.11035052519768675,-0.24827884653212162,1.0,-0.24821983555608007,-0.0,0.0
2020-10-07,-0.36021241026649625,-0.11021732717081327,-0.24883469367686106,1.0,-0.24749729570262566,-0.0,0.0
2020-10-08,-0.36023513683548286,-0.10968464926077383,-0.24876140295690471,1.0,-0.2473458634790815,-0.0,0.0
2020-10-09,-0.3618079584775087,-0.1086819754639824,-0.24960679458949353,1.0,-0.24591066373073295,-0.0,0.0
2020-10-12,-0.3644449692032194,-0.10758210834956806,-0.24997540193242418,1.0,-0.2458429265796879,-0.0,0.0
2020-10-13,-0.36170547514159845,-0.10973882945248584,-0.2500589993706734,1.0,-0.24514238514789172,-0.0,0.0
2020-10-14,-0.36176782974705957,-0.10910271035757838,-0.24995082805554464,1.0,-0.24605641005467918,-0.0,0.0
2020-10-15,-0.36172096317280455,-0.10961598992760466,-0.2503737802958766,1.0,-0.24555398174378346,-0.0,0.0
2020-10-16,-0.3618841577342905,-0.10791621595043761,-0.2516668305634772,1.0,-0.24529452256859083,-0.0,0.0
2020-10-19,-0.36008727958955006,-0.10701578502486682,-0.25546971752078784,1.0,-0.243183739262055,-0.0,0.0
2020-10-20,-0.3593786819574267,-0.10835755243107376,-0.25373105019244363,1.0,-0.24224334302097242,-0.0,0.0
2020-10-21,-0.35982630565489054,-0.10716390930168586,-0.2521908279954415,1.0,-0.2457067630761976,-0.0,0.0
2020-10-22,-0.359885251699611,-0.10700671984909814,-0.25195504381656,1.0,-0.24602114198137306,-0.0,0.0
2020-10-23,-0.3615160922702087,-0.10407906629465165,-0.25464691319212485,1.0,-0.24462608558965696,-0.0,0.0
2020-10-26,-0.3613326523396064,-0.10399559973284093,-0.2550190547283228,1.0,-0.24405767493026365,-0.0,0.0
2020-10-27,-0.3622616312182093,-0.10353699012156563,-0.2542862192894597,1.0,-0.2438186138769418,-0.0,0.0
2020-10-28,-0.36698311614285434,-0.10028107003164496,-0.2564026966998841,1.0,-0.24185781394343223,-0.0,0.0
2020-10-29,-0.3677612994350283,-0.0993997175141243,-0.2542961393596987,1.0,-0.24025031387319523,-0.0,0.0
